actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
501,PT12M00.00S,2023-03-02T04:55:20.8Z,4,REGULAR,substitution,out,['startperiod'],1626196,,,1610612740,91,90,2023-03-02T04:57:53Z,4960000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2023-03-02T04:55:20.8Z,4,REGULAR,substitution,in,['startperiod'],1629680,,,1610612740,91,90,2023-03-02T04:57:53Z,4970000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2023-03-02T04:55:20.8Z,4,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,91,90,2023-03-02T04:57:53Z,4980000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2023-03-02T04:55:20.8Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612740,91,90,2023-03-02T04:57:53Z,4990000,False,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2023-03-02T04:57:59.7Z,4,REGULAR,period,start,[],0,,,1610612757,91,90,2023-03-02T04:57:59Z,5000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M43.00S,2023-03-02T04:58:15.8Z,4,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,91,90,2023-03-02T04:59:11Z,5010000,False,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (3 TO),[203081],1610612757.0,POR,bad pass,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,201638.0,,,,,3.0,,,,,,,
509,PT11M29.00S,2023-03-02T04:58:56.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203468,21.107095926412615,49.754901960784316,1610612740,91,92,2023-03-02T04:59:00Z,5040000,False,1.0,146.0,1,left,C. McCollum 14' driving floating Jump Shot (18 PTS) (J. Hayes 2 AST),"[203468, 1629637]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,14.59,Made,18.0,,,,,,,,,,,,,,,J. Hayes,1629637.0,2.0
510,PT11M03.00S,2023-03-02T04:59:22.8Z,4,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612757,91,92,2023-03-02T04:59:34Z,5050000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Grant 2 FT),"[1630530, 203924]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2715.0,1.0,0.0,Grant,203924.0,,,,,,,,
513,PT11M03.00S,2023-03-02T04:59:51.3Z,4,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,92,92,2023-03-02T04:59:51Z,5070000,False,,,0,,J. Grant Free Throw 1 of 2 (22 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
514,PT11M03.00S,2023-03-02T05:00:05.8Z,4,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,93,92,2023-03-02T05:00:05Z,5080000,False,,,0,,J. Grant Free Throw 2 of 2 (23 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
515,PT10M48.00S,2023-03-02T05:00:21.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.091327201051248,36.27450980392157,1610612740,93,92,2023-03-02T05:00:27Z,5090000,False,69.0,71.0,1,left,MISS C. McCollum 9' driving floating bank Shot,[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,9.84,Missed,,,,,,,,,,,,,,,,,,
516,PT10M45.00S,2023-03-02T05:00:24.5Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,93,92,2023-03-02T05:00:27Z,5100000,False,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,,,,515.0,3.0,3.0,0.0,,,,,,,,,,,,,
517,PT10M38.00S,2023-03-02T05:00:31.9Z,4,REGULAR,turnover,bad pass,[],1629629,,,1610612757,93,92,2023-03-02T05:00:36Z,5110000,False,,,0,,C. Reddish bad pass TURNOVER (1 TO),"[1629629, 1629637]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Hayes,1629637.0,,,,,
518,PT10M38.00S,2023-03-02T05:00:31.9Z,4,REGULAR,steal,,[],1629637,,,1610612740,93,92,2023-03-02T05:00:34Z,5120000,False,,,0,,J. Hayes STEAL (2 STL),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
519,PT10M32.00S,2023-03-02T05:00:37.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203468,31.225361366622867,73.77450980392157,1610612740,93,92,2023-03-02T05:00:44Z,5130000,False,-119.0,241.0,1,left,MISS C. McCollum 26' running 3PT,[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
520,PT10M30.00S,2023-03-02T05:00:39.3Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,93,92,2023-03-02T05:00:44Z,5140000,False,,,0,,T. Watford REBOUND (Off:1 Def:4),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,519.0,5.0,4.0,1.0,,,,,,,,,,,,,
521,PT10M18.00S,2023-03-02T05:00:51.9Z,4,REGULAR,3pt,Jump Shot,[],1629629,91.5407358738502,4.166666666666666,1610612757,93,92,2023-03-02T05:00:57Z,5150000,False,-229.0,27.0,1,right,MISS C. Reddish 3PT,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,,
522,PT10M14.00S,2023-03-02T05:00:55.9Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,93,92,2023-03-02T05:00:57Z,5160000,False,,,0,,C. McCollum REBOUND (Off:1 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,,521.0,5.0,4.0,1.0,,,,,,,,,,,,,
523,PT10M10.00S,2023-03-02T05:00:59.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,9.280551905387648,43.38235294117647,1610612740,93,94,2023-03-02T05:01:07Z,5170000,False,33.0,35.0,1,left,N. Marshall running Layup (7 PTS) (C. McCollum 4 AST),"[1630230, 203468]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,7.0,,,,,,,,,,,,,,,C. McCollum,203468.0,4.0
524,PT09M50.00S,2023-03-02T05:01:19.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629680,91.67214191852825,51.9607843137255,1610612757,95,94,2023-03-02T05:01:27Z,5180000,False,10.0,26.0,1,right,M. Thybulle cutting DUNK (12 PTS) (C. Reddish 2 AST),"[1629680, 1629629]",1610612757.0,POR,cutting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,2.76,Made,12.0,,,,,,,,,,,,,,,C. Reddish,1629629.0,2.0
526,PT09M31.00S,2023-03-02T05:01:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,7.440867279894875,48.77450980392157,1610612740,95,96,2023-03-02T05:01:42Z,5200000,False,6.0,17.0,1,left,D. Daniels driving finger roll Layup (2 PTS) (J. Hayes 3 AST),"[1630700, 1629637]",1610612740.0,NOP,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,,,,,,,,,,,,,,,J. Hayes,1629637.0,3.0
529,PT09M09.00S,2023-03-02T05:02:01.1Z,4,REGULAR,turnover,bad pass,[],203081,,,1610612757,95,96,2023-03-02T05:02:04Z,5220000,False,,,0,,D. Lillard bad pass TURNOVER (4 TO),"[203081, 1630530]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,4.0,Murphy III,1630530.0,,,,,
530,PT09M09.00S,2023-03-02T05:02:01.1Z,4,REGULAR,steal,,[],1630530,,,1610612740,95,96,2023-03-02T05:02:02Z,5230000,False,,,0,,T. Murphy III STEAL (3 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
531,PT09M04.00S,2023-03-02T05:02:06.9Z,4,REGULAR,foul,personal,[],1630570,,,1610612740,95,96,2023-03-02T05:02:16Z,5240000,False,,,0,,T. Watford personal FOUL (3 PF),"[1630570, 203468]",1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2715.0,3.0,0.0,McCollum,203468.0,,,,,,,,
533,PT09M04.00S,2023-03-02T05:02:27.7Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,95,96,2023-03-02T05:02:30Z,5260000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M04.00S,2023-03-02T05:02:27.7Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,95,96,2023-03-02T05:02:30Z,5270000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M57.00S,2023-03-02T05:02:47.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,6.783837056504599,48.529411764705884,1610612740,95,98,2023-03-02T05:02:54Z,5280000,False,7.0,11.0,1,left,C. McCollum driving Layup (20 PTS) (H. Jones 2 AST),"[203468, 1630529]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.35,Made,20.0,,,,,,,,,,,,,,,H. Jones,1630529.0,2.0
537,PT08M35.00S,2023-03-02T05:03:10.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,91.40932982917214,52.94117647058824,1610612757,97,98,2023-03-02T05:03:15Z,5300000,False,15.0,28.0,1,right,D. Lillard driving finger roll Layup (35 PTS),[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.19,Made,35.0,,,,,,,,,,,,,,,,,
538,PT08M16.00S,2023-03-02T05:03:29.0Z,4,REGULAR,3pt,Jump Shot,[],1630530,31.09395532194481,70.83333333333334,1610612740,97,101,2023-03-02T05:03:34Z,5310000,False,-104.0,240.0,1,left,T. Murphy III 26' 3PT  (6 PTS) (C. McCollum 5 AST),"[1630530, 203468]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.15,Made,6.0,,,,,,,,,,,,,,,C. McCollum,203468.0,5.0
540,PT07M52.00S,2023-03-02T05:03:52.8Z,4,REGULAR,3pt,Jump Shot,[],203924,78.79434954007884,9.068627450980392,1610612757,97,101,2023-03-02T05:03:58Z,5330000,False,-205.0,147.0,1,right,MISS J. Grant 25' step back 3PT,[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
541,PT07M49.00S,2023-03-02T05:03:55.8Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,97,101,2023-03-02T05:03:58Z,5340000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,540.0,2.0,2.0,0.0,,,,,,,,,,,,,
542,PT07M35.00S,2023-03-02T05:04:12.8Z,4,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612740,97,101,2023-03-02T05:04:29Z,5350000,False,,,0,,C. Reddish shooting personal FOUL (3 PF) (McCollum 2 FT),"[1629629, 203468]",1610612757.0,POR,shooting,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627524.0,3.0,0.0,McCollum,203468.0,,,,,,,,
545,PT07M35.00S,2023-03-02T05:05:46.9Z,4,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,97,102,2023-03-02T05:05:46Z,5380000,False,,,0,,C. McCollum Free Throw 1 of 2 (21 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
546,PT07M35.00S,2023-03-02T05:05:48.8Z,4,REGULAR,substitution,out,[],1630700,,,1610612740,97,102,2023-03-02T05:05:59Z,5390000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M35.00S,2023-03-02T05:05:48.8Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,97,102,2023-03-02T05:05:59Z,5400000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M35.00S,2023-03-02T05:06:02.9Z,4,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,97,103,2023-03-02T05:06:02Z,5410000,False,,,0,,C. McCollum Free Throw 2 of 2 (22 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
549,PT07M19.00S,2023-03-02T05:06:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.59198423127464,49.01960784313725,1610612757,99,103,2023-03-02T05:07:30Z,5420000,False,-5.0,17.0,1,right,D. Lillard driving Layup (37 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.78,Made,37.0,,,,,,,,,,,,,,,,,
550,PT06M59.00S,2023-03-02T05:06:39.4Z,4,REGULAR,2pt,Jump Shot,[],203468,22.158344283837057,22.30392156862745,1610612740,99,103,2023-03-02T05:06:45Z,5430000,False,138.0,156.0,1,left,MISS C. McCollum 20' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,20.85,Missed,,,,,,,,,,,,,,,,,,
551,PT06M54.00S,2023-03-02T05:06:44.4Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,99,103,2023-03-02T05:06:45Z,5440000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right Center,,,,550.0,3.0,2.0,1.0,,,,,,,,,,,,,
552,PT06M54.00S,2023-03-02T05:08:34.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,99,103,2023-03-02T05:08:34Z,5450000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M54.00S,2023-03-02T05:09:44.3Z,4,REGULAR,substitution,out,[],1630570,,,1610612740,99,103,2023-03-02T05:10:04Z,5460000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M54.00S,2023-03-02T05:09:44.3Z,4,REGULAR,substitution,in,[],1629234,,,1610612740,99,103,2023-03-02T05:10:04Z,5470000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M51.00S,2023-03-02T05:10:29.3Z,4,REGULAR,jumpball,recovered,[],1627742,,,1610612740,99,103,2023-03-02T05:10:29Z,5480000,False,,,0,,Jump Ball T. Murphy III vs. M. Thybulle: Tip to B. Ingram,"[1627742, 1630530, 1629680]",1610612740.0,NOP,heldball,B. Ingram,1627742.0,Ingram,B. Ingram,Murphy III,1630530.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,,,,,,
558,PT06M42.00S,2023-03-02T05:10:38.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,21.632720105124836,58.08823529411765,1610612740,99,105,2023-03-02T05:10:44Z,5510000,False,-40.0,151.0,1,left,B. Ingram 15' turnaround fadeaway Jump Shot (33 PTS),[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,15.61,Made,33.0,,,,,,,,,,,,,,,,,
559,PT06M21.00S,2023-03-02T05:10:58.8Z,4,REGULAR,3pt,Jump Shot,[],203924,84.31340341655716,3.1862745098039214,1610612757,99,105,2023-03-02T05:11:03Z,5520000,False,-234.0,95.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
560,PT06M18.00S,2023-03-02T05:11:01.8Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,99,105,2023-03-02T05:11:03Z,5530000,False,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,559.0,3.0,2.0,1.0,,,,,,,,,,,,,
561,PT06M09.00S,2023-03-02T05:11:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,12.434296977660972,48.03921568627451,1610612740,99,105,2023-03-02T05:11:19Z,5540000,False,10.0,64.0,1,left,MISS N. Marshall 6' cutting Layup,[1630230],1610612740.0,NOP,cutting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,6.51,Missed,,,,,,,,,,,,,,,,,,
562,PT06M06.00S,2023-03-02T05:11:14.4Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,99,105,2023-03-02T05:11:19Z,5550000,False,,,0,,H. Jones REBOUND (Off:1 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,561.0,3.0,2.0,1.0,,,,,,,,,,,,,
563,PT06M00.00S,2023-03-02T05:11:20.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,23.603810775295663,13.725490196078432,1610612740,99,108,2023-03-02T05:15:23Z,5560000,False,181.0,169.0,1,left,B. Ingram 24' 3PT  (36 PTS) (C. McCollum 6 AST),"[1627742, 203468]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,24.82,Made,36.0,,,,,,,,,,,,,,,C. McCollum,203468.0,6.0
565,PT05M44.00S,2023-03-02T05:11:36.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,90.88370565045992,54.41176470588235,1610612757,99,108,2023-03-02T05:12:04Z,5580000,False,22.0,33.0,1,right,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
566,PT05M42.00S,2023-03-02T05:11:38.7Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,99,108,2023-03-02T05:11:41Z,5590000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,565.0,4.0,3.0,1.0,,,,,,,,,,,,,
567,PT05M29.00S,2023-03-02T05:11:51.9Z,4,REGULAR,3pt,Jump Shot,[],1630530,28.33442838370565,15.686274509803921,1610612740,99,108,2023-03-02T05:11:56Z,5600000,False,172.0,214.0,1,left,MISS T. Murphy III 27' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
568,PT05M25.00S,2023-03-02T05:11:55.9Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,99,108,2023-03-02T05:11:56Z,5610000,False,,,0,,D. Lillard REBOUND (Off:0 Def:8),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,567.0,8.0,8.0,0.0,,,,,,,,,,,,,
569,PT05M17.00S,2023-03-02T05:12:02.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.72339027595268,55.14705882352941,1610612757,99,108,2023-03-02T05:12:08Z,5620000,False,26.0,16.0,1,right,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
571,PT05M13.00S,2023-03-02T05:12:06.9Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,99,108,2023-03-02T05:12:08Z,5640000,False,,,0,,C. McCollum REBOUND (Off:1 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,569.0,6.0,5.0,1.0,,,,,,,,,,,,,
572,PT05M13.00S,2023-03-02T05:12:07.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,7.046649145860711,51.71568627450981,1610612740,99,110,2023-03-02T05:12:19Z,5650000,False,-9.0,14.0,1,left,N. Marshall running Layup (9 PTS) (C. McCollum 7 AST),"[1630230, 203468]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.62,Made,9.0,,,,,,,,,,,,,,,C. McCollum,203468.0,7.0
574,PT05M13.00S,2023-03-02T05:12:15.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,99,110,2023-03-02T05:12:15Z,5670000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M13.00S,2023-03-02T05:15:20.4Z,4,REGULAR,substitution,out,[],1629629,,,1610612757,99,110,2023-03-02T05:15:44Z,5690000,False,,,0,,SUB out: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M13.00S,2023-03-02T05:15:20.4Z,4,REGULAR,substitution,out,[],1629234,,,1610612757,99,110,2023-03-02T05:15:44Z,5700000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M13.00S,2023-03-02T05:15:20.4Z,4,REGULAR,substitution,in,[],1630570,,,1610612757,99,110,2023-03-02T05:15:44Z,5710000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M13.00S,2023-03-02T05:15:20.4Z,4,REGULAR,substitution,in,[],1629642,,,1610612757,99,110,2023-03-02T05:15:44Z,5720000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M56.00S,2023-03-02T05:16:09.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.38042049934296,56.372549019607845,1610612757,101,110,2023-03-02T05:16:15Z,5730000,False,32.0,10.0,1,right,D. Lillard cutting Layup (39 PTS) (T. Watford 6 AST),"[203081, 1630570]",1610612757.0,POR,cutting,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.33,Made,39.0,,,,,,,,,,,,,,,T. Watford,1630570.0,6.0
582,PT04M56.00S,2023-03-02T05:16:12.3Z,4,REGULAR,foul,personal,['1freethrow'],1627742,,,1610612757,101,110,2023-03-02T05:16:22Z,5750000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Lillard 1 FT),"[1627742, 203081]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,1627524.0,1.0,0.0,Lillard,203081.0,,,,,,,,
584,PT04M56.00S,2023-03-02T05:16:35.2Z,4,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,101,110,2023-03-02T05:16:39Z,5770000,False,,,0,,MISS D. Lillard Free Throw 1 of 1,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
585,PT04M53.00S,2023-03-02T05:16:38.2Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,101,110,2023-03-02T05:16:39Z,5780000,False,,,0,,H. Jones REBOUND (Off:1 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,584.0,4.0,3.0,1.0,,,,,,,,,,,,,
586,PT04M37.00S,2023-03-02T05:16:52.8Z,4,REGULAR,3pt,Jump Shot,[],1627742,32.276609724047304,35.049019607843135,1610612740,101,110,2023-03-02T05:16:59Z,5790000,False,75.0,251.0,1,left,MISS B. Ingram 26' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,26.18,Missed,,,,,,,,,,,,,,,,,,
587,PT04M35.00S,2023-03-02T05:16:54.8Z,4,REGULAR,rebound,defensive,[],1629680,,,1610612757,101,110,2023-03-02T05:16:59Z,5800000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:4),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,586.0,5.0,4.0,1.0,,,,,,,,,,,,,
588,PT04M29.00S,2023-03-02T05:17:02.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629642,72.35545335085413,19.362745098039216,1610612757,101,110,2023-03-02T05:17:27Z,5810000,False,-153.0,207.0,1,right,MISS N. Little 25' running 3PT,[1629642],1610612757.0,POR,running,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
589,PT04M24.00S,2023-03-02T05:17:07.3Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,101,110,2023-03-02T05:17:10Z,5820000,False,,,0,,N. Marshall REBOUND (Off:1 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,588.0,4.0,3.0,1.0,,,,,,,,,,,,,
