actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
261,PT03M47.00S,2022-10-29T02:52:21.7Z,2,REGULAR,3pt,Jump Shot,[],1630224,6.1268068331143235,95.83333333333334,1610612745,61,48,2022-10-29T02:52:26Z,2600000,-229.0,5.0,1,left,J. Green 3PT  (6 PTS) (A. Sengun 1 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.93,Made,,,,,6.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
263,PT03M40.00S,2022-10-29T02:52:36.7Z,2,REGULAR,foul,personal,[],1630224,,,1610612757,61,48,2022-10-29T02:52:43Z,2620000,,,0,,J. Green personal FOUL (1 PF),"[1630224, 1629234]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,202027.0,,,1.0,0.0,Eubanks,1629234.0
265,PT03M34.00S,2022-10-29T02:53:03.4Z,2,REGULAR,3pt,Jump Shot,[],1629014,70.38436268068331,17.892156862745097,1610612757,64,48,2022-10-29T02:53:08Z,2640000,-161.0,226.0,1,right,A. Simons 27' 3PT  (23 PTS) (D. Eubanks 1 AST),"[1629014, 1629234]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.71,Made,,,,,23.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,
267,PT03M12.00S,2022-10-29T02:53:25.4Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,64,48,2022-10-29T02:53:28Z,2660000,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 203924]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,3.0,Grant,203924.0,,,,,,,
268,PT03M12.00S,2022-10-29T02:53:25.4Z,2,REGULAR,steal,,[],203924,,,1610612757,64,48,2022-10-29T02:53:27Z,2670000,,,0,,J. Grant STEAL (2 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
269,PT03M08.00S,2022-10-29T02:53:30.8Z,2,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612757,64,48,2022-10-29T02:53:42Z,2680000,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Hart 2 FT),"[1631095, 1628404]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Hart,1628404.0
271,PT03M08.00S,2022-10-29T02:54:08.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628404,,,1610612757,65,48,2022-10-29T02:54:08Z,2700000,,,0,,J. Hart Free Throw 1 of 2 (4 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
272,PT03M08.00S,2022-10-29T02:54:09.5Z,2,REGULAR,substitution,out,[],1629726,,,1610612757,65,48,2022-10-29T02:54:13Z,2710000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M08.00S,2022-10-29T02:54:09.5Z,2,REGULAR,substitution,in,[],201569,,,1610612757,65,48,2022-10-29T02:54:13Z,2720000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M08.00S,2022-10-29T02:54:34.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628404,,,1610612757,66,48,2022-10-29T02:54:34Z,2730000,,,0,,J. Hart Free Throw 2 of 2 (5 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
275,PT02M49.00S,2022-10-29T02:54:56.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,6.521024967148489,46.07843137254902,1610612745,66,48,2022-10-29T02:55:02Z,2740000,20.0,9.0,1,left,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,,,,,,,,,,,,,
276,PT02M49.00S,2022-10-29T02:54:56.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,66,48,2022-10-29T02:55:02Z,2750000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,275.0,,,,,,,,,,,,,,,,,
278,PT02M49.00S,2022-10-29T02:55:03.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,66,48,2022-10-29T02:55:03Z,2770000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M49.00S,2022-10-29T02:57:22.3Z,2,REGULAR,substitution,out,[],1630578,,,1610612757,66,48,2022-10-29T02:57:49Z,2780000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M49.00S,2022-10-29T02:57:22.3Z,2,REGULAR,substitution,in,[],1630256,,,1610612757,66,48,2022-10-29T02:57:49Z,2790000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M34.00S,2022-10-29T02:58:15.2Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612757,66,48,2022-10-29T02:58:19Z,2800000,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1629645]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Porter Jr.,1629645.0,,,,,,,
282,PT02M34.00S,2022-10-29T02:58:15.2Z,2,REGULAR,steal,,[],1629645,,,1610612745,66,48,2022-10-29T02:58:17Z,2810000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
283,PT02M29.00S,2022-10-29T02:58:19.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630256,5.995400788436268,50.49019607843137,1610612745,66,50,2022-10-29T02:58:26Z,2820000,-2.0,4.0,1,left,J. Tate running Layup (4 PTS) (J. Green 1 AST),"[1630256, 1630224]",1610612745.0,HOU,running,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,4.0,J. Green,1630224.0,1.0,,,,,,,,,,
284,PT02M17.00S,2022-10-29T02:58:30.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,69.59592641261499,79.41176470588235,1610612757,66,50,2022-10-29T02:58:35Z,2830000,147.0,233.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,27.58,Missed,,,,,,,,,,,,,,,,,,
285,PT02M15.00S,2022-10-29T02:58:32.6Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,66,50,2022-10-29T02:58:35Z,2840000,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,284.0,1.0,1.0,0.0,,,,,,,,,,,,,,
286,PT02M08.00S,2022-10-29T02:58:40.7Z,2,REGULAR,3pt,Jump Shot,[],201569,30.436925098554536,14.705882352941178,1610612745,66,53,2022-10-29T02:58:44Z,2850000,176.0,234.0,1,left,E. Gordon 29' 3PT  (8 PTS) (J. Tate 5 AST),"[201569, 1630256]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,29.28,Made,,,,,8.0,J. Tate,1630256.0,5.0,,,,,,,,,,
288,PT01M42.00S,2022-10-29T02:59:07.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,93.77463863337714,47.794117647058826,1610612757,66,53,2022-10-29T02:59:11Z,2870000,-11.0,6.0,1,right,MISS K. Johnson cutting Layup,[1630553],1610612757.0,POR,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
289,PT01M40.00S,2022-10-29T02:59:09.5Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,66,53,2022-10-29T02:59:11Z,2880000,,,0,,K. Porter Jr. REBOUND (Off:2 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,288.0,3.0,1.0,2.0,,,,,,,,,,,,,,
290,PT01M34.00S,2022-10-29T02:59:14.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631095,7.178055190538765,47.549019607843135,1610612745,66,55,2022-10-29T02:59:24Z,2890000,12.0,15.0,1,left,J. Smith Jr. running Layup (5 PTS) (J. Green 2 AST),"[1631095, 1630224]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,5.0,J. Green,1630224.0,2.0,,,,,,,,,,
294,PT01M12.00S,2022-10-29T02:59:39.6Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,66,55,2022-10-29T02:59:48Z,2920000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M12.00S,2022-10-29T02:59:39.6Z,2,REGULAR,substitution,in,[],1626159,,,1610612757,66,55,2022-10-29T02:59:48Z,2930000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M09.00S,2022-10-29T03:00:08.3Z,2,REGULAR,3pt,Jump Shot,[],1630553,82.86793692509855,4.166666666666666,1610612757,69,55,2022-10-29T03:00:11Z,2940000,-229.0,109.0,1,right,K. Johnson 25' 3PT  (6 PTS) (A. Simons 3 AST),"[1630553, 1629014]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.36,Made,,,,,6.0,A. Simons,1629014.0,3.0,,,,,,,,,,
298,PT00M52.00S,2022-10-29T03:00:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.601182654402102,53.92156862745098,1610612745,69,55,2022-10-29T03:00:30Z,2960000,-20.0,0.0,1,left,MISS J. Green driving reverse Layup,[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
300,PT00M50.70S,2022-10-29T03:00:26.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,69,55,2022-10-29T03:00:30Z,2980000,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,298.0,4.0,3.0,1.0,,,,,,,,,,,,,,
301,PT00M45.00S,2022-10-29T03:00:33.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203924,87.72996057818659,96.07843137254902,1610612757,69,55,2022-10-29T03:00:49Z,2990000,230.0,63.0,1,right,MISS J. Grant running 3PT,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.88,Missed,,,,,,,,,,,,,,,,,,
302,PT00M42.00S,2022-10-29T03:00:36.4Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,69,55,2022-10-29T03:00:49Z,3000000,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,301.0,3.0,3.0,0.0,,,,,,,,,,,,,,
303,PT00M37.60S,2022-10-29T03:00:43.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629645,7.046649145860711,45.34313725490196,1610612745,69,57,2022-10-29T03:01:04Z,3010000,23.0,14.0,1,left,K. Porter Jr. running Layup (9 PTS),[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,9.0,,,,,,,,,,,,,
304,PT00M37.60S,2022-10-29T03:00:51.7Z,2,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612745,69,57,2022-10-29T03:00:56Z,3020000,,,0,,A. Simons shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1629014, 1629645]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Porter Jr.,1629645.0
306,PT00M37.60S,2022-10-29T03:01:08.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629645,,,1610612745,69,58,2022-10-29T03:01:08Z,3040000,,,0,,K. Porter Jr. Free Throw 1 of 1 (10 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
307,PT00M33.10S,2022-10-29T03:01:18.4Z,2,REGULAR,3pt,Jump Shot,[],1629014,67.23061760840999,31.862745098039213,1610612757,69,58,2022-10-29T03:01:27Z,3050000,-91.0,256.0,1,right,MISS A. Simons 27' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.11,Missed,,,,,,,,,,,,,,,,,,
308,PT00M30.90S,2022-10-29T03:01:20.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,69,58,2022-10-29T03:01:27Z,3060000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,307.0,,,,,,,,,,,,,,,,,
310,PT00M08.30S,2022-10-29T03:01:53.7Z,2,REGULAR,3pt,Jump Shot,[],1630224,33.85348226018397,86.76470588235294,1610612745,69,58,2022-10-29T03:01:58Z,3080000,-184.0,266.0,1,left,MISS J. Green 32' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,32.31,Missed,,,,,,,,,,,,,,,,,,
311,PT00M06.60S,2022-10-29T03:01:55.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,69,58,2022-10-29T03:01:58Z,3090000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,310.0,,,,,,,,,,,,,,,,,
312,PT00M06.60S,2022-10-29T03:01:57.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,69,58,2022-10-29T03:02:04Z,3100000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1830.0,,,,,,
313,PT00M01.60S,2022-10-29T03:02:40.4Z,2,REGULAR,foul,offensive,[],1629014,,,1610612757,69,58,2022-10-29T03:10:24Z,3110000,,,0,,A. Simons charge offensive FOUL (2 PF),"[1629014, 1630256]",1610612757.0,POR,charge,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1830.0,,,2.0,0.0,Tate,1630256.0
315,PT00M01.60S,2022-10-29T03:02:40.4Z,2,REGULAR,turnover,offensive foul,[],1629014,,,1610612757,69,58,2022-10-29T03:02:40Z,3130000,,,0,,A. Simons offensive foul TURNOVER (2 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,1830.0,,,,,,
316,PT00M00.00S,2022-10-29T03:02:50.7Z,2,REGULAR,period,end,[],0,,,1610612745,69,58,2022-10-29T03:02:50Z,3140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-10-29T03:17:02.8Z,3,REGULAR,substitution,out,['startperiod'],1630553,,,1610612745,69,58,2022-10-29T03:17:56Z,3150000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-10-29T03:17:02.8Z,3,REGULAR,substitution,out,['startperiod'],1626159,,,1610612745,69,58,2022-10-29T03:17:56Z,3160000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-10-29T03:17:02.8Z,3,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,69,58,2022-10-29T03:17:56Z,3170000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-10-29T03:17:02.8Z,3,REGULAR,substitution,in,['startperiod'],1631101,,,1610612745,69,58,2022-10-29T03:17:56Z,3180000,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-10-29T03:17:02.8Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612745,69,58,2022-10-29T03:17:56Z,3190000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-10-29T03:17:02.8Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,69,58,2022-10-29T03:17:56Z,3200000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-10-29T03:18:05.5Z,3,REGULAR,period,start,[],0,,,1610612757,69,58,2022-10-29T03:18:05Z,3210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M39.00S,2022-10-29T03:18:25.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,8.886333771353483,50.73529411764706,1610612757,69,58,2022-10-29T03:23:17Z,3220000,-4.0,31.0,1,left,MISS J. Nurkic turnaround Shot,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
325,PT11M36.00S,2022-10-29T03:18:28.9Z,3,REGULAR,rebound,defensive,[],201569,,,1610612745,69,58,2022-10-29T03:19:48Z,3230000,,,0,,E. Gordon REBOUND (Off:0 Def:3),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,324.0,3.0,3.0,0.0,,,,,,,,,,,,,,
326,PT11M25.00S,2022-10-29T03:18:39.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,92.9862023653088,54.41176470588235,1610612745,69,60,2022-10-29T03:18:47Z,3240000,22.0,13.0,1,right,J. Smith Jr. turnaround bank Jump Shot (7 PTS),[1631095],1610612745.0,HOU,turnaround bank,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,7.0,,,,,,,,,,,,,
327,PT11M10.00S,2022-10-29T03:18:54.7Z,3,REGULAR,turnover,lost ball,[],1629014,,,1610612757,69,60,2022-10-29T03:18:59Z,3250000,,,0,,A. Simons lost ball TURNOVER (3 TO),"[1629014, 1629645]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,,,,,,,,,,,3.0,Porter Jr.,1629645.0,,,,,,,
328,PT11M10.00S,2022-10-29T03:18:54.7Z,3,REGULAR,steal,,[],1629645,,,1610612745,69,60,2022-10-29T03:18:56Z,3260000,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
329,PT11M06.00S,2022-10-29T03:18:58.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,93.9060446780552,51.470588235294116,1610612745,69,62,2022-10-29T03:19:08Z,3270000,7.0,5.0,1,right,J. Green running reverse Layup (8 PTS) (K. Porter Jr. 3 AST),"[1630224, 1629645]",1610612745.0,HOU,running reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,8.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,
331,PT10M45.00S,2022-10-29T03:19:19.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,12.040078843626807,39.21568627450981,1610612757,71,62,2022-10-29T03:19:25Z,3290000,54.0,61.0,1,left,J. Nurkic 8' turnaround Hook (12 PTS),[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Right,8.12,Made,,,,,12.0,,,,,,,,,,,,,
332,PT10M24.00S,2022-10-29T03:19:40.8Z,3,REGULAR,3pt,Jump Shot,[],1630224,81.68528252299606,93.62745098039215,1610612745,71,62,2022-10-29T03:21:00Z,3300000,218.0,120.0,1,right,MISS J. Green 24' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,,,,,,,,,,,,,,,,,
333,PT10M22.00S,2022-10-29T03:19:42.8Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,71,62,2022-10-29T03:19:56Z,3310000,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,332.0,3.0,2.0,1.0,,,,,,,,,,,,,,
334,PT10M14.00S,2022-10-29T03:19:50.6Z,3,REGULAR,turnover,bad pass,[],203924,,,1610612757,71,62,2022-10-29T03:20:00Z,3320000,,,0,,J. Grant bad pass TURNOVER (2 TO),"[203924, 1631095]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,Smith Jr.,1631095.0,,,,,,,
335,PT10M14.00S,2022-10-29T03:19:50.6Z,3,REGULAR,steal,,[],1631095,,,1610612745,71,62,2022-10-29T03:19:52Z,3330000,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
336,PT10M06.00S,2022-10-29T03:19:59.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631095,86.81011826544021,66.66666666666666,1610612745,71,62,2022-10-29T03:20:05Z,3340000,83.0,71.0,1,right,MISS J. Smith Jr. 10' turnaround fadeaway Shot,[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,10.98,Missed,,,,,,,,,,,,,,,,,,
337,PT10M02.00S,2022-10-29T03:20:03.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,71,62,2022-10-29T03:20:05Z,3350000,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,336.0,5.0,4.0,1.0,,,,,,,,,,,,,,
338,PT09M51.00S,2022-10-29T03:20:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.915243101182654,42.64705882352941,1610612757,71,62,2022-10-29T03:20:18Z,3360000,37.0,13.0,1,left,MISS J. Nurkic cutting Layup,[203994],1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
339,PT09M50.00S,2022-10-29T03:20:14.4Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,71,62,2022-10-29T03:20:18Z,3370000,,,0,,K. Porter Jr. REBOUND (Off:2 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,338.0,4.0,2.0,2.0,,,,,,,,,,,,,,
340,PT09M46.00S,2022-10-29T03:20:21.5Z,3,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612745,71,62,2022-10-29T03:20:30Z,3380000,,,0,,S. Sharpe shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1631101, 1629645]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,,,2.0,0.0,Porter Jr.,1629645.0
342,PT09M46.00S,2022-10-29T03:20:50.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629645,,,1610612745,71,62,2022-10-29T03:20:50Z,3400000,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
343,PT09M46.00S,2022-10-29T03:20:50.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,71,62,2022-10-29T03:20:50Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,
344,PT09M46.00S,2022-10-29T03:21:05.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629645,,,1610612745,71,63,2022-10-29T03:21:05Z,3420000,,,0,,K. Porter Jr. Free Throw 2 of 2 (11 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
346,PT09M35.00S,2022-10-29T03:21:26.5Z,3,REGULAR,foul,offensive,[],203924,,,1610612757,71,63,2022-10-29T03:21:34Z,3440000,,,0,,J. Grant offensive FOUL (1 PF),"[203924, 1631095]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Smith Jr.,1631095.0
348,PT09M35.00S,2022-10-29T03:21:26.5Z,3,REGULAR,turnover,offensive foul,[],203924,,,1610612757,71,63,2022-10-29T03:21:26Z,3460000,,,0,,J. Grant offensive foul TURNOVER (3 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,1628951.0,,,,,,
349,PT09M15.00S,2022-10-29T03:21:53.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631095,90.09526938239159,48.77450980392157,1610612745,71,63,2022-10-29T03:23:50Z,3470000,-6.0,41.0,1,right,MISS J. Smith Jr. driving floating Shot,[1631095],1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
