actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
258,PT06M31.00S,2022-12-05T02:55:19.9Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,41,35,2022-12-05T02:55:26Z,2560000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M24.00S,2022-12-05T02:55:37.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,5.995400788436268,51.225490196078425,1610612754,41,37,2022-12-05T02:55:41Z,2570000,False,-6.0,4.0,1,left,M. Turner DUNK (11 PTS) (A. Nembhard 4 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.72,Made,11.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,,,,,
261,PT05M57.00S,2022-12-05T02:56:09.6Z,2,REGULAR,3pt,Jump Shot,[],1628404,64.99671484888306,29.166666666666668,1610612757,41,37,2022-12-05T02:59:22Z,2590000,False,-104.0,277.0,1,right,MISS J. Hart 29' pullup 3PT,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,29.55,Missed,,,,,,,,,,,,,,,,,,
262,PT05M52.00S,2022-12-05T02:56:14.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,41,37,2022-12-05T02:59:22Z,2600000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,261.0,4.0,3.0,1.0,,,,,,,,
263,PT05M50.00S,2022-12-05T02:56:12.0Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,41,37,2022-12-05T02:56:18Z,2610000,False,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 1626159]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,Winslow,1626159.0,,,,
264,PT05M50.00S,2022-12-05T02:56:12.0Z,2,REGULAR,steal,,[],1626159,,,1610612757,41,37,2022-12-05T02:56:13Z,2620000,False,,,0,,J. Winslow STEAL (2 STL),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT05M45.00S,2022-12-05T02:56:16.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203994,74.32654402102497,82.1078431372549,1610612757,44,37,2022-12-05T02:56:20Z,2630000,False,161.0,189.0,1,right,J. Nurkic 24' 3PT  (12 PTS) (J. Grant 2 AST),"[203994, 203924]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,24.78,Made,12.0,J. Grant,203924.0,2.0,,,,,,,,,,,,,,
267,PT05M23.00S,2022-12-05T02:56:48.2Z,2,REGULAR,foul,personal,[],203924,,,1610612754,44,37,2022-12-05T02:56:55Z,2650000,False,,,0,,J. Grant personal FOUL (1 PF),"[203924, 1626167]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2715.0,,,,1.0,0.0,Turner,1626167.0
269,PT05M23.00S,2022-12-05T02:56:52.0Z,2,REGULAR,substitution,out,[],1626159,,,1610612754,44,37,2022-12-05T02:56:58Z,2670000,False,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M23.00S,2022-12-05T02:56:52.0Z,2,REGULAR,substitution,out,[],203994,,,1610612754,44,37,2022-12-05T02:56:58Z,2680000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M23.00S,2022-12-05T02:56:52.0Z,2,REGULAR,substitution,in,[],1629014,,,1610612754,44,37,2022-12-05T02:56:58Z,2690000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M23.00S,2022-12-05T02:56:52.0Z,2,REGULAR,substitution,in,[],1629234,,,1610612754,44,37,2022-12-05T02:56:58Z,2700000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M17.00S,2022-12-05T02:57:14.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,6.783837056504599,48.03921568627451,1610612754,44,39,2022-12-05T02:57:21Z,2710000,False,10.0,11.0,1,left,M. Turner cutting DUNK (13 PTS) (A. Nembhard 5 AST),"[1626167, 1629614]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.5,Made,13.0,A. Nembhard,1629614.0,5.0,,,,,,,,,,,,,,
275,PT05M04.00S,2022-12-05T02:57:29.9Z,2,REGULAR,turnover,traveling,[],203081,,,1610612757,44,39,2022-12-05T02:57:35Z,2730000,False,,,0,,D. Lillard traveling TURNOVER (3 TO),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1626300.0,3.0,,,,,,
276,PT04M57.00S,2022-12-05T02:57:43.0Z,2,REGULAR,turnover,bad pass,[],1629614,,,1610612754,44,39,2022-12-05T02:57:46Z,2740000,False,,,0,,A. Nembhard bad pass TURNOVER (2 TO),"[1629614, 1629234]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,Eubanks,1629234.0,,,,
277,PT04M57.00S,2022-12-05T02:57:43.0Z,2,REGULAR,steal,,[],1629234,,,1610612757,44,39,2022-12-05T02:57:49Z,2750000,False,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
278,PT04M47.00S,2022-12-05T02:57:52.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203924,78.66294349540078,49.50980392156863,1610612757,44,39,2022-12-05T02:57:56Z,2760000,False,-2.0,148.0,1,right,MISS J. Grant 14' turnaround fadeaway Shot,[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,Mid-Range,8-16 Center,14.81,Missed,,,,,,,,,,,,,,,,,,
279,PT04M46.00S,2022-12-05T02:57:53.7Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,44,39,2022-12-05T02:57:56Z,2770000,False,,,0,,B. Hield REBOUND (Off:1 Def:6),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Center,,,,,,,,,278.0,7.0,6.0,1.0,,,,,,,,
280,PT04M39.00S,2022-12-05T02:58:00.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,14.011169513797633,37.745098039215684,1610612754,44,41,2022-12-05T02:58:07Z,2780000,False,61.0,79.0,1,left,M. Turner 10' turnaround Jump Shot (15 PTS) (A. Nembhard 6 AST),"[1626167, 1629614]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,10.02,Made,15.0,A. Nembhard,1629614.0,6.0,,,,,,,,,,,,,,
282,PT04M20.00S,2022-12-05T02:58:20.3Z,2,REGULAR,3pt,Jump Shot,[],203924,87.99277266754271,96.07843137254902,1610612757,44,41,2022-12-05T02:58:29Z,2800000,False,230.0,60.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.82,Missed,,,,,,,,,,,,,,,,,,
283,PT04M20.00S,2022-12-05T02:58:20.3Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,44,41,2022-12-05T02:58:29Z,2810000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,,,,,,,282.0,5.0,4.0,1.0,,,,,,,,
284,PT04M12.00S,2022-12-05T02:58:28.3Z,2,REGULAR,3pt,Jump Shot,[],1627741,11.514454664914586,1.9607843137254901,1610612754,44,41,2022-12-05T02:58:34Z,2820000,False,240.0,56.0,1,left,MISS B. Hield 24' pullup 3PT,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,24.66,Missed,,,,,,,,,,,,,,,,,,
285,PT04M12.00S,2022-12-05T02:58:28.3Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,44,41,2022-12-05T02:58:34Z,2830000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,,,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,
286,PT04M00.00S,2022-12-05T02:58:40.2Z,2,REGULAR,3pt,Jump Shot,[],203924,71.82982917214193,20.833333333333336,1610612757,44,41,2022-12-05T02:58:45Z,2840000,False,-146.0,212.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
287,PT03M56.00S,2022-12-05T02:58:44.2Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,44,41,2022-12-05T02:58:45Z,2850000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,286.0,1.0,1.0,0.0,,,,,,,,
288,PT03M51.00S,2022-12-05T02:58:49.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,6.652431011826544,52.20588235294118,1610612754,44,41,2022-12-05T02:58:54Z,2860000,False,-11.0,10.0,1,left,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
289,PT03M50.00S,2022-12-05T02:58:50.0Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,44,41,2022-12-05T03:01:01Z,2870000,False,,,0,,M. Turner REBOUND (Off:2 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,288.0,6.0,4.0,2.0,,,,,,,,
290,PT03M50.00S,2022-12-05T02:58:51.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1626167,5.590000152587891,50.0,1610612754,44,43,2022-12-05T03:01:08Z,2880000,False,0.0,0.0,1,left,M. Turner tip Layup (17 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.0,Made,17.0,,,,,,,,,,,,,,,,,
291,PT03M33.00S,2022-12-05T02:59:08.1Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612757,44,43,2022-12-05T02:59:12Z,2890000,False,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1629052]",1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,Brissett,1629052.0,,,,
292,PT03M33.00S,2022-12-05T02:59:08.1Z,2,REGULAR,steal,,[],1629052,,,1610612754,44,43,2022-12-05T02:59:09Z,2900000,False,,,0,,O. Brissett STEAL (1 STL),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT03M26.00S,2022-12-05T02:59:14.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,25.443495400788436,83.08823529411765,1610612754,44,43,2022-12-05T02:59:26Z,2910000,False,-165.0,187.0,1,left,MISS M. Turner 24' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
294,PT03M24.00S,2022-12-05T02:59:16.4Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,44,43,2022-12-05T02:59:26Z,2920000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,293.0,3.0,3.0,0.0,,,,,,,,
295,PT03M00.00S,2022-12-05T02:59:40.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,95.0886990801577,49.26470588235294,1610612757,46,43,2022-12-05T02:59:43Z,2930000,False,-4.0,-6.0,1,right,J. Hart driving Layup (6 PTS) (D. Lillard 3 AST),"[1628404, 203081]",1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.73,Made,6.0,D. Lillard,203081.0,3.0,,,,,,,,,,,,,,
297,PT02M35.00S,2022-12-05T03:00:05.3Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,46,43,2022-12-05T03:00:08Z,2950000,False,,,0,,M. Turner bad pass TURNOVER (3 TO),"[1626167, 1628404]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,Hart,1628404.0,,,,
298,PT02M35.00S,2022-12-05T03:00:05.3Z,2,REGULAR,steal,,[],1628404,,,1610612757,46,43,2022-12-05T03:00:06Z,2960000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT02M31.00S,2022-12-05T03:00:09.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203081,83.52496714848883,93.87254901960785,1610612757,46,43,2022-12-05T03:00:22Z,2970000,False,219.0,102.0,1,right,MISS D. Lillard 24' running 3PT,[203081],1610612757.0,POR,running,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,24.21,Missed,,,,,,,,,,,,,,,,,,
300,PT02M28.00S,2022-12-05T03:00:12.0Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612757,46,43,2022-12-05T03:00:12Z,2980000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,299.0,4.0,3.0,1.0,,,,,,,,
301,PT02M25.00S,2022-12-05T03:00:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628404,92.85479632063075,47.05882352941176,1610612757,48,43,2022-12-05T03:00:29Z,2990000,False,-15.0,15.0,1,right,J. Hart Layup (8 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.08,Made,8.0,,,,,,,,,,,,,,,,,
302,PT02M24.00S,2022-12-05T03:00:20.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,48,43,2022-12-05T03:00:20Z,3000000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M24.00S,2022-12-05T03:01:13.4Z,2,REGULAR,substitution,out,[],203081,,,1610612754,48,43,2022-12-05T03:02:05Z,3010000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M24.00S,2022-12-05T03:01:13.4Z,2,REGULAR,substitution,out,[],1629234,,,1610612754,48,43,2022-12-05T03:02:05Z,3020000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M24.00S,2022-12-05T03:01:13.4Z,2,REGULAR,substitution,out,[],1629052,,,1610612754,48,43,2022-12-05T03:02:05Z,3030000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M24.00S,2022-12-05T03:01:13.4Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,48,43,2022-12-05T03:02:05Z,3040000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M24.00S,2022-12-05T03:01:13.4Z,2,REGULAR,substitution,in,[],1630570,,,1610612754,48,43,2022-12-05T03:02:05Z,3050000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M24.00S,2022-12-05T03:01:13.4Z,2,REGULAR,substitution,in,[],1631101,,,1610612754,48,43,2022-12-05T03:02:05Z,3060000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M24.00S,2022-12-05T03:01:13.4Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,48,43,2022-12-05T03:02:05Z,3070000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M24.00S,2022-12-05T03:01:13.4Z,2,REGULAR,substitution,in,[],1630188,,,1610612754,48,43,2022-12-05T03:02:05Z,3080000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M24.00S,2022-12-05T03:02:07.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,48,43,2022-12-05T03:02:14Z,3090000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,
312,PT02M05.00S,2022-12-05T03:02:36.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612754,48,43,2022-12-05T03:02:44Z,3100000,False,,,0,,A. Simons personal FOUL (1 PF) (Nesmith 2 FT),"[1629014, 1630174]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2715.0,,,,1.0,0.0,Nesmith,1630174.0
314,PT02M05.00S,2022-12-05T03:03:05.8Z,2,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,48,44,2022-12-05T03:03:05Z,3120000,False,,,0,,A. Nesmith Free Throw 1 of 2 (5 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
315,PT02M05.00S,2022-12-05T03:03:23.4Z,2,REGULAR,freethrow,2 of 2,[],1630174,,,1610612754,48,45,2022-12-05T03:03:23Z,3130000,False,,,0,,A. Nesmith Free Throw 2 of 2 (6 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
316,PT01M51.00S,2022-12-05T03:03:45.9Z,2,REGULAR,foul,technical,['1freethrow'],1631097,,,1610612757,48,45,2022-12-05T03:03:52Z,3140000,False,,,0,,B. Mathurin defensive-3-second technical FOUL (1 Tech),[1631097],1610612754.0,IND,defensive-3-second,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626300.0,,,,0.0,1.0,,
317,PT01M51.00S,2022-12-05T03:04:05.4Z,2,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,49,45,2022-12-05T03:04:05Z,3150000,False,,,0,,A. Simons technical Free Throw 1 of 1 (5 PTS),[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
318,PT01M49.00S,2022-12-05T03:04:32.0Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612757,49,45,2022-12-05T03:04:36Z,3160000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Grant 2 FT),"[1630174, 203924]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2715.0,,,,2.0,0.0,Grant,203924.0
320,PT01M49.00S,2022-12-05T03:04:56.1Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,50,45,2022-12-05T03:04:56Z,3180000,False,,,0,,J. Grant Free Throw 1 of 2 (6 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
321,PT01M49.00S,2022-12-05T03:05:10.7Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,51,45,2022-12-05T03:05:10Z,3190000,False,,,0,,J. Grant Free Throw 2 of 2 (7 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
322,PT01M36.00S,2022-12-05T03:05:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,6.1268068331143235,49.01960784313725,1610612754,51,47,2022-12-05T03:05:38Z,3200000,False,5.0,5.0,1,left,J. Smith driving Layup (6 PTS) (A. Nembhard 7 AST),"[1630188, 1629614]",1610612754.0,IND,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.71,Made,6.0,A. Nembhard,1629614.0,7.0,,,,,,,,,,,,,,
324,PT01M18.00S,2022-12-05T03:05:43.1Z,2,REGULAR,turnover,lost ball,[],203924,,,1610612757,51,47,2022-12-05T03:05:47Z,3220000,False,,,0,,J. Grant lost ball TURNOVER (1 TO),"[203924, 1630174]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,Nesmith,1630174.0,,,,
325,PT01M18.00S,2022-12-05T03:05:43.1Z,2,REGULAR,steal,,[],1630174,,,1610612754,51,47,2022-12-05T03:05:44Z,3230000,False,,,0,,A. Nesmith STEAL (3 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
326,PT00M57.60S,2022-12-05T03:06:04.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,5.338370565045992,48.28431372549019,1610612754,51,47,2022-12-05T03:06:13Z,3240000,False,9.0,-2.0,1,left,MISS B. Mathurin cutting Layup,[1631097],1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
327,PT00M55.60S,2022-12-05T03:06:07.0Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,51,47,2022-12-05T03:06:07Z,3250000,False,,,0,,J. Smith REBOUND (Off:2 Def:0),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,326.0,2.0,0.0,2.0,,,,,,,,
328,PT00M52.90S,2022-12-05T03:06:10.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630174,6.389618922470433,52.450980392156865,1610612754,51,49,2022-12-05T03:06:17Z,3260000,False,-12.0,8.0,1,left,A. Nesmith driving Layup (8 PTS) (J. Smith 2 AST),"[1630174, 1630188]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.45,Made,8.0,J. Smith,1630188.0,2.0,,,,,,,,,,,,,,
330,PT00M33.70S,2022-12-05T03:06:31.8Z,2,REGULAR,3pt,Jump Shot,[],1629014,86.02168199737189,95.83333333333334,1610612757,51,49,2022-12-05T03:06:38Z,3280000,False,229.0,79.0,1,right,MISS A. Simons 24' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,24.24,Missed,,,,,,,,,,,,,,,,,,
331,PT00M30.50S,2022-12-05T03:06:35.0Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,51,49,2022-12-05T03:06:38Z,3290000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,,,,,,,330.0,3.0,3.0,0.0,,,,,,,,
332,PT00M09.60S,2022-12-05T03:06:55.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.863994743758213,37.00980392156863,1610612754,51,49,2022-12-05T03:07:01Z,3300000,False,65.0,3.0,1,left,MISS B. Mathurin 6' cutting Layup,[1631097],1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.51,Missed,,,,,,,,,,,,,,,,,,
333,PT00M07.80S,2022-12-05T03:06:57.7Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,51,49,2022-12-05T03:07:01Z,3310000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,332.0,2.0,2.0,0.0,,,,,,,,
334,PT00M02.20S,2022-12-05T03:07:03.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203924,91.93495400788436,96.07843137254902,1610612757,54,49,2022-12-05T03:07:12Z,3320000,False,230.0,23.0,1,right,J. Grant 3PT running (10 PTS) (A. Simons 3 AST),"[203924, 1629014]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.16,Made,10.0,A. Simons,1629014.0,3.0,,,,,,,,,,,,,,
336,PT00M00.00S,2022-12-05T03:07:13.3Z,2,REGULAR,3pt,Jump Shot,[],1627741,30.17411300919842,21.568627450980394,1610612754,54,49,2022-12-05T03:07:48Z,3340000,False,142.0,231.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
337,PT00M00.00S,2022-12-05T03:07:13.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,54,49,2022-12-05T03:07:36Z,3350000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,336.0,,,,,,,,,,,
339,PT00M00.00S,2022-12-05T03:07:40.7Z,2,REGULAR,period,end,[],0,,,1610612754,54,49,2022-12-05T03:07:40Z,3360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-12-05T03:21:22.7Z,3,REGULAR,substitution,out,['startperiod'],1630570,,,1610612754,54,49,2022-12-05T03:22:16Z,3370000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
