actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
268,PT05M41.00S,2025-11-10T00:03:11.8Z,2,REGULAR,substitution,out,[],1641775,,,1610612753,40,48,2025-11-10T00:03:24Z,2650000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M41.00S,2025-11-10T00:03:11.8Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,40,48,2025-11-10T00:03:24Z,2660000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M41.00S,2025-11-10T00:03:11.8Z,2,REGULAR,substitution,in,[],1628401,,,1610612753,40,48,2025-11-10T00:03:24Z,2670000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M29.00S,2025-11-10T00:03:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.652431011826544,57.84313725490197,1610612753,40,48,2025-11-10T00:03:47Z,2680000,False,-39.0,10.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.05,,,,,,,,,,,
272,PT05M27.00S,2025-11-10T00:03:45.7Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,40,48,2025-11-10T00:03:47Z,2690000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,271.0,1.0,1.0,0.0,,,,
273,PT05M17.00S,2025-11-10T00:03:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.14651773981603,46.32352941176471,1610612738,40,48,2025-11-10T00:03:59Z,2700000,False,-18.0,31.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.58,,,,,,,,,,,
274,PT05M14.00S,2025-11-10T00:03:58.3Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,40,48,2025-11-10T00:03:59Z,2710000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,273.0,1.0,1.0,0.0,,,,
275,PT05M08.00S,2025-11-10T00:04:04.1Z,2,REGULAR,3pt,Jump Shot,[],1641783,6.1268068331143235,96.07843137254902,1610612753,43,48,2025-11-10T00:04:09Z,2720000,False,-230.0,5.0,1,left,T. da Silva 3PT  (8 PTS) (J. Suggs 3 AST),"[1641783, 1630591]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,,,Made,8.0,,23.05,J. Suggs,1630591.0,3.0,,,,,,,,
277,PT04M52.00S,2025-11-10T00:04:27.4Z,2,REGULAR,foul,personal,[],1630217,,,1610612738,43,48,2025-11-10T00:04:32Z,2740000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1628401]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left Center,202901.0,1.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
279,PT04M41.00S,2025-11-10T00:04:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,82.07950065703022,49.01960784313725,1610612738,43,48,2025-11-10T00:14:25Z,2760000,False,-5.0,116.0,1,right,MISS J. Brown 11' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,11.61,,,,,,,,,,,
280,PT04M37.00S,2025-11-10T00:05:01.5Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,43,48,2025-11-10T00:05:01Z,2770000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,279.0,2.0,2.0,0.0,,,,
281,PT04M22.00S,2025-11-10T00:05:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,5.995400788436268,34.31372549019608,1610612753,45,48,2025-11-10T00:05:19Z,2780000,False,78.0,4.0,1,left,P. Banchero 7' pullup Jump Shot (7 PTS) (F. Wagner 3 AST),"[1631094, 1630532]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,7.0,,7.85,F. Wagner,1630532.0,3.0,,,,,,,,
283,PT04M19.00S,2025-11-10T00:05:29.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,45,48,2025-11-10T00:05:29Z,2800000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M19.00S,2025-11-10T00:06:30.8Z,2,REGULAR,substitution,out,[],1630591,,,1610612738,45,48,2025-11-10T00:07:05Z,2810000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M19.00S,2025-11-10T00:06:30.8Z,2,REGULAR,substitution,out,[],1629014,,,1610612738,45,48,2025-11-10T00:07:05Z,2820000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M19.00S,2025-11-10T00:06:30.8Z,2,REGULAR,substitution,out,[],1631169,,,1610612738,45,48,2025-11-10T00:07:05Z,2830000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M19.00S,2025-11-10T00:06:30.8Z,2,REGULAR,substitution,in,[],1628976,,,1610612738,45,48,2025-11-10T00:07:05Z,2840000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M19.00S,2025-11-10T00:06:30.8Z,2,REGULAR,substitution,in,[],1629674,,,1610612738,45,48,2025-11-10T00:07:05Z,2850000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M19.00S,2025-11-10T00:06:30.8Z,2,REGULAR,substitution,in,[],1630573,,,1610612738,45,48,2025-11-10T00:07:05Z,2860000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M07.00S,2025-11-10T00:07:15.1Z,2,REGULAR,3pt,Jump Shot,[],1630202,74.98357424441524,13.480392156862745,1610612738,45,48,2025-11-10T00:07:21Z,2870000,False,-183.0,183.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.83,,,,,,,,,,,
291,PT04M06.00S,2025-11-10T00:07:16.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,45,48,2025-11-10T00:07:21Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,290.0,,,,,,,
293,PT03M57.00S,2025-11-10T00:07:44.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,81.94809461235218,51.9607843137255,1610612738,45,50,2025-11-10T00:07:49Z,2900000,False,10.0,117.0,1,right,D. White 11' pullup Jump Shot (13 PTS) (P. Pritchard 2 AST),"[1628401, 1630202]",1610612738.0,BOS,pullup,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,13.0,,11.76,P. Pritchard,1630202.0,2.0,,,,,,,,
295,PT03M36.00S,2025-11-10T00:08:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,9.149145860709593,46.32352941176471,1610612753,47,50,2025-11-10T00:08:10Z,2920000,False,18.0,34.0,1,left,F. Wagner driving Layup (8 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,3.82,,,,,,,,,,,
296,PT03M24.00S,2025-11-10T00:08:17.1Z,2,REGULAR,3pt,Jump Shot,[],1630202,69.85873850197109,79.65686274509804,1610612738,47,50,2025-11-10T00:08:21Z,2930000,False,148.0,231.0,1,right,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.43,,,,,,,,,,,
297,PT03M21.00S,2025-11-10T00:08:20.1Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,47,50,2025-11-10T00:08:21Z,2940000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,296.0,2.0,2.0,0.0,,,,
298,PT03M12.00S,2025-11-10T00:08:29.7Z,2,REGULAR,2pt,Jump Shot,[],1628976,19.398817345597898,26.715686274509803,1610612753,47,50,2025-11-10T00:08:35Z,2950000,False,116.0,130.0,1,left,MISS W. Carter Jr. 17' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,17.43,,,,,,,,,,,
299,PT03M06.00S,2025-11-10T00:08:35.7Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,47,50,2025-11-10T00:08:35Z,2960000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,298.0,1.0,1.0,0.0,,,,
300,PT02M59.00S,2025-11-10T00:08:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.32917214191852,54.166666666666664,1610612738,47,52,2025-11-10T00:08:47Z,2970000,False,21.0,20.0,1,right,J. Brown driving Layup (10 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,2.86,,,,,,,,,,,
301,PT02M49.00S,2025-11-10T00:08:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641783,12.697109067017081,40.19607843137255,1610612753,47,52,2025-11-10T00:08:57Z,2980000,False,49.0,67.0,1,left,MISS T. da Silva 8' driving floating Shot,[1641783],1610612753.0,ORL,driving floating,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,8.29,,,,,,,,,,,
302,PT02M46.00S,2025-11-10T00:08:55.9Z,2,REGULAR,rebound,offensive,[],1641783,,,1610612753,47,52,2025-11-10T00:08:57Z,2990000,False,,,0,,T. da Silva REBOUND (Off:1 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,301.0,3.0,2.0,1.0,,,,
303,PT02M44.00S,2025-11-10T00:08:57.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641783,6.652431011826544,49.754901960784316,1610612753,49,52,2025-11-10T00:09:05Z,3000000,False,1.0,10.0,1,left,T. da Silva putback DUNK (10 PTS),[1641783],1610612753.0,ORL,putback,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,1.01,,,,,,,,,,,
304,PT02M26.00S,2025-11-10T00:09:15.2Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,49,52,2025-11-10T00:09:22Z,3010000,False,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1630532]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,,,,,Wagner,1630532.0,,
305,PT02M26.00S,2025-11-10T00:09:15.2Z,2,REGULAR,steal,,[],1630532,,,1610612753,49,52,2025-11-10T00:09:17Z,3020000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
306,PT02M23.00S,2025-11-10T00:09:19.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,6.521024967148489,47.549019607843135,1610612753,49,52,2025-11-10T00:09:26Z,3030000,False,12.0,9.0,1,left,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.51,,,,,,,,,,,
307,PT02M19.00S,2025-11-10T00:09:23.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,49,52,2025-11-10T00:30:25Z,3040000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,306.0,1.0,1.0,0.0,,,,
308,PT02M14.00S,2025-11-10T00:09:33.7Z,2,REGULAR,foul,personal,[],1630217,,,1610612738,49,52,2025-11-10T00:09:39Z,3050000,False,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 1627759]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1627524.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
310,PT02M02.00S,2025-11-10T00:10:03.0Z,2,REGULAR,2pt,Jump Shot,[],1627759,79.31997371879106,62.99019607843137,1610612738,49,54,2025-11-10T00:10:07Z,3070000,False,65.0,142.0,1,right,J. Brown 15' pullup Jump Shot (12 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,Made,12.0,,15.61,D. White,1628401.0,1.0,,,,,,,,
312,PT01M51.00S,2025-11-10T00:10:17.5Z,2,REGULAR,foul,offensive,[],1631094,,,1610612753,49,54,2025-11-10T00:10:24Z,3090000,False,,,0,,P. Banchero charge offensive FOUL (3 PF),"[1631094, 1628401]",1610612753.0,ORL,charge,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,202901.0,3.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
314,PT01M51.00S,2025-11-10T00:10:17.5Z,2,REGULAR,turnover,offensive foul,[],1631094,,,1610612753,49,54,2025-11-10T00:10:17Z,3110000,False,,,0,,P. Banchero offensive foul TURNOVER (3 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,202901.0,,,,,,,3.0,,,,,,,,,,,,
315,PT01M51.00S,2025-11-10T00:10:31.1Z,2,REGULAR,substitution,out,[],1631094,,,1610612738,49,54,2025-11-10T00:10:35Z,3120000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M51.00S,2025-11-10T00:10:31.1Z,2,REGULAR,substitution,in,[],1641710,,,1610612738,49,54,2025-11-10T00:10:35Z,3130000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M37.00S,2025-11-10T00:11:00.6Z,2,REGULAR,foul,offensive,[],1629674,,,1610612738,49,54,2025-11-10T00:11:13Z,3140000,False,,,0,,N. Queta off-the-ball offensive FOUL (1 PF),"[1629674, 1630532]",1610612738.0,BOS,off-the-ball,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,1627524.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
319,PT01M37.00S,2025-11-10T00:11:00.6Z,2,REGULAR,turnover,offensive foul,[],1629674,,,1610612738,49,54,2025-11-10T00:11:00Z,3160000,False,,,0,,N. Queta offensive foul TURNOVER (1 TO),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,1627524.0,,,,,,,1.0,,,,,,,,,,,,
320,PT01M25.00S,2025-11-10T00:11:30.8Z,2,REGULAR,turnover,traveling,[],1630532,,,1610612753,49,54,2025-11-10T00:11:41Z,3170000,False,,,0,,F. Wagner traveling TURNOVER (1 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,1.0,,,,,,,,,,,,
321,PT01M08.00S,2025-11-10T00:11:57.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,82.21090670170827,57.107843137254896,1610612738,49,54,2025-11-10T00:23:40Z,3180000,False,36.0,115.0,1,right,MISS J. Brown 12' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,12.01,,,,,,,,,,,
322,PT01M07.00S,2025-11-10T00:11:58.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,49,54,2025-11-10T00:12:07Z,3190000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,321.0,,,,,,,
324,PT00M56.80S,2025-11-10T00:12:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.1268068331143235,47.549019607843135,1610612753,51,54,2025-11-10T00:12:37Z,3210000,False,12.0,5.0,1,left,D. Bane driving Layup (6 PTS),[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,1.33,,,,,,,,,,,
325,PT00M56.80S,2025-11-10T00:12:34.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629674,,,1610612753,51,54,2025-11-10T00:12:42Z,3220000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (Bane 1 FT),"[1629674, 1630217]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1162.0,2.0,0.0,Bane,1630217.0,,,,,,,,,,,,,,,
327,PT00M56.80S,2025-11-10T00:12:57.7Z,2,REGULAR,freethrow,1 of 1,[],1630217,,,1610612753,52,54,2025-11-10T00:12:57Z,3240000,False,,,0,,D. Bane Free Throw 1 of 1 (7 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
328,PT00M39.70S,2025-11-10T00:13:16.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,92.19776609724047,55.392156862745104,1610612738,52,54,2025-11-10T00:13:22Z,3250000,False,27.0,21.0,1,right,MISS N. Queta alley-oop DUNK,[1629674],1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.41,,,,,,,,,,,
329,PT00M36.10S,2025-11-10T00:13:19.8Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,52,54,2025-11-10T00:13:22Z,3260000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,328.0,2.0,1.0,1.0,,,,
330,PT00M36.10S,2025-11-10T00:13:19.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628401,94.40999984741211,50.0,1610612738,52,54,2025-11-10T00:13:26Z,3270000,False,0.0,0.0,1,right,MISS D. White tip Layup,[1628401],1610612738.0,BOS,tip,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
331,PT00M35.20S,2025-11-10T00:13:20.8Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,52,54,2025-11-10T00:13:20Z,3280000,False,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,330.0,2.0,1.0,1.0,,,,
332,PT00M34.20S,2025-11-10T00:13:25.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629674,,,1610612753,52,54,2025-11-10T00:13:38Z,3290000,False,,,0,,N. Queta shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[1629674, 1628976]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1627524.0,3.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
334,PT00M34.20S,2025-11-10T00:13:54.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628976,,,1610612753,53,54,2025-11-10T00:26:49Z,3310000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
335,PT00M34.20S,2025-11-10T00:13:56.2Z,2,REGULAR,substitution,out,[],1629674,,,1610612753,53,54,2025-11-10T00:14:00Z,3320000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M34.20S,2025-11-10T00:13:56.2Z,2,REGULAR,substitution,in,[],1631169,,,1610612753,53,54,2025-11-10T00:14:00Z,3330000,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M34.20S,2025-11-10T00:13:54.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628976,,,1610612753,54,54,2025-11-10T00:26:49Z,3340000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (9 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
338,PT00M28.30S,2025-11-10T00:14:31.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,89.56964520367937,49.754901960784316,1610612738,54,54,2025-11-10T00:14:36Z,3350000,False,-1.0,46.0,1,right,MISS D. White driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.55,,,,,,,,,,,
339,PT00M23.90S,2025-11-10T00:14:36.0Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,54,54,2025-11-10T00:14:36Z,3360000,False,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,338.0,3.0,3.0,0.0,,,,
340,PT00M06.20S,2025-11-10T00:14:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,13.485545335085414,46.81372549019608,1610612753,54,54,2025-11-10T00:29:06Z,3370000,False,16.0,74.0,1,left,MISS D. Bane 7' driving floating Shot,[1630217],1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.6,,,,,,,,,,,
341,PT00M02.60S,2025-11-10T00:14:57.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,54,54,2025-11-10T00:14:59Z,3380000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,340.0,2.0,2.0,0.0,,,,
342,PT00M00.00S,2025-11-10T00:14:59.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,91.93495400788436,53.67647058823529,1610612738,54,54,2025-11-10T00:15:14Z,3390000,False,18.0,23.0,1,right,MISS J. Brown running Layup - blocked,"[1627759, 1628976]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.97,,,,,,,,,,Carter Jr.,1628976.0
343,PT00M00.00S,2025-11-10T00:14:59.8Z,2,REGULAR,block,,[],1628976,,,1610612738,54,54,2025-11-10T00:15:02Z,3400000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT00M00.00S,2025-11-10T00:14:59.8Z,2,REGULAR,rebound,offensive,[],1631169,,,1610612738,54,54,2025-11-10T00:15:14Z,3410000,False,,,0,,J. Minott REBOUND (Off:2 Def:0),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,342.0,2.0,0.0,2.0,,,,
346,PT00M00.00S,2025-11-10T00:16:10.1Z,2,REGULAR,period,end,[],0,,,1610612738,54,54,2025-11-10T00:16:10Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-11-10T00:30:00.2Z,3,REGULAR,substitution,out,['startperiod'],1641710,,,1610612738,54,54,2025-11-10T00:30:13Z,3440000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2025-11-10T00:30:00.2Z,3,REGULAR,substitution,out,['startperiod'],1641783,,,1610612738,54,54,2025-11-10T00:30:13Z,3450000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-11-10T00:30:00.2Z,3,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,54,54,2025-11-10T00:30:13Z,3460000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2025-11-10T00:30:00.2Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612738,54,54,2025-11-10T00:30:13Z,3470000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-11-10T00:30:00.2Z,3,REGULAR,substitution,in,['startperiod'],1631094,,,1610612738,54,54,2025-11-10T00:30:13Z,3480000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
