actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
177,PT10M56.00S,2025-11-15T00:44:41.6Z,2,REGULAR,foul,personal,['1freethrow'],1630549,,,1610612753,29,39,2025-11-15T00:44:51Z,1710000,False,,,0,,D. Sharpe shooting personal FOUL (3 PF) (Carter Jr. 1 FT),"[1630549, 1628976]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,1627539.0,,,,,,,,3.0,0.0,Carter Jr.,1628976.0,,
179,PT10M56.00S,2025-11-15T00:45:32.1Z,2,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,30,39,2025-11-15T00:45:32Z,1730000,False,,,0,,W. Carter Jr. Free Throw 1 of 1 (7 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
180,PT10M45.00S,2025-11-15T00:45:44.4Z,2,REGULAR,3pt,Jump Shot,[],1631213,70.38436268068331,23.284313725490197,1610612751,30,39,2025-11-15T00:48:13Z,1740000,False,-134.0,226.0,1,right,MISS T. Martin 26' pullup 3PT,[1631213],1610612751.0,BKN,pullup,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
181,PT10M42.00S,2025-11-15T00:45:47.9Z,2,REGULAR,rebound,offensive,[],1642962,,,1610612751,30,39,2025-11-15T00:45:47Z,1750000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,180.0,1.0,0.0,1.0,,,,,,,,,,,,,,
182,PT10M39.00S,2025-11-15T00:45:50.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,67.62483574244416,27.205882352941174,1610612751,30,42,2025-11-15T00:45:55Z,1760000,False,-114.0,252.0,1,right,N. Clowney 27' 3PT  (10 PTS) (D. Sharpe 1 AST),"[1641730, 1630549]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,27.64,Made,,,,,,,10.0,D. Sharpe,1630549.0,1.0,,,,,,,,
184,PT10M18.00S,2025-11-15T00:46:11.8Z,2,REGULAR,turnover,bad pass,[],1641710,,,1610612753,30,42,2025-11-15T00:46:16Z,1780000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1641730]",1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,,,,,,Clowney,1641730.0
185,PT10M18.00S,2025-11-15T00:46:11.8Z,2,REGULAR,steal,,[],1641730,,,1610612751,30,42,2025-11-15T00:46:15Z,1790000,False,,,0,,N. Clowney STEAL (1 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT10M07.00S,2025-11-15T00:46:23.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642962,92.06636005256242,52.20588235294118,1610612751,30,44,2025-11-15T00:46:31Z,1800000,False,11.0,22.0,1,right,D. Powell driving Layup (2 PTS) (T. Martin 2 AST),"[1642962, 1631213]",1610612751.0,BKN,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,2.0,T. Martin,1631213.0,2.0,,,,,,,,
187,PT10M07.00S,2025-11-15T00:46:33.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,30,44,2025-11-15T00:46:33Z,1810000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M07.00S,2025-11-15T00:48:56.6Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,30,44,2025-11-15T00:49:13Z,1820000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M07.00S,2025-11-15T00:48:56.6Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,30,44,2025-11-15T00:49:13Z,1830000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M43.00S,2025-11-15T00:49:53.2Z,2,REGULAR,2pt,Jump Shot,[],1630217,13.091327201051248,20.098039215686274,1610612753,30,44,2025-11-15T00:50:02Z,1840000,False,150.0,71.0,1,left,MISS D. Bane 16' pullup Shot,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right,16.53,Missed,,,,,,,,,,,,,,,,,,
191,PT09M42.00S,2025-11-15T00:49:54.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,30,44,2025-11-15T00:50:02Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right,,,190.0,,,,,,,,,,,,,,,,,
193,PT09M39.00S,2025-11-15T00:50:16.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,8.360709592641262,47.30392156862745,1610612753,32,44,2025-11-15T00:50:26Z,1870000,False,13.0,26.0,1,left,F. Wagner Layup (6 PTS) (A. Black 2 AST),"[1630532, 1641710]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.94,Made,,,,,,,6.0,A. Black,1641710.0,2.0,,,,,,,,
195,PT09M14.00S,2025-11-15T00:50:40.5Z,2,REGULAR,2pt,Jump Shot,[],1642962,78.0059132720105,61.274509803921575,1610612751,32,46,2025-11-15T00:51:12Z,1890000,False,56.0,154.0,1,right,D. Powell 16' pullup bank Jump Shot (4 PTS),[1642962],1610612751.0,BKN,pullup bank,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right Center,16.42,Made,,,,,,,4.0,,,,,,,,,,,
196,PT08M56.00S,2025-11-15T00:50:58.9Z,2,REGULAR,3pt,Jump Shot,[],1630217,5.995400788436268,94.6078431372549,1610612753,35,46,2025-11-15T00:51:04Z,1900000,False,-223.0,4.0,1,left,D. Bane 3PT  (7 PTS) (T. da Silva 1 AST),"[1630217, 1641783]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,22.3,Made,,,,,,,7.0,T. da Silva,1641783.0,1.0,,,,,,,,
198,PT08M41.00S,2025-11-15T00:51:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,88.64980289093299,61.51960784313726,1610612751,35,46,2025-11-15T00:53:41Z,1920000,False,58.0,54.0,1,right,MISS T. Martin 7' driving Layup,[1631213],1610612751.0,BKN,driving,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
200,PT08M36.00S,2025-11-15T00:51:19.3Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,35,46,2025-11-15T00:51:26Z,1940000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,198.0,3.0,2.0,1.0,,,,,,,,,,,,,,
201,PT08M36.00S,2025-11-15T00:51:19.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630549,91.27792378449409,57.107843137254896,1610612751,35,46,2025-11-15T00:53:13Z,1950000,False,36.0,29.0,1,right,MISS D. Sharpe Hook,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
202,PT08M34.00S,2025-11-15T00:51:21.7Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,35,46,2025-11-15T00:51:29Z,1960000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,201.0,2.0,2.0,0.0,,,,,,,,,,,,,,
203,PT08M33.00S,2025-11-15T00:51:23.6Z,2,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612753,35,46,2025-11-15T00:51:42Z,1970000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Wagner 2 FT),"[1641730, 1630532]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,1627539.0,,,,,,,,1.0,0.0,Wagner,1630532.0,,
205,PT08M33.00S,2025-11-15T00:51:55.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630532,,,1610612753,36,46,2025-11-15T00:51:55Z,1990000,False,,,0,,F. Wagner Free Throw 1 of 2 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
206,PT08M33.00S,2025-11-15T00:51:56.0Z,2,REGULAR,substitution,out,[],1630549,,,1610612753,36,46,2025-11-15T00:52:07Z,2000000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M33.00S,2025-11-15T00:51:56.0Z,2,REGULAR,substitution,out,[],1641730,,,1610612753,36,46,2025-11-15T00:52:07Z,2010000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M33.00S,2025-11-15T00:51:56.0Z,2,REGULAR,substitution,in,[],1629008,,,1610612753,36,46,2025-11-15T00:52:07Z,2020000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M33.00S,2025-11-15T00:51:56.0Z,2,REGULAR,substitution,in,[],1629651,,,1610612753,36,46,2025-11-15T00:52:07Z,2030000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M33.00S,2025-11-15T00:52:21.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630532,,,1610612753,37,46,2025-11-15T00:52:21Z,2040000,False,,,0,,F. Wagner Free Throw 2 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
211,PT08M12.00S,2025-11-15T00:52:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,93.38042049934296,54.41176470588235,1610612751,37,48,2025-11-15T01:02:37Z,2050000,False,22.0,10.0,1,right,Z. Williams driving Layup (5 PTS),[1630533],1610612751.0,BKN,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,5.0,,,,,,,,,,,
212,PT07M43.00S,2025-11-15T00:53:12.0Z,2,REGULAR,3pt,Jump Shot,[],1628976,25.837713534822605,84.06862745098039,1610612753,37,48,2025-11-15T00:53:17Z,2060000,False,-170.0,190.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
213,PT07M39.00S,2025-11-15T00:53:16.0Z,2,REGULAR,rebound,defensive,[],1642962,,,1610612751,37,48,2025-11-15T00:53:17Z,2070000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,212.0,2.0,1.0,1.0,,,,,,,,,,,,,,
214,PT07M35.00S,2025-11-15T00:53:26.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,37,48,2025-11-15T00:53:26Z,2080000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M35.00S,2025-11-15T00:55:46.4Z,2,REGULAR,substitution,out,[],1641710,,,1610612751,37,48,2025-11-15T00:56:22Z,2090000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M35.00S,2025-11-15T00:55:46.4Z,2,REGULAR,substitution,out,[],1642962,,,1610612751,37,48,2025-11-15T00:56:22Z,2100000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M35.00S,2025-11-15T00:55:46.4Z,2,REGULAR,substitution,in,[],1630591,,,1610612751,37,48,2025-11-15T00:56:22Z,2120000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M35.00S,2025-11-15T00:55:46.4Z,2,REGULAR,substitution,in,[],1629611,,,1610612751,37,48,2025-11-15T00:56:22Z,2130000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M35.00S,2025-11-15T00:55:46.4Z,2,REGULAR,substitution,in,[],1642856,,,1610612751,37,48,2025-11-15T00:56:22Z,2140000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M35.00S,2025-11-15T00:55:46.4Z,2,REGULAR,substitution,out,[],1631213,,,1610612751,37,48,2025-11-15T00:58:08Z,2145000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M26.00S,2025-11-15T00:56:37.6Z,2,REGULAR,3pt,Jump Shot,[],1630533,70.25295663600527,77.45098039215686,1610612751,37,51,2025-11-15T00:56:53Z,2150000,False,137.0,227.0,1,right,Z. Williams 26' 3PT  (8 PTS) (M. Porter Jr. 7 AST),"[1630533, 1629008]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,26.54,Made,,,,,,,8.0,M. Porter Jr.,1629008.0,7.0,,,,,,,,
224,PT07M05.00S,2025-11-15T00:57:00.9Z,2,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612753,37,51,2025-11-15T00:57:10Z,2170000,False,,,0,,D. Bane lost ball out-of-bounds TURNOVER (2 TO),[1630217],1610612753.0,ORL,lost ball,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,2.0,,,,,,,,,,,,
225,PT06M41.00S,2025-11-15T00:57:31.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629651,84.31340341655716,49.754901960784316,1610612751,37,53,2025-11-15T01:04:15Z,2180000,False,-1.0,95.0,1,right,N. Claxton 9' driving floating Jump Shot (8 PTS),[1629651],1610612751.0,BKN,driving floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,9.5,Made,,,,,,,8.0,,,,,,,,,,,
226,PT06M33.00S,2025-11-15T00:57:42.1Z,2,REGULAR,3pt,Jump Shot,[],1630591,32.670827858081466,48.28431372549019,1610612753,37,53,2025-11-15T01:04:41Z,2190000,False,9.0,255.0,1,left,MISS J. Suggs 25' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
227,PT06M31.00S,2025-11-15T00:57:44.1Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,37,53,2025-11-15T01:04:33Z,2200000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,226.0,2.0,2.0,0.0,,,,,,,,,,,,,,
228,PT06M23.00S,2025-11-15T00:57:49.5Z,2,REGULAR,3pt,Jump Shot,[],1629008,71.96123521681997,78.18627450980392,1610612751,37,53,2025-11-15T00:57:57Z,2210000,False,141.0,211.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
229,PT06M19.00S,2025-11-15T00:57:53.5Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,37,53,2025-11-15T00:57:57Z,2220000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,228.0,2.0,2.0,0.0,,,,,,,,,,,,,,
230,PT06M14.00S,2025-11-15T00:57:59.3Z,2,REGULAR,3pt,Jump Shot,[],1641783,8.754927726675426,95.83333333333334,1610612753,37,53,2025-11-15T00:58:04Z,2230000,False,-229.0,30.0,1,left,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
231,PT06M11.00S,2025-11-15T00:58:02.3Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,37,53,2025-11-15T00:58:04Z,2240000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,230.0,3.0,3.0,0.0,,,,,,,,,,,,,,
233,PT06M00.00S,2025-11-15T00:58:15.8Z,2,REGULAR,3pt,Jump Shot,[],1642856,71.69842312746385,21.568627450980394,1610612751,37,53,2025-11-15T01:06:18Z,2250000,False,-142.0,214.0,1,right,MISS E. Dëmin 25' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
234,PT05M58.00S,2025-11-15T00:58:17.8Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,37,53,2025-11-15T01:06:18Z,2260000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,,,
235,PT05M48.00S,2025-11-15T00:58:23.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,7.703679369250986,95.34313725490196,1610612753,40,53,2025-11-15T00:58:33Z,2270000,False,-227.0,20.0,1,left,T. da Silva 3PT running (6 PTS) (F. Wagner 2 AST),"[1641783, 1630532]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,22.76,Made,,,,,,,6.0,F. Wagner,1630532.0,2.0,,,,,,,,
237,PT05M33.00S,2025-11-15T00:58:44.7Z,2,REGULAR,foul,personal,[],1628976,,,1610612751,40,53,2025-11-15T00:58:52Z,2290000,False,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 1629651]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1155.0,,,,,,,,1.0,0.0,Claxton,1629651.0,,
239,PT05M33.00S,2025-11-15T00:58:52.2Z,2,REGULAR,substitution,out,[],1628976,,,1610612751,40,53,2025-11-15T00:58:57Z,2310000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M33.00S,2025-11-15T00:58:52.2Z,2,REGULAR,substitution,in,[],1629048,,,1610612751,40,53,2025-11-15T00:58:57Z,2320000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M27.00S,2025-11-15T00:59:17.2Z,2,REGULAR,3pt,Jump Shot,[],1629008,85.75886990801577,5.392156862745098,1610612751,40,53,2025-11-15T01:07:30Z,2330000,False,-223.0,81.0,1,right,MISS M. Porter Jr. step back 3PT,[1629008],1610612751.0,BKN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.74,Missed,,,,,,,,,,,,,,,,,,
242,PT05M24.00S,2025-11-15T00:59:20.2Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,40,53,2025-11-15T00:59:21Z,2340000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,241.0,2.0,2.0,0.0,,,,,,,,,,,,,,
243,PT05M20.00S,2025-11-15T00:59:24.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,7.835085413929041,55.14705882352941,1610612753,40,53,2025-11-15T00:59:43Z,2350000,False,-26.0,21.0,1,left,MISS D. Bane running Layup - blocked,"[1630217, 1629651]",1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,Claxton,1629651.0,,,,,,
244,PT05M20.00S,2025-11-15T00:59:24.9Z,2,REGULAR,block,,[],1629651,,,1610612753,40,53,2025-11-15T00:59:27Z,2360000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT05M20.00S,2025-11-15T00:59:24.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,40,53,2025-11-15T00:59:43Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,243.0,,,,,,,,,,,,,,,,,
247,PT05M03.00S,2025-11-15T01:00:02.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,18.610381077529567,94.85294117647058,1610612753,43,53,2025-11-15T01:00:09Z,2390000,False,-224.0,122.0,1,left,D. Bane 25' 3PT  (10 PTS) (J. Suggs 2 AST),"[1630217, 1630591]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.55,Made,,,,,,,10.0,J. Suggs,1630591.0,2.0,,,,,,,,
249,PT04M49.00S,2025-11-15T01:00:18.2Z,2,REGULAR,foul,personal,[],1630591,,,1610612751,43,53,2025-11-15T01:00:26Z,2410000,False,,,0,,J. Suggs personal FOUL (2 PF),"[1630591, 1629651]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,1155.0,,,,,,,,2.0,0.0,Claxton,1629651.0,,
251,PT04M49.00S,2025-11-15T01:00:29.6Z,2,REGULAR,substitution,out,[],1630533,,,1610612751,43,53,2025-11-15T01:00:36Z,2430000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M49.00S,2025-11-15T01:00:29.6Z,2,REGULAR,substitution,in,[],1642962,,,1610612751,43,53,2025-11-15T01:00:36Z,2440000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M35.00S,2025-11-15T01:00:59.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,92.06636005256242,52.450980392156865,1610612751,43,53,2025-11-15T01:01:08Z,2450000,False,12.0,22.0,1,right,MISS T. Mann driving DUNK - blocked,"[1629611, 1629048]",1610612751.0,BKN,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,Bitadze,1629048.0,,,,,,
254,PT04M35.00S,2025-11-15T01:00:59.8Z,2,REGULAR,block,,[],1629048,,,1610612751,43,53,2025-11-15T01:01:02Z,2460000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
255,PT04M32.00S,2025-11-15T01:01:02.8Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,43,53,2025-11-15T01:01:08Z,2470000,False,,,0,,T. da Silva REBOUND (Off:0 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,253.0,3.0,3.0,0.0,,,,,,,,,,,,,,
256,PT04M28.00S,2025-11-15T01:01:07.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641783,8.492115637319317,44.85294117647059,1610612753,43,53,2025-11-15T01:01:58Z,2480000,False,26.0,27.0,1,left,MISS T. da Silva running Layup,[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,,
257,PT04M25.00S,2025-11-15T01:01:10.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,43,53,2025-11-15T01:01:58Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,256.0,,,,,,,,,,,,,,,,,
260,PT04M12.00S,2025-11-15T01:03:55.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641783,6.652431011826544,54.41176470588235,1610612753,45,53,2025-11-15T01:12:41Z,2520000,False,-22.0,10.0,1,left,T. da Silva driving bank Hook (8 PTS),[1641783],1610612753.0,ORL,driving bank,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,8.0,,,,,,,,,,,
261,PT04M01.00S,2025-11-15T01:04:07.2Z,2,REGULAR,3pt,Jump Shot,[],1642856,68.9388961892247,23.774509803921568,1610612751,45,53,2025-11-15T01:13:16Z,2530000,False,-131.0,239.0,1,right,MISS E. Dëmin 27' step back 3PT,[1642856],1610612751.0,BKN,step back,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
262,PT03M57.00S,2025-11-15T01:04:11.2Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612751,45,53,2025-11-15T01:07:07Z,2540000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,261.0,4.0,3.0,1.0,,,,,,,,,,,,,,
263,PT03M56.00S,2025-11-15T01:04:13.0Z,2,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612751,45,53,2025-11-15T01:04:40Z,2550000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Claxton 2 FT),"[1629048, 1629651]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,,,,,,,,2.0,0.0,Claxton,1629651.0,,
