actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
258,PT06M06.00S,2026-02-10T01:30:59.0Z,2,REGULAR,3pt,Jump Shot,[],1626167,70.12155059132719,17.401960784313726,1610612749,43,36,2026-02-10T01:31:05Z,2560000,False,-163.0,228.0,1,right,MISS M. Turner 28' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,28.06,Missed,,,,,,,,,,,,,,,,,,
259,PT06M02.00S,2026-02-10T01:31:03.0Z,2,REGULAR,rebound,defensive,[],1642869,,,1610612753,43,36,2026-02-10T01:31:05Z,2570000,False,,,0,,N. Penda REBOUND (Off:2 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Left Center,,,258.0,3.0,1.0,2.0,,,,,,,,,,,,,,
260,PT05M56.00S,2026-02-10T01:31:08.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631094,8.229303547963205,46.07843137254902,1610612753,43,36,2026-02-10T01:32:35Z,2580000,False,20.0,25.0,1,left,MISS P. Banchero running Layup - blocked,"[1631094, 1626167]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,Turner,1626167.0,,,,
261,PT05M56.00S,2026-02-10T01:31:08.5Z,2,REGULAR,block,,[],1626167,,,1610612753,43,36,2026-02-10T01:31:11Z,2590000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT05M53.00S,2026-02-10T01:31:11.5Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,43,36,2026-02-10T01:31:56Z,2600000,False,,,0,,R. Rollins REBOUND (Off:0 Def:2),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,260.0,2.0,2.0,0.0,,,,,,,,,,,,,,
263,PT05M47.00S,2026-02-10T01:31:18.0Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612749,43,36,2026-02-10T01:31:22Z,2610000,False,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1628976]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Carter Jr.,1628976.0,,,,,,,,,,,
264,PT05M47.00S,2026-02-10T01:31:18.0Z,2,REGULAR,steal,,[],1628976,,,1610612753,43,36,2026-02-10T01:31:20Z,2620000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT05M42.00S,2026-02-10T01:31:22.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642869,4.418528252299605,96.32352941176471,1610612753,43,36,2026-02-10T01:33:36Z,2630000,False,-232.0,-11.0,1,left,MISS N. Penda running 3PT,[1642869],1610612753.0,ORL,running,,,Penda,N. Penda,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
266,PT05M39.00S,2026-02-10T01:31:25.8Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,43,36,2026-02-10T01:31:52Z,2640000,False,,,0,,R. Rollins REBOUND (Off:0 Def:3),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,,,265.0,3.0,3.0,0.0,,,,,,,,,,,,,,
268,PT05M34.00S,2026-02-10T01:31:34.6Z,2,REGULAR,substitution,out,[],1642869,,,1610612749,43,36,2026-02-10T01:31:42Z,2660000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M34.00S,2026-02-10T01:31:34.6Z,2,REGULAR,substitution,in,[],1630532,,,1610612749,43,36,2026-02-10T01:31:42Z,2670000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M34.00S,2026-02-10T01:31:45.0Z,2,REGULAR,substitution,out,[],1642859,,,1610612749,43,36,2026-02-10T01:31:53Z,2680000,False,,,0,,SUB out: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M34.00S,2026-02-10T01:31:45.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612749,43,36,2026-02-10T01:31:53Z,2690000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M21.00S,2026-02-10T01:32:12.4Z,2,REGULAR,3pt,Jump Shot,[],1631260,90.3580814717477,96.07843137254902,1610612749,43,39,2026-02-10T01:32:16Z,2700000,False,230.0,38.0,1,right,A. Green 3PT  (7 PTS) (R. Rollins 3 AST),"[1631260, 1631157]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,23.35,Made,,,,,,,,,,,,,,,7.0,R. Rollins,1631157.0,3.0
274,PT04M55.00S,2026-02-10T01:32:37.6Z,2,REGULAR,3pt,Jump Shot,[],1630532,24.917871222076215,85.7843137254902,1610612753,43,39,2026-02-10T01:32:44Z,2720000,False,-179.0,182.0,1,left,MISS F. Wagner 25' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
275,PT04M52.00S,2026-02-10T01:32:40.6Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,43,39,2026-02-10T01:32:44Z,2730000,False,,,0,,R. Rollins REBOUND (Off:0 Def:4),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,274.0,4.0,4.0,0.0,,,,,,,,,,,,,,
276,PT04M42.00S,2026-02-10T01:32:51.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,82.60512483574244,59.068627450980394,1610612749,43,39,2026-02-10T01:35:34Z,2740000,False,45.0,111.0,1,right,MISS R. Rollins 11' turnaround fadeaway Shot,[1631157],1610612749.0,MIL,turnaround fadeaway,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,11.99,Missed,,,,,,,,,,,,,,,,,,
277,PT04M39.00S,2026-02-10T01:32:54.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,43,39,2026-02-10T01:33:00Z,2750000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,276.0,3.0,3.0,0.0,,,,,,,,,,,,,,
278,PT04M34.00S,2026-02-10T01:32:59.3Z,2,REGULAR,3pt,Jump Shot,[],1631094,8.886333771353483,94.85294117647058,1610612753,43,39,2026-02-10T01:33:04Z,2760000,False,-224.0,31.0,1,left,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,22.64,Missed,,,,,,,,,,,,,,,,,,
279,PT04M29.00S,2026-02-10T01:33:03.6Z,2,REGULAR,rebound,offensive,[],1641710,,,1610612753,43,39,2026-02-10T01:33:03Z,2770000,False,,,0,,A. Black REBOUND (Off:2 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,278.0,4.0,2.0,2.0,,,,,,,,,,,,,,
280,PT04M26.00S,2026-02-10T01:33:06.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628976,31.750985545335087,61.029411764705884,1610612753,43,39,2026-02-10T01:33:10Z,2780000,False,-55.0,246.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
281,PT04M23.00S,2026-02-10T01:33:09.0Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612749,43,39,2026-02-10T01:33:10Z,2790000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,280.0,2.0,2.0,0.0,,,,,,,,,,,,,,
282,PT04M15.00S,2026-02-10T01:33:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,93.11760840998686,53.92156862745098,1610612749,43,41,2026-02-10T01:33:25Z,2800000,False,20.0,12.0,1,right,J. Sims cutting Layup (3 PTS) (K. Porter Jr. 3 AST),"[1630579, 1629645]",1610612749.0,MIL,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,,,,,,,,,3.0,K. Porter Jr.,1629645.0,3.0
284,PT04M01.00S,2026-02-10T01:33:34.6Z,2,REGULAR,foul,personal,[],1629645,,,1610612753,43,41,2026-02-10T01:33:51Z,2820000,False,,,0,,K. Porter Jr. personal FOUL (2 PF),"[1629645, 1628976]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,2530.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,
287,PT03M49.00S,2026-02-10T01:34:06.4Z,2,REGULAR,3pt,Jump Shot,[],1630532,31.35676741130092,33.33333333333333,1610612753,43,41,2026-02-10T01:35:11Z,2850000,False,83.0,242.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
288,PT03M44.00S,2026-02-10T01:34:11.4Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,43,41,2026-02-10T01:35:15Z,2860000,False,,,0,,A. Green REBOUND (Off:1 Def:4),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,287.0,5.0,4.0,1.0,,,,,,,,,,,,,,
289,PT03M36.00S,2026-02-10T01:34:22.7Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612749,43,41,2026-02-10T01:34:31Z,2870000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1630217, 1629645]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,,,,,,,2530.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,
291,PT03M36.00S,2026-02-10T01:35:12.7Z,2,REGULAR,freethrow,1 of 2,[],1629645,,,1610612749,43,42,2026-02-10T01:35:12Z,2890000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (12 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
292,PT03M36.00S,2026-02-10T01:35:30.5Z,2,REGULAR,freethrow,2 of 2,[],1629645,,,1610612749,43,43,2026-02-10T01:35:30Z,2900000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (13 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,,,,,,,13.0,,,
293,PT03M13.00S,2026-02-10T01:35:54.9Z,2,REGULAR,2pt,Jump Shot,[],1631094,6.258212877792378,78.18627450980392,1610612753,43,43,2026-02-10T01:38:44Z,2910000,False,-141.0,6.0,1,left,MISS P. Banchero 14' step back Shot,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,14.1,Missed,,,,,,,,,,,,,,,,,,
294,PT03M10.00S,2026-02-10T01:35:57.9Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,43,43,2026-02-10T01:38:56Z,2920000,False,,,0,,R. Rollins REBOUND (Off:0 Def:5),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Left,,,293.0,5.0,5.0,0.0,,,,,,,,,,,,,,
295,PT02M55.00S,2026-02-10T01:36:12.5Z,2,REGULAR,2pt,Jump Shot,[],1629645,77.08607095926413,70.34313725490196,1610612749,43,43,2026-02-10T01:39:57Z,2930000,False,102.0,163.0,1,right,MISS K. Porter Jr. 19' step back Shot,[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,19.2,Missed,,,,,,,,,,,,,,,,,,
296,PT02M52.00S,2026-02-10T01:36:15.5Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,43,43,2026-02-10T01:36:17Z,2940000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,,,295.0,2.0,1.0,1.0,,,,,,,,,,,,,,
297,PT02M50.00S,2026-02-10T01:36:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641710,7.835085413929041,49.754901960784316,1610612753,45,43,2026-02-10T01:36:27Z,2950000,False,1.0,21.0,1,left,A. Black running Layup (10 PTS) (D. Bane 1 AST),"[1641710, 1630217]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,,,,,,10.0,D. Bane,1630217.0,1.0
299,PT02M50.00S,2026-02-10T01:36:24.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631260,,,1610612753,45,43,2026-02-10T01:36:39Z,2970000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Black 1 FT),"[1631260, 1641710]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,2530.0,1.0,0.0,Black,1641710.0,,,,,,
301,PT02M50.00S,2026-02-10T01:36:38.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,45,43,2026-02-10T01:38:44Z,2990000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M50.00S,2026-02-10T01:40:15.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1641710,,,1610612753,46,43,2026-02-10T01:40:15Z,3000000,False,,,0,,A. Black Free Throw 1 of 1 (11 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
303,PT02M38.00S,2026-02-10T01:40:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,92.32917214191852,43.627450980392155,1610612749,46,45,2026-02-10T01:40:33Z,3010000,False,-32.0,20.0,1,right,R. Rollins driving Layup (9 PTS),[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,3.74,Made,,,,,,,,,,,,,,,9.0,,,
304,PT02M18.00S,2026-02-10T01:40:48.0Z,2,REGULAR,turnover,bad pass,[],1630217,,,1610612753,46,45,2026-02-10T01:40:52Z,3020000,False,,,0,,D. Bane bad pass TURNOVER (2 TO),"[1630217, 1631157]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right,,,,,,,2.0,Rollins,1631157.0,,,,,,,,,,,
305,PT02M18.00S,2026-02-10T01:40:48.0Z,2,REGULAR,steal,,[],1631157,,,1610612749,46,45,2026-02-10T01:40:50Z,3030000,False,,,0,,R. Rollins STEAL (1 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
306,PT02M09.00S,2026-02-10T01:40:57.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630579,92.85479632063075,52.20588235294118,1610612749,46,47,2026-02-10T01:41:02Z,3040000,False,11.0,15.0,1,right,J. Sims alley-oop Layup (5 PTS) (K. Porter Jr. 4 AST),"[1630579, 1629645]",1610612749.0,MIL,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,,,,,,5.0,K. Porter Jr.,1629645.0,4.0
308,PT01M58.00S,2026-02-10T01:41:12.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631157,,,1610612753,46,47,2026-02-10T01:41:23Z,3060000,False,,,0,,R. Rollins personal FOUL (3 PF) (Bane 2 FT),"[1631157, 1630217]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1627963.0,3.0,1.0,Bane,1630217.0,,,,,,
310,PT01M58.00S,2026-02-10T01:41:41.5Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,47,47,2026-02-10T01:41:41Z,3080000,False,,,0,,D. Bane Free Throw 1 of 2 (13 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,,,,,,13.0,,,
311,PT01M58.00S,2026-02-10T01:41:42.5Z,2,REGULAR,substitution,out,[],1641710,,,1610612753,47,47,2026-02-10T01:41:49Z,3090000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M58.00S,2026-02-10T01:41:42.5Z,2,REGULAR,substitution,out,[],1631157,,,1610612753,47,47,2026-02-10T01:41:49Z,3100000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M58.00S,2026-02-10T01:41:42.5Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,47,47,2026-02-10T01:41:49Z,3110000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M58.00S,2026-02-10T01:41:42.5Z,2,REGULAR,substitution,in,[],203914,,,1610612753,47,47,2026-02-10T01:41:49Z,3120000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M58.00S,2026-02-10T01:41:57.7Z,2,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,48,47,2026-02-10T01:41:57Z,3130000,False,,,0,,D. Bane Free Throw 2 of 2 (14 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
316,PT01M37.00S,2026-02-10T01:42:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,91.5407358738502,56.127450980392155,1610612749,48,49,2026-02-10T01:42:52Z,3140000,False,31.0,27.0,1,right,M. Turner Layup (4 PTS) (K. Porter Jr. 5 AST),"[1626167, 1629645]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,4.08,Made,,,,,,,,,,,,,,,4.0,K. Porter Jr.,1629645.0,5.0
318,PT01M37.00S,2026-02-10T01:42:29.3Z,2,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612749,48,49,2026-02-10T01:42:41Z,3160000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Turner 1 FT),"[1628976, 1626167]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,2.0,1.0,Turner,1626167.0,,,,,,
320,PT01M37.00S,2026-02-10T01:42:54.4Z,2,REGULAR,freethrow,1 of 1,[],1626167,,,1610612749,48,50,2026-02-10T01:42:54Z,3180000,False,,,0,,M. Turner Free Throw 1 of 1 (5 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
321,PT01M23.00S,2026-02-10T01:43:12.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.30946123521682,47.05882352941176,1610612753,48,50,2026-02-10T01:43:17Z,3190000,False,15.0,16.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 1626167]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,Turner,1626167.0,,,,
322,PT01M23.00S,2026-02-10T01:43:12.1Z,2,REGULAR,block,,[],1626167,,,1610612753,48,50,2026-02-10T01:43:16Z,3200000,False,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
323,PT01M23.00S,2026-02-10T01:43:12.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,48,50,2026-02-10T01:45:33Z,3210000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,321.0,,,,,,,,,,,,,,,,,
325,PT01M23.00S,2026-02-10T01:43:29.3Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612749,48,50,2026-02-10T01:45:33Z,3230000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M13.00S,2026-02-10T01:46:09.4Z,2,REGULAR,3pt,Jump Shot,[],1626167,89.96386333771353,95.83333333333334,1610612749,48,50,2026-02-10T01:46:14Z,3250000,False,229.0,42.0,1,right,MISS M. Turner 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
328,PT01M09.00S,2026-02-10T01:46:13.4Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,48,50,2026-02-10T01:46:14Z,3260000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,327.0,4.0,4.0,0.0,,,,,,,,,,,,,,
329,PT01M01.00S,2026-02-10T01:46:21.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,13.87976346911958,49.754901960784316,1610612753,48,50,2026-02-10T01:47:10Z,3270000,False,1.0,78.0,1,left,MISS W. Carter Jr. 7' cutting Layup - blocked,"[1628976, 203914]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,Harris,203914.0,,,,
330,PT01M01.00S,2026-02-10T01:46:21.9Z,2,REGULAR,block,,[],203914,,,1610612753,48,50,2026-02-10T01:46:25Z,3280000,False,,,0,,G. Harris BLOCK (1 BLK),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
331,PT00M59.20S,2026-02-10T01:46:23.7Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612749,48,50,2026-02-10T01:47:10Z,3290000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,329.0,3.0,3.0,0.0,,,,,,,,,,,,,,
332,PT00M57.20S,2026-02-10T01:46:27.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630579,92.46057818659659,50.73529411764706,1610612749,48,50,2026-02-10T01:48:46Z,3300000,False,4.0,18.0,1,right,MISS J. Sims running alley-oop DUNK - blocked,"[1630579, 1630591]",1610612749.0,MIL,running alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,Suggs,1630591.0,,,,
333,PT00M57.20S,2026-02-10T01:46:27.2Z,2,REGULAR,block,,[],1630591,,,1610612749,48,50,2026-02-10T01:46:30Z,3310000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
334,PT00M56.60S,2026-02-10T01:46:27.8Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612749,48,50,2026-02-10T01:48:46Z,3320000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,332.0,3.0,2.0,1.0,,,,,,,,,,,,,,
342,PT00M55.20S,2026-02-10T01:46:31.2Z,2,REGULAR,turnover,lost ball,[],1626167,,,1610612749,48,50,2026-02-10T01:48:06Z,3325000,False,,,0,,M. Turner lost ball TURNOVER (2 TO),"[1626167, 1630591]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Suggs,1630591.0,,,,,,,,,,,
343,PT00M55.20S,2026-02-10T01:46:31.2Z,2,REGULAR,steal,,[],1630591,,,1610612753,48,50,2026-02-10T01:48:06Z,3327500,False,,,0,,J. Suggs STEAL (3 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT00M49.60S,2026-02-10T01:46:35.2Z,2,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,48,50,2026-02-10T01:46:46Z,3330000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (2 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,1627963.0,,,,,,,,,,
336,PT00M37.50S,2026-02-10T01:46:57.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612749,48,50,2026-02-10T01:47:19Z,3340000,False,,,0,,F. Wagner personal FOUL (3 PF) (Green 2 FT),"[1630532, 1631260]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,2530.0,3.0,0.0,Green,1631260.0,,,,,,
338,PT00M37.50S,2026-02-10T01:47:23.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631260,,,1610612749,48,51,2026-02-10T01:47:41Z,3360000,False,,,0,,A. Green Free Throw 1 of 2 (8 PTS),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
339,PT00M37.50S,2026-02-10T01:47:23.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631260,,,1610612749,48,52,2026-02-10T01:47:41Z,3370000,False,,,0,,A. Green Free Throw 2 of 2 (9 PTS),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
