actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
347,PT00M29.80S,2025-11-19T01:11:56.2Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,65,60,2025-11-19T01:11:59Z,3470000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,346.0,5.0,4.0,1.0,,,,,,,,,,,,,
348,PT00M23.40S,2025-11-19T01:12:02.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,92.59198423127464,53.18627450980392,1610612753,67,60,2025-11-19T01:15:31Z,3480000,False,16.0,17.0,1,right,A. Black driving reverse Layup (11 PTS) (F. Wagner 2 AST),"[1641710, 1630532]",1610612753.0,ORL,driving reverse,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.33,Made,11.0,,,,,,,,,,,,F. Wagner,1630532.0,2.0,,,
350,PT00M01.50S,2025-11-19T01:12:27.9Z,2,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,67,60,2025-11-19T01:12:33Z,3500000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (3 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,1627534.0,,,,,,,,,,3.0,,
351,PT00M00.20S,2025-11-19T01:12:37.5Z,2,REGULAR,heave,,['fromturnover'],0,,,1610612753,67,60,2025-11-19T01:16:01Z,3510000,False,,,0,,ORL Heave,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,63.14,,,,,,,,,,,,,,,,,,,
352,PT00M00.20S,2025-11-19T01:12:37.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,67,60,2025-11-19T01:12:47Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,351.0,,,,,,,,,,,,,,,,
353,PT00M00.00S,2025-11-19T01:12:42.8Z,2,REGULAR,period,end,[],0,,,1610612753,67,60,2025-11-19T01:12:42Z,3530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-11-19T01:27:33.9Z,3,REGULAR,substitution,out,['startperiod'],1641710,,,1610612753,67,60,2025-11-19T01:27:59Z,3540000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-11-19T01:27:33.9Z,3,REGULAR,substitution,out,['startperiod'],1641764,,,1610612753,67,60,2025-11-19T01:27:59Z,3550000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-11-19T01:27:33.9Z,3,REGULAR,substitution,out,['startperiod'],201143,,,1610612753,67,60,2025-11-19T01:27:59Z,3560000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-11-19T01:27:33.9Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612753,67,60,2025-11-19T01:27:59Z,3570000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-11-19T01:27:33.9Z,3,REGULAR,substitution,in,['startperiod'],1642954,,,1610612753,67,60,2025-11-19T01:27:59Z,3580000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-11-19T01:27:33.9Z,3,REGULAR,substitution,in,['startperiod'],203110,,,1610612753,67,60,2025-11-19T01:27:59Z,3590000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-11-19T01:28:04.1Z,3,REGULAR,period,start,[],0,,,1610612744,67,60,2025-11-19T01:28:04Z,3600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M47.00S,2025-11-19T01:28:16.9Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612744,67,60,2025-11-19T01:28:38Z,3610000,False,,,0,,D. Bane shooting personal FOUL (3 PF) (Richard 2 FT),"[1630217, 1642954]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,3.0,0.0,Richard,1642954.0,,,,,,,,
363,PT11M47.00S,2025-11-19T01:28:59.2Z,3,REGULAR,freethrow,1 of 2,[],1642954,,,1610612744,67,61,2025-11-19T01:29:06Z,3630000,False,,,0,,W. Richard Free Throw 1 of 2 (4 PTS),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
364,PT11M47.00S,2025-11-19T01:28:59.2Z,3,REGULAR,freethrow,2 of 2,[],1642954,,,1610612744,67,61,2025-11-19T01:29:06Z,3640000,False,,,0,,MISS W. Richard Free Throw 2 of 2,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
365,PT11M33.00S,2025-11-19T01:29:13.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,67,61,2025-11-19T01:29:06Z,3650000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,364.0,7.0,6.0,1.0,,,,,,,,,,,,,
366,PT11M29.00S,2025-11-19T01:29:08.5Z,3,REGULAR,3pt,Jump Shot,[],1630591,3.7614980289093296,98.2843137254902,1610612753,67,61,2025-11-19T01:29:14Z,3660000,False,-241.0,-17.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,24.2,Missed,,,,,,,,,,,,,,,,,,
367,PT11M26.00S,2025-11-19T01:29:11.7Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,67,61,2025-11-19T01:29:11Z,3670000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,366.0,8.0,6.0,2.0,,,,,,,,,,,,,
368,PT11M22.00S,2025-11-19T01:29:18.1Z,3,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612753,67,61,2025-11-19T01:29:39Z,3680000,False,,,0,,M. Moody shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[1630541, 1628976]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,3.0,0.0,Carter Jr.,1628976.0,,,,,,,,
370,PT11M22.00S,2025-11-19T01:29:48.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,68,61,2025-11-19T01:29:48Z,3700000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
371,PT11M22.00S,2025-11-19T01:30:11.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,69,61,2025-11-19T01:30:11Z,3710000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (9 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
372,PT11M00.00S,2025-11-19T01:30:34.3Z,3,REGULAR,3pt,Jump Shot,[],201939,78.26872536136662,92.15686274509804,1610612744,69,61,2025-11-19T01:30:38Z,3720000,False,211.0,152.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
373,PT10M57.00S,2025-11-19T01:30:37.3Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,69,61,2025-11-19T01:30:38Z,3730000,False,,,0,,J. Suggs REBOUND (Off:0 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,372.0,4.0,4.0,0.0,,,,,,,,,,,,,
374,PT10M49.00S,2025-11-19T01:30:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.915243101182654,54.65686274509803,1610612753,71,61,2025-11-19T01:30:52Z,3740000,False,-23.0,13.0,1,left,D. Bane driving Layup (14 PTS),[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.64,Made,14.0,,,,,,,,,,,,,,,,,
375,PT10M41.00S,2025-11-19T01:30:53.4Z,3,REGULAR,turnover,lost ball,[],203110,,,1610612744,71,61,2025-11-19T01:31:42Z,3750000,False,,,0,,D. Green lost ball TURNOVER (2 TO),"[203110, 1630591]",1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Suggs,1630591.0
376,PT10M41.00S,2025-11-19T01:30:53.4Z,3,REGULAR,steal,,[],1630591,,,1610612753,71,61,2025-11-19T01:30:55Z,3760000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT10M38.00S,2025-11-19T01:31:00.6Z,3,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,71,61,2025-11-19T01:33:08Z,3770000,False,,,0,,J. Suggs bad pass out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,bad pass,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,1627534.0,,,,,,,,,,2.0,,
379,PT10M29.00S,2025-11-19T01:31:21.5Z,3,REGULAR,foul,personal,[],1630532,,,1610612744,71,61,2025-11-19T01:31:30Z,3790000,False,,,0,,F. Wagner personal FOUL (3 PF),"[1630532, 201939]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Center,,,,,,,,1641518.0,3.0,0.0,Curry,201939.0,,,,,,,,
381,PT10M21.00S,2025-11-19T01:31:41.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,90.88370565045992,52.20588235294118,1610612744,71,61,2025-11-19T01:31:46Z,3810000,False,11.0,33.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,,
382,PT10M18.00S,2025-11-19T01:31:44.5Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,71,61,2025-11-19T01:31:46Z,3820000,False,,,0,,T. da Silva REBOUND (Off:1 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,381.0,3.0,2.0,1.0,,,,,,,,,,,,,
383,PT10M06.00S,2025-11-19T01:31:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.1268068331143235,53.18627450980392,1610612753,73,61,2025-11-19T01:32:02Z,3830000,False,-16.0,5.0,1,left,J. Suggs driving reverse Layup (12 PTS),[1630591],1610612753.0,ORL,driving reverse,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.67,Made,12.0,,,,,,,,,,,,,,,,,
384,PT09M53.00S,2025-11-19T01:32:09.3Z,3,REGULAR,3pt,Jump Shot,[],1630541,94.56307490144546,6.127450980392156,1610612744,73,61,2025-11-19T01:32:14Z,3840000,False,-219.0,-1.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,21.94,Missed,,,,,,,,,,,,,,,,,,
385,PT09M48.00S,2025-11-19T01:32:14.3Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,73,61,2025-11-19T01:32:14Z,3850000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,384.0,6.0,5.0,1.0,,,,,,,,,,,,,
386,PT09M42.00S,2025-11-19T01:32:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.783837056504599,55.63725490196079,1610612753,73,61,2025-11-19T01:32:31Z,3860000,False,-28.0,11.0,1,left,MISS D. Bane driving Layup,[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
387,PT09M39.00S,2025-11-19T01:32:23.5Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,73,61,2025-11-19T01:32:23Z,3870000,False,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,386.0,2.0,2.0,0.0,,,,,,,,,,,,,
388,PT09M36.00S,2025-11-19T01:32:26.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202710,92.85479632063075,50.49019607843137,1610612744,73,63,2025-11-19T01:32:37Z,3880000,False,2.0,15.0,1,right,J. Butler III running DUNK (18 PTS) (M. Moody 2 AST),"[202710, 1630541]",1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,1.49,Made,18.0,,,,,,,,,,,,M. Moody,1630541.0,2.0,,,
390,PT09M22.00S,2025-11-19T01:32:40.5Z,3,REGULAR,3pt,Jump Shot,[],1630532,29.25427069645204,17.892156862745097,1610612753,73,63,2025-11-19T01:34:50Z,3900000,False,161.0,222.0,1,left,MISS F. Wagner 27' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
391,PT09M19.00S,2025-11-19T01:32:43.5Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,73,63,2025-11-19T01:32:45Z,3910000,False,,,0,,M. Moody REBOUND (Off:0 Def:3),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,,
392,PT09M10.00S,2025-11-19T01:32:54.4Z,3,REGULAR,turnover,out-of-bounds,[],1642954,,,1610612744,73,63,2025-11-19T01:33:01Z,3920000,False,,,0,,W. Richard step out-of-bounds TURNOVER (1 TO),[1642954],1610612744.0,GSW,step,,,Richard,W. Richard,,,,,Right Corner 3,24+ Right,,,,,,,,201639.0,,,,,,,,,,1.0,,
393,PT08M58.00S,2025-11-19T01:33:26.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,13.403416557161634,57.513786764705884,1610612753,75,63,2025-11-19T01:36:59Z,3930000,False,-38.0,73.0,1,left,F. Wagner 8' driving floating Jump Shot (10 PTS) (J. Suggs 3 AST),"[1630532, 1630591]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,10.0,,,,,,,,,,,,J. Suggs,1630591.0,3.0,,,
395,PT08M46.00S,2025-11-19T01:33:39.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.19776609724047,48.03921568627451,1610612744,75,65,2025-11-19T01:33:43Z,3950000,False,-10.0,21.0,1,right,D. Green driving Layup (10 PTS) (S. Curry 7 AST),"[203110, 201939]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,2.3,Made,10.0,,,,,,,,,,,,S. Curry,201939.0,7.0,,,
397,PT08M37.00S,2025-11-19T01:33:47.9Z,3,REGULAR,turnover,lost ball,[],1641783,,,1610612753,75,65,2025-11-19T01:33:51Z,3970000,False,,,0,,T. da Silva lost ball TURNOVER (1 TO),"[1641783, 201939]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Curry,201939.0
398,PT08M37.00S,2025-11-19T01:33:47.9Z,3,REGULAR,steal,,[],201939,,,1610612744,75,65,2025-11-19T01:33:49Z,3980000,False,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
399,PT08M33.00S,2025-11-19T01:33:52.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642954,92.85479632063075,49.01960784313725,1610612744,75,67,2025-11-19T01:33:57Z,3990000,False,-5.0,15.0,1,right,W. Richard running DUNK (6 PTS) (S. Curry 8 AST),"[1642954, 201939]",1610612744.0,GSW,running,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,1.55,Made,6.0,,,,,,,,,,,,S. Curry,201939.0,8.0,,,
402,PT08M20.00S,2025-11-19T01:34:25.6Z,3,REGULAR,3pt,Jump Shot,[],1630217,31.750985545335087,64.70588235294117,1610612753,75,67,2025-11-19T01:34:30Z,4020000,False,-74.0,246.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.67,Missed,,,,,,,,,,,,,,,,,,
403,PT08M16.00S,2025-11-19T01:34:29.6Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,75,67,2025-11-19T01:34:30Z,4030000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,402.0,2.0,2.0,0.0,,,,,,,,,,,,,
404,PT08M11.00S,2025-11-19T01:34:35.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,74.06373193166885,84.80392156862744,1610612744,75,70,2025-11-19T01:34:44Z,4040000,False,174.0,191.0,1,right,S. Curry 25' 3PT running (25 PTS) (W. Richard 2 AST),"[201939, 1642954]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.86,Made,25.0,,,,,,,,,,,,W. Richard,1642954.0,2.0,,,
406,PT08M10.00S,2025-11-19T01:34:43.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,75,70,2025-11-19T01:34:43Z,4060000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M55.00S,2025-11-19T01:37:55.6Z,3,REGULAR,turnover,bad pass,[],1641783,,,1610612753,75,70,2025-11-19T01:38:06Z,4070000,False,,,0,,T. da Silva bad pass TURNOVER (2 TO),"[1641783, 202710]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Butler III,202710.0
408,PT07M55.00S,2025-11-19T01:37:55.6Z,3,REGULAR,steal,,[],202710,,,1610612744,75,70,2025-11-19T01:37:58Z,4080000,False,,,0,,J. Butler III STEAL (2 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
409,PT07M47.00S,2025-11-19T01:38:03.5Z,3,REGULAR,turnover,bad pass,[],1630541,,,1610612744,75,70,2025-11-19T01:38:12Z,4090000,False,,,0,,M. Moody bad pass TURNOVER (2 TO),"[1630541, 1630591]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Suggs,1630591.0
410,PT07M47.00S,2025-11-19T01:38:03.5Z,3,REGULAR,steal,,[],1630591,,,1610612753,75,70,2025-11-19T01:38:06Z,4100000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
411,PT07M43.00S,2025-11-19T01:38:07.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641783,22.683968462549277,10.784313725490197,1610612753,78,70,2025-11-19T01:38:24Z,4110000,False,196.0,161.0,1,left,T. da Silva 25' 3PT running (15 PTS) (J. Suggs 4 AST),"[1641783, 1630591]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,25.35,Made,15.0,,,,,,,,,,,,J. Suggs,1630591.0,4.0,,,
413,PT07M27.00S,2025-11-19T01:38:23.8Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,78,70,2025-11-19T01:38:30Z,4130000,False,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1630532]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,4.0,Wagner,1630532.0
414,PT07M27.00S,2025-11-19T01:38:23.8Z,3,REGULAR,steal,,[],1630532,,,1610612753,78,70,2025-11-19T01:38:26Z,4140000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
415,PT07M23.00S,2025-11-19T01:38:27.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,5.469776609724048,48.28431372549019,1610612753,80,70,2025-11-19T01:38:35Z,4150000,False,9.0,-1.0,1,left,F. Wagner running DUNK (12 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.87,Made,12.0,,,,,,,,,,,,,,,,,
416,PT07M08.00S,2025-11-19T01:38:42.0Z,3,REGULAR,3pt,Jump Shot,[],201939,74.45795006570303,12.5,1610612744,80,70,2025-11-19T01:38:47Z,4160000,False,-188.0,188.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
417,PT07M04.00S,2025-11-19T01:38:45.9Z,3,REGULAR,rebound,offensive,[],1630541,,,1610612744,80,70,2025-11-19T01:38:45Z,4170000,False,,,0,,M. Moody REBOUND (Off:1 Def:3),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,416.0,4.0,3.0,1.0,,,,,,,,,,,,,
418,PT06M56.00S,2025-11-19T01:38:54.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201939,75.64060446780552,27.205882352941174,1610612744,80,72,2025-11-19T01:39:00Z,4180000,False,-114.0,176.0,1,right,S. Curry 21' step back Jump Shot (27 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,21.01,Made,27.0,,,,,,,,,,,,,,,,,
420,PT06M42.00S,2025-11-19T01:39:12.2Z,3,REGULAR,substitution,out,[],1630541,,,1610612753,80,72,2025-11-19T01:39:27Z,4200000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M42.00S,2025-11-19T01:39:12.2Z,3,REGULAR,substitution,out,[],202710,,,1610612753,80,72,2025-11-19T01:39:27Z,4210000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M42.00S,2025-11-19T01:39:12.2Z,3,REGULAR,substitution,out,[],1642954,,,1610612753,80,72,2025-11-19T01:39:27Z,4220000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M42.00S,2025-11-19T01:39:12.2Z,3,REGULAR,substitution,in,[],1627780,,,1610612753,80,72,2025-11-19T01:39:27Z,4230000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M42.00S,2025-11-19T01:39:12.2Z,3,REGULAR,substitution,in,[],1641764,,,1610612753,80,72,2025-11-19T01:39:27Z,4240000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M42.00S,2025-11-19T01:39:12.2Z,3,REGULAR,substitution,in,[],201143,,,1610612753,80,72,2025-11-19T01:39:27Z,4250000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M39.00S,2025-11-19T01:39:32.7Z,3,REGULAR,3pt,Jump Shot,[],1641783,22.815374507227332,12.5,1610612753,80,72,2025-11-19T01:39:38Z,4260000,False,188.0,162.0,1,left,MISS T. da Silva 24' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
427,PT06M36.00S,2025-11-19T01:39:35.7Z,3,REGULAR,rebound,defensive,[],201143,,,1610612744,80,72,2025-11-19T01:39:38Z,4270000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,426.0,3.0,3.0,0.0,,,,,,,,,,,,,
428,PT06M26.00S,2025-11-19T01:39:45.8Z,3,REGULAR,3pt,Jump Shot,[],203110,93.11760840998686,96.32352941176471,1610612744,80,72,2025-11-19T01:39:50Z,4280000,False,232.0,12.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
429,PT06M21.00S,2025-11-19T01:39:50.3Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,80,72,2025-11-19T01:39:50Z,4290000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,,,,428.0,1.0,0.0,1.0,,,,,,,,,,,,,
430,PT06M18.00S,2025-11-19T01:39:57.4Z,3,REGULAR,foul,personal,[],1630532,,,1610612744,80,72,2025-11-19T01:40:15Z,4300000,False,,,0,,F. Wagner loose ball personal FOUL (4 PF),"[1630532, 1627780]",1610612753.0,ORL,loose ball,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,1641518.0,4.0,0.0,Payton II,1627780.0,,,,,,,,
