actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
568,PT09M20.00S,2025-11-11T02:03:39.8Z,4,REGULAR,turnover,bad pass,[],1641739,,,1610612757,93,83,2025-11-11T02:03:44Z,5550000,False,,,0,,T. Camara bad pass TURNOVER (1 TO),"[1641739, 1628371]",1610612757.0,POR,,,,,,,Mid-Range,16-24 Center,,,,Camara,T. Camara,,,,,,,,,,,,,,,1.0,Isaac,1628371.0,
569,PT09M20.00S,2025-11-11T02:03:39.8Z,4,REGULAR,steal,,[],1628371,,,1610612753,93,83,2025-11-11T02:03:42Z,5560000,False,,,0,,J. Isaac STEAL (2 STL),[1628371],1610612753.0,ORL,,,,,,,Mid-Range,16-24 Center,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,
570,PT08M57.00S,2025-11-11T02:04:02.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,69.99014454664915,30.14705882352941,1610612753,96,83,2025-11-11T02:04:10Z,5570000,False,-99.0,230.0,1,right,F. Wagner 25' 3PT pullup (15 PTS) (D. Bane 5 AST),"[1630532, 1630217]",1610612753.0,ORL,pullup,,,,,,Above the Break 3,24+ Left Center,25.02,Made,15.0,Wagner,F. Wagner,D. Bane,1630217.0,5.0,,,,,,,,,,,,,,,
572,PT08M46.00S,2025-11-11T02:04:13.6Z,4,REGULAR,3pt,Jump Shot,[],1631101,24.655059132720105,84.31372549019608,1610612757,96,86,2025-11-11T02:21:49Z,5590000,False,-172.0,179.0,1,left,S. Sharpe 24' 3PT step back (29 PTS) (J. Holiday 5 AST),"[1631101, 201950]",1610612757.0,POR,step back,,,,,,Above the Break 3,24+ Left Center,24.82,Made,29.0,Sharpe,S. Sharpe,J. Holiday,201950.0,5.0,,,,,,,,,,,,,,,
574,PT08M28.00S,2025-11-11T02:04:33.0Z,4,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612753,96,86,2025-11-11T02:04:45Z,5610000,False,,,0,,D. Clingan shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[1642270, 1628976]",1610612757.0,POR,shooting,,,,,,Restricted Area,0-8 Center,,,,Clingan,D. Clingan,,,,,,,,,,202007.0,3.0,0.0,Carter Jr.,1628976.0,,,,
576,PT08M28.00S,2025-11-11T02:05:06.4Z,4,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,97,86,2025-11-11T02:05:06Z,5630000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (18 PTS),[1628976],1610612753.0,ORL,,,,,,,,,,Made,18.0,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
577,PT08M28.00S,2025-11-11T02:05:07.4Z,4,REGULAR,substitution,out,[],1628371,,,1610612753,97,86,2025-11-11T02:05:22Z,5640000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,,,,,,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,
578,PT08M28.00S,2025-11-11T02:05:07.4Z,4,REGULAR,substitution,out,[],1630217,,,1610612753,97,86,2025-11-11T02:05:22Z,5650000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
579,PT08M28.00S,2025-11-11T02:05:07.4Z,4,REGULAR,substitution,out,[],1630166,,,1610612753,97,86,2025-11-11T02:05:22Z,5660000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
580,PT08M28.00S,2025-11-11T02:05:07.4Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,97,86,2025-11-11T02:05:22Z,5670000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,,,,,,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,
581,PT08M28.00S,2025-11-11T02:05:07.4Z,4,REGULAR,substitution,in,[],1641710,,,1610612753,97,86,2025-11-11T02:05:22Z,5680000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,,,,,,,,,Black,A. Black,,,,,,,,,,,,,,,,,,
582,PT08M28.00S,2025-11-11T02:05:07.4Z,4,REGULAR,substitution,in,[],203924,,,1610612753,97,86,2025-11-11T02:05:22Z,5690000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
583,PT08M28.00S,2025-11-11T02:05:41.9Z,4,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,98,86,2025-11-11T02:05:41Z,5700000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (19 PTS),[1628976],1610612753.0,ORL,,,,,,,,,,Made,19.0,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
584,PT08M19.00S,2025-11-11T02:05:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,9.280551905387648,53.18627450980392,1610612757,98,88,2025-11-11T02:06:04Z,5710000,False,-16.0,35.0,1,left,J. Holiday driving Layup (13 PTS),[201950],1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,3.82,Made,13.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
586,PT07M59.00S,2025-11-11T02:06:16.4Z,4,REGULAR,substitution,out,[],1642270,,,1610612753,98,88,2025-11-11T02:06:21Z,5730000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,
587,PT07M59.00S,2025-11-11T02:06:16.4Z,4,REGULAR,substitution,in,[],1629057,,,1610612753,98,88,2025-11-11T02:06:21Z,5740000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,,,,,,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,
588,PT07M54.00S,2025-11-11T02:06:36.4Z,4,REGULAR,2pt,Jump Shot,[],1631094,77.4802890932983,37.5,1610612753,98,88,2025-11-11T02:06:41Z,5750000,False,-62.0,159.0,1,right,MISS P. Banchero 17' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,,,,Mid-Range,16-24 Left Center,17.1,Missed,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,
589,PT07M52.00S,2025-11-11T02:06:38.4Z,4,REGULAR,rebound,defensive,[],201950,,,1610612757,98,88,2025-11-11T02:06:41Z,5760000,False,,,0,,J. Holiday REBOUND (Off:2 Def:2),[201950],1610612757.0,POR,,,,,,,Mid-Range,16-24 Left Center,,,,Holiday,J. Holiday,,,,588.0,4.0,2.0,2.0,,,,,,,,,,,
590,PT07M47.00S,2025-11-11T02:06:46.1Z,4,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,98,88,2025-11-11T02:06:55Z,5770000,False,,,0,,S. Sharpe bad pass out-of-bounds TURNOVER (1 TO),[1631101],1610612757.0,POR,bad pass,,,,,,Mid-Range,16-24 Left,,,,Sharpe,S. Sharpe,,,,,,,,,,2003.0,,,,,1.0,,,
591,PT07M36.00S,2025-11-11T02:07:06.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641724,71.82982917214193,16.42156862745098,1610612753,98,88,2025-11-11T02:07:11Z,5780000,False,-168.0,212.0,1,right,MISS J. Howard 27' 3PT,[1641724],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,Howard,J. Howard,,,,,,,,,,,,,,,,,,
592,PT07M32.00S,2025-11-11T02:07:10.8Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,98,88,2025-11-11T02:07:11Z,5790000,False,,,0,,T. Camara REBOUND (Off:1 Def:3),[1641739],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,,Camara,T. Camara,,,,591.0,4.0,3.0,1.0,,,,,,,,,,,
593,PT07M25.00S,2025-11-11T02:07:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641739,12.040078843626807,37.745098039215684,1610612757,98,90,2025-11-11T02:07:28Z,5800000,False,61.0,61.0,1,left,T. Camara 8' driving floating bank Jump Shot (7 PTS) (J. Holiday 6 AST),"[1641739, 201950]",1610612757.0,POR,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Right,8.63,Made,7.0,Camara,T. Camara,J. Holiday,201950.0,6.0,,,,,,,,,,,,,,,
595,PT07M25.00S,2025-11-11T02:07:23.4Z,4,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612757,98,90,2025-11-11T02:07:33Z,5820000,False,,,0,,W. Carter Jr. shooting personal FOUL (4 PF) (Camara 1 FT),"[1628976, 1641739]",1610612753.0,ORL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,2003.0,4.0,0.0,Camara,1641739.0,,,,
597,PT07M25.00S,2025-11-11T02:07:38.2Z,4,REGULAR,substitution,out,[],1628976,,,1610612757,98,90,2025-11-11T02:08:16Z,5840000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
598,PT07M25.00S,2025-11-11T02:07:38.2Z,4,REGULAR,substitution,in,[],1629048,,,1610612757,98,90,2025-11-11T02:08:16Z,5850000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,,,,,,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
599,PT07M25.00S,2025-11-11T02:07:50.6Z,4,REGULAR,freethrow,1 of 1,[],1641739,,,1610612757,98,91,2025-11-11T02:07:50Z,5860000,False,,,0,,T. Camara Free Throw 1 of 1 (8 PTS),[1641739],1610612757.0,POR,,,,,,,,,,Made,8.0,Camara,T. Camara,,,,,,,,,,,,,,,,,,
600,PT07M12.00S,2025-11-11T02:08:06.9Z,4,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612753,98,91,2025-11-11T02:08:27Z,5870000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Wagner 2 FT),"[1641739, 1630532]",1610612757.0,POR,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Camara,T. Camara,,,,,,,,,,202007.0,3.0,0.0,Wagner,1630532.0,,,,
602,PT07M12.00S,2025-11-11T02:08:35.8Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,99,91,2025-11-11T02:08:35Z,5890000,False,,,0,,F. Wagner Free Throw 1 of 2 (16 PTS),[1630532],1610612753.0,ORL,,,,,,,,,,Made,16.0,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
603,PT07M12.00S,2025-11-11T02:08:36.5Z,4,REGULAR,substitution,out,[],1631101,,,1610612753,99,91,2025-11-11T02:08:44Z,5900000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
604,PT07M12.00S,2025-11-11T02:08:36.5Z,4,REGULAR,substitution,out,[],1641739,,,1610612753,99,91,2025-11-11T02:08:44Z,5910000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,
605,PT07M12.00S,2025-11-11T02:08:36.5Z,4,REGULAR,substitution,in,[],1630166,,,1610612753,99,91,2025-11-11T02:08:44Z,5920000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
606,PT07M12.00S,2025-11-11T02:08:36.5Z,4,REGULAR,substitution,in,[],1631200,,,1610612753,99,91,2025-11-11T02:08:44Z,5930000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
607,PT07M12.00S,2025-11-11T02:09:00.9Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,100,91,2025-11-11T02:09:00Z,5940000,False,,,0,,F. Wagner Free Throw 2 of 2 (17 PTS),[1630532],1610612753.0,ORL,,,,,,,,,,Made,17.0,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
608,PT06M55.00S,2025-11-11T02:09:19.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,9.280551905387648,55.14705882352941,1610612757,100,91,2025-11-11T02:09:27Z,5950000,False,-26.0,35.0,1,left,MISS R. Williams III Layup - blocked,"[1629057, 1630532]",1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,4.32,Missed,,Williams III,R. Williams III,,,,,,,,Wagner,1630532.0,,,,,,,,,
609,PT06M55.00S,2025-11-11T02:09:19.0Z,4,REGULAR,block,,[],1630532,,,1610612757,100,91,2025-11-11T02:09:21Z,5960000,False,,,0,,F. Wagner BLOCK (2 BLK),[1630532],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
610,PT06M48.00S,2025-11-11T02:09:26.0Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612757,100,91,2025-11-11T02:09:27Z,5970000,False,,,0,,R. Williams III REBOUND (Off:3 Def:0),[1629057],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Williams III,R. Williams III,,,,608.0,3.0,0.0,3.0,,,,,,,,,,,
611,PT06M48.00S,2025-11-11T02:09:25.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612757,100,93,2025-11-11T02:55:49Z,5980000,False,0.0,0.0,1,left,R. Williams III putback DUNK (7 PTS),[1629057],1610612757.0,POR,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,
612,PT06M28.00S,2025-11-11T02:09:48.2Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612753,100,93,2025-11-11T02:10:26Z,5990000,False,,,0,,D. Avdija shooting personal FOUL (3 PF) (Black 2 FT),"[1630166, 1641710]",1610612757.0,POR,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Avdija,D. Avdija,,,,,,,,,,202007.0,3.0,0.0,Black,1641710.0,,,,
614,PT06M28.00S,2025-11-11T02:10:13.1Z,4,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,101,93,2025-11-11T02:10:13Z,6010000,False,,,0,,A. Black Free Throw 1 of 2 (5 PTS),[1641710],1610612753.0,ORL,,,,,,,,,,Made,5.0,Black,A. Black,,,,,,,,,,,,,,,,,,
615,PT06M28.00S,2025-11-11T02:10:18.0Z,4,REGULAR,substitution,out,[],1641724,,,1610612753,101,93,2025-11-11T02:10:22Z,6020000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,,,,,,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,
616,PT06M28.00S,2025-11-11T02:10:18.0Z,4,REGULAR,substitution,in,[],1630217,,,1610612753,101,93,2025-11-11T02:10:22Z,6030000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
617,PT06M28.00S,2025-11-11T02:10:30.5Z,4,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,102,93,2025-11-11T02:10:30Z,6040000,False,,,0,,A. Black Free Throw 2 of 2 (6 PTS),[1641710],1610612753.0,ORL,,,,,,,,,,Made,6.0,Black,A. Black,,,,,,,,,,,,,,,,,,
618,PT06M12.00S,2025-11-11T02:10:46.5Z,4,REGULAR,3pt,Jump Shot,[],203924,32.802233902759525,61.76470588235294,1610612757,102,93,2025-11-11T02:10:54Z,6050000,False,-59.0,256.0,1,left,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,26.25,Missed,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
619,PT06M10.00S,2025-11-11T02:10:48.5Z,4,REGULAR,rebound,defensive,[],1641710,,,1610612753,102,93,2025-11-11T02:10:54Z,6060000,False,,,0,,A. Black REBOUND (Off:0 Def:4),[1641710],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,,Black,A. Black,,,,618.0,4.0,4.0,0.0,,,,,,,,,,,
620,PT06M01.00S,2025-11-11T02:10:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,88.12417871222075,48.28431372549019,1610612753,102,93,2025-11-11T02:11:05Z,6070000,False,-9.0,59.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 1630166]",1610612753.0,ORL,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,Banchero,P. Banchero,,,,,,,,Avdija,1630166.0,,,,,,,,,
621,PT06M01.00S,2025-11-11T02:10:58.2Z,4,REGULAR,block,,[],1630166,,,1610612753,102,93,2025-11-11T02:11:00Z,6080000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
622,PT05M57.00S,2025-11-11T02:11:02.2Z,4,REGULAR,rebound,defensive,[],201950,,,1610612757,102,93,2025-11-11T02:11:05Z,6090000,False,,,0,,J. Holiday REBOUND (Off:2 Def:3),[201950],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Holiday,J. Holiday,,,,620.0,5.0,3.0,2.0,,,,,,,,,,,
623,PT05M54.00S,2025-11-11T02:11:05.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.652431011826544,50.73529411764706,1610612757,102,95,2025-11-11T02:11:14Z,6100000,False,-4.0,10.0,1,left,D. Avdija cutting Layup (18 PTS) (K. Murray 1 AST),"[1630166, 1631200]",1610612757.0,POR,cutting,,,,,,Restricted Area,0-8 Center,1.07,Made,18.0,Avdija,D. Avdija,K. Murray,1631200.0,1.0,,,,,,,,,,,,,,,
625,PT05M40.00S,2025-11-11T02:11:21.1Z,4,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,102,95,2025-11-11T02:11:32Z,6120000,False,,,0,,P. Banchero step out-of-bounds TURNOVER (2 TO),[1631094],1610612753.0,ORL,step,,,,,,Above the Break 3,24+ Right Center,,,,Banchero,P. Banchero,,,,,,,,,,202007.0,,,,,2.0,,,
626,PT05M29.00S,2025-11-11T02:11:43.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203924,20.844283837056505,95.58823529411765,1610612757,102,98,2025-11-11T02:11:48Z,6130000,False,-228.0,143.0,1,left,J. Grant 26' 3PT  (14 PTS) (D. Avdija 5 AST),"[203924, 1630166]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,26.93,Made,14.0,Grant,J. Grant,D. Avdija,1630166.0,5.0,,,,,,,,,,,,,,,
628,PT05M04.00S,2025-11-11T02:12:08.6Z,4,REGULAR,2pt,Jump Shot,[],1631094,75.50919842312747,47.05882352941176,1610612753,102,98,2025-11-11T02:12:14Z,6150000,False,-15.0,178.0,1,right,MISS P. Banchero 17' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,,,,Mid-Range,16-24 Center,17.83,Missed,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,
629,PT05M04.00S,2025-11-11T02:12:08.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,102,98,2025-11-11T02:12:14Z,6160000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,Mid-Range,16-24 Center,,,,,,,,,628.0,,,,,,,,,,,,,,
630,PT05M04.00S,2025-11-11T02:12:13.1Z,4,REGULAR,foul,personal,[],1629048,,,1610612757,102,98,2025-11-11T02:12:26Z,6170000,False,,,0,,G. Bitadze loose ball personal FOUL (3 PF),"[1629048, 1629057]",1610612753.0,ORL,loose ball,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bitadze,G. Bitadze,,,,,,,,,,2003.0,3.0,0.0,Williams III,1629057.0,,,,
632,PT04M46.00S,2025-11-11T02:12:42.7Z,4,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612757,102,98,2025-11-11T02:12:55Z,6190000,False,,,0,,A. Black shooting personal FOUL (4 PF) (Avdija 2 FT),"[1641710, 1630166]",1610612753.0,ORL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Black,A. Black,,,,,,,,,,1627961.0,4.0,0.0,Avdija,1630166.0,,,,
634,PT04M46.00S,2025-11-11T02:13:08.1Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,102,99,2025-11-11T02:13:08Z,6210000,False,,,0,,D. Avdija Free Throw 1 of 2 (19 PTS),[1630166],1610612757.0,POR,,,,,,,,,,Made,19.0,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
635,PT04M46.00S,2025-11-11T02:13:16.2Z,4,REGULAR,substitution,out,[],1629048,,,1610612757,102,99,2025-11-11T02:13:19Z,6220000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,,,,,,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
636,PT04M46.00S,2025-11-11T02:13:16.2Z,4,REGULAR,substitution,in,[],1628976,,,1610612757,102,99,2025-11-11T02:13:19Z,6230000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
637,PT04M46.00S,2025-11-11T02:13:27.9Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,102,100,2025-11-11T02:13:27Z,6240000,False,,,0,,D. Avdija Free Throw 2 of 2 (20 PTS),[1630166],1610612757.0,POR,,,,,,,,,,Made,20.0,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
638,PT04M34.00S,2025-11-11T02:13:43.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,94.69448094612353,51.9607843137255,1610612753,104,100,2025-11-11T02:13:47Z,6250000,False,10.0,-3.0,1,right,A. Black driving DUNK (8 PTS) (D. Bane 6 AST),"[1641710, 1630217]",1610612753.0,ORL,driving,,,,,,Restricted Area,0-8 Center,1.01,Made,8.0,Black,A. Black,D. Bane,1630217.0,6.0,,,,,,,,,,,,,,,
640,PT04M18.00S,2025-11-11T02:13:58.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203924,9.017739816031538,52.94117647058824,1610612757,104,100,2025-11-11T02:28:48Z,6270000,False,-15.0,32.0,1,left,MISS J. Grant driving Hook,[203924],1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,3.55,Missed,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
641,PT04M17.00S,2025-11-11T02:13:59.8Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,104,100,2025-11-11T02:28:48Z,6280000,False,,,0,,F. Wagner REBOUND (Off:2 Def:6),[1630532],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,,Wagner,F. Wagner,,,,640.0,8.0,6.0,2.0,,,,,,,,,,,
643,PT04M07.00S,2025-11-11T02:14:19.1Z,4,REGULAR,substitution,out,[],1631200,,,1610612753,104,100,2025-11-11T02:14:21Z,6300000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
644,PT04M07.00S,2025-11-11T02:14:19.1Z,4,REGULAR,substitution,in,[],1631101,,,1610612753,104,100,2025-11-11T02:14:21Z,6310000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
645,PT03M56.00S,2025-11-11T02:14:44.0Z,4,REGULAR,2pt,Jump Shot,[],1631094,86.67871222076215,25.0,1610612753,104,100,2025-11-11T02:14:48Z,6320000,False,-125.0,73.0,1,right,MISS P. Banchero 14' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,14.46,Missed,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,
646,PT03M54.00S,2025-11-11T02:14:46.0Z,4,REGULAR,rebound,defensive,[],201950,,,1610612757,104,100,2025-11-11T02:14:48Z,6330000,False,,,0,,J. Holiday REBOUND (Off:2 Def:4),[201950],1610612757.0,POR,,,,,,,Mid-Range,8-16 Left,,,,Holiday,J. Holiday,,,,645.0,6.0,4.0,2.0,,,,,,,,,,,
647,PT03M47.00S,2025-11-11T02:14:53.7Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612757,104,100,2025-11-11T02:15:01Z,6340000,False,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[201950, 1641710]",1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1.0,Black,1641710.0,
648,PT03M47.00S,2025-11-11T02:14:53.7Z,4,REGULAR,steal,,[],1641710,,,1610612753,104,100,2025-11-11T02:15:34Z,6350000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Black,A. Black,,,,,,,,,,,,,,,,,,
649,PT03M41.00S,2025-11-11T02:14:59.6Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,80.50262812089356,54.65686274509803,1610612753,106,100,2025-11-11T02:31:58Z,6360000,False,23.0,131.0,1,right,F. Wagner 13' driving floating Jump Shot (19 PTS) (D. Bane 7 AST),"[1630532, 1630217]",1610612753.0,ORL,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,13.29,Made,19.0,Wagner,F. Wagner,D. Bane,1630217.0,7.0,,,,,,,,,,,,,,,
651,PT03M38.00S,2025-11-11T02:15:11.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,106,100,2025-11-11T02:15:11Z,6380000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M38.00S,2025-11-11T02:16:01.7Z,4,REGULAR,substitution,out,[],1629057,,,1610612757,106,100,2025-11-11T02:18:13Z,6390000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,,,,,,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,
654,PT03M38.00S,2025-11-11T02:16:01.7Z,4,REGULAR,substitution,in,[],1642270,,,1610612757,106,100,2025-11-11T02:18:13Z,6400000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,
655,PT03M21.00S,2025-11-11T02:18:14.9Z,4,REGULAR,2pt,Jump Shot,[],1631101,25.04927726675427,68.87254901960785,1610612757,106,100,2025-11-11T02:18:21Z,6410000,False,-94.0,183.0,1,left,MISS S. Sharpe 20' step back Shot,[1631101],1610612757.0,POR,step back,,,,,,Mid-Range,16-24 Left Center,20.59,Missed,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
