actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
348,PT10M48.00S,2026-01-11T21:25:58.2Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,58,61,2026-01-11T21:26:34Z,3420000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,347.0,6.0,4.0,2.0,,,,,,,,,
349,PT10M46.00S,2026-01-11T21:26:04.0Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629048,94.40999984741211,50.0,1610612753,60,61,2026-01-11T21:27:06Z,3430000,False,0.0,0.0,1,right,G. Bitadze tip DUNK (8 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
350,PT10M35.00S,2026-01-11T21:26:10.9Z,3,REGULAR,2pt,Jump Shot,[],1642852,22.683968462549277,52.20588235294118,1610612740,60,63,2026-01-11T21:27:47Z,3440000,False,-11.0,161.0,1,left,D. Queen 16' Jump Shot (4 PTS) (T. Murphy III 3 AST),"[1642852, 1630530]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Center,16.11,Made,4.0,T. Murphy III,1630530.0,3.0,,,,,,,,,,,,,,
352,PT10M13.00S,2026-01-11T21:26:33.0Z,3,REGULAR,3pt,Jump Shot,[],1642869,91.14651773981603,2.2058823529411766,1610612753,63,63,2026-01-11T21:26:37Z,3460000,False,-239.0,31.0,1,right,N. Penda 24' 3PT  (8 PTS) (P. Banchero 4 AST),"[1642869, 1631094]",1610612753.0,ORL,,,,Penda,N. Penda,,,,,Left Corner 3,24+ Left,24.1,Made,8.0,P. Banchero,1631094.0,4.0,,,,,,,,,,,,,,
354,PT10M01.00S,2026-01-11T21:26:46.2Z,3,REGULAR,3pt,Jump Shot,[],1630530,33.196452036793694,27.450980392156865,1610612740,63,66,2026-01-11T21:26:52Z,3480000,False,113.0,260.0,1,left,T. Murphy III 28' 3PT  (9 PTS) (Z. Williamson 3 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,28.29,Made,9.0,Z. Williamson,1629627.0,3.0,,,,,,,,,,,,,,
356,PT09M49.00S,2026-01-11T21:26:57.7Z,3,REGULAR,turnover,lost ball,[],1641710,,,1610612753,63,66,2026-01-11T21:27:02Z,3500000,False,,,0,,A. Black lost ball TURNOVER (4 TO),"[1641710, 1642847]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,4.0,Fears,1642847.0,,,,
357,PT09M49.00S,2026-01-11T21:26:57.7Z,3,REGULAR,steal,,[],1642847,,,1610612740,63,66,2026-01-11T21:26:59Z,3510000,False,,,0,,J. Fears STEAL (2 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
358,PT09M45.00S,2026-01-11T21:27:01.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,7.30946123521682,48.77450980392157,1610612740,63,68,2026-01-11T21:27:06Z,3520000,False,6.0,16.0,1,left,J. Fears running Layup (10 PTS),[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.73,Made,10.0,,,,,,,,,,,,,,,,,
363,PT09M33.00S,2026-01-11T21:27:08.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.64323258869908,54.166666666666664,1610612753,63,68,2026-01-11T21:29:29Z,3525000,False,21.0,7.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 1642852]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,Queen,1642852.0,,,,,,,
364,PT09M33.00S,2026-01-11T21:27:08.5Z,3,REGULAR,block,,[],1642852,,,1610612753,63,68,2026-01-11T21:29:29Z,3527500,False,,,0,,D. Queen BLOCK (1 BLK),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT09M33.00S,2026-01-11T21:27:08.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,63,68,2026-01-11T21:29:29Z,3528750,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,363.0,,,,,,,,,,,,
361,PT09M33.00S,2026-01-11T21:27:41.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,63,68,2026-01-11T21:29:38Z,3550000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT09M15.00S,2026-01-11T21:30:43.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,6.389618922470433,51.225490196078425,1610612740,63,70,2026-01-11T21:30:51Z,3570000,False,-6.0,8.0,1,left,T. Murphy III cutting DUNK (11 PTS) (D. Queen 2 AST),"[1630530, 1642852]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.97,Made,11.0,D. Queen,1642852.0,2.0,,,,,,,,,,,,,,
368,PT08M56.00S,2026-01-11T21:31:02.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.72339027595268,43.627450980392155,1610612753,65,70,2026-01-11T21:31:07Z,3590000,False,-32.0,16.0,1,right,D. Bane driving Layup (15 PTS),[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.56,Made,15.0,,,,,,,,,,,,,,,,,
369,PT08M38.00S,2026-01-11T21:31:19.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,5.863994743758213,55.63725490196079,1610612740,65,70,2026-01-11T21:31:30Z,3600000,False,-28.0,3.0,1,left,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
370,PT08M34.00S,2026-01-11T21:31:23.8Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612753,65,70,2026-01-11T21:46:39Z,3610000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,369.0,2.0,2.0,0.0,,,,,,,,,
373,PT08M34.00S,2026-01-11T21:31:36.4Z,3,REGULAR,foul,personal,[],1631121,,,1610612753,65,70,2026-01-11T21:33:05Z,3640000,False,,,0,,B. McGowens personal FOUL (4 PF),"[1631121, 1630217]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,,,4.0,0.0,Bane,1630217.0
376,PT08M34.00S,2026-01-11T21:31:54.0Z,3,REGULAR,substitution,out,[],1631121,,,1610612753,65,70,2026-01-11T21:32:05Z,3670000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M34.00S,2026-01-11T21:31:54.0Z,3,REGULAR,substitution,in,[],1642877,,,1610612753,65,70,2026-01-11T21:32:05Z,3680000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M25.00S,2026-01-11T21:32:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.72339027595268,52.20588235294118,1610612753,65,70,2026-01-11T21:47:16Z,3690000,False,11.0,16.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
379,PT08M23.00S,2026-01-11T21:32:16.5Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,65,70,2026-01-11T21:47:16Z,3700000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,378.0,7.0,4.0,3.0,,,,,,,,,
468,PT08M23.00S,2026-01-11T21:32:18.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,93.47897503285151,43.13725490196079,1610612753,65,70,2026-01-11T21:48:00Z,3705000,False,-34.0,9.0,1,right,MISS G. Bitadze tip Layup - blocked,"[1629048, 1629627]",1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,Williamson,1629627.0,,,,,,,
469,PT08M23.00S,2026-01-11T21:32:18.0Z,3,REGULAR,block,,[],1629627,,,1610612753,65,70,2026-01-11T21:47:40Z,3707500,False,,,0,,Z. Williamson BLOCK (1 BLK),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT08M22.00S,2026-01-11T21:32:19.0Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,65,70,2026-01-11T21:48:14Z,3708750,False,,,0,,T. Murphy III REBOUND (Off:0 Def:6),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,468.0,6.0,6.0,0.0,,,,,,,,,
380,PT08M16.00S,2026-01-11T21:32:21.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,8.623521681997373,56.86274509803921,1610612740,65,70,2026-01-11T21:34:31Z,3710000,False,-34.0,29.0,1,left,MISS J. Fears running Layup,[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,,,,,,,,,,,,,,,,,
381,PT08M12.00S,2026-01-11T21:32:25.7Z,3,REGULAR,rebound,offensive,[],1642852,,,1610612740,65,70,2026-01-11T21:32:25Z,3720000,False,,,0,,D. Queen REBOUND (Off:1 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,380.0,2.0,1.0,1.0,,,,,,,,,
382,PT08M10.00S,2026-01-11T21:32:26.5Z,3,REGULAR,turnover,bad pass,[],1642852,,,1610612740,65,70,2026-01-11T21:32:32Z,3730000,False,,,0,,D. Queen bad pass TURNOVER (4 TO),"[1642852, 1631094]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,4.0,Banchero,1631094.0,,,,
383,PT08M10.00S,2026-01-11T21:32:26.5Z,3,REGULAR,steal,,[],1631094,,,1610612753,65,70,2026-01-11T21:32:28Z,3740000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
384,PT08M07.00S,2026-01-11T21:32:29.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629048,93.64323258869908,50.0,1610612753,67,70,2026-01-11T21:32:36Z,3750000,False,0.0,7.0,1,right,G. Bitadze running DUNK (10 PTS) (P. Banchero 5 AST),"[1629048, 1631094]",1610612753.0,ORL,running,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.73,Made,10.0,P. Banchero,1631094.0,5.0,,,,,,,,,,,,,,
386,PT07M52.00S,2026-01-11T21:32:44.6Z,3,REGULAR,3pt,Jump Shot,[],1630530,34.641918528252305,49.26470588235294,1610612740,67,73,2026-01-11T21:32:50Z,3770000,False,4.0,273.0,1,left,T. Murphy III 27' 3PT  (14 PTS) (D. Queen 3 AST),"[1630530, 1642852]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,27.31,Made,14.0,D. Queen,1642852.0,3.0,,,,,,,,,,,,,,
388,PT07M37.00S,2026-01-11T21:33:02.2Z,3,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,67,73,2026-01-11T21:33:12Z,3790000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (3 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,203054.0,,,,,,,3.0,,,,,,
389,PT07M24.00S,2026-01-11T21:33:24.4Z,3,REGULAR,foul,personal,[],1629048,,,1610612740,67,73,2026-01-11T21:33:42Z,3800000,False,,,0,,G. Bitadze personal FOUL (3 PF),"[1629048, 1642852]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Center,,,,,,,202041.0,,,,,,,,,,3.0,0.0,Queen,1642852.0
391,PT07M14.00S,2026-01-11T21:33:56.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,8.09789750328515,58.333333333333336,1610612740,67,75,2026-01-11T21:36:25Z,3820000,False,-42.0,24.0,1,left,Z. Williamson cutting Layup (15 PTS) (T. Murphy III 4 AST),"[1629627, 1630530]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,15.0,T. Murphy III,1630530.0,4.0,,,,,,,,,,,,,,
393,PT07M14.00S,2026-01-11T21:34:02.4Z,3,REGULAR,foul,personal,['1freethrow'],1631094,,,1610612740,67,75,2026-01-11T21:34:23Z,3840000,False,,,0,,P. Banchero shooting personal FOUL (2 PF) (Williamson 1 FT),"[1631094, 1629627]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,2002.0,,,,,,,,,,2.0,0.0,Williamson,1629627.0
395,PT07M14.00S,2026-01-11T21:34:24.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629627,,,1610612740,67,76,2026-01-11T21:34:24Z,3860000,False,,,0,,Z. Williamson Free Throw 1 of 1 (16 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
396,PT06M56.00S,2026-01-11T21:34:42.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,94.1688567674113,51.71568627450981,1610612753,69,76,2026-01-11T21:34:47Z,3870000,False,9.0,2.0,1,right,P. Banchero driving Layup (12 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.89,Made,12.0,,,,,,,,,,,,,,,,,
397,PT06M42.00S,2026-01-11T21:34:56.9Z,3,REGULAR,3pt,Jump Shot,[],1642847,26.62614980289093,84.06862745098039,1610612740,69,79,2026-01-11T21:35:01Z,3880000,False,-170.0,198.0,1,left,J. Fears 26' 3PT  (13 PTS) (T. Murphy III 5 AST),"[1642847, 1630530]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,26.1,Made,13.0,T. Murphy III,1630530.0,5.0,,,,,,,,,,,,,,
399,PT06M28.00S,2026-01-11T21:35:13.8Z,3,REGULAR,foul,personal,['2freethrow'],1642852,,,1610612753,69,79,2026-01-11T21:35:31Z,3900000,False,,,0,,D. Queen shooting personal FOUL (3 PF) (Penda 2 FT),"[1642852, 1642869]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,2002.0,,,,,,,,,,3.0,0.0,Penda,1642869.0
401,PT06M28.00S,2026-01-11T21:35:58.4Z,3,REGULAR,freethrow,1 of 2,[],1642869,,,1610612753,69,79,2026-01-11T21:35:58Z,3920000,False,,,0,,MISS N. Penda Free Throw 1 of 2,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
402,PT06M28.00S,2026-01-11T21:35:58.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,69,79,2026-01-11T21:35:58Z,3930000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,401.0,,,,,,,,,,,,
403,PT06M28.00S,2026-01-11T21:36:00.1Z,3,REGULAR,substitution,out,[],1630217,,,1610612753,69,79,2026-01-11T21:36:05Z,3940000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M28.00S,2026-01-11T21:36:00.1Z,3,REGULAR,substitution,in,[],1641783,,,1610612753,69,79,2026-01-11T21:36:05Z,3950000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M28.00S,2026-01-11T21:36:15.7Z,3,REGULAR,freethrow,2 of 2,[],1642869,,,1610612753,70,79,2026-01-11T21:36:15Z,3960000,False,,,0,,N. Penda Free Throw 2 of 2 (9 PTS),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
406,PT06M14.00S,2026-01-11T21:36:30.7Z,3,REGULAR,3pt,Jump Shot,[],1642877,9.149145860709593,95.58823529411765,1610612740,70,79,2026-01-11T21:36:39Z,3970000,False,-228.0,34.0,1,left,MISS M. Peavy 3PT,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,
407,PT06M11.00S,2026-01-11T21:36:33.7Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,70,79,2026-01-11T21:36:39Z,3980000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:5),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,,,,,,406.0,8.0,5.0,3.0,,,,,,,,,
408,PT05M56.00S,2026-01-11T21:36:48.6Z,3,REGULAR,3pt,Jump Shot,[],1641783,64.86530880420499,38.72549019607843,1610612753,73,79,2026-01-11T21:40:18Z,3990000,False,-56.0,278.0,1,right,T. da Silva 28' 3PT  (7 PTS) (P. Banchero 6 AST),"[1641783, 1631094]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,28.35,Made,7.0,P. Banchero,1631094.0,6.0,,,,,,,,,,,,,,
414,PT05M27.00S,2026-01-11T21:37:32.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,7.835085413929041,51.9607843137255,1610612740,73,81,2026-01-11T21:49:17Z,4050000,False,-10.0,21.0,1,left,Z. Williamson driving floating Jump Shot (18 PTS),[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.33,Made,18.0,,,,,,,,,,,,,,,,,
415,PT05M10.00S,2026-01-11T21:37:48.8Z,3,REGULAR,3pt,Jump Shot,[],1641710,69.59592641261499,22.794117647058822,1610612753,76,81,2026-01-11T21:37:54Z,4060000,False,-136.0,233.0,1,right,A. Black 27' 3PT pullup (17 PTS) (P. Banchero 7 AST),"[1641710, 1631094]",1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,27.0,Made,17.0,P. Banchero,1631094.0,7.0,,,,,,,,,,,,,,
416,PT04M57.00S,2026-01-11T21:38:05.8Z,3,REGULAR,3pt,Jump Shot,[],1630530,27.020367936925098,83.57843137254902,1610612740,76,84,2026-01-11T21:41:17Z,4070000,False,-168.0,201.0,1,left,T. Murphy III 26' 3PT pullup (17 PTS) (D. Queen 4 AST),"[1630530, 1642852]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.23,Made,17.0,D. Queen,1642852.0,4.0,,,,,,,,,,,,,,
417,PT04M38.00S,2026-01-11T21:38:21.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.24901445466492,54.41176470588235,1610612753,78,84,2026-01-11T21:38:26Z,4080000,False,22.0,11.0,1,right,P. Banchero cutting Layup (14 PTS) (T. da Silva 1 AST),"[1631094, 1641783]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.47,Made,14.0,T. da Silva,1641783.0,1.0,,,,,,,,,,,,,,
419,PT04M29.00S,2026-01-11T21:38:34.3Z,3,REGULAR,foul,personal,[],1641783,,,1610612740,78,84,2026-01-11T21:38:50Z,4100000,False,,,0,,T. da Silva personal FOUL (1 PF),"[1641783, 1630530]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,2002.0,,,,,,,,,,1.0,0.0,Murphy III,1630530.0
421,PT04M29.00S,2026-01-11T21:38:41.9Z,3,REGULAR,substitution,out,[],1629048,,,1610612740,78,84,2026-01-11T21:38:50Z,4120000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M29.00S,2026-01-11T21:38:41.9Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,78,84,2026-01-11T21:38:50Z,4130000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M29.00S,2026-01-11T21:38:41.9Z,3,REGULAR,substitution,in,[],1628371,,,1610612740,78,84,2026-01-11T21:38:50Z,4140000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M29.00S,2026-01-11T21:38:41.9Z,3,REGULAR,substitution,in,[],1631255,,,1610612740,78,84,2026-01-11T21:38:50Z,4150000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M16.00S,2026-01-11T21:39:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,6.521024967148489,46.07843137254902,1610612740,78,86,2026-01-11T21:41:58Z,4160000,False,20.0,9.0,1,left,T. Murphy III cutting Layup (19 PTS) (D. Queen 5 AST),"[1630530, 1642852]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.15,Made,19.0,D. Queen,1642852.0,5.0,,,,,,,,,,,,,,
428,PT04M16.00S,2026-01-11T21:39:17.4Z,3,REGULAR,foul,personal,['1freethrow'],1642869,,,1610612740,78,86,2026-01-11T21:39:39Z,4180000,False,,,0,,N. Penda shooting personal FOUL (2 PF) (Murphy III 1 FT),"[1642869, 1630530]",1610612753.0,ORL,shooting,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,,,2.0,0.0,Murphy III,1630530.0
430,PT04M16.00S,2026-01-11T21:39:30.6Z,3,REGULAR,substitution,out,[],1642847,,,1610612740,78,86,2026-01-11T21:39:38Z,4200000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M16.00S,2026-01-11T21:39:30.6Z,3,REGULAR,substitution,in,[],1629673,,,1610612740,78,86,2026-01-11T21:39:38Z,4210000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M16.00S,2026-01-11T21:39:43.3Z,3,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,78,87,2026-01-11T21:39:43Z,4220000,False,,,0,,T. Murphy III Free Throw 1 of 1 (20 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
433,PT04M00.00S,2026-01-11T21:40:00.9Z,3,REGULAR,3pt,Jump Shot,[],1641783,76.69185282522996,10.294117647058822,1610612753,81,87,2026-01-11T21:40:05Z,4230000,False,-199.0,167.0,1,right,T. da Silva 25' 3PT  (10 PTS) (P. Banchero 8 AST),"[1641783, 1631094]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,25.91,Made,10.0,P. Banchero,1631094.0,8.0,,,,,,,,,,,,,,
435,PT03M48.00S,2026-01-11T21:40:12.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642852,6.1268068331143235,50.0,1610612740,81,89,2026-01-11T21:40:18Z,4250000,False,0.0,5.0,1,left,D. Queen driving DUNK (6 PTS),[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,0.51,Made,6.0,,,,,,,,,,,,,,,,,
436,PT03M32.00S,2026-01-11T21:40:30.3Z,3,REGULAR,foul,offensive,[],1631094,,,1610612753,81,89,2026-01-11T21:40:40Z,4260000,False,,,0,,P. Banchero charge offensive FOUL (3 PF),"[1631094, 1642852]",1610612753.0,ORL,charge,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,,,,,,3.0,0.0,Queen,1642852.0
438,PT03M32.00S,2026-01-11T21:40:30.3Z,3,REGULAR,turnover,offensive foul,[],1631094,,,1610612753,81,89,2026-01-11T21:40:30Z,4280000,False,,,0,,P. Banchero offensive foul TURNOVER (4 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,,,4.0,,,,,,
440,PT03M32.00S,2026-01-11T21:41:08.5Z,3,REGULAR,substitution,out,[],1642869,,,1610612740,81,89,2026-01-11T21:41:10Z,4290000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M32.00S,2026-01-11T21:41:08.5Z,3,REGULAR,substitution,in,[],1630217,,,1610612740,81,89,2026-01-11T21:41:10Z,4300000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M06.00S,2026-01-11T21:41:47.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,31.61957950065703,31.61764705882353,1610612740,81,92,2026-01-11T23:25:35Z,4310000,False,92.0,245.0,1,left,J. Poole 26' 3PT pullup (16 PTS) (T. Murphy III 6 AST),"[1629673, 1630530]",1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.14,Made,16.0,T. Murphy III,1630530.0,6.0,,,,,,,,,,,,,,
