actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
176,PT00M12.60S,2025-10-24T23:38:24.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,17.16491458607096,45.09803921568628,1610612753,22,23,2025-10-24T23:38:31Z,1660000,False,25.0,109.0,1,left,MISS F. Wagner 11' driving floating bank Shot,[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.16,,,,,,,,,
177,PT00M10.50S,2025-10-24T23:38:26.0Z,1,REGULAR,rebound,defensive,[],1642368,,,1610612737,22,23,2025-10-24T23:38:26Z,1670000,False,,,0,,N. Dante REBOUND (Off:1 Def:2),[1642368],1610612737.0,ATL,,,,Dante,N. Dante,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,176.0,3.0,2.0,1.0,,,,,,,,,,
178,PT00M08.10S,2025-10-24T23:38:28.5Z,1,REGULAR,turnover,bad pass,[],1642368,,,1610612737,22,23,2025-10-24T23:38:35Z,1680000,False,,,0,,N. Dante bad pass TURNOVER (1 TO),"[1642368, 1641783]",1610612737.0,ATL,,,,Dante,N. Dante,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,da Silva,1641783.0,,
179,PT00M08.10S,2025-10-24T23:38:28.5Z,1,REGULAR,steal,,[],1641783,,,1610612753,22,23,2025-10-24T23:38:31Z,1690000,False,,,0,,T. da Silva STEAL (1 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
180,PT00M06.70S,2025-10-24T23:38:32.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630532,7.046649145860711,50.98039215686274,1610612753,24,23,2025-10-24T23:38:38Z,1700000,False,-5.0,14.0,1,left,F. Wagner cutting DUNK (8 PTS) (T. da Silva 1 AST),"[1630532, 1641783]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.45,8.0,T. da Silva,1641783.0,1.0,,,,,
183,PT00M03.30S,2025-10-24T23:38:56.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612737,24,23,2025-10-24T23:39:08Z,1730000,False,,,0,,G. Bitadze personal FOUL (1 PF) (Young 2 FT),"[1629048, 1629027]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,1628951.0,1.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
185,PT00M03.30S,2025-10-24T23:39:10.3Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,24,24,2025-10-24T23:39:10Z,1750000,False,,,0,,T. Young Free Throw 1 of 2 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,Made,,,,,,3.0,,,,,,,,
186,PT00M03.30S,2025-10-24T23:39:29.3Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,24,25,2025-10-24T23:39:29Z,1760000,False,,,0,,T. Young Free Throw 2 of 2 (4 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,Made,,,,,,4.0,,,,,,,,
187,PT00M00.20S,2025-10-24T23:39:35.0Z,1,REGULAR,heave,,[],0,,,1610612753,24,25,2025-10-24T23:39:49Z,1770000,False,,,0,,ORL Heave,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,49.15,,,,,,,,,
188,PT00M00.20S,2025-10-24T23:39:35.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,24,25,2025-10-24T23:39:43Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,187.0,,,,,,,,,,,,,
189,PT00M00.00S,2025-10-24T23:39:45.8Z,1,REGULAR,period,end,[],0,,,1610612753,24,25,2025-10-24T23:39:45Z,1790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-10-24T23:40:00.2Z,2,REGULAR,substitution,out,['startperiod'],1630591,,,1610612753,24,25,2025-10-24T23:42:23Z,1800000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-10-24T23:40:00.2Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612753,24,25,2025-10-24T23:42:23Z,1810000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-10-24T23:40:00.2Z,2,REGULAR,substitution,out,['startperiod'],1642368,,,1610612753,24,25,2025-10-24T23:42:23Z,1820000,False,,,0,,SUB out: N. Dante,[1642368],1610612737.0,ATL,,,,Dante,N. Dante,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-10-24T23:40:00.2Z,2,REGULAR,substitution,out,['startperiod'],1631243,,,1610612753,24,25,2025-10-24T23:42:23Z,1830000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-10-24T23:40:00.2Z,2,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,24,25,2025-10-24T23:42:23Z,1840000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-10-24T23:40:00.2Z,2,REGULAR,substitution,in,['startperiod'],1630552,,,1610612753,24,25,2025-10-24T23:42:23Z,1850000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2025-10-24T23:40:00.2Z,2,REGULAR,substitution,in,['startperiod'],1630811,,,1610612753,24,25,2025-10-24T23:42:23Z,1860000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2025-10-24T23:40:00.2Z,2,REGULAR,substitution,in,['startperiod'],1630168,,,1610612753,24,25,2025-10-24T23:42:23Z,1870000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2025-10-24T23:42:19.5Z,2,REGULAR,period,start,[],0,,,1610612737,24,25,2025-10-24T23:42:23Z,1880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT11M47.00S,2025-10-24T23:42:34.0Z,2,REGULAR,turnover,traveling,[],1630552,,,1610612737,24,25,2025-10-24T23:42:46Z,1890000,False,,,0,,J. Johnson traveling TURNOVER (3 TO),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,1628951.0,,,,,,,,,,,,,,,3.0,,,,
200,PT11M40.00S,2025-10-24T23:42:45.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,8.623521681997373,52.69607843137255,1610612753,26,25,2025-10-24T23:42:53Z,1900000,False,-13.0,29.0,1,left,F. Wagner driving floating bank Jump Shot (10 PTS) (T. Jones 2 AST),"[1630532, 1626145]",1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.16,10.0,T. Jones,1626145.0,2.0,,,,,
202,PT11M18.00S,2025-10-24T23:43:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,92.06636005256242,48.28431372549019,1610612737,26,25,2025-10-24T23:43:14Z,1920000,False,-9.0,22.0,1,right,MISS J. Johnson turnaround bank Shot,[1630552],1610612737.0,ATL,turnaround bank,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.37,,,,,,,,,
203,PT11M16.00S,2025-10-24T23:43:09.6Z,2,REGULAR,rebound,offensive,[],1630552,,,1610612737,26,25,2025-10-24T23:43:14Z,1930000,False,,,0,,J. Johnson REBOUND (Off:1 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,202.0,4.0,3.0,1.0,,,,,,,,,,
204,PT11M15.00S,2025-10-24T23:43:11.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,92.85479632063075,49.01960784313725,1610612737,26,27,2025-10-24T23:43:18Z,1940000,False,-5.0,15.0,1,right,J. Johnson putback Layup (6 PTS),[1630552],1610612737.0,ATL,putback,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.55,6.0,,,,,,,,
205,PT10M58.00S,2025-10-24T23:43:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,6.389618922470433,48.529411764705884,1610612753,28,27,2025-10-24T23:43:35Z,1950000,False,7.0,8.0,1,left,A. Black driving finger roll Layup (2 PTS) (T. da Silva 2 AST),"[1641710, 1641783]",1610612753.0,ORL,driving finger roll,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.06,2.0,T. da Silva,1641783.0,2.0,,,,,
207,PT10M48.00S,2025-10-24T23:43:37.7Z,2,REGULAR,3pt,Jump Shot,[],1630168,78.26872536136662,90.68627450980392,1610612737,28,27,2025-10-24T23:43:45Z,1970000,False,203.0,152.0,1,right,MISS O. Okongwu 25' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.38,,,,,,,,,
208,PT10M46.00S,2025-10-24T23:43:39.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,28,27,2025-10-24T23:43:45Z,1980000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,207.0,,,,,,,,,,,,,
210,PT10M30.00S,2025-10-24T23:44:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,13.222733245729303,51.9607843137255,1610612753,30,27,2025-10-24T23:44:10Z,2000000,False,-10.0,72.0,1,left,T. da Silva 7' cutting Layup (7 PTS) (F. Wagner 1 AST),"[1641783, 1630532]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,7.25,7.0,F. Wagner,1630532.0,1.0,,,,,
212,PT10M13.00S,2025-10-24T23:44:22.6Z,2,REGULAR,turnover,bad pass,[],1630249,,,1610612737,30,27,2025-10-24T23:44:27Z,2020000,False,,,0,,V. Krejčí bad pass TURNOVER (1 TO),"[1630249, 1641783]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,da Silva,1641783.0,,
213,PT10M13.00S,2025-10-24T23:44:22.6Z,2,REGULAR,steal,,[],1641783,,,1610612753,30,27,2025-10-24T23:44:25Z,2030000,False,,,0,,T. da Silva STEAL (2 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
215,PT10M00.00S,2025-10-24T23:44:57.9Z,2,REGULAR,foul,personal,['1freethrow'],1628379,,,1610612753,30,27,2025-10-24T23:45:19Z,2050000,False,,,0,,L. Kennard away-from-play personal FOUL (2 PF) (Black 1 FT),"[1628379, 1641710]",1610612737.0,ATL,away-from-play,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left Center,1628951.0,2.0,0.0,Black,1641710.0,,,,,,,,,,,,,,,
217,PT10M00.00S,2025-10-24T23:45:26.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1641710,,,1610612753,30,27,2025-10-24T23:47:02Z,2070000,False,,,0,,MISS A. Black away-from-play Free Throw 1 of 1,[1641710],1610612753.0,ORL,away-from-play,,,Black,A. Black,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
218,PT10M00.00S,2025-10-24T23:45:26.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,30,27,2025-10-24T23:47:02Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,
219,PT09M45.00S,2025-10-24T23:45:47.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630532,12.697109067017081,51.470588235294116,1610612753,32,27,2025-10-24T23:45:54Z,2090000,False,-7.0,67.0,1,left,F. Wagner 6' driving floating bank Jump Shot (12 PTS),[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,6.73,12.0,,,,,,,,
220,PT09M37.00S,2025-10-24T23:45:56.7Z,2,REGULAR,2pt,Jump Shot,[],1630552,77.34888304862024,35.78431372549019,1610612737,32,29,2025-10-24T23:46:02Z,2100000,False,-71.0,160.0,1,right,J. Johnson 17' step back Jump Shot (8 PTS),[1630552],1610612737.0,ATL,step back,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,,,,17.55,8.0,,,,,,,,
221,PT09M21.00S,2025-10-24T23:46:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,7.30946123521682,55.63725490196079,1610612753,34,29,2025-10-24T23:46:20Z,2110000,False,-28.0,16.0,1,left,T. Jones driving Layup (2 PTS) (T. da Silva 3 AST),"[1626145, 1641783]",1610612753.0,ORL,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.25,2.0,T. da Silva,1641783.0,3.0,,,,,
223,PT09M13.00S,2025-10-24T23:46:20.0Z,2,REGULAR,3pt,Jump Shot,[],1630811,91.27792378449409,96.07843137254902,1610612737,34,29,2025-10-24T23:46:25Z,2130000,False,230.0,29.0,1,right,MISS K. Wallace 3PT,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.23,,,,,,,,,
224,PT09M09.00S,2025-10-24T23:46:24.0Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,34,29,2025-10-24T23:46:25Z,2140000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,
225,PT09M05.00S,2025-10-24T23:46:29.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,6.915243101182654,50.49019607843137,1610612753,36,29,2025-10-24T23:46:34Z,2150000,False,-2.0,13.0,1,left,A. Black driving Layup (4 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.27,4.0,,,,,,,,
226,PT09M05.00S,2025-10-24T23:46:37.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,36,29,2025-10-24T23:46:37Z,2160000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M05.00S,2025-10-24T23:48:06.0Z,2,REGULAR,substitution,out,[],1626145,,,1610612737,36,29,2025-10-24T23:49:14Z,2170000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M05.00S,2025-10-24T23:48:06.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612737,36,29,2025-10-24T23:49:14Z,2180000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M49.00S,2025-10-24T23:49:44.1Z,2,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612737,36,29,2025-10-24T23:49:53Z,2190000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1629048, 1630168]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1628951.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
231,PT08M49.00S,2025-10-24T23:50:08.8Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,36,30,2025-10-24T23:50:08Z,2210000,False,,,0,,O. Okongwu Free Throw 1 of 2 (1 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,,,,,,1.0,,,,,,,,
232,PT08M49.00S,2025-10-24T23:50:24.0Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,36,31,2025-10-24T23:50:24Z,2220000,False,,,0,,O. Okongwu Free Throw 2 of 2 (2 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,,,,,,2.0,,,,,,,,
233,PT08M32.00S,2025-10-24T23:50:42.8Z,2,REGULAR,3pt,Jump Shot,[],1630532,24.52365308804205,86.02941176470588,1610612753,39,31,2025-10-24T23:50:47Z,2230000,False,-180.0,178.0,1,left,F. Wagner 25' 3PT  (15 PTS) (D. Bane 4 AST),"[1630532, 1630217]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,25.32,15.0,D. Bane,1630217.0,4.0,,,,,
235,PT08M20.00S,2025-10-24T23:50:56.7Z,2,REGULAR,foul,personal,[],1630532,,,1610612737,39,31,2025-10-24T23:51:05Z,2250000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1630168]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
237,PT08M20.00S,2025-10-24T23:51:09.9Z,2,REGULAR,substitution,out,[],1630532,,,1610612737,39,31,2025-10-24T23:51:33Z,2270000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M20.00S,2025-10-24T23:51:09.9Z,2,REGULAR,substitution,out,[],1641783,,,1610612737,39,31,2025-10-24T23:51:33Z,2280000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M20.00S,2025-10-24T23:51:09.9Z,2,REGULAR,substitution,out,[],1630552,,,1610612737,39,31,2025-10-24T23:51:33Z,2290000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M20.00S,2025-10-24T23:51:09.9Z,2,REGULAR,substitution,out,[],1630811,,,1610612737,39,31,2025-10-24T23:51:33Z,2300000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M20.00S,2025-10-24T23:51:09.9Z,2,REGULAR,substitution,out,[],1630249,,,1610612737,39,31,2025-10-24T23:51:33Z,2310000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M20.00S,2025-10-24T23:51:09.9Z,2,REGULAR,substitution,in,[],1631094,,,1610612737,39,31,2025-10-24T23:51:33Z,2320000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M20.00S,2025-10-24T23:51:09.9Z,2,REGULAR,substitution,in,[],1641724,,,1610612737,39,31,2025-10-24T23:51:33Z,2330000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M20.00S,2025-10-24T23:51:09.9Z,2,REGULAR,substitution,in,[],1631243,,,1610612737,39,31,2025-10-24T23:51:33Z,2340000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M20.00S,2025-10-24T23:51:09.9Z,2,REGULAR,substitution,in,[],1630700,,,1610612737,39,31,2025-10-24T23:51:33Z,2350000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M20.00S,2025-10-24T23:51:09.9Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,39,31,2025-10-24T23:51:33Z,2360000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M05.00S,2025-10-24T23:51:49.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,87.33574244415243,54.90196078431373,1610612737,39,31,2025-10-24T23:51:54Z,2370000,False,25.0,67.0,1,right,MISS O. Okongwu 7' floating Shot,[1630168],1610612737.0,ATL,floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.09,,,,,,,,,
248,PT08M03.00S,2025-10-24T23:51:51.2Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,39,31,2025-10-24T23:51:54Z,2380000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,247.0,2.0,2.0,0.0,,,,,,,,,,
249,PT07M51.00S,2025-10-24T23:52:03.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,7.440867279894875,51.71568627450981,1610612753,39,31,2025-10-24T23:59:05Z,2390000,False,-9.0,17.0,1,left,MISS A. Black driving DUNK,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.94,,,,,,,,,
250,PT07M49.00S,2025-10-24T23:52:05.3Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,39,31,2025-10-24T23:52:08Z,2400000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,249.0,1.0,0.0,1.0,,,,,,,,,,
251,PT07M47.00S,2025-10-24T23:52:08.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,4.944152431011826,94.85294117647058,1610612753,39,31,2025-10-24T23:52:20Z,2410000,False,-224.0,-6.0,1,left,MISS D. Bane 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.44,,,,,,,,,
252,PT07M43.00S,2025-10-24T23:52:12.1Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,39,31,2025-10-24T23:52:20Z,2420000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,251.0,1.0,1.0,0.0,,,,,,,,,,
253,PT07M32.00S,2025-10-24T23:52:23.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,71.17279894875165,80.63725490196079,1610612737,39,31,2025-10-25T02:58:13Z,2430000,False,153.0,218.0,1,right,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.69,,,,,,,,,
254,PT07M32.00S,2025-10-24T23:52:23.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,39,31,2025-10-24T23:52:29Z,2440000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,253.0,,,,,,,,,,,,,
256,PT07M32.00S,2025-10-24T23:52:30.6Z,2,REGULAR,substitution,out,[],1628379,,,1610612753,39,31,2025-10-24T23:52:35Z,2460000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M32.00S,2025-10-24T23:52:30.6Z,2,REGULAR,substitution,in,[],1629638,,,1610612753,39,31,2025-10-24T23:52:35Z,2470000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M10.00S,2025-10-24T23:53:11.0Z,2,REGULAR,3pt,Jump Shot,[],1641724,26.757555847568987,19.11764705882353,1610612753,42,31,2025-10-24T23:53:15Z,2480000,False,154.0,199.0,1,left,J. Howard 25' 3PT  (3 PTS) (A. Black 1 AST),"[1641724, 1641710]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,25.19,3.0,A. Black,1641710.0,1.0,,,,,
260,PT06M55.00S,2025-10-24T23:53:33.8Z,2,REGULAR,foul,technical,['1freethrow'],1630217,,,1610612737,42,31,2025-10-24T23:53:41Z,2500000,False,,,0,,D. Bane defensive-3-second technical FOUL (1 Tech),[1630217],1610612753.0,ORL,defensive-3-second,,,Bane,D. Bane,,,,,,,2530.0,1.0,1.0,,,,,,,,,,,,,,,,,
261,PT06M55.00S,2025-10-24T23:53:52.5Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,42,32,2025-10-24T23:53:52Z,2510000,False,,,0,,T. Young technical Free Throw 1 of 1 (5 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,,,,,,,Made,,,,,,5.0,,,,,,,,
262,PT06M55.00S,2025-10-24T23:53:54.2Z,2,REGULAR,substitution,out,[],1629048,,,1610612737,42,32,2025-10-24T23:53:59Z,2520000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M55.00S,2025-10-24T23:53:54.2Z,2,REGULAR,substitution,in,[],1628976,,,1610612737,42,32,2025-10-24T23:53:59Z,2530000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
