actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
343,PT00M02.60S,2025-01-01T03:09:04.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,16.606438896189218,51.71568627450981,1610612747,53,58,2025-01-01T03:09:09Z,3430000,False,-9.0,104.0,1,left,A. Reaves 10' pullup Jump Shot (16 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,10.4,Made,16.0,,,,,,,,,,,,,,,,,
344,PT00M00.00S,2025-01-01T03:09:15.9Z,2,REGULAR,period,end,[],0,,,1610612739,53,58,2025-01-01T03:09:15Z,3440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2025-01-01T03:24:28.7Z,3,REGULAR,substitution,out,['startperiod'],1627827,,,1610612739,53,58,2025-01-01T03:24:56Z,3450000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2025-01-01T03:24:28.7Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,53,58,2025-01-01T03:24:56Z,3460000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-01-01T03:24:28.7Z,3,REGULAR,substitution,in,['startperiod'],1631108,,,1610612739,53,58,2025-01-01T03:24:56Z,3470000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2025-01-01T03:24:28.7Z,3,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,53,58,2025-01-01T03:24:56Z,3480000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-01-01T03:24:55.0Z,3,REGULAR,period,start,[],0,,,1610612747,53,58,2025-01-01T03:24:57Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M38.00S,2025-01-01T03:24:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,88.48554533508542,46.568627450980394,1610612747,53,58,2025-01-01T03:25:12Z,3500000,False,-17.0,56.0,1,right,MISS A. Reaves driving Layup - blocked,"[1630559, 1628386]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
351,PT11M38.00S,2025-01-01T03:24:58.5Z,3,REGULAR,block,,[],1628386,,,1610612747,53,58,2025-01-01T03:25:01Z,3510000,False,,,0,,J. Allen BLOCK (3 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT11M34.00S,2025-01-01T03:25:02.5Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,53,58,2025-01-01T03:25:26Z,3520000,False,,,0,,D. Wade REBOUND (Off:2 Def:5),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,350.0,,,,,,,,,7.0,5.0,2.0,,,,,
353,PT11M18.00S,2025-01-01T03:25:13.4Z,3,REGULAR,3pt,Jump Shot,[],1630596,27.38173455978975,16.666666666666657,1610612739,53,61,2025-01-01T03:25:19Z,3530000,False,167.0,205.0,1,left,E. Mobley 26' 3PT  (12 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,26.41,Made,12.0,,,,,,,D. Garland,1629636.0,5.0,,,,,,,,
355,PT10M58.00S,2025-01-01T03:25:32.6Z,3,REGULAR,3pt,Jump Shot,[],1631108,92.95335085413929,5.637254901960787,1610612747,53,61,2025-01-01T03:25:37Z,3550000,False,-222.0,14.0,1,right,MISS M. Christie 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,22.22,Missed,,,,,,,,,,,,,,,,,,
356,PT10M56.00S,2025-01-01T03:25:34.6Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,53,61,2025-01-01T03:25:37Z,3560000,False,,,0,,D. Wade REBOUND (Off:2 Def:6),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,,,,355.0,,,,,,,,,8.0,6.0,2.0,,,,,
357,PT10M45.00S,2025-01-01T03:25:46.7Z,3,REGULAR,3pt,Jump Shot,[],1628378,31.718134034165573,34.55882352941177,1610612739,53,61,2025-01-01T03:26:58Z,3570000,False,77.0,246.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
358,PT10M41.00S,2025-01-01T03:25:50.7Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,53,61,2025-01-01T03:25:51Z,3580000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,357.0,,,,,,,,,1.0,1.0,0.0,,,,,
360,PT10M24.00S,2025-01-01T03:26:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.16491458607096,54.90196078431372,1610612747,55,61,2025-01-01T03:26:24Z,3600000,False,25.0,21.0,1,right,R. Hachimura Layup (5 PTS) (L. James 1 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,3.23,Made,5.0,,,,,,,L. James,2544.0,1.0,,,,,,,,
362,PT10M12.00S,2025-01-01T03:26:30.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,12.532851511169525,49.754901960784316,1610612739,55,61,2025-01-01T03:26:36Z,3620000,False,1.0,65.0,1,left,MISS D. Garland 6' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,,
363,PT10M10.00S,2025-01-01T03:26:32.5Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,55,61,2025-01-01T03:26:36Z,3630000,False,,,0,,A. Reaves REBOUND (Off:1 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,362.0,,,,,,,,,5.0,4.0,1.0,,,,,
364,PT10M04.00S,2025-01-01T03:26:38.7Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,55,61,2025-01-01T03:26:43Z,3640000,False,,,0,,A. Reaves bad pass TURNOVER (4 TO),"[1630559, 1629636]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,4.0,Garland,1629636.0,,
365,PT10M04.00S,2025-01-01T03:26:38.7Z,3,REGULAR,steal,,[],1629636,,,1610612739,55,61,2025-01-01T03:26:41Z,3650000,False,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT09M59.00S,2025-01-01T03:26:43.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630596,7.539421813403408,49.50980392156863,1610612739,55,63,2025-01-01T03:28:19Z,3660000,False,2.0,18.0,1,left,E. Mobley running Layup (14 PTS) (D. Garland 6 AST),"[1630596, 1629636]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.86,Made,14.0,,,,,,,D. Garland,1629636.0,6.0,,,,,,,,
368,PT09M51.00S,2025-01-01T03:26:52.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,93.61038107752957,50.0,1610612747,57,63,2025-01-01T03:26:56Z,3680000,False,0.0,8.0,1,right,R. Hachimura driving DUNK (7 PTS) (A. Davis 2 AST),"[1629060, 203076]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,0.76,Made,7.0,,,,,,,A. Davis,203076.0,2.0,,,,,,,,
370,PT09M38.00S,2025-01-01T03:27:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.933639947437584,46.32352941176471,1610612739,57,65,2025-01-01T03:27:09Z,3700000,False,18.0,22.0,1,left,D. Garland driving Layup (9 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.88,Made,9.0,,,,,,,,,,,,,,,,,
371,PT09M28.00S,2025-01-01T03:27:16.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,86.90867279894876,43.627450980392155,1610612747,57,65,2025-01-01T03:29:24Z,3710000,False,-32.0,71.0,1,right,MISS L. James 7' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,7.75,Missed,,,,,,,,,,,,,,,,,,
372,PT09M27.00S,2025-01-01T03:27:17.7Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,57,65,2025-01-01T03:29:24Z,3720000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,371.0,,,,,,,,,3.0,2.0,1.0,,,,,
373,PT09M17.00S,2025-01-01T03:27:25.7Z,3,REGULAR,2pt,Jump Shot,[],1628378,15.160972404730614,81.37254901960785,1610612739,57,65,2025-01-01T03:27:34Z,3730000,False,-157.0,90.0,1,left,MISS D. Mitchell 18' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,18.09,Missed,,,,,,,,,,,,,,,,,,
374,PT09M15.00S,2025-01-01T03:27:27.7Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,57,65,2025-01-01T03:29:55Z,3740000,False,,,0,,A. Davis REBOUND (Off:0 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left,,,,373.0,,,,,,,,,6.0,6.0,0.0,,,,,
375,PT09M10.00S,2025-01-01T03:27:34.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,92.95335085413929,46.07843137254902,1610612747,57,65,2025-01-01T03:31:01Z,3750000,False,-20.0,14.0,1,right,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
376,PT09M08.00S,2025-01-01T03:27:36.1Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,57,65,2025-01-01T03:30:55Z,3760000,False,,,0,,D. Wade REBOUND (Off:2 Def:7),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,375.0,,,,,,,,,9.0,7.0,2.0,,,,,
377,PT09M04.00S,2025-01-01T03:27:41.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,33.03219448094612,47.05882352941176,1610612739,57,65,2025-01-01T03:31:49Z,3770000,False,15.0,258.0,1,left,MISS D. Garland 25' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
378,PT09M02.00S,2025-01-01T03:27:43.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,57,65,2025-01-01T03:31:49Z,3780000,False,,,0,,A. Davis REBOUND (Off:0 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,377.0,,,,,,,,,7.0,7.0,0.0,,,,,
379,PT08M55.00S,2025-01-01T03:27:49.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,93.61038107752957,47.79411764705882,1610612747,59,65,2025-01-01T03:32:51Z,3790000,False,-11.0,8.0,1,right,L. James running Layup (14 PTS) (A. Reaves 5 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.34,Made,14.0,,,,,,,A. Reaves,1630559.0,5.0,,,,,,,,
381,PT08M31.00S,2025-01-01T03:28:11.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,8.853482260183966,61.029411764705884,1610612739,59,65,2025-01-01T03:33:44Z,3810000,False,-55.0,31.0,1,left,MISS E. Mobley 6' driving floating bank Shot,[1630596],1610612739.0,CLE,driving floating bank,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
382,PT08M28.00S,2025-01-01T03:28:14.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,59,65,2025-01-01T03:28:17Z,3820000,False,,,0,,A. Davis REBOUND (Off:0 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,381.0,,,,,,,,,8.0,8.0,0.0,,,,,
383,PT08M26.00S,2025-01-01T03:28:17.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203076,93.47897503285151,49.26470588235294,1610612747,61,65,2025-01-01T03:34:19Z,3830000,False,-4.0,9.0,1,right,A. Davis running DUNK (13 PTS) (L. James 2 AST),"[203076, 2544]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.95,Made,13.0,,,,,,,L. James,2544.0,2.0,,,,,,,,
385,PT08M04.00S,2025-01-01T03:28:38.6Z,3,REGULAR,2pt,Jump Shot,[],1628378,21.862680683311424,72.54901960784314,1610612739,61,65,2025-01-01T03:28:45Z,3850000,False,-113.0,153.0,1,left,MISS D. Mitchell 19' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,19.0,Missed,,,,,,,,,,,,,,,,,,
386,PT08M03.00S,2025-01-01T03:28:39.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,61,65,2025-01-01T03:35:13Z,3860000,False,,,0,,A. Davis REBOUND (Off:0 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,385.0,,,,,,,,,9.0,9.0,0.0,,,,,
387,PT07M54.00S,2025-01-01T03:28:49.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,91.37647831800263,39.950980392156865,1610612747,63,65,2025-01-01T03:34:55Z,3870000,False,-50.0,29.0,1,right,A. Reaves Layup (18 PTS) (L. James 3 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,5.78,Made,18.0,,,,,,,L. James,2544.0,3.0,,,,,,,,
389,PT07M54.00S,2025-01-01T03:28:53.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,63,65,2025-01-01T03:28:53Z,3890000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M54.00S,2025-01-01T03:31:22.4Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,63,65,2025-01-01T03:31:51Z,3900000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M54.00S,2025-01-01T03:31:22.4Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,63,65,2025-01-01T03:31:51Z,3910000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M54.00S,2025-01-01T03:31:22.4Z,3,REGULAR,substitution,in,[],1629622,,,1610612739,63,65,2025-01-01T03:31:51Z,3920000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M54.00S,2025-01-01T03:31:22.4Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,63,65,2025-01-01T03:31:51Z,3930000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M43.00S,2025-01-01T03:31:58.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,8.984888304862025,37.99019607843137,1610612739,63,65,2025-01-01T03:32:59Z,3940000,False,60.0,32.0,1,left,MISS D. Garland 6' driving floating Shot - blocked,"[1629636, 203076]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
395,PT07M43.00S,2025-01-01T03:31:58.8Z,3,REGULAR,block,,[],203076,,,1610612739,63,65,2025-01-01T03:32:04Z,3950000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
396,PT07M43.00S,2025-01-01T03:31:58.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,63,65,2025-01-01T03:32:59Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,394.0,,,,,,,,,,,,,,,,
398,PT07M36.00S,2025-01-01T03:32:49.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,7.013797634691201,4.411764705882348,1610612739,63,68,2025-01-01T03:32:52Z,3980000,False,228.0,13.0,1,left,M. Strus 3PT  (7 PTS) (D. Garland 7 AST),"[1629622, 1629636]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,22.83,Made,7.0,,,,,,,D. Garland,1629636.0,7.0,,,,,,,,
401,PT07M19.00S,2025-01-01T03:33:19.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,86.38304862023654,48.28431372549019,1610612747,63,68,2025-01-01T03:33:26Z,4010000,False,-9.0,75.0,1,right,MISS A. Davis 7' turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
402,PT07M16.00S,2025-01-01T03:33:22.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,63,68,2025-01-01T03:33:23Z,4020000,False,,,0,,J. Allen REBOUND (Off:2 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,401.0,,,,,,,,,9.0,7.0,2.0,,,,,
403,PT07M13.00S,2025-01-01T03:33:24.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,29.09001314060447,19.607843137254903,1610612739,63,71,2025-01-01T03:33:36Z,4030000,False,152.0,221.0,1,left,M. Strus 26' 3PT running (10 PTS) (D. Garland 8 AST),"[1629622, 1629636]",1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,26.81,Made,10.0,,,,,,,D. Garland,1629636.0,8.0,,,,,,,,
405,PT06M56.00S,2025-01-01T03:33:42.4Z,3,REGULAR,3pt,Jump Shot,[],203076,90.06241787122208,96.81372549019608,1610612747,63,71,2025-01-01T03:33:49Z,4050000,False,234.0,41.0,1,right,MISS A. Davis 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,23.76,Missed,,,,,,,,,,,,,,,,,,
406,PT06M51.00S,2025-01-01T03:33:47.4Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,63,71,2025-01-01T03:33:49Z,4060000,False,,,0,,J. Allen REBOUND (Off:2 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,,405.0,,,,,,,,,10.0,8.0,2.0,,,,,
407,PT06M40.00S,2025-01-01T03:33:58.8Z,3,REGULAR,3pt,Jump Shot,[],1629622,31.192509855453352,81.86274509803921,1610612739,63,71,2025-01-01T03:34:04Z,4070000,False,-159.0,241.0,1,left,MISS M. Strus 28' step back 3PT,[1629622],1610612739.0,CLE,step back,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,28.86,Missed,,,,,,,,,,,,,,,,,,
408,PT06M36.00S,2025-01-01T03:34:02.8Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,63,71,2025-01-01T03:34:04Z,4080000,False,,,0,,A. Davis REBOUND (Off:0 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,407.0,,,,,,,,,10.0,10.0,0.0,,,,,
409,PT06M28.00S,2025-01-01T03:34:10.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,92.69053876478318,56.86274509803921,1610612747,65,71,2025-01-01T03:34:15Z,4090000,False,34.0,16.0,1,right,A. Davis driving bank Hook (15 PTS) (A. Reaves 6 AST),"[203076, 1630559]",1610612747.0,LAL,driving bank,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.79,Made,15.0,,,,,,,A. Reaves,1630559.0,6.0,,,,,,,,
411,PT06M09.00S,2025-01-01T03:34:28.7Z,3,REGULAR,3pt,Jump Shot,[],1629636,29.747043363994734,80.3921568627451,1610612739,65,74,2025-01-01T03:34:35Z,4110000,False,-152.0,227.0,1,left,D. Garland 27' 3PT pullup (12 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.33,Made,12.0,,,,,,,,,,,,,,,,,
412,PT05M46.00S,2025-01-01T03:34:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,88.87976346911958,46.32352941176471,1610612747,65,74,2025-01-01T03:37:59Z,4120000,False,-18.0,52.0,1,right,MISS A. Davis driving Layup - blocked,"[203076, 1629622]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,Strus,1629622.0
413,PT05M46.00S,2025-01-01T03:34:51.8Z,3,REGULAR,block,,[],1629622,,,1610612747,65,74,2025-01-01T03:34:57Z,4130000,False,,,0,,M. Strus BLOCK (2 BLK),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
414,PT05M46.00S,2025-01-01T03:34:51.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,65,74,2025-01-01T03:35:00Z,4140000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,412.0,,,,,,,,,,,,,,,,
415,PT05M46.00S,2025-01-01T03:35:00.3Z,3,REGULAR,foul,personal,[],1629731,,,1610612747,65,74,2025-01-01T03:35:10Z,4150000,False,,,0,,D. Wade loose ball personal FOUL (2 PF),"[1629731, 203076]",1610612739.0,CLE,loose ball,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,204059.0,2.0,0.0,Davis,203076.0,,,,,,,,,,,
417,PT05M46.00S,2025-01-01T03:35:06.9Z,3,REGULAR,substitution,out,[],2544,,,1610612747,65,74,2025-01-01T03:35:40Z,4170000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M46.00S,2025-01-01T03:35:06.9Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,65,74,2025-01-01T03:35:40Z,4180000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M46.00S,2025-01-01T03:35:06.9Z,3,REGULAR,substitution,out,[],1628386,,,1610612747,65,74,2025-01-01T03:35:40Z,4190000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M46.00S,2025-01-01T03:35:06.9Z,3,REGULAR,substitution,in,[],1642261,,,1610612747,65,74,2025-01-01T03:35:40Z,4200000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M46.00S,2025-01-01T03:35:06.9Z,3,REGULAR,substitution,in,[],1627827,,,1610612747,65,74,2025-01-01T03:35:40Z,4210000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M46.00S,2025-01-01T03:35:06.9Z,3,REGULAR,substitution,in,[],1630596,,,1610612747,65,74,2025-01-01T03:35:40Z,4220000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M31.00S,2025-01-01T03:35:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642261,92.29632063074901,43.627450980392155,1610612747,65,74,2025-01-01T03:35:47Z,4230000,False,-32.0,20.0,1,right,MISS D. Knecht driving Layup - blocked,"[1642261, 1627747]",1610612747.0,LAL,driving,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,LeVert,1627747.0
424,PT05M31.00S,2025-01-01T03:35:43.9Z,3,REGULAR,block,,[],1627747,,,1610612747,65,74,2025-01-01T03:35:46Z,4240000,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
425,PT05M28.00S,2025-01-01T03:35:46.9Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,65,74,2025-01-01T03:35:47Z,4250000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,423.0,,,,,,,,,2.0,2.0,0.0,,,,,
