actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
339,PT00M38.90S,2025-01-22T04:37:45.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,57,46,2025-01-22T04:37:52Z,3360000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,337.0,,,,,,,,,,,
341,PT00M34.10S,2025-01-22T04:38:03.8Z,2,REGULAR,3pt,Jump Shot,[],1629673,26.72470433639947,19.362745098039213,1610612764,57,49,2025-01-22T04:38:40Z,3380000,False,153.0,199.0,1,left,J. Poole 25' 3PT pullup (12 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,25.09,Made,,,,,,,12.0,,,,,,,
342,PT00M16.20S,2025-01-22T04:38:30.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612747,57,49,2025-01-22T04:38:39Z,3390000,False,,,0,,B. Coulibaly personal FOUL (3 PF) (Reaves 2 FT),"[1641731, 1630559]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,1626300.0,,,,,,,,,,,,,3.0,0.0,Reaves,1630559.0
344,PT00M16.20S,2025-01-22T04:38:58.2Z,2,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,58,49,2025-01-22T04:38:58Z,3410000,False,,,0,,A. Reaves Free Throw 1 of 2 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,
345,PT00M16.20S,2025-01-22T04:38:59.0Z,2,REGULAR,substitution,out,[],1641731,,,1610612747,58,49,2025-01-22T04:39:04Z,3420000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M16.20S,2025-01-22T04:38:59.0Z,2,REGULAR,substitution,in,[],1630557,,,1610612747,58,49,2025-01-22T04:39:04Z,3430000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M16.20S,2025-01-22T04:39:17.1Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,59,49,2025-01-22T04:39:17Z,3440000,False,,,0,,A. Reaves Free Throw 2 of 2 (9 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,
348,PT00M02.20S,2025-01-22T04:39:31.8Z,2,REGULAR,3pt,Jump Shot,[],1642267,21.59986859395532,8.088235294117652,1610612764,59,49,2025-01-22T04:40:03Z,3450000,False,210.0,151.0,1,left,MISS B. Carrington 25' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,25.8,Missed,,,,,,,,,,,,,,
349,PT00M01.30S,2025-01-22T04:39:32.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,59,49,2025-01-22T04:40:03Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,348.0,,,,,,,,,,,
350,PT00M00.00S,2025-01-22T04:39:37.9Z,2,REGULAR,period,end,[],0,,,1610612764,59,49,2025-01-22T04:39:37Z,3470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-01-22T04:54:01.0Z,3,REGULAR,substitution,out,['startperiod'],1627827,,,1610612764,59,49,2025-01-22T04:54:43Z,3480000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-01-22T04:54:01.0Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612764,59,49,2025-01-22T04:54:43Z,3490000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-01-22T04:54:01.0Z,3,REGULAR,substitution,in,['startperiod'],1631108,,,1610612764,59,49,2025-01-22T04:54:43Z,3500000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-01-22T04:54:01.0Z,3,REGULAR,substitution,in,['startperiod'],1641731,,,1610612764,59,49,2025-01-22T04:54:43Z,3510000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-01-22T04:54:49.7Z,3,REGULAR,period,start,[],0,,,1610612764,59,49,2025-01-22T04:54:49Z,3520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M41.00S,2025-01-22T04:55:08.1Z,3,REGULAR,3pt,Jump Shot,[],1628398,67.7233902759527,68.38235294117646,1610612764,59,49,2025-01-22T04:55:29Z,3530000,False,92.0,251.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,26.72,Missed,,,,,,,,,,,,,,
357,PT11M36.00S,2025-01-22T04:55:13.1Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,59,49,2025-01-22T04:55:20Z,3540000,False,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,356.0,6.0,6.0,0.0,,,,,,,,
358,PT11M31.00S,2025-01-22T04:55:18.0Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,59,49,2025-01-22T04:55:22Z,3550000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1642267]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,2.0,Carrington,1642267.0,,,,,,,,,,,,,,,,,
359,PT11M31.00S,2025-01-22T04:55:18.0Z,3,REGULAR,steal,,[],1642267,,,1610612764,59,49,2025-01-22T04:55:20Z,3560000,False,,,0,,B. Carrington STEAL (2 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
360,PT11M18.00S,2025-01-22T04:55:30.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641731,88.48554533508542,46.07843137254902,1610612764,59,49,2025-01-22T04:56:21Z,3570000,False,-20.0,56.0,1,right,MISS B. Coulibaly cutting Layup - blocked,"[1641731, 203076]",1610612764.0,WAS,cutting,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.9,Missed,Davis,203076.0,,,,,,,,,,,,
361,PT11M18.00S,2025-01-22T04:55:30.9Z,3,REGULAR,block,,[],203076,,,1610612764,59,49,2025-01-22T04:55:33Z,3580000,False,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT11M14.00S,2025-01-22T04:55:34.9Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,59,49,2025-01-22T04:55:39Z,3590000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,360.0,4.0,3.0,1.0,,,,,,,,
363,PT11M12.00S,2025-01-22T04:55:36.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641731,91.50788436268068,41.666666666666664,1610612764,59,51,2025-01-22T04:55:42Z,3600000,False,-42.0,27.0,1,right,B. Coulibaly floating Jump Shot (7 PTS),[1641731],1610612764.0,WAS,floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.98,Made,,,,,,,7.0,,,,,,,
364,PT10M58.00S,2025-01-22T04:55:51.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,6.225361366622863,50.73529411764706,1610612747,61,51,2025-01-22T04:55:56Z,3610000,False,-4.0,6.0,1,left,A. Davis alley-oop DUNK (21 PTS) (A. Reaves 6 AST),"[203076, 1630559]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,0.7,Made,,,,,,,21.0,A. Reaves,1630559.0,6.0,,,,
366,PT10M47.00S,2025-01-22T04:56:00.9Z,3,REGULAR,3pt,Jump Shot,[],1642259,67.59198423127464,60.049019607843135,1610612764,61,51,2025-01-22T04:56:08Z,3630000,False,50.0,252.0,1,right,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,25.7,Missed,,,,,,,,,,,,,,
367,PT10M44.00S,2025-01-22T04:56:03.9Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,61,51,2025-01-22T04:56:08Z,3640000,False,,,0,,A. Davis REBOUND (Off:2 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,366.0,9.0,7.0,2.0,,,,,,,,
368,PT10M31.00S,2025-01-22T04:56:17.4Z,3,REGULAR,3pt,Jump Shot,[],2544,32.90078843626807,70.58823529411765,1610612747,64,51,2025-01-22T04:56:23Z,3650000,False,-103.0,257.0,1,left,L. James 27' 3PT  (17 PTS) (A. Reaves 7 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,27.66,Made,,,,,,,17.0,A. Reaves,1630559.0,7.0,,,,
370,PT10M03.00S,2025-01-22T04:56:45.6Z,3,REGULAR,3pt,Jump Shot,[],1642267,73.37385019710908,14.460784313725497,1610612764,64,51,2025-01-22T04:56:51Z,3670000,False,-178.0,198.0,1,right,MISS B. Carrington 26' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,26.59,Missed,,,,,,,,,,,,,,
371,PT10M01.00S,2025-01-22T04:56:47.6Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,64,51,2025-01-22T05:14:02Z,3680000,False,,,0,,B. Coulibaly REBOUND (Off:2 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,,,,370.0,5.0,3.0,2.0,,,,,,,,
477,PT10M01.00S,2025-01-22T04:56:49.0Z,3,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,64,51,2025-01-22T05:14:59Z,3685000,False,,,0,,B. Carrington step out-of-bounds TURNOVER (2 TO),[1642267],1610612764.0,WAS,step,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,2.0,,,2882.0,,,,,,,,,,,,,,,,
373,PT09M47.00S,2025-01-22T04:57:16.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629060,11.218791064388967,4.901960784313729,1610612747,64,51,2025-01-22T05:14:31Z,3700000,False,225.0,53.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,23.16,Missed,,,,,,,,,,,,,,
374,PT09M44.00S,2025-01-22T04:57:19.1Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,64,51,2025-01-22T04:57:19Z,3710000,False,,,0,,J. Poole REBOUND (Off:1 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,,,,373.0,4.0,3.0,1.0,,,,,,,,
375,PT09M38.00S,2025-01-22T04:57:24.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.00459921156373,51.71568627450981,1610612764,64,53,2025-01-22T04:57:29Z,3720000,False,9.0,4.0,1,right,K. Kuzma reverse Layup (10 PTS) (A. Sarr 2 AST),"[1628398, 1642259]",1610612764.0,WAS,reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,0.94,Made,,,,,,,10.0,A. Sarr,1642259.0,2.0,,,,
377,PT09M14.00S,2025-01-22T04:57:47.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,14.980289093298296,43.72702205882353,1610612747,66,53,2025-01-22T04:57:52Z,3740000,False,31.0,88.0,1,left,A. Davis 9' pullup Jump Shot (23 PTS),[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.37,Made,,,,,,,23.0,,,,,,,
378,PT09M03.00S,2025-01-22T04:57:59.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,63.38699080157687,68.38235294117646,1610612764,66,53,2025-01-22T04:58:05Z,3750000,False,92.0,292.0,1,right,MISS J. Poole 30' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,30.58,Missed,,,,,,,,,,,,,,
379,PT08M59.00S,2025-01-22T04:58:03.3Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,66,53,2025-01-22T04:58:05Z,3760000,False,,,0,,A. Davis REBOUND (Off:2 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,378.0,10.0,8.0,2.0,,,,,,,,
380,PT08M44.00S,2025-01-22T04:58:19.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,7.408015768725363,42.64705882352941,1610612747,68,53,2025-01-22T04:58:23Z,3770000,False,37.0,17.0,1,left,R. Hachimura driving Layup (5 PTS) (L. James 8 AST),"[1629060, 2544]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,4.06,Made,,,,,,,5.0,L. James,2544.0,8.0,,,,
382,PT08M43.00S,2025-01-22T04:58:24.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,68,53,2025-01-22T04:58:24Z,3790000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M28.00S,2025-01-22T05:01:36.0Z,3,REGULAR,3pt,Jump Shot,[],1628398,85.28252299605782,96.05545343137256,1610612764,68,53,2025-01-22T05:01:48Z,3800000,False,230.0,86.0,1,right,MISS K. Kuzma 24' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,24.58,Missed,,,,,,,,,,,,,,
384,PT08M25.00S,2025-01-22T05:01:39.0Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,68,53,2025-01-22T05:01:41Z,3810000,False,,,0,,M. Christie REBOUND (Off:0 Def:5),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,,,,,,383.0,5.0,5.0,0.0,,,,,,,,
385,PT08M19.00S,2025-01-22T05:01:45.0Z,3,REGULAR,3pt,Jump Shot,[],1630559,26.593298291721425,86.51960784313725,1610612747,68,53,2025-01-22T05:01:50Z,3820000,False,-183.0,197.0,1,left,MISS A. Reaves 26' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,26.9,Missed,,,,,,,,,,,,,,
386,PT08M15.00S,2025-01-22T05:01:49.0Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,68,53,2025-01-22T05:01:50Z,3830000,False,,,0,,J. Poole REBOUND (Off:1 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,385.0,5.0,4.0,1.0,,,,,,,,
387,PT08M04.00S,2025-01-22T05:01:59.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,86.38304862023654,47.30392156862745,1610612764,68,55,2025-01-22T05:02:17Z,3840000,False,-13.0,75.0,1,right,K. Kuzma 7' driving floating Jump Shot (12 PTS) (J. Poole 1 AST),"[1628398, 1629673]",1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.67,Made,,,,,,,12.0,J. Poole,1629673.0,1.0,,,,
389,PT07M37.00S,2025-01-22T05:02:27.0Z,3,REGULAR,3pt,Jump Shot,[],1631108,8.327858081471746,96.07843137254902,1610612747,71,55,2025-01-22T05:02:30Z,3860000,False,-230.0,26.0,1,left,M. Christie 3PT  (5 PTS) (A. Reaves 8 AST),"[1631108, 1630559]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,23.18,Made,,,,,,,5.0,A. Reaves,1630559.0,8.0,,,,
391,PT07M25.00S,2025-01-22T05:02:42.2Z,3,REGULAR,foul,personal,['2freethrow'],203076,,,1610612764,71,55,2025-01-22T05:02:46Z,3880000,False,,,0,,A. Davis shooting personal FOUL (2 PF) (Kuzma 2 FT),"[203076, 1628398]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,,,,,,,,,,,,,2.0,0.0,Kuzma,1628398.0
393,PT07M25.00S,2025-01-22T05:03:22.2Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,71,55,2025-01-22T05:03:43Z,3900000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
394,PT07M25.00S,2025-01-22T05:03:22.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,71,55,2025-01-22T05:03:43Z,3910000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,393.0,,,,,,,,,,,
395,PT07M25.00S,2025-01-22T05:03:22.2Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,71,55,2025-01-22T05:03:43Z,3920000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
396,PT07M22.00S,2025-01-22T05:03:25.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,71,55,2025-01-22T05:03:43Z,3930000,False,,,0,,A. Davis REBOUND (Off:2 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,395.0,11.0,9.0,2.0,,,,,,,,
397,PT07M14.00S,2025-01-22T05:03:49.9Z,3,REGULAR,turnover,bad pass,[],203076,,,1610612747,71,55,2025-01-22T05:03:53Z,3940000,False,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 1642259]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,1.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,
398,PT07M14.00S,2025-01-22T05:03:49.9Z,3,REGULAR,steal,,[],1642259,,,1610612764,71,55,2025-01-22T05:03:52Z,3950000,False,,,0,,A. Sarr STEAL (1 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT07M10.00S,2025-01-22T05:03:54.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642267,93.74178712220763,47.05882352941176,1610612764,71,55,2025-01-22T05:51:05Z,3960000,False,-15.0,6.0,1,right,MISS B. Carrington running Layup,[1642267],1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,1.6,Missed,,,,,,,,,,,,,,
401,PT07M06.00S,2025-01-22T05:03:58.3Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,71,55,2025-01-22T05:04:01Z,3980000,False,,,0,,L. James REBOUND (Off:0 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,399.0,7.0,7.0,0.0,,,,,,,,
402,PT07M02.00S,2025-01-22T05:04:01.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,7.408015768725363,47.30392156862745,1610612747,73,55,2025-01-22T05:04:06Z,3990000,False,13.0,17.0,1,left,L. James running Layup (19 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,2.18,Made,,,,,,,19.0,,,,,,,
403,PT06M47.00S,2025-01-22T05:04:17.0Z,3,REGULAR,2pt,Jump Shot,[],1629673,88.30486202365309,32.329963235294116,1610612764,73,55,2025-01-22T05:04:22Z,4000000,False,-88.0,57.0,1,right,MISS J. Poole 10' pullup Shot,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,,10.54,Missed,,,,,,,,,,,,,,
404,PT06M46.00S,2025-01-22T05:04:18.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,73,55,2025-01-22T05:04:22Z,4010000,False,,,0,,A. Davis REBOUND (Off:2 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,403.0,12.0,10.0,2.0,,,,,,,,
405,PT06M42.00S,2025-01-22T05:04:22.1Z,3,REGULAR,turnover,bad pass,[],1631108,,,1610612747,73,55,2025-01-22T05:04:25Z,4020000,False,,,0,,M. Christie bad pass TURNOVER (2 TO),"[1631108, 1629673]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,2.0,Poole,1629673.0,,,,,,,,,,,,,,,,,
406,PT06M42.00S,2025-01-22T05:04:22.1Z,3,REGULAR,steal,,[],1629673,,,1610612764,73,55,2025-01-22T05:04:23Z,4030000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT06M38.00S,2025-01-22T05:04:27.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642259,90.19382391590013,47.30392156862745,1610612764,73,55,2025-01-22T05:05:43Z,4040000,False,-13.0,40.0,1,right,MISS A. Sarr running Layup - blocked,"[1642259, 203076]",1610612764.0,WAS,running,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,4.19,Missed,Davis,203076.0,,,,,,,,,,,,
423,PT06M38.00S,2025-01-22T05:04:27.1Z,3,REGULAR,block,,[],203076,,,1610612764,73,55,2025-01-22T05:06:20Z,4050000,False,,,0,,A. Davis BLOCK (4 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
409,PT06M38.00S,2025-01-22T05:04:27.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,73,55,2025-01-22T05:04:37Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,407.0,,,,,,,,,,,
411,PT06M38.00S,2025-01-22T05:04:35.1Z,3,REGULAR,substitution,out,[],2544,,,1610612764,73,55,2025-01-22T05:04:48Z,4080000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M38.00S,2025-01-22T05:04:35.1Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,73,55,2025-01-22T05:04:48Z,4090000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M38.00S,2025-01-22T05:04:35.1Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,73,55,2025-01-22T05:04:48Z,4100000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M38.00S,2025-01-22T05:04:35.1Z,3,REGULAR,substitution,in,[],1629216,,,1610612764,73,55,2025-01-22T05:04:48Z,4110000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M38.00S,2025-01-22T05:04:35.1Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,73,55,2025-01-22T05:04:48Z,4120000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M38.00S,2025-01-22T05:04:35.1Z,3,REGULAR,substitution,in,[],1642273,,,1610612764,73,55,2025-01-22T05:04:48Z,4130000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M37.00S,2025-01-22T05:05:11.4Z,3,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612764,73,55,2025-01-22T05:05:18Z,4150000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Kispert 2 FT),"[1630559, 1630557]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,,,,1.0,0.0,Kispert,1630557.0
420,PT06M37.00S,2025-01-22T05:05:28.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630557,,,1610612764,73,56,2025-01-22T05:05:28Z,4170000,False,,,0,,C. Kispert Free Throw 1 of 2 (9 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,
421,PT06M37.00S,2025-01-22T05:05:44.8Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630557,,,1610612764,73,57,2025-01-22T05:05:44Z,4180000,False,,,0,,C. Kispert Free Throw 2 of 2 (10 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,
422,PT06M14.00S,2025-01-22T05:06:09.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,5.174113009198422,48.529411764705884,1610612747,75,57,2025-01-22T05:06:13Z,4190000,False,7.0,-4.0,1,left,A. Davis Layup (25 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,0.84,Made,,,,,,,25.0,,,,,,,
