actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
258,PT03M31.00S,2025-03-16T20:29:46.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1626164,,,1610612756,47,33,2025-03-16T20:29:46Z,2550000,False,,,0,,D. Booker Free Throw 1 of 1 (7 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
259,PT03M16.00S,2025-03-16T20:30:03.4Z,2,REGULAR,3pt,Jump Shot,[],1629020,6.356767411300922,5.637254901960787,1610612747,47,33,2025-03-16T20:30:09Z,2560000,False,222.0,7.0,1,left,MISS J. Vanderbilt 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,22.19,Missed,,,,,,,,,,,,,,,,,,
260,PT03M14.00S,2025-03-16T20:30:07.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,47,33,2025-03-16T20:30:07Z,2570000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,259.0,,,,,,,,,,,,,,,,,
262,PT02M54.00S,2025-03-16T20:30:34.1Z,2,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,47,33,2025-03-16T20:30:54Z,2590000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (2 TO),[201142],1610612756.0,PHX,bad pass,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1148.0,2.0,,,,,,,,,,,
263,PT02M54.00S,2025-03-16T20:30:54.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,47,33,2025-03-16T20:30:54Z,2600000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M54.00S,2025-03-16T20:34:00.0Z,2,REGULAR,substitution,out,[],1626164,,,1610612747,47,33,2025-03-16T20:34:19Z,2620000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M54.00S,2025-03-16T20:34:00.0Z,2,REGULAR,substitution,in,[],1626220,,,1610612747,47,33,2025-03-16T20:34:19Z,2630000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M44.00S,2025-03-16T20:34:33.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642346,,,1610612747,47,33,2025-03-16T20:34:54Z,2640000,False,,,0,,R. Dunn shooting personal FOUL (3 PF) (Dončić 2 FT),"[1642346, 1629029]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1148.0,,,,,3.0,0.0,Dončić,1629029.0,,,,
269,PT02M44.00S,2025-03-16T20:35:01.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612747,48,33,2025-03-16T20:35:01Z,2660000,False,,,0,,L. Dončić Free Throw 1 of 2 (14 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
270,PT02M44.00S,2025-03-16T20:35:03.6Z,2,REGULAR,substitution,out,[],1642346,,,1610612747,48,33,2025-03-16T20:35:07Z,2670000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M44.00S,2025-03-16T20:35:03.6Z,2,REGULAR,substitution,in,[],1626164,,,1610612747,48,33,2025-03-16T20:35:07Z,2680000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M44.00S,2025-03-16T20:35:10.0Z,2,REGULAR,substitution,out,[],1629020,,,1610612747,48,33,2025-03-16T20:35:12Z,2690000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M44.00S,2025-03-16T20:35:10.0Z,2,REGULAR,substitution,in,[],1627827,,,1610612747,48,33,2025-03-16T20:35:12Z,2700000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M44.00S,2025-03-16T20:35:26.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612747,49,33,2025-03-16T20:35:26Z,2710000,False,,,0,,L. Dončić Free Throw 2 of 2 (15 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
275,PT02M34.00S,2025-03-16T20:35:43.3Z,2,REGULAR,foul,offensive,['inpenalty'],201142,,,1610612756,49,33,2025-03-16T20:35:49Z,2720000,False,,,0,,K. Durant offensive FOUL (2 PF),"[201142, 1630559]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,1148.0,,,,,2.0,0.0,Reaves,1630559.0,,,,
277,PT02M34.00S,2025-03-16T20:35:43.3Z,2,REGULAR,turnover,offensive foul,[],201142,,,1610612756,49,33,2025-03-16T20:35:43Z,2740000,False,,,0,,K. Durant offensive foul TURNOVER (3 TO),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,1148.0,3.0,,,,,,,,,,,
278,PT02M12.00S,2025-03-16T20:36:20.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,7.933639947437584,46.07843137254902,1610612747,51,33,2025-03-16T20:36:25Z,2750000,False,20.0,22.0,1,left,L. Dončić driving Layup (17 PTS),[1629029],1610612747.0,LAL,driving,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,17.0,,,,,,,,,,,,,
279,PT01M59.00S,2025-03-16T20:36:34.4Z,2,REGULAR,turnover,bad pass,[],1626220,,,1610612756,51,33,2025-03-16T20:37:23Z,2760000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1629029]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left,,,,,,,,,1.0,,,,,,,,Dončić,1629029.0,,
280,PT01M59.00S,2025-03-16T20:36:34.4Z,2,REGULAR,steal,,[],1629029,,,1610612747,51,33,2025-03-16T20:36:36Z,2770000,False,,,0,,L. Dončić STEAL (2 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
281,PT01M57.00S,2025-03-16T20:36:38.9Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612747,51,33,2025-03-16T20:39:14Z,2780000,False,,,0,,L. Dončić bad pass TURNOVER (4 TO),"[1629029, 1626164]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,4.0,,,,,,,,Booker,1626164.0,,
282,PT01M57.00S,2025-03-16T20:36:38.9Z,2,REGULAR,steal,,[],1626164,,,1610612756,51,33,2025-03-16T20:36:40Z,2790000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
283,PT01M49.00S,2025-03-16T20:36:42.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,94.92444152431011,52.69607843137255,1610612756,51,35,2025-03-16T20:36:57Z,2800000,False,13.0,-5.0,1,right,D. Booker running finger roll Layup (9 PTS),[1626164],1610612756.0,PHX,running finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,9.0,,,,,,,,,,,,,
284,PT01M36.00S,2025-03-16T20:36:55.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,7.145203679369246,51.22549019607843,1610612747,53,35,2025-03-16T20:37:02Z,2810000,False,-6.0,15.0,1,left,J. Hayes alley-oop DUNK (12 PTS) (L. Dončić 6 AST),"[1629637, 1629029]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,12.0,,,L. Dončić,1629029.0,6.0,,,,,,,,
286,PT01M12.00S,2025-03-16T20:37:19.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631221,83.22930354796321,34.803921568627445,1610612756,53,35,2025-03-16T20:40:01Z,2830000,False,-76.0,105.0,1,right,MISS C. Gillespie 12' fadeaway Shot,[1631221],1610612756.0,PHX,fadeaway,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Left,12.97,Missed,,,,,,,,,,,,,,,,,,
287,PT01M09.00S,2025-03-16T20:37:22.8Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612756,53,35,2025-03-16T20:37:27Z,2840000,False,,,0,,N. Richards REBOUND (Off:3 Def:0),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Left,,,286.0,3.0,0.0,3.0,,,,,,,,,,,,,,
288,PT01M07.00S,2025-03-16T20:37:24.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,93.47897503285151,5.392156862745097,1610612756,53,35,2025-03-16T20:37:29Z,2850000,False,-223.0,9.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,22.32,Missed,,,,,,,,,,,,,,,,,,
289,PT01M07.00S,2025-03-16T20:37:24.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,53,35,2025-03-16T20:38:29Z,2860000,False,,,0,,L. Dončić REBOUND (Off:0 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,288.0,3.0,3.0,0.0,,,,,,,,,,,,,,
290,PT00M52.50S,2025-03-16T20:37:43.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612747,53,35,2025-03-16T20:37:57Z,2870000,False,,,0,,R. O'Neale personal FOUL (2 PF) (Hayes 2 FT),"[1626220, 1629637]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,,,,,,,,1148.0,,,,,2.0,0.0,Hayes,1629637.0,,,,
292,PT00M52.50S,2025-03-16T20:38:10.9Z,2,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,53,35,2025-03-16T20:38:10Z,2890000,False,,,0,,MISS J. Hayes Free Throw 1 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
293,PT00M52.50S,2025-03-16T20:38:10.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,53,35,2025-03-16T20:38:10Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,292.0,,,,,,,,,,,,,,,,,
294,PT00M52.50S,2025-03-16T20:38:29.3Z,2,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,54,35,2025-03-16T20:38:29Z,2910000,False,,,0,,J. Hayes Free Throw 2 of 2 (13 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
295,PT00M32.80S,2025-03-16T20:38:52.1Z,2,REGULAR,3pt,Jump Shot,[],201142,91.50788436268068,96.07843137254902,1610612756,54,35,2025-03-16T20:38:56Z,2920000,False,230.0,27.0,1,right,MISS K. Durant 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
296,PT00M29.10S,2025-03-16T20:38:55.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,54,35,2025-03-16T20:38:56Z,2930000,False,,,0,,L. Dončić REBOUND (Off:0 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Right Corner 3,24+ Right,,,295.0,4.0,4.0,0.0,,,,,,,,,,,,,,
297,PT00M12.90S,2025-03-16T20:39:12.0Z,2,REGULAR,3pt,Jump Shot,[],1627827,9.773324572930349,4.901960784313729,1610612747,54,35,2025-03-16T20:39:16Z,2940000,False,225.0,39.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,22.89,Missed,,,,,,,,,,,,,,,,,,
298,PT00M09.70S,2025-03-16T20:39:15.1Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,54,35,2025-03-16T20:39:15Z,2950000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,297.0,4.0,3.0,1.0,,,,,,,,,,,,,,
299,PT00M01.50S,2025-03-16T20:39:24.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201142,88.48554533508542,61.76470588235294,1610612756,54,35,2025-03-16T20:40:14Z,2960000,False,59.0,56.0,1,right,MISS K. Durant 8' bank Hook,[201142],1610612756.0,PHX,bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,8.1,Missed,,,,,,,,,,,,,,,,,,
300,PT00M00.70S,2025-03-16T20:39:24.9Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612756,54,35,2025-03-16T20:40:14Z,2970000,False,,,0,,N. Richards REBOUND (Off:4 Def:0),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Right,,,299.0,4.0,0.0,4.0,,,,,,,,,,,,,,
301,PT00M00.00S,2025-03-16T20:39:31.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630208,94.40999984741211,50.0,1610612756,54,37,2025-03-16T20:39:53Z,2980000,False,0.0,0.0,1,right,N. Richards tip DUNK (4 PTS),[1630208],1610612756.0,PHX,tip,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
303,PT00M00.00S,2025-03-16T20:40:01.5Z,2,REGULAR,period,end,[],0,,,1610612747,54,37,2025-03-16T20:40:01Z,3000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2025-03-16T20:55:16.7Z,3,REGULAR,substitution,out,['startperiod'],1626220,,,1610612747,54,37,2025-03-16T20:55:32Z,3010000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2025-03-16T20:55:16.7Z,3,REGULAR,substitution,in,['startperiod'],1642346,,,1610612747,54,37,2025-03-16T20:55:32Z,3030000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2025-03-16T20:55:48.1Z,3,REGULAR,period,start,[],0,,,1610612756,54,37,2025-03-16T20:55:48Z,3050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M50.00S,2025-03-16T20:55:58.4Z,3,REGULAR,3pt,Jump Shot,[],1631221,27.644546649145866,15.441176470588232,1610612756,54,37,2025-03-16T20:56:24Z,3060000,False,173.0,207.0,1,left,MISS C. Gillespie 27' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,27.0,Missed,,,,,,,,,,,,,,,,,,
310,PT11M47.00S,2025-03-16T20:56:01.4Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612747,54,37,2025-03-16T20:56:24Z,3070000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:4),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,309.0,4.0,4.0,0.0,,,,,,,,,,,,,,
311,PT11M38.00S,2025-03-16T20:56:11.7Z,3,REGULAR,foul,personal,[],201142,,,1610612747,54,37,2025-03-16T20:56:18Z,3080000,False,,,0,,K. Durant personal FOUL (3 PF),"[201142, 1627827]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,,,,3.0,0.0,Finney-Smith,1627827.0,,,,
313,PT11M33.00S,2025-03-16T20:56:33.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,93.74178712220763,51.470588235294116,1610612747,56,37,2025-03-16T20:56:38Z,3100000,False,7.0,6.0,1,right,J. Hayes alley-oop DUNK (15 PTS) (L. Dončić 7 AST),"[1629637, 1629029]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,15.0,,,L. Dončić,1629029.0,7.0,,,,,,,,
315,PT11M17.00S,2025-03-16T20:56:48.6Z,3,REGULAR,2pt,Jump Shot,[],201142,20.285808147174762,33.33333333333334,1610612756,56,39,2025-03-16T20:56:56Z,3120000,False,83.0,138.0,1,left,K. Durant 16' pullup Jump Shot (6 PTS) (C. Gillespie 2 AST),"[201142, 1631221]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,16.14,Made,,,,,6.0,,,C. Gillespie,1631221.0,2.0,,,,,,,,
317,PT11M00.00S,2025-03-16T20:57:06.2Z,3,REGULAR,3pt,Jump Shot,[],1630692,74.68791064388962,16.17647058823529,1610612747,56,39,2025-03-16T20:57:12Z,3140000,False,-169.0,185.0,1,right,MISS J. Goodwin 25' 3PT,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
318,PT10M55.00S,2025-03-16T20:57:11.2Z,3,REGULAR,rebound,offensive,[],1629637,,,1610612747,56,39,2025-03-16T20:57:12Z,3150000,False,,,0,,J. Hayes REBOUND (Off:2 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,317.0,4.0,2.0,2.0,,,,,,,,,,,,,,
319,PT10M54.00S,2025-03-16T20:57:12.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,69.82588699080158,78.43137254901961,1610612747,59,39,2025-03-16T20:57:17Z,3160000,False,142.0,231.0,1,right,L. Dončić 27' 3PT  (20 PTS) (J. Hayes 1 AST),"[1629029, 1629637]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,27.13,Made,,,,,20.0,,,J. Hayes,1629637.0,1.0,,,,,,,,
321,PT10M35.00S,2025-03-16T20:57:31.1Z,3,REGULAR,3pt,Jump Shot,[],1642346,12.927069645203687,4.901960784313729,1610612756,59,39,2025-03-16T20:57:37Z,3180000,False,225.0,69.0,1,left,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
322,PT10M31.00S,2025-03-16T20:57:35.1Z,3,REGULAR,rebound,offensive,[],1631221,,,1610612756,59,39,2025-03-16T20:57:37Z,3190000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:0),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Right Corner 3,24+ Right,,,321.0,1.0,0.0,1.0,,,,,,,,,,,,,,
323,PT10M28.00S,2025-03-16T20:57:38.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201142,27.11892247043363,82.59803921568627,1610612756,59,42,2025-03-16T20:57:42Z,3200000,False,-163.0,202.0,1,left,K. Durant 25' 3PT  (9 PTS) (D. Booker 2 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,25.99,Made,,,,,9.0,,,D. Booker,1626164.0,2.0,,,,,,,,
325,PT10M04.00S,2025-03-16T20:58:02.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,67.7233902759527,69.8529411764706,1610612747,59,42,2025-03-16T20:58:07Z,3220000,False,99.0,251.0,1,right,MISS L. Dončić 26' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
326,PT10M00.00S,2025-03-16T20:58:06.5Z,3,REGULAR,rebound,defensive,[],1631221,,,1610612756,59,42,2025-03-16T20:58:07Z,3230000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,325.0,2.0,1.0,1.0,,,,,,,,,,,,,,
328,PT09M58.00S,2025-03-16T20:58:11.4Z,3,REGULAR,foul,personal,[],1629029,,,1610612756,59,42,2025-03-16T20:58:24Z,3250000,False,,,0,,L. Dončić personal FOUL (2 PF),"[1629029, 201142]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627961.0,,,,,2.0,0.0,Durant,201142.0,,,,
330,PT09M47.00S,2025-03-16T20:58:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642346,7.013797634691201,45.833333333333336,1610612756,59,44,2025-03-16T20:58:51Z,3270000,False,21.0,13.0,1,left,R. Dunn driving Layup (5 PTS) (D. Booker 3 AST),"[1642346, 1626164]",1610612756.0,PHX,driving,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,5.0,,,D. Booker,1626164.0,3.0,,,,,,,,
332,PT09M33.00S,2025-03-16T20:58:59.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,93.2161629434954,50.73529411764706,1610612747,61,44,2025-03-16T20:59:04Z,3290000,False,4.0,11.0,1,right,J. Hayes cutting Layup (17 PTS) (A. Reaves 2 AST),"[1629637, 1630559]",1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,17.0,,,A. Reaves,1630559.0,2.0,,,,,,,,
334,PT09M23.00S,2025-03-16T20:59:11.4Z,3,REGULAR,foul,personal,[],1629029,,,1610612756,61,44,2025-03-16T20:59:17Z,3310000,False,,,0,,L. Dončić personal FOUL (3 PF),"[1629029, 1626164]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left,,,,,,,,202007.0,,,,,3.0,0.0,Booker,1626164.0,,,,
336,PT09M12.00S,2025-03-16T20:59:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,11.613009198423129,50.98039215686275,1610612756,61,46,2025-03-16T20:59:48Z,3330000,False,-5.0,57.0,1,left,N. Richards cutting finger roll Layup (6 PTS) (D. Booker 4 AST),"[1630208, 1626164]",1610612756.0,PHX,cutting finger roll,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,5.69,Made,,,,,6.0,,,D. Booker,1626164.0,4.0,,,,,,,,
338,PT09M12.00S,2025-03-16T20:59:46.5Z,3,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612756,61,46,2025-03-16T21:00:07Z,3350000,False,,,0,,L. Dončić shooting personal FOUL (4 PF) (Richards 1 FT),"[1629029, 1630208]",1610612747.0,LAL,shooting,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,,,,,4.0,0.0,Richards,1630208.0,,,,
340,PT09M12.00S,2025-03-16T21:00:16.0Z,3,REGULAR,freethrow,1 of 1,[],1630208,,,1610612756,61,47,2025-03-16T21:00:16Z,3370000,False,,,0,,N. Richards Free Throw 1 of 1 (7 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
341,PT09M01.00S,2025-03-16T21:00:27.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,93.47897503285151,49.50980392156863,1610612747,63,47,2025-03-16T21:00:32Z,3380000,False,-2.0,9.0,1,right,J. Hayes cutting finger roll Layup (19 PTS) (A. Reaves 3 AST),"[1629637, 1630559]",1610612747.0,LAL,cutting finger roll,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,19.0,,,A. Reaves,1630559.0,3.0,,,,,,,,
343,PT08M52.00S,2025-03-16T21:00:36.1Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612756,63,47,2025-03-16T21:00:40Z,3400000,False,,,0,,K. Durant lost ball TURNOVER (4 TO),"[201142, 1627827]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,4.0,,,,,,,,Finney-Smith,1627827.0,,
344,PT08M52.00S,2025-03-16T21:00:36.1Z,3,REGULAR,steal,,[],1627827,,,1610612747,63,47,2025-03-16T21:00:38Z,3410000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
345,PT08M51.00S,2025-03-16T21:00:39.7Z,3,REGULAR,foul,personal,['2freethrow'],1631221,,,1610612747,63,47,2025-03-16T21:01:11Z,3420000,False,,,0,,C. Gillespie shooting personal FOUL (1 PF) (Finney-Smith 2 FT),"[1631221, 1627827]",1610612756.0,PHX,shooting,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,,,,1.0,0.0,Finney-Smith,1627827.0,,,,
347,PT08M51.00S,2025-03-16T21:01:17.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627827,,,1610612747,63,47,2025-03-16T21:01:39Z,3440000,False,,,0,,MISS D. Finney-Smith Free Throw 1 of 2,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT08M51.00S,2025-03-16T21:01:17.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,63,47,2025-03-16T21:01:39Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,,
349,PT08M51.00S,2025-03-16T21:01:17.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627827,,,1610612747,63,47,2025-03-16T21:01:39Z,3460000,False,,,0,,MISS D. Finney-Smith Free Throw 2 of 2,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
