actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
272,PT05M32.00S,2024-11-14T03:57:58.5Z,2,REGULAR,substitution,out,[],1630590,,,1610612763,54,44,2024-11-14T03:58:10Z,2630000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M32.00S,2024-11-14T03:57:58.5Z,2,REGULAR,substitution,in,[],1626156,,,1610612763,54,44,2024-11-14T03:58:10Z,2640000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M32.00S,2024-11-14T03:57:58.5Z,2,REGULAR,substitution,in,[],1628379,,,1610612763,54,44,2024-11-14T03:58:10Z,2650000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M18.00S,2024-11-14T03:58:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,91.11366622864652,52.69607843137255,1610612763,54,46,2024-11-14T03:58:28Z,2660000,False,13.0,31.0,1,right,J. LaRavia cutting Layup (9 PTS) (L. Kennard 2 AST),"[1631222, 1628379]",1610612763.0,MEM,cutting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,3.38,Made,9.0,L. Kennard,1628379.0,2.0,,,,,,,,,,,,,,
277,PT05M01.00S,2024-11-14T03:58:30.5Z,2,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612747,54,46,2024-11-14T03:58:51Z,2680000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Reddish 2 FT),"[1628379, 1629629]",1610612763.0,MEM,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,,,,,,1.0,0.0,Reddish,1629629.0
279,PT05M01.00S,2024-11-14T03:58:52.9Z,2,REGULAR,freethrow,1 of 2,[],1629629,,,1610612747,54,46,2024-11-14T03:58:52Z,2700000,False,,,0,,MISS C. Reddish Free Throw 1 of 2,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
280,PT05M01.00S,2024-11-14T03:58:52.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,54,46,2024-11-14T03:58:52Z,2710000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,,,,
281,PT05M01.00S,2024-11-14T03:59:06.1Z,2,REGULAR,freethrow,2 of 2,[],1629629,,,1610612747,55,46,2024-11-14T03:59:06Z,2720000,False,,,0,,C. Reddish Free Throw 2 of 2 (4 PTS),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
282,PT04M53.00S,2024-11-14T03:59:20.0Z,2,REGULAR,foul,personal,[],1642261,,,1610612763,55,46,2024-11-14T03:59:29Z,2730000,False,,,0,,D. Knecht personal FOUL (2 PF),"[1642261, 1631222]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1626301.0,,,,,,2.0,0.0,LaRavia,1631222.0
284,PT04M42.00S,2024-11-14T03:59:46.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,80.6011826544021,64.4607843137255,1610612763,55,46,2024-11-14T03:59:50Z,2750000,False,72.0,130.0,1,right,MISS J. LaRavia 14' turnaround fadeaway Shot,[1631222],1610612763.0,MEM,turnaround fadeaway,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,14.86,Missed,,,,,,,,,,,,,,,,,,
285,PT04M40.00S,2024-11-14T03:59:48.7Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,55,46,2024-11-14T03:59:50Z,2760000,False,,,0,,A. Davis REBOUND (Off:1 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,284.0,9.0,8.0,1.0,,,,,,,,,,
286,PT04M25.00S,2024-11-14T04:00:04.1Z,2,REGULAR,3pt,Jump Shot,[],1626156,29.221419185282528,79.90196078431373,1610612747,58,46,2024-11-14T04:00:09Z,2770000,False,-150.0,222.0,1,left,D. Russell 26' 3PT  (5 PTS) (R. Hachimura 1 AST),"[1626156, 1629060]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.78,Made,5.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,,,,,
288,PT04M09.00S,2024-11-14T04:00:20.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642377,95.18725361366623,36.274509803921575,1610612763,58,48,2024-11-14T04:00:25Z,2790000,False,-69.0,-7.0,1,right,J. Wells 6' turnaround fadeaway Jump Shot (6 PTS) (S. Aldama 2 AST),"[1642377, 1630583]",1610612763.0,MEM,turnaround fadeaway,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,6.0,S. Aldama,1630583.0,2.0,,,,,,,,,,,,,,
290,PT03M54.00S,2024-11-14T04:00:40.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642377,,,1610612747,58,48,2024-11-14T04:00:45Z,2810000,False,,,0,,J. Wells personal FOUL (1 PF) (Davis 2 FT),"[1642377, 203076]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202053.0,,,,,,1.0,0.0,Davis,203076.0
292,PT03M54.00S,2024-11-14T04:01:09.7Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,59,48,2024-11-14T04:01:09Z,2830000,False,,,0,,A. Davis Free Throw 1 of 2 (7 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
293,PT03M54.00S,2024-11-14T04:01:11.4Z,2,REGULAR,substitution,out,[],1631222,,,1610612747,59,48,2024-11-14T04:01:16Z,2840000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M54.00S,2024-11-14T04:01:11.4Z,2,REGULAR,substitution,in,[],1628991,,,1610612747,59,48,2024-11-14T04:01:16Z,2850000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M54.00S,2024-11-14T04:01:32.5Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,60,48,2024-11-14T04:01:32Z,2860000,False,,,0,,A. Davis Free Throw 2 of 2 (8 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
296,PT03M36.00S,2024-11-14T04:01:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,92.29632063074901,55.14705882352941,1610612763,60,50,2024-11-14T04:01:59Z,2870000,False,26.0,20.0,1,right,S. Aldama driving Layup (9 PTS),[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,3.25,Made,9.0,,,,,,,,,,,,,,,,,
297,PT03M29.00S,2024-11-14T04:02:02.9Z,2,REGULAR,turnover,out-of-bounds,[],1642261,,,1610612747,60,50,2024-11-14T04:02:33Z,2880000,False,,,0,,D. Knecht bad pass out-of-bounds TURNOVER (1 TO),[1642261],1610612747.0,LAL,bad pass,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1626301.0,1.0,,,,,,,,
298,PT03M29.00S,2024-11-14T04:02:06.3Z,2,REGULAR,substitution,out,[],1629060,,,1610612763,60,50,2024-11-14T04:02:11Z,2890000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M29.00S,2024-11-14T04:02:06.3Z,2,REGULAR,substitution,in,[],2544,,,1610612763,60,50,2024-11-14T04:02:11Z,2900000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M29.00S,2024-11-14T04:02:22.4Z,2,REGULAR,substitution,out,[],1642377,,,1610612763,60,50,2024-11-14T04:02:27Z,2910000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M29.00S,2024-11-14T04:02:22.4Z,2,REGULAR,substitution,in,[],203935,,,1610612763,60,50,2024-11-14T04:02:27Z,2920000,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M13.00S,2024-11-14T04:02:37.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,88.87976346911958,47.549019607843135,1610612763,60,52,2024-11-14T04:02:43Z,2930000,False,-12.0,52.0,1,right,J. Jackson Jr. floating Jump Shot (9 PTS) (S. Aldama 3 AST),"[1628991, 1630583]",1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,9.0,S. Aldama,1630583.0,3.0,,,,,,,,,,,,,,
304,PT02M58.00S,2024-11-14T04:02:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,9.510512483574246,49.01960784313726,1610612747,60,52,2024-11-14T04:02:55Z,2950000,False,5.0,37.0,1,left,MISS A. Davis alley-oop Layup,[203076],1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
305,PT02M56.00S,2024-11-14T04:02:54.0Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,60,52,2024-11-14T04:02:54Z,2960000,False,,,0,,Z. Edey REBOUND (Off:1 Def:2),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,304.0,3.0,2.0,1.0,,,,,,,,,,
306,PT02M47.00S,2024-11-14T04:03:02.4Z,2,REGULAR,3pt,Jump Shot,[],203935,78.49868593955321,91.66666666666667,1610612763,60,52,2024-11-14T04:03:09Z,2970000,False,208.0,150.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
307,PT02M47.00S,2024-11-14T04:03:02.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,60,52,2024-11-14T04:03:09Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,306.0,,,,,,,,,,,,,
308,PT02M47.00S,2024-11-14T04:03:08.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612763,60,52,2024-11-14T04:06:42Z,2990000,False,,,0,,A. Davis loose ball personal FOUL (1 PF) (Edey 2 FT),"[203076, 1641744]",1610612747.0,LAL,loose ball,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,,,,,,1.0,0.0,Edey,1641744.0
310,PT02M47.00S,2024-11-14T04:03:17.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,60,52,2024-11-14T04:03:17Z,3010000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M47.00S,2024-11-14T04:05:27.3Z,2,REGULAR,substitution,out,[],1642261,,,1610612763,60,52,2024-11-14T04:06:41Z,3020000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M47.00S,2024-11-14T04:05:27.3Z,2,REGULAR,substitution,in,[],1630559,,,1610612763,60,52,2024-11-14T04:06:41Z,3030000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M47.00S,2024-11-14T04:06:45.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641744,,,1610612763,60,53,2024-11-14T04:06:45Z,3040000,False,,,0,,Z. Edey Free Throw 1 of 2 (1 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
314,PT02M47.00S,2024-11-14T04:06:58.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641744,,,1610612763,60,54,2024-11-14T04:06:58Z,3050000,False,,,0,,Z. Edey Free Throw 2 of 2 (2 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
315,PT02M33.00S,2024-11-14T04:07:13.2Z,2,REGULAR,2pt,Jump Shot,[],2544,23.308147174770042,54.16666666666667,1610612747,62,54,2024-11-14T04:07:26Z,3060000,False,-21.0,167.0,1,left,L. James 16' pullup Jump Shot (17 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Center,16.79,Made,17.0,,,,,,,,,,,,,,,,,
316,PT02M13.00S,2024-11-14T04:07:33.5Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612763,62,54,2024-11-14T04:07:38Z,3070000,False,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1629629]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,Reddish,1629629.0,,,,,,
317,PT02M13.00S,2024-11-14T04:07:33.5Z,2,REGULAR,steal,,[],1629629,,,1610612747,62,54,2024-11-14T04:07:35Z,3080000,False,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
318,PT02M06.00S,2024-11-14T04:07:40.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,32.50657030223391,33.08823529411765,1610612747,62,54,2024-11-14T04:07:44Z,3090000,False,85.0,253.0,1,left,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
319,PT02M03.00S,2024-11-14T04:07:43.6Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,62,54,2024-11-14T04:07:44Z,3100000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,318.0,4.0,3.0,1.0,,,,,,,,,,
320,PT01M54.00S,2024-11-14T04:07:52.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,86.25164257555848,52.205882352941174,1610612763,62,56,2024-11-14T04:07:55Z,3110000,False,11.0,77.0,1,right,J. Jackson Jr. 7' driving floating Jump Shot (11 PTS) (L. Kennard 3 AST),"[1628991, 1628379]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.75,Made,11.0,L. Kennard,1628379.0,3.0,,,,,,,,,,,,,,
322,PT01M36.00S,2024-11-14T04:08:12.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612747,62,56,2024-11-14T04:08:26Z,3130000,False,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Reddish 2 FT),"[1628991, 1629629]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,,,,,,3.0,0.0,Reddish,1629629.0
324,PT01M36.00S,2024-11-14T04:08:35.6Z,2,REGULAR,freethrow,1 of 2,[],1629629,,,1610612747,62,56,2024-11-14T04:08:58Z,3150000,False,,,0,,MISS C. Reddish Free Throw 1 of 2,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
325,PT01M36.00S,2024-11-14T04:08:35.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,62,56,2024-11-14T04:08:58Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,324.0,,,,,,,,,,,,,
326,PT01M36.00S,2024-11-14T04:08:37.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612747,62,56,2024-11-14T04:08:44Z,3170000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M36.00S,2024-11-14T04:08:37.2Z,2,REGULAR,substitution,in,[],1630590,,,1610612747,62,56,2024-11-14T04:08:44Z,3180000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M36.00S,2024-11-14T04:08:35.6Z,2,REGULAR,freethrow,2 of 2,[],1629629,,,1610612747,62,56,2024-11-14T04:08:58Z,3190000,False,,,0,,MISS C. Reddish Free Throw 2 of 2,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
329,PT01M33.00S,2024-11-14T04:08:38.6Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,62,56,2024-11-14T04:08:58Z,3200000,False,,,0,,Z. Edey REBOUND (Off:1 Def:3),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,328.0,4.0,3.0,1.0,,,,,,,,,,
330,PT01M28.00S,2024-11-14T04:09:02.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,82.9664914586071,4.901960784313729,1610612763,62,59,2024-11-14T04:10:27Z,3210000,False,-225.0,108.0,1,right,L. Kennard 24' 3PT running (3 PTS) (M. Smart 2 AST),"[1628379, 203935]",1610612763.0,MEM,running,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,24.99,Made,3.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,
332,PT01M13.00S,2024-11-14T04:09:18.2Z,2,REGULAR,3pt,Jump Shot,[],2544,31.980946123521676,77.94117647058823,1610612747,65,59,2024-11-14T04:09:26Z,3230000,False,-140.0,248.0,1,left,L. James 28' 3PT  (20 PTS) (A. Davis 2 AST),"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,28.47,Made,20.0,A. Davis,203076.0,2.0,,,,,,,,,,,,,,
334,PT01M02.00S,2024-11-14T04:09:28.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,85.46320630749014,52.205882352941174,1610612763,65,61,2024-11-14T04:09:32Z,3250000,False,11.0,84.0,1,right,Z. Edey 8' Hook (4 PTS) (M. Smart 3 AST),"[1641744, 203935]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,8.48,Made,4.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,
336,PT00M37.70S,2024-11-14T04:09:54.0Z,2,REGULAR,3pt,Jump Shot,[],2544,33.55781865965835,44.11764705882353,1610612747,65,61,2024-11-14T04:09:58Z,3270000,False,29.0,263.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
337,PT00M35.40S,2024-11-14T04:09:56.3Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612763,65,61,2024-11-14T04:09:58Z,3280000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,336.0,1.0,1.0,0.0,,,,,,,,,,
338,PT00M29.10S,2024-11-14T04:10:04.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612763,65,61,2024-11-14T04:10:12Z,3290000,False,,,0,,C. Reddish shooting personal FOUL (1 PF) (Aldama 2 FT),"[1629629, 1630583]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,,,,,,1.0,0.0,Aldama,1630583.0
340,PT00M29.10S,2024-11-14T04:10:36.2Z,2,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,65,61,2024-11-14T04:10:36Z,3310000,False,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
341,PT00M29.10S,2024-11-14T04:10:36.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,65,61,2024-11-14T04:10:36Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,
342,PT00M29.10S,2024-11-14T04:10:51.9Z,2,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,65,62,2024-11-14T04:10:51Z,3330000,False,,,0,,S. Aldama Free Throw 2 of 2 (10 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
343,PT00M06.60S,2024-11-14T04:11:18.5Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,65,62,2024-11-14T04:11:26Z,3340000,False,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1641744]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,Edey,1641744.0,,,,,,
344,PT00M06.60S,2024-11-14T04:11:18.5Z,2,REGULAR,steal,,[],1641744,,,1610612763,65,62,2024-11-14T04:11:20Z,3350000,False,,,0,,Z. Edey STEAL (1 STL),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
345,PT00M01.20S,2024-11-14T04:11:24.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612763,65,62,2024-11-14T04:11:31Z,3360000,False,,,0,,D. Russell shooting personal FOUL (2 PF) (Edey 2 FT),"[1626156, 1641744]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,,,,,,2.0,0.0,Edey,1641744.0
347,PT00M01.20S,2024-11-14T04:11:53.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641744,,,1610612763,65,63,2024-11-14T04:11:53Z,3380000,False,,,0,,Z. Edey Free Throw 1 of 2 (5 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
348,PT00M01.20S,2024-11-14T04:12:08.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641744,,,1610612763,65,64,2024-11-14T04:12:08Z,3390000,False,,,0,,Z. Edey Free Throw 2 of 2 (6 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
349,PT00M00.20S,2024-11-14T04:12:25.9Z,2,REGULAR,3pt,Jump Shot,[],1630559,64.30683311432327,25.980392156862735,1610612747,65,64,2024-11-14T04:12:33Z,3400000,False,120.0,552.0,1,left,MISS A. Reaves 56' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,56.49,Missed,,,,,,,,,,,,,,,,,,
350,PT00M00.10S,2024-11-14T04:12:26.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,65,64,2024-11-14T04:12:33Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,349.0,,,,,,,,,,,,,
351,PT00M00.00S,2024-11-14T04:12:28.6Z,2,REGULAR,period,end,[],0,,,1610612747,65,64,2024-11-14T04:12:28Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2024-11-14T04:27:36.0Z,3,REGULAR,substitution,out,['startperiod'],1626156,,,1610612747,65,64,2024-11-14T04:27:49Z,3430000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2024-11-14T04:27:36.0Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612747,65,64,2024-11-14T04:27:49Z,3440000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2024-11-14T04:27:36.0Z,3,REGULAR,substitution,out,['startperiod'],203935,,,1610612747,65,64,2024-11-14T04:27:49Z,3450000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-11-14T04:27:36.0Z,3,REGULAR,substitution,in,['startperiod'],1629060,,,1610612747,65,64,2024-11-14T04:27:49Z,3460000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-11-14T04:27:36.0Z,3,REGULAR,substitution,in,['startperiod'],1642377,,,1610612747,65,64,2024-11-14T04:27:49Z,3470000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-11-14T04:27:36.0Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612747,65,64,2024-11-14T04:27:49Z,3480000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-11-14T04:28:08.9Z,3,REGULAR,period,start,[],0,,,1610612747,65,64,2024-11-14T04:28:08Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
