actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
356,PT08M23.00S,2022-01-02T01:34:22.4Z,3,REGULAR,foul,personal,[],203078,,,1610612741,70,65,2022-01-02T01:34:32Z,3490000,,,0,,B. Beal personal FOUL (1 PF),"[203078, 202696]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,2005.0,,,,,,,,,,,,1.0,0.0,Vucevic,202696.0,,,,,
358,PT08M18.00S,2022-01-02T01:34:45.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,19.267411300919843,40.44117647058824,1610612741,70,67,2022-01-02T01:34:52Z,3510000,48.0,129.0,1,left,D. DeRozan 13' pullup Jump Shot (15 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,13.72,Made,,,,,15.0,,,,,,,,,,,,
359,PT08M04.00S,2022-01-02T01:34:59.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,91.14651773981603,42.15686274509804,1610612764,70,67,2022-01-02T01:35:03Z,3520000,-39.0,31.0,1,right,MISS B. Beal driving Layup - blocked,"[203078, 1627884]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,,,4.98,Missed,,,,,,,,,,,,,Jones Jr.,1627884.0,,,
360,PT08M04.00S,2022-01-02T01:34:59.0Z,3,REGULAR,block,,[],1627884,,,1610612764,70,67,2022-01-02T01:35:01Z,3530000,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT08M02.00S,2022-01-02T01:35:01.0Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,70,67,2022-01-02T01:35:03Z,3540000,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,359.0,7.0,4.0,3.0,,,,,,,,,,,,,
362,PT08M02.00S,2022-01-02T01:35:02.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,93.24901445466492,50.98039215686274,1610612764,72,67,2022-01-02T01:35:05Z,3550000,5.0,11.0,1,right,D. Gafford Layup (15 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,1.2,Made,,,,,15.0,,,,,,,,,,,,
363,PT07M52.00S,2022-01-02T01:35:11.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,7.440867279894875,45.588235294117645,1610612741,72,69,2022-01-02T01:35:15Z,3560000,22.0,17.0,1,left,C. White driving Layup (15 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,,,2.81,Made,,,,,15.0,,,,,,,,,,,,
364,PT07M34.00S,2022-01-02T01:35:29.7Z,3,REGULAR,2pt,Jump Shot,[],203078,75.50919842312747,59.31372549019608,1610612764,74,69,2022-01-02T01:35:34Z,3570000,47.0,178.0,1,right,B. Beal 18' pullup Jump Shot (15 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,,18.37,Made,,,,,15.0,,,,,,,,,,,,
365,PT07M11.00S,2022-01-02T01:35:52.1Z,3,REGULAR,2pt,Jump Shot,[],201942,5.601182654402102,81.37254901960785,1610612741,74,69,2022-01-02T01:39:04Z,3580000,-157.0,0.0,1,left,MISS D. DeRozan 15' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,,,15.69,Missed,,,,,,,,,,,,,,,,,
366,PT07M09.00S,2022-01-02T01:35:54.1Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,74,69,2022-01-02T01:35:58Z,3590000,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,365.0,6.0,6.0,0.0,,,,,,,,,,,,,
367,PT06M59.00S,2022-01-02T01:36:04.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,92.32917214191852,40.19607843137255,1610612764,76,69,2022-01-02T01:36:07Z,3600000,-49.0,20.0,1,right,D. Gafford Hook (17 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,5.28,Made,,,,,17.0,,,,,,,,,,,,
368,PT06M53.00S,2022-01-02T01:36:15.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,76,69,2022-01-02T01:36:15Z,3610000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M53.00S,2022-01-02T01:36:20.7Z,3,REGULAR,substitution,out,[],203484,,,1610612741,76,69,2022-01-02T01:39:07Z,3620000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M53.00S,2022-01-02T01:36:20.7Z,3,REGULAR,substitution,out,[],1629655,,,1610612741,76,69,2022-01-02T01:39:07Z,3630000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M53.00S,2022-01-02T01:36:20.7Z,3,REGULAR,substitution,out,[],1627884,,,1610612741,76,69,2022-01-02T01:39:07Z,3640000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M53.00S,2022-01-02T01:36:20.7Z,3,REGULAR,substitution,in,[],1630264,,,1610612741,76,69,2022-01-02T01:39:07Z,3650000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M53.00S,2022-01-02T01:36:20.7Z,3,REGULAR,substitution,in,[],1630166,,,1610612741,76,69,2022-01-02T01:39:07Z,3660000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M53.00S,2022-01-02T01:36:20.7Z,3,REGULAR,substitution,in,[],1628972,,,1610612741,76,69,2022-01-02T01:39:07Z,3670000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M42.00S,2022-01-02T01:39:39.9Z,3,REGULAR,3pt,Jump Shot,[],203897,21.895532194480946,96.07843137254902,1610612741,76,69,2022-01-02T01:39:44Z,3680000,-230.0,153.0,1,left,MISS Z. LaVine 27' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,,,27.67,Missed,,,,,,,,,,,,,,,,,
376,PT06M40.00S,2022-01-02T01:39:41.9Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,76,69,2022-01-02T01:39:44Z,3690000,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,375.0,4.0,4.0,0.0,,,,,,,,,,,,,
377,PT06M20.00S,2022-01-02T01:40:13.8Z,3,REGULAR,substitution,out,[],201942,,,1610612764,76,69,2022-01-02T01:40:20Z,3700000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M20.00S,2022-01-02T01:40:13.8Z,3,REGULAR,substitution,in,[],1630245,,,1610612764,76,69,2022-01-02T01:40:20Z,3710000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M16.00S,2022-01-02T01:40:57.1Z,3,REGULAR,jumpball,recovered,[],1630166,,,1610612764,76,69,2022-01-02T01:40:57Z,3720000,,,0,,Jump Ball B. Beal vs. C. White: Tip to D. Avdija,"[1630166, 203078, 1629632]",1610612764.0,WAS,heldball,D. Avdija,1630166.0,Avdija,D. Avdija,Beal,203078.0,White,1629632.0,,,,,,,,,,,,,,,,,,,,,
382,PT06M15.00S,2022-01-02T01:40:58.6Z,3,REGULAR,3pt,Jump Shot,[],203078,74.85216819973719,89.2156862745098,1610612764,76,69,2022-01-02T01:41:03Z,3750000,196.0,184.0,1,right,MISS B. Beal 26' pullup 3PT,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,,26.88,Missed,,,,,,,,,,,,,,,,,
383,PT06M13.00S,2022-01-02T01:41:00.6Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,76,69,2022-01-02T01:41:03Z,3760000,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,382.0,3.0,2.0,1.0,,,,,,,,,,,,,
384,PT06M06.00S,2022-01-02T01:41:08.6Z,3,REGULAR,3pt,Jump Shot,[],1629632,5.338370565045992,96.81372549019608,1610612741,76,72,2022-01-02T01:41:12Z,3770000,-234.0,-2.0,1,left,C. White 3PT  (18 PTS) (A. Dosunmu 1 AST),"[1629632, 1630245]",1610612741.0,CHI,,,,White,C. White,,,,,,,23.41,Made,,,,,18.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,
386,PT05M48.00S,2022-01-02T01:41:26.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.82588699080158,55.14705882352941,1610612764,76,72,2022-01-02T01:41:30Z,3790000,26.0,-4.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,2.6,Missed,,,,,,,,,,,,,,,,,
387,PT05M46.00S,2022-01-02T01:41:28.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,76,72,2022-01-02T01:41:30Z,3800000,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,386.0,8.0,8.0,0.0,,,,,,,,,,,,,
388,PT05M39.00S,2022-01-02T01:41:34.7Z,3,REGULAR,3pt,Jump Shot,[],1629632,18.610381077529567,94.36274509803921,1610612741,76,72,2022-01-02T01:43:28Z,3810000,-222.0,122.0,1,left,MISS C. White 25' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,,,25.33,Missed,,,,,,,,,,,,,,,,,
389,PT05M37.00S,2022-01-02T01:41:36.7Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,76,72,2022-01-02T01:41:40Z,3820000,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,388.0,7.0,7.0,0.0,,,,,,,,,,,,,
390,PT05M30.00S,2022-01-02T01:41:46.0Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612764,76,72,2022-01-02T01:41:52Z,3830000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Beal 2 FT),"[202696, 203078]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,1626301.0,,,,,,,,,,,,2.0,0.0,Beal,203078.0,,,,,
392,PT05M30.00S,2022-01-02T01:42:14.9Z,3,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,77,72,2022-01-02T01:42:14Z,3850000,,,0,,B. Beal Free Throw 1 of 2 (16 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,
393,PT05M30.00S,2022-01-02T01:42:15.4Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,77,72,2022-01-02T01:42:18Z,3860000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M30.00S,2022-01-02T01:42:15.4Z,3,REGULAR,substitution,in,[],1629682,,,1610612764,77,72,2022-01-02T01:42:18Z,3870000,,,0,,SUB in: T. Waters,[1629682],1610612764.0,WAS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M30.00S,2022-01-02T01:42:31.6Z,3,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,78,72,2022-01-02T01:42:31Z,3880000,,,0,,B. Beal Free Throw 2 of 2 (17 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,
396,PT05M18.00S,2022-01-02T01:42:44.6Z,3,REGULAR,3pt,Jump Shot,[],203897,24.392247043363994,88.48039215686273,1610612741,78,72,2022-01-02T01:42:51Z,3890000,-192.0,177.0,1,left,MISS Z. LaVine 26' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,,26.13,Missed,,,,,,,,,,,,,,,,,
397,PT05M13.00S,2022-01-02T01:42:49.6Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,78,72,2022-01-02T01:42:51Z,3900000,,,0,,K. Kuzma REBOUND (Off:0 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,396.0,8.0,8.0,0.0,,,,,,,,,,,,,
398,PT05M04.00S,2022-01-02T01:42:57.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630264,93.51182654402102,47.549019607843135,1610612764,80,72,2022-01-02T01:43:01Z,3910000,-12.0,8.0,1,right,A. Gill driving DUNK (5 PTS) (K. Kuzma 3 AST),"[1630264, 1628398]",1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,,,1.5,Made,,,,,5.0,K. Kuzma,1628398.0,3.0,,,,,,,,,
400,PT04M49.00S,2022-01-02T01:43:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,9.806176084099869,52.94117647058824,1610612741,80,74,2022-01-02T01:43:17Z,3930000,-15.0,40.0,1,left,N. Vucevic floating Jump Shot (15 PTS) (C. White 4 AST),"[202696, 1629632]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,,,4.23,Made,,,,,15.0,C. White,1629632.0,4.0,,,,,,,,,
402,PT04M43.00S,2022-01-02T01:43:21.5Z,3,REGULAR,foul,personal,[],1628972,,,1610612764,80,74,2022-01-02T01:43:30Z,3950000,,,0,,T. Brown Jr. personal FOUL (1 PF),"[1628972, 1628398]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,1363.0,,,,,,,,,,,,1.0,0.0,Kuzma,1628398.0,,,,,
404,PT04M36.00S,2022-01-02T01:43:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.93495400788436,44.85294117647059,1610612764,82,74,2022-01-02T01:43:58Z,3970000,-26.0,23.0,1,right,D. Avdija running finger roll Layup (6 PTS) (B. Beal 13 AST),"[1630166, 203078]",1610612764.0,WAS,running finger roll,,,Avdija,D. Avdija,,,,,,,3.47,Made,,,,,6.0,B. Beal,203078.0,13.0,,,,,,,,,
406,PT04M19.00S,2022-01-02T01:44:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,9.017739816031538,49.01960784313725,1610612741,82,76,2022-01-02T01:45:29Z,3990000,5.0,32.0,1,left,T. Brown Jr. reverse Layup (2 PTS),[1628972],1610612741.0,CHI,reverse,,,Brown Jr.,T. Brown Jr.,,,,,,,3.27,Made,,,,,2.0,,,,,,,,,,,,
407,PT04M18.00S,2022-01-02T01:44:18.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,82,76,2022-01-02T01:44:32Z,4000000,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,1363.0,,,,,,,,,,,,,,,,,,,,
408,PT04M07.00S,2022-01-02T01:44:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,93.24901445466492,57.35294117647059,1610612764,84,76,2022-01-02T01:44:43Z,4010000,37.0,11.0,1,right,B. Beal driving Layup (19 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,,,3.84,Made,,,,,19.0,,,,,,,,,,,,
409,PT04M02.00S,2022-01-02T01:44:46.6Z,3,REGULAR,foul,personal,[],1629682,,,1610612741,84,76,2022-01-02T01:44:54Z,4020000,,,0,,T. Waters personal FOUL (2 PF),"[1629682, 1629632]",1610612764.0,WAS,,,,Waters,T. Waters,,,,,2005.0,,,,,,,,,,,,2.0,0.0,White,1629632.0,,,,,
411,PT04M02.00S,2022-01-02T01:44:53.6Z,3,REGULAR,substitution,out,[],203078,,,1610612741,84,76,2022-01-02T01:45:10Z,4040000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M02.00S,2022-01-02T01:44:53.6Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,84,76,2022-01-02T01:45:10Z,4050000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M02.00S,2022-01-02T01:44:53.6Z,3,REGULAR,substitution,in,[],203484,,,1610612741,84,76,2022-01-02T01:45:10Z,4060000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M02.00S,2022-01-02T01:44:53.6Z,3,REGULAR,substitution,in,[],1629744,,,1610612741,84,76,2022-01-02T01:45:10Z,4070000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M51.00S,2022-01-02T01:45:21.8Z,3,REGULAR,violation,kicked ball,[],1630166,,,1610612741,84,76,2022-01-02T01:45:27Z,4080000,,,0,,D. Avdija kicked ball VIOLATION,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,2005.0,,,,,,,,,,,,,,,,,,,,
416,PT03M41.00S,2022-01-02T01:45:51.4Z,3,REGULAR,2pt,Jump Shot,[],1630245,8.229303547963205,73.2843137254902,1610612741,84,76,2022-01-02T01:45:55Z,4090000,-116.0,25.0,1,left,MISS A. Dosunmu 11' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,,,11.9,Missed,,,,,,,,,,,,,,,,,
417,PT03M39.00S,2022-01-02T01:45:53.4Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,84,76,2022-01-02T01:45:55Z,4100000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:7),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,416.0,8.0,7.0,1.0,,,,,,,,,,,,,
418,PT03M32.00S,2022-01-02T01:46:04.7Z,3,REGULAR,turnover,out-of-bounds,[],203484,,,1610612764,84,76,2022-01-02T01:46:10Z,4110000,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (4 TO),[203484],1610612764.0,WAS,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,2005.0,4.0,,,,,,,,,,,,,,,,,,,
419,PT03M18.00S,2022-01-02T01:46:33.5Z,3,REGULAR,foul,offensive,[],202696,,,1610612741,84,76,2022-01-02T01:46:40Z,4120000,,,0,,N. Vucevic charge offensive FOUL (3 PF),"[202696, 1630264]",1610612741.0,CHI,charge,,,Vucevic,N. Vucevic,,,,,1626301.0,,,,,,,,,,,,3.0,0.0,Gill,1630264.0,,,,,
421,PT03M18.00S,2022-01-02T01:46:33.5Z,3,REGULAR,turnover,offensive foul,[],202696,,,1610612741,84,76,2022-01-02T01:46:33Z,4140000,,,0,,N. Vucevic offensive foul TURNOVER (5 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,1626301.0,5.0,,,,,,,,,,,,,,,,,,,
422,PT03M18.00S,2022-01-02T01:46:45.7Z,3,REGULAR,substitution,out,[],203897,,,1610612764,84,76,2022-01-02T01:47:00Z,4150000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M18.00S,2022-01-02T01:46:45.7Z,3,REGULAR,substitution,out,[],202696,,,1610612764,84,76,2022-01-02T01:47:00Z,4160000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M18.00S,2022-01-02T01:46:45.7Z,3,REGULAR,substitution,in,[],201942,,,1610612764,84,76,2022-01-02T01:47:00Z,4170000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M18.00S,2022-01-02T01:46:45.7Z,3,REGULAR,substitution,in,[],1627884,,,1610612764,84,76,2022-01-02T01:47:00Z,4180000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M18.00S,2022-01-02T01:46:45.7Z,3,REGULAR,substitution,out,[],1630264,,,1610612764,84,76,2022-01-02T01:47:33Z,4185000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M18.00S,2022-01-02T01:46:45.7Z,3,REGULAR,substitution,in,[],1629655,,,1610612764,84,76,2022-01-02T01:47:33Z,4187500,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M18.00S,2022-01-02T01:47:05.2Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612764,84,76,2022-01-02T01:47:05Z,4190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M05.00S,2022-01-02T01:48:31.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,66.17936925098554,42.8921568627451,1610612764,84,76,2022-01-02T01:48:35Z,4200000,-36.0,265.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,26.78,Missed,,,,,,,,,,,,,,,,,
430,PT03M01.00S,2022-01-02T01:48:35.3Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,84,76,2022-01-02T01:48:35Z,4210000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:4),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,429.0,4.0,4.0,0.0,,,,,,,,,,,,,
431,PT02M49.00S,2022-01-02T01:48:46.9Z,3,REGULAR,3pt,Jump Shot,[],1627884,7.30946123521682,95.83333333333334,1610612741,84,79,2022-01-02T01:49:22Z,4220000,-229.0,16.0,1,left,D. Jones Jr. 3PT pullup (3 PTS) (D. DeRozan 4 AST),"[1627884, 201942]",1610612741.0,CHI,pullup,,,Jones Jr.,D. Jones Jr.,,,,,,,22.98,Made,,,,,3.0,D. DeRozan,201942.0,4.0,,,,,,,,,
433,PT02M41.00S,2022-01-02T01:48:57.3Z,3,REGULAR,foul,personal,[],1628972,,,1610612764,84,79,2022-01-02T01:49:04Z,4240000,,,0,,T. Brown Jr. personal FOUL (2 PF),"[1628972, 1628398]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,1363.0,,,,,,,,,,,,2.0,0.0,Kuzma,1628398.0,,,,,
435,PT02M41.00S,2022-01-02T01:49:03.2Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,84,79,2022-01-02T01:49:13Z,4260000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M41.00S,2022-01-02T01:49:03.2Z,3,REGULAR,substitution,out,[],1629682,,,1610612764,84,79,2022-01-02T01:49:13Z,4270000,,,0,,SUB out: T. Waters,[1629682],1610612764.0,WAS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M41.00S,2022-01-02T01:49:03.2Z,3,REGULAR,substitution,in,[],203078,,,1610612764,84,79,2022-01-02T01:49:13Z,4280000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M41.00S,2022-01-02T01:49:03.2Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,84,79,2022-01-02T01:49:13Z,4290000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M28.00S,2022-01-02T01:49:35.9Z,3,REGULAR,3pt,Jump Shot,[],203484,67.49342969776609,18.627450980392158,1610612764,84,79,2022-01-02T01:49:40Z,4300000,-157.0,253.0,1,right,MISS K. Caldwell-Pope 29' pullup 3PT,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,29.78,Missed,,,,,,,,,,,,,,,,,
440,PT02M25.00S,2022-01-02T01:49:38.9Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,84,79,2022-01-02T01:49:40Z,4310000,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,439.0,4.0,3.0,1.0,,,,,,,,,,,,,
442,PT02M23.00S,2022-01-02T01:49:41.2Z,3,REGULAR,turnover,bad pass,[],201942,,,1610612741,84,79,2022-01-02T01:49:46Z,4330000,,,0,,D. DeRozan bad pass TURNOVER (3 TO),"[201942, 203078]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,3.0,,,,,,,,,,,,,,,,,Beal,203078.0,
443,PT02M23.00S,2022-01-02T01:49:41.2Z,3,REGULAR,steal,,[],203078,,,1610612764,84,79,2022-01-02T01:49:44Z,4340000,,,0,,B. Beal STEAL (1 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M21.00S,2022-01-02T01:49:46.2Z,3,REGULAR,foul,personal,[],1630245,,,1610612764,84,79,2022-01-02T01:49:58Z,4350000,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 1629655]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,2005.0,,,,,,,,,,,,2.0,0.0,Gafford,1629655.0,,,,,
446,PT02M14.00S,2022-01-02T01:50:23.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,92.06636005256242,63.48039215686274,1610612764,84,79,2022-01-02T01:50:27Z,4370000,67.0,22.0,1,right,MISS B. Beal 7' driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,,,7.09,Missed,,,,,,,,,,,,,,,,,
