actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
356,PT08M04.00S,2021-11-16T01:29:33.1Z,3,REGULAR,foul,personal,[],1628984,,,1610612764,53,66,2021-11-16T01:29:49Z,3480000,,,0,,D. Graham take personal FOUL (1 PF),"[1628984, 1628988]",1610612740.0,NOP,take,,,Graham,D. Graham,,,,,,,,,,,,,,,202901.0,,1.0,0.0,Holiday,1628988.0,,,,,
358,PT07M53.00S,2021-11-16T01:30:04.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629655,94.43166885676742,53.18627450980392,1610612764,55,66,2021-11-16T01:30:30Z,3500000,16.0,0.0,1,right,D. Gafford alley-oop DUNK (4 PTS) (S. Dinwiddie 3 AST),"[1629655, 203915]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,1.59,Made,4.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,,
360,PT07M32.00S,2021-11-16T01:30:25.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,13.748357424441524,49.754901960784316,1610612740,55,66,2021-11-16T01:30:29Z,3520000,1.0,77.0,1,left,MISS J. Valanciunas 7' Hook,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,7.67,Missed,,,,,,,,,,,,,,,,,,,
361,PT07M29.00S,2021-11-16T01:30:28.7Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,55,66,2021-11-16T01:30:29Z,3530000,,,0,,D. Gafford REBOUND (Off:0 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,360.0,4.0,4.0,0.0,,,,,,,,,,,
362,PT07M18.00S,2021-11-16T01:30:39.7Z,3,REGULAR,3pt,Jump Shot,[],203484,91.5407358738502,3.1862745098039214,1610612764,58,66,2021-11-16T01:30:44Z,3540000,-234.0,27.0,1,right,K. Caldwell-Pope 3PT  (8 PTS) (D. Gafford 3 AST),"[203484, 1629655]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.57,Made,8.0,D. Gafford,1629655.0,3.0,,,,,,,,,,,,,,,
364,PT06M59.00S,2021-11-16T01:30:59.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,11.777266754270697,37.00980392156863,1610612740,58,66,2021-11-16T01:31:03Z,3560000,65.0,58.0,1,left,MISS B. Ingram 8' driving bank Shot,[1627742],1610612740.0,NOP,driving bank,,,Ingram,B. Ingram,,,,,8.72,Missed,,,,,,,,,,,,,,,,,,,
365,PT06M56.00S,2021-11-16T01:31:02.0Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,58,66,2021-11-16T01:31:03Z,3570000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,364.0,3.0,3.0,0.0,,,,,,,,,,,
366,PT06M48.00S,2021-11-16T01:31:09.9Z,3,REGULAR,3pt,Jump Shot,[],203915,87.86136662286465,96.81372549019608,1610612764,61,66,2021-11-16T01:31:14Z,3580000,234.0,62.0,1,right,S. Dinwiddie 24' 3PT step back (19 PTS),[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,24.21,Made,19.0,,,,,,,,,,,,,,,,,,
367,PT06M47.00S,2021-11-16T01:31:15.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,61,66,2021-11-16T01:31:15Z,3590000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M47.00S,2021-11-16T01:33:22.0Z,3,REGULAR,substitution,out,[],1629638,,,1610612740,61,66,2021-11-16T01:33:41Z,3600000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M47.00S,2021-11-16T01:33:22.0Z,3,REGULAR,substitution,in,[],1630529,,,1610612740,61,66,2021-11-16T01:33:41Z,3610000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M34.00S,2021-11-16T01:34:20.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612740,61,66,2021-11-16T01:34:30Z,3620000,,,0,,K. Kuzma shooting personal FOUL (4 PF) (Ingram 2 FT),"[1628398, 1627742]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,202901.0,,4.0,0.0,Ingram,1627742.0,,,,,
372,PT06M34.00S,2021-11-16T01:34:47.2Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,61,67,2021-11-16T01:34:47Z,3640000,,,0,,B. Ingram Free Throw 1 of 2 (16 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
373,PT06M34.00S,2021-11-16T01:34:47.8Z,3,REGULAR,substitution,out,[],1628398,,,1610612740,61,67,2021-11-16T01:34:51Z,3650000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M34.00S,2021-11-16T01:34:47.8Z,3,REGULAR,substitution,in,[],1630166,,,1610612740,61,67,2021-11-16T01:34:51Z,3660000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M34.00S,2021-11-16T01:35:11.1Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,61,68,2021-11-16T01:35:11Z,3670000,,,0,,B. Ingram Free Throw 2 of 2 (17 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
376,PT06M10.00S,2021-11-16T01:35:35.7Z,3,REGULAR,3pt,Jump Shot,[],203484,96.40275952693824,3.1862745098039214,1610612764,61,68,2021-11-16T01:35:55Z,3680000,-234.0,-19.0,1,right,MISS K. Caldwell-Pope step back 3PT,[203484],1610612764.0,WAS,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,,
377,PT06M08.00S,2021-11-16T01:35:37.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,61,68,2021-11-16T01:35:42Z,3690000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,376.0,,,,,,,,,,,,,,
378,PT06M08.00S,2021-11-16T01:35:43.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,61,68,2021-11-16T01:35:43Z,3700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M06.00S,2021-11-16T01:35:56.4Z,3,REGULAR,foul,personal,[],1630529,,,1610612764,61,68,2021-11-16T01:36:01Z,3710000,,,0,,H. Jones personal FOUL (4 PF),"[1630529, 203915]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,2882.0,,4.0,0.0,Dinwiddie,203915.0,,,,,
381,PT06M03.00S,2021-11-16T01:36:10.8Z,3,REGULAR,foul,personal,[],1628404,,,1610612764,61,68,2021-11-16T01:36:29Z,3730000,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 203915]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,2882.0,,1.0,0.0,Dinwiddie,203915.0,,,,,
383,PT06M03.00S,2021-11-16T01:36:21.4Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,61,68,2021-11-16T01:36:31Z,3750000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M03.00S,2021-11-16T01:36:21.4Z,3,REGULAR,substitution,out,[],203915,,,1610612764,61,68,2021-11-16T01:36:31Z,3760000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M03.00S,2021-11-16T01:36:21.4Z,3,REGULAR,substitution,in,[],203526,,,1610612764,61,68,2021-11-16T01:36:31Z,3770000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M03.00S,2021-11-16T01:36:21.4Z,3,REGULAR,substitution,in,[],1626149,,,1610612764,61,68,2021-11-16T01:36:31Z,3780000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M57.00S,2021-11-16T01:36:47.8Z,3,REGULAR,turnover,out-of-bounds,[],203526,,,1610612764,61,68,2021-11-16T01:36:56Z,3790000,,,0,,R. Neto bad pass out-of-bounds TURNOVER (1 TO),[203526],1610612764.0,WAS,bad pass,,,Neto,R. Neto,,,,,,,,,,,,,,,2882.0,1.0,,,,,,,,,
388,PT05M37.00S,2021-11-16T01:37:17.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,7.5722733245729295,56.127450980392155,1610612740,61,70,2021-11-16T01:37:22Z,3800000,-31.0,19.0,1,left,B. Ingram driving Layup (19 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,3.59,Made,19.0,,,,,,,,,,,,,,,,,,
389,PT05M17.00S,2021-11-16T01:37:37.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,93.11760840998686,37.5,1610612764,61,70,2021-11-16T01:37:44Z,3810000,-62.0,12.0,1,right,MISS A. Holiday 6' driving floating Shot,[1628988],1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,6.37,Missed,,,,,,,,,,,,,,,,,,,
390,PT05M15.00S,2021-11-16T01:37:39.6Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,61,70,2021-11-16T01:37:44Z,3820000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,389.0,4.0,4.0,0.0,,,,,,,,,,,
391,PT05M11.00S,2021-11-16T01:37:43.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,6.389618922470433,44.36274509803921,1610612740,61,72,2021-11-16T01:38:07Z,3830000,28.0,8.0,1,left,J. Hart running Layup (9 PTS),[1628404],1610612740.0,NOP,running,,,Hart,J. Hart,,,,,2.92,Made,9.0,,,,,,,,,,,,,,,,,,
392,PT04M59.00S,2021-11-16T01:37:57.0Z,3,REGULAR,foul,personal,[],1627742,,,1610612764,61,72,2021-11-16T01:38:07Z,3840000,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 1630166]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,202901.0,,1.0,0.0,Avdija,1630166.0,,,,,
394,PT04M59.00S,2021-11-16T01:38:07.2Z,3,REGULAR,substitution,out,[],1627742,,,1610612764,61,72,2021-11-16T01:38:11Z,3860000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M59.00S,2021-11-16T01:38:07.2Z,3,REGULAR,substitution,in,[],202066,,,1610612764,61,72,2021-11-16T01:38:11Z,3870000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M46.00S,2021-11-16T01:38:35.3Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628404,,,1610612764,61,72,2021-11-16T01:38:46Z,3880000,,,0,,J. Hart shooting personal FOUL (2 PF) (Neto 3 FT),"[1628404, 203526]",1610612740.0,NOP,shooting,,,Hart,J. Hart,,,,,,,,,,,,,,,202026.0,,2.0,0.0,Neto,203526.0,,,,,
398,PT04M46.00S,2021-11-16T01:39:07.8Z,3,REGULAR,freethrow,1 of 3,[],203526,,,1610612764,61,72,2021-11-16T01:39:44Z,3900000,,,0,,MISS R. Neto Free Throw 1 of 3,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Missed,,,,,,,,,,,,,,,,,,,
399,PT04M46.00S,2021-11-16T01:39:07.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,61,72,2021-11-16T01:39:44Z,3910000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,398.0,,,,,,,,,,,,,,
400,PT04M46.00S,2021-11-16T01:39:07.8Z,3,REGULAR,freethrow,2 of 3,[],203526,,,1610612764,61,72,2021-11-16T01:39:44Z,3920000,,,0,,MISS R. Neto Free Throw 2 of 3,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Missed,,,,,,,,,,,,,,,,,,,
401,PT04M46.00S,2021-11-16T01:39:07.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,61,72,2021-11-16T01:39:44Z,3930000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,
402,PT04M46.00S,2021-11-16T01:39:07.8Z,3,REGULAR,freethrow,3 of 3,[],203526,,,1610612764,61,72,2021-11-16T01:39:44Z,3940000,,,0,,MISS R. Neto Free Throw 3 of 3,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Missed,,,,,,,,,,,,,,,,,,,
403,PT04M44.00S,2021-11-16T01:39:09.8Z,3,REGULAR,rebound,offensive,[],203484,,,1610612764,61,72,2021-11-16T01:39:49Z,3950000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,402.0,3.0,2.0,1.0,,,,,,,,,,,
404,PT04M40.00S,2021-11-16T01:39:46.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,69.72733245729303,16.911764705882355,1610612764,61,72,2021-11-16T01:39:52Z,3960000,-165.0,232.0,1,right,MISS D. Avdija 28' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,28.5,Missed,,,,,,,,,,,,,,,,,,,
405,PT04M37.00S,2021-11-16T01:39:49.3Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,61,72,2021-11-16T01:39:49Z,3970000,,,0,,J. Valanciunas REBOUND (Off:1 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,404.0,8.0,7.0,1.0,,,,,,,,,,,
406,PT04M19.00S,2021-11-16T01:40:07.6Z,3,REGULAR,2pt,Jump Shot,[],1628404,16.770696452036795,65.93137254901961,1610612740,61,72,2021-11-16T01:40:11Z,3980000,-80.0,105.0,1,left,MISS J. Hart 13' pullup Shot,[1628404],1610612740.0,NOP,pullup,,,Hart,J. Hart,,,,,13.19,Missed,,,,,,,,,,,,,,,,,,,
407,PT04M16.00S,2021-11-16T01:40:10.6Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612764,61,72,2021-11-16T01:40:11Z,3990000,,,0,,A. Holiday REBOUND (Off:1 Def:3),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,406.0,4.0,3.0,1.0,,,,,,,,,,,
408,PT04M01.00S,2021-11-16T01:40:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.24901445466492,54.166666666666664,1610612764,63,72,2021-11-16T01:40:29Z,4000000,21.0,11.0,1,right,D. Avdija driving Layup (7 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,2.35,Made,7.0,,,,,,,,,,,,,,,,,,
409,PT03M43.00S,2021-11-16T01:40:47.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612740,63,72,2021-11-16T01:40:59Z,4010000,,,0,,A. Holiday personal FOUL (4 PF) (Graham 2 FT),"[1628988, 1628984]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,202901.0,,4.0,0.0,Graham,1628984.0,,,,,
411,PT03M43.00S,2021-11-16T01:41:13.3Z,3,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,63,73,2021-11-16T01:41:13Z,4030000,,,0,,D. Graham Free Throw 1 of 2 (10 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
412,PT03M43.00S,2021-11-16T01:41:14.1Z,3,REGULAR,substitution,out,[],203484,,,1610612740,63,73,2021-11-16T01:41:54Z,4040000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M43.00S,2021-11-16T01:41:14.1Z,3,REGULAR,substitution,out,[],1628988,,,1610612740,63,73,2021-11-16T01:41:54Z,4050000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M43.00S,2021-11-16T01:41:14.1Z,3,REGULAR,substitution,out,[],1628404,,,1610612740,63,73,2021-11-16T01:41:54Z,4060000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M43.00S,2021-11-16T01:41:14.1Z,3,REGULAR,substitution,in,[],1630557,,,1610612740,63,73,2021-11-16T01:41:54Z,4070000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M43.00S,2021-11-16T01:41:14.1Z,3,REGULAR,substitution,in,[],203915,,,1610612740,63,73,2021-11-16T01:41:54Z,4080000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M43.00S,2021-11-16T01:41:14.1Z,3,REGULAR,substitution,in,[],1629638,,,1610612740,63,73,2021-11-16T01:41:54Z,4090000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M43.00S,2021-11-16T01:41:55.9Z,3,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,63,74,2021-11-16T01:41:55Z,4100000,,,0,,D. Graham Free Throw 2 of 2 (11 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
419,PT03M28.00S,2021-11-16T01:41:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,91.27792378449409,48.28431372549019,1610612764,65,74,2021-11-16T01:42:06Z,4110000,-9.0,29.0,1,right,M. Harrell Layup (7 PTS) (S. Dinwiddie 4 AST),"[1626149, 203915]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,3.07,Made,7.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,,
421,PT03M13.00S,2021-11-16T01:42:16.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612740,65,74,2021-11-16T01:42:22Z,4130000,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Valanciunas 2 FT),"[203915, 202685]",1610612764.0,WAS,shooting,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,2882.0,,2.0,1.0,Valanciunas,202685.0,,,,,
423,PT03M13.00S,2021-11-16T01:42:47.1Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,65,74,2021-11-16T01:42:47Z,4150000,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
424,PT03M13.00S,2021-11-16T01:42:47.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,65,74,2021-11-16T01:42:47Z,4160000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,423.0,,,,,,,,,,,,,,
425,PT03M13.00S,2021-11-16T01:42:47.8Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,65,74,2021-11-16T01:42:58Z,4170000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M13.00S,2021-11-16T01:42:47.8Z,3,REGULAR,substitution,in,[],203107,,,1610612740,65,74,2021-11-16T01:42:58Z,4180000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M13.00S,2021-11-16T01:43:04.2Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,65,75,2021-11-16T01:43:04Z,4190000,,,0,,J. Valanciunas Free Throw 2 of 2 (16 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
428,PT03M01.00S,2021-11-16T01:43:17.0Z,3,REGULAR,3pt,Jump Shot,[],203915,66.3107752956636,49.50980392156863,1610612764,65,75,2021-11-16T01:43:22Z,4200000,-2.0,264.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
429,PT02M58.00S,2021-11-16T01:43:20.0Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612740,65,75,2021-11-16T01:43:22Z,4210000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:4),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,428.0,4.0,4.0,0.0,,,,,,,,,,,
430,PT02M44.00S,2021-11-16T01:43:34.0Z,3,REGULAR,2pt,Jump Shot,[],202685,11.251642575558476,67.40196078431373,1610612740,65,75,2021-11-16T01:43:37Z,4220000,-87.0,53.0,1,left,MISS J. Valanciunas 10' turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,,
431,PT02M43.00S,2021-11-16T01:43:35.0Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,65,75,2021-11-16T01:43:37Z,4230000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,430.0,3.0,3.0,0.0,,,,,,,,,,,
432,PT02M33.00S,2021-11-16T01:43:45.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,87.46714848883047,61.029411764705884,1610612764,65,75,2021-11-16T01:43:53Z,4240000,55.0,65.0,1,right,MISS C. Kispert 8' pullup Shot - blocked,"[1630557, 1630529]",1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,8.54,Missed,,,,,,,,,,,,,,,,,Jones,1630529.0,
433,PT02M33.00S,2021-11-16T01:43:45.9Z,3,REGULAR,block,,[],1630529,,,1610612764,65,75,2021-11-16T01:43:51Z,4250000,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M27.00S,2021-11-16T01:43:51.9Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,65,75,2021-11-16T01:43:53Z,4260000,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,432.0,2.0,2.0,0.0,,,,,,,,,,,
435,PT02M22.00S,2021-11-16T01:43:56.3Z,3,REGULAR,turnover,bad pass,[],203107,,,1610612740,65,75,2021-11-16T01:44:03Z,4270000,,,0,,T. Satoransky bad pass TURNOVER (1 TO),"[203107, 1630166]",1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,1.0,,,,,Avdija,1630166.0,,,
436,PT02M22.00S,2021-11-16T01:43:56.3Z,3,REGULAR,steal,,[],1630166,,,1610612764,65,75,2021-11-16T01:43:58Z,4280000,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M13.00S,2021-11-16T01:44:09.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612764,65,75,2021-11-16T01:44:16Z,4290000,,,0,,H. Jones shooting personal FOUL (5 PF) (Harrell 2 FT),"[1630529, 1626149]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,,,2882.0,,5.0,0.0,Harrell,1626149.0,,,,,
439,PT02M13.00S,2021-11-16T01:44:48.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626149,,,1610612764,66,75,2021-11-16T01:44:48Z,4310000,,,0,,M. Harrell Free Throw 1 of 2 (8 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
440,PT02M13.00S,2021-11-16T01:44:49.0Z,3,REGULAR,substitution,out,[],1630529,,,1610612764,66,75,2021-11-16T01:44:59Z,4320000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M13.00S,2021-11-16T01:44:49.0Z,3,REGULAR,substitution,out,[],202685,,,1610612764,66,75,2021-11-16T01:44:59Z,4330000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M13.00S,2021-11-16T01:44:49.0Z,3,REGULAR,substitution,in,[],1629637,,,1610612764,66,75,2021-11-16T01:44:59Z,4340000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M13.00S,2021-11-16T01:44:49.0Z,3,REGULAR,substitution,in,[],1628404,,,1610612764,66,75,2021-11-16T01:44:59Z,4350000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M13.00S,2021-11-16T01:45:19.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626149,,,1610612764,67,75,2021-11-16T01:45:19Z,4360000,,,0,,M. Harrell Free Throw 2 of 2 (9 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
