actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
279,PT03M21.00S,2022-03-05T00:58:25.3Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,48,57,2022-03-05T00:58:29Z,2760000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,278.0,,,,,,,,,3.0,3.0,0.0,,,
280,PT03M04.00S,2022-03-05T00:58:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,88.51839684625493,57.35294117647059,1610612764,50,57,2022-03-05T00:58:46Z,2770000,37.0,55.0,1,right,K. Kuzma 6' driving floating Jump Shot (10 PTS) (D. Gafford 2 AST),"[1628398, 1629655]",1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,10.0,,,,6.65,D. Gafford,1629655.0,2.0,,,,,,
282,PT02M47.00S,2022-03-05T00:58:58.9Z,2,REGULAR,2pt,Jump Shot,[],1628989,24.129434954007884,76.7156862745098,1610612737,50,57,2022-03-05T00:59:05Z,2790000,-134.0,174.0,1,left,MISS K. Huerter 21' step back Shot,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,,,,,,Missed,,,,,,21.96,,,,,,,,,
283,PT02M42.00S,2022-03-05T00:59:03.3Z,2,REGULAR,rebound,defensive,[],203526,,,1610612764,50,57,2022-03-05T00:59:03Z,2800000,,,0,,R. Neto REBOUND (Off:0 Def:3),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,282.0,,,,,,,,,3.0,3.0,0.0,,,
284,PT02M27.00S,2022-03-05T00:59:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,87.33574244415243,51.225490196078425,1610612764,52,57,2022-03-05T00:59:23Z,2810000,6.0,67.0,1,right,K. Caldwell-Pope 6' driving floating Jump Shot (14 PTS),[203484],1610612764.0,WAS,driving floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,14.0,,,,6.68,,,,,,,,,
285,PT02M21.00S,2022-03-05T00:59:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.5722733245729295,53.431372549019606,1610612737,52,57,2022-03-05T01:03:22Z,2820000,-17.0,19.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,,,Missed,,,,,,2.54,,,,,,,,,
286,PT02M20.00S,2022-03-05T00:59:30.6Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,52,57,2022-03-05T01:03:22Z,2830000,,,0,,C. Capela REBOUND (Off:3 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,285.0,,,,,,,,,4.0,1.0,3.0,,,
287,PT02M19.00S,2022-03-05T00:59:37.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,5.590000152587891,50.0,1610612737,52,59,2022-03-05T01:03:30Z,2840000,0.0,0.0,1,left,C. Capela putback Layup (9 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,,,,,,Made,,9.0,,,,0.0,,,,,,,,,
288,PT01M59.00S,2022-03-05T00:59:47.0Z,2,REGULAR,2pt,Jump Shot,[],1628398,74.98357424441524,38.970588235294116,1610612764,52,59,2022-03-05T00:59:51Z,2850000,-55.0,183.0,1,right,MISS K. Kuzma 19' pullup Shot,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,19.08,,,,,,,,,
289,PT01M56.00S,2022-03-05T00:59:50.0Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,52,59,2022-03-05T00:59:51Z,2860000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,288.0,,,,,,,,,1.0,1.0,0.0,,,
290,PT01M54.00S,2022-03-05T00:59:54.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612737,52,59,2022-03-05T01:00:03Z,2870000,,,0,,K. Caldwell-Pope personal FOUL (2 PF) (Gallinari 2 FT),"[203484, 201568]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,202007.0,2.0,0.0,Gallinari,201568.0,,,,,,,,,,,,,,,,
292,PT01M54.00S,2022-03-05T01:00:25.2Z,2,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,52,60,2022-03-05T01:00:25Z,2890000,,,0,,D. Gallinari Free Throw 1 of 2 (6 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
293,PT01M54.00S,2022-03-05T01:00:40.3Z,2,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,52,61,2022-03-05T01:00:40Z,2900000,,,0,,D. Gallinari Free Throw 2 of 2 (7 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
294,PT01M40.00S,2022-03-05T01:00:58.2Z,2,REGULAR,2pt,Jump Shot,[],203484,73.40670170827858,62.00980392156863,1610612764,52,61,2022-03-05T01:01:02Z,2910000,60.0,197.0,1,right,MISS K. Caldwell-Pope 20' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,20.64,,,,,,,,,
295,PT01M37.00S,2022-03-05T01:01:01.2Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,52,61,2022-03-05T01:01:02Z,2920000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,294.0,,,,,,,,,1.0,1.0,0.0,,,
296,PT01M25.00S,2022-03-05T01:01:12.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,9.411957950065702,54.65686274509803,1610612737,52,61,2022-03-05T01:01:28Z,2930000,-23.0,36.0,1,left,MISS K. Huerter floating Shot - blocked,"[1628989, 1629655]",1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,,,,,,Missed,,,,,,4.29,,,,,,,Gafford,1629655.0,
297,PT01M25.00S,2022-03-05T01:01:12.7Z,2,REGULAR,block,,[],1629655,,,1610612737,52,61,2022-03-05T01:01:16Z,2940000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M21.00S,2022-03-05T01:01:16.7Z,2,REGULAR,rebound,defensive,[],203526,,,1610612764,52,61,2022-03-05T01:01:28Z,2950000,,,0,,R. Neto REBOUND (Off:0 Def:4),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,296.0,,,,,,,,,4.0,4.0,0.0,,,
299,PT01M20.00S,2022-03-05T01:01:18.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629655,93.11760840998686,48.28431372549019,1610612764,54,61,2022-03-05T01:04:28Z,2960000,-9.0,12.0,1,right,D. Gafford running DUNK (2 PTS) (K. Caldwell-Pope 3 AST),"[1629655, 203484]",1610612764.0,WAS,running,,,Gafford,D. Gafford,,,,,,,,,,Made,,2.0,,,,1.49,K. Caldwell-Pope,203484.0,3.0,,,,,,
301,PT01M12.00S,2022-03-05T01:01:29.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612737,54,61,2022-03-05T01:01:54Z,2980000,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Young 2 FT),"[1628398, 1629027]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,1148.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
303,PT01M12.00S,2022-03-05T01:01:55.8Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,54,62,2022-03-05T01:01:55Z,3000000,,,0,,T. Young Free Throw 1 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
304,PT01M12.00S,2022-03-05T01:02:15.0Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,54,63,2022-03-05T01:02:15Z,3010000,,,0,,T. Young Free Throw 2 of 2 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
305,PT01M02.00S,2022-03-05T01:02:28.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,89.96386333771353,62.5,1610612764,54,63,2022-03-05T01:02:37Z,3020000,62.0,42.0,1,right,MISS K. Kuzma 7' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,7.52,,,,,,,,,
306,PT00M59.10S,2022-03-05T01:02:30.9Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,54,63,2022-03-05T01:02:37Z,3030000,,,0,,C. Capela REBOUND (Off:3 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,305.0,,,,,,,,,5.0,2.0,3.0,,,
307,PT00M56.10S,2022-03-05T01:02:35.6Z,2,REGULAR,3pt,Jump Shot,[],201568,26.62614980289093,16.911764705882355,1610612737,54,66,2022-03-05T01:02:43Z,3040000,165.0,198.0,1,left,D. Gallinari 25' 3PT  (10 PTS) (T. Young 5 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,Made,,10.0,,,,25.78,T. Young,1629027.0,5.0,,,,,,
309,PT00M43.50S,2022-03-05T01:02:52.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,87.46714848883047,39.21568627450981,1610612764,54,66,2022-03-05T01:03:00Z,3060000,-54.0,65.0,1,right,MISS R. Neto 8' floating Shot,[203526],1610612764.0,WAS,floating,,,Neto,R. Neto,,,,,,,,,,Missed,,,,,,8.47,,,,,,,,,
310,PT00M43.50S,2022-03-05T01:02:52.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,54,66,2022-03-05T01:03:00Z,3070000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,
311,PT00M43.50S,2022-03-05T01:02:57.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,54,66,2022-03-05T01:02:57Z,3080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M43.50S,2022-03-05T01:03:01.6Z,2,REGULAR,substitution,out,[],1630557,,,1610612737,54,66,2022-03-05T01:03:05Z,3090000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M43.50S,2022-03-05T01:03:01.6Z,2,REGULAR,substitution,in,[],1630166,,,1610612737,54,66,2022-03-05T01:03:05Z,3100000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M42.90S,2022-03-05T01:03:15.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203526,,,1610612737,54,66,2022-03-05T01:03:22Z,3110000,,,0,,R. Neto personal FOUL (2 PF) (Young 2 FT),"[203526, 1629027]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,1148.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
316,PT00M42.90S,2022-03-05T01:03:41.7Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,54,67,2022-03-05T01:03:41Z,3130000,,,0,,T. Young Free Throw 1 of 2 (10 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
317,PT00M42.90S,2022-03-05T01:03:46.1Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,54,67,2022-03-05T01:03:51Z,3140000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M42.90S,2022-03-05T01:03:46.1Z,2,REGULAR,substitution,in,[],203992,,,1610612737,54,67,2022-03-05T01:03:51Z,3150000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M42.90S,2022-03-05T01:04:01.7Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,54,68,2022-03-05T01:04:01Z,3160000,,,0,,T. Young Free Throw 2 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
320,PT00M34.00S,2022-03-05T01:04:13.8Z,2,REGULAR,foul,personal,['2freethrow'],203991,,,1610612764,54,68,2022-03-05T01:04:28Z,3170000,,,0,,C. Capela shooting personal FOUL (2 PF) (Kuzma 2 FT),"[203991, 1628398]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,1148.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,
322,PT00M34.00S,2022-03-05T01:04:46.0Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,55,68,2022-03-05T01:04:46Z,3190000,,,0,,K. Kuzma Free Throw 1 of 2 (11 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
323,PT00M34.00S,2022-03-05T01:04:48.1Z,2,REGULAR,substitution,out,[],203991,,,1610612764,55,68,2022-03-05T01:04:53Z,3200000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M34.00S,2022-03-05T01:04:48.1Z,2,REGULAR,substitution,in,[],1628381,,,1610612764,55,68,2022-03-05T01:04:53Z,3210000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M34.00S,2022-03-05T01:05:07.4Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,56,68,2022-03-05T01:05:07Z,3220000,,,0,,K. Kuzma Free Throw 2 of 2 (12 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,12.0,,,,,,,,,,,,,
326,PT00M15.20S,2022-03-05T01:05:27.2Z,2,REGULAR,3pt,Jump Shot,[],201568,24.26084099868594,88.48039215686273,1610612737,56,68,2022-03-05T01:05:33Z,3230000,-192.0,176.0,1,left,MISS D. Gallinari 26' pullup 3PT,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,,,,,,Missed,,,,,,26.05,,,,,,,,,
327,PT00M11.40S,2022-03-05T01:05:31.1Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,56,68,2022-03-05T01:05:31Z,3240000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,326.0,,,,,,,,,4.0,4.0,0.0,,,
328,PT00M00.00S,2022-03-05T01:05:42.6Z,2,REGULAR,3pt,Jump Shot,[],1630166,82.86793692509855,95.58823529411765,1610612764,59,68,2022-03-05T01:05:50Z,3250000,228.0,109.0,1,right,D. Avdija 25' 3PT  (6 PTS) (K. Kuzma 3 AST),"[1630166, 1628398]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,Made,,6.0,,,,25.24,K. Kuzma,1628398.0,3.0,,,,,,
330,PT00M00.00S,2022-03-05T01:05:49.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612737,59,68,2022-03-05T01:06:12Z,3270000,,,0,,,[],,,support,,,,,,,,,1148.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
331,PT00M00.00S,2022-03-05T01:06:17.1Z,2,REGULAR,period,end,[],0,,,1610612737,59,68,2022-03-05T01:06:17Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-05T01:20:50.7Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612737,59,68,2022-03-05T01:21:09Z,3290000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-03-05T01:20:50.7Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612737,59,68,2022-03-05T01:21:09Z,3300000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-03-05T01:20:50.7Z,3,REGULAR,substitution,out,['startperiod'],1628381,,,1610612737,59,68,2022-03-05T01:21:09Z,3310000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-03-05T01:20:50.7Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612737,59,68,2022-03-05T01:21:09Z,3320000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-03-05T01:20:50.7Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612737,59,68,2022-03-05T01:21:09Z,3330000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-03-05T01:20:50.7Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612737,59,68,2022-03-05T01:21:09Z,3340000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-03-05T01:21:18.7Z,3,REGULAR,period,start,[],0,,,1610612764,59,68,2022-03-05T01:21:18Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M38.00S,2022-03-05T01:21:39.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,6.915243101182654,47.05882352941176,1610612764,61,68,2022-03-05T01:21:44Z,3360000,15.0,13.0,1,left,C. Kispert floating Jump Shot (4 PTS) (K. Kuzma 4 AST),"[1630557, 1628398]",1610612764.0,WAS,floating,,,Kispert,C. Kispert,,,,,,,,,,Made,,4.0,,,,1.93,K. Kuzma,1628398.0,4.0,,,,,,
341,PT11M23.00S,2022-03-05T01:21:57.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,89.70105124835742,37.745098039215684,1610612737,61,68,2022-03-05T01:22:48Z,3380000,-61.0,44.0,1,right,MISS T. Young 7' floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,,,,,,Missed,,,,,,7.56,,,,,,,,,
342,PT11M22.00S,2022-03-05T01:21:58.2Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,61,68,2022-03-05T01:22:48Z,3390000,,,0,,C. Capela REBOUND (Off:4 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,341.0,,,,,,,,,6.0,2.0,4.0,,,
343,PT11M22.00S,2022-03-05T01:22:02.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,61,70,2022-03-05T01:22:54Z,3400000,0.0,0.0,1,right,C. Capela tip Layup (11 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,,,,,,Made,,11.0,,,,0.0,,,,,,,,,
344,PT11M00.00S,2022-03-05T01:22:18.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,5.995400788436268,52.94117647058824,1610612764,63,70,2022-03-05T01:22:24Z,3410000,-15.0,4.0,1,left,D. Gafford alley-oop DUNK (4 PTS) (K. Kuzma 5 AST),"[1629655, 1628398]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,,,,,,Made,,4.0,,,,1.52,K. Kuzma,1628398.0,5.0,,,,,,
346,PT10M44.00S,2022-03-05T01:22:33.1Z,3,REGULAR,3pt,Jump Shot,[],1629631,88.25558475689881,2.696078431372549,1610612737,63,73,2022-03-05T01:22:40Z,3430000,-237.0,58.0,1,right,D. Hunter 24' 3PT  (20 PTS) (T. Young 6 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Made,,20.0,,,,24.35,T. Young,1629027.0,6.0,,,,,,
348,PT10M30.00S,2022-03-05T01:22:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203526,9.280551905387648,57.59803921568627,1610612764,63,73,2022-03-05T01:24:53Z,3450000,-38.0,35.0,1,left,MISS R. Neto driving Layup,[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,,,,,,Missed,,,,,,5.15,,,,,,,,,
349,PT10M24.00S,2022-03-05T01:22:53.5Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,63,73,2022-03-05T01:22:53Z,3460000,,,0,,D. Gafford REBOUND (Off:2 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,348.0,,,,,,,,,2.0,0.0,2.0,,,
350,PT10M23.00S,2022-03-05T01:22:54.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,9.017739816031538,53.67647058823529,1610612764,63,73,2022-03-05T01:23:00Z,3470000,-18.0,32.0,1,left,MISS D. Gafford tip DUNK,[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,,,,,,Missed,,,,,,3.72,,,,,,,,,
351,PT10M23.00S,2022-03-05T01:22:54.3Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,63,73,2022-03-05T01:23:00Z,3480000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,350.0,,,,,,,,,2.0,2.0,0.0,,,
352,PT10M15.00S,2022-03-05T01:23:02.0Z,3,REGULAR,3pt,Jump Shot,[],201568,67.7562417871222,67.8921568627451,1610612737,63,73,2022-03-05T01:23:08Z,3490000,89.0,251.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,Missed,,,,,,26.61,,,,,,,,,
353,PT10M13.00S,2022-03-05T01:23:04.0Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,63,73,2022-03-05T01:23:08Z,3500000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,352.0,,,,,,,,,3.0,2.0,1.0,,,
354,PT10M05.00S,2022-03-05T01:23:12.8Z,3,REGULAR,3pt,Jump Shot,[],1630557,4.155716162943495,97.54901960784314,1610612764,66,73,2022-03-05T01:23:17Z,3510000,-238.0,-13.0,1,left,C. Kispert 3PT  (7 PTS) (K. Caldwell-Pope 4 AST),"[1630557, 203484]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Made,,7.0,,,,23.81,K. Caldwell-Pope,203484.0,4.0,,,,,,
356,PT09M43.00S,2022-03-05T01:23:36.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,88.69908015768725,49.70894607843137,1610612737,66,73,2022-03-05T01:28:03Z,3530000,-1.0,54.0,1,right,MISS T. Young Layup - blocked,"[1629027, 1628398]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,5.37,,,,,,,Kuzma,1628398.0,
357,PT09M43.00S,2022-03-05T01:23:36.3Z,3,REGULAR,block,,[],1628398,,,1610612737,66,73,2022-03-05T01:23:39Z,3540000,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M42.00S,2022-03-05T01:23:37.3Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,66,73,2022-03-05T01:28:03Z,3550000,,,0,,C. Capela REBOUND (Off:5 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,356.0,,,,,,,,,7.0,2.0,5.0,,,
394,PT09M41.00S,2022-03-05T01:23:39.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.13600525624179,48.0392156862745,1610612737,66,73,2022-03-05T01:28:45Z,3555000,-10.0,3.0,1,right,MISS C. Capela putback Layup - blocked,"[203991, 1629655]",1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,1.01,,,,,,,Gafford,1629655.0,
395,PT09M41.00S,2022-03-05T01:23:39.2Z,3,REGULAR,block,,[],1629655,,,1610612737,66,73,2022-03-05T01:28:45Z,3557500,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT09M40.00S,2022-03-05T01:23:40.2Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,66,73,2022-03-05T01:28:45Z,3558750,,,0,,C. Capela REBOUND (Off:6 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,394.0,,,,,,,,,8.0,2.0,6.0,,,
359,PT09M38.00S,2022-03-05T01:23:42.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203991,91.40932982917214,51.71568627450981,1610612737,66,73,2022-03-05T01:30:43Z,3560000,9.0,28.0,1,right,MISS C. Capela floating Shot,[203991],1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,2.96,,,,,,,,,
360,PT09M37.00S,2022-03-05T01:23:43.1Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,66,73,2022-03-05T01:29:15Z,3570000,,,0,,C. Capela REBOUND (Off:7 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,359.0,,,,,,,,,9.0,2.0,7.0,,,
361,PT09M32.00S,2022-03-05T01:23:46.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,97.58541392904073,97.54901960784314,1610612737,66,73,2022-03-05T01:23:53Z,3580000,238.0,-30.0,1,right,MISS T. Young 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,23.96,,,,,,,,,
362,PT09M28.00S,2022-03-05T01:23:50.2Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,66,73,2022-03-05T01:23:53Z,3590000,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,361.0,,,,,,,,,3.0,2.0,1.0,,,
