actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
182,PT09M43.00S,2021-11-21T00:43:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626149,7.408015768725363,50.245098039215684,1610612764,28,28,2021-11-21T00:50:43Z,1790000,-1.0,17.0,1,left,M. Harrell putback Layup (6 PTS),[1626149],1610612764.0,WAS,putback,,,Harrell,M. Harrell,,,,,1.71,Made,6.0,,,,,,,,,,,,,,,,,,
183,PT09M34.00S,2021-11-21T00:43:53.5Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,28,28,2021-11-21T00:43:58Z,1800000,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 1626149]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,1.0,Harrell,1626149.0,,,,,,,,
184,PT09M34.00S,2021-11-21T00:43:53.5Z,2,REGULAR,steal,,[],1626149,,,1610612764,28,28,2021-11-21T00:43:55Z,1810000,,,0,,M. Harrell STEAL (2 STL),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M28.00S,2021-11-21T00:44:00.9Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612764,28,28,2021-11-21T00:44:22Z,1820000,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1628389, 203915]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Dinwiddie,203915.0,,,
187,PT09M28.00S,2021-11-21T00:44:34.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630557,,,1610612764,29,28,2021-11-21T00:44:34Z,1840000,,,0,,C. Kispert Free Throw 1 of 2 (1 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
188,PT09M28.00S,2021-11-21T00:44:47.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630557,,,1610612764,30,28,2021-11-21T00:44:47Z,1850000,,,0,,C. Kispert Free Throw 2 of 2 (2 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
189,PT09M11.00S,2021-11-21T00:45:07.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,85.98883048620237,51.96078431372549,1610612748,30,30,2021-11-21T00:45:15Z,1860000,10.0,79.0,1,right,K. Lowry 7' driving floating Jump Shot (2 PTS),[200768],1610612748.0,MIA,driving floating,,,Lowry,K. Lowry,,,,,7.98,Made,2.0,,,,,,,,,,,,,,,,,,
190,PT08M51.00S,2021-11-21T00:45:31.2Z,2,REGULAR,foul,offensive,[],1626149,,,1610612764,30,30,2021-11-21T00:45:41Z,1870000,,,0,,M. Harrell charge offensive FOUL (3 PF),"[1626149, 1628389]",1610612764.0,WAS,charge,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Adebayo,1628389.0,,,
192,PT08M51.00S,2021-11-21T00:45:31.2Z,2,REGULAR,turnover,offensive foul,[],1626149,,,1610612764,30,30,2021-11-21T00:45:31Z,1890000,,,0,,M. Harrell offensive foul TURNOVER (3 TO),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,3.0,,,1162.0,,,,,,,
193,PT08M51.00S,2021-11-21T00:45:41.0Z,2,REGULAR,substitution,out,[],1628988,,,1610612748,30,30,2021-11-21T00:45:52Z,1900000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M51.00S,2021-11-21T00:45:41.0Z,2,REGULAR,substitution,out,[],1626149,,,1610612748,30,30,2021-11-21T00:45:52Z,1910000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M51.00S,2021-11-21T00:45:41.0Z,2,REGULAR,substitution,in,[],1629655,,,1610612748,30,30,2021-11-21T00:45:52Z,1920000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M51.00S,2021-11-21T00:45:41.0Z,2,REGULAR,substitution,in,[],203526,,,1610612748,30,30,2021-11-21T00:45:52Z,1930000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M34.00S,2021-11-21T00:46:07.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,92.29632063074901,2.4509803921568647,1610612748,30,30,2021-11-21T00:46:13Z,1940000,-238.0,20.0,1,right,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M28.00S,2021-11-21T00:46:13.7Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,30,30,2021-11-21T00:46:13Z,1950000,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,
199,PT08M20.00S,2021-11-21T00:46:20.7Z,2,REGULAR,3pt,Jump Shot,[],203915,25.804862023653087,86.02941176470588,1610612764,33,30,2021-11-21T00:46:27Z,1960000,-180.0,190.0,1,left,S. Dinwiddie 26' 3PT step back (6 PTS),[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,26.19,Made,6.0,,,,,,,,,,,,,,,,,,
200,PT08M02.00S,2021-11-21T00:46:38.9Z,2,REGULAR,3pt,Jump Shot,[],200768,66.93495400788436,41.17647058823529,1610612748,33,30,2021-11-21T00:46:44Z,1970000,-44.0,258.0,1,right,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
201,PT07M58.00S,2021-11-21T00:46:42.9Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,33,30,2021-11-21T00:46:44Z,1980000,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,200.0,3.0,2.0,1.0,,,,,,,,,,,
202,PT07M44.00S,2021-11-21T00:46:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203526,12.795663600525614,42.892156862745104,1610612764,33,30,2021-11-21T00:55:50Z,1990000,36.0,68.0,1,left,MISS R. Neto 7' driving Layup - blocked,"[203526, 200768]",1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,7.65,Missed,,,,,,,,,,,,,,,,,,Lowry,200768.0
203,PT07M44.00S,2021-11-21T00:46:58.9Z,2,REGULAR,block,,[],200768,,,1610612764,33,30,2021-11-21T00:47:02Z,2000000,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M44.00S,2021-11-21T00:46:58.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,33,30,2021-11-21T00:47:09Z,2010000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,,
246,PT07M44.00S,2021-11-21T00:47:01.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,33,30,2021-11-21T00:56:11Z,2015000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M44.00S,2021-11-21T00:47:04.5Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,33,30,2021-11-21T00:47:26Z,2020000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M44.00S,2021-11-21T00:47:04.5Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,33,30,2021-11-21T00:47:26Z,2030000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M44.00S,2021-11-21T00:47:04.5Z,2,REGULAR,substitution,out,[],203915,,,1610612764,33,30,2021-11-21T00:47:26Z,2040000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M44.00S,2021-11-21T00:47:04.5Z,2,REGULAR,substitution,in,[],203078,,,1610612764,33,30,2021-11-21T00:47:26Z,2050000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M44.00S,2021-11-21T00:47:04.5Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,33,30,2021-11-21T00:47:26Z,2060000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M44.00S,2021-11-21T00:47:04.5Z,2,REGULAR,substitution,in,[],203484,,,1610612764,33,30,2021-11-21T00:47:26Z,2070000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M39.00S,2021-11-21T00:47:36.1Z,2,REGULAR,turnover,out-of-bounds,[],1629655,,,1610612764,33,30,2021-11-21T00:47:45Z,2080000,,,0,,D. Gafford bad pass out-of-bounds TURNOVER (3 TO),[1629655],1610612764.0,WAS,bad pass,,,Gafford,D. Gafford,,,,,,,,,,,,,,,3.0,,,1627962.0,,,,,,,
212,PT07M39.00S,2021-11-21T00:47:40.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,33,30,2021-11-21T00:47:40Z,2090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M39.00S,2021-11-21T00:47:40.7Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,33,30,2021-11-21T00:47:49Z,2100000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M39.00S,2021-11-21T00:47:40.7Z,2,REGULAR,substitution,in,[],202710,,,1610612748,33,30,2021-11-21T00:47:49Z,2110000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M29.00S,2021-11-21T00:48:01.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,82.30946123521682,57.84313725490196,1610612748,33,30,2021-11-21T01:00:46Z,2120000,39.0,114.0,1,right,MISS T. Herro 12' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,12.04,Missed,,,,,,,,,,,,,,,,,,,
216,PT07M29.00S,2021-11-21T00:48:01.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,33,30,2021-11-21T01:00:46Z,2130000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,
217,PT07M29.00S,2021-11-21T00:48:12.2Z,2,REGULAR,foul,personal,[],1629655,,,1610612748,33,30,2021-11-21T00:48:32Z,2140000,,,0,,D. Gafford loose ball personal FOUL (3 PF),"[1629655, 1628389]",1610612764.0,WAS,loose ball,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Adebayo,1628389.0,,,
219,PT07M29.00S,2021-11-21T00:48:34.2Z,2,REGULAR,substitution,out,[],1629655,,,1610612748,33,30,2021-11-21T00:48:41Z,2160000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M29.00S,2021-11-21T00:48:34.2Z,2,REGULAR,substitution,in,[],1630166,,,1610612748,33,30,2021-11-21T00:48:41Z,2170000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M17.00S,2021-11-21T00:49:02.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629639,89.79960578186596,48.529411764705884,1610612748,33,30,2021-11-21T00:49:09Z,2180000,-7.0,43.0,1,right,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,4.4,Missed,,,,,,,,,,,,,,,,,,,
222,PT07M17.00S,2021-11-21T00:49:07.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,33,30,2021-11-21T00:49:07Z,2190000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,221.0,,,,,,,,,,,,,,
223,PT07M17.00S,2021-11-21T00:49:08.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,33,30,2021-11-21T00:49:08Z,2200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M06.00S,2021-11-21T00:49:33.7Z,2,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,33,30,2021-11-21T00:49:44Z,2210000,,,0,,K. Lowry lost ball out-of-bounds TURNOVER (2 TO),[200768],1610612748.0,MIA,lost ball,,,Lowry,K. Lowry,,,,,,,,,,,,,,,2.0,,,1162.0,,,,,,,
225,PT07M06.00S,2021-11-21T00:49:55.1Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612764,33,30,2021-11-21T00:49:55Z,2220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M50.00S,2021-11-21T00:50:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,7.539421813403408,59.068627450980394,1610612764,33,30,2021-11-21T00:50:23Z,2230000,-45.0,18.0,1,left,MISS D. Avdija driving finger roll Layup,[1630166],1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,4.89,Missed,,,,,,,,,,,,,,,,,,,
227,PT06M48.00S,2021-11-21T00:50:17.7Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,33,30,2021-11-21T00:50:23Z,2240000,,,0,,J. Butler REBOUND (Off:0 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,226.0,4.0,4.0,0.0,,,,,,,,,,,
228,PT06M37.00S,2021-11-21T00:50:28.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,88.87976346911958,52.450980392156865,1610612748,33,32,2021-11-21T00:50:32Z,2250000,12.0,52.0,1,right,B. Adebayo Hook (6 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,5.34,Made,6.0,,,,,,,,,,,,,,,,,,
229,PT06M22.00S,2021-11-21T00:50:49.0Z,2,REGULAR,foul,personal,[],1629622,,,1610612764,33,32,2021-11-21T00:51:08Z,2260000,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 203078]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Beal,203078.0,,,
231,PT06M22.00S,2021-11-21T00:51:02.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,33,32,2021-11-21T00:51:02Z,2280000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M22.00S,2021-11-21T00:51:04.5Z,2,REGULAR,substitution,out,[],200768,,,1610612764,33,32,2021-11-21T00:53:50Z,2290000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M22.00S,2021-11-21T00:51:04.5Z,2,REGULAR,substitution,out,[],1629622,,,1610612764,33,32,2021-11-21T00:53:50Z,2300000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M22.00S,2021-11-21T00:51:04.5Z,2,REGULAR,substitution,in,[],200782,,,1610612764,33,32,2021-11-21T00:53:50Z,2310000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M22.00S,2021-11-21T00:51:04.5Z,2,REGULAR,substitution,in,[],1629130,,,1610612764,33,32,2021-11-21T00:53:50Z,2320000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M07.00S,2021-11-21T00:54:09.1Z,2,REGULAR,2pt,Jump Shot,[],1630166,20.54862023653088,45.58823529411765,1610612764,33,32,2021-11-21T00:54:16Z,2330000,22.0,141.0,1,left,MISS D. Avdija 14' pullup Shot,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,14.24,Missed,,,,,,,,,,,,,,,,,,,
237,PT06M07.00S,2021-11-21T00:54:11.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,33,32,2021-11-21T00:54:11Z,2340000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,236.0,,,,,,,,,,,,,,
238,PT06M07.00S,2021-11-21T00:54:13.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612764,33,32,2021-11-21T00:54:23Z,2350000,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,
239,PT05M53.00S,2021-11-21T00:54:42.3Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612748,33,32,2021-11-21T00:54:52Z,2360000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1630166, 1628389]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Adebayo,1628389.0,,,
241,PT05M53.00S,2021-11-21T00:55:14.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,33,33,2021-11-21T00:55:40Z,2380000,,,0,,B. Adebayo Free Throw 1 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
242,PT05M53.00S,2021-11-21T00:55:14.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,33,33,2021-11-21T00:55:40Z,2390000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
243,PT05M50.00S,2021-11-21T00:55:17.0Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,33,33,2021-11-21T00:55:40Z,2400000,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,242.0,4.0,3.0,1.0,,,,,,,,,,,
244,PT05M39.00S,2021-11-21T00:55:49.3Z,2,REGULAR,3pt,Jump Shot,[],203484,6.750985545335084,96.32352941176471,1610612764,36,33,2021-11-21T00:55:54Z,2410000,-232.0,11.0,1,left,K. Caldwell-Pope 3PT  (3 PTS) (B. Beal 3 AST),"[203484, 203078]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.19,Made,3.0,B. Beal,203078.0,3.0,,,,,,,,,,,,,,,
247,PT05M15.00S,2021-11-21T00:56:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,90.19382391590013,46.568627450980394,1610612748,36,33,2021-11-21T00:56:22Z,2430000,-17.0,40.0,1,right,MISS B. Adebayo turnaround Shot,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,4.33,Missed,,,,,,,,,,,,,,,,,,,
248,PT05M11.00S,2021-11-21T00:56:17.1Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,36,33,2021-11-21T00:56:17Z,2440000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,247.0,1.0,1.0,0.0,,,,,,,,,,,
249,PT04M53.00S,2021-11-21T00:56:34.9Z,2,REGULAR,3pt,Jump Shot,[],203484,30.14126149802891,25.980392156862735,1610612764,36,33,2021-11-21T00:57:02Z,2450000,120.0,231.0,1,left,MISS K. Caldwell-Pope 26' pullup 3PT,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
250,PT04M51.00S,2021-11-21T00:56:36.9Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,36,33,2021-11-21T00:56:47Z,2460000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,249.0,2.0,2.0,0.0,,,,,,,,,,,
251,PT04M45.00S,2021-11-21T00:56:44.4Z,2,REGULAR,3pt,Jump Shot,[],1629639,91.77069645203679,95.34313725490196,1610612748,36,33,2021-11-21T00:56:50Z,2470000,227.0,25.0,1,right,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
252,PT04M45.00S,2021-11-21T00:56:44.4Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,36,33,2021-11-21T00:56:50Z,2480000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,251.0,3.0,3.0,0.0,,,,,,,,,,,
253,PT04M21.00S,2021-11-21T00:57:08.4Z,2,REGULAR,3pt,Jump Shot,[],1630166,21.994086727989497,9.068627450980387,1610612764,36,33,2021-11-21T00:57:13Z,2490000,205.0,154.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
254,PT04M17.00S,2021-11-21T00:57:12.4Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,36,33,2021-11-21T00:57:13Z,2500000,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,253.0,3.0,3.0,0.0,,,,,,,,,,,
255,PT04M13.00S,2021-11-21T00:57:20.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,36,33,2021-11-21T00:57:20Z,2510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M13.00S,2021-11-21T00:57:22.4Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,36,33,2021-11-21T00:57:29Z,2520000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M13.00S,2021-11-21T00:57:22.4Z,2,REGULAR,substitution,in,[],200768,,,1610612748,36,33,2021-11-21T00:57:29Z,2530000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M01.00S,2021-11-21T00:57:46.0Z,2,REGULAR,2pt,Jump Shot,[],1628389,93.16688567674113,22.771139705882348,1610612748,36,33,2021-11-21T00:57:56Z,2540000,-136.0,12.0,1,right,MISS B. Adebayo 13' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,13.66,Missed,,,,,,,,,,,,,,,,,,,
259,PT03M57.00S,2021-11-21T00:57:50.0Z,2,REGULAR,rebound,offensive,[],1629130,,,1610612748,36,33,2021-11-21T00:57:56Z,2550000,,,0,,D. Robinson REBOUND (Off:1 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,258.0,4.0,3.0,1.0,,,,,,,,,,,
260,PT03M55.00S,2021-11-21T00:57:51.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],200782,80.99540078843627,95.34313725490196,1610612748,36,33,2021-11-21T00:58:01Z,2560000,227.0,126.0,1,right,MISS P. Tucker 25' 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
261,PT03M55.00S,2021-11-21T00:57:51.4Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,36,33,2021-11-21T00:58:17Z,2570000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,260.0,4.0,4.0,0.0,,,,,,,,,,,
262,PT03M39.00S,2021-11-21T00:58:12.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,36,33,2021-11-21T00:58:12Z,2580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M39.00S,2021-11-21T00:58:14.6Z,2,REGULAR,substitution,out,[],1628389,,,1610612764,36,33,2021-11-21T00:58:23Z,2590000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M39.00S,2021-11-21T00:58:14.6Z,2,REGULAR,substitution,in,[],1628997,,,1610612764,36,33,2021-11-21T00:58:23Z,2600000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M38.00S,2021-11-21T00:58:37.6Z,2,REGULAR,turnover,bad pass,[],203484,,,1610612764,36,33,2021-11-21T00:58:43Z,2610000,,,0,,K. Caldwell-Pope bad pass TURNOVER (2 TO),"[203484, 1628997]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,2.0,Martin,1628997.0,,,,,,,,
266,PT03M38.00S,2021-11-21T00:58:37.6Z,2,REGULAR,steal,,[],1628997,,,1610612748,36,33,2021-11-21T00:58:39Z,2620000,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M37.00S,2021-11-21T00:58:40.8Z,2,REGULAR,foul,personal,['2freethrow'],203078,,,1610612748,36,33,2021-11-21T00:58:51Z,2630000,,,0,,B. Beal shooting personal FOUL (2 PF) (Martin 2 FT),"[203078, 1628997]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Martin,1628997.0,,,
