actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
454,PT11M32.00S,2022-03-30T00:47:35.7Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,73,77,2022-03-30T00:47:35Z,4490000,,,0,,D. DeRozan Free Throw 2 of 2 (20 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
455,PT11M18.00S,2022-03-30T00:47:57.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,73,77,2022-03-30T00:47:57Z,4500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT11M18.00S,2022-03-30T00:48:11.4Z,4,REGULAR,foul,personal,['1freethrow'],201942,,,1610612764,73,77,2022-03-30T00:48:28Z,4510000,,,0,,D. DeRozan away-from-play personal FOUL (2 PF) (Kispert 1 FT),"[201942, 1630557]",1610612741.0,CHI,away-from-play,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Kispert,1630557.0
458,PT11M18.00S,2022-03-30T00:48:35.7Z,4,REGULAR,freethrow,1 of 1,[],1630557,,,1610612764,74,77,2022-03-30T00:48:35Z,4530000,,,0,,C. Kispert away-from-play Free Throw 1 of 1 (10 PTS),[1630557],1610612764.0,WAS,away-from-play,,,Kispert,C. Kispert,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
459,PT11M16.00S,2022-03-30T00:48:53.5Z,4,REGULAR,3pt,Jump Shot,[],1630557,96.5341655716163,4.6568627450980395,1610612764,74,77,2022-03-30T00:48:58Z,4540000,-227.0,-20.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,22.76,Missed,,,,,,,,,,,,,,,,,,
460,PT11M12.00S,2022-03-30T00:48:57.5Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,74,77,2022-03-30T00:48:58Z,4550000,,,0,,D. DeRozan REBOUND (Off:0 Def:7),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,459.0,7.0,7.0,0.0,,,,,,,,,,,,,,
461,PT11M03.00S,2022-03-30T00:49:09.1Z,4,REGULAR,foul,personal,[],1630264,,,1610612741,74,77,2022-03-30T00:49:21Z,4560000,,,0,,A. Gill personal FOUL (2 PF),"[1630264, 201942]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,DeRozan,201942.0
463,PT10M55.00S,2022-03-30T00:49:38.3Z,4,REGULAR,2pt,Jump Shot,[],1629632,19.66162943495401,79.41176470588235,1610612741,74,79,2022-03-30T00:49:44Z,4580000,-147.0,132.0,1,left,C. White 19' step back Jump Shot (9 PTS) (D. DeRozan 4 AST),"[1629632, 201942]",1610612741.0,CHI,step back,,,White,C. White,,,,,19.78,Made,,,,,,,9.0,D. DeRozan,201942.0,4.0,,,,,,,,
465,PT10M29.00S,2022-03-30T00:50:06.9Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612764,74,79,2022-03-30T00:50:14Z,4600000,,,0,,C. White shooting personal FOUL (2 PF) (Gafford 2 FT),"[1629632, 1629655]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Gafford,1629655.0
467,PT10M29.00S,2022-03-30T00:50:58.0Z,4,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,74,79,2022-03-30T00:51:10Z,4620000,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Missed,,,,,,,,,,,,,,,,,,
468,PT10M29.00S,2022-03-30T00:50:58.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,74,79,2022-03-30T00:51:10Z,4630000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,467.0,,,,,,,,,,,,,,,,,
469,PT10M29.00S,2022-03-30T00:50:58.0Z,4,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,74,79,2022-03-30T00:51:10Z,4640000,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Missed,,,,,,,,,,,,,,,,,,
470,PT10M25.00S,2022-03-30T00:51:02.0Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612741,74,79,2022-03-30T00:51:10Z,4650000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,469.0,2.0,2.0,0.0,,,,,,,,,,,,,,
471,PT10M17.00S,2022-03-30T00:51:08.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.1268068331143235,63.970588235294116,1610612741,74,79,2022-03-30T00:51:16Z,4660000,-70.0,5.0,1,left,MISS D. DeRozan 7' driving Layup - blocked,"[201942, 1630166]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,7.01,Missed,,,,,Avdija,1630166.0,,,,,,,,,,,,
472,PT10M17.00S,2022-03-30T00:51:08.6Z,4,REGULAR,block,,[],1630166,,,1610612741,74,79,2022-03-30T00:51:11Z,4670000,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
473,PT10M17.00S,2022-03-30T00:51:08.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,74,79,2022-03-30T00:51:16Z,4680000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,471.0,,,,,,,,,,,,,,,,,
474,PT10M17.00S,2022-03-30T00:51:14.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,74,79,2022-03-30T00:51:14Z,4690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT10M09.00S,2022-03-30T00:51:38.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,74,79,2022-03-30T00:51:38Z,4700000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT10M05.00S,2022-03-30T00:54:48.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627936,15.325229960578188,50.49019607843137,1610612741,74,79,2022-03-30T00:54:56Z,4710000,-2.0,92.0,1,left,MISS A. Caruso 9' driving floating Shot,[1627936],1610612741.0,CHI,driving floating,,,Caruso,A. Caruso,,,,,9.16,Missed,,,,,,,,,,,,,,,,,,
477,PT09M59.00S,2022-03-30T00:54:54.6Z,4,REGULAR,rebound,offensive,[],202684,,,1610612741,74,79,2022-03-30T00:54:56Z,4720000,,,0,,T. Thompson REBOUND (Off:2 Def:1),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,476.0,3.0,1.0,2.0,,,,,,,,,,,,,,
478,PT09M59.00S,2022-03-30T00:54:54.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202684,5.590000152587891,50.0,1610612741,74,79,2022-03-30T00:55:38Z,4730000,0.0,0.0,1,left,MISS T. Thompson tip DUNK,[202684],1610612741.0,CHI,tip,,,Thompson,T. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
479,PT09M58.00S,2022-03-30T00:54:55.9Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,74,79,2022-03-30T00:54:56Z,4740000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,478.0,1.0,1.0,0.0,,,,,,,,,,,,,,
480,PT09M56.00S,2022-03-30T00:55:01.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,91.14651773981603,62.99019607843137,1610612764,74,79,2022-03-30T01:04:22Z,4750000,65.0,31.0,1,right,MISS I. Smith 7' driving floating Shot,[202397],1610612764.0,WAS,driving floating,,,Smith,I. Smith,,,,,7.19,Missed,,,,,,,,,,,,,,,,,,
481,PT09M53.00S,2022-03-30T00:55:04.1Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,74,79,2022-03-30T01:04:22Z,4760000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,480.0,2.0,1.0,1.0,,,,,,,,,,,,,,
535,PT09M52.00S,2022-03-30T00:55:16.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,93.47897503285151,49.26470588235294,1610612764,74,79,2022-03-30T01:04:42Z,4765000,-4.0,9.0,1,right,MISS D. Gafford Layup - blocked,"[1629655, 202684]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,0.95,Missed,,,,,Thompson,202684.0,,,,,,,,,,,,
536,PT09M52.00S,2022-03-30T00:55:16.2Z,4,REGULAR,block,,[],202684,,,1610612764,74,79,2022-03-30T01:04:42Z,4767500,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M52.00S,2022-03-30T00:55:16.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,74,79,2022-03-30T01:04:42Z,4768750,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,535.0,,,,,,,,,,,,,,,,,
482,PT09M49.00S,2022-03-30T00:55:31.3Z,4,REGULAR,jumpball,recovered,[],0,,,1610612764,74,79,2022-03-30T00:55:31Z,4770000,,,0,,Jump Ball D. Gafford vs. T. Thompson: Tip to Team (WAS),"[1629655, 202684]",1610612764.0,WAS,heldball,Team (WAS),,,,Gafford,1629655.0,Thompson,202684.0,,,,,,,,,,,,,,,,,,,,
485,PT09M41.00S,2022-03-30T00:55:48.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,75.24638633377135,88.48039215686273,1610612764,77,79,2022-03-30T01:04:42Z,4800000,192.0,180.0,1,right,D. Avdija 26' 3PT  (11 PTS) (I. Smith 4 AST),"[1630166, 202397]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,26.36,Made,,,,,,,11.0,I. Smith,202397.0,4.0,,,,,,,,
487,PT09M18.00S,2022-03-30T00:56:10.7Z,4,REGULAR,2pt,Jump Shot,[],201942,23.078186596583443,40.931372549019606,1610612741,77,81,2022-03-30T00:56:17Z,4820000,45.0,164.0,1,left,D. DeRozan 17' step back Jump Shot (22 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,17.05,Made,,,,,,,22.0,,,,,,,,,,,
488,PT08M59.00S,2022-03-30T00:56:30.1Z,4,REGULAR,3pt,Jump Shot,[],1630166,66.96780551905388,48.28431372549019,1610612764,80,81,2022-03-30T00:56:34Z,4830000,-9.0,258.0,1,right,D. Avdija 25' 3PT  (14 PTS) (D. Gafford 2 AST),"[1630166, 1629655]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.81,Made,,,,,,,14.0,D. Gafford,1629655.0,2.0,,,,,,,,
490,PT08M42.00S,2022-03-30T00:56:46.6Z,4,REGULAR,2pt,Jump Shot,[],201942,22.421156373193167,63.725490196078425,1610612741,80,83,2022-03-30T00:56:51Z,4850000,-69.0,158.0,1,left,D. DeRozan 17' turnaround Jump Shot (24 PTS) (C. White 2 AST),"[201942, 1629632]",1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,17.25,Made,,,,,,,24.0,C. White,1629632.0,2.0,,,,,,,,
492,PT08M25.00S,2022-03-30T00:57:03.6Z,4,REGULAR,3pt,Jump Shot,[],1630557,95.53219448094612,3.4543504901960786,1610612764,80,83,2022-03-30T00:59:33Z,4870000,-233.0,-11.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,
493,PT08M20.00S,2022-03-30T00:57:08.6Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,80,83,2022-03-30T00:59:33Z,4880000,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,492.0,3.0,1.0,2.0,,,,,,,,,,,,,,
494,PT08M20.00S,2022-03-30T00:57:08.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,94.40999984741211,50.0,1610612764,80,83,2022-03-30T00:57:08Z,4890000,0.0,0.0,1,right,MISS D. Gafford tip Layup,[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
495,PT08M20.00S,2022-03-30T00:57:09.2Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,80,83,2022-03-30T00:57:09Z,4900000,,,0,,D. Gafford REBOUND (Off:3 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,494.0,4.0,1.0,3.0,,,,,,,,,,,,,,
496,PT08M14.00S,2022-03-30T00:57:15.1Z,4,REGULAR,turnover,bad pass,[],202397,,,1610612764,80,83,2022-03-30T00:57:21Z,4910000,,,0,,I. Smith bad pass TURNOVER (3 TO),"[202397, 1627936]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,3.0,Caruso,1627936.0,,,,,
497,PT08M14.00S,2022-03-30T00:57:15.1Z,4,REGULAR,steal,,[],1627936,,,1610612741,80,83,2022-03-30T00:57:17Z,4920000,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
498,PT08M12.00S,2022-03-30T00:57:19.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,9.280551905387648,55.392156862745104,1610612741,80,85,2022-03-30T00:57:26Z,4930000,-27.0,35.0,1,left,J. Green running Layup (8 PTS) (A. Caruso 4 AST),"[1629750, 1627936]",1610612741.0,CHI,running,,,Green,J. Green,,,,,4.4,Made,,,,,,,8.0,A. Caruso,1627936.0,4.0,,,,,,,,
500,PT08M12.00S,2022-03-30T00:57:22.3Z,4,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612741,80,85,2022-03-30T00:57:31Z,4950000,,,0,,D. Avdija shooting personal FOUL (2 PF) (Green 1 FT),"[1630166, 1629750]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Green,1629750.0
502,PT08M12.00S,2022-03-30T00:57:32.6Z,4,REGULAR,substitution,out,[],1630264,,,1610612741,80,85,2022-03-30T00:58:33Z,4970000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M12.00S,2022-03-30T00:57:32.6Z,4,REGULAR,substitution,out,[],1629655,,,1610612741,80,85,2022-03-30T00:58:33Z,4980000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M12.00S,2022-03-30T00:57:32.6Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,80,85,2022-03-30T00:58:33Z,4990000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M12.00S,2022-03-30T00:57:32.6Z,4,REGULAR,substitution,in,[],1629060,,,1610612741,80,85,2022-03-30T00:58:33Z,5000000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M12.00S,2022-03-30T00:57:32.6Z,4,REGULAR,substitution,in,[],204001,,,1610612741,80,85,2022-03-30T00:58:33Z,5010000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M12.00S,2022-03-30T00:57:32.6Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,80,85,2022-03-30T00:58:33Z,5020000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M12.00S,2022-03-30T00:58:08.2Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629750,,,1610612741,80,86,2022-03-30T00:58:08Z,5030000,,,0,,J. Green Free Throw 1 of 1 (9 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
509,PT07M52.00S,2022-03-30T00:58:30.5Z,4,REGULAR,2pt,Jump Shot,[],204001,74.32654402102497,41.66666666666667,1610612764,80,86,2022-03-30T00:58:34Z,5040000,-42.0,189.0,1,right,MISS K. Porzingis 19' pullup Shot,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,19.34,Missed,,,,,,,,,,,,,,,,,,
510,PT07M49.00S,2022-03-30T00:58:33.5Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,80,86,2022-03-30T00:58:34Z,5050000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,509.0,1.0,1.0,0.0,,,,,,,,,,,,,,
511,PT07M43.00S,2022-03-30T00:58:39.5Z,4,REGULAR,2pt,Jump Shot,[],201942,18.478975032851512,70.34313725490196,1610612741,80,88,2022-03-30T00:58:44Z,5060000,-102.0,121.0,1,left,D. DeRozan 15' pullup Jump Shot (26 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,15.82,Made,,,,,,,26.0,,,,,,,,,,,
512,PT07M39.00S,2022-03-30T00:58:44.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,80,88,2022-03-30T00:58:44Z,5070000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M39.00S,2022-03-30T00:58:46.7Z,4,REGULAR,substitution,out,[],202397,,,1610612764,80,88,2022-03-30T01:02:04Z,5080000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
514,PT07M39.00S,2022-03-30T00:58:46.7Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,80,88,2022-03-30T01:02:04Z,5090000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M39.00S,2022-03-30T00:58:46.7Z,4,REGULAR,substitution,out,[],1629750,,,1610612764,80,88,2022-03-30T01:02:04Z,5100000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M39.00S,2022-03-30T00:58:46.7Z,4,REGULAR,substitution,in,[],203107,,,1610612764,80,88,2022-03-30T01:02:04Z,5110000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M39.00S,2022-03-30T00:58:46.7Z,4,REGULAR,substitution,in,[],203484,,,1610612764,80,88,2022-03-30T01:02:04Z,5120000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M39.00S,2022-03-30T00:58:46.7Z,4,REGULAR,substitution,in,[],1630172,,,1610612764,80,88,2022-03-30T01:02:04Z,5130000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M39.00S,2022-03-30T01:02:08.6Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612764,80,88,2022-03-30T01:02:08Z,5140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M25.00S,2022-03-30T01:03:01.8Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612764,80,88,2022-03-30T01:03:01Z,5160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M20.00S,2022-03-30T01:03:06.5Z,4,REGULAR,turnover,bad pass,[],203484,,,1610612764,80,88,2022-03-30T01:03:11Z,5170000,,,0,,K. Caldwell-Pope bad pass TURNOVER (4 TO),"[203484, 201942]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,4.0,DeRozan,201942.0,,,,,
523,PT07M20.00S,2022-03-30T01:03:06.5Z,4,REGULAR,steal,,[],201942,,,1610612741,80,88,2022-03-30T01:03:08Z,5180000,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M15.00S,2022-03-30T01:03:10.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201942,9.543363994743759,50.98039215686274,1610612741,80,90,2022-03-30T01:03:15Z,5190000,-5.0,37.0,1,left,D. DeRozan running DUNK (28 PTS) (C. White 3 AST),"[201942, 1629632]",1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,3.75,Made,,,,,,,28.0,C. White,1629632.0,3.0,,,,,,,,
526,PT06M57.00S,2022-03-30T01:03:29.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.06636005256242,49.50980392156863,1610612764,82,90,2022-03-30T01:03:33Z,5210000,-2.0,22.0,1,right,R. Hachimura driving Layup (21 PTS) (T. Satoransky 7 AST),"[1629060, 203107]",1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,2.22,Made,,,,,,,21.0,T. Satoransky,203107.0,7.0,,,,,,,,
527,PT06M38.00S,2022-03-30T01:03:47.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,11.383048620236531,59.80392156862745,1610612741,82,90,2022-03-30T01:03:51Z,5220000,-49.0,55.0,1,left,MISS C. White 7' driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,7.33,Missed,,,,,,,,,,,,,,,,,,
528,PT06M35.00S,2022-03-30T01:03:50.8Z,4,REGULAR,rebound,offensive,[],1630172,,,1610612741,82,90,2022-03-30T01:03:51Z,5230000,,,0,,P. Williams REBOUND (Off:2 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,527.0,5.0,3.0,2.0,,,,,,,,,,,,,,
529,PT06M35.00S,2022-03-30T01:03:50.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630172,5.732588699080158,48.77450980392157,1610612741,82,92,2022-03-30T01:06:41Z,5240000,6.0,1.0,1,left,P. Williams putback DUNK (6 PTS),[1630172],1610612741.0,CHI,putback,,,Williams,P. Williams,,,,,0.63,Made,,,,,,,6.0,,,,,,,,,,,
530,PT06M21.00S,2022-03-30T01:04:03.9Z,4,REGULAR,3pt,Jump Shot,[],203484,94.43166885676742,96.81372549019608,1610612764,82,92,2022-03-30T01:04:10Z,5250000,234.0,0.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
531,PT06M17.00S,2022-03-30T01:04:07.9Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,82,92,2022-03-30T01:04:10Z,5260000,,,0,,P. Williams REBOUND (Off:2 Def:4),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,530.0,6.0,4.0,2.0,,,,,,,,,,,,,,
532,PT06M09.00S,2022-03-30T01:04:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.258212877792378,44.36274509803921,1610612741,82,94,2022-03-30T01:04:21Z,5270000,28.0,6.0,1,left,D. DeRozan driving Layup (30 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,2.89,Made,,,,,,,30.0,,,,,,,,,,,
533,PT05M55.00S,2022-03-30T01:04:31.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203484,92.32917214191852,52.450980392156865,1610612764,84,94,2022-03-30T01:04:35Z,5280000,12.0,20.0,1,right,K. Caldwell-Pope cutting finger roll Layup (14 PTS) (K. Porzingis 5 AST),"[203484, 204001]",1610612764.0,WAS,cutting finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,2.31,Made,,,,,,,14.0,K. Porzingis,204001.0,5.0,,,,,,,,
538,PT05M29.00S,2022-03-30T01:04:56.0Z,4,REGULAR,2pt,Jump Shot,[],1630245,7.966491458607096,21.568627450980394,1610612741,84,96,2022-03-30T01:05:01Z,5300000,142.0,22.0,1,left,A. Dosunmu 14' pullup Jump Shot (4 PTS) (C. White 4 AST),"[1630245, 1629632]",1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,14.4,Made,,,,,,,4.0,C. White,1629632.0,4.0,,,,,,,,
540,PT05M15.00S,2022-03-30T01:05:10.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,91.67214191852825,52.450980392156865,1610612764,86,96,2022-03-30T01:05:17Z,5320000,12.0,26.0,1,right,K. Porzingis driving floating Jump Shot (12 PTS) (T. Satoransky 8 AST),"[204001, 203107]",1610612764.0,WAS,driving floating,,,Porzingis,K. Porzingis,,,,,2.86,Made,,,,,,,12.0,T. Satoransky,203107.0,8.0,,,,,,,,
541,PT04M53.00S,2022-03-30T01:05:32.4Z,4,REGULAR,2pt,Jump Shot,[],201942,17.69053876478318,77.45098039215686,1610612741,86,98,2022-03-30T01:05:37Z,5330000,-137.0,114.0,1,left,D. DeRozan 17' pullup Jump Shot (32 PTS) (T. Thompson 2 AST),"[201942, 202684]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.83,Made,,,,,,,32.0,T. Thompson,202684.0,2.0,,,,,,,,
543,PT04M42.00S,2022-03-30T01:05:45.9Z,4,REGULAR,foul,personal,[],201942,,,1610612764,86,98,2022-03-30T01:05:53Z,5350000,,,0,,D. DeRozan personal FOUL (3 PF),"[201942, 204001]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,1193.0,3.0,0.0,Porzingis,204001.0
545,PT04M42.00S,2022-03-30T01:05:51.6Z,4,REGULAR,substitution,out,[],202684,,,1610612764,86,98,2022-03-30T01:05:59Z,5370000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
