actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
275,PT03M44.00S,2021-12-04T00:54:44.4Z,2,REGULAR,foul,personal,[],1630171,,,1610612764,44,56,2021-12-04T00:55:07Z,2670000,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 203484]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,202056.0,,,,,1.0,0.0,Caldwell-Pope,203484.0,,,,,
277,PT03M44.00S,2021-12-04T00:55:06.8Z,2,REGULAR,substitution,out,[],1630205,,,1610612764,44,56,2021-12-04T00:55:09Z,2690000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M44.00S,2021-12-04T00:55:06.8Z,2,REGULAR,substitution,in,[],201567,,,1610612764,44,56,2021-12-04T00:55:09Z,2700000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M44.00S,2021-12-04T00:55:24.4Z,2,REGULAR,foul,offensive,[],203484,,,1610612764,44,56,2021-12-04T00:55:55Z,2710000,,,0,,K. Caldwell-Pope offensive FOUL (1 PF),"[203484, 201937]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,101284.0,,,,,1.0,0.0,Rubio,201937.0,,,,,
281,PT03M44.00S,2021-12-04T00:55:24.4Z,2,REGULAR,turnover,offensive foul,[],203484,,,1610612764,44,56,2021-12-04T00:55:24Z,2730000,,,0,,K. Caldwell-Pope offensive foul TURNOVER (1 TO),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,101284.0,1.0,,,,,,,,,,,,
282,PT03M31.00S,2021-12-04T00:55:50.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201937,88.87976346911958,37.745098039215684,1610612739,44,56,2021-12-04T00:56:01Z,2740000,-61.0,52.0,1,right,MISS R. Rubio 8' bank Shot,[201937],1610612739.0,CLE,bank,,,Rubio,R. Rubio,,,,,8.04,Missed,,,,,,,,,,,,,,,,,,,
283,PT03M29.00S,2021-12-04T00:55:52.6Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,44,56,2021-12-04T00:56:01Z,2750000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,282.0,,,3.0,3.0,0.0,,,,,,,,,
284,PT03M25.00S,2021-12-04T00:55:56.3Z,2,REGULAR,foul,personal,['3freethrow'],1628386,,,1610612764,44,56,2021-12-04T00:56:19Z,2760000,,,0,,J. Allen shooting personal FOUL (1 PF) (Beal 3 FT),"[1628386, 203078]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,,2005.0,,,,,1.0,0.0,Beal,203078.0,,,,,
286,PT03M25.00S,2021-12-04T00:56:26.0Z,2,REGULAR,instantreplay,request,[],0,,,1610612764,44,56,2021-12-04T00:57:17Z,2780000,,,0,,,[],,,support,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,Common Foul Upheld
287,PT03M25.00S,2021-12-04T00:57:57.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,44,56,2021-12-04T00:58:06Z,2790000,,,0,,TEAM delay-of-game VIOLATION,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,
288,PT03M25.00S,2021-12-04T00:58:08.1Z,2,REGULAR,freethrow,1 of 3,[],203078,,,1610612764,44,56,2021-12-04T00:58:08Z,2800000,,,0,,MISS B. Beal Free Throw 1 of 3,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Missed,,,,,,,,,,,,,,,,,,,
289,PT03M25.00S,2021-12-04T00:58:08.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,44,56,2021-12-04T00:58:08Z,2810000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,288.0,,,,,,,,,,,,,,
290,PT03M25.00S,2021-12-04T00:58:22.6Z,2,REGULAR,freethrow,2 of 3,[],203078,,,1610612764,45,56,2021-12-04T00:58:22Z,2820000,,,0,,B. Beal Free Throw 2 of 3 (9 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
291,PT03M25.00S,2021-12-04T00:58:37.1Z,2,REGULAR,freethrow,3 of 3,[],203078,,,1610612764,46,56,2021-12-04T00:58:37Z,2830000,,,0,,B. Beal Free Throw 3 of 3 (10 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
292,PT03M14.00S,2021-12-04T00:58:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201567,93.08475689881735,55.63725490196079,1610612739,46,58,2021-12-04T00:58:55Z,2840000,28.0,13.0,1,right,K. Love cutting Layup (9 PTS) (J. Allen 1 AST),"[201567, 1628386]",1610612739.0,CLE,cutting,,,Love,K. Love,,,,,3.08,Made,9.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,,
294,PT02M51.00S,2021-12-04T00:59:12.9Z,2,REGULAR,3pt,Jump Shot,[],203915,30.14126149802891,22.549019607843135,1610612764,46,58,2021-12-04T00:59:17Z,2860000,137.0,231.0,1,left,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,,
295,PT02M48.00S,2021-12-04T00:59:15.9Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,46,58,2021-12-04T00:59:17Z,2870000,,,0,,R. Rubio REBOUND (Off:0 Def:2),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,294.0,,,2.0,2.0,0.0,,,,,,,,,
296,PT02M38.00S,2021-12-04T00:59:26.4Z,2,REGULAR,2pt,Jump Shot,[],1630596,93.74178712220763,30.882352941176478,1610612739,46,58,2021-12-04T00:59:31Z,2880000,-96.0,6.0,1,right,MISS E. Mobley 9' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,9.58,Missed,,,,,,,,,,,,,,,,,,,
297,PT02M37.00S,2021-12-04T00:59:27.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,46,58,2021-12-04T01:01:29Z,2890000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,
298,PT02M36.00S,2021-12-04T00:59:34.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,46,58,2021-12-04T01:01:06Z,2900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M36.00S,2021-12-04T00:59:44.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,46,58,2021-12-04T00:59:44Z,2910000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M36.00S,2021-12-04T01:00:44.8Z,2,REGULAR,substitution,out,[],201567,,,1610612764,46,58,2021-12-04T01:02:30Z,2930000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M36.00S,2021-12-04T01:00:44.8Z,2,REGULAR,substitution,in,[],1629636,,,1610612764,46,58,2021-12-04T01:02:30Z,2940000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M23.00S,2021-12-04T01:02:47.7Z,2,REGULAR,3pt,Jump Shot,[],203484,21.468462549277262,7.35294117647058,1610612764,46,58,2021-12-04T01:02:54Z,2950000,213.0,149.0,1,left,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
303,PT02M18.00S,2021-12-04T01:02:52.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,46,58,2021-12-04T01:02:54Z,2960000,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,302.0,,,3.0,2.0,1.0,,,,,,,,,
304,PT02M05.00S,2021-12-04T01:03:06.3Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,46,58,2021-12-04T01:03:30Z,2970000,,,0,,D. Garland lost ball out-of-bounds TURNOVER (3 TO),[1629636],1610612739.0,CLE,lost ball,,,Garland,D. Garland,,,,,,,,,,,,202056.0,3.0,,,,,,,,,,,,
306,PT01M41.00S,2021-12-04T01:03:41.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612764,46,58,2021-12-04T01:03:51Z,2990000,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,
307,PT01M31.00S,2021-12-04T01:04:05.1Z,2,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,46,58,2021-12-04T01:04:11Z,3000000,,,0,,J. Allen bad pass out-of-bounds TURNOVER (1 TO),[1628386],1610612739.0,CLE,bad pass,,,Allen,J. Allen,,,,,,,,,,,,2005.0,1.0,,,,,,,,,,,,
309,PT01M25.00S,2021-12-04T01:04:18.4Z,2,REGULAR,foul,personal,[],1630171,,,1610612764,46,58,2021-12-04T01:04:27Z,3020000,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 203484]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,2005.0,,,,,2.0,0.0,Caldwell-Pope,203484.0,,,,,
311,PT01M22.00S,2021-12-04T01:04:36.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203078,9.641918528252305,78.92156862745098,1610612764,46,58,2021-12-04T01:04:41Z,3040000,-145.0,38.0,1,left,MISS B. Beal 14' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,14.95,Missed,,,,,,,,,,,,,,,,,,,
312,PT01M19.00S,2021-12-04T01:04:39.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,46,58,2021-12-04T01:04:41Z,3050000,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,311.0,,,7.0,5.0,2.0,,,,,,,,,
313,PT01M16.00S,2021-12-04T01:04:49.5Z,2,REGULAR,foul,personal,['2freethrow'],203484,,,1610612739,46,58,2021-12-04T01:05:00Z,3060000,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Okoro 2 FT),"[203484, 1630171]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,2005.0,,,,,2.0,0.0,Okoro,1630171.0,,,,,
315,PT01M16.00S,2021-12-04T01:05:14.1Z,2,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,46,59,2021-12-04T01:05:14Z,3080000,,,0,,I. Okoro Free Throw 1 of 2 (2 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
316,PT01M16.00S,2021-12-04T01:05:28.8Z,2,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,46,60,2021-12-04T01:05:28Z,3090000,,,0,,I. Okoro Free Throw 2 of 2 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
317,PT00M55.40S,2021-12-04T01:05:52.3Z,2,REGULAR,2pt,Jump Shot,[],203484,16.080814717476997,66.42156862745098,1610612764,46,60,2021-12-04T01:06:02Z,3100000,-82.0,99.0,1,left,MISS K. Caldwell-Pope 12' Jump Shot - blocked,"[203484, 1628386]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,12.84,Missed,,,,,,,,,,,,,,,Allen,1628386.0,,,
318,PT00M55.40S,2021-12-04T01:05:52.3Z,2,REGULAR,block,,[],1628386,,,1610612764,46,60,2021-12-04T01:06:21Z,3110000,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M51.60S,2021-12-04T01:05:56.1Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,46,60,2021-12-04T01:06:02Z,3120000,,,0,,D. Garland REBOUND (Off:1 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,317.0,,,5.0,4.0,1.0,,,,,,,,,
320,PT00M50.50S,2021-12-04T01:05:57.9Z,2,REGULAR,3pt,Jump Shot,[],1629636,69.4316688567674,26.225490196078425,1610612739,46,63,2021-12-04T01:09:00Z,3130000,-119.0,235.0,1,right,D. Garland 26' 3PT running pullup (15 PTS) (I. Okoro 1 AST),"[1629636, 1630171]",1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,26.32,Made,15.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,,
321,PT00M28.70S,2021-12-04T01:06:22.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,8.853482260183966,40.68627450980392,1610612764,46,63,2021-12-04T01:06:32Z,3140000,47.0,31.0,1,left,MISS K. Kuzma Layup - blocked,"[1628398, 1630596]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,5.58,Missed,,,,,,,,,,,,,,,Mobley,1630596.0,,,
322,PT00M28.70S,2021-12-04T01:06:22.8Z,2,REGULAR,block,,[],1630596,,,1610612764,46,63,2021-12-04T01:06:27Z,3150000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M22.50S,2021-12-04T01:06:29.0Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,46,63,2021-12-04T01:06:32Z,3160000,,,0,,R. Rubio REBOUND (Off:0 Def:3),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,321.0,,,3.0,3.0,0.0,,,,,,,,,
324,PT00M10.00S,2021-12-04T01:06:42.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.74178712220763,48.529411764705884,1610612739,46,65,2021-12-04T01:06:48Z,3170000,-7.0,6.0,1,right,J. Allen alley-oop DUNK (18 PTS) (R. Rubio 3 AST),"[1628386, 201937]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,0.97,Made,18.0,R. Rubio,201937.0,3.0,,,,,,,,,,,,,,,
326,PT00M02.40S,2021-12-04T01:06:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,11.218791064388967,58.82352941176471,1610612764,46,65,2021-12-04T01:07:04Z,3190000,-44.0,53.0,1,left,MISS B. Beal 6' driving Layup - blocked,"[203078, 1630596]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,6.89,Missed,,,,,,,,,,,,,,,Mobley,1630596.0,,,
327,PT00M02.40S,2021-12-04T01:06:55.1Z,2,REGULAR,block,,[],1630596,,,1610612764,46,65,2021-12-04T01:06:58Z,3200000,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M02.40S,2021-12-04T01:06:55.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,46,65,2021-12-04T01:07:04Z,3210000,,,0,,J. Allen REBOUND (Off:2 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,326.0,,,8.0,6.0,2.0,,,,,,,,,
329,PT00M00.10S,2021-12-04T01:07:00.0Z,2,REGULAR,3pt,Jump Shot,[],201937,35.92312746386334,78.92156862745098,1610612739,46,65,2021-12-04T01:11:56Z,3220000,145.0,550.0,1,right,MISS R. Rubio 56' running pullup 3PT,[201937],1610612739.0,CLE,running pullup,,,Rubio,R. Rubio,,,,,56.85,Missed,,,,,,,,,,,,,,,,,,,
330,PT00M00.10S,2021-12-04T01:07:00.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,46,65,2021-12-04T01:08:43Z,3230000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,329.0,,,,,,,,,,,,,,
332,PT00M00.00S,2021-12-04T01:08:08.7Z,2,REGULAR,period,end,[],0,,,1610612739,46,65,2021-12-04T01:08:08Z,3250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-12-04T01:10:41.0Z,3,REGULAR,substitution,out,['startperiod'],201937,,,1610612739,46,65,2021-12-04T01:21:58Z,3260000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-12-04T01:10:41.0Z,3,REGULAR,substitution,in,['startperiod'],1628374,,,1610612739,46,65,2021-12-04T01:21:58Z,3270000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-12-04T01:22:34.6Z,3,REGULAR,foul,technical,['1freethrow'],203484,,,1610612739,46,65,2021-12-04T02:25:26Z,3280000,,,0,,K. Caldwell-Pope technical FOUL (1 Tech),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,2005.0,,,,,2.0,1.0,,,,,,,
337,PT12M00.00S,2021-12-04T01:22:34.6Z,3,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,46,66,2021-12-04T01:22:34Z,3290000,,,0,,D. Garland technical Free Throw 1 of 1 (16 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-12-04T01:22:50.2Z,3,REGULAR,period,start,[],0,,,1610612764,46,66,2021-12-04T01:22:50Z,3300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M41.00S,2021-12-04T01:23:08.7Z,3,REGULAR,2pt,Jump Shot,[],1629655,92.55913272010513,77.20588235294117,1610612764,46,66,2021-12-04T01:23:13Z,3310000,136.0,17.0,1,right,MISS D. Gafford 13' Jump Shot,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,13.71,Missed,,,,,,,,,,,,,,,,,,,
340,PT11M37.00S,2021-12-04T01:23:12.7Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,46,66,2021-12-04T01:23:13Z,3320000,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,339.0,,,3.0,2.0,1.0,,,,,,,,,
341,PT11M20.00S,2021-12-04T01:23:29.0Z,3,REGULAR,2pt,Hook,[],1630596,14.766754270696453,33.82352941176471,1610612739,46,68,2021-12-04T01:23:35Z,3330000,81.0,86.0,1,left,E. Mobley 11' turnaround Hook (4 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,11.83,Made,4.0,,,,,,,,,,,,,,,,,,
342,PT11M03.00S,2021-12-04T01:23:47.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,46,68,2021-12-04T01:23:47Z,3340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT10M50.00S,2021-12-04T01:24:21.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,46,68,2021-12-04T01:24:32Z,3360000,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,202056.0,,,,,,,,,,,,,
345,PT10M44.00S,2021-12-04T01:24:28.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,22.125492772667542,41.91176470588235,1610612739,46,68,2021-12-04T01:24:35Z,3370000,40.0,155.0,1,left,MISS D. Garland 16' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,16.07,Missed,,,,,,,,,,,,,,,,,,,
346,PT10M39.00S,2021-12-04T01:24:33.1Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,46,68,2021-12-04T01:24:35Z,3380000,,,0,,D. Gafford REBOUND (Off:0 Def:5),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,345.0,,,5.0,5.0,0.0,,,,,,,,,
347,PT10M28.00S,2021-12-04T01:24:44.1Z,3,REGULAR,3pt,Jump Shot,[],1628398,66.67214191852825,38.23529411764706,1610612764,46,68,2021-12-04T01:24:49Z,3390000,-59.0,261.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
348,PT10M23.00S,2021-12-04T01:24:49.1Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,46,68,2021-12-04T01:24:49Z,3400000,,,0,,J. Allen REBOUND (Off:2 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,347.0,,,9.0,7.0,2.0,,,,,,,,,
349,PT10M19.00S,2021-12-04T01:24:55.9Z,3,REGULAR,turnover,traveling,[],1630596,,,1610612739,46,68,2021-12-04T01:25:01Z,3410000,,,0,,E. Mobley traveling TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,101284.0,1.0,,,,,,,,,,,,
350,PT10M08.00S,2021-12-04T01:25:15.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203078,74.29369250985545,36.029411764705884,1610612764,46,68,2021-12-04T01:25:20Z,3420000,-70.0,189.0,1,right,MISS B. Beal 20' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,20.16,Missed,,,,,,,,,,,,,,,,,,,
351,PT10M04.00S,2021-12-04T01:25:19.3Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,46,68,2021-12-04T01:25:20Z,3430000,,,0,,D. Garland REBOUND (Off:1 Def:5),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,350.0,,,6.0,5.0,1.0,,,,,,,,,
352,PT09M58.00S,2021-12-04T01:25:28.2Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612739,46,68,2021-12-04T01:25:39Z,3440000,,,0,,D. Gafford shooting personal FOUL (3 PF) (Okoro 2 FT),"[1629655, 1630171]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Okoro,1630171.0,,,,,
354,PT09M58.00S,2021-12-04T01:25:50.8Z,3,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,46,69,2021-12-04T01:25:50Z,3460000,,,0,,I. Okoro Free Throw 1 of 2 (4 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
355,PT09M58.00S,2021-12-04T01:26:06.2Z,3,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,46,70,2021-12-04T01:26:06Z,3470000,,,0,,I. Okoro Free Throw 2 of 2 (5 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
356,PT09M47.00S,2021-12-04T01:26:23.2Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,46,70,2021-12-04T01:26:31Z,3480000,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,,,,,,,,101284.0,1.0,,,,,,,,,,,,
357,PT09M37.00S,2021-12-04T01:26:34.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,12.532851511169525,62.745098039215684,1610612739,46,72,2021-12-04T01:26:38Z,3490000,-64.0,65.0,1,left,D. Garland 9' driving floating Jump Shot (18 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,9.12,Made,18.0,,,,,,,,,,,,,,,,,,
358,PT09M28.00S,2021-12-04T01:26:44.8Z,3,REGULAR,3pt,Jump Shot,[],203078,67.9862023653088,72.79411764705883,1610612764,46,72,2021-12-04T01:27:16Z,3500000,114.0,248.0,1,right,MISS B. Beal 27' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,,
359,PT09M26.00S,2021-12-04T01:26:46.8Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,46,72,2021-12-04T01:26:48Z,3510000,,,0,,D. Garland REBOUND (Off:1 Def:6),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,358.0,,,7.0,6.0,1.0,,,,,,,,,
360,PT09M20.00S,2021-12-04T01:26:52.8Z,3,REGULAR,turnover,lost ball,[],1629636,,,1610612739,46,72,2021-12-04T01:26:57Z,3520000,,,0,,D. Garland lost ball TURNOVER (4 TO),"[1629636, 203484]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,4.0,,,,,,,,,,Caldwell-Pope,203484.0,
361,PT09M20.00S,2021-12-04T01:26:52.8Z,3,REGULAR,steal,,[],203484,,,1610612764,46,72,2021-12-04T01:26:54Z,3530000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT09M19.00S,2021-12-04T01:27:19.8Z,3,REGULAR,instantreplay,request,[],0,,,1610612764,46,72,2021-12-04T01:31:12Z,3560000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,Clear Path - Overturn Call
365,PT09M19.00S,2021-12-04T01:28:49.0Z,3,REGULAR,foul,personal,[],1629636,,,1610612764,46,72,2021-12-04T01:29:24Z,3570000,,,0,,D. Garland personal FOUL (2 PF),"[1629636, 203484]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Caldwell-Pope,203484.0,,,,,
367,PT09M10.00S,2021-12-04T01:29:04.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,69.95729303547964,80.3921568627451,1610612764,46,72,2021-12-04T01:29:11Z,3590000,152.0,230.0,1,right,MISS S. Dinwiddie 27' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,27.56,Missed,,,,,,,,,,,,,,,,,,,
