actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
266,PT06M38.00S,2022-01-16T00:50:18.0Z,2,REGULAR,substitution,in,[],1628372,,,1610612764,40,41,2022-01-16T00:52:59Z,2660000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M30.00S,2022-01-16T00:53:20.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628398,86.5473061760841,30.14705882352941,1610612764,42,41,2022-01-16T00:53:23Z,2670000,-99.0,74.0,1,right,K. Kuzma 12' floating Jump Shot (2 PTS),[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,2.0,12.38,,,,,,,,,
268,PT06M14.00S,2022-01-16T00:53:34.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,11.908672798948752,51.225490196078425,1610612757,42,43,2022-01-16T00:53:40Z,2680000,-6.0,59.0,1,left,J. Nurkic cutting DUNK (10 PTS) (A. Simons 6 AST),"[203994, 1629014]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,,,,,,Made,,,,,10.0,5.97,A. Simons,1629014.0,6.0,,,,,,
270,PT05M54.00S,2022-01-16T00:53:54.9Z,2,REGULAR,2pt,Jump Shot,[],203484,92.06636005256242,29.901960784313726,1610612764,44,43,2022-01-16T00:53:58Z,2700000,-100.0,22.0,1,right,K. Caldwell-Pope 10' pullup Jump Shot (2 PTS),[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,,,,2.0,10.29,,,,,,,,,
271,PT05M40.00S,2022-01-16T00:54:08.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,33.98488830486202,31.127450980392158,1610612757,44,46,2022-01-16T00:54:12Z,2710000,94.0,267.0,1,left,A. Simons 28' 3PT pullup (14 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,,Made,,,,,14.0,28.32,,,,,,,,,
272,PT05M16.00S,2022-01-16T00:54:33.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,91.01511169513797,41.66666666666667,1610612764,44,46,2022-01-16T00:54:37Z,2720000,-42.0,32.0,1,right,MISS K. Kuzma floating Shot,[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,5.26,,,,,,,,,
273,PT05M13.00S,2022-01-16T00:54:36.9Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612757,44,46,2022-01-16T00:54:37Z,2730000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,272.0,1.0,1.0,0.0,,,,,,,,,,,
274,PT05M01.00S,2022-01-16T00:54:47.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,9.674770039421814,63.970588235294116,1610612757,44,46,2022-01-16T00:56:27Z,2740000,-70.0,38.0,1,left,MISS R. Covington 7' driving floating bank Shot,[203496],1610612757.0,POR,driving floating bank,,,Covington,R. Covington,,,,,,,,,,Missed,,,,,,7.98,,,,,,,,,
275,PT04M59.00S,2022-01-16T00:54:49.6Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,44,46,2022-01-16T00:54:55Z,2750000,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,274.0,3.0,2.0,1.0,,,,,,,,,,,
276,PT04M55.00S,2022-01-16T00:54:57.1Z,2,REGULAR,turnover,out-of-bounds,[],203526,,,1610612764,44,46,2022-01-16T00:55:05Z,2760000,,,0,,R. Neto bad pass out-of-bounds TURNOVER (2 TO),[203526],1610612764.0,WAS,bad pass,,,Neto,R. Neto,,,,,1146.0,,,,,,,,,,,,,,,2.0,,,,,
277,PT04M43.00S,2022-01-16T00:55:24.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,28.465834428383708,80.14705882352942,1610612757,44,49,2022-01-16T00:56:02Z,2770000,-151.0,215.0,1,left,A. Simons 26' 3PT running pullup (17 PTS),[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,,,,,,Made,,,,,17.0,26.26,,,,,,,,,
278,PT04M29.00S,2022-01-16T00:55:37.1Z,2,REGULAR,2pt,Jump Shot,[],203484,77.87450722733246,37.00980392156863,1610612764,46,49,2022-01-16T00:55:44Z,2780000,-65.0,155.0,1,right,K. Caldwell-Pope 16' pullup Jump Shot (4 PTS),[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,,,,4.0,16.85,,,,,,,,,
279,PT04M15.00S,2022-01-16T00:55:51.2Z,2,REGULAR,3pt,Jump Shot,[],1629014,33.196452036793694,29.411764705882355,1610612757,46,52,2022-01-16T00:55:56Z,2790000,103.0,260.0,1,left,A. Simons 27' 3PT pullup (20 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,,Made,,,,,20.0,27.92,,,,,,,,,
280,PT04M00.00S,2022-01-16T00:56:06.8Z,2,REGULAR,turnover,lost ball,[],203526,,,1610612764,46,52,2022-01-16T00:56:12Z,2800000,,,0,,R. Neto lost ball TURNOVER (3 TO),"[203526, 203496]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,3.0,Covington,203496.0,,,
281,PT04M00.00S,2022-01-16T00:56:06.8Z,2,REGULAR,steal,,[],203496,,,1610612757,46,52,2022-01-16T00:56:08Z,2810000,,,0,,R. Covington STEAL (2 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M56.00S,2022-01-16T00:56:11.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629014,27.808804204993432,12.009803921568627,1610612757,46,52,2022-01-16T00:56:16Z,2820000,190.0,209.0,1,left,MISS A. Simons 28' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,,Missed,,,,,,28.24,,,,,,,,,
283,PT03M53.00S,2022-01-16T00:56:14.1Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,46,52,2022-01-16T00:56:16Z,2830000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,282.0,1.0,1.0,0.0,,,,,,,,,,,
284,PT03M41.00S,2022-01-16T00:56:28.0Z,2,REGULAR,turnover,out-of-bounds,[],203484,,,1610612764,46,52,2022-01-16T00:56:37Z,2840000,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (2 TO),[203484],1610612764.0,WAS,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,202901.0,,,,,,,,,,,,,,,2.0,,,,,
285,PT03M41.00S,2022-01-16T00:56:31.2Z,2,REGULAR,substitution,out,[],203526,,,1610612757,46,52,2022-01-16T00:56:37Z,2850000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M41.00S,2022-01-16T00:56:31.2Z,2,REGULAR,substitution,in,[],203915,,,1610612757,46,52,2022-01-16T00:56:37Z,2860000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M31.00S,2022-01-16T00:56:58.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,7.178055190538765,46.568627450980394,1610612757,46,54,2022-01-16T00:57:03Z,2870000,17.0,15.0,1,left,A. Simons cutting finger roll Layup (22 PTS) (J. Nurkic 1 AST),"[1629014, 203994]",1610612757.0,POR,cutting finger roll,,,Simons,A. Simons,,,,,,,,,,Made,,,,,22.0,2.28,J. Nurkic,203994.0,1.0,,,,,,
289,PT03M31.00S,2022-01-16T00:57:00.2Z,2,REGULAR,foul,personal,['1freethrow'],203484,,,1610612757,46,54,2022-01-16T00:57:09Z,2890000,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Simons 1 FT),"[203484, 1629014]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1627541.0,1.0,0.0,Simons,1629014.0,,,,,,,,,,,,,,,,
291,PT03M31.00S,2022-01-16T00:57:30.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629014,,,1610612757,46,55,2022-01-16T00:57:30Z,2910000,,,0,,A. Simons Free Throw 1 of 1 (23 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,Made,,,,,23.0,,,,,,,,,,
292,PT03M15.00S,2022-01-16T00:57:52.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612764,46,55,2022-01-16T00:58:08Z,2920000,,,0,,R. Covington personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[203496, 203484]",1610612757.0,POR,,,,Covington,R. Covington,,,,,1146.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
294,PT03M15.00S,2022-01-16T00:58:28.2Z,2,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,47,55,2022-01-16T00:58:39Z,2940000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (5 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
296,PT03M15.00S,2022-01-16T00:58:28.3Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,47,55,2022-01-16T00:58:48Z,2945000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M15.00S,2022-01-16T00:58:28.3Z,2,REGULAR,substitution,in,[],1626149,,,1610612764,47,55,2022-01-16T00:58:48Z,2947500,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M15.00S,2022-01-16T00:58:28.2Z,2,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,48,55,2022-01-16T00:58:39Z,2950000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (6 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
298,PT03M01.00S,2022-01-16T00:59:06.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203496,7.046649145860711,59.31372549019608,1610612757,48,57,2022-01-16T00:59:11Z,2960000,-47.0,14.0,1,left,R. Covington Layup (5 PTS) (T. Snell 1 AST),"[203496, 203503]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Made,,,,,5.0,4.86,T. Snell,203503.0,1.0,,,,,,
300,PT02M55.00S,2022-01-16T00:59:14.4Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612764,48,57,2022-01-16T00:59:20Z,2980000,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (2 TO),[203915],1610612764.0,WAS,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,202901.0,,,,,,,,,,,,,,,2.0,,,,,
301,PT02M55.00S,2022-01-16T00:59:18.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,48,57,2022-01-16T00:59:18Z,2990000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M41.00S,2022-01-16T01:02:23.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203503,7.178055190538765,45.83333333333333,1610612757,48,59,2022-01-16T01:02:28Z,3000000,21.0,15.0,1,left,T. Snell cutting DUNK (2 PTS) (R. Covington 1 AST),"[203503, 203496]",1610612757.0,POR,cutting,,,Snell,T. Snell,,,,,,,,,,Made,,,,,2.0,2.56,R. Covington,203496.0,1.0,,,,,,
304,PT02M22.00S,2022-01-16T01:02:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626149,84.70762155059133,37.254901960784316,1610612764,50,59,2022-01-16T01:02:50Z,3020000,-64.0,91.0,1,right,M. Harrell 11' floating Jump Shot (6 PTS) (S. Dinwiddie 4 AST),"[1626149, 203915]",1610612764.0,WAS,floating,,,Harrell,M. Harrell,,,,,,,,,,Made,,,,,6.0,11.12,S. Dinwiddie,203915.0,4.0,,,,,,
306,PT02M07.00S,2022-01-16T01:02:58.0Z,2,REGULAR,3pt,Jump Shot,[],1629014,28.203022339027594,82.1078431372549,1610612757,50,62,2022-01-16T01:03:01Z,3040000,-161.0,213.0,1,left,A. Simons 26' 3PT  (26 PTS) (R. Covington 2 AST),"[1629014, 203496]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,Made,,,,,26.0,26.64,R. Covington,203496.0,2.0,,,,,,
308,PT01M51.00S,2022-01-16T01:03:14.6Z,2,REGULAR,2pt,Jump Shot,[],1626149,94.43166885676742,77.69607843137256,1610612764,52,62,2022-01-16T01:03:19Z,3060000,138.0,0.0,1,right,M. Harrell 13' step back Jump Shot (8 PTS),[1626149],1610612764.0,WAS,step back,,,Harrell,M. Harrell,,,,,,,,,,Made,,,,,8.0,13.85,,,,,,,,,
309,PT01M34.00S,2022-01-16T01:03:31.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,10.85742444152431,56.61764705882353,1610612757,52,64,2022-01-16T01:03:36Z,3070000,-33.0,50.0,1,left,J. Nurkic Hook (12 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,Made,,,,,12.0,5.96,,,,,,,,,
311,PT01M14.00S,2022-01-16T01:03:50.8Z,2,REGULAR,3pt,Jump Shot,[],1630557,73.53810775295663,11.76470588235294,1610612764,55,64,2022-01-16T01:03:55Z,3090000,-191.0,196.0,1,right,C. Kispert 27' 3PT  (11 PTS) (K. Kuzma 2 AST),"[1630557, 1628398]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Made,,,,,11.0,27.4,K. Kuzma,1628398.0,2.0,,,,,,
313,PT01M05.00S,2022-01-16T01:04:04.5Z,2,REGULAR,foul,personal,[],1626149,,,1610612757,55,64,2022-01-16T01:04:13Z,3110000,,,0,,M. Harrell personal FOUL (1 PF),"[1626149, 203994]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1627541.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,,
315,PT00M59.80S,2022-01-16T01:04:29.8Z,2,REGULAR,3pt,Jump Shot,[],203496,21.632720105124836,94.11764705882352,1610612757,55,67,2022-01-16T01:04:34Z,3130000,-221.0,151.0,1,left,R. Covington 26' 3PT  (8 PTS) (D. Smith Jr. 2 AST),"[203496, 1628372]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Made,,,,,8.0,26.72,D. Smith Jr.,1628372.0,2.0,,,,,,
337,PT00M45.90S,2022-01-16T01:04:39.4Z,2,REGULAR,2pt,Jump Shot,[],1628398,88.12417871222075,30.88235294117647,1610612764,55,67,2022-01-16T01:08:44Z,3145000,-96.0,59.0,1,right,MISS K. Kuzma 11' pullup Shot - blocked,"[1628398, 203496]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,11.24,,,,,,,Covington,203496.0,
338,PT00M45.90S,2022-01-16T01:04:39.4Z,2,REGULAR,block,,[],203496,,,1610612764,55,67,2022-01-16T01:08:44Z,3147500,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M45.90S,2022-01-16T01:04:39.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,55,67,2022-01-16T01:08:44Z,3148750,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,337.0,,,,,,,,,,,,,,
340,PT00M45.90S,2022-01-16T01:04:54.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,55,67,2022-01-16T01:09:06Z,3154375,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M34.80S,2022-01-16T01:05:08.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,28.33442838370565,12.990196078431374,1610612757,55,67,2022-01-16T01:08:56Z,3160000,185.0,214.0,1,left,MISS A. Simons 28' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,,,,,,Missed,,,,,,28.27,,,,,,,,,
319,PT00M31.30S,2022-01-16T01:05:12.2Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,55,67,2022-01-16T01:05:13Z,3170000,,,0,,C. Kispert REBOUND (Off:0 Def:5),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,318.0,5.0,5.0,0.0,,,,,,,,,,,
321,PT00M10.50S,2022-01-16T01:05:33.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612764,55,67,2022-01-16T01:05:44Z,3190000,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[203994, 203915]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,1146.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,,
323,PT00M10.50S,2022-01-16T01:06:06.2Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,56,67,2022-01-16T01:06:06Z,3210000,,,0,,S. Dinwiddie Free Throw 1 of 2 (15 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
324,PT00M10.50S,2022-01-16T01:06:07.0Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,56,67,2022-01-16T01:06:10Z,3220000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M10.50S,2022-01-16T01:06:07.0Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,56,67,2022-01-16T01:06:10Z,3230000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M10.50S,2022-01-16T01:06:25.5Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,57,67,2022-01-16T01:06:25Z,3240000,,,0,,S. Dinwiddie Free Throw 2 of 2 (16 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,
327,PT00M05.60S,2022-01-16T01:06:39.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612757,57,67,2022-01-16T01:06:46Z,3250000,,,0,,M. Harrell shooting personal FOUL (2 PF) (Nurkic 2 FT),"[1626149, 203994]",1610612764.0,WAS,shooting,,,Harrell,M. Harrell,,,,,1146.0,2.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,,
329,PT00M05.60S,2022-01-16T01:07:03.0Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,57,68,2022-01-16T01:07:03Z,3270000,,,0,,J. Nurkic Free Throw 1 of 2 (13 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,
330,PT00M05.60S,2022-01-16T01:07:03.6Z,2,REGULAR,substitution,out,[],1630166,,,1610612757,57,68,2022-01-16T01:07:07Z,3280000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M05.60S,2022-01-16T01:07:03.6Z,2,REGULAR,substitution,in,[],1630557,,,1610612757,57,68,2022-01-16T01:07:07Z,3290000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M05.60S,2022-01-16T01:07:03.0Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,57,68,2022-01-16T01:07:24Z,3300000,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,Missed,,,,,,,,,,,,,,,
333,PT00M03.80S,2022-01-16T01:07:04.8Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,57,68,2022-01-16T01:07:24Z,3310000,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,332.0,5.0,4.0,1.0,,,,,,,,,,,
334,PT00M00.10S,2022-01-16T01:07:26.1Z,2,REGULAR,turnover,bad pass,[],1628398,,,1610612764,57,68,2022-01-16T01:07:39Z,3320000,,,0,,K. Kuzma bad pass TURNOVER (2 TO),"[1628398, 203496]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,2.0,Covington,203496.0,,,
335,PT00M00.10S,2022-01-16T01:07:26.1Z,2,REGULAR,steal,,[],203496,,,1610612757,57,68,2022-01-16T01:07:39Z,3330000,,,0,,R. Covington STEAL (3 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M00.00S,2022-01-16T01:07:42.7Z,2,REGULAR,period,end,[],0,,,1610612757,57,68,2022-01-16T01:07:42Z,3340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-01-16T01:15:57.0Z,3,REGULAR,substitution,out,['startperiod'],1626149,,,1610612757,57,68,2022-01-16T01:22:25Z,3350000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-01-16T01:15:57.0Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612757,57,68,2022-01-16T01:22:25Z,3360000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-01-16T01:15:57.0Z,3,REGULAR,substitution,out,['startperiod'],203503,,,1610612757,57,68,2022-01-16T01:22:25Z,3370000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-01-16T01:15:57.0Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612757,57,68,2022-01-16T01:22:25Z,3380000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-01-16T01:15:57.0Z,3,REGULAR,substitution,in,['startperiod'],1629642,,,1610612757,57,68,2022-01-16T01:22:25Z,3390000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-01-16T01:15:57.0Z,3,REGULAR,substitution,in,['startperiod'],203463,,,1610612757,57,68,2022-01-16T01:22:25Z,3400000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-01-16T01:22:41.1Z,3,REGULAR,period,start,[],0,,,1610612764,57,68,2022-01-16T01:22:41Z,3410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M38.00S,2022-01-16T01:23:02.2Z,3,REGULAR,2pt,Jump Shot,[],1629655,18.478975032851512,25.735294117647058,1610612764,57,68,2022-01-16T01:23:07Z,3420000,121.0,121.0,1,left,MISS D. Gafford 17' Jump Shot,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,Missed,,,,,,17.15,,,,,,,,,
349,PT11M36.00S,2022-01-16T01:23:04.2Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,57,68,2022-01-16T01:23:07Z,3430000,,,0,,R. Covington REBOUND (Off:1 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,348.0,6.0,5.0,1.0,,,,,,,,,,,
350,PT11M26.00S,2022-01-16T01:23:14.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,92.06636005256242,56.127450980392155,1610612757,57,70,2022-01-16T01:23:21Z,3440000,31.0,22.0,1,right,J. Nurkic cutting DUNK (15 PTS) (A. Simons 7 AST),"[203994, 1629014]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,,,,,,Made,,,,,15.0,3.77,A. Simons,1629014.0,7.0,,,,,,
352,PT11M08.00S,2022-01-16T01:23:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,8.886333771353483,37.5,1610612764,57,70,2022-01-16T01:23:38Z,3460000,62.0,31.0,1,left,MISS K. Caldwell-Pope 6' Layup,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,6.98,,,,,,,,,
353,PT11M08.00S,2022-01-16T01:23:32.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,57,70,2022-01-16T01:23:38Z,3470000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,352.0,,,,,,,,,,,,,,
354,PT11M08.00S,2022-01-16T01:23:36.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,57,70,2022-01-16T01:24:39Z,3480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M00.00S,2022-01-16T01:23:56.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628398,10.85742444152431,70.83333333333334,1610612764,57,70,2022-01-16T01:24:02Z,3490000,-104.0,50.0,1,left,MISS K. Kuzma 11' bank Shot,[1628398],1610612764.0,WAS,bank,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,11.54,,,,,,,,,
356,PT10M57.00S,2022-01-16T01:23:59.5Z,3,REGULAR,rebound,defensive,[],203463,,,1610612757,57,70,2022-01-16T01:24:02Z,3500000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,355.0,1.0,1.0,0.0,,,,,,,,,,,
