actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
263,PT03M55.00S,2022-01-04T00:51:53.0Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,49,48,2022-01-04T00:51:58Z,2610000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,261.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
264,PT03M48.00S,2022-01-04T00:51:59.5Z,2,REGULAR,3pt,Jump Shot,[],1626179,76.13337713534823,11.029411764705884,1610612766,49,48,2022-01-04T00:52:08Z,2620000,-195.0,172.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
265,PT03M45.00S,2022-01-04T00:52:03.4Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,49,48,2022-01-04T00:52:03Z,2630000,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,264.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
266,PT03M43.00S,2022-01-04T00:52:05.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,93.74178712220763,95.09803921568627,1610612766,49,51,2022-01-04T00:52:12Z,2640000,225.0,6.0,1,right,M. Bridges 3PT step back (15 PTS),[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,22.56,Made,,,,,15.0,,,,,,,,,,,,,,
267,PT03M29.00S,2022-01-04T00:52:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,9.247700394218143,47.79411764705882,1610612764,51,51,2022-01-04T00:52:26Z,2650000,11.0,34.0,1,left,B. Beal driving Layup (12 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,3.61,Made,,,,,12.0,,,,,,,,,,,,,,
268,PT03M29.00S,2022-01-04T00:52:25.4Z,2,REGULAR,foul,personal,['1freethrow'],203486,,,1610612764,51,51,2022-01-04T00:53:00Z,2660000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Beal 1 FT),"[203486, 203078]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Beal,203078.0,
270,PT03M29.00S,2022-01-04T00:52:41.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,51,51,2022-01-04T00:52:57Z,2680000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M29.00S,2022-01-04T00:52:41.1Z,2,REGULAR,substitution,out,[],1628998,,,1610612764,51,51,2022-01-04T00:52:57Z,2690000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M29.00S,2022-01-04T00:52:41.1Z,2,REGULAR,substitution,in,[],203484,,,1610612764,51,51,2022-01-04T00:52:57Z,2700000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M29.00S,2022-01-04T00:52:41.1Z,2,REGULAR,substitution,in,[],1630163,,,1610612764,51,51,2022-01-04T00:52:57Z,2710000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M29.00S,2022-01-04T00:53:02.1Z,2,REGULAR,freethrow,1 of 1,[],203078,,,1610612764,52,51,2022-01-04T00:53:02Z,2720000,,,0,,B. Beal Free Throw 1 of 1 (13 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
275,PT03M19.00S,2022-01-04T00:53:14.1Z,2,REGULAR,2pt,Jump Shot,[],202330,78.76149802890933,67.8921568627451,1610612766,52,53,2022-01-04T00:53:18Z,2730000,89.0,147.0,1,right,G. Hayward 17' pullup Jump Shot (15 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,17.22,Made,,,,,15.0,,,,,,,,,,,,,,
276,PT03M01.00S,2022-01-04T00:53:31.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,13.452693823915894,49.26470588235294,1610612764,52,53,2022-01-04T00:53:35Z,2740000,4.0,74.0,1,left,MISS D. Avdija 7' floating Shot,[1630166],1610612764.0,WAS,floating,,,Avdija,D. Avdija,,,,,7.41,Missed,,,,,,,,,,,,,,,,,,,
277,PT02M59.00S,2022-01-04T00:53:33.7Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,52,53,2022-01-04T00:53:35Z,2750000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,276.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
278,PT02M55.00S,2022-01-04T00:53:45.4Z,2,REGULAR,foul,offensive,[],1626179,,,1610612766,52,53,2022-01-04T00:54:08Z,2760000,,,0,,T. Rozier offensive FOUL (2 PF),"[1626179, 203484]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Caldwell-Pope,203484.0,
280,PT02M55.00S,2022-01-04T00:53:45.4Z,2,REGULAR,turnover,offensive foul,[],1626179,,,1610612766,52,53,2022-01-04T00:53:45Z,2780000,,,0,,T. Rozier offensive foul TURNOVER (1 TO),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,1.0,,,,,201639.0,,,,,
281,PT02M55.00S,2022-01-04T00:54:03.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,52,53,2022-01-04T00:54:03Z,2790000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M38.00S,2022-01-04T00:57:10.7Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612764,52,53,2022-01-04T00:57:17Z,2800000,,,0,,B. Beal bad pass TURNOVER (3 TO),"[203078, 202330]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,3.0,Hayward,202330.0,,,,,,,,
283,PT02M38.00S,2022-01-04T00:57:10.7Z,2,REGULAR,steal,,[],202330,,,1610612766,52,53,2022-01-04T00:57:12Z,2810000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M34.00S,2022-01-04T00:57:14.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,91.50788436268068,48.28431372549019,1610612766,52,55,2022-01-04T00:57:22Z,2820000,-9.0,27.0,1,right,T. Rozier running DUNK (5 PTS) (G. Hayward 3 AST),"[1626179, 202330]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,2.86,Made,,,,,5.0,G. Hayward,202330.0,3.0,,,,,,,,,,,
286,PT02M18.00S,2022-01-04T00:57:30.4Z,2,REGULAR,2pt,Jump Shot,[],203078,13.715505913272011,77.20588235294117,1610612764,52,55,2022-01-04T01:01:11Z,2840000,-136.0,76.0,1,left,MISS B. Beal 15' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,15.6,Missed,,,,,,,,,,,,,,,,,,,
287,PT02M14.00S,2022-01-04T00:57:34.4Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,52,55,2022-01-04T00:57:35Z,2850000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,286.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
288,PT02M05.00S,2022-01-04T00:57:43.7Z,2,REGULAR,3pt,Jump Shot,[],1630163,64.83245729303547,38.48039215686274,1610612766,52,58,2022-01-04T01:01:54Z,2860000,-58.0,278.0,1,right,L. Ball 28' 3PT  (5 PTS) (M. Plumlee 4 AST),"[1630163, 203486]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,28.4,Made,,,,,5.0,M. Plumlee,203486.0,4.0,,,,,,,,,,,
290,PT01M50.00S,2022-01-04T00:57:57.9Z,2,REGULAR,3pt,Jump Shot,[],1628398,12.270039421813408,94.8529411764706,1610612764,52,58,2022-01-04T00:58:03Z,2880000,-224.0,63.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
291,PT01M48.00S,2022-01-04T00:57:59.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,52,58,2022-01-04T00:58:03Z,2890000,,,0,,M. Bridges REBOUND (Off:2 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,290.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
292,PT01M42.00S,2022-01-04T00:58:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,90.98226018396846,49.01960784313726,1610612766,52,60,2022-01-04T00:58:20Z,2900000,-5.0,32.0,1,right,L. Ball driving Layup (7 PTS) (M. Bridges 2 AST),"[1630163, 1628970]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,3.27,Made,,,,,7.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,
293,PT01M42.00S,2022-01-04T00:58:14.5Z,2,REGULAR,foul,personal,['1freethrow'],203484,,,1610612766,52,60,2022-01-04T00:58:24Z,2910000,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Ball 1 FT),"[203484, 1630163]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Ball,1630163.0,
295,PT01M42.00S,2022-01-04T00:58:40.2Z,2,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,52,60,2022-01-04T00:58:44Z,2930000,,,0,,MISS L. Ball Free Throw 1 of 1,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Missed,,,,,,,,,,,,,,,,,,,
296,PT01M37.00S,2022-01-04T00:58:45.2Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,52,60,2022-01-04T00:58:44Z,2940000,,,0,,K. Kuzma REBOUND (Off:3 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,295.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
297,PT01M27.00S,2022-01-04T00:58:53.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,9.116294349540084,46.568627450980394,1610612764,52,60,2022-01-04T01:05:08Z,2950000,17.0,33.0,1,left,MISS B. Beal driving floating Shot,[203078],1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,3.74,Missed,,,,,,,,,,,,,,,,,,,
298,PT01M23.00S,2022-01-04T00:58:57.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,52,60,2022-01-04T00:58:58Z,2960000,,,0,,M. Bridges REBOUND (Off:2 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,297.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
299,PT01M19.00S,2022-01-04T00:59:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.11366622864652,49.26470588235294,1610612766,52,60,2022-01-04T01:06:22Z,2970000,-4.0,31.0,1,right,MISS L. Ball driving reverse Layup,[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,3.12,Missed,,,,,,,,,,,,,,,,,,,
300,PT01M15.00S,2022-01-04T00:59:05.2Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,52,60,2022-01-04T00:59:08Z,2980000,,,0,,M. Plumlee REBOUND (Off:2 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,299.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
301,PT01M14.00S,2022-01-04T00:59:05.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203486,92.29632063074901,47.30392156862745,1610612766,52,62,2022-01-04T00:59:13Z,2990000,-13.0,20.0,1,right,M. Plumlee putback DUNK (6 PTS),[203486],1610612766.0,CHA,putback,,,Plumlee,M. Plumlee,,,,,2.4,Made,,,,,6.0,,,,,,,,,,,,,,
302,PT00M55.60S,2022-01-04T00:59:25.9Z,2,REGULAR,turnover,bad pass,[],203484,,,1610612764,52,62,2022-01-04T00:59:30Z,3000000,,,0,,K. Caldwell-Pope bad pass TURNOVER (2 TO),"[203484, 1628970]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,2.0,Bridges,1628970.0,,,,,,,,
303,PT00M55.60S,2022-01-04T00:59:25.9Z,2,REGULAR,steal,,[],1628970,,,1610612766,52,62,2022-01-04T01:07:35Z,3010000,,,0,,M. Bridges STEAL (4 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M46.70S,2022-01-04T00:59:35.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,91.50788436268068,49.50980392156863,1610612766,52,64,2022-01-04T01:08:16Z,3020000,-2.0,27.0,1,right,M. Bridges driving reverse Layup (17 PTS),[1628970],1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,2.74,Made,,,,,17.0,,,,,,,,,,,,,,
305,PT00M33.80S,2022-01-04T00:59:52.0Z,2,REGULAR,foul,personal,['2freethrow'],203486,,,1610612764,52,64,2022-01-04T01:00:07Z,3030000,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Avdija 2 FT),"[203486, 1630166]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Avdija,1630166.0,
307,PT00M33.80S,2022-01-04T01:00:19.0Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,53,64,2022-01-04T01:00:19Z,3050000,,,0,,D. Avdija Free Throw 1 of 2 (3 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
308,PT00M33.80S,2022-01-04T01:00:26.7Z,2,REGULAR,substitution,out,[],203486,,,1610612764,53,64,2022-01-04T01:00:41Z,3060000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M33.80S,2022-01-04T01:00:26.7Z,2,REGULAR,substitution,in,[],1629667,,,1610612764,53,64,2022-01-04T01:00:41Z,3070000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M33.80S,2022-01-04T01:00:51.4Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,54,64,2022-01-04T01:00:51Z,3080000,,,0,,D. Avdija Free Throw 2 of 2 (4 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
311,PT00M15.00S,2022-01-04T01:01:13.4Z,2,REGULAR,3pt,Jump Shot,[],1630163,73.11103810775296,10.784313725490193,1610612766,54,64,2022-01-04T01:01:18Z,3090000,-196.0,200.0,1,right,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,28.03,Missed,,,,,,,,,,,,,,,,,,,
312,PT00M12.50S,2022-01-04T01:01:15.9Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,54,64,2022-01-04T01:01:15Z,3100000,,,0,,K. Kuzma REBOUND (Off:3 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,311.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
313,PT00M01.70S,2022-01-04T01:01:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,8.722076215505908,50.0,1610612764,56,64,2022-01-04T01:01:32Z,3110000,0.0,29.0,1,left,B. Beal Layup (15 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,2.95,Made,,,,,15.0,,,,,,,,,,,,,,
314,PT00M00.00S,2022-01-04T01:02:09.8Z,2,REGULAR,period,end,[],0,,,1610612766,56,64,2022-01-04T01:02:09Z,3120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-01-04T01:15:58.1Z,3,REGULAR,substitution,out,['startperiod'],1629667,,,1610612766,56,64,2022-01-04T01:16:54Z,3130000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-01-04T01:15:58.1Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,56,64,2022-01-04T01:16:54Z,3140000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-01-04T01:17:04.2Z,3,REGULAR,period,start,[],0,,,1610612766,56,64,2022-01-04T01:17:04Z,3150000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M52.00S,2022-01-04T01:17:11.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,12.401445466491452,47.30392156862745,1610612766,56,64,2022-01-04T01:17:20Z,3160000,13.0,64.0,1,left,MISS G. Hayward 6' floating Shot - blocked,"[202330, 203078]",1610612766.0,CHA,floating,,,Hayward,G. Hayward,,,,,6.55,Missed,,,,,,,,,,,,Beal,203078.0,,,,,,
320,PT11M52.00S,2022-01-04T01:17:11.4Z,3,REGULAR,block,,[],203078,,,1610612766,56,64,2022-01-04T01:17:14Z,3170000,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M47.00S,2022-01-04T01:17:16.4Z,3,REGULAR,rebound,offensive,[],1626179,,,1610612766,56,64,2022-01-04T01:25:27Z,3180000,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,319.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
324,PT11M40.00S,2022-01-04T01:17:23.0Z,3,REGULAR,turnover,bad pass,[],1626179,,,1610612766,56,64,2022-01-04T01:17:27Z,3210000,,,0,,T. Rozier bad pass TURNOVER (2 TO),"[1626179, 1630166]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,2.0,Avdija,1630166.0,,,,,,,,
325,PT11M40.00S,2022-01-04T01:17:23.0Z,3,REGULAR,steal,,[],1630166,,,1610612764,56,64,2022-01-04T01:17:25Z,3220000,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M36.00S,2022-01-04T01:17:26.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,68.24901445466492,27.941176470588232,1610612764,56,64,2022-01-04T01:19:14Z,3230000,-110.0,246.0,1,right,MISS K. Caldwell-Pope 26' running pullup 3PT,[203484],1610612764.0,WAS,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
327,PT11M34.00S,2022-01-04T01:17:28.9Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,56,64,2022-01-04T01:17:33Z,3240000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,326.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
328,PT11M31.00S,2022-01-04T01:17:32.2Z,3,REGULAR,3pt,Jump Shot,[],1630163,31.718134034165573,79.16666666666666,1610612766,56,67,2022-01-04T01:19:37Z,3250000,-146.0,246.0,1,left,L. Ball 28' 3PT running (10 PTS) (T. Rozier 2 AST),"[1630163, 1626179]",1610612766.0,CHA,running,,,Ball,L. Ball,,,,,28.57,Made,,,,,10.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,
330,PT11M12.00S,2022-01-04T01:17:54.2Z,3,REGULAR,foul,personal,[],1630163,,,1610612764,56,67,2022-01-04T01:18:06Z,3270000,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1628398]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Kuzma,1628398.0,
332,PT11M00.00S,2022-01-04T01:18:25.7Z,3,REGULAR,2pt,Jump Shot,[],203078,87.30289093298292,70.83333333333333,1610612764,56,67,2022-01-04T01:18:30Z,3290000,104.0,67.0,1,right,MISS B. Beal 12' fadeaway Shot,[203078],1610612764.0,WAS,fadeaway,,,Beal,B. Beal,,,,,12.38,Missed,,,,,,,,,,,,,,,,,,,
333,PT10M57.00S,2022-01-04T01:18:28.4Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,56,67,2022-01-04T01:18:28Z,3300000,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,332.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
334,PT10M46.00S,2022-01-04T01:18:40.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,9.247700394218143,53.18627450980392,1610612766,56,69,2022-01-04T01:18:45Z,3310000,-16.0,34.0,1,left,M. Bridges driving Layup (19 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.79,Made,,,,,19.0,,,,,,,,,,,,,,
335,PT10M33.00S,2022-01-04T01:18:51.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,90.5880420499343,47.79411764705882,1610612764,58,69,2022-01-04T01:18:57Z,3320000,-11.0,36.0,1,right,K. Kuzma Hook (17 PTS) (D. Avdija 2 AST),"[1628398, 1630166]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,3.76,Made,,,,,17.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,
337,PT10M21.00S,2022-01-04T01:19:04.3Z,3,REGULAR,3pt,Jump Shot,[],1628970,32.37516425755584,29.411764705882348,1610612766,58,69,2022-01-04T01:19:09Z,3340000,103.0,252.0,1,left,MISS M. Bridges 27' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
338,PT10M17.00S,2022-01-04T01:19:07.8Z,3,REGULAR,rebound,offensive,[],202330,,,1610612766,58,69,2022-01-04T01:19:07Z,3350000,,,0,,G. Hayward REBOUND (Off:2 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,337.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
339,PT10M14.00S,2022-01-04T01:19:15.0Z,3,REGULAR,turnover,backcourt,[],1628970,,,1610612766,58,69,2022-01-04T01:19:38Z,3360000,,,0,,M. Bridges backcourt TURNOVER (1 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1.0,,,,,,,,,,
340,PT09M58.00S,2022-01-04T01:19:47.6Z,3,REGULAR,foul,personal,[],1630163,,,1610612764,58,69,2022-01-04T01:19:55Z,3370000,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 1628398]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Kuzma,1628398.0,
342,PT09M46.00S,2022-01-04T01:20:22.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628398,82.44086727989487,60.049019607843135,1610612764,58,69,2022-01-04T01:22:24Z,3390000,50.0,113.0,1,right,MISS K. Kuzma 12' turnaround Shot,[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,12.33,Missed,,,,,,,,,,,,,,,,,,,
343,PT09M43.00S,2022-01-04T01:20:25.8Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,58,69,2022-01-04T01:20:27Z,3400000,,,0,,G. Hayward REBOUND (Off:2 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,342.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
344,PT09M37.00S,2022-01-04T01:20:32.1Z,3,REGULAR,2pt,Jump Shot,[],202330,19.23455978975032,29.90196078431373,1610612766,58,71,2022-01-04T01:20:36Z,3410000,100.0,128.0,1,left,G. Hayward 16' Jump Shot (17 PTS) (M. Plumlee 5 AST),"[202330, 203486]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,16.3,Made,,,,,17.0,M. Plumlee,203486.0,5.0,,,,,,,,,,,
346,PT09M18.00S,2022-01-04T01:20:49.6Z,3,REGULAR,3pt,Jump Shot,[],1628398,76.26478318002628,10.294117647058826,1610612764,61,71,2022-01-04T01:20:56Z,3430000,-199.0,171.0,1,right,K. Kuzma 26' 3PT  (20 PTS) (D. Gafford 2 AST),"[1628398, 1629655]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.17,Made,,,,,20.0,D. Gafford,1629655.0,2.0,,,,,,,,,,,
348,PT09M02.00S,2022-01-04T01:21:06.5Z,3,REGULAR,2pt,Jump Shot,[],1626179,21.862680683311424,31.617647058823522,1610612766,61,73,2022-01-04T01:21:10Z,3450000,92.0,153.0,1,left,T. Rozier 17' pullup Jump Shot (7 PTS) (L. Ball 2 AST),"[1626179, 1630163]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,17.85,Made,,,,,7.0,L. Ball,1630163.0,2.0,,,,,,,,,,,
350,PT08M46.00S,2022-01-04T01:21:21.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,68.9060446780552,77.20588235294117,1610612764,61,73,2022-01-04T01:21:26Z,3470000,136.0,240.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,,
351,PT08M43.00S,2022-01-04T01:21:24.9Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,61,73,2022-01-04T01:21:26Z,3480000,,,0,,M. Plumlee REBOUND (Off:2 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,350.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
352,PT08M32.00S,2022-01-04T01:21:35.7Z,3,REGULAR,2pt,Jump Shot,[],1626179,21.0742444152431,71.56862745098039,1610612766,61,73,2022-01-04T01:21:43Z,3490000,-108.0,146.0,1,left,MISS T. Rozier 18' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,18.12,Missed,,,,,,,,,,,,,,,,,,,
