actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
355,PT10M14.00S,2022-01-13T01:19:36.0Z,3,REGULAR,freethrow,2 of 2,[],1629643,,,1610612753,56,50,2022-01-13T01:25:04Z,3520000,,,0,,C. Okeke Free Throw 2 of 2 (8 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
356,PT09M58.00S,2022-01-13T01:19:56.9Z,3,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612764,56,50,2022-01-13T01:26:56Z,3530000,,,0,,C. Kispert lost ball out-of-bounds TURNOVER (1 TO),[1630557],1610612764.0,WAS,lost ball,,,Kispert,C. Kispert,,,,,,,,,,,,1.0,,,,,,1627962.0,,,,,,,
357,PT09M45.00S,2022-01-13T01:20:28.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629643,9.674770039421814,4.166666666666666,1610612753,56,50,2022-01-13T01:20:34Z,3540000,229.0,38.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
358,PT09M41.00S,2022-01-13T01:20:32.5Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,56,50,2022-01-13T01:20:32Z,3550000,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,357.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
359,PT09M32.00S,2022-01-13T01:20:41.4Z,3,REGULAR,turnover,lost ball,[],1628398,,,1610612764,56,50,2022-01-13T01:20:46Z,3560000,,,0,,K. Kuzma lost ball TURNOVER (4 TO),"[1628398, 1629643]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,4.0,Okeke,1629643.0,,,,,,,,,,,
360,PT09M32.00S,2022-01-13T01:20:41.4Z,3,REGULAR,steal,,[],1629643,,,1610612753,56,50,2022-01-13T01:20:43Z,3570000,,,0,,C. Okeke STEAL (2 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT09M28.00S,2022-01-13T01:20:45.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,7.835085413929041,49.754901960784316,1610612753,56,50,2022-01-13T01:20:53Z,3580000,1.0,21.0,1,left,MISS C. Anthony Layup,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
362,PT09M25.00S,2022-01-13T01:20:48.0Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,56,50,2022-01-13T01:20:48Z,3590000,,,0,,K. Kuzma REBOUND (Off:1 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,361.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
363,PT09M21.00S,2022-01-13T01:20:52.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,89.17542706964521,95.58823529411765,1610612764,59,50,2022-01-13T01:20:58Z,3600000,228.0,49.0,1,right,C. Kispert 3PT  (8 PTS) (K. Kuzma 7 AST),"[1630557, 1628398]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.32,Made,,,,,8.0,,,,K. Kuzma,1628398.0,7.0,,,,,,,,
365,PT08M56.00S,2022-01-13T01:21:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.360709592641262,44.6078431372549,1610612753,59,52,2022-01-13T01:21:25Z,3620000,27.0,26.0,1,left,F. Wagner Layup (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,3.76,Made,,,,,6.0,,,,,,,,,,,,,,
366,PT08M36.00S,2022-01-13T01:21:36.6Z,3,REGULAR,2pt,Jump Shot,[],1628398,87.59855453350855,25.98039215686275,1610612764,61,52,2022-01-13T01:21:41Z,3630000,-120.0,64.0,1,right,K. Kuzma 13' floating Jump Shot (9 PTS),[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,13.61,Made,,,,,9.0,,,,,,,,,,,,,,
367,PT08M23.00S,2022-01-13T01:21:49.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,17.69053876478318,37.00980392156863,1610612753,61,52,2022-01-13T01:21:53Z,3640000,65.0,114.0,1,left,MISS F. Wagner 13' floating Shot,[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,13.11,Missed,,,,,,,,,,,,,,,,,,,
368,PT08M20.00S,2022-01-13T01:21:52.3Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,61,52,2022-01-13T01:21:53Z,3650000,,,0,,K. Kuzma REBOUND (Off:1 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,367.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
369,PT08M09.00S,2022-01-13T01:22:05.3Z,3,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612764,61,52,2022-01-13T01:22:13Z,3660000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1629643, 203915]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Dinwiddie,203915.0,,,
371,PT08M09.00S,2022-01-13T01:22:28.8Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,62,52,2022-01-13T01:23:01Z,3680000,,,0,,S. Dinwiddie Free Throw 1 of 2 (13 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
372,PT08M09.00S,2022-01-13T01:22:29.8Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,62,52,2022-01-13T01:22:39Z,3690000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M09.00S,2022-01-13T01:22:29.8Z,3,REGULAR,substitution,out,[],201577,,,1610612764,62,52,2022-01-13T01:22:39Z,3700000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M09.00S,2022-01-13T01:22:29.8Z,3,REGULAR,substitution,in,[],1626149,,,1610612764,62,52,2022-01-13T01:22:39Z,3710000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M09.00S,2022-01-13T01:22:29.8Z,3,REGULAR,substitution,in,[],1629678,,,1610612764,62,52,2022-01-13T01:22:39Z,3720000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M09.00S,2022-01-13T01:22:28.8Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,62,52,2022-01-13T01:23:01Z,3730000,,,0,,MISS S. Dinwiddie Free Throw 2 of 2,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
377,PT08M06.00S,2022-01-13T01:22:31.8Z,3,REGULAR,rebound,offensive,[],203484,,,1610612764,62,52,2022-01-13T01:23:01Z,3740000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:4),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,376.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
378,PT07M58.00S,2022-01-13T01:23:06.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203484,79.31997371879106,90.44117647058823,1610612764,65,52,2022-01-13T01:23:12Z,3750000,202.0,142.0,1,right,K. Caldwell-Pope 24' 3PT  (6 PTS) (S. Dinwiddie 2 AST),"[203484, 203915]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.7,Made,,,,,6.0,,,,S. Dinwiddie,203915.0,2.0,,,,,,,,
380,PT07M39.00S,2022-01-13T01:23:25.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,13.87976346911958,57.84313725490197,1610612753,65,52,2022-01-13T01:23:28Z,3770000,-39.0,78.0,1,left,MISS G. Harris 8' floating Shot,[203914],1610612753.0,ORL,floating,,,Harris,G. Harris,,,,,8.73,Missed,,,,,,,,,,,,,,,,,,,
381,PT07M37.00S,2022-01-13T01:23:27.0Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,65,52,2022-01-13T01:23:28Z,3780000,,,0,,M. Harrell REBOUND (Off:1 Def:5),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,380.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
382,PT07M32.00S,2022-01-13T01:23:31.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,75.64060446780552,87.00980392156863,1610612764,68,52,2022-01-13T01:23:37Z,3790000,185.0,176.0,1,right,K. Kuzma 25' 3PT  (12 PTS) (S. Dinwiddie 3 AST),"[1628398, 203915]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,25.57,Made,,,,,12.0,,,,S. Dinwiddie,203915.0,3.0,,,,,,,,
384,PT07M31.00S,2022-01-13T01:23:38.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,68,52,2022-01-13T01:23:38Z,3810000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M31.00S,2022-01-13T01:25:52.0Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,68,52,2022-01-13T01:26:27Z,3820000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M31.00S,2022-01-13T01:25:52.0Z,3,REGULAR,substitution,in,[],203082,,,1610612753,68,52,2022-01-13T01:26:27Z,3830000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M25.00S,2022-01-13T01:26:47.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203914,8.09789750328515,49.754901960784316,1610612753,68,54,2022-01-13T01:30:01Z,3840000,1.0,24.0,1,left,G. Harris driving DUNK (9 PTS) (C. Anthony 3 AST),"[203914, 1630175]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,2.36,Made,,,,,9.0,,,,C. Anthony,1630175.0,3.0,,,,,,,,
392,PT07M03.00S,2022-01-13T01:27:09.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,92.32917214191852,48.77450980392157,1610612764,70,54,2022-01-13T01:27:19Z,3860000,-6.0,20.0,1,right,K. Kuzma DUNK (14 PTS) (K. Caldwell-Pope 3 AST),"[1628398, 203484]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,2.05,Made,,,,,14.0,,,,K. Caldwell-Pope,203484.0,3.0,,,,,,,,
394,PT06M46.00S,2022-01-13T01:27:26.2Z,3,REGULAR,2pt,Jump Shot,[],203914,22.026938239159,77.69607843137256,1610612753,70,54,2022-01-13T01:27:31Z,3880000,-138.0,155.0,1,left,MISS G. Harris 20' pullup Shot,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,20.76,Missed,,,,,,,,,,,,,,,,,,,
395,PT06M43.00S,2022-01-13T01:27:29.2Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,70,54,2022-01-13T01:27:31Z,3890000,,,0,,K. Kuzma REBOUND (Off:1 Def:9),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,394.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
396,PT06M24.00S,2022-01-13T01:27:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,91.93495400788436,50.73529411764706,1610612764,72,54,2022-01-13T01:27:55Z,3900000,4.0,23.0,1,right,M. Harrell driving Layup (6 PTS),[1626149],1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,2.36,Made,,,,,6.0,,,,,,,,,,,,,,
397,PT06M15.00S,2022-01-13T01:27:59.2Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612753,72,54,2022-01-13T01:28:12Z,3910000,,,0,,S. Dinwiddie shooting personal FOUL (3 PF) (Anthony 2 FT),"[203915, 1630175]",1610612764.0,WAS,shooting,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Anthony,1630175.0,,,
399,PT06M15.00S,2022-01-13T01:28:32.5Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,72,55,2022-01-13T01:28:32Z,3930000,,,0,,C. Anthony Free Throw 1 of 2 (4 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
400,PT06M15.00S,2022-01-13T01:28:33.2Z,3,REGULAR,substitution,out,[],1630557,,,1610612753,72,55,2022-01-13T01:29:08Z,3940000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M15.00S,2022-01-13T01:28:33.2Z,3,REGULAR,substitution,out,[],203915,,,1610612753,72,55,2022-01-13T01:29:08Z,3950000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M15.00S,2022-01-13T01:28:33.2Z,3,REGULAR,substitution,out,[],1629643,,,1610612753,72,55,2022-01-13T01:29:08Z,3960000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M15.00S,2022-01-13T01:28:33.2Z,3,REGULAR,substitution,in,[],203526,,,1610612753,72,55,2022-01-13T01:29:08Z,3970000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M15.00S,2022-01-13T01:28:33.2Z,3,REGULAR,substitution,in,[],1629060,,,1610612753,72,55,2022-01-13T01:29:08Z,3980000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M15.00S,2022-01-13T01:28:33.2Z,3,REGULAR,substitution,in,[],201577,,,1610612753,72,55,2022-01-13T01:29:08Z,3990000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M15.00S,2022-01-13T01:29:12.3Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,72,56,2022-01-13T01:29:12Z,4000000,,,0,,C. Anthony Free Throw 2 of 2 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
407,PT05M50.00S,2022-01-13T01:29:27.3Z,3,REGULAR,3pt,Jump Shot,[],203484,77.08607095926413,91.42156862745098,1610612764,72,56,2022-01-13T01:29:41Z,4010000,207.0,163.0,1,right,MISS K. Caldwell-Pope 26' pullup 3PT - blocked,"[203484, 203082]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.35,Missed,,,,,,,,,,,,,,,,,Ross,203082.0,
408,PT05M50.00S,2022-01-13T01:29:27.3Z,3,REGULAR,block,,[],203082,,,1610612764,72,56,2022-01-13T01:29:31Z,4020000,,,0,,T. Ross BLOCK (1 BLK),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M45.00S,2022-01-13T01:29:32.3Z,3,REGULAR,rebound,defensive,[],201577,,,1610612753,72,56,2022-01-13T01:29:34Z,4030000,,,0,,R. Lopez REBOUND (Off:3 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,407.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
410,PT05M38.00S,2022-01-13T01:29:39.9Z,3,REGULAR,3pt,Jump Shot,[],203914,30.436925098554536,23.284313725490197,1610612753,72,56,2022-01-13T01:29:47Z,4040000,134.0,234.0,1,left,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,,
411,PT05M32.00S,2022-01-13T01:29:45.9Z,3,REGULAR,rebound,offensive,[],1630175,,,1610612753,72,56,2022-01-13T01:29:47Z,4050000,,,0,,C. Anthony REBOUND (Off:3 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,410.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
412,PT05M28.00S,2022-01-13T01:29:49.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203914,26.888961892247043,13.725490196078432,1610612753,72,59,2022-01-13T01:29:53Z,4060000,181.0,200.0,1,left,G. Harris 27' 3PT  (12 PTS) (C. Anthony 4 AST),"[203914, 1630175]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,27.02,Made,,,,,12.0,,,,C. Anthony,1630175.0,4.0,,,,,,,,
414,PT05M10.00S,2022-01-13T01:30:08.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,88.38699080157687,55.63725490196079,1610612764,72,59,2022-01-13T01:30:11Z,4080000,28.0,57.0,1,right,MISS R. Neto 6' floating Shot,[203526],1610612764.0,WAS,floating,,,Neto,R. Neto,,,,,6.33,Missed,,,,,,,,,,,,,,,,,,,
415,PT05M07.00S,2022-01-13T01:30:10.1Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,72,59,2022-01-13T01:30:10Z,4090000,,,0,,C. Anthony REBOUND (Off:3 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,414.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
416,PT05M03.00S,2022-01-13T01:30:14.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201577,7.046649145860711,50.73529411764706,1610612753,72,61,2022-01-13T01:30:26Z,4100000,-4.0,14.0,1,left,R. Lopez cutting DUNK (11 PTS) (C. Anthony 5 AST),"[201577, 1630175]",1610612753.0,ORL,cutting,,,Lopez,R. Lopez,,,,,1.42,Made,,,,,11.0,,,,C. Anthony,1630175.0,5.0,,,,,,,,
418,PT04M40.00S,2022-01-13T01:30:37.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,87.20433639947439,56.86274509803921,1610612764,72,61,2022-01-13T01:30:46Z,4120000,34.0,68.0,1,right,MISS R. Neto 7' floating Shot,[203526],1610612764.0,WAS,floating,,,Neto,R. Neto,,,,,7.6,Missed,,,,,,,,,,,,,,,,,,,
419,PT04M32.00S,2022-01-13T01:30:44.9Z,3,REGULAR,rebound,offensive,[],1626149,,,1610612764,72,61,2022-01-13T01:30:44Z,4130000,,,0,,M. Harrell REBOUND (Off:2 Def:5),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,418.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
420,PT04M32.00S,2022-01-13T01:30:44.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626149,94.40999984741211,50.0,1610612764,74,61,2022-01-13T01:32:28Z,4140000,0.0,0.0,1,right,M. Harrell reverse DUNK (8 PTS),[1626149],1610612764.0,WAS,reverse,,,Harrell,M. Harrell,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,,
421,PT04M23.00S,2022-01-13T01:30:53.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630175,7.178055190538765,53.18627450980392,1610612753,74,61,2022-01-13T01:30:57Z,4150000,-16.0,15.0,1,left,MISS C. Anthony DUNK,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,2.19,Missed,,,,,,,,,,,,,,,,,,,
422,PT04M21.00S,2022-01-13T01:30:55.5Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,74,61,2022-01-13T01:30:57Z,4160000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:5),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,421.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
423,PT04M14.00S,2022-01-13T01:31:02.7Z,3,REGULAR,3pt,Jump Shot,[],203526,74.06373193166885,13.480392156862745,1610612764,74,61,2022-01-13T01:31:08Z,4170000,-183.0,191.0,1,right,MISS R. Neto 26' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
424,PT04M10.00S,2022-01-13T01:31:06.7Z,3,REGULAR,rebound,defensive,[],201577,,,1610612753,74,61,2022-01-13T01:31:08Z,4180000,,,0,,R. Lopez REBOUND (Off:3 Def:3),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,423.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
425,PT03M54.00S,2022-01-13T01:31:23.1Z,3,REGULAR,3pt,Jump Shot,[],1630175,29.25427069645204,17.892156862745097,1610612753,74,64,2022-01-13T01:31:29Z,4190000,161.0,222.0,1,left,C. Anthony 27' 3PT  (8 PTS) (R. Lopez 2 AST),"[1630175, 201577]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,27.43,Made,,,,,8.0,,,,R. Lopez,201577.0,2.0,,,,,,,,
427,PT03M53.00S,2022-01-13T01:31:32.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,74,64,2022-01-13T01:31:32Z,4210000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M53.00S,2022-01-13T01:32:59.6Z,3,REGULAR,substitution,out,[],203484,,,1610612764,74,64,2022-01-13T01:33:55Z,4220000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M53.00S,2022-01-13T01:32:59.6Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,74,64,2022-01-13T01:33:55Z,4230000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M38.00S,2022-01-13T01:34:35.2Z,3,REGULAR,3pt,Jump Shot,[],1628398,68.01905387647832,69.6078431372549,1610612764,77,64,2022-01-13T01:34:41Z,4240000,98.0,248.0,1,right,K. Kuzma 26' 3PT  (17 PTS) (D. Avdija 2 AST),"[1628398, 1630166]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.68,Made,,,,,17.0,,,,D. Avdija,1630166.0,2.0,,,,,,,,
432,PT03M23.00S,2022-01-13T01:34:52.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612753,77,64,2022-01-13T01:35:03Z,4260000,,,0,,D. Avdija personal FOUL (1 PF) (Lopez 2 FT),"[1630166, 201577]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Lopez,201577.0,,,
434,PT03M23.00S,2022-01-13T01:35:19.3Z,3,REGULAR,freethrow,1 of 2,[],201577,,,1610612753,77,64,2022-01-13T01:35:19Z,4280000,,,0,,MISS R. Lopez Free Throw 1 of 2,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
435,PT03M23.00S,2022-01-13T01:35:19.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,77,64,2022-01-13T01:35:19Z,4290000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,434.0,,,,,,,,,,,,,,,,,,
436,PT03M23.00S,2022-01-13T01:35:33.2Z,3,REGULAR,freethrow,2 of 2,[],201577,,,1610612753,77,65,2022-01-13T01:35:33Z,4300000,,,0,,R. Lopez Free Throw 2 of 2 (12 PTS),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
437,PT03M04.00S,2022-01-13T01:35:52.5Z,3,REGULAR,2pt,Jump Shot,[],1628398,78.53153745072274,24.509803921568626,1610612764,79,65,2022-01-13T01:36:00Z,4310000,-127.0,149.0,1,right,K. Kuzma 19' pullup Jump Shot (19 PTS) (D. Avdija 3 AST),"[1628398, 1630166]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,19.63,Made,,,,,19.0,,,,D. Avdija,1630166.0,3.0,,,,,,,,
439,PT02M44.00S,2022-01-13T01:36:12.3Z,3,REGULAR,3pt,Jump Shot,[],203914,14.536793692509855,5.392156862745098,1610612753,79,65,2022-01-13T01:36:20Z,4330000,223.0,84.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.83,Missed,,,,,,,,,,,,,,,,,,,
440,PT02M40.00S,2022-01-13T01:36:16.3Z,3,REGULAR,rebound,offensive,[],1629678,,,1610612753,79,65,2022-01-13T01:36:20Z,4340000,,,0,,A. Schofield REBOUND (Off:2 Def:2),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,439.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
441,PT02M39.00S,2022-01-13T01:36:17.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629678,8.754927726675426,51.71568627450981,1610612753,79,67,2022-01-13T01:36:25Z,4350000,-9.0,30.0,1,left,A. Schofield Layup (5 PTS),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,3.1,Made,,,,,5.0,,,,,,,,,,,,,,
442,PT02M26.00S,2022-01-13T01:36:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203526,93.24901445466492,49.01960784313725,1610612764,81,67,2022-01-13T01:36:35Z,4360000,-5.0,11.0,1,right,R. Neto reverse Layup (11 PTS),[203526],1610612764.0,WAS,reverse,,,Neto,R. Neto,,,,,1.2,Made,,,,,11.0,,,,,,,,,,,,,,
443,PT02M12.00S,2022-01-13T01:36:44.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629678,8.229303547963205,53.18627450980392,1610612753,81,67,2022-01-13T01:38:44Z,4370000,-16.0,25.0,1,left,MISS A. Schofield driving DUNK,[1629678],1610612753.0,ORL,driving,,,Schofield,A. Schofield,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,,
