actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
273,PT05M05.00S,2022-03-16T23:58:07.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203085,7.30946123521682,47.05882352941176,1610612743,38,59,2022-03-16T23:58:14Z,2710000,15.0,16.0,1,left,MISS A. Rivers driving floating bank Shot,[203085],1610612743.0,DEN,driving floating bank,,,Rivers,A. Rivers,,,,,,,,,,Missed,,,,,,2.19,,,,,,,,,
274,PT05M02.00S,2022-03-16T23:58:10.9Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,38,59,2022-03-16T23:58:14Z,2720000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,273.0,4.0,4.0,0.0,,,,,,,,,,
275,PT05M00.00S,2022-03-16T23:58:16.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612764,38,59,2022-03-16T23:58:23Z,2730000,,,0,,A. Rivers personal FOUL (1 PF) (Bryant 2 FT),"[203085, 1628418]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,201639.0,1.0,0.0,Bryant,1628418.0,,,,,,,,,,,,,,,,
277,PT05M00.00S,2022-03-16T23:58:48.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628418,,,1610612764,39,59,2022-03-16T23:59:24Z,2750000,,,0,,T. Bryant Free Throw 1 of 2 (3 PTS),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
278,PT05M00.00S,2022-03-16T23:58:49.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,39,59,2022-03-16T23:59:02Z,2760000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M00.00S,2022-03-16T23:58:49.1Z,2,REGULAR,substitution,out,[],203210,,,1610612764,39,59,2022-03-16T23:59:02Z,2770000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M00.00S,2022-03-16T23:58:49.1Z,2,REGULAR,substitution,out,[],203085,,,1610612764,39,59,2022-03-16T23:59:02Z,2780000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M00.00S,2022-03-16T23:58:49.1Z,2,REGULAR,substitution,in,[],1629060,,,1610612764,39,59,2022-03-16T23:59:02Z,2790000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M00.00S,2022-03-16T23:58:49.1Z,2,REGULAR,substitution,in,[],201145,,,1610612764,39,59,2022-03-16T23:59:02Z,2800000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M00.00S,2022-03-16T23:58:49.1Z,2,REGULAR,substitution,in,[],203932,,,1610612764,39,59,2022-03-16T23:59:02Z,2810000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M00.00S,2022-03-16T23:58:48.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628418,,,1610612764,39,59,2022-03-16T23:59:24Z,2820000,,,0,,MISS T. Bryant Free Throw 2 of 2,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,Missed,,,,,,,,,,,,,,,
285,PT04M57.00S,2022-03-16T23:58:51.1Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,39,59,2022-03-16T23:59:24Z,2830000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,,,
286,PT04M41.00S,2022-03-16T23:59:34.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,6.783837056504599,53.431372549019606,1610612743,39,61,2022-03-16T23:59:40Z,2840000,-17.0,11.0,1,left,M. Morris cutting Layup (8 PTS) (N. Jokic 4 AST),"[1628420, 203999]",1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,,,,,,Made,8.0,,,,,2.06,N. Jokic,203999.0,4.0,,,,,,
288,PT04M25.00S,2022-03-16T23:59:49.4Z,2,REGULAR,2pt,Jump Shot,[],1628418,93.24901445466492,79.16666666666666,1610612764,41,61,2022-03-16T23:59:54Z,2860000,146.0,11.0,1,right,T. Bryant 14' Jump Shot (5 PTS) (R. Neto 3 AST),"[1628418, 203526]",1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,Made,5.0,,,,,14.62,R. Neto,203526.0,3.0,,,,,,
290,PT04M02.00S,2022-03-17T00:00:13.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,7.5722733245729295,51.71568627450981,1610612743,41,61,2022-03-17T00:00:19Z,2880000,-9.0,19.0,1,left,MISS A. Gordon DUNK - blocked,"[203932, 1628418]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Missed,,,,,,2.06,,,,,,,Bryant,1628418.0,
291,PT04M02.00S,2022-03-17T00:00:13.8Z,2,REGULAR,block,,[],1628418,,,1610612743,41,61,2022-03-17T00:00:16Z,2890000,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M58.00S,2022-03-17T00:00:17.8Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,41,61,2022-03-17T00:00:19Z,2900000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,290.0,1.0,1.0,0.0,,,,,,,,,,
293,PT03M55.00S,2022-03-17T00:00:20.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628418,94.30026281208936,47.794117647058826,1610612764,43,61,2022-03-17T00:00:30Z,2910000,-11.0,1.0,1,right,T. Bryant alley-oop DUNK (7 PTS) (K. Kuzma 4 AST),"[1628418, 1628398]",1610612764.0,WAS,alley-oop,,,Bryant,T. Bryant,,,,,,,,,,Made,7.0,,,,,1.11,K. Kuzma,1628398.0,4.0,,,,,,
296,PT03M42.00S,2022-03-17T00:00:44.0Z,2,REGULAR,foul,personal,[],1628418,,,1610612743,43,61,2022-03-17T00:00:52Z,2940000,,,0,,T. Bryant personal FOUL (1 PF),"[1628418, 203999]",1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,1628951.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
298,PT03M35.00S,2022-03-17T00:01:01.2Z,2,REGULAR,3pt,Jump Shot,[],1628420,26.49474375821288,14.950980392156863,1610612743,43,61,2022-03-17T00:01:16Z,2960000,175.0,197.0,1,left,MISS M. Morris 26' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Missed,,,,,,26.33,,,,,,,,,
299,PT03M33.00S,2022-03-17T00:01:03.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,43,61,2022-03-17T00:01:16Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,
300,PT03M33.00S,2022-03-17T00:01:16.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,43,61,2022-03-17T00:01:16Z,2980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M24.00S,2022-03-17T00:01:34.0Z,2,REGULAR,turnover,bad pass,[],1628420,,,1610612743,43,61,2022-03-17T00:01:38Z,2990000,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 203484]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,
302,PT03M24.00S,2022-03-17T00:01:34.0Z,2,REGULAR,steal,,[],203484,,,1610612764,43,61,2022-03-17T00:01:36Z,3000000,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M21.00S,2022-03-17T00:01:37.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629060,92.32917214191852,47.794117647058826,1610612764,45,61,2022-03-17T00:01:46Z,3010000,-11.0,20.0,1,right,R. Hachimura Layup (2 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Made,2.0,,,,,2.25,,,,,,,,,
305,PT03M05.00S,2022-03-17T00:01:53.5Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,45,61,2022-03-17T00:01:57Z,3030000,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1629060]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,3.0,Hachimura,1629060.0,,,
306,PT03M05.00S,2022-03-17T00:01:53.5Z,2,REGULAR,steal,,[],1629060,,,1610612764,45,61,2022-03-17T00:01:55Z,3040000,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M01.00S,2022-03-17T00:01:57.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203484,79.188567674113,94.36274509803921,1610612764,45,61,2022-03-17T00:02:04Z,3050000,222.0,143.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,26.4,,,,,,,,,
308,PT02M57.00S,2022-03-17T00:02:01.8Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,45,61,2022-03-17T00:02:01Z,3060000,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,307.0,5.0,4.0,1.0,,,,,,,,,,
309,PT02M51.00S,2022-03-17T00:02:07.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629060,70.12155059132719,25.98039215686275,1610612764,45,61,2022-03-17T00:02:12Z,3070000,-120.0,228.0,1,right,MISS R. Hachimura 25' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,25.81,,,,,,,,,
310,PT02M48.00S,2022-03-17T00:02:10.4Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,45,61,2022-03-17T00:02:12Z,3080000,,,0,,N. Jokic REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,309.0,8.0,8.0,0.0,,,,,,,,,,
311,PT02M43.00S,2022-03-17T00:02:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,6.652431011826544,52.20588235294118,1610612743,45,63,2022-03-17T00:12:45Z,3090000,-11.0,10.0,1,left,N. Jokic running Layup (15 PTS),[203999],1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,,,,,,Made,15.0,,,,,1.49,,,,,,,,,
312,PT02M28.00S,2022-03-17T00:02:30.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,92.46057818659659,50.245098039215684,1610612764,47,63,2022-03-17T00:02:36Z,3100000,1.0,18.0,1,right,T. Bryant cutting DUNK (9 PTS) (K. Kuzma 5 AST),"[1628418, 1628398]",1610612764.0,WAS,cutting,,,Bryant,T. Bryant,,,,,,,,,,Made,9.0,,,,,1.84,K. Kuzma,1628398.0,5.0,,,,,,
314,PT02M12.00S,2022-03-17T00:02:46.5Z,2,REGULAR,2pt,Hook,[],201145,7.703679369250986,33.57843137254902,1610612743,47,65,2022-03-17T00:02:51Z,3120000,82.0,20.0,1,left,J. Green 8' Hook (4 PTS) (M. Morris 1 AST),"[201145, 1628420]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,4.0,,,,,8.45,M. Morris,1628420.0,1.0,,,,,,
316,PT01M57.00S,2022-03-17T00:03:03.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203115,,,1610612764,47,65,2022-03-17T00:03:18Z,3140000,,,0,,W. Barton shooting personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[203115, 203484]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,1628951.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
318,PT01M57.00S,2022-03-17T00:03:41.9Z,2,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,47,65,2022-03-17T00:03:41Z,3160000,,,0,,MISS K. Caldwell-Pope Free Throw 1 of 2,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,,,,,,,,,,
319,PT01M57.00S,2022-03-17T00:03:41.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,47,65,2022-03-17T00:03:41Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,
320,PT01M57.00S,2022-03-17T00:03:46.9Z,2,REGULAR,substitution,out,[],203526,,,1610612764,47,65,2022-03-17T00:03:55Z,3180000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M57.00S,2022-03-17T00:03:46.9Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,47,65,2022-03-17T00:03:55Z,3190000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M57.00S,2022-03-17T00:04:11.4Z,2,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,48,65,2022-03-17T00:04:11Z,3200000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (9 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
323,PT01M40.00S,2022-03-17T00:04:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.783837056504599,51.470588235294116,1610612743,48,67,2022-03-17T00:04:34Z,3210000,-7.0,11.0,1,left,A. Gordon Layup (8 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,8.0,,,,,1.35,,,,,,,,,
324,PT01M27.00S,2022-03-17T00:04:42.1Z,2,REGULAR,2pt,Jump Shot,[],1630166,96.5341655716163,89.95098039215686,1610612764,50,67,2022-03-17T00:04:50Z,3220000,200.0,-20.0,1,right,D. Avdija 20' Jump Shot (11 PTS) (K. Kuzma 6 AST),"[1630166, 1628398]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,Made,11.0,,,,,20.08,K. Kuzma,1628398.0,6.0,,,,,,
326,PT01M07.00S,2022-03-17T00:05:01.6Z,2,REGULAR,2pt,Jump Shot,[],203115,9.674770039421814,79.90196078431373,1610612743,50,67,2022-03-17T00:05:30Z,3240000,-150.0,38.0,1,left,MISS W. Barton 15' Jump Shot,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Missed,,,,,,15.44,,,,,,,,,
327,PT01M05.00S,2022-03-17T00:05:03.6Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,50,67,2022-03-17T00:05:30Z,3250000,,,0,,K. Kuzma REBOUND (Off:1 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,326.0,6.0,5.0,1.0,,,,,,,,,,
328,PT01M04.00S,2022-03-17T00:05:05.6Z,2,REGULAR,2pt,Jump Shot,[],1628398,83.52496714848883,73.2843137254902,1610612764,50,67,2022-03-17T00:12:54Z,3260000,116.0,102.0,1,right,MISS K. Kuzma 15' fadeaway Shot,[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,15.5,,,,,,,,,
329,PT01M01.00S,2022-03-17T00:05:08.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,50,67,2022-03-17T00:05:13Z,3270000,,,0,,N. Jokic REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,328.0,9.0,9.0,0.0,,,,,,,,,,
330,PT00M57.10S,2022-03-17T00:05:14.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.652431011826544,52.94117647058824,1610612743,50,69,2022-03-17T00:13:02Z,3280000,-15.0,10.0,1,left,N. Jokic cutting Layup (17 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,,,,,,Made,17.0,,,,,1.78,M. Morris,1628420.0,2.0,,,,,,
332,PT00M47.00S,2022-03-17T00:05:29.0Z,2,REGULAR,turnover,bad pass,[],203484,,,1610612764,50,69,2022-03-17T00:13:51Z,3300000,,,0,,K. Caldwell-Pope bad pass TURNOVER (2 TO),"[203484, 203999]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,2.0,Jokic,203999.0,,,
333,PT00M47.00S,2022-03-17T00:05:29.0Z,2,REGULAR,steal,,[],203999,,,1610612743,50,69,2022-03-17T00:05:30Z,3310000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M42.20S,2022-03-17T00:05:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203932,6.652431011826544,50.98039215686274,1610612743,50,71,2022-03-17T00:05:38Z,3320000,-5.0,10.0,1,left,A. Gordon Layup (10 PTS) (N. Jokic 5 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,10.0,,,,,1.11,N. Jokic,203999.0,5.0,,,,,,
336,PT00M38.00S,2022-03-17T00:05:41.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629060,92.85479632063075,52.20588235294118,1610612764,52,71,2022-03-17T00:06:39Z,3340000,11.0,15.0,1,right,R. Hachimura running reverse Layup (4 PTS) (D. Avdija 2 AST),"[1629060, 1630166]",1610612764.0,WAS,running reverse,,,Hachimura,R. Hachimura,,,,,,,,,,Made,4.0,,,,,1.84,D. Avdija,1630166.0,2.0,,,,,,
337,PT00M33.30S,2022-03-17T00:05:48.4Z,2,REGULAR,3pt,Jump Shot,[],1628420,17.0335085413929,97.05882352941177,1610612743,52,71,2022-03-17T00:06:02Z,3350000,-235.0,108.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Missed,,,,,,25.87,,,,,,,,,
338,PT00M30.40S,2022-03-17T00:05:51.3Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,52,71,2022-03-17T00:05:58Z,3360000,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,,,
339,PT00M07.70S,2022-03-17T00:06:14.2Z,2,REGULAR,3pt,Jump Shot,[],203484,77.08607095926413,11.76470588235294,1610612764,52,71,2022-03-17T00:07:47Z,3370000,-191.0,163.0,1,right,MISS K. Caldwell-Pope 25' pullup 3PT,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,25.12,,,,,,,,,
340,PT00M07.70S,2022-03-17T00:06:14.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,52,71,2022-03-17T00:07:47Z,3380000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,339.0,,,,,,,,,,,,,
341,PT00M07.70S,2022-03-17T00:06:19.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612764,52,71,2022-03-17T00:07:01Z,3390000,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,1628951.0,,,,,,,,,,,,,,,,,,,,
342,PT00M07.70S,2022-03-17T00:06:23.2Z,2,REGULAR,substitution,out,[],1628418,,,1610612743,52,71,2022-03-17T00:06:27Z,3400000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M07.70S,2022-03-17T00:06:23.2Z,2,REGULAR,substitution,in,[],204001,,,1610612743,52,71,2022-03-17T00:06:27Z,3410000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M03.00S,2022-03-17T00:06:44.3Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612743,52,71,2022-03-17T00:06:52Z,3420000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Barton 2 FT),"[1630166, 203115]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,1628951.0,1.0,0.0,Barton,203115.0,,,,,,,,,,,,,,,,
346,PT00M03.00S,2022-03-17T00:07:11.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203115,,,1610612743,52,72,2022-03-17T00:07:11Z,3440000,,,0,,W. Barton Free Throw 1 of 2 (3 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
347,PT00M03.00S,2022-03-17T00:07:29.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203115,,,1610612743,52,73,2022-03-17T00:07:29Z,3450000,,,0,,W. Barton Free Throw 2 of 2 (4 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
348,PT00M00.00S,2022-03-17T00:07:34.0Z,2,REGULAR,3pt,Jump Shot,[],1628398,51.85611038107753,58.08823529411765,1610612764,52,73,2022-03-17T00:07:40Z,3460000,40.0,400.0,1,right,MISS K. Kuzma 40' running 3PT,[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,40.21,,,,,,,,,
349,PT00M00.00S,2022-03-17T00:07:37.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,52,73,2022-03-17T00:07:37Z,3470000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,348.0,,,,,,,,,,,,,
350,PT00M00.00S,2022-03-17T00:07:40.0Z,2,REGULAR,period,end,[],0,,,1610612764,52,73,2022-03-17T00:07:40Z,3480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-03-17T00:21:52.1Z,3,REGULAR,substitution,out,['startperiod'],1629060,,,1610612764,52,73,2022-03-17T00:22:51Z,3490000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-03-17T00:21:52.1Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,52,73,2022-03-17T00:22:51Z,3500000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-03-17T00:21:52.1Z,3,REGULAR,substitution,in,['startperiod'],203526,,,1610612764,52,73,2022-03-17T00:22:51Z,3510000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-03-17T00:21:52.1Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,52,73,2022-03-17T00:22:51Z,3520000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-03-17T00:22:59.8Z,3,REGULAR,period,start,[],0,,,1610612743,52,73,2022-03-17T00:22:59Z,3530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M44.00S,2022-03-17T00:23:15.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201145,87.46714848883047,49.01960784313725,1610612743,52,75,2022-03-17T00:25:27Z,3540000,-5.0,65.0,1,right,J. Green 6' turnaround Hook (6 PTS) (N. Jokic 6 AST),"[201145, 203999]",1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,,,,,,Made,6.0,,,,,6.55,N. Jokic,203999.0,6.0,,,,,,
359,PT11M34.00S,2022-03-17T00:23:25.4Z,3,REGULAR,turnover,out-of-bounds,[],204001,,,1610612764,52,75,2022-03-17T00:23:32Z,3560000,,,0,,K. Porzingis bad pass out-of-bounds TURNOVER (2 TO),[204001],1610612764.0,WAS,bad pass,,,Porzingis,K. Porzingis,,,,,1204.0,,,,,,,,,,,,,,,2.0,,,,,
360,PT11M20.00S,2022-03-17T00:23:47.9Z,3,REGULAR,foul,personal,[],1630557,,,1610612743,52,75,2022-03-17T00:23:55Z,3570000,,,0,,C. Kispert personal FOUL (2 PF),"[1630557, 201145]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,1204.0,2.0,0.0,Green,201145.0,,,,,,,,,,,,,,,,
362,PT11M15.00S,2022-03-17T00:24:13.6Z,3,REGULAR,foul,personal,[],204001,,,1610612743,52,75,2022-03-17T00:24:46Z,3590000,,,0,,K. Porzingis personal FOUL (1 PF),"[204001, 203999]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,201639.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
364,PT11M02.00S,2022-03-17T00:24:44.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203932,76.42904073587385,55.63725490196079,1610612743,52,75,2022-03-17T00:26:17Z,3610000,28.0,169.0,1,right,MISS A. Gordon 17' Jump Shot,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Missed,,,,,,17.14,,,,,,,,,
365,PT10M58.00S,2022-03-17T00:24:48.1Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,52,75,2022-03-17T00:24:49Z,3620000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,364.0,4.0,3.0,1.0,,,,,,,,,,
