actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
260,PT03M03.00S,2021-12-12T00:57:02.6Z,2,REGULAR,2pt,Jump Shot,[],202711,14.241130091984232,66.42156862745098,1610612762,41,45,2021-12-12T00:57:07Z,2570000,-82.0,81.0,1,left,MISS B. Bogdanovic 11' driving floating bank Shot,[202711],1610612762.0,UTA,driving floating bank,,,Bogdanovic,B. Bogdanovic,,,,,11.56,Missed,,,,,,,,,,,,,,,,,,,
261,PT03M00.00S,2021-12-12T00:57:05.6Z,2,REGULAR,rebound,defensive,[],202722,,,1610612764,41,45,2021-12-12T00:57:07Z,2580000,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,260.0,1.0,1.0,0.0,,,,,,,,,,,
262,PT02M53.00S,2021-12-12T00:57:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,86.51445466491458,52.450980392156865,1610612764,43,45,2021-12-12T00:59:05Z,2590000,12.0,74.0,1,right,R. Neto 7' driving floating Jump Shot (11 PTS),[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,7.53,Made,11.0,,,,,,,,,,,,,,,,,,
263,PT02M53.00S,2021-12-12T00:57:21.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612762,43,45,2021-12-12T00:57:21Z,2600000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M53.00S,2021-12-12T00:58:28.8Z,2,REGULAR,substitution,out,[],203526,,,1610612762,43,45,2021-12-12T00:58:56Z,2610000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M53.00S,2021-12-12T00:58:28.8Z,2,REGULAR,substitution,out,[],203903,,,1610612762,43,45,2021-12-12T00:58:56Z,2620000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M53.00S,2021-12-12T00:58:28.8Z,2,REGULAR,substitution,out,[],202355,,,1610612762,43,45,2021-12-12T00:58:56Z,2630000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M53.00S,2021-12-12T00:58:28.8Z,2,REGULAR,substitution,in,[],203915,,,1610612762,43,45,2021-12-12T00:58:56Z,2640000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M53.00S,2021-12-12T00:58:28.8Z,2,REGULAR,substitution,in,[],203497,,,1610612762,43,45,2021-12-12T00:58:56Z,2650000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M53.00S,2021-12-12T00:58:28.8Z,2,REGULAR,substitution,in,[],201144,,,1610612762,43,45,2021-12-12T00:58:56Z,2660000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M38.00S,2021-12-12T00:59:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,9.773324572930349,34.55882352941177,1610612762,43,45,2021-12-12T00:59:18Z,2670000,77.0,39.0,1,left,MISS R. O'Neale 8' driving floating Shot,[1626220],1610612762.0,UTA,driving floating,,,O'Neale,R. O'Neale,,,,,8.67,Missed,,,,,,,,,,,,,,,,,,,
271,PT02M35.00S,2021-12-12T00:59:16.4Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,43,45,2021-12-12T00:59:18Z,2680000,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,270.0,3.0,3.0,0.0,,,,,,,,,,,
272,PT02M30.00S,2021-12-12T00:59:21.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203078,89.27398160315374,52.205882352941174,1610612764,45,45,2021-12-12T00:59:30Z,2690000,11.0,48.0,1,right,B. Beal driving floating Jump Shot (4 PTS),[203078],1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,4.95,Made,4.0,,,,,,,,,,,,,,,,,,
273,PT02M09.00S,2021-12-12T00:59:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,6.619579500657039,47.79411764705882,1610612762,45,47,2021-12-12T00:59:54Z,2700000,11.0,10.0,1,left,M. Conley driving finger roll Layup (2 PTS),[201144],1610612762.0,UTA,driving finger roll,,,Conley,M. Conley,,,,,1.47,Made,2.0,,,,,,,,,,,,,,,,,,
274,PT02M09.00S,2021-12-12T00:59:48.1Z,2,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612762,45,47,2021-12-12T00:59:56Z,2710000,,,0,,D. Gafford shooting personal FOUL (2 PF) (Conley 1 FT),"[1629655, 201144]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Conley,201144.0,,,,,
276,PT02M09.00S,2021-12-12T01:00:35.7Z,2,REGULAR,freethrow,1 of 1,[],201144,,,1610612762,45,47,2021-12-12T01:00:38Z,2730000,,,0,,MISS M. Conley Free Throw 1 of 1,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
277,PT02M07.00S,2021-12-12T01:00:37.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,45,47,2021-12-12T01:00:38Z,2740000,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,276.0,3.0,1.0,2.0,,,,,,,,,,,
278,PT01M55.00S,2021-12-12T01:00:49.1Z,2,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,45,47,2021-12-12T01:00:54Z,2750000,,,0,,B. Beal bad pass out-of-bounds TURNOVER (2 TO),[203078],1610612764.0,WAS,bad pass,,,Beal,B. Beal,,,,,,,,,,,,,,,,2.0,,,,,,,,,
279,PT01M45.00S,2021-12-12T01:01:06.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201144,28.95860709592641,78.92156862745098,1610612762,45,50,2021-12-12T01:01:12Z,2760000,-145.0,220.0,1,left,M. Conley 26' 3PT pullup (5 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,26.3,Made,5.0,,,,,,,,,,,,,,,,,,
280,PT01M31.00S,2021-12-12T01:01:21.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.77069645203679,48.28431372549019,1610612764,47,50,2021-12-12T01:01:26Z,2770000,-9.0,25.0,1,right,S. Dinwiddie driving Layup (2 PTS),[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,2.63,Made,2.0,,,,,,,,,,,,,,,,,,
281,PT01M06.00S,2021-12-12T01:01:46.0Z,2,REGULAR,3pt,Jump Shot,[],201144,22.2568988173456,9.068627450980387,1610612762,47,50,2021-12-12T01:01:50Z,2780000,205.0,157.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
282,PT01M02.00S,2021-12-12T01:01:50.0Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,47,50,2021-12-12T01:01:50Z,2790000,,,0,,B. Beal REBOUND (Off:0 Def:4),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,281.0,4.0,4.0,0.0,,,,,,,,,,,
283,PT00M56.00S,2021-12-12T01:01:59.4Z,2,REGULAR,foul,personal,['2freethrow'],201144,,,1610612764,47,50,2021-12-12T01:02:12Z,2800000,,,0,,M. Conley shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[201144, 203915]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Dinwiddie,203915.0,,,,,
285,PT00M56.00S,2021-12-12T01:02:25.8Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,48,50,2021-12-12T01:02:25Z,2820000,,,0,,S. Dinwiddie Free Throw 1 of 2 (3 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
286,PT00M56.00S,2021-12-12T01:02:41.1Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,49,50,2021-12-12T01:02:41Z,2830000,,,0,,S. Dinwiddie Free Throw 2 of 2 (4 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
287,PT00M41.10S,2021-12-12T01:03:00.2Z,2,REGULAR,3pt,Jump Shot,[],202711,29.221419185282528,17.892156862745097,1610612762,49,50,2021-12-12T01:03:06Z,2840000,161.0,222.0,1,left,MISS B. Bogdanovic 27' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,27.41,Missed,,,,,,,,,,,,,,,,,,,
288,PT00M36.10S,2021-12-12T01:03:05.2Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,49,50,2021-12-12T01:03:06Z,2850000,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,287.0,4.0,2.0,2.0,,,,,,,,,,,
289,PT00M30.90S,2021-12-12T01:03:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.37647831800263,49.754901960784316,1610612764,49,50,2021-12-12T01:03:16Z,2860000,-1.0,29.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
290,PT00M30.90S,2021-12-12T01:03:11.1Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,49,50,2021-12-12T01:03:16Z,2870000,,,0,,D. Gafford REBOUND (Off:3 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,289.0,5.0,2.0,3.0,,,,,,,,,,,
291,PT00M30.90S,2021-12-12T01:03:15.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629655,94.40999984741211,50.0,1610612764,51,50,2021-12-12T01:05:13Z,2880000,0.0,0.0,1,right,D. Gafford tip DUNK (8 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
292,PT00M11.40S,2021-12-12T01:03:37.1Z,2,REGULAR,2pt,Jump Shot,[],1628378,7.013797634691201,24.264705882352942,1610612762,51,50,2021-12-12T01:03:52Z,2890000,129.0,13.0,1,left,MISS D. Mitchell 12' fadeaway Shot,[1628378],1610612762.0,UTA,fadeaway,,,Mitchell,D. Mitchell,,,,,12.94,Missed,,,,,,,,,,,,,,,,,,,
293,PT00M07.80S,2021-12-12T01:03:40.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,51,50,2021-12-12T01:03:52Z,2900000,,,0,,D. Gafford REBOUND (Off:3 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,292.0,6.0,3.0,3.0,,,,,,,,,,,
294,PT00M00.80S,2021-12-12T01:03:47.6Z,2,REGULAR,2pt,Jump Shot,[],203078,79.68134034165571,26.225490196078425,1610612764,51,50,2021-12-12T01:03:55Z,2910000,-119.0,138.0,1,right,MISS B. Beal 18' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,18.25,Missed,,,,,,,,,,,,,,,,,,,
295,PT00M00.80S,2021-12-12T01:03:47.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,51,50,2021-12-12T01:03:55Z,2920000,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,294.0,6.0,5.0,1.0,,,,,,,,,,,
296,PT00M00.00S,2021-12-12T01:04:12.8Z,2,REGULAR,period,end,[],0,,,1610612762,51,50,2021-12-12T01:04:12Z,2930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2021-12-12T01:18:42.4Z,3,REGULAR,substitution,out,['startperiod'],202722,,,1610612762,51,50,2021-12-12T01:19:20Z,2940000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2021-12-12T01:18:42.4Z,3,REGULAR,substitution,in,['startperiod'],1630166,,,1610612762,51,50,2021-12-12T01:19:20Z,2950000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2021-12-12T01:19:20.9Z,3,REGULAR,period,start,[],0,,,1610612764,51,50,2021-12-12T01:19:20Z,2960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT11M44.00S,2021-12-12T01:19:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,8.196452036793687,48.529411764705884,1610612764,53,50,2021-12-12T01:20:23Z,2970000,7.0,25.0,1,left,B. Beal driving finger roll Layup (6 PTS),[203078],1610612764.0,WAS,driving finger roll,,,Beal,B. Beal,,,,,2.56,Made,6.0,,,,,,,,,,,,,,,,,,
301,PT11M23.00S,2021-12-12T01:19:56.7Z,3,REGULAR,3pt,Jump Shot,[],201144,71.00854139290408,75.98039215686275,1610612762,53,50,2021-12-12T01:20:41Z,2980000,130.0,220.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
302,PT11M21.00S,2021-12-12T01:19:59.0Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,53,50,2021-12-12T01:19:59Z,2990000,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,301.0,6.0,5.0,1.0,,,,,,,,,,,
303,PT11M16.00S,2021-12-12T01:20:09.1Z,3,REGULAR,turnover,out-of-bounds,[],203915,,,1610612764,53,50,2021-12-12T01:20:15Z,3000000,,,0,,S. Dinwiddie lost ball out-of-bounds TURNOVER (1 TO),[203915],1610612764.0,WAS,lost ball,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,202007.0,1.0,,,,,,,,,
305,PT11M08.00S,2021-12-12T01:20:31.5Z,3,REGULAR,foul,personal,[],203915,,,1610612762,53,50,2021-12-12T01:20:41Z,3020000,,,0,,S. Dinwiddie personal FOUL (3 PF),"[203915, 201144]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,202007.0,,3.0,0.0,Conley,201144.0,,,,,
307,PT11M01.00S,2021-12-12T01:20:52.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,91.77069645203679,47.05882352941176,1610612762,53,52,2021-12-12T01:20:57Z,3040000,-15.0,25.0,1,right,R. Gobert alley-oop DUNK (12 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,2.89,Made,12.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,,
309,PT10M49.00S,2021-12-12T01:21:04.6Z,3,REGULAR,2pt,Jump Shot,[],203078,22.651116951379763,62.745098039215684,1610612764,55,52,2021-12-12T01:21:10Z,3060000,-64.0,160.0,1,left,B. Beal 17' step back Jump Shot (8 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,17.26,Made,8.0,,,,,,,,,,,,,,,,,,
310,PT10M41.00S,2021-12-12T01:21:15.6Z,3,REGULAR,turnover,out-of-bounds,[],201144,,,1610612762,55,52,2021-12-12T01:21:26Z,3070000,,,0,,M. Conley step out-of-bounds TURNOVER (1 TO),[201144],1610612762.0,UTA,step,,,Conley,M. Conley,,,,,,,,,,,,,,,202007.0,1.0,,,,,,,,,
311,PT10M39.00S,2021-12-12T01:21:22.2Z,3,REGULAR,turnover,bad pass,[],1629655,,,1610612764,55,52,2021-12-12T01:21:30Z,3080000,,,0,,D. Gafford bad pass TURNOVER (2 TO),"[1629655, 201144]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,2.0,,,,,,,,Conley,201144.0
312,PT10M39.00S,2021-12-12T01:21:22.2Z,3,REGULAR,steal,,[],201144,,,1610612762,55,52,2021-12-12T01:21:24Z,3090000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT10M35.00S,2021-12-12T01:21:26.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,70.87713534822602,22.794117647058826,1610612762,55,55,2021-12-12T01:21:32Z,3100000,-136.0,221.0,1,right,R. O'Neale 25' 3PT  (3 PTS) (M. Conley 3 AST),"[1626220, 201144]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.97,Made,3.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,,
315,PT10M12.00S,2021-12-12T01:21:48.8Z,3,REGULAR,2pt,Jump Shot,[],203484,24.753613666228645,67.8921568627451,1610612764,55,55,2021-12-12T01:22:14Z,3120000,-89.0,180.0,1,left,MISS K. Caldwell-Pope 20' turnaround Shot,[203484],1610612764.0,WAS,turnaround,,,Caldwell-Pope,K. Caldwell-Pope,,,,,20.12,Missed,,,,,,,,,,,,,,,,,,,
316,PT10M09.00S,2021-12-12T01:21:51.8Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,55,55,2021-12-12T01:22:03Z,3130000,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,315.0,3.0,3.0,0.0,,,,,,,,,,,
317,PT10M03.00S,2021-12-12T01:21:59.0Z,3,REGULAR,3pt,Jump Shot,[],1628378,65.75229960578187,30.637254901960787,1610612762,55,55,2021-12-12T01:22:06Z,3140000,-97.0,269.0,1,right,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,28.63,Missed,,,,,,,,,,,,,,,,,,,
318,PT09M58.00S,2021-12-12T01:22:04.0Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,55,55,2021-12-12T01:22:06Z,3150000,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,317.0,7.0,4.0,3.0,,,,,,,,,,,
319,PT09M46.00S,2021-12-12T01:22:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.013797634691201,51.96078431372549,1610612764,57,55,2021-12-12T01:22:20Z,3160000,-10.0,13.0,1,left,D. Gafford Layup (10 PTS) (B. Beal 4 AST),"[1629655, 203078]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,1.66,Made,10.0,B. Beal,203078.0,4.0,,,,,,,,,,,,,,,
321,PT09M33.00S,2021-12-12T01:22:30.6Z,3,REGULAR,foul,personal,[],203078,,,1610612762,57,55,2021-12-12T01:22:38Z,3180000,,,0,,B. Beal personal FOUL (1 PF),"[203078, 1626220]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,203593.0,,1.0,0.0,O'Neale,1626220.0,,,,,
323,PT09M24.00S,2021-12-12T01:23:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.69053876478318,49.754901960784316,1610612762,57,57,2021-12-12T01:23:05Z,3200000,-1.0,16.0,1,right,B. Bogdanovic driving Layup (7 PTS) (M. Conley 4 AST),"[202711, 201144]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.62,Made,7.0,M. Conley,201144.0,4.0,,,,,,,,,,,,,,,
325,PT09M00.00S,2021-12-12T01:23:25.3Z,3,REGULAR,3pt,Jump Shot,[],1630166,31.84954007884363,19.607843137254903,1610612764,57,57,2021-12-12T01:23:30Z,3220000,152.0,247.0,1,left,MISS D. Avdija 28' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,28.99,Missed,,,,,,,,,,,,,,,,,,,
326,PT08M56.00S,2021-12-12T01:23:29.3Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,57,57,2021-12-12T01:23:30Z,3230000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,325.0,2.0,2.0,0.0,,,,,,,,,,,
327,PT08M41.00S,2021-12-12T01:23:43.6Z,3,REGULAR,turnover,lost ball,[],1628378,,,1610612762,57,57,2021-12-12T01:23:49Z,3240000,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 203484]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,1.0,,,,,,,,Caldwell-Pope,203484.0
328,PT08M41.00S,2021-12-12T01:23:43.6Z,3,REGULAR,steal,,[],203484,,,1610612764,57,57,2021-12-12T01:23:45Z,3250000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT08M40.00S,2021-12-12T01:23:47.4Z,3,REGULAR,foul,personal,[],1626220,,,1610612764,57,57,2021-12-12T01:25:08Z,3260000,,,0,,R. O'Neale take personal FOUL (1 PF),"[1626220, 203484]",1610612762.0,UTA,take,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,203593.0,,1.0,0.0,Caldwell-Pope,203484.0,,,,,
331,PT08M33.00S,2021-12-12T01:24:27.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203915,15.818002628120894,49.754901960784316,1610612764,59,57,2021-12-12T01:24:32Z,3280000,1.0,96.0,1,left,S. Dinwiddie 9' driving floating Jump Shot (6 PTS),[203915],1610612764.0,WAS,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,9.62,Made,6.0,,,,,,,,,,,,,,,,,,
332,PT08M12.00S,2021-12-12T01:24:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,85.5946123521682,64.4607843137255,1610612762,59,57,2021-12-12T01:24:53Z,3290000,72.0,83.0,1,right,MISS B. Bogdanovic 11' driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,11.0,Missed,,,,,,,,,,,,,,,,,,,
333,PT08M11.00S,2021-12-12T01:24:48.3Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,59,57,2021-12-12T01:24:53Z,3300000,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,332.0,7.0,5.0,2.0,,,,,,,,,,,
334,PT08M10.00S,2021-12-12T01:24:50.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.16491458607096,49.26470588235294,1610612762,59,59,2021-12-12T01:24:58Z,3310000,-4.0,21.0,1,right,R. Gobert putback Layup (14 PTS),[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,2.14,Made,14.0,,,,,,,,,,,,,,,,,,
335,PT07M58.00S,2021-12-12T01:25:11.9Z,3,REGULAR,foul,personal,['2freethrow'],203497,,,1610612764,59,59,2021-12-12T01:25:25Z,3320000,,,0,,R. Gobert shooting personal FOUL (2 PF) (Beal 2 FT),"[203497, 203078]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Beal,203078.0,,,,,
337,PT07M58.00S,2021-12-12T01:25:37.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,59,59,2021-12-12T01:25:37Z,3340000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT07M58.00S,2021-12-12T01:25:39.3Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612764,59,59,2021-12-12T01:29:30Z,3350000,,,0,,,[],1610612762.0,UTA,stands,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,,
339,PT07M58.00S,2021-12-12T01:28:39.7Z,3,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,60,59,2021-12-12T01:28:39Z,3360000,,,0,,B. Beal Free Throw 1 of 2 (9 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
340,PT07M58.00S,2021-12-12T01:28:56.7Z,3,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,61,59,2021-12-12T01:28:56Z,3370000,,,0,,B. Beal Free Throw 2 of 2 (10 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
341,PT07M43.00S,2021-12-12T01:29:20.9Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612762,61,59,2021-12-12T01:29:31Z,3380000,,,0,,S. Dinwiddie shooting personal FOUL (4 PF) (Conley 2 FT),"[203915, 201144]",1610612764.0,WAS,shooting,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,202007.0,,4.0,0.0,Conley,201144.0,,,,,
343,PT07M43.00S,2021-12-12T01:29:55.1Z,3,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,61,60,2021-12-12T01:29:55Z,3400000,,,0,,M. Conley Free Throw 1 of 2 (6 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
344,PT07M43.00S,2021-12-12T01:29:56.1Z,3,REGULAR,substitution,out,[],203915,,,1610612762,61,60,2021-12-12T01:30:01Z,3410000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT07M43.00S,2021-12-12T01:29:56.1Z,3,REGULAR,substitution,in,[],203526,,,1610612762,61,60,2021-12-12T01:30:01Z,3420000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT07M43.00S,2021-12-12T01:30:18.7Z,3,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,61,61,2021-12-12T01:30:18Z,3430000,,,0,,M. Conley Free Throw 2 of 2 (7 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
