actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
558,PT07M41.00S,2021-12-31T01:57:27.8Z,4,REGULAR,substitution,out,[],1630166,,,1610612739,100,82,2021-12-31T01:57:46Z,5390000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M41.00S,2021-12-31T01:57:27.8Z,4,REGULAR,substitution,out,[],201567,,,1610612739,100,82,2021-12-31T01:57:46Z,5400000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M41.00S,2021-12-31T01:57:27.8Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,100,82,2021-12-31T01:57:46Z,5410000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M41.00S,2021-12-31T01:57:27.8Z,4,REGULAR,substitution,out,[],1630698,,,1610612739,100,82,2021-12-31T01:57:46Z,5420000,,,0,,SUB out: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M41.00S,2021-12-31T01:57:27.8Z,4,REGULAR,substitution,in,[],1628398,,,1610612739,100,82,2021-12-31T01:57:46Z,5430000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M41.00S,2021-12-31T01:57:27.8Z,4,REGULAR,substitution,in,[],202954,,,1610612739,100,82,2021-12-31T01:57:46Z,5440000,,,0,,SUB in: B. Wanamaker,[202954],1610612764.0,WAS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M41.00S,2021-12-31T01:57:27.8Z,4,REGULAR,substitution,in,[],1629005,,,1610612739,100,82,2021-12-31T01:57:46Z,5450000,,,0,,SUB in: M. Newman,[1629005],1610612739.0,CLE,,,,Newman,M. Newman,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M41.00S,2021-12-31T01:57:27.8Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,100,82,2021-12-31T01:57:46Z,5460000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M41.00S,2021-12-31T01:57:27.8Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,100,82,2021-12-31T01:57:46Z,5470000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M33.00S,2021-12-31T01:58:17.3Z,4,REGULAR,foul,personal,[],202954,,,1610612739,100,82,2021-12-31T01:58:32Z,5480000,,,0,,B. Wanamaker personal FOUL (3 PF),"[202954, 1630205]",1610612764.0,WAS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Stevens,1630205.0
569,PT07M27.00S,2021-12-31T01:58:36.7Z,4,REGULAR,3pt,Jump Shot,[],1629731,78.26872536136662,92.8921568627451,1610612739,100,82,2021-12-31T01:58:45Z,5500000,214.0,152.0,1,right,MISS D. Wade 26' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,26.28,Missed,,,,,,,,,,,,,,,
570,PT07M20.00S,2021-12-31T01:58:43.7Z,4,REGULAR,rebound,offensive,[],1629685,,,1610612739,100,82,2021-12-31T01:58:43Z,5510000,,,0,,D. Windler REBOUND (Off:1 Def:2),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,569.0,3.0,2.0,1.0,,,,,,,
571,PT07M19.00S,2021-12-31T01:58:44.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629685,87.07293035479631,48.28431372549019,1610612739,100,82,2021-12-31T01:58:49Z,5520000,-9.0,69.0,1,right,MISS D. Windler 6' Layup,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,6.95,Missed,,,,,,,,,,,,,,,
572,PT07M16.00S,2021-12-31T01:58:47.8Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,100,82,2021-12-31T01:58:47Z,5530000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,571.0,2.0,2.0,0.0,,,,,,,
573,PT07M08.00S,2021-12-31T01:58:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.966491458607096,49.754901960784316,1610612764,100,82,2021-12-31T01:59:03Z,5540000,1.0,22.0,1,left,MISS C. Kispert driving Layup - blocked,"[1630557, 1628374]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,,,,2.24,Missed,,,,,,,,,Markkanen,1628374.0,,,,,
574,PT07M08.00S,2021-12-31T01:58:56.3Z,4,REGULAR,block,,[],1628374,,,1610612764,100,82,2021-12-31T01:58:59Z,5550000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M03.00S,2021-12-31T01:59:01.3Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612764,100,82,2021-12-31T01:59:03Z,5560000,,,0,,C. Kispert REBOUND (Off:2 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,573.0,3.0,1.0,2.0,,,,,,,
576,PT07M00.00S,2021-12-31T01:59:04.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203484,33.065045992115635,64.70588235294117,1610612764,103,82,2021-12-31T01:59:11Z,5570000,-74.0,258.0,1,left,K. Caldwell-Pope 26' 3PT  (12 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,26.86,Made,12.0,,,,,,,,,,,,,,
577,PT06M46.00S,2021-12-31T01:59:17.6Z,4,REGULAR,2pt,Jump Shot,[],1629005,85.62746386333771,70.34313725490196,1610612739,103,84,2021-12-31T01:59:23Z,5580000,102.0,83.0,1,right,M. Newman 13' pullup Jump Shot (2 PTS) (D. Wade 2 AST),"[1629005, 1629731]",1610612739.0,CLE,pullup,,,Newman,M. Newman,,,,,,,,13.1,Made,2.0,D. Wade,1629731.0,2.0,,,,,,,,,,,
580,PT06M27.00S,2021-12-31T01:59:36.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,12.302890932982917,45.588235294117645,1610612764,105,84,2021-12-31T02:03:06Z,5600000,22.0,63.0,1,left,K. Kuzma 6' driving floating Jump Shot (25 PTS),[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,,,,6.69,Made,25.0,,,,,,,,,,,,,,
581,PT06M18.00S,2021-12-31T01:59:45.8Z,4,REGULAR,3pt,Jump Shot,[],1628374,66.5735873850197,69.11764705882352,1610612739,105,87,2021-12-31T01:59:51Z,5610000,96.0,262.0,1,right,L. Markkanen 27' 3PT  (11 PTS) (M. Newman 1 AST),"[1628374, 1629005]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,27.86,Made,11.0,M. Newman,1629005.0,1.0,,,,,,,,,,,
583,PT06M03.00S,2021-12-31T02:00:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,9.937582128777924,47.05882352941176,1610612764,105,87,2021-12-31T02:00:21Z,5630000,15.0,41.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,,4.35,Missed,,,,,,,,,,,,,,,
584,PT06M00.00S,2021-12-31T02:00:04.5Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,105,87,2021-12-31T02:00:21Z,5640000,,,0,,L. Markkanen REBOUND (Off:2 Def:6),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,583.0,8.0,6.0,2.0,,,,,,,
585,PT05M52.00S,2021-12-31T02:00:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629005,93.9060446780552,47.794117647058826,1610612739,105,89,2021-12-31T02:00:26Z,5650000,-11.0,5.0,1,right,M. Newman driving Layup (4 PTS) (L. Markkanen 4 AST),"[1629005, 1628374]",1610612739.0,CLE,driving,,,Newman,M. Newman,,,,,,,,1.2,Made,4.0,L. Markkanen,1628374.0,4.0,,,,,,,,,,,
587,PT05M33.00S,2021-12-31T02:00:30.7Z,4,REGULAR,turnover,bad pass,[],1629655,,,1610612764,105,89,2021-12-31T02:00:36Z,5670000,,,0,,D. Gafford bad pass TURNOVER (1 TO),"[1629655, 1628374]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,1.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,
588,PT05M33.00S,2021-12-31T02:00:30.7Z,4,REGULAR,steal,,[],1628374,,,1610612739,105,89,2021-12-31T02:00:33Z,5680000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M28.00S,2021-12-31T02:00:38.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,105,89,2021-12-31T02:00:38Z,5690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M28.00S,2021-12-31T02:00:39.0Z,4,REGULAR,substitution,out,[],203484,,,1610612739,105,89,2021-12-31T02:00:59Z,5700000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M28.00S,2021-12-31T02:00:39.0Z,4,REGULAR,substitution,out,[],1630557,,,1610612739,105,89,2021-12-31T02:00:59Z,5710000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M28.00S,2021-12-31T02:00:39.0Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,105,89,2021-12-31T02:00:59Z,5720000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M28.00S,2021-12-31T02:00:39.0Z,4,REGULAR,substitution,out,[],1628374,,,1610612739,105,89,2021-12-31T02:00:59Z,5730000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M28.00S,2021-12-31T02:00:39.0Z,4,REGULAR,substitution,in,[],203078,,,1610612739,105,89,2021-12-31T02:00:59Z,5740000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M28.00S,2021-12-31T02:00:39.0Z,4,REGULAR,substitution,in,[],1630166,,,1610612739,105,89,2021-12-31T02:00:59Z,5750000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M28.00S,2021-12-31T02:00:39.0Z,4,REGULAR,substitution,in,[],202334,,,1610612739,105,89,2021-12-31T02:00:59Z,5760000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M28.00S,2021-12-31T02:00:39.0Z,4,REGULAR,substitution,in,[],1630612,,,1610612739,105,89,2021-12-31T02:00:59Z,5770000,,,0,,SUB in: R. Nembhard Jr.,[1630612],1610612739.0,CLE,,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M12.00S,2021-12-31T02:01:20.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629005,78.0059132720105,32.1078431372549,1610612739,105,89,2021-12-31T02:01:27Z,5780000,-89.0,154.0,1,right,MISS M. Newman 17' pullup Shot,[1629005],1610612739.0,CLE,pullup,,,Newman,M. Newman,,,,,,,,17.83,Missed,,,,,,,,,,,,,,,
599,PT05M09.00S,2021-12-31T02:01:23.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,105,89,2021-12-31T02:01:27Z,5790000,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,598.0,5.0,5.0,0.0,,,,,,,
600,PT04M53.00S,2021-12-31T02:01:39.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,11.383048620236531,62.5,1610612764,105,89,2021-12-31T02:01:44Z,5800000,-62.0,55.0,1,left,MISS B. Beal 8' turnaround Shot,[203078],1610612764.0,WAS,turnaround,,,Beal,B. Beal,,,,,,,,8.29,Missed,,,,,,,,,,,,,,,
601,PT04M52.00S,2021-12-31T02:01:40.5Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612764,105,89,2021-12-31T02:02:12Z,5810000,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,600.0,6.0,5.0,1.0,,,,,,,
602,PT04M52.00S,2021-12-31T02:01:42.9Z,4,REGULAR,foul,personal,['2freethrow'],202334,,,1610612764,105,89,2021-12-31T02:01:53Z,5820000,,,0,,E. Davis shooting personal FOUL (1 PF) (Avdija 2 FT),"[202334, 1630166]",1610612739.0,CLE,shooting,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Avdija,1630166.0
604,PT04M52.00S,2021-12-31T02:02:03.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630166,,,1610612764,106,89,2021-12-31T02:02:03Z,5840000,,,0,,D. Avdija Free Throw 1 of 2 (12 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
605,PT04M52.00S,2021-12-31T02:02:17.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630166,,,1610612764,107,89,2021-12-31T02:02:17Z,5850000,,,0,,D. Avdija Free Throw 2 of 2 (13 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
606,PT04M33.00S,2021-12-31T02:02:36.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630612,84.97043363994744,51.225490196078425,1610612739,107,89,2021-12-31T02:02:43Z,5860000,6.0,89.0,1,right,MISS R. Nembhard Jr. 8' floating Shot,[1630612],1610612739.0,CLE,floating,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,8.9,Missed,,,,,,,,,,,,,,,
607,PT04M31.00S,2021-12-31T02:02:38.9Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,107,89,2021-12-31T02:02:43Z,5870000,,,0,,K. Kuzma REBOUND (Off:1 Def:9),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,606.0,10.0,9.0,1.0,,,,,,,
608,PT04M21.00S,2021-12-31T02:02:52.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,107,89,2021-12-31T02:02:52Z,5880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M14.00S,2021-12-31T02:03:10.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,8.09789750328515,52.450980392156865,1610612764,109,89,2021-12-31T02:03:16Z,5890000,-12.0,24.0,1,left,D. Gafford cutting Layup (11 PTS) (B. Beal 10 AST),"[1629655, 203078]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,,,,2.66,Made,11.0,B. Beal,203078.0,10.0,,,,,,,,,,,
611,PT04M03.00S,2021-12-31T02:03:22.6Z,4,REGULAR,3pt,Jump Shot,[],1629685,69.72733245729303,77.69607843137256,1610612739,109,89,2021-12-31T02:03:28Z,5910000,138.0,232.0,1,right,MISS D. Windler 27' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,27.03,Missed,,,,,,,,,,,,,,,
612,PT03M58.00S,2021-12-31T02:03:26.8Z,4,REGULAR,rebound,offensive,[],1630205,,,1610612739,109,89,2021-12-31T02:03:26Z,5920000,,,0,,L. Stevens REBOUND (Off:1 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,611.0,3.0,2.0,1.0,,,,,,,
613,PT03M55.00S,2021-12-31T02:03:32.2Z,4,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612739,109,89,2021-12-31T02:03:39Z,5930000,,,0,,D. Gafford shooting personal FOUL (1 PF) (Davis 2 FT),"[1629655, 202334]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Davis,202334.0
615,PT03M55.00S,2021-12-31T02:04:02.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202334,,,1610612739,109,89,2021-12-31T02:04:26Z,5950000,,,0,,MISS E. Davis Free Throw 1 of 2,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,Missed,,,,,,,,,,,,,,,
616,PT03M55.00S,2021-12-31T02:04:02.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,109,89,2021-12-31T02:04:26Z,5960000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,615.0,,,,,,,,,,
617,PT03M55.00S,2021-12-31T02:04:02.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202334,,,1610612739,109,89,2021-12-31T02:04:26Z,5970000,,,0,,MISS E. Davis Free Throw 2 of 2,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,Missed,,,,,,,,,,,,,,,
618,PT03M50.00S,2021-12-31T02:04:07.4Z,4,REGULAR,rebound,offensive,[],1630205,,,1610612739,109,89,2021-12-31T02:04:26Z,5980000,,,0,,L. Stevens REBOUND (Off:2 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,617.0,4.0,2.0,2.0,,,,,,,
623,PT03M50.00S,2021-12-31T02:04:16.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,92.72339027595268,49.01960784313725,1610612739,109,89,2021-12-31T02:07:04Z,5985000,-5.0,16.0,1,right,MISS L. Stevens Layup,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,1.66,Missed,,,,,,,,,,,,,,,
624,PT03M50.00S,2021-12-31T02:04:16.7Z,4,REGULAR,rebound,defensive,[],203078,,,1610612764,109,89,2021-12-31T02:07:04Z,5987500,,,0,,B. Beal REBOUND (Off:0 Def:5),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,623.0,5.0,5.0,0.0,,,,,,,
619,PT03M49.00S,2021-12-31T02:04:31.0Z,4,REGULAR,foul,personal,[],1630205,,,1610612764,109,89,2021-12-31T02:09:25Z,5990000,,,0,,L. Stevens personal FOUL (3 PF),"[1630205, 203078]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Beal,203078.0
622,PT03M49.00S,2021-12-31T02:04:47.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,109,89,2021-12-31T02:04:47Z,6020000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M49.00S,2021-12-31T02:07:12.6Z,4,REGULAR,substitution,out,[],1630205,,,1610612764,109,89,2021-12-31T02:07:32Z,6030000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M49.00S,2021-12-31T02:07:12.6Z,4,REGULAR,substitution,in,[],1629605,,,1610612764,109,89,2021-12-31T02:07:32Z,6040000,,,0,,SUB in: T. Fall,[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M33.00S,2021-12-31T02:08:04.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,13.61695137976347,55.88235294117647,1610612764,109,89,2021-12-31T02:08:09Z,6050000,-29.0,75.0,1,left,MISS B. Beal 8' driving floating Shot,[203078],1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,,,,8.1,Missed,,,,,,,,,,,,,,,
628,PT03M31.00S,2021-12-31T02:08:06.3Z,4,REGULAR,rebound,offensive,[],203078,,,1610612764,109,89,2021-12-31T02:08:09Z,6060000,,,0,,B. Beal REBOUND (Off:1 Def:5),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,627.0,6.0,5.0,1.0,,,,,,,
629,PT03M20.00S,2021-12-31T02:08:16.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203078,19.793035479632064,36.029411764705884,1610612764,109,89,2021-12-31T02:08:21Z,6070000,70.0,134.0,1,left,MISS B. Beal 15' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,,,,15.08,Missed,,,,,,,,,,,,,,,
630,PT03M18.00S,2021-12-31T02:08:18.9Z,4,REGULAR,rebound,defensive,[],1629685,,,1610612739,109,89,2021-12-31T02:08:21Z,6080000,,,0,,D. Windler REBOUND (Off:1 Def:3),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,629.0,4.0,3.0,1.0,,,,,,,
631,PT03M08.00S,2021-12-31T02:08:29.9Z,4,REGULAR,2pt,Jump Shot,[],1629005,80.1084099868594,33.82352941176471,1610612739,109,91,2021-12-31T02:08:36Z,6090000,-81.0,134.0,1,right,M. Newman 15' pullup Jump Shot (6 PTS),[1629005],1610612739.0,CLE,pullup,,,Newman,M. Newman,,,,,,,,15.7,Made,6.0,,,,,,,,,,,,,,
632,PT03M04.00S,2021-12-31T02:08:39.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,109,91,2021-12-31T02:08:39Z,6100000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M04.00S,2021-12-31T02:08:50.0Z,4,REGULAR,substitution,out,[],203078,,,1610612764,109,91,2021-12-31T02:09:56Z,6110000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M04.00S,2021-12-31T02:08:50.0Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,109,91,2021-12-31T02:09:56Z,6120000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M04.00S,2021-12-31T02:08:50.0Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,109,91,2021-12-31T02:09:56Z,6130000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M04.00S,2021-12-31T02:08:50.0Z,4,REGULAR,substitution,out,[],202954,,,1610612764,109,91,2021-12-31T02:09:56Z,6140000,,,0,,SUB out: B. Wanamaker,[202954],1610612764.0,WAS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M04.00S,2021-12-31T02:08:50.0Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,109,91,2021-12-31T02:09:56Z,6150000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M04.00S,2021-12-31T02:08:50.0Z,4,REGULAR,substitution,in,[],1630693,,,1610612764,109,91,2021-12-31T02:09:56Z,6160000,,,0,,SUB in: J. Echenique,[1630693],1610612764.0,WAS,,,,Echenique,J. Echenique,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M04.00S,2021-12-31T02:08:50.0Z,4,REGULAR,substitution,in,[],1630692,,,1610612764,109,91,2021-12-31T02:09:56Z,6170000,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M04.00S,2021-12-31T02:08:50.0Z,4,REGULAR,substitution,in,[],1630225,,,1610612764,109,91,2021-12-31T02:09:56Z,6180000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M04.00S,2021-12-31T02:08:50.0Z,4,REGULAR,substitution,in,[],1628591,,,1610612764,109,91,2021-12-31T02:09:56Z,6190000,,,0,,SUB in: C. Sword,[1628591],1610612764.0,WAS,,,,Sword,C. Sword,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M04.00S,2021-12-31T02:08:50.0Z,4,REGULAR,substitution,in,[],1630555,,,1610612764,109,91,2021-12-31T02:09:56Z,6200000,,,0,,SUB in: J. Ayayi,[1630555],1610612764.0,WAS,,,,Ayayi,J. Ayayi,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M40.00S,2021-12-31T02:10:24.6Z,4,REGULAR,3pt,Jump Shot,[],1630555,29.911300919842315,76.47058823529412,1610612764,109,91,2021-12-31T02:10:31Z,6210000,-132.0,229.0,1,left,MISS J. Ayayi 26' pullup 3PT,[1630555],1610612764.0,WAS,pullup,,,Ayayi,J. Ayayi,,,,,,,,26.43,Missed,,,,,,,,,,,,,,,
644,PT02M33.00S,2021-12-31T02:10:31.6Z,4,REGULAR,rebound,defensive,[],1629685,,,1610612739,109,91,2021-12-31T02:10:31Z,6220000,,,0,,D. Windler REBOUND (Off:1 Def:4),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,643.0,5.0,4.0,1.0,,,,,,,
645,PT02M15.00S,2021-12-31T02:10:50.3Z,4,REGULAR,3pt,Jump Shot,[],1629005,69.99014454664915,23.52941176470588,1610612739,109,91,2021-12-31T02:11:06Z,6230000,-132.0,230.0,1,right,MISS M. Newman 26' pullup 3PT,[1629005],1610612739.0,CLE,pullup,,,Newman,M. Newman,,,,,,,,26.5,Missed,,,,,,,,,,,,,,,
646,PT02M09.00S,2021-12-31T02:10:56.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,109,91,2021-12-31T02:11:06Z,6240000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,645.0,,,,,,,,,,
647,PT02M09.00S,2021-12-31T02:11:09.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,109,91,2021-12-31T02:11:09Z,6250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
