actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
450,PT02M35.00S,2022-02-13T01:43:36.7Z,3,REGULAR,steal,,[],1630558,,,1610612758,82,87,2022-02-13T01:43:38Z,4440000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M30.00S,2022-02-13T01:43:41.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,92.06636005256242,40.44117647058824,1610612758,82,87,2022-02-13T01:43:46Z,4450000,-48.0,22.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,5.27,Missed,,,,,,,,,,,,,,,,,,,
452,PT02M28.00S,2022-02-13T01:43:43.8Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,82,87,2022-02-13T01:43:46Z,4460000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,451.0,2.0,2.0,0.0,,,,,,,,,,,,,,
453,PT02M16.00S,2022-02-13T01:43:55.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,7.5722733245729295,45.34313725490196,1610612764,84,87,2022-02-13T01:43:59Z,4470000,23.0,19.0,1,left,R. Hachimura driving DUNK (10 PTS),[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,2.99,Made,10.0,,,,,,,,,,,,,,,,,,
454,PT02M00.00S,2022-02-13T01:44:10.8Z,3,REGULAR,3pt,Jump Shot,[],1629002,89.43823915900131,3.6764705882352944,1610612758,84,90,2022-02-13T01:44:15Z,4480000,-232.0,47.0,1,right,C. Metu 3PT  (8 PTS) (D. DiVincenzo 4 AST),"[1629002, 1628978]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,23.63,Made,8.0,,,,,D. DiVincenzo,1628978.0,4.0,,,,,,,,,,,
456,PT01M44.00S,2022-02-13T01:44:27.9Z,3,REGULAR,3pt,Jump Shot,[],1629060,8.623521681997373,4.166666666666666,1610612764,87,90,2022-02-13T01:44:31Z,4500000,229.0,29.0,1,left,R. Hachimura 3PT  (13 PTS) (C. Kispert 6 AST),"[1629060, 1630557]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,23.1,Made,13.0,,,,,C. Kispert,1630557.0,6.0,,,,,,,,,,,
458,PT01M33.00S,2022-02-13T01:44:38.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,91.5407358738502,49.754901960784316,1610612758,87,90,2022-02-13T01:44:43Z,4520000,-1.0,27.0,1,right,MISS R. Holmes driving DUNK - blocked,"[1626158, 202397]",1610612758.0,SAC,driving,,,Holmes,R. Holmes,,,,,2.7,Missed,,,,,,,,,Smith,202397.0,,,,,,,,,
459,PT01M33.00S,2022-02-13T01:44:38.9Z,3,REGULAR,block,,[],202397,,,1610612758,87,90,2022-02-13T01:44:41Z,4530000,,,0,,I. Smith BLOCK (1 BLK),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M30.00S,2022-02-13T01:44:41.9Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,87,90,2022-02-13T01:44:43Z,4540000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,458.0,3.0,3.0,0.0,,,,,,,,,,,,,,
461,PT01M30.00S,2022-02-13T01:44:43.9Z,3,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612764,87,90,2022-02-13T01:44:50Z,4550000,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Avdija 2 FT),"[1628978, 1630166]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,1626301.0,,,,1.0,0.0,Avdija,1630166.0,
463,PT01M30.00S,2022-02-13T01:45:11.7Z,3,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,88,90,2022-02-13T01:45:30Z,4570000,,,0,,D. Avdija Free Throw 1 of 2 (4 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
464,PT01M30.00S,2022-02-13T01:45:11.7Z,3,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,88,90,2022-02-13T01:45:30Z,4580000,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Missed,,,,,,,,,,,,,,,,,,,
465,PT01M28.00S,2022-02-13T01:45:13.7Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,88,90,2022-02-13T01:45:30Z,4590000,,,0,,C. Metu REBOUND (Off:0 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,464.0,5.0,5.0,0.0,,,,,,,,,,,,,,
466,PT01M18.00S,2022-02-13T01:45:38.0Z,3,REGULAR,3pt,Jump Shot,[],1628978,67.7562417871222,30.637254901960787,1610612758,88,90,2022-02-13T01:45:44Z,4600000,-97.0,251.0,1,right,MISS D. DiVincenzo 26' pullup 3PT,[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,,
467,PT01M17.00S,2022-02-13T01:45:39.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,88,90,2022-02-13T01:45:44Z,4610000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,466.0,,,,,,,,,,,,,,,,,
468,PT01M17.00S,2022-02-13T01:45:44.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630264,,,1610612758,88,90,2022-02-13T01:45:55Z,4620000,,,0,,A. Gill loose ball personal FOUL (4 PF) (Holmes 2 FT),"[1630264, 1626158]",1610612764.0,WAS,loose ball,,,Gill,A. Gill,,,,,,,,,,,,,,,,,1626301.0,,,,4.0,0.0,Holmes,1626158.0,
470,PT01M17.00S,2022-02-13T01:46:11.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626158,,,1610612758,88,91,2022-02-13T01:46:11Z,4640000,,,0,,R. Holmes Free Throw 1 of 2 (1 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
471,PT01M17.00S,2022-02-13T01:46:12.6Z,3,REGULAR,substitution,out,[],1630264,,,1610612758,88,91,2022-02-13T01:46:19Z,4650000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M17.00S,2022-02-13T01:46:12.6Z,3,REGULAR,substitution,out,[],203084,,,1610612758,88,91,2022-02-13T01:46:19Z,4660000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M17.00S,2022-02-13T01:46:12.6Z,3,REGULAR,substitution,in,[],1628398,,,1610612758,88,91,2022-02-13T01:46:19Z,4670000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M17.00S,2022-02-13T01:46:12.6Z,3,REGULAR,substitution,in,[],1628368,,,1610612758,88,91,2022-02-13T01:46:19Z,4680000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M17.00S,2022-02-13T01:46:41.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626158,,,1610612758,88,92,2022-02-13T01:46:41Z,4690000,,,0,,R. Holmes Free Throw 2 of 2 (2 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
476,PT01M00.00S,2022-02-13T01:47:01.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,88,92,2022-02-13T01:47:01Z,4700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M54.50S,2022-02-13T01:47:23.1Z,3,REGULAR,3pt,Jump Shot,[],1630557,6.1268068331143235,4.6568627450980395,1610612764,88,92,2022-02-13T01:47:27Z,4710000,227.0,5.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,,
478,PT00M52.80S,2022-02-13T01:47:24.8Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,88,92,2022-02-13T01:47:27Z,4720000,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,477.0,1.0,1.0,0.0,,,,,,,,,,,,,,
479,PT00M34.80S,2022-02-13T01:47:43.4Z,3,REGULAR,3pt,Jump Shot,[],1630558,87.59855453350855,96.56862745098039,1610612758,88,92,2022-02-13T01:47:47Z,4730000,233.0,64.0,1,right,MISS D. Mitchell 24' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,,
480,PT00M32.60S,2022-02-13T01:47:45.6Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,88,92,2022-02-13T01:47:47Z,4740000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,479.0,1.0,1.0,0.0,,,,,,,,,,,,,,
481,PT00M15.00S,2022-02-13T01:48:03.2Z,3,REGULAR,3pt,Jump Shot,[],1630166,20.05584756898817,93.87254901960785,1610612764,88,92,2022-02-13T01:48:11Z,4750000,-219.0,136.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
482,PT00M11.90S,2022-02-13T01:48:06.3Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612764,88,92,2022-02-13T01:48:06Z,4760000,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,481.0,2.0,1.0,1.0,,,,,,,,,,,,,,
483,PT00M10.10S,2022-02-13T01:48:08.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629060,7.046649145860711,86.02941176470588,1610612764,88,92,2022-02-13T01:48:13Z,4770000,-180.0,14.0,1,left,MISS R. Hachimura 18' pullup Shot,[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,18.06,Missed,,,,,,,,,,,,,,,,,,,
484,PT00M07.30S,2022-02-13T01:48:10.9Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,88,92,2022-02-13T01:48:10Z,4780000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,483.0,2.0,2.0,0.0,,,,,,,,,,,,,,
485,PT00M00.60S,2022-02-13T01:48:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,91.80354796320631,42.8921568627451,1610612758,88,92,2022-02-13T01:48:26Z,4790000,-36.0,25.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,4.31,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M00.60S,2022-02-13T01:48:17.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,88,92,2022-02-13T01:48:26Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,,,
487,PT00M00.00S,2022-02-13T01:48:28.2Z,3,REGULAR,period,end,[],0,,,1610612758,88,92,2022-02-13T01:48:28Z,4810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-02-13T01:48:35.8Z,4,REGULAR,substitution,out,['startperiod'],1630557,,,1610612758,88,92,2022-02-13T01:50:57Z,4820000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-02-13T01:48:35.8Z,4,REGULAR,substitution,in,['startperiod'],1630264,,,1610612758,88,92,2022-02-13T01:50:57Z,4830000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-02-13T01:51:12.4Z,4,REGULAR,period,start,[],0,,,1610612758,88,92,2022-02-13T01:51:12Z,4840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M45.00S,2022-02-13T01:51:25.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630558,91.01511169513797,51.71568627450981,1610612758,88,94,2022-02-13T01:51:29Z,4850000,9.0,32.0,1,right,D. Mitchell cutting DUNK (8 PTS) (D. Fox 3 AST),"[1630558, 1628368]",1610612758.0,SAC,cutting,,,Mitchell,D. Mitchell,,,,,3.31,Made,8.0,,,,,D. Fox,1628368.0,3.0,,,,,,,,,,,
493,PT11M28.00S,2022-02-13T01:51:44.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,5.732588699080158,36.029411764705884,1610612764,88,94,2022-02-13T01:51:48Z,4870000,70.0,1.0,1,left,MISS K. Kuzma 6' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,6.99,Missed,,,,,,,,,,,,,,,,,,,
494,PT11M26.00S,2022-02-13T01:51:46.2Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,88,94,2022-02-13T01:51:48Z,4880000,,,0,,D. Mitchell REBOUND (Off:2 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,493.0,4.0,2.0,2.0,,,,,,,,,,,,,,
495,PT11M21.00S,2022-02-13T01:51:51.1Z,4,REGULAR,3pt,Jump Shot,[],1628978,70.25295663600527,17.15686274509804,1610612758,88,94,2022-02-13T01:51:57Z,4890000,-164.0,227.0,1,right,MISS D. DiVincenzo 28' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,28.02,Missed,,,,,,,,,,,,,,,,,,,
496,PT11M18.00S,2022-02-13T01:51:54.1Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,88,94,2022-02-13T01:51:57Z,4900000,,,0,,A. Gill REBOUND (Off:2 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,495.0,3.0,1.0,2.0,,,,,,,,,,,,,,
497,PT11M08.00S,2022-02-13T01:52:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,15.719448094612352,35.049019607843135,1610612764,88,94,2022-02-13T01:52:07Z,4910000,75.0,95.0,1,left,MISS R. Hachimura 12' pullup Shot,[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,12.11,Missed,,,,,,,,,,,,,,,,,,,
498,PT11M06.00S,2022-02-13T01:52:05.3Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,88,94,2022-02-13T01:52:07Z,4920000,,,0,,D. Mitchell REBOUND (Off:2 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,497.0,5.0,3.0,2.0,,,,,,,,,,,,,,
499,PT10M47.00S,2022-02-13T01:52:25.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,88.51839684625493,41.42156862745098,1610612758,88,96,2022-02-13T01:52:29Z,4930000,-43.0,55.0,1,right,R. Holmes 7' Hook (4 PTS) (D. Fox 4 AST),"[1626158, 1628368]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,7.01,Made,4.0,,,,,D. Fox,1628368.0,4.0,,,,,,,,,,,
501,PT10M33.00S,2022-02-13T01:52:42.6Z,4,REGULAR,foul,offensive,[],1630264,,,1610612764,88,96,2022-02-13T01:53:05Z,4950000,,,0,,A. Gill offensive FOUL (5 PF),"[1630264, 1628368]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,201639.0,,,,5.0,0.0,Fox,1628368.0,
503,PT10M33.00S,2022-02-13T01:52:42.6Z,4,REGULAR,turnover,offensive foul,[],1630264,,,1610612764,88,96,2022-02-13T01:52:42Z,4970000,,,0,,A. Gill offensive foul TURNOVER (1 TO),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,201639.0,1.0,,,,,,,
504,PT10M15.00S,2022-02-13T01:53:09.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,92.32917214191852,78.18627450980392,1610612758,88,96,2022-02-13T01:53:21Z,4980000,141.0,20.0,1,right,MISS D. Fox 14' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,14.23,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M13.00S,2022-02-13T01:53:11.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,88,96,2022-02-13T01:53:21Z,4990000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,,
506,PT10M13.00S,2022-02-13T01:53:17.4Z,4,REGULAR,foul,personal,[],1626158,,,1610612764,88,96,2022-02-13T01:53:37Z,5000000,,,0,,R. Holmes loose ball personal FOUL (2 PF),"[1626158, 1630264]",1610612758.0,SAC,loose ball,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,1626301.0,,,,2.0,0.0,Gill,1630264.0,
508,PT10M13.00S,2022-02-13T01:53:26.8Z,4,REGULAR,substitution,out,[],1630264,,,1610612764,88,96,2022-02-13T01:53:39Z,5020000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M13.00S,2022-02-13T01:53:26.8Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,88,96,2022-02-13T01:53:39Z,5030000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT10M13.00S,2022-02-13T01:53:44.3Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612764,88,96,2022-02-13T01:53:44Z,5040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M13.00S,2022-02-13T01:54:38.1Z,4,REGULAR,instantreplay,request,[],0,,,1610612764,88,96,2022-02-13T01:54:46Z,5060000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,Common Foul Upheld
513,PT10M02.00S,2022-02-13T01:55:22.0Z,4,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612764,88,96,2022-02-13T01:55:31Z,5070000,,,0,,C. Metu shooting personal FOUL (1 PF) (Avdija 2 FT),"[1629002, 1630166]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Avdija,1630166.0,
515,PT10M02.00S,2022-02-13T01:55:42.8Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,89,96,2022-02-13T01:55:42Z,5090000,,,0,,D. Avdija Free Throw 1 of 2 (5 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
516,PT10M02.00S,2022-02-13T01:55:55.9Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,90,96,2022-02-13T01:55:55Z,5100000,,,0,,D. Avdija Free Throw 2 of 2 (6 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
517,PT09M40.00S,2022-02-13T01:56:19.0Z,4,REGULAR,2pt,Jump Shot,[],1628368,72.88107752956637,64.95098039215686,1610612758,90,98,2022-02-13T01:56:24Z,5110000,75.0,202.0,1,right,D. Fox 21' step back Jump Shot (16 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,21.58,Made,16.0,,,,,,,,,,,,,,,,,,
518,PT09M24.00S,2022-02-13T01:56:34.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,9.543363994743759,41.42156862745098,1610612764,92,98,2022-02-13T01:56:39Z,5120000,43.0,37.0,1,left,D. Avdija Layup (8 PTS) (K. Kuzma 6 AST),"[1630166, 1628398]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,5.68,Made,8.0,,,,,K. Kuzma,1628398.0,6.0,,,,,,,,,,,
520,PT09M14.00S,2022-02-13T01:56:44.6Z,4,REGULAR,turnover,bad pass,[],1630558,,,1610612758,92,98,2022-02-13T01:56:52Z,5140000,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1630558, 1629060]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,3.0,Hachimura,1629060.0,,,,,
521,PT09M14.00S,2022-02-13T01:56:44.6Z,4,REGULAR,steal,,[],1629060,,,1610612764,92,98,2022-02-13T01:56:46Z,5150000,,,0,,R. Hachimura STEAL (3 STL),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M08.00S,2022-02-13T01:56:50.2Z,4,REGULAR,turnover,bad pass,[],1629060,,,1610612764,92,98,2022-02-13T01:56:54Z,5160000,,,0,,R. Hachimura bad pass TURNOVER (2 TO),"[1629060, 1628978]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,2.0,DiVincenzo,1628978.0,,,,,
523,PT09M08.00S,2022-02-13T01:56:50.2Z,4,REGULAR,steal,,[],1628978,,,1610612758,92,98,2022-02-13T01:56:52Z,5170000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M03.00S,2022-02-13T01:56:55.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,92.19776609724047,50.245098039215684,1610612758,92,100,2022-02-13T01:57:00Z,5180000,1.0,21.0,1,right,D. DiVincenzo Layup (7 PTS) (D. Mitchell 5 AST),"[1628978, 1630558]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,2.08,Made,7.0,,,,,D. Mitchell,1630558.0,5.0,,,,,,,,,,,
526,PT08M57.00S,2022-02-13T01:57:03.1Z,4,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612764,92,100,2022-02-13T01:57:07Z,5200000,,,0,,R. Holmes shooting personal FOUL (3 PF) (Kuzma 2 FT),"[1626158, 1628398]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,1626300.0,,,,3.0,0.0,Kuzma,1628398.0,
528,PT08M57.00S,2022-02-13T01:57:33.1Z,4,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,93,100,2022-02-13T01:57:33Z,5220000,,,0,,K. Kuzma Free Throw 1 of 2 (18 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
529,PT08M57.00S,2022-02-13T01:57:52.1Z,4,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,94,100,2022-02-13T01:57:52Z,5230000,,,0,,K. Kuzma Free Throw 2 of 2 (19 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
530,PT08M42.00S,2022-02-13T01:58:08.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,92.85479632063075,50.49019607843137,1610612758,94,102,2022-02-13T01:58:16Z,5240000,2.0,15.0,1,right,C. Metu cutting DUNK (10 PTS) (D. DiVincenzo 5 AST),"[1629002, 1628978]",1610612758.0,SAC,cutting,,,Metu,C. Metu,,,,,1.49,Made,10.0,,,,,D. DiVincenzo,1628978.0,5.0,,,,,,,,,,,
532,PT08M23.00S,2022-02-13T01:58:26.9Z,4,REGULAR,3pt,Jump Shot,[],1628398,6.258212877792378,5.392156862745098,1610612764,94,102,2022-02-13T01:58:31Z,5260000,223.0,6.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,22.31,Missed,,,,,,,,,,,,,,,,,,,
533,PT08M20.00S,2022-02-13T01:58:29.9Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,94,102,2022-02-13T01:58:31Z,5270000,,,0,,C. Metu REBOUND (Off:0 Def:6),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,532.0,6.0,6.0,0.0,,,,,,,,,,,,,,
534,PT08M16.00S,2022-02-13T01:58:37.1Z,4,REGULAR,violation,kicked ball,[],1630557,,,1610612758,94,102,2022-02-13T01:58:46Z,5280000,,,0,,C. Kispert kicked ball VIOLATION,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,1626301.0,,,,,,,,
535,PT08M16.00S,2022-02-13T01:58:41.8Z,4,REGULAR,substitution,out,[],1628398,,,1610612758,94,102,2022-02-13T01:58:58Z,5290000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M16.00S,2022-02-13T01:58:41.8Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,94,102,2022-02-13T01:58:58Z,5300000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M16.00S,2022-02-13T01:58:41.8Z,4,REGULAR,substitution,in,[],203484,,,1610612758,94,102,2022-02-13T01:58:58Z,5310000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M16.00S,2022-02-13T01:58:41.8Z,4,REGULAR,substitution,in,[],203200,,,1610612758,94,102,2022-02-13T01:58:58Z,5320000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M59.00S,2022-02-13T01:59:27.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,90.62089356110381,63.23529411764706,1610612758,94,104,2022-02-13T01:59:32Z,5330000,66.0,36.0,1,right,R. Holmes 7' turnaround Jump Shot (6 PTS) (C. Metu 2 AST),"[1626158, 1629002]",1610612758.0,SAC,turnaround,,,Holmes,R. Holmes,,,,,7.52,Made,6.0,,,,,C. Metu,1629002.0,2.0,,,,,,,,,,,
