actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
360,PT10M01.00S,2022-03-15T01:01:34.0Z,3,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612743,61,57,2022-03-15T01:01:40Z,3450000,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Barton 2 FT),"[1629680, 203115]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,,,,,,,,,1155.0,,,,,,2.0,0.0,Barton,203115.0,,,
362,PT10M01.00S,2022-03-15T01:02:01.8Z,3,REGULAR,freethrow,1 of 2,[],203115,,,1610612743,61,58,2022-03-15T01:02:01Z,3470000,,,0,,W. Barton Free Throw 1 of 2 (15 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,,,,,,,,,15.0,,,,,,,,,,
363,PT10M01.00S,2022-03-15T01:02:16.2Z,3,REGULAR,freethrow,2 of 2,[],203115,,,1610612743,61,59,2022-03-15T01:02:16Z,3480000,,,0,,W. Barton Free Throw 2 of 2 (16 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,,,,,,,,,16.0,,,,,,,,,,
364,PT09M46.00S,2022-03-15T01:02:33.1Z,3,REGULAR,2pt,Jump Shot,[],203954,75.3777923784494,35.049019607843135,1610612755,61,59,2022-03-15T01:02:37Z,3490000,-75.0,179.0,1,right,MISS J. Embiid 19' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,19.39,Missed,,,,,,,,,,,,,,,,,,,
365,PT09M43.00S,2022-03-15T01:02:36.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,61,59,2022-03-15T01:02:37Z,3500000,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,364.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
366,PT09M33.00S,2022-03-15T01:02:46.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,8.754927726675426,47.794117647058826,1610612743,61,61,2022-03-15T01:02:51Z,3510000,11.0,30.0,1,left,N. Jokic Hook (17 PTS) (W. Barton 1 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,3.18,Made,,,,,,,,,17.0,W. Barton,203115.0,1.0,,,,,,,
368,PT09M12.00S,2022-03-15T01:03:05.8Z,3,REGULAR,3pt,Jump Shot,[],202699,87.07293035479631,3.431372549019608,1610612755,61,61,2022-03-15T01:03:10Z,3530000,-233.0,69.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
369,PT09M10.00S,2022-03-15T01:03:07.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,61,61,2022-03-15T01:03:10Z,3540000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,368.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
370,PT09M07.00S,2022-03-15T01:03:11.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201145,6.389618922470433,50.0,1610612743,61,63,2022-03-15T01:03:20Z,3550000,0.0,8.0,1,left,J. Green running DUNK (6 PTS) (N. Jokic 5 AST),"[201145, 203999]",1610612743.0,DEN,running,,,Green,J. Green,,,,,0.76,Made,,,,,,,,,6.0,N. Jokic,203999.0,5.0,,,,,,,
372,PT09M07.00S,2022-03-15T01:03:17.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,61,63,2022-03-15T01:03:17Z,3570000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M56.00S,2022-03-15T01:06:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,93.51182654402102,52.69607843137255,1610612755,63,63,2022-03-15T01:06:52Z,3580000,13.0,8.0,1,right,J. Embiid driving Layup (18 PTS) (J. Harden 6 AST),"[203954, 201935]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,1.6,Made,,,,,,,,,18.0,J. Harden,201935.0,6.0,,,,,,,
375,PT08M41.00S,2022-03-15T01:07:00.9Z,3,REGULAR,3pt,Jump Shot,[],203932,7.178055190538765,95.83333333333334,1610612743,63,66,2022-03-15T01:07:07Z,3600000,-229.0,15.0,1,left,A. Gordon 3PT  (7 PTS) (N. Jokic 6 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,22.97,Made,,,,,,,,,7.0,N. Jokic,203999.0,6.0,,,,,,,
377,PT08M28.00S,2022-03-15T01:07:16.7Z,3,REGULAR,turnover,out-of-bounds,[],201935,,,1610612755,63,66,2022-03-15T01:07:36Z,3620000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (1 TO),[201935],1610612755.0,PHI,bad pass,,,Harden,J. Harden,,,,,,,,,,,,,,1.0,,,,,,,,,,,
378,PT08M12.00S,2022-03-15T01:07:41.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628420,14.4053876478318,51.71568627450981,1610612743,63,66,2022-03-15T01:07:46Z,3630000,-9.0,83.0,1,left,MISS M. Morris 8' driving floating Shot,[1628420],1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,8.33,Missed,,,,,,,,,,,,,,,,,,,
379,PT08M09.00S,2022-03-15T01:07:44.5Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,63,66,2022-03-15T01:07:46Z,3640000,,,0,,J. Embiid REBOUND (Off:2 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,378.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
380,PT07M58.00S,2022-03-15T01:07:54.9Z,3,REGULAR,2pt,Jump Shot,[],203954,73.40670170827858,32.84313725490196,1610612755,63,66,2022-03-15T01:08:01Z,3650000,-86.0,197.0,1,right,MISS J. Embiid 21' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,21.53,Missed,,,,,,,,,,,,,,,,,,,
381,PT07M55.00S,2022-03-15T01:07:57.9Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,63,66,2022-03-15T01:08:01Z,3660000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,380.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
382,PT07M47.00S,2022-03-15T01:08:05.9Z,3,REGULAR,3pt,Jump Shot,[],203115,32.276609724047304,44.11764705882353,1610612743,63,66,2022-03-15T01:08:18Z,3670000,29.0,251.0,1,left,MISS W. Barton 25' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
383,PT07M44.00S,2022-03-15T01:08:08.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,63,66,2022-03-15T01:08:13Z,3680000,,,0,,J. Embiid REBOUND (Off:2 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,382.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
384,PT07M29.00S,2022-03-15T01:08:27.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,92.19776609724047,53.92156862745098,1610612755,65,66,2022-03-15T01:08:42Z,3690000,20.0,21.0,1,right,J. Harden driving floating bank Jump Shot (8 PTS),[201935],1610612755.0,PHI,driving floating bank,,,Harden,J. Harden,,,,,2.86,Made,,,,,,,,,8.0,,,,,,,,,,
385,PT07M29.00S,2022-03-15T01:08:31.6Z,3,REGULAR,foul,personal,['1freethrow'],201145,,,1610612755,65,66,2022-03-15T01:08:37Z,3700000,,,0,,J. Green shooting personal FOUL (1 PF) (Harden 1 FT),"[201145, 201935]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,2005.0,,,,,,1.0,0.0,Harden,201935.0,,,
387,PT07M29.00S,2022-03-15T01:09:01.5Z,3,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,66,66,2022-03-15T01:09:01Z,3720000,,,0,,J. Harden Free Throw 1 of 1 (9 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,9.0,,,,,,,,,,
388,PT07M15.00S,2022-03-15T01:09:19.1Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,66,66,2022-03-15T01:09:26Z,3730000,,,0,,N. Jokic lost ball TURNOVER (4 TO),"[203999, 1629680]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,4.0,,,,,,,,,Thybulle,1629680.0,
389,PT07M15.00S,2022-03-15T01:09:19.1Z,3,REGULAR,steal,,[],1629680,,,1610612755,66,66,2022-03-15T01:09:21Z,3740000,,,0,,M. Thybulle STEAL (5 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M12.00S,2022-03-15T01:09:25.2Z,3,REGULAR,foul,personal,['2freethrow'],201145,,,1610612755,66,66,2022-03-15T01:09:34Z,3750000,,,0,,J. Green shooting personal FOUL (2 PF) (Embiid 2 FT),"[201145, 203954]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,1155.0,,,,,,2.0,0.0,Embiid,203954.0,,,
392,PT07M12.00S,2022-03-15T01:09:50.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203954,,,1610612755,67,66,2022-03-15T01:09:50Z,3770000,,,0,,J. Embiid Free Throw 1 of 2 (19 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,,19.0,,,,,,,,,,
393,PT07M12.00S,2022-03-15T01:10:05.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203954,,,1610612755,68,66,2022-03-15T01:10:05Z,3780000,,,0,,J. Embiid Free Throw 2 of 2 (20 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,,20.0,,,,,,,,,,
394,PT06M54.00S,2022-03-15T01:10:25.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,14.4053876478318,50.73529411764706,1610612743,68,66,2022-03-15T01:10:32Z,3790000,-4.0,83.0,1,left,MISS N. Jokic 8' driving Hook,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,8.3,Missed,,,,,,,,,,,,,,,,,,,
395,PT06M51.00S,2022-03-15T01:10:28.7Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,68,66,2022-03-15T01:10:32Z,3800000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,394.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
396,PT06M44.00S,2022-03-15T01:10:35.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203932,23.73521681997372,48.529411764705884,1610612743,68,66,2022-03-15T01:10:41Z,3810000,7.0,171.0,1,left,MISS A. Gordon 17' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,17.08,Missed,,,,,,,,,,,,,,,,,,,
397,PT06M42.00S,2022-03-15T01:10:37.6Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,68,66,2022-03-15T01:10:41Z,3820000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,396.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
398,PT06M35.00S,2022-03-15T01:10:47.0Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612755,68,66,2022-03-15T01:10:54Z,3830000,,,0,,N. Jokic shooting personal FOUL (1 PF) (Embiid 2 FT),"[203999, 203954]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,2715.0,,,,,,1.0,0.0,Embiid,203954.0,,,
400,PT06M35.00S,2022-03-15T01:11:13.0Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,69,66,2022-03-15T01:11:13Z,3850000,,,0,,J. Embiid Free Throw 1 of 2 (21 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,,21.0,,,,,,,,,,
401,PT06M35.00S,2022-03-15T01:11:34.8Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,70,66,2022-03-15T01:11:34Z,3860000,,,0,,J. Embiid Free Throw 2 of 2 (22 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,,22.0,,,,,,,,,,
402,PT06M22.00S,2022-03-15T01:11:50.7Z,3,REGULAR,2pt,Jump Shot,[],1628420,19.004599211563733,67.8921568627451,1610612743,70,66,2022-03-15T01:13:21Z,3870000,-89.0,126.0,1,left,MISS M. Morris 15' step back Shot,[1628420],1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,15.46,Missed,,,,,,,,,,,,,,,,,,,
403,PT06M19.00S,2022-03-15T01:11:53.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,70,66,2022-03-15T01:11:55Z,3880000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,402.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
404,PT06M04.00S,2022-03-15T01:12:08.5Z,3,REGULAR,2pt,Jump Shot,[],203954,75.64060446780552,60.5392156862745,1610612755,72,66,2022-03-15T01:12:13Z,3890000,53.0,176.0,1,right,J. Embiid 18' pullup Jump Shot (24 PTS) (J. Harden 7 AST),"[203954, 201935]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,18.42,Made,,,,,,,,,24.0,J. Harden,201935.0,7.0,,,,,,,
406,PT06M03.00S,2022-03-15T01:12:18.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,72,66,2022-03-15T01:12:18Z,3910000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M03.00S,2022-03-15T01:15:22.8Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,72,66,2022-03-15T01:15:38Z,3930000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M03.00S,2022-03-15T01:15:22.8Z,3,REGULAR,substitution,out,[],203932,,,1610612743,72,66,2022-03-15T01:15:45Z,3940000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M38.00S,2022-03-15T01:16:00.2Z,3,REGULAR,3pt,Jump Shot,[],203115,33.722076215505915,37.745098039215684,1610612743,72,69,2022-03-15T01:16:05Z,3950000,61.0,264.0,1,left,W. Barton 27' 3PT  (19 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,27.15,Made,,,,,,,,,19.0,,,,,,,,,,
411,PT05M23.00S,2022-03-15T01:16:15.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630178,92.72339027595268,48.03921568627451,1610612755,74,69,2022-03-15T01:16:23Z,3960000,-10.0,16.0,1,right,T. Maxey driving DUNK (11 PTS) (J. Harden 8 AST),"[1630178, 201935]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,1.87,Made,,,,,,,,,11.0,J. Harden,201935.0,8.0,,,,,,,
413,PT05M14.00S,2022-03-15T01:16:27.8Z,3,REGULAR,foul,personal,[],1629680,,,1610612743,74,69,2022-03-15T01:16:32Z,3980000,,,0,,M. Thybulle personal FOUL (3 PF),"[1629680, 201145]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,2715.0,,,,,,3.0,0.0,Green,201145.0,,,
415,PT04M57.00S,2022-03-15T01:17:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,6.521024967148489,52.69607843137255,1610612743,74,71,2022-03-15T01:17:09Z,4000000,-13.0,9.0,1,left,M. Morris driving finger roll Layup (9 PTS),[1628420],1610612743.0,DEN,driving finger roll,,,Morris,M. Morris,,,,,1.61,Made,,,,,,,,,9.0,,,,,,,,,,
416,PT04M42.00S,2022-03-15T01:17:18.5Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612755,74,71,2022-03-15T01:17:22Z,4010000,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 201145]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,2.0,,,,,,,,,Green,201145.0,
417,PT04M42.00S,2022-03-15T01:17:18.5Z,3,REGULAR,steal,,[],201145,,,1610612743,74,71,2022-03-15T01:17:20Z,4020000,,,0,,J. Green STEAL (1 STL),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M38.00S,2022-03-15T01:17:22.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628420,6.1268068331143235,51.225490196078425,1610612743,74,73,2022-03-15T01:17:30Z,4030000,-6.0,5.0,1,left,M. Morris running finger roll Layup (11 PTS) (N. Jokic 7 AST),"[1628420, 203999]",1610612743.0,DEN,running finger roll,,,Morris,M. Morris,,,,,0.8,Made,,,,,,,,,11.0,N. Jokic,203999.0,7.0,,,,,,,
420,PT04M16.00S,2022-03-15T01:17:44.3Z,3,REGULAR,3pt,Jump Shot,[],203954,70.25295663600527,20.34313725490196,1610612755,77,73,2022-03-15T01:17:50Z,4050000,-148.0,227.0,1,right,J. Embiid 27' 3PT  (27 PTS) (J. Harden 9 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,27.12,Made,,,,,,,,,27.0,J. Harden,201935.0,9.0,,,,,,,
422,PT04M01.00S,2022-03-15T01:17:59.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,6.652431011826544,54.166666666666664,1610612743,77,73,2022-03-15T01:18:05Z,4070000,-21.0,10.0,1,left,MISS W. Barton driving Layup - blocked,"[203115, 203954]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,2.31,Missed,,,,,Embiid,203954.0,,,,,,,,,,,,,
423,PT04M01.00S,2022-03-15T01:17:59.0Z,3,REGULAR,block,,[],203954,,,1610612743,77,73,2022-03-15T01:18:01Z,4080000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M58.00S,2022-03-15T01:18:02.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,77,73,2022-03-15T01:18:05Z,4090000,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,422.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
425,PT03M53.00S,2022-03-15T01:18:07.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629680,85.49605781865965,95.09803921568627,1610612755,77,73,2022-03-15T01:18:16Z,4100000,225.0,84.0,1,right,MISS M. Thybulle 24' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,,
426,PT03M49.00S,2022-03-15T01:18:11.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,77,73,2022-03-15T01:18:15Z,4110000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,425.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
427,PT03M43.00S,2022-03-15T01:18:17.2Z,3,REGULAR,3pt,Jump Shot,[],203115,17.0335085413929,4.166666666666666,1610612743,77,73,2022-03-15T01:18:38Z,4120000,229.0,108.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
428,PT03M41.00S,2022-03-15T01:18:19.2Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612755,77,73,2022-03-15T01:18:21Z,4130000,,,0,,M. Thybulle REBOUND (Off:2 Def:2),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,427.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
429,PT03M33.00S,2022-03-15T01:18:27.8Z,3,REGULAR,2pt,Jump Shot,[],203954,74.19513797634691,48.03921568627451,1610612755,79,73,2022-03-15T01:18:35Z,4140000,-10.0,190.0,1,right,J. Embiid 19' Jump Shot (29 PTS) (J. Harden 10 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,19.04,Made,,,,,,,,,29.0,J. Harden,201935.0,10.0,,,,,,,
431,PT03M09.00S,2022-03-15T01:18:50.5Z,3,REGULAR,3pt,Jump Shot,[],1630538,5.469776609724048,97.30392156862744,1610612743,79,73,2022-03-15T01:18:55Z,4160000,-237.0,-1.0,1,left,MISS B. Hyland 3PT - blocked,"[1630538, 201935]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.65,Missed,,,,,Harden,201935.0,,,,,,,,,,,,,
432,PT03M09.00S,2022-03-15T01:18:50.5Z,3,REGULAR,block,,[],201935,,,1610612743,79,73,2022-03-15T01:18:53Z,4170000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M06.00S,2022-03-15T01:18:53.5Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612755,79,73,2022-03-15T01:18:55Z,4180000,,,0,,M. Thybulle REBOUND (Off:2 Def:3),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,431.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
434,PT03M01.00S,2022-03-15T01:19:00.1Z,3,REGULAR,foul,personal,['3freethrow'],1628420,,,1610612755,79,73,2022-03-15T01:21:22Z,4190000,,,0,,M. Morris shooting personal FOUL (2 PF) (Harden 3 FT),"[1628420, 201935]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,,,2005.0,,,,,,2.0,0.0,Harden,201935.0,,,
436,PT03M01.00S,2022-03-15T01:19:46.9Z,3,REGULAR,freethrow,1 of 3,['fastbreak'],201935,,,1610612755,80,73,2022-03-15T01:21:35Z,4210000,,,0,,J. Harden Free Throw 1 of 3 (10 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,10.0,,,,,,,,,,
437,PT03M01.00S,2022-03-15T01:19:46.9Z,3,REGULAR,freethrow,2 of 3,['fastbreak'],201935,,,1610612755,80,73,2022-03-15T01:21:35Z,4220000,,,0,,MISS J. Harden Free Throw 2 of 3,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
438,PT03M01.00S,2022-03-15T01:19:46.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,80,73,2022-03-15T01:21:35Z,4230000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,437.0,,,,,,,,,,,,,,,,,,
449,PT03M01.00S,2022-03-15T01:19:46.9Z,3,REGULAR,freethrow,3 of 3,['fastbreak'],201935,,,1610612755,81,73,2022-03-15T01:21:35Z,4340000,,,0,,J. Harden Free Throw 3 of 3 (11 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,11.0,,,,,,,,,,
439,PT03M01.00S,2022-03-15T01:20:05.9Z,3,REGULAR,substitution,out,[],202699,,,1610612743,81,73,2022-03-15T01:21:51Z,4345000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M01.00S,2022-03-15T01:20:05.9Z,3,REGULAR,substitution,out,[],1629680,,,1610612743,81,73,2022-03-15T01:21:51Z,4347500,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M01.00S,2022-03-15T01:20:05.9Z,3,REGULAR,substitution,out,[],203954,,,1610612743,81,73,2022-03-15T01:21:51Z,4348750,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M01.00S,2022-03-15T01:20:05.9Z,3,REGULAR,substitution,out,[],203115,,,1610612743,81,73,2022-03-15T01:21:51Z,4349375,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M01.00S,2022-03-15T01:20:05.9Z,3,REGULAR,substitution,out,[],201145,,,1610612743,81,73,2022-03-15T01:21:51Z,4349687,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M01.00S,2022-03-15T01:20:05.9Z,3,REGULAR,substitution,in,[],201980,,,1610612743,81,73,2022-03-15T01:21:51Z,4349843,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M01.00S,2022-03-15T01:20:05.9Z,3,REGULAR,substitution,in,[],201599,,,1610612743,81,73,2022-03-15T01:21:51Z,4349921,,,0,,SUB in: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M01.00S,2022-03-15T01:20:05.9Z,3,REGULAR,substitution,in,[],1627777,,,1610612743,81,73,2022-03-15T01:21:51Z,4349960,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M01.00S,2022-03-15T01:20:05.9Z,3,REGULAR,substitution,in,[],203210,,,1610612743,81,73,2022-03-15T01:21:51Z,4349980,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M01.00S,2022-03-15T01:20:05.9Z,3,REGULAR,substitution,in,[],203085,,,1610612743,81,73,2022-03-15T01:21:51Z,4349990,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M45.00S,2022-03-15T01:20:53.1Z,3,REGULAR,3pt,Jump Shot,[],1630538,4.418528252299605,94.6078431372549,1610612743,81,73,2022-03-15T01:20:59Z,4350000,-223.0,-11.0,1,left,MISS B. Hyland fadeaway 3PT,[1630538],1610612743.0,DEN,fadeaway,,,Hyland,B. Hyland,,,,,22.33,Missed,,,,,,,,,,,,,,,,,,,
