actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
270,PT02M35.00S,2022-01-15T01:01:32.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,74.03088042049934,10.539215686274503,1610612738,48,32,2022-01-15T01:01:38Z,2700000,-197.0,192.0,1,right,MISS J. Brown 27' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,,27.5,Missed,,,,,,,,,,,,,,,
271,PT02M31.00S,2022-01-15T01:01:36.8Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,48,32,2022-01-15T01:01:38Z,2710000,,,0,,T. Harris REBOUND (Off:1 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,270.0,6.0,5.0,1.0,,,,,,,
272,PT02M19.00S,2022-01-15T01:01:50.6Z,2,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,48,32,2022-01-15T01:01:58Z,2720000,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (1 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,1.0,,,1626300.0,,,,,,,,,,,,,,,,,
273,PT02M11.00S,2022-01-15T01:02:08.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203471,91.50788436268068,63.48039215686275,1610612738,48,32,2022-01-15T01:09:14Z,2730000,67.0,27.0,1,right,MISS D. Schroder 7' driving floating Shot - blocked,"[203471, 1629680]",1610612738.0,BOS,driving floating,,,Schroder,D. Schroder,,,,,,,,,7.27,Missed,,,,,,,,,,,,,Thybulle,1629680.0,
274,PT02M11.00S,2022-01-15T01:02:08.9Z,2,REGULAR,block,,[],1629680,,,1610612738,48,32,2022-01-15T01:02:11Z,2740000,,,0,,M. Thybulle BLOCK (2 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M10.00S,2022-01-15T01:02:09.9Z,2,REGULAR,rebound,offensive,[],203471,,,1610612738,48,32,2022-01-15T01:02:14Z,2750000,,,0,,D. Schroder REBOUND (Off:1 Def:0),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,273.0,1.0,0.0,1.0,,,,,,,
276,PT02M10.00S,2022-01-15T01:02:15.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612738,48,32,2022-01-15T01:02:22Z,2760000,,,0,,T. Harris personal FOUL (2 PF) (Schroder 2 FT),"[202699, 203471]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,1830.0,,,,,,,,,,,2.0,0.0,Schroder,203471.0,,,
278,PT02M10.00S,2022-01-15T01:02:39.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203471,,,1610612738,48,33,2022-01-15T01:03:06Z,2780000,,,0,,D. Schroder Free Throw 1 of 2 (1 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
279,PT02M10.00S,2022-01-15T01:02:39.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203471,,,1610612738,48,33,2022-01-15T01:03:06Z,2790000,,,0,,MISS D. Schroder Free Throw 2 of 2,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,Missed,,,,,,,,,,,,,,,
280,PT02M07.00S,2022-01-15T01:02:42.9Z,2,REGULAR,rebound,defensive,[],203552,,,1610612755,48,33,2022-01-15T01:03:06Z,2800000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,279.0,2.0,2.0,0.0,,,,,,,
281,PT01M51.00S,2022-01-15T01:03:21.4Z,2,REGULAR,2pt,Jump Shot,[],1627788,5.962549277266746,84.06862745098039,1610612755,50,33,2022-01-15T01:03:27Z,2810000,-170.0,4.0,1,left,F. Korkmaz 17' pullup Jump Shot (5 PTS) (M. Thybulle 1 AST),"[1627788, 1629680]",1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,,,,,17.03,Made,5.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,
283,PT01M32.00S,2022-01-15T01:03:42.4Z,2,REGULAR,turnover,lost ball,[],201143,,,1610612738,50,33,2022-01-15T01:04:05Z,2830000,,,0,,A. Horford lost ball TURNOVER (1 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,1.0,,,,,,,,,,,,,,,,,,,,
284,PT01M32.00S,2022-01-15T01:03:55.2Z,2,REGULAR,foul,personal,[],201143,,,1610612755,50,33,2022-01-15T01:04:01Z,2840000,,,0,,A. Horford loose ball personal FOUL (2 PF),"[201143, 203954]",1610612738.0,BOS,loose ball,,,Horford,A. Horford,,,,,,,,200834.0,,,,,,,,,,,2.0,0.0,Embiid,203954.0,,,
286,PT01M20.00S,2022-01-15T01:04:13.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,7.933639947437584,42.40196078431373,1610612755,50,33,2022-01-15T01:04:20Z,2860000,38.0,22.0,1,left,MISS T. Harris driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,,,,,4.4,Missed,,,,,,,,,,,,,,,
287,PT01M16.00S,2022-01-15T01:04:17.8Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,50,33,2022-01-15T01:04:20Z,2870000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,286.0,2.0,2.0,0.0,,,,,,,
288,PT01M12.00S,2022-01-15T01:04:24.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,50,33,2022-01-15T01:04:24Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT00M59.50S,2022-01-15T01:04:51.0Z,2,REGULAR,3pt,Jump Shot,[],1627759,89.14257555847568,95.58823529411765,1610612738,50,33,2022-01-15T01:04:57Z,2890000,228.0,50.0,1,right,MISS J. Brown step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,,,,,23.32,Missed,,,,,,,,,,,,,,,
290,PT00M57.40S,2022-01-15T01:04:53.1Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,50,33,2022-01-15T01:04:57Z,2900000,,,0,,J. Embiid REBOUND (Off:1 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,289.0,8.0,7.0,1.0,,,,,,,
291,PT00M53.90S,2022-01-15T01:04:57.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627788,5.699737187910642,51.22549019607843,1610612755,52,33,2022-01-15T01:05:06Z,2910000,-6.0,1.0,1,left,F. Korkmaz running alley-oop Layup (7 PTS) (S. Curry 4 AST),"[1627788, 203552]",1610612755.0,PHI,running alley-oop,,,Korkmaz,F. Korkmaz,,,,,,,,,0.62,Made,7.0,S. Curry,203552.0,4.0,,,,,,,,,,,
293,PT00M51.20S,2022-01-15T01:05:13.7Z,2,REGULAR,foul,offensive,[],1628369,,,1610612738,52,33,2022-01-15T01:05:26Z,2930000,,,0,,J. Tatum offensive FOUL (3 PF),"[1628369, 1629680]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,1830.0,,,,,,,,,,,3.0,1.0,Thybulle,1629680.0,,,
295,PT00M51.20S,2022-01-15T01:05:13.7Z,2,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,52,33,2022-01-15T01:05:13Z,2950000,,,0,,J. Tatum offensive foul TURNOVER (6 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,6.0,,,1830.0,,,,,,,,,,,,,,,,,
296,PT00M51.20S,2022-01-15T01:05:26.8Z,2,REGULAR,substitution,out,[],1629680,,,1610612755,52,33,2022-01-15T01:05:32Z,2960000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M51.20S,2022-01-15T01:05:26.8Z,2,REGULAR,substitution,out,[],1628369,,,1610612755,52,33,2022-01-15T01:05:32Z,2970000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M51.20S,2022-01-15T01:05:26.8Z,2,REGULAR,substitution,in,[],1627777,,,1610612755,52,33,2022-01-15T01:05:32Z,2980000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M51.20S,2022-01-15T01:05:26.8Z,2,REGULAR,substitution,in,[],1626196,,,1610612755,52,33,2022-01-15T01:05:32Z,2990000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M41.20S,2022-01-15T01:05:53.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203552,26.19908015768725,13.480392156862735,1610612755,55,33,2022-01-15T01:05:58Z,3000000,183.0,194.0,1,left,S. Curry 26' 3PT  (8 PTS) (F. Korkmaz 1 AST),"[203552, 1627788]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,26.63,Made,8.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,,
302,PT00M29.00S,2022-01-15T01:06:14.4Z,2,REGULAR,2pt,Jump Shot,[],1627759,76.52759526938239,33.82352941176471,1610612738,55,33,2022-01-15T01:07:04Z,3020000,-81.0,168.0,1,right,MISS J. Brown 18' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,,,,,18.66,Missed,,,,,,,,,,,,,,,
303,PT00M25.60S,2022-01-15T01:06:17.8Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,55,33,2022-01-15T01:06:24Z,3030000,,,0,,R. Williams III REBOUND (Off:2 Def:7),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,302.0,9.0,7.0,2.0,,,,,,,
304,PT00M25.60S,2022-01-15T01:06:22.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,93.2161629434954,47.79411764705882,1610612738,55,35,2022-01-15T01:06:28Z,3040000,-11.0,11.0,1,right,R. Williams III putback Layup (4 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,,,,,1.58,Made,4.0,,,,,,,,,,,,,,
305,PT00M04.40S,2022-01-15T01:06:43.3Z,2,REGULAR,3pt,Jump Shot,[],202699,25.936268068331145,13.480392156862735,1610612755,55,35,2022-01-15T01:06:49Z,3050000,183.0,191.0,1,left,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,26.45,Missed,,,,,,,,,,,,,,,
306,PT00M01.40S,2022-01-15T01:06:46.3Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,55,35,2022-01-15T01:06:49Z,3060000,,,0,,R. Williams III REBOUND (Off:2 Def:8),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,305.0,10.0,8.0,2.0,,,,,,,
307,PT00M00.50S,2022-01-15T01:06:50.6Z,2,REGULAR,3pt,Jump Shot,[],1627759,10.298948751642584,78.18627450980392,1610612738,55,35,2022-01-15T01:08:43Z,3070000,141.0,791.0,1,right,MISS J. Brown 80' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,,80.32,Missed,,,,,,,,,,,,,,,
308,PT00M00.50S,2022-01-15T01:06:50.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,55,35,2022-01-15T01:07:53Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,307.0,,,,,,,,,,
309,PT00M00.00S,2022-01-15T01:06:55.1Z,2,REGULAR,period,end,[],0,,,1610612738,55,35,2022-01-15T01:06:55Z,3090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-01-15T01:21:01.5Z,3,REGULAR,substitution,out,['startperiod'],1627788,,,1610612738,55,35,2022-01-15T01:21:56Z,3100000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-01-15T01:21:01.5Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612738,55,35,2022-01-15T01:21:56Z,3110000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-01-15T01:21:01.5Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612738,55,35,2022-01-15T01:21:56Z,3120000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-01-15T01:21:01.5Z,3,REGULAR,substitution,in,['startperiod'],1630178,,,1610612738,55,35,2022-01-15T01:21:56Z,3130000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-01-15T01:21:01.5Z,3,REGULAR,substitution,in,['startperiod'],1629680,,,1610612738,55,35,2022-01-15T01:21:56Z,3140000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-01-15T01:21:01.5Z,3,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,55,35,2022-01-15T01:21:56Z,3150000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-01-15T01:22:01.8Z,3,REGULAR,period,start,[],0,,,1610612755,55,35,2022-01-15T01:22:01Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M42.00S,2022-01-15T01:22:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,82.9664914586071,41.17647058823529,1610612755,55,35,2022-01-15T01:22:26Z,3170000,-44.0,108.0,1,right,MISS J. Embiid 11' turnaround Shot - blocked,"[203954, 201143]",1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,,,,,11.63,Missed,,,,,,,,,,,,,Horford,201143.0,
318,PT11M42.00S,2022-01-15T01:22:19.5Z,3,REGULAR,block,,[],201143,,,1610612755,55,35,2022-01-15T01:22:21Z,3180000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M38.00S,2022-01-15T01:22:23.5Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,55,35,2022-01-15T01:22:26Z,3190000,,,0,,D. Schroder REBOUND (Off:1 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,317.0,2.0,1.0,1.0,,,,,,,
320,PT11M29.00S,2022-01-15T01:22:32.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,8.196452036793687,49.26470588235294,1610612738,55,37,2022-01-15T01:30:45Z,3200000,4.0,25.0,1,left,R. Williams III alley-oop DUNK (6 PTS) (A. Horford 2 AST),"[1629057, 201143]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,,,,,2.48,Made,6.0,A. Horford,201143.0,2.0,,,,,,,,,,,
322,PT11M14.00S,2022-01-15T01:22:46.4Z,3,REGULAR,3pt,Jump Shot,[],202699,71.66557161629436,79.90196078431373,1610612755,55,37,2022-01-15T01:23:11Z,3220000,150.0,214.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,26.09,Missed,,,,,,,,,,,,,,,
323,PT11M11.00S,2022-01-15T01:22:49.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,55,37,2022-01-15T01:23:11Z,3230000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,322.0,7.0,6.0,1.0,,,,,,,
324,PT10M50.00S,2022-01-15T01:23:10.4Z,3,REGULAR,3pt,Jump Shot,[],203471,15.423784494086718,4.901960784313729,1610612738,55,37,2022-01-15T01:23:15Z,3240000,225.0,92.0,1,left,MISS D. Schroder 24' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,24.37,Missed,,,,,,,,,,,,,,,
325,PT10M46.00S,2022-01-15T01:23:14.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,55,37,2022-01-15T01:23:15Z,3250000,,,0,,J. Embiid REBOUND (Off:1 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,324.0,9.0,8.0,1.0,,,,,,,
326,PT10M39.00S,2022-01-15T01:23:23.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,88.87976346911958,54.411764705882355,1610612755,55,37,2022-01-15T01:25:29Z,3260000,22.0,52.0,1,right,MISS S. Curry driving floating Shot,[203552],1610612755.0,PHI,driving floating,,,Curry,S. Curry,,,,,,,,,5.65,Missed,,,,,,,,,,,,,,,
327,PT10M37.00S,2022-01-15T01:23:25.8Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,55,37,2022-01-15T01:25:29Z,3270000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,326.0,1.0,1.0,0.0,,,,,,,
328,PT10M37.00S,2022-01-15T01:23:27.8Z,3,REGULAR,foul,personal,[],203954,,,1610612738,55,37,2022-01-15T01:25:13Z,3280000,,,0,,J. Embiid take personal FOUL (1 PF),"[203954, 1627759]",1610612755.0,PHI,take,,,Embiid,J. Embiid,,,,,,,,200834.0,,,,,,,,,,,1.0,0.0,Brown,1627759.0,,,
330,PT10M21.00S,2022-01-15T01:24:00.0Z,3,REGULAR,foul,personal,[],1630178,,,1610612738,55,37,2022-01-15T01:24:06Z,3300000,,,0,,T. Maxey personal FOUL (2 PF),"[1630178, 1627759]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,1626300.0,,,,,,,,,,,2.0,0.0,Brown,1627759.0,,,
332,PT10M18.00S,2022-01-15T01:24:21.5Z,3,REGULAR,foul,personal,[],203552,,,1610612738,55,37,2022-01-15T01:24:26Z,3320000,,,0,,S. Curry personal FOUL (2 PF),"[203552, 203471]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,1830.0,,,,,,,,,,,2.0,0.0,Schroder,203471.0,,,
334,PT10M11.00S,2022-01-15T01:24:43.9Z,3,REGULAR,3pt,Jump Shot,[],201143,35.26609724047306,48.529411764705884,1610612738,55,37,2022-01-15T01:24:50Z,3340000,7.0,279.0,1,left,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,27.91,Missed,,,,,,,,,,,,,,,
335,PT10M08.00S,2022-01-15T01:24:46.9Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612755,55,37,2022-01-15T01:24:50Z,3350000,,,0,,M. Thybulle REBOUND (Off:0 Def:4),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,334.0,4.0,4.0,0.0,,,,,,,
336,PT10M03.00S,2022-01-15T01:24:52.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203954,69.1688567674113,66.17647058823529,1610612755,58,37,2022-01-15T01:25:00Z,3360000,81.0,237.0,1,right,J. Embiid 25' 3PT  (13 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,25.07,Made,13.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,
338,PT09M45.00S,2022-01-15T01:25:10.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.4881734559789805,47.549019607843135,1610612738,58,39,2022-01-15T01:25:18Z,3380000,12.0,8.0,1,left,J. Tatum driving Layup (7 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,1.5,Made,7.0,,,,,,,,,,,,,,
341,PT09M36.00S,2022-01-15T01:25:19.8Z,3,REGULAR,3pt,Jump Shot,[],203954,65.88370565045992,70.83333333333333,1610612755,58,39,2022-01-15T01:25:28Z,3410000,104.0,268.0,1,right,MISS J. Embiid 28' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,28.77,Missed,,,,,,,,,,,,,,,
342,PT09M34.00S,2022-01-15T01:25:21.8Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,58,39,2022-01-15T01:25:46Z,3420000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,341.0,8.0,7.0,1.0,,,,,,,
343,PT09M27.00S,2022-01-15T01:25:28.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,31.192509855453352,72.30392156862744,1610612738,58,42,2022-01-15T01:25:35Z,3430000,-112.0,241.0,1,left,J. Tatum 26' 3PT pullup (10 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,,26.53,Made,10.0,,,,,,,,,,,,,,
344,PT09M08.00S,2022-01-15T01:25:47.3Z,3,REGULAR,3pt,Jump Shot,[],202699,89.14257555847568,94.6078431372549,1610612755,58,42,2022-01-15T01:25:51Z,3440000,223.0,50.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,22.84,Missed,,,,,,,,,,,,,,,
345,PT09M05.00S,2022-01-15T01:25:50.3Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,58,42,2022-01-15T01:25:51Z,3450000,,,0,,R. Williams III REBOUND (Off:2 Def:9),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,344.0,11.0,9.0,2.0,,,,,,,
346,PT08M57.00S,2022-01-15T01:25:58.6Z,3,REGULAR,3pt,Jump Shot,[],1627759,29.61563731931669,79.16666666666666,1610612738,58,42,2022-01-15T01:26:08Z,3460000,-146.0,226.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,26.89,Missed,,,,,,,,,,,,,,,
347,PT08M53.00S,2022-01-15T01:26:02.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,58,42,2022-01-15T01:26:08Z,3470000,,,0,,J. Embiid REBOUND (Off:1 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,346.0,10.0,9.0,1.0,,,,,,,
348,PT08M45.00S,2022-01-15T01:26:14.2Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612755,58,42,2022-01-15T01:26:18Z,3480000,,,0,,A. Horford shooting personal FOUL (3 PF) (Embiid 2 FT),"[201143, 203954]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,1830.0,,,,,,,,,,,3.0,0.0,Embiid,203954.0,,,
350,PT08M45.00S,2022-01-15T01:26:41.0Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,59,42,2022-01-15T01:26:41Z,3500000,,,0,,J. Embiid Free Throw 1 of 2 (14 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
351,PT08M45.00S,2022-01-15T01:27:03.3Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,60,42,2022-01-15T01:27:03Z,3510000,,,0,,J. Embiid Free Throw 2 of 2 (15 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
352,PT08M30.00S,2022-01-15T01:27:19.7Z,3,REGULAR,2pt,Jump Shot,[],203471,8.590670170827863,69.8529411764706,1610612738,60,42,2022-01-15T01:27:30Z,3520000,-99.0,28.0,1,left,MISS D. Schroder 10' fadeaway Shot,[203471],1610612738.0,BOS,fadeaway,,,Schroder,D. Schroder,,,,,,,,,10.33,Missed,,,,,,,,,,,,,,,
353,PT08M25.00S,2022-01-15T01:27:24.7Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,60,42,2022-01-15T01:27:30Z,3530000,,,0,,R. Williams III REBOUND (Off:3 Def:9),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,352.0,12.0,9.0,3.0,,,,,,,
354,PT08M25.00S,2022-01-15T01:27:24.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,5.590000152587891,50.0,1610612738,60,42,2022-01-15T01:27:24Z,3540000,0.0,0.0,1,left,MISS R. Williams III tip Layup,[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
355,PT08M21.00S,2022-01-15T01:27:28.4Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,60,42,2022-01-15T01:27:28Z,3550000,,,0,,R. Williams III REBOUND (Off:4 Def:9),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,354.0,13.0,9.0,4.0,,,,,,,
356,PT08M21.00S,2022-01-15T01:27:28.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,5.590000152587891,50.0,1610612738,60,44,2022-01-15T01:27:28Z,3560000,0.0,0.0,1,left,R. Williams III tip DUNK (8 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,,,,,0.0,Made,8.0,,,,,,,,,,,,,,
357,PT08M05.00S,2022-01-15T01:27:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,81.7838370565046,50.73529411764706,1610612755,62,44,2022-01-15T01:27:49Z,3570000,4.0,119.0,1,right,T. Harris 11' pullup Jump Shot (13 PTS) (S. Curry 5 AST),"[202699, 203552]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,,,,,11.88,Made,13.0,S. Curry,203552.0,5.0,,,,,,,,,,,
360,PT07M52.00S,2022-01-15T01:28:07.3Z,3,REGULAR,foul,technical,['1freethrow'],203954,,,1610612738,62,44,2022-01-15T01:28:14Z,3600000,,,0,,J. Embiid defensive-3-second technical FOUL (1 Tech),[203954],1610612755.0,PHI,defensive-3-second,,,Embiid,J. Embiid,,,,,,,,1830.0,,,,,,,,,,,1.0,1.0,,,,,
