actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
542,PT09M45.00S,2021-11-10T02:20:55.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629003,86.51445466491458,41.42156862745098,1610612755,95,95,2021-11-10T02:21:38Z,5330000,-43.0,74.0,1,right,S. Milton 8' driving floating Jump Shot (19 PTS),[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,8.58,Made,19.0,,,,,,,,,,,,,,,,,
543,PT09M45.00S,2021-11-10T02:21:05.1Z,4,REGULAR,foul,personal,['1freethrow'],201950,,,1610612755,95,95,2021-11-10T02:21:10Z,5340000,,,0,,J. Holiday shooting personal FOUL (3 PF) (Milton 1 FT),"[201950, 1629003]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,2715.0,3.0,0.0,Milton,1629003.0,,,,,,
545,PT09M45.00S,2021-11-10T02:21:11.7Z,4,REGULAR,substitution,out,[],1626171,,,1610612755,95,95,2021-11-10T02:21:38Z,5360000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M45.00S,2021-11-10T02:21:11.7Z,4,REGULAR,substitution,in,[],1628400,,,1610612755,95,95,2021-11-10T02:21:38Z,5370000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M45.00S,2021-11-10T02:21:24.2Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629003,,,1610612755,96,95,2021-11-10T02:21:38Z,5380000,,,0,,S. Milton Free Throw 1 of 1 (20 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
548,PT09M27.00S,2021-11-10T02:21:43.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,7.013797634691201,37.99019607843137,1610612749,96,95,2021-11-10T02:21:48Z,5390000,60.0,13.0,1,left,MISS J. Holiday 6' fadeaway Shot,[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,6.15,Missed,,,,,,,,,,,,,,,,,,
549,PT09M26.00S,2021-11-10T02:21:44.9Z,4,REGULAR,rebound,offensive,[],1628400,,,1610612749,96,95,2021-11-10T02:21:44Z,5400000,,,0,,S. Ojeleye REBOUND (Off:5 Def:2),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,548.0,,,,,,7.0,2.0,5.0,,,
550,PT09M16.00S,2021-11-10T02:21:55.2Z,4,REGULAR,turnover,bad pass,[],201588,,,1610612749,96,95,2021-11-10T02:21:59Z,5410000,,,0,,G. Hill bad pass TURNOVER (2 TO),"[201588, 1630194]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,2.0,Reed,1630194.0
551,PT09M16.00S,2021-11-10T02:21:55.2Z,4,REGULAR,steal,,[],1630194,,,1610612755,96,95,2021-11-10T02:21:56Z,5420000,,,0,,P. Reed STEAL (3 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M09.00S,2021-11-10T02:22:02.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627788,69.95729303547964,22.549019607843135,1610612755,96,95,2021-11-10T02:22:09Z,5430000,-137.0,230.0,1,right,MISS F. Korkmaz 26' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,
553,PT09M03.00S,2021-11-10T02:22:08.2Z,4,REGULAR,rebound,offensive,[],201980,,,1610612755,96,95,2021-11-10T02:22:09Z,5440000,,,0,,D. Green REBOUND (Off:1 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,552.0,,,,,,3.0,2.0,1.0,,,
556,PT08M59.00S,2021-11-10T02:22:12.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630194,94.79303547963207,51.96078431372549,1610612755,96,95,2021-11-10T02:22:17Z,5470000,10.0,-4.0,1,right,MISS P. Reed Layup - blocked,"[1630194, 201950]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,1.04,Missed,,,,,Holiday,201950.0,,,,,,,,,,,,
557,PT08M59.00S,2021-11-10T02:22:12.0Z,4,REGULAR,block,,[],201950,,,1610612755,96,95,2021-11-10T02:22:14Z,5480000,,,0,,J. Holiday BLOCK (2 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M55.00S,2021-11-10T02:22:16.0Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,96,95,2021-11-10T02:22:17Z,5490000,,,0,,P. Reed REBOUND (Off:2 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,556.0,,,,,,5.0,3.0,2.0,,,
559,PT08M55.00S,2021-11-10T02:22:16.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630194,89.53679369250986,45.09803921568627,1610612755,96,95,2021-11-10T02:23:07Z,5500000,-25.0,46.0,1,right,MISS P. Reed floating Shot,[1630194],1610612755.0,PHI,floating,,,Reed,P. Reed,,,,,5.2,Missed,,,,,,,,,,,,,,,,,,
560,PT08M53.00S,2021-11-10T02:22:18.1Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,96,95,2021-11-10T02:22:21Z,5510000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,559.0,,,,,,12.0,12.0,0.0,,,
561,PT08M49.00S,2021-11-10T02:22:22.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,6.4881734559789805,46.81372549019608,1610612749,96,97,2021-11-10T02:22:44Z,5520000,16.0,8.0,1,left,G. Antetokounmpo running Layup (25 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,1.8,Made,25.0,,,,,,,,,,,,,,,,,
562,PT08M33.00S,2021-11-10T02:22:43.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,96,97,2021-11-10T02:22:43Z,5530000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M33.00S,2021-11-10T02:25:22.9Z,4,REGULAR,substitution,out,[],201588,,,1610612755,96,97,2021-11-10T02:25:28Z,5540000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M33.00S,2021-11-10T02:25:22.9Z,4,REGULAR,substitution,in,[],1626192,,,1610612755,96,97,2021-11-10T02:25:28Z,5550000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M22.00S,2021-11-10T02:26:18.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,94.53022339027595,46.32352941176471,1610612755,96,97,2021-11-10T02:26:51Z,5560000,-18.0,-1.0,1,right,MISS S. Milton driving finger roll Layup - blocked,"[1629003, 203507]",1610612755.0,PHI,driving finger roll,,,Milton,S. Milton,,,,,1.84,Missed,,,,,Antetokounmpo,203507.0,,,,,,,,,,,,
566,PT08M22.00S,2021-11-10T02:26:18.0Z,4,REGULAR,block,,[],203507,,,1610612755,96,97,2021-11-10T02:26:21Z,5570000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M18.00S,2021-11-10T02:26:22.0Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,96,97,2021-11-10T02:28:59Z,5580000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,565.0,,,,,,2.0,2.0,0.0,,,
568,PT08M16.00S,2021-11-10T02:26:24.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,6.8823915900131425,52.69607843137255,1610612749,96,99,2021-11-10T02:26:46Z,5590000,-13.0,12.0,1,left,G. Antetokounmpo running DUNK (27 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,1.82,Made,27.0,,,,,,,,,,,,,,,,,
569,PT07M51.00S,2021-11-10T02:26:48.7Z,4,REGULAR,3pt,Jump Shot,[],1627788,77.05321944809461,86.76470588235294,1610612755,96,99,2021-11-10T02:30:46Z,5600000,184.0,163.0,1,right,MISS F. Korkmaz 24' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,
570,PT07M49.00S,2021-11-10T02:26:50.7Z,4,REGULAR,rebound,defensive,[],1628400,,,1610612749,96,99,2021-11-10T02:30:46Z,5610000,,,0,,S. Ojeleye REBOUND (Off:5 Def:3),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,569.0,,,,,,8.0,3.0,5.0,,,
571,PT07M37.00S,2021-11-10T02:27:02.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,7.145203679369246,40.931372549019606,1610612749,96,99,2021-11-10T02:27:08Z,5620000,45.0,15.0,1,left,MISS J. Holiday fadeaway Shot - blocked,"[201950, 1630194]",1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,4.76,Missed,,,,,Reed,1630194.0,,,,,,,,,,,,
572,PT07M37.00S,2021-11-10T02:27:02.6Z,4,REGULAR,block,,[],1630194,,,1610612749,96,99,2021-11-10T02:27:05Z,5630000,,,0,,P. Reed BLOCK (2 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M34.00S,2021-11-10T02:27:05.6Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,96,99,2021-11-10T02:27:08Z,5640000,,,0,,P. Reed REBOUND (Off:2 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,571.0,,,,,,6.0,4.0,2.0,,,
574,PT07M27.00S,2021-11-10T02:27:12.6Z,4,REGULAR,3pt,Jump Shot,[],201980,93.74178712220763,94.11764705882354,1610612755,96,99,2021-11-10T02:27:17Z,5650000,221.0,6.0,1,right,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,22.07,Missed,,,,,,,,,,,,,,,,,,
575,PT07M25.00S,2021-11-10T02:27:14.6Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,96,99,2021-11-10T02:27:17Z,5660000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:13),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,574.0,,,,,,13.0,13.0,0.0,,,
576,PT07M17.00S,2021-11-10T02:27:31.0Z,4,REGULAR,foul,personal,[],201980,,,1610612749,96,99,2021-11-10T02:27:46Z,5670000,,,0,,D. Green personal FOUL (2 PF),"[201980, 203507]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,1626302.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,
578,PT07M17.00S,2021-11-10T02:27:37.2Z,4,REGULAR,substitution,out,[],201980,,,1610612749,96,99,2021-11-10T02:27:59Z,5690000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M17.00S,2021-11-10T02:27:37.2Z,4,REGULAR,substitution,out,[],1630194,,,1610612749,96,99,2021-11-10T02:27:59Z,5700000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M17.00S,2021-11-10T02:27:37.2Z,4,REGULAR,substitution,out,[],203507,,,1610612749,96,99,2021-11-10T02:27:59Z,5710000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M17.00S,2021-11-10T02:27:37.2Z,4,REGULAR,substitution,in,[],203083,,,1610612749,96,99,2021-11-10T02:27:59Z,5720000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M17.00S,2021-11-10T02:27:37.2Z,4,REGULAR,substitution,in,[],1630178,,,1610612749,96,99,2021-11-10T02:27:59Z,5730000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M17.00S,2021-11-10T02:27:37.2Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,96,99,2021-11-10T02:27:59Z,5740000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M06.00S,2021-11-10T02:28:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.013797634691201,51.71568627450981,1610612749,96,99,2021-11-10T02:28:19Z,5750000,-9.0,13.0,1,left,MISS J. Holiday running finger roll Layup,[201950],1610612749.0,MIL,running finger roll,,,Holiday,J. Holiday,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
585,PT07M04.00S,2021-11-10T02:28:17.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,96,99,2021-11-10T02:28:19Z,5760000,,,0,,A. Drummond REBOUND (Off:5 Def:10),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,584.0,,,,,,15.0,10.0,5.0,,,
586,PT06M56.00S,2021-11-10T02:28:24.9Z,4,REGULAR,3pt,Jump Shot,[],1627777,92.0335085413929,1.9607843137254974,1610612755,96,99,2021-11-10T02:28:29Z,5770000,-240.0,22.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.12,Missed,,,,,,,,,,,,,,,,,,
587,PT06M53.00S,2021-11-10T02:28:27.9Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,96,99,2021-11-10T02:28:29Z,5780000,,,0,,J. Holiday REBOUND (Off:0 Def:6),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,586.0,,,,,,6.0,6.0,0.0,,,
588,PT06M47.00S,2021-11-10T02:28:34.8Z,4,REGULAR,3pt,Jump Shot,[],1626192,24.359395532194483,12.009803921568633,1610612749,96,99,2021-11-10T02:28:38Z,5790000,190.0,176.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
589,PT06M45.00S,2021-11-10T02:28:36.8Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,96,99,2021-11-10T02:28:38Z,5800000,,,0,,A. Drummond REBOUND (Off:5 Def:11),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,588.0,,,,,,16.0,11.0,5.0,,,
590,PT06M41.00S,2021-11-10T02:28:44.2Z,4,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612755,96,99,2021-11-10T02:28:49Z,5810000,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Maxey 2 FT),"[1626192, 1630178]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,1626302.0,1.0,0.0,Maxey,1630178.0,,,,,,
592,PT06M41.00S,2021-11-10T02:29:14.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,97,99,2021-11-10T02:29:14Z,5830000,,,0,,T. Maxey Free Throw 1 of 2 (28 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
593,PT06M41.00S,2021-11-10T02:29:33.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,98,99,2021-11-10T02:29:33Z,5840000,,,0,,T. Maxey Free Throw 2 of 2 (29 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
594,PT06M29.00S,2021-11-10T02:29:46.4Z,4,REGULAR,3pt,Jump Shot,[],1628960,32.90078843626807,73.52941176470588,1610612749,98,99,2021-11-10T02:29:52Z,5850000,-118.0,257.0,1,left,MISS G. Allen 28' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,28.24,Missed,,,,,,,,,,,,,,,,,,
595,PT06M28.00S,2021-11-10T02:29:47.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,98,99,2021-11-10T02:29:52Z,5860000,,,0,,A. Drummond REBOUND (Off:5 Def:12),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,594.0,,,,,,17.0,12.0,5.0,,,
596,PT06M21.00S,2021-11-10T02:29:55.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627777,94.53022339027595,51.71568627450981,1610612755,100,99,2021-11-10T02:31:37Z,5870000,9.0,-1.0,1,right,G. Niang running Layup (21 PTS),[1627777],1610612755.0,PHI,running,,,Niang,G. Niang,,,,,0.87,Made,21.0,,,,,,,,,,,,,,,,,
597,PT06M21.00S,2021-11-10T02:30:08.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,100,99,2021-11-10T02:30:08Z,5880000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M21.00S,2021-11-10T02:32:38.3Z,4,REGULAR,substitution,out,[],201950,,,1610612749,100,99,2021-11-10T02:33:17Z,5890000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M21.00S,2021-11-10T02:32:38.3Z,4,REGULAR,substitution,out,[],1628400,,,1610612749,100,99,2021-11-10T02:33:17Z,5900000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M21.00S,2021-11-10T02:32:38.3Z,4,REGULAR,substitution,in,[],201588,,,1610612749,100,99,2021-11-10T02:33:17Z,5910000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M21.00S,2021-11-10T02:32:38.3Z,4,REGULAR,substitution,in,[],203507,,,1610612749,100,99,2021-11-10T02:33:17Z,5920000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M09.00S,2021-11-10T02:33:38.7Z,4,REGULAR,foul,personal,[],1627777,,,1610612749,100,99,2021-11-10T02:33:58Z,5930000,,,0,,G. Niang personal FOUL (5 PF),"[1627777, 203507]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,2715.0,5.0,1.0,Antetokounmpo,203507.0,,,,,,
604,PT05M58.00S,2021-11-10T02:34:04.4Z,4,REGULAR,2pt,Jump Shot,[],1628960,10.298948751642584,68.38235294117646,1610612749,100,101,2021-11-10T02:34:14Z,5950000,-92.0,44.0,1,left,G. Allen 10' pullup bank Jump Shot (20 PTS),[1628960],1610612749.0,MIL,pullup bank,,,Allen,G. Allen,,,,,10.2,Made,20.0,,,,,,,,,,,,,,,,,
605,PT05M43.00S,2021-11-10T02:34:19.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,93.08475689881735,56.372549019607845,1610612755,102,101,2021-11-10T02:34:24Z,5960000,32.0,13.0,1,right,T. Maxey driving floating bank Jump Shot (31 PTS),[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,3.43,Made,31.0,,,,,,,,,,,,,,,,,
606,PT05M16.00S,2021-11-10T02:34:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201588,9.510512483574246,51.22549019607843,1610612749,102,101,2021-11-10T02:34:53Z,5970000,-6.0,37.0,1,left,MISS G. Hill driving floating Shot,[201588],1610612749.0,MIL,driving floating,,,Hill,G. Hill,,,,,3.74,Missed,,,,,,,,,,,,,,,,,,
607,PT05M14.00S,2021-11-10T02:34:48.0Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,102,101,2021-11-10T02:34:48Z,5980000,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,606.0,,,,,,3.0,3.0,0.0,,,
608,PT05M04.00S,2021-11-10T02:34:58.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,87.82851511169514,49.50980392156863,1610612755,102,101,2021-11-10T02:35:02Z,5990000,-2.0,62.0,1,right,MISS S. Milton 6' driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,6.2,Missed,,,,,,,,,,,,,,,,,,
609,PT05M02.00S,2021-11-10T02:35:00.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,102,101,2021-11-10T02:35:02Z,6000000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:14),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,608.0,,,,,,14.0,14.0,0.0,,,
610,PT04M56.00S,2021-11-10T02:35:05.9Z,4,REGULAR,3pt,Jump Shot,[],1628960,8.984888304862025,96.56862745098039,1610612749,102,101,2021-11-10T02:35:14Z,6010000,-233.0,32.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,
611,PT04M54.00S,2021-11-10T02:35:08.7Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,102,101,2021-11-10T02:35:08Z,6020000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:14),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,610.0,,,,,,15.0,14.0,1.0,,,
612,PT04M51.00S,2021-11-10T02:35:10.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,8.590670170827863,4.656862745098039,1610612749,102,104,2021-11-10T02:35:16Z,6030000,227.0,28.0,1,left,B. Portis 3PT  (19 PTS) (G. Antetokounmpo 3 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.85,Made,19.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,
614,PT04M26.00S,2021-11-10T02:35:36.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627788,92.29632063074901,53.18627450980392,1610612755,102,104,2021-11-10T02:37:10Z,6050000,16.0,20.0,1,right,MISS F. Korkmaz driving Hook,[1627788],1610612755.0,PHI,driving,,,Korkmaz,F. Korkmaz,,,,,2.55,Missed,,,,,,,,,,,,,,,,,,
615,PT04M24.00S,2021-11-10T02:35:38.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,102,104,2021-11-10T02:35:40Z,6060000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:15),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,614.0,,,,,,16.0,15.0,1.0,,,
616,PT04M17.00S,2021-11-10T02:35:45.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,14.241130091984232,52.94117647058824,1610612749,102,104,2021-11-10T02:35:50Z,6070000,-15.0,81.0,1,left,MISS G. Antetokounmpo 8' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,8.27,Missed,,,,,,,,,,,,,,,,,,
617,PT04M16.00S,2021-11-10T02:35:46.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,102,104,2021-11-10T02:35:50Z,6080000,,,0,,A. Drummond REBOUND (Off:5 Def:13),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,616.0,,,,,,18.0,13.0,5.0,,,
618,PT04M11.00S,2021-11-10T02:35:54.8Z,4,REGULAR,foul,personal,[],203507,,,1610612755,102,104,2021-11-10T02:36:03Z,6090000,,,0,,G. Antetokounmpo personal FOUL (1 PF),"[203507, 1627777]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,1626302.0,1.0,0.0,Niang,1627777.0,,,,,,
620,PT04M11.00S,2021-11-10T02:36:05.6Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,102,104,2021-11-10T02:36:15Z,6110000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M11.00S,2021-11-10T02:36:05.6Z,4,REGULAR,substitution,out,[],1628960,,,1610612755,102,104,2021-11-10T02:36:15Z,6120000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M11.00S,2021-11-10T02:36:05.6Z,4,REGULAR,substitution,in,[],201980,,,1610612755,102,104,2021-11-10T02:36:15Z,6130000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M11.00S,2021-11-10T02:36:05.6Z,4,REGULAR,substitution,in,[],201950,,,1610612755,102,104,2021-11-10T02:36:15Z,6140000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M03.00S,2021-11-10T02:36:28.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.1491458607096,57.59803921568628,1610612755,102,104,2021-11-10T02:36:33Z,6150000,38.0,96.0,1,right,MISS T. Maxey 10' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,10.37,Missed,,,,,,,,,,,,,,,,,,
625,PT04M01.00S,2021-11-10T02:36:30.5Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,102,104,2021-11-10T02:36:33Z,6160000,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,624.0,,,,,,3.0,3.0,0.0,,,
