actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
458,PT04M23.00S,2022-02-01T01:35:33.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629630,,,1610612763,78,77,2022-02-01T01:35:33Z,4370000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,
459,PT04M23.00S,2022-02-01T01:35:33.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,78,77,2022-02-01T01:35:33Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,,,
460,PT04M23.00S,2022-02-01T01:35:34.3Z,3,REGULAR,substitution,out,[],203552,,,1610612763,78,77,2022-02-01T01:35:43Z,4390000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M23.00S,2022-02-01T01:35:34.3Z,3,REGULAR,substitution,out,[],1630533,,,1610612763,78,77,2022-02-01T01:35:43Z,4400000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M23.00S,2022-02-01T01:35:34.3Z,3,REGULAR,substitution,in,[],1630198,,,1610612763,78,77,2022-02-01T01:35:43Z,4410000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M23.00S,2022-02-01T01:35:34.3Z,3,REGULAR,substitution,in,[],1626145,,,1610612763,78,77,2022-02-01T01:35:43Z,4420000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M23.00S,2022-02-01T01:35:51.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629630,,,1610612763,78,78,2022-02-01T01:35:51Z,4430000,,,0,,J. Morant Free Throw 2 of 2 (23 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
465,PT04M05.00S,2022-02-01T01:36:10.2Z,3,REGULAR,2pt,Jump Shot,[],1630178,75.34494086727989,46.32352941176471,1610612755,80,78,2022-02-01T01:36:16Z,4440000,-18.0,179.0,1,right,T. Maxey 18' driving floating Jump Shot (22 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,18.02,Made,,,,,,,22.0,,,,,,,,,,,
517,PT03M50.00S,2022-02-01T01:36:21.0Z,3,REGULAR,turnover,lost ball,[],1629630,,,1610612763,80,78,2022-02-01T01:46:24Z,4445000,,,0,,J. Morant lost ball TURNOVER (6 TO),"[1629630, 1630198]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,6.0,,,,,Joe,1630198.0,,,,,,
518,PT03M50.00S,2022-02-01T01:36:21.0Z,3,REGULAR,steal,,[],1630198,,,1610612755,80,78,2022-02-01T01:46:24Z,4447500,,,0,,I. Joe STEAL (1 STL),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
519,PT03M49.00S,2022-02-01T01:36:26.4Z,3,REGULAR,turnover,lost ball,[],1630198,,,1610612755,80,78,2022-02-01T01:46:52Z,4448750,,,0,,I. Joe lost ball TURNOVER (1 TO),"[1630198, 203937]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,1.0,,,,,Anderson,203937.0,,,,,,
520,PT03M49.00S,2022-02-01T01:36:26.4Z,3,REGULAR,steal,,[],203937,,,1610612763,80,78,2022-02-01T01:46:52Z,4449375,,,0,,K. Anderson STEAL (2 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M45.00S,2022-02-01T01:36:31.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,18.446123521681997,46.32352941176471,1610612763,80,78,2022-02-01T01:46:52Z,4450000,18.0,121.0,1,left,MISS K. Anderson 12' driving floating Shot,[203937],1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,12.23,Missed,,,,,,,,,,,,,,,,,,
467,PT03M45.00S,2022-02-01T01:36:31.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,80,78,2022-02-01T01:36:42Z,4460000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,466.0,,,,,,,,,,,,,,,,,
468,PT03M45.00S,2022-02-01T01:36:36.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,80,78,2022-02-01T01:36:42Z,4470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M23.00S,2022-02-01T01:37:01.5Z,3,REGULAR,turnover,out-of-bounds,[],1627777,,,1610612755,80,78,2022-02-01T01:37:10Z,4480000,,,0,,G. Niang step out-of-bounds TURNOVER (2 TO),[1627777],1610612755.0,PHI,step,,,Niang,G. Niang,,,,,,,,,,,2715.0,2.0,,,,,,,,,,,,
470,PT03M01.00S,2022-02-01T01:37:33.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,6.750985545335084,51.22549019607843,1610612763,80,78,2022-02-01T01:37:38Z,4490000,-6.0,11.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.26,Missed,,,,,,,,,,,,,,,,,,
471,PT03M00.00S,2022-02-01T01:37:34.2Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,80,78,2022-02-01T01:37:38Z,4500000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,470.0,2.0,2.0,0.0,,,,,,,,,,,,,,
472,PT02M49.00S,2022-02-01T01:37:45.8Z,3,REGULAR,turnover,bad pass,[],1630198,,,1610612755,80,78,2022-02-01T01:37:49Z,4510000,,,0,,I. Joe bad pass TURNOVER (2 TO),"[1630198, 203937]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,2.0,,,,,Anderson,203937.0,,,,,,
473,PT02M49.00S,2022-02-01T01:37:45.8Z,3,REGULAR,steal,,[],203937,,,1610612763,80,78,2022-02-01T01:37:47Z,4520000,,,0,,K. Anderson STEAL (3 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M43.00S,2022-02-01T01:37:51.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,6.619579500657039,52.205882352941174,1610612763,80,80,2022-02-01T01:37:59Z,4530000,-11.0,10.0,1,left,J. Morant running alley-oop DUNK (25 PTS) (D. Melton 2 AST),"[1629630, 1629001]",1610612763.0,MEM,running alley-oop,,,Morant,J. Morant,,,,,1.47,Made,,,,,,,25.0,D. Melton,1629001.0,2.0,,,,,,,,
476,PT02M24.00S,2022-02-01T01:38:10.1Z,3,REGULAR,2pt,Jump Shot,[],1630178,78.63009198423127,50.245098039215684,1610612755,82,80,2022-02-01T01:38:15Z,4550000,1.0,148.0,1,right,T. Maxey 14' pullup Jump Shot (24 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,14.84,Made,,,,,,,24.0,,,,,,,,,,,
477,PT02M01.00S,2022-02-01T01:38:34.1Z,3,REGULAR,2pt,Jump Shot,[],1626145,6.4881734559789805,33.33333333333334,1610612763,82,80,2022-02-01T01:38:38Z,4560000,83.0,8.0,1,left,MISS T. Jones 8' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,8.37,Missed,,,,,,,,,,,,,,,,,,
478,PT01M57.00S,2022-02-01T01:38:38.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,82,80,2022-02-01T01:44:57Z,4570000,,,0,,A. Drummond REBOUND (Off:7 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,477.0,15.0,8.0,7.0,,,,,,,,,,,,,,
479,PT01M53.00S,2022-02-01T01:38:42.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627777,94.79303547963207,50.0,1610612755,84,80,2022-02-01T01:39:15Z,4580000,0.0,-4.0,1,right,G. Niang running Layup (5 PTS) (T. Maxey 6 AST),"[1627777, 1630178]",1610612755.0,PHI,running,,,Niang,G. Niang,,,,,0.36,Made,,,,,,,5.0,T. Maxey,1630178.0,6.0,,,,,,,,
481,PT01M53.00S,2022-02-01T01:38:52.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,84,80,2022-02-01T01:38:52Z,4600000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M53.00S,2022-02-01T01:41:08.9Z,3,REGULAR,substitution,out,[],203083,,,1610612763,84,80,2022-02-01T01:41:52Z,4610000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M53.00S,2022-02-01T01:41:08.9Z,3,REGULAR,substitution,out,[],1629680,,,1610612763,84,80,2022-02-01T01:41:52Z,4620000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M53.00S,2022-02-01T01:41:08.9Z,3,REGULAR,substitution,out,[],203500,,,1610612763,84,80,2022-02-01T01:41:52Z,4630000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M53.00S,2022-02-01T01:41:08.9Z,3,REGULAR,substitution,in,[],201980,,,1610612763,84,80,2022-02-01T01:41:52Z,4640000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M53.00S,2022-02-01T01:41:08.9Z,3,REGULAR,substitution,in,[],1629646,,,1610612763,84,80,2022-02-01T01:41:52Z,4650000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M53.00S,2022-02-01T01:41:08.9Z,3,REGULAR,substitution,in,[],1628991,,,1610612763,84,80,2022-02-01T01:41:52Z,4660000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M37.00S,2022-02-01T01:42:00.2Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,84,80,2022-02-01T01:42:03Z,4670000,,,0,,J. Morant bad pass TURNOVER (7 TO),"[1629630, 201980]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,7.0,,,,,Green,201980.0,,,,,,
489,PT01M37.00S,2022-02-01T01:42:00.2Z,3,REGULAR,steal,,[],201980,,,1610612755,84,80,2022-02-01T01:42:01Z,4680000,,,0,,D. Green STEAL (1 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M23.00S,2022-02-01T01:42:13.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629646,95.05584756898817,49.754901960784316,1610612755,84,80,2022-02-01T01:42:18Z,4690000,-1.0,-6.0,1,right,MISS C. Bassey alley-oop Layup,[1629646],1610612755.0,PHI,alley-oop,,,Bassey,C. Bassey,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,
491,PT01M21.00S,2022-02-01T01:42:15.9Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,84,80,2022-02-01T01:42:18Z,4700000,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,490.0,3.0,3.0,0.0,,,,,,,,,,,,,,
492,PT01M14.00S,2022-02-01T01:42:23.3Z,3,REGULAR,3pt,Jump Shot,[],1628991,28.95860709592641,22.549019607843135,1610612763,84,80,2022-02-01T01:42:27Z,4710000,137.0,220.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
493,PT01M11.00S,2022-02-01T01:42:26.3Z,3,REGULAR,rebound,defensive,[],1629646,,,1610612755,84,80,2022-02-01T01:42:27Z,4720000,,,0,,C. Bassey REBOUND (Off:1 Def:3),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,492.0,4.0,3.0,1.0,,,,,,,,,,,,,,
494,PT00M55.70S,2022-02-01T01:42:44.9Z,3,REGULAR,foul,personal,[],203937,,,1610612755,84,80,2022-02-01T01:42:51Z,4730000,,,0,,K. Anderson personal FOUL (2 PF),"[203937, 1630178]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,201638.0,,,,,,,,2.0,0.0,Maxey,1630178.0,,
496,PT00M55.70S,2022-02-01T01:43:05.4Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,84,80,2022-02-01T01:43:29Z,4750000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M55.70S,2022-02-01T01:43:05.4Z,3,REGULAR,substitution,out,[],1629001,,,1610612755,84,80,2022-02-01T01:43:29Z,4760000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M55.70S,2022-02-01T01:43:05.4Z,3,REGULAR,substitution,out,[],203937,,,1610612755,84,80,2022-02-01T01:43:29Z,4770000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M55.70S,2022-02-01T01:43:05.4Z,3,REGULAR,substitution,in,[],203552,,,1610612755,84,80,2022-02-01T01:43:29Z,4780000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M55.70S,2022-02-01T01:43:05.4Z,3,REGULAR,substitution,in,[],1629634,,,1610612755,84,80,2022-02-01T01:43:29Z,4790000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M55.70S,2022-02-01T01:43:05.4Z,3,REGULAR,substitution,in,[],1630217,,,1610612755,84,80,2022-02-01T01:43:29Z,4800000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M46.00S,2022-02-01T01:43:34.6Z,3,REGULAR,3pt,Jump Shot,[],1630198,70.61432325886992,79.41176470588235,1610612755,84,80,2022-02-01T01:43:40Z,4810000,147.0,224.0,1,right,MISS I. Joe 26' 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,26.77,Missed,,,,,,,,,,,,,,,,,,
503,PT00M41.30S,2022-02-01T01:43:39.3Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,84,80,2022-02-01T01:43:40Z,4820000,,,0,,D. Bane REBOUND (Off:1 Def:6),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,502.0,7.0,6.0,1.0,,,,,,,,,,,,,,
504,PT00M35.00S,2022-02-01T01:43:45.8Z,3,REGULAR,3pt,Jump Shot,[],1629630,33.42641261498029,49.01960784313726,1610612763,84,80,2022-02-01T01:43:50Z,4830000,5.0,262.0,1,left,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,
505,PT00M31.60S,2022-02-01T01:43:49.2Z,3,REGULAR,rebound,offensive,[],1626145,,,1610612763,84,80,2022-02-01T01:43:49Z,4840000,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,504.0,1.0,0.0,1.0,,,,,,,,,,,,,,
506,PT00M28.60S,2022-02-01T01:43:52.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,30.798291721419176,75.0,1610612763,84,80,2022-02-01T01:43:57Z,4850000,-125.0,237.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,
507,PT00M26.00S,2022-02-01T01:43:54.8Z,3,REGULAR,rebound,defensive,[],201980,,,1610612755,84,80,2022-02-01T01:43:57Z,4860000,,,0,,D. Green REBOUND (Off:0 Def:3),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,506.0,3.0,3.0,0.0,,,,,,,,,,,,,,
508,PT00M19.60S,2022-02-01T01:44:01.1Z,3,REGULAR,3pt,Jump Shot,[],1627777,66.5407358738502,32.84313725490196,1610612755,84,80,2022-02-01T01:44:06Z,4870000,-86.0,262.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,
509,PT00M16.70S,2022-02-01T01:44:04.0Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,84,80,2022-02-01T01:44:04Z,4880000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,508.0,5.0,2.0,3.0,,,,,,,,,,,,,,
510,PT00M06.00S,2022-02-01T01:44:16.2Z,3,REGULAR,foul,personal,[],1630198,,,1610612763,84,80,2022-02-01T01:44:28Z,4890000,,,0,,I. Joe take personal FOUL (2 PF),"[1630198, 1629630]",1610612755.0,PHI,take,,,Joe,I. Joe,,,,,,,,,,,2005.0,,,,,,,,2.0,0.0,Morant,1629630.0,,
512,PT00M06.00S,2022-02-01T01:44:31.1Z,3,REGULAR,substitution,out,[],203552,,,1610612763,84,80,2022-02-01T01:44:36Z,4910000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M06.00S,2022-02-01T01:44:31.1Z,3,REGULAR,substitution,in,[],1629718,,,1610612763,84,80,2022-02-01T01:44:36Z,4920000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M01.00S,2022-02-01T01:44:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,9.510512483574246,52.94117647058824,1610612763,84,80,2022-02-01T01:44:59Z,4930000,-15.0,37.0,1,left,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,3.97,Missed,,,,,,,,,,,,,,,,,,
515,PT00M01.00S,2022-02-01T01:44:48.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,84,80,2022-02-01T01:44:59Z,4940000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,514.0,,,,,,,,,,,,,,,,,
516,PT00M00.00S,2022-02-01T01:44:53.5Z,3,REGULAR,period,end,[],0,,,1610612763,84,80,2022-02-01T01:44:53Z,4950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-02-01T01:46:59.5Z,4,REGULAR,substitution,out,['startperiod'],1629718,,,1610612763,84,80,2022-02-01T01:47:42Z,4960000,,,0,,SUB out: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-02-01T01:46:59.5Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612763,84,80,2022-02-01T01:47:42Z,4970000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-02-01T01:46:59.5Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612763,84,80,2022-02-01T01:47:42Z,4980000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-02-01T01:46:59.5Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,84,80,2022-02-01T01:47:42Z,4990000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-02-01T01:47:35.7Z,4,REGULAR,period,start,[],0,,,1610612755,84,80,2022-02-01T01:47:43Z,5000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M46.00S,2022-02-01T01:47:48.8Z,4,REGULAR,2pt,Jump Shot,[],203552,87.9599211563732,88.97058823529412,1610612755,84,80,2022-02-01T01:47:53Z,5010000,195.0,61.0,1,right,MISS S. Curry 20' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,20.41,Missed,,,,,,,,,,,,,,,,,,
527,PT11M43.00S,2022-02-01T01:47:51.8Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,84,80,2022-02-01T01:47:53Z,5020000,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,526.0,2.0,1.0,1.0,,,,,,,,,,,,,,
528,PT11M38.00S,2022-02-01T01:47:56.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629723,9.773324572930349,5.14705882352942,1610612763,84,80,2022-02-01T01:52:22Z,5030000,224.0,39.0,1,left,MISS J. Konchar running 3PT,[1629723],1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,22.77,Missed,,,,,,,,,,,,,,,,,,
529,PT11M35.00S,2022-02-01T01:47:59.3Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,84,80,2022-02-01T01:48:05Z,5040000,,,0,,D. Green REBOUND (Off:0 Def:4),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,528.0,4.0,4.0,0.0,,,,,,,,,,,,,,
530,PT11M32.00S,2022-02-01T01:48:07.0Z,4,REGULAR,turnover,out-of-bounds,[],1630198,,,1610612755,84,80,2022-02-01T01:48:14Z,5050000,,,0,,I. Joe lost ball out-of-bounds TURNOVER (3 TO),[1630198],1610612755.0,PHI,lost ball,,,Joe,I. Joe,,,,,,,,,,,2005.0,3.0,,,,,,,,,,,,
531,PT11M16.00S,2022-02-01T01:48:36.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,20.285808147174762,95.09803921568627,1610612763,84,80,2022-02-01T01:48:41Z,5060000,-225.0,138.0,1,left,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,
532,PT11M12.00S,2022-02-01T01:48:40.2Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,84,80,2022-02-01T01:48:41Z,5070000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,531.0,1.0,0.0,1.0,,,,,,,,,,,,,,
533,PT11M11.00S,2022-02-01T01:48:41.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629634,6.8823915900131425,53.18627450980392,1610612763,84,82,2022-02-01T01:48:46Z,5080000,-16.0,12.0,1,left,B. Clarke Layup (4 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,2.0,Made,,,,,,,4.0,,,,,,,,,,,
534,PT11M01.00S,2022-02-01T01:48:51.3Z,4,REGULAR,turnover,lost ball,[],1629646,,,1610612755,84,82,2022-02-01T01:48:57Z,5090000,,,0,,C. Bassey lost ball TURNOVER (1 TO),"[1629646, 1628991]",1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,1.0,,,,,Jackson Jr.,1628991.0,,,,,,
535,PT11M01.00S,2022-02-01T01:48:51.3Z,4,REGULAR,steal,,[],1628991,,,1610612763,84,82,2022-02-01T01:48:53Z,5100000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
536,PT10M58.00S,2022-02-01T01:48:55.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628991,7.145203679369246,52.94117647058824,1610612763,84,84,2022-02-01T01:49:04Z,5110000,-15.0,15.0,1,left,J. Jackson Jr. running Layup (15 PTS),[1628991],1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,2.08,Made,,,,,,,15.0,,,,,,,,,,,
537,PT10M58.00S,2022-02-01T01:49:00.6Z,4,REGULAR,foul,personal,['1freethrow'],1629646,,,1610612763,84,84,2022-02-01T01:49:06Z,5120000,,,0,,C. Bassey shooting personal FOUL (2 PF) (Jackson Jr. 1 FT),"[1629646, 1628991]",1610612755.0,PHI,shooting,,,Bassey,C. Bassey,,,,,,,,,,,201638.0,,,,,,,,2.0,0.0,Jackson Jr.,1628991.0,,
539,PT10M58.00S,2022-02-01T01:49:11.5Z,4,REGULAR,substitution,out,[],1630198,,,1610612763,84,84,2022-02-01T01:49:58Z,5140000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M58.00S,2022-02-01T01:49:11.5Z,4,REGULAR,substitution,in,[],202699,,,1610612763,84,84,2022-02-01T01:49:58Z,5150000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M58.00S,2022-02-01T01:49:30.0Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628991,,,1610612763,84,85,2022-02-01T01:49:30Z,5160000,,,0,,J. Jackson Jr. Free Throw 1 of 1 (16 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
542,PT10M33.00S,2022-02-01T01:49:56.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,94.13600525624179,49.26470588235294,1610612755,84,85,2022-02-01T01:50:00Z,5170000,-4.0,3.0,1,right,MISS G. Niang Layup - blocked,"[1627777, 1629634]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,0.45,Missed,,,,,,,,,,,,,,,,,Clarke,1629634.0
