actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
190,PT09M22.00S,2022-03-29T23:41:26.5Z,2,REGULAR,substitution,out,[],203507,,,1610612749,26,32,2022-03-29T23:41:42Z,1870000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M22.00S,2022-03-29T23:41:26.5Z,2,REGULAR,substitution,in,[],203954,,,1610612749,26,32,2022-03-29T23:41:42Z,1880000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M22.00S,2022-03-29T23:41:26.5Z,2,REGULAR,substitution,in,[],201572,,,1610612749,26,32,2022-03-29T23:41:42Z,1890000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M20.00S,2022-03-29T23:41:54.9Z,2,REGULAR,2pt,Jump Shot,[],203114,90.98226018396846,84.06862745098039,1610612749,26,32,2022-03-29T23:42:00Z,1900000,170.0,32.0,1,right,MISS K. Middleton 17' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,17.33,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M16.00S,2022-03-29T23:41:58.9Z,2,REGULAR,rebound,defensive,[],201980,,,1610612755,26,32,2022-03-29T23:42:00Z,1910000,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,193.0,2.0,2.0,0.0,,,
195,PT09M05.00S,2022-03-29T23:42:09.2Z,2,REGULAR,2pt,Jump Shot,[],202699,16.737844940867276,70.83333333333333,1610612755,28,32,2022-03-29T23:42:12Z,1920000,-104.0,105.0,1,left,T. Harris 14' pullup Jump Shot (4 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,14.78,Made,4.0,,,,,,,,,,,,,,,,,,
196,PT08M53.00S,2022-03-29T23:42:20.6Z,2,REGULAR,3pt,Jump Shot,[],203114,82.9664914586071,3.1862745098039227,1610612749,28,32,2022-03-29T23:42:25Z,1930000,-234.0,108.0,1,right,MISS K. Middleton 25' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
197,PT08M51.00S,2022-03-29T23:42:22.6Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,28,32,2022-03-29T23:42:25Z,1940000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,196.0,1.0,1.0,0.0,,,
198,PT08M40.00S,2022-03-29T23:42:34.0Z,2,REGULAR,3pt,Jump Shot,[],201980,6.356767411300922,5.882352941176478,1610612755,31,32,2022-03-29T23:42:37Z,1950000,221.0,7.0,1,left,D. Green 3PT  (6 PTS) (J. Embiid 3 AST),"[201980, 203954]",1610612755.0,PHI,,,,Green,D. Green,,,,,22.07,Made,6.0,J. Embiid,203954.0,3.0,,,,,,,,,,,,,,,
200,PT08M15.00S,2022-03-29T23:42:58.5Z,2,REGULAR,2pt,Jump Shot,[],203114,93.74178712220763,29.90196078431373,1610612749,31,34,2022-03-29T23:43:02Z,1970000,-100.0,6.0,1,right,K. Middleton 10' pullup Jump Shot (11 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,10.07,Made,11.0,,,,,,,,,,,,,,,,,,
201,PT08M03.00S,2022-03-29T23:43:11.5Z,2,REGULAR,2pt,Jump Shot,[],203954,25.147831800262807,53.18627450980392,1610612755,31,34,2022-03-29T23:43:15Z,1980000,-16.0,184.0,1,left,MISS J. Embiid 18' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,18.46,Missed,,,,,,,,,,,,,,,,,,,
202,PT07M59.00S,2022-03-29T23:43:15.5Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,31,34,2022-03-29T23:43:15Z,1990000,,,0,,K. Middleton REBOUND (Off:1 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,201.0,5.0,4.0,1.0,,,
203,PT07M59.00S,2022-03-29T23:43:18.2Z,2,REGULAR,foul,personal,[],201980,,,1610612749,31,34,2022-03-29T23:43:23Z,2000000,,,0,,D. Green personal FOUL (2 PF),"[201980, 203114]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,1627961.0,2.0,0.0,Middleton,203114.0,,,,,,,
205,PT07M41.00S,2022-03-29T23:43:52.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629003,,,1610612749,31,34,2022-03-29T23:43:59Z,2020000,,,0,,S. Milton shooting personal FOUL (1 PF) (Hill 2 FT),"[1629003, 201588]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,1148.0,1.0,0.0,Hill,201588.0,,,,,,,
207,PT07M41.00S,2022-03-29T23:44:28.8Z,2,REGULAR,freethrow,1 of 2,[],201588,,,1610612749,31,35,2022-03-29T23:44:49Z,2040000,,,0,,G. Hill Free Throw 1 of 2 (1 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
208,PT07M41.00S,2022-03-29T23:44:28.8Z,2,REGULAR,freethrow,2 of 2,[],201588,,,1610612749,31,35,2022-03-29T23:44:49Z,2050000,,,0,,MISS G. Hill Free Throw 2 of 2,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,Missed,,,,,,,,,,,,,,,,,,,
209,PT07M39.00S,2022-03-29T23:44:30.8Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,31,35,2022-03-29T23:44:49Z,2060000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,208.0,2.0,2.0,0.0,,,
210,PT07M23.00S,2022-03-29T23:45:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,5.962549277266746,51.470588235294116,1610612755,33,35,2022-03-29T23:45:18Z,2070000,-7.0,4.0,1,left,S. Milton driving reverse Layup (4 PTS) (T. Maxey 3 AST),"[1629003, 1630178]",1610612755.0,PHI,driving reverse,,,Milton,S. Milton,,,,,0.82,Made,4.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,,,,,
212,PT07M09.00S,2022-03-29T23:45:18.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,86.12023653088042,43.38235294117647,1610612749,33,35,2022-03-29T23:45:27Z,2090000,-33.0,78.0,1,right,MISS K. Middleton 8' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,8.47,Missed,,,,,,,,,,,,,,,,,,,
213,PT07M07.00S,2022-03-29T23:45:20.1Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,33,35,2022-03-29T23:45:27Z,2100000,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,212.0,2.0,1.0,1.0,,,
214,PT07M07.00S,2022-03-29T23:45:53.1Z,2,REGULAR,jumpball,recovered,[],201980,,,1610612749,33,35,2022-03-29T23:47:22Z,2110000,,,0,,Jump Ball T. Harris vs. B. Lopez: Tip to D. Green,"[201980, 202699, 201572]",1610612755.0,PHI,heldball,D. Green,201980.0,Green,D. Green,Harris,202699.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,
217,PT07M07.00S,2022-03-29T23:45:53.1Z,2,REGULAR,turnover,lost ball,[],201572,,,1610612749,33,35,2022-03-29T23:47:48Z,2140000,,,0,,B. Lopez lost ball TURNOVER (1 TO),"[201572, 202699]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,1.0,Harris,202699.0,,,,,,,,,,,,
218,PT07M07.00S,2022-03-29T23:45:53.1Z,2,REGULAR,steal,,[],202699,,,1610612755,33,35,2022-03-29T23:45:53Z,2150000,,,0,,T. Harris STEAL (2 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M07.00S,2022-03-29T23:45:54.7Z,2,REGULAR,substitution,out,[],201588,,,1610612755,33,35,2022-03-29T23:45:58Z,2160000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M07.00S,2022-03-29T23:45:54.7Z,2,REGULAR,substitution,in,[],1626171,,,1610612755,33,35,2022-03-29T23:45:58Z,2170000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M54.00S,2022-03-29T23:46:01.3Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630178,27.644546649145866,23.284313725490193,1610612755,36,35,2022-03-29T23:50:10Z,2180000,134.0,207.0,1,left,T. Maxey 24' 3PT running (5 PTS) (T. Harris 3 AST),"[1630178, 202699]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,24.67,Made,5.0,T. Harris,202699.0,3.0,,,,,,,,,,,,,,,
223,PT06M40.00S,2022-03-29T23:46:15.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201950,92.82194480946123,47.79411764705882,1610612749,36,37,2022-03-29T23:46:20Z,2200000,-11.0,15.0,1,right,J. Holiday driving Hook (2 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.86,Made,2.0,,,,,,,,,,,,,,,,,,
224,PT06M25.00S,2022-03-29T23:46:30.0Z,2,REGULAR,3pt,Jump Shot,[],202699,27.250328515111704,82.84313725490196,1610612755,39,37,2022-03-29T23:46:39Z,2210000,-164.0,204.0,1,left,T. Harris 26' 3PT  (7 PTS) (T. Maxey 4 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.16,Made,7.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,,,,,
226,PT06M21.00S,2022-03-29T23:46:41.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,39,37,2022-03-29T23:46:41Z,2230000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M21.00S,2022-03-29T23:49:13.3Z,2,REGULAR,substitution,out,[],1629003,,,1610612749,39,37,2022-03-29T23:49:17Z,2240000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M21.00S,2022-03-29T23:49:13.3Z,2,REGULAR,substitution,in,[],201935,,,1610612749,39,37,2022-03-29T23:49:17Z,2250000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M21.00S,2022-03-29T23:49:25.3Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,39,37,2022-03-29T23:49:31Z,2260000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M21.00S,2022-03-29T23:49:25.3Z,2,REGULAR,substitution,in,[],202083,,,1610612749,39,37,2022-03-29T23:49:31Z,2270000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M11.00S,2022-03-29T23:49:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,93.2161629434954,43.627450980392155,1610612749,39,37,2022-03-29T23:50:03Z,2280000,-32.0,11.0,1,right,MISS B. Lopez Layup - blocked,"[201572, 201980]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,3.38,Missed,,,,,,,,,,,,,,,,,Green,201980.0,
232,PT06M11.00S,2022-03-29T23:49:56.1Z,2,REGULAR,block,,[],201980,,,1610612749,39,37,2022-03-29T23:50:03Z,2290000,,,0,,D. Green BLOCK (1 BLK),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M10.00S,2022-03-29T23:49:57.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,39,37,2022-03-29T23:50:03Z,2300000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,231.0,,,,,,
234,PT06M10.00S,2022-03-29T23:50:02.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,39,37,2022-03-29T23:50:02Z,2310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M08.00S,2022-03-29T23:50:21.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201950,93.2161629434954,2.941176470588232,1610612749,39,37,2022-03-29T23:50:28Z,2320000,-235.0,11.0,1,right,MISS J. Holiday 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
236,PT06M03.00S,2022-03-29T23:50:26.3Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,39,37,2022-03-29T23:50:28Z,2330000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,235.0,1.0,1.0,0.0,,,
237,PT06M00.00S,2022-03-29T23:50:28.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630178,5.831143232588701,51.71568627450981,1610612755,41,37,2022-03-29T23:52:47Z,2340000,-9.0,2.0,1,left,T. Maxey running reverse Layup (7 PTS),[1630178],1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,0.89,Made,7.0,,,,,,,,,,,,,,,,,,
238,PT05M46.00S,2022-03-29T23:50:42.2Z,2,REGULAR,3pt,Jump Shot,[],201950,67.32917214191853,62.00980392156863,1610612749,41,37,2022-03-29T23:50:45Z,2350000,60.0,255.0,1,right,MISS J. Holiday 26' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
239,PT05M44.00S,2022-03-29T23:50:44.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,41,37,2022-03-29T23:50:45Z,2360000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,238.0,2.0,2.0,0.0,,,
240,PT05M42.00S,2022-03-29T23:50:49.9Z,2,REGULAR,foul,personal,[],1626171,,,1610612755,41,37,2022-03-29T23:51:00Z,2370000,,,0,,B. Portis personal FOUL (2 PF),"[1626171, 203954]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,203591.0,2.0,0.0,Embiid,203954.0,,,,,,,
242,PT05M42.00S,2022-03-29T23:51:01.5Z,2,REGULAR,substitution,out,[],201980,,,1610612755,41,37,2022-03-29T23:51:10Z,2390000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M42.00S,2022-03-29T23:51:01.5Z,2,REGULAR,substitution,out,[],203114,,,1610612755,41,37,2022-03-29T23:51:10Z,2400000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M42.00S,2022-03-29T23:51:01.5Z,2,REGULAR,substitution,in,[],1629680,,,1610612755,41,37,2022-03-29T23:51:10Z,2410000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M42.00S,2022-03-29T23:51:01.5Z,2,REGULAR,substitution,in,[],203507,,,1610612755,41,37,2022-03-29T23:51:10Z,2420000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M32.00S,2022-03-29T23:51:26.2Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612755,41,37,2022-03-29T23:51:32Z,2430000,,,0,,B. Lopez shooting personal FOUL (2 PF) (Embiid 2 FT),"[201572, 203954]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,,,,,,,,,,203591.0,2.0,0.0,Embiid,203954.0,,,,,,,
248,PT05M32.00S,2022-03-29T23:51:55.7Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,42,37,2022-03-29T23:51:55Z,2450000,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
249,PT05M32.00S,2022-03-29T23:52:15.0Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,43,37,2022-03-29T23:52:15Z,2460000,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
250,PT05M11.00S,2022-03-29T23:52:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,94.00459921156373,54.90196078431372,1610612749,43,39,2022-03-29T23:52:40Z,2470000,25.0,4.0,1,right,J. Holiday driving finger roll Layup (4 PTS) (G. Antetokounmpo 3 AST),"[201950, 203507]",1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,2.48,Made,4.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,,
252,PT04M51.00S,2022-03-29T23:52:56.6Z,2,REGULAR,2pt,Jump Shot,[],1630178,5.042706964520377,24.509803921568633,1610612755,43,39,2022-03-29T23:53:00Z,2490000,127.0,-5.0,1,left,MISS T. Maxey 12' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,12.76,Missed,,,,,,,,,,,,,,,,,,,
253,PT04M48.00S,2022-03-29T23:52:59.6Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,43,39,2022-03-29T23:53:00Z,2500000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,252.0,3.0,3.0,0.0,,,
254,PT04M34.00S,2022-03-29T23:53:13.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,85.85742444152432,51.470588235294116,1610612749,43,41,2022-03-29T23:53:18Z,2510000,7.0,80.0,1,right,J. Holiday 8' pullup Jump Shot (6 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,8.07,Made,6.0,,,,,,,,,,,,,,,,,,
256,PT04M20.00S,2022-03-29T23:53:27.6Z,2,REGULAR,3pt,Jump Shot,[],203954,33.03219448094612,63.48039215686275,1610612755,43,41,2022-03-29T23:53:35Z,2530000,-67.0,258.0,1,left,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
257,PT04M18.00S,2022-03-29T23:53:30.2Z,2,REGULAR,rebound,offensive,[],202699,,,1610612755,43,41,2022-03-29T23:53:30Z,2540000,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,256.0,3.0,2.0,1.0,,,
258,PT04M09.00S,2022-03-29T23:53:39.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202699,28.170170827858072,22.058823529411768,1610612755,46,41,2022-03-29T23:53:43Z,2550000,140.0,212.0,1,left,T. Harris 25' 3PT  (10 PTS) (J. Embiid 4 AST),"[202699, 203954]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.41,Made,10.0,J. Embiid,203954.0,4.0,,,,,,,,,,,,,,,
260,PT03M56.00S,2022-03-29T23:53:51.3Z,2,REGULAR,3pt,Jump Shot,[],203507,68.9060446780552,70.83333333333333,1610612749,46,41,2022-03-29T23:53:56Z,2570000,104.0,240.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
261,PT03M53.00S,2022-03-29T23:53:54.3Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,46,41,2022-03-29T23:53:56Z,2580000,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,260.0,4.0,3.0,1.0,,,
262,PT03M43.00S,2022-03-29T23:54:08.4Z,2,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612755,46,41,2022-03-29T23:54:14Z,2590000,,,0,,B. Portis shooting personal FOUL (3 PF) (Harden 2 FT),"[1626171, 201935]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,,,203591.0,3.0,0.0,Harden,201935.0,,,,,,,
264,PT03M43.00S,2022-03-29T23:54:36.5Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,46,41,2022-03-29T23:54:36Z,2610000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
265,PT03M43.00S,2022-03-29T23:54:36.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,46,41,2022-03-29T23:54:36Z,2620000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,264.0,,,,,,
266,PT03M43.00S,2022-03-29T23:54:38.1Z,2,REGULAR,substitution,out,[],1626171,,,1610612755,46,41,2022-03-29T23:54:47Z,2630000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M43.00S,2022-03-29T23:54:38.1Z,2,REGULAR,substitution,in,[],1626192,,,1610612755,46,41,2022-03-29T23:54:47Z,2640000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M43.00S,2022-03-29T23:54:57.8Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,47,41,2022-03-29T23:54:57Z,2650000,,,0,,J. Harden Free Throw 2 of 2 (13 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
269,PT03M34.00S,2022-03-29T23:55:07.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,96.63272010512483,52.69607843137255,1610612749,47,41,2022-03-29T23:55:52Z,2660000,13.0,-21.0,1,right,MISS G. Antetokounmpo alley-oop Layup,[203507],1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,2.48,Missed,,,,,,,,,,,,,,,,,,,
270,PT03M32.00S,2022-03-29T23:55:09.3Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,47,41,2022-03-29T23:55:13Z,2670000,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,269.0,3.0,3.0,0.0,,,
271,PT03M29.00S,2022-03-29T23:55:11.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629680,5.305519053876466,52.69607843137255,1610612755,49,41,2022-03-29T23:55:17Z,2680000,-13.0,-3.0,1,left,M. Thybulle running DUNK (2 PTS) (J. Harden 3 AST),"[1629680, 201935]",1610612755.0,PHI,running,,,Thybulle,M. Thybulle,,,,,1.37,Made,2.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,,
273,PT03M19.00S,2022-03-29T23:55:24.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612749,49,41,2022-03-29T23:55:39Z,2700000,,,0,,T. Harris shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[202699, 203507]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,203591.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,
275,PT03M19.00S,2022-03-29T23:56:02.0Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,49,42,2022-03-29T23:56:29Z,2720000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
276,PT03M19.00S,2022-03-29T23:56:06.7Z,2,REGULAR,substitution,out,[],201572,,,1610612749,49,42,2022-03-29T23:56:11Z,2730000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M19.00S,2022-03-29T23:56:06.7Z,2,REGULAR,substitution,in,[],201586,,,1610612749,49,42,2022-03-29T23:56:11Z,2740000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M19.00S,2022-03-29T23:56:02.0Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,49,42,2022-03-29T23:56:29Z,2750000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M15.00S,2022-03-29T23:56:06.0Z,2,REGULAR,rebound,offensive,[],202083,,,1610612749,49,42,2022-03-29T23:56:29Z,2760000,,,0,,W. Matthews REBOUND (Off:1 Def:0),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,278.0,1.0,0.0,1.0,,,
280,PT03M09.00S,2022-03-29T23:56:34.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,94.26741130091985,50.98039215686275,1610612749,49,44,2022-03-29T23:56:39Z,2770000,5.0,1.0,1,right,G. Antetokounmpo driving DUNK (15 PTS) (W. Matthews 1 AST),"[203507, 202083]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,0.51,Made,15.0,W. Matthews,202083.0,1.0,,,,,,,,,,,,,,,
