actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
441,PT00M53.50S,2021-11-30T01:34:55.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629003,89.4053876478318,43.13725490196079,1610612755,78,76,2021-11-30T01:35:00Z,4410000,-34.0,47.0,1,right,S. Milton driving floating bank Jump Shot (6 PTS),[1629003],1610612755.0,PHI,driving floating bank,,,Milton,S. Milton,,,,,5.83,Made,,,,,,,6.0,,,,,,,,,,,
442,PT00M40.50S,2021-11-30T01:35:15.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,19.49737187910644,36.51960784313726,1610612753,78,76,2021-11-30T01:35:20Z,4420000,67.0,131.0,1,left,MISS T. Ross 14' pullup Shot - blocked,"[203082, 203083]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,14.71,Missed,,,,,Drummond,203083.0,,,,,,,,,,,,
443,PT00M40.50S,2021-11-30T01:35:15.5Z,3,REGULAR,block,,[],203083,,,1610612753,78,76,2021-11-30T01:35:17Z,4430000,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
444,PT00M37.00S,2021-11-30T01:35:19.0Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,78,76,2021-11-30T01:35:20Z,4440000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,442.0,2.0,2.0,0.0,,,,,,,,,,,,,,
445,PT00M34.10S,2021-11-30T01:35:23.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628964,,,1610612755,78,76,2021-11-30T01:35:27Z,4450000,,,0,,M. Bamba personal FOUL (2 PF) (Drummond 2 FT),"[1628964, 203083]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Drummond,203083.0,,,
447,PT00M34.10S,2021-11-30T01:35:52.1Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,79,76,2021-11-30T01:36:10Z,4470000,,,0,,A. Drummond Free Throw 1 of 2 (1 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
448,PT00M34.10S,2021-11-30T01:35:52.1Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,79,76,2021-11-30T01:36:10Z,4480000,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,
449,PT00M32.60S,2021-11-30T01:35:53.6Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,79,76,2021-11-30T01:36:10Z,4490000,,,0,,C. Okeke REBOUND (Off:0 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,448.0,4.0,4.0,0.0,,,,,,,,,,,,,,
450,PT00M25.30S,2021-11-30T01:36:17.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629003,,,1610612753,79,76,2021-11-30T01:36:31Z,4500000,,,0,,S. Milton personal FOUL (2 PF) (Hampton 2 FT),"[1629003, 1630181]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Hampton,1630181.0,,,
452,PT00M25.30S,2021-11-30T01:36:39.7Z,3,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,79,77,2021-11-30T01:36:39Z,4520000,,,0,,R. Hampton Free Throw 1 of 2 (6 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
453,PT00M25.30S,2021-11-30T01:36:41.8Z,3,REGULAR,substitution,out,[],1629680,,,1610612753,79,77,2021-11-30T01:36:48Z,4530000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M25.30S,2021-11-30T01:36:41.8Z,3,REGULAR,substitution,in,[],203552,,,1610612753,79,77,2021-11-30T01:36:48Z,4540000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M25.30S,2021-11-30T01:36:56.5Z,3,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,79,78,2021-11-30T01:36:56Z,4550000,,,0,,R. Hampton Free Throw 2 of 2 (7 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
456,PT00M04.30S,2021-11-30T01:37:22.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,93.47897503285151,52.69607843137255,1610612755,81,78,2021-11-30T01:37:31Z,4560000,13.0,9.0,1,right,A. Drummond pullup bank Jump Shot (3 PTS) (F. Korkmaz 1 AST),"[203083, 1627788]",1610612755.0,PHI,pullup bank,,,Drummond,A. Drummond,,,,,1.61,Made,,,,,,,3.0,F. Korkmaz,1627788.0,1.0,,,,,,,,
458,PT00M04.30S,2021-11-30T01:37:27.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628964,,,1610612755,81,78,2021-11-30T01:37:37Z,4580000,,,0,,M. Bamba shooting personal FOUL (3 PF) (Drummond 1 FT),"[1628964, 203083]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Drummond,203083.0,,,
460,PT00M04.30S,2021-11-30T01:37:40.6Z,3,REGULAR,substitution,out,[],203552,,,1610612755,81,78,2021-11-30T01:37:43Z,4600000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
461,PT00M04.30S,2021-11-30T01:37:40.6Z,3,REGULAR,substitution,in,[],1629680,,,1610612755,81,78,2021-11-30T01:37:43Z,4610000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
462,PT00M04.30S,2021-11-30T01:37:56.9Z,3,REGULAR,freethrow,1 of 1,[],203083,,,1610612755,81,78,2021-11-30T01:37:56Z,4620000,,,0,,MISS A. Drummond Free Throw 1 of 1,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,
463,PT00M03.00S,2021-11-30T01:37:58.2Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,81,78,2021-11-30T01:37:58Z,4630000,,,0,,C. Okeke REBOUND (Off:0 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,462.0,5.0,5.0,0.0,,,,,,,,,,,,,,
465,PT00M00.00S,2021-11-30T01:39:25.9Z,3,REGULAR,period,end,[],0,,,1610612753,81,78,2021-11-30T01:39:25Z,4650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2021-11-30T01:39:34.3Z,4,REGULAR,substitution,out,['startperiod'],1627777,,,1610612753,81,78,2021-11-30T01:40:35Z,4660000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2021-11-30T01:39:34.3Z,4,REGULAR,substitution,in,['startperiod'],202699,,,1610612753,81,78,2021-11-30T01:40:35Z,4670000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2021-11-30T01:40:43.1Z,4,REGULAR,period,start,[],0,,,1610612753,81,78,2021-11-30T01:40:43Z,4680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT11M46.00S,2021-11-30T01:40:56.7Z,4,REGULAR,3pt,Jump Shot,[],1629643,8.196452036793687,96.81372549019608,1610612753,81,78,2021-11-30T01:41:02Z,4690000,-234.0,25.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,
470,PT11M42.00S,2021-11-30T01:41:00.7Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,81,78,2021-11-30T01:41:02Z,4700000,,,0,,A. Drummond REBOUND (Off:2 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,469.0,8.0,6.0,2.0,,,,,,,,,,,,,,
471,PT11M32.00S,2021-11-30T01:41:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.47897503285151,41.91176470588235,1610612755,81,78,2021-11-30T01:41:14Z,4710000,-40.0,9.0,1,right,MISS A. Drummond driving Layup - blocked,"[203083, 1628964]",1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,4.13,Missed,,,,,Bamba,1628964.0,,,,,,,,,,,,
472,PT11M32.00S,2021-11-30T01:41:09.7Z,4,REGULAR,block,,[],1628964,,,1610612755,81,78,2021-11-30T01:41:11Z,4720000,,,0,,M. Bamba BLOCK (5 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
473,PT11M29.00S,2021-11-30T01:41:12.7Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,81,78,2021-11-30T01:41:14Z,4730000,,,0,,T. Ross REBOUND (Off:1 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,471.0,3.0,2.0,1.0,,,,,,,,,,,,,,
474,PT11M28.00S,2021-11-30T01:41:16.3Z,4,REGULAR,foul,offensive,[],1630181,,,1610612753,81,78,2021-11-30T01:41:23Z,4740000,,,0,,R. Hampton charge offensive FOUL (1 PF),"[1630181, 1629003]",1610612753.0,ORL,charge,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Milton,1629003.0,,,
476,PT11M28.00S,2021-11-30T01:41:16.3Z,4,REGULAR,turnover,offensive foul,[],1630181,,,1610612753,81,78,2021-11-30T01:41:16Z,4760000,,,0,,R. Hampton offensive foul TURNOVER (3 TO),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,202007.0,,,,,3.0,,
477,PT11M18.00S,2021-11-30T01:41:40.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203083,92.95335085413929,47.30392156862745,1610612755,83,78,2021-11-30T01:45:40Z,4770000,-13.0,14.0,1,right,A. Drummond alley-oop DUNK (5 PTS) (T. Harris 2 AST),"[203083, 202699]",1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,1.92,Made,,,,,,,5.0,T. Harris,202699.0,2.0,,,,,,,,
479,PT10M58.00S,2021-11-30T01:42:00.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203082,6.225361366622863,50.49019607843137,1610612753,83,80,2021-11-30T01:42:15Z,4790000,-2.0,6.0,1,left,T. Ross cutting DUNK (5 PTS) (M. Bamba 1 AST),"[203082, 1628964]",1610612753.0,ORL,cutting,,,Ross,T. Ross,,,,,0.65,Made,,,,,,,5.0,M. Bamba,1628964.0,1.0,,,,,,,,
481,PT10M35.00S,2021-11-30T01:42:23.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627788,91.50788436268068,43.872549019607845,1610612755,83,80,2021-11-30T01:47:01Z,4810000,-31.0,27.0,1,right,MISS F. Korkmaz driving floating Shot,[1627788],1610612755.0,PHI,driving floating,,,Korkmaz,F. Korkmaz,,,,,4.1,Missed,,,,,,,,,,,,,,,,,,
482,PT10M32.00S,2021-11-30T01:42:26.5Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,83,80,2021-11-30T01:47:01Z,4820000,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,481.0,9.0,6.0,3.0,,,,,,,,,,,,,,
483,PT10M30.00S,2021-11-30T01:42:28.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,88.61695137976346,47.549019607843135,1610612755,83,80,2021-11-30T01:42:34Z,4830000,-12.0,55.0,1,right,MISS T. Harris driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,5.59,Missed,,,,,,,,,,,,,,,,,,
484,PT10M25.00S,2021-11-30T01:42:33.4Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,83,80,2021-11-30T01:42:34Z,4840000,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,483.0,10.0,6.0,4.0,,,,,,,,,,,,,,
485,PT10M25.00S,2021-11-30T01:42:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612755,85,80,2021-11-30T01:42:32Z,4850000,0.0,0.0,1,right,A. Drummond tip Layup (7 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,0.0,Made,,,,,,,7.0,,,,,,,,,,,
486,PT10M03.00S,2021-11-30T01:42:55.1Z,4,REGULAR,3pt,Jump Shot,[],1630181,10.298948751642584,95.83333333333333,1610612753,85,80,2021-11-30T01:42:59Z,4860000,-229.0,44.0,1,left,MISS R. Hampton 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,
487,PT10M00.00S,2021-11-30T01:42:58.1Z,4,REGULAR,rebound,offensive,[],1628964,,,1610612753,85,80,2021-11-30T01:42:59Z,4870000,,,0,,M. Bamba REBOUND (Off:3 Def:11),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,486.0,14.0,11.0,3.0,,,,,,,,,,,,,,
488,PT09M58.00S,2021-11-30T01:43:00.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628964,7.408015768725363,25.735294117647058,1610612753,85,80,2021-11-30T01:43:05Z,4880000,121.0,17.0,1,left,MISS M. Bamba 12' pullup Shot,[1628964],1610612753.0,ORL,pullup,,,Bamba,M. Bamba,,,,,12.25,Missed,,,,,,,,,,,,,,,,,,
489,PT09M55.00S,2021-11-30T01:43:03.5Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,85,80,2021-11-30T01:43:05Z,4890000,,,0,,T. Harris REBOUND (Off:0 Def:8),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,488.0,8.0,8.0,0.0,,,,,,,,,,,,,,
490,PT09M35.00S,2021-11-30T01:43:23.1Z,4,REGULAR,3pt,Jump Shot,[],1627788,69.4316688567674,29.411764705882348,1610612755,85,80,2021-11-30T01:43:29Z,4900000,-103.0,235.0,1,right,MISS F. Korkmaz 25' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
491,PT09M32.00S,2021-11-30T01:43:26.1Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,85,80,2021-11-30T01:43:29Z,4910000,,,0,,A. Drummond REBOUND (Off:5 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,490.0,11.0,6.0,5.0,,,,,,,,,,,,,,
492,PT09M30.00S,2021-11-30T01:43:29.1Z,4,REGULAR,turnover,out-of-bounds,[],203083,,,1610612755,85,80,2021-11-30T01:43:35Z,4920000,,,0,,A. Drummond bad pass out-of-bounds TURNOVER (2 TO),[203083],1610612755.0,PHI,bad pass,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,202007.0,,,,,2.0,,
493,PT09M15.00S,2021-11-30T01:43:50.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203082,33.03219448094612,44.36274509803921,1610612753,85,80,2021-11-30T01:43:56Z,4930000,28.0,258.0,1,left,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
494,PT09M11.00S,2021-11-30T01:43:54.9Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,85,80,2021-11-30T01:43:56Z,4940000,,,0,,F. Korkmaz REBOUND (Off:0 Def:3),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,493.0,3.0,3.0,0.0,,,,,,,,,,,,,,
495,PT09M07.00S,2021-11-30T01:44:01.7Z,4,REGULAR,foul,personal,[],1629643,,,1610612755,85,80,2021-11-30T01:44:06Z,4950000,,,0,,C. Okeke personal FOUL (1 PF),"[1629643, 202699]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Harris,202699.0,,,
497,PT09M07.00S,2021-11-30T01:44:06.0Z,4,REGULAR,substitution,out,[],1627788,,,1610612755,85,80,2021-11-30T01:44:10Z,4970000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M07.00S,2021-11-30T01:44:06.0Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,85,80,2021-11-30T01:44:10Z,4980000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M04.00S,2021-11-30T01:44:26.4Z,4,REGULAR,foul,personal,[],1630181,,,1610612755,85,80,2021-11-30T01:44:31Z,4990000,,,0,,R. Hampton personal FOUL (2 PF),"[1630181, 1629003]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Milton,1629003.0,,,
501,PT08M55.00S,2021-11-30T01:44:50.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,85.5946123521682,51.96078431372549,1610612755,85,80,2021-11-30T01:44:55Z,5010000,10.0,83.0,1,right,MISS T. Harris 8' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,8.35,Missed,,,,,,,,,,,,,,,,,,
502,PT08M51.00S,2021-11-30T01:44:54.2Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,85,80,2021-11-30T01:44:55Z,5020000,,,0,,A. Drummond REBOUND (Off:6 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,501.0,12.0,6.0,6.0,,,,,,,,,,,,,,
503,PT08M51.00S,2021-11-30T01:44:54.1Z,4,REGULAR,turnover,bad pass,[],203083,,,1610612755,85,80,2021-11-30T01:44:59Z,5030000,,,0,,A. Drummond bad pass TURNOVER (3 TO),"[203083, 1630181]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,3.0,Hampton,1630181.0
504,PT08M51.00S,2021-11-30T01:44:54.1Z,4,REGULAR,steal,,[],1630181,,,1610612753,85,80,2021-11-30T01:54:40Z,5040000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M42.00S,2021-11-30T01:45:04.6Z,4,REGULAR,foul,personal,[],1629680,,,1610612753,85,80,2021-11-30T01:45:32Z,5050000,,,0,,M. Thybulle personal FOUL (3 PF),"[1629680, 203082]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Ross,203082.0,,,
507,PT08M33.00S,2021-11-30T01:45:31.3Z,4,REGULAR,turnover,bad pass,[],1630181,,,1610612753,85,80,2021-11-30T01:45:36Z,5070000,,,0,,R. Hampton bad pass TURNOVER (4 TO),"[1630181, 1629003]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,4.0,Milton,1629003.0
508,PT08M33.00S,2021-11-30T01:45:31.3Z,4,REGULAR,steal,,[],1629003,,,1610612755,85,80,2021-11-30T01:45:33Z,5080000,,,0,,S. Milton STEAL (2 STL),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M26.00S,2021-11-30T01:45:38.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629003,95.31865965834429,43.13725490196079,1610612755,85,80,2021-11-30T01:45:46Z,5090000,-34.0,-8.0,1,right,MISS S. Milton driving Hook,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,3.53,Missed,,,,,,,,,,,,,,,,,,
510,PT08M22.00S,2021-11-30T01:45:42.1Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,85,80,2021-11-30T01:53:40Z,5100000,,,0,,C. Okeke REBOUND (Off:0 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,509.0,6.0,6.0,0.0,,,,,,,,,,,,,,
513,PT08M19.00S,2021-11-30T01:45:45.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203082,21.468462549277262,90.19607843137254,1610612753,85,80,2021-11-30T01:45:52Z,5130000,-201.0,149.0,1,left,MISS T. Ross 25' running pullup 3PT,[203082],1610612753.0,ORL,running pullup,,,Ross,T. Ross,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,
514,PT08M18.00S,2021-11-30T01:45:46.2Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,85,80,2021-11-30T01:45:52Z,5140000,,,0,,T. Maxey REBOUND (Off:1 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,513.0,5.0,4.0,1.0,,,,,,,,,,,,,,
515,PT08M13.00S,2021-11-30T01:45:50.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629680,93.08475689881735,49.26470588235294,1610612755,87,80,2021-11-30T01:45:59Z,5150000,-4.0,13.0,1,right,M. Thybulle running finger roll Layup (7 PTS) (T. Maxey 8 AST),"[1629680, 1630178]",1610612755.0,PHI,running finger roll,,,Thybulle,M. Thybulle,,,,,1.3,Made,,,,,,,7.0,T. Maxey,1630178.0,8.0,,,,,,,,
517,PT08M12.00S,2021-11-30T01:45:58.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,87,80,2021-11-30T01:45:58Z,5170000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M12.00S,2021-11-30T01:48:34.5Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,87,80,2021-11-30T01:48:47Z,5180000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M12.00S,2021-11-30T01:48:34.5Z,4,REGULAR,substitution,out,[],1630181,,,1610612753,87,80,2021-11-30T01:48:47Z,5190000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M12.00S,2021-11-30T01:48:34.5Z,4,REGULAR,substitution,out,[],1629649,,,1610612753,87,80,2021-11-30T01:48:47Z,5200000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M12.00S,2021-11-30T01:48:34.5Z,4,REGULAR,substitution,out,[],203082,,,1610612753,87,80,2021-11-30T01:48:47Z,5210000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M12.00S,2021-11-30T01:48:34.5Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,87,80,2021-11-30T01:48:47Z,5220000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M12.00S,2021-11-30T01:48:34.5Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,87,80,2021-11-30T01:48:47Z,5230000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M12.00S,2021-11-30T01:48:34.5Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,87,80,2021-11-30T01:48:47Z,5240000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M12.00S,2021-11-30T01:48:34.5Z,4,REGULAR,substitution,in,[],203914,,,1610612753,87,80,2021-11-30T01:48:47Z,5250000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M47.00S,2021-11-30T01:49:13.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,7.145203679369246,54.411764705882355,1610612753,87,82,2021-11-30T01:49:25Z,5260000,-22.0,15.0,1,left,J. Suggs driving Layup (16 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,2.65,Made,,,,,,,16.0,,,,,,,,,,,
527,PT07M29.00S,2021-11-30T01:49:30.2Z,4,REGULAR,2pt,Jump Shot,[],202699,87.17148488830486,29.411764705882348,1610612755,89,82,2021-11-30T01:49:38Z,5270000,-103.0,68.0,1,right,T. Harris 12' Jump Shot (15 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,12.34,Made,,,,,,,15.0,,,,,,,,,,,
528,PT07M18.00S,2021-11-30T01:49:45.3Z,4,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612753,89,82,2021-11-30T01:49:59Z,5280000,,,0,,S. Milton shooting personal FOUL (3 PF) (Suggs 2 FT),"[1629003, 1630591]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Suggs,1630591.0,,,
530,PT07M18.00S,2021-11-30T01:50:18.5Z,4,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,89,82,2021-11-30T01:50:18Z,5300000,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Missed,,,,,,,,,,,,,,,,,,
531,PT07M18.00S,2021-11-30T01:50:18.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,89,82,2021-11-30T01:50:18Z,5310000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,
532,PT07M18.00S,2021-11-30T01:50:19.2Z,4,REGULAR,substitution,out,[],203083,,,1610612753,89,82,2021-11-30T01:50:30Z,5320000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
