actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
441,PT00M11.90S,2022-01-22T01:41:42.4Z,3,REGULAR,3pt,Jump Shot,[],1630178,28.728646517739815,72.54901960784314,1610612755,78,67,2022-01-22T01:41:47Z,4390000,-113.0,218.0,1,left,MISS T. Maxey 24' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,24.5,Missed,,,,,,,,,,,,,,,,,,
442,PT00M09.20S,2022-01-22T01:41:45.6Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,78,67,2022-01-22T01:41:45Z,4400000,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,441.0,7.0,4.0,3.0,,,,,,,,,,,,,,
443,PT00M09.20S,2022-01-22T01:41:46.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203083,6.1268068331143235,51.225490196078425,1610612755,80,67,2022-01-22T01:41:59Z,4410000,-6.0,5.0,1,left,A. Drummond putback DUNK (5 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,0.8,Made,,,,,5.0,,,,,,,,,,,,,
444,PT00M02.50S,2022-01-22T01:42:00.7Z,3,REGULAR,3pt,Jump Shot,[],1629599,87.99277266754271,94.6078431372549,1610612746,80,70,2022-01-22T01:42:51Z,4420000,223.0,60.0,1,right,A. Coffey 3PT  (10 PTS) (E. Bledsoe 3 AST),"[1629599, 202339]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,23.1,Made,,,,,10.0,,,,,,,E. Bledsoe,202339.0,3.0,,,,
446,PT00M00.10S,2022-01-22T01:42:05.3Z,3,REGULAR,3pt,Jump Shot,[],1630178,32.802233902759525,62.00980392156863,1610612755,80,70,2022-01-22T01:42:13Z,4440000,-60.0,256.0,1,left,MISS T. Maxey 26' running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
447,PT00M00.10S,2022-01-22T01:42:05.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,80,70,2022-01-22T01:42:13Z,4450000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,446.0,,,,,,,,,,,,,,,,,
448,PT00M00.00S,2022-01-22T01:42:52.8Z,3,REGULAR,period,end,[],0,,,1610612755,80,70,2022-01-22T01:42:52Z,4460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2022-01-22T01:43:02.3Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612755,80,70,2022-01-22T01:44:57Z,4470000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2022-01-22T01:43:02.3Z,4,REGULAR,substitution,out,['startperiod'],1629599,,,1610612755,80,70,2022-01-22T01:44:57Z,4480000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2022-01-22T01:43:02.3Z,4,REGULAR,substitution,in,['startperiod'],202699,,,1610612755,80,70,2022-01-22T01:44:57Z,4490000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2022-01-22T01:43:02.3Z,4,REGULAR,substitution,in,['startperiod'],1630527,,,1610612755,80,70,2022-01-22T01:44:57Z,4500000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2022-01-22T01:44:57.8Z,4,REGULAR,period,start,[],0,,,1610612755,80,70,2022-01-22T01:44:57Z,4510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT11M46.00S,2022-01-22T01:44:59.0Z,4,REGULAR,turnover,lost ball,[],203083,,,1610612755,80,70,2022-01-22T01:45:05Z,4520000,,,0,,A. Drummond lost ball TURNOVER (2 TO),"[203083, 202339]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,2.0,,,,Bledsoe,202339.0,,
455,PT11M46.00S,2022-01-22T01:44:59.0Z,4,REGULAR,steal,,[],202339,,,1610612746,80,70,2022-01-22T01:54:49Z,4530000,,,0,,E. Bledsoe STEAL (2 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
456,PT11M42.00S,2022-01-22T01:45:04.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630527,90.09526938239159,50.98039215686274,1610612746,80,70,2022-01-22T01:45:12Z,4540000,5.0,41.0,1,right,MISS B. Boston Jr. running Layup - blocked,"[1630527, 203083]",1610612746.0,LAC,running,,,Boston Jr.,B. Boston Jr.,,,,,4.09,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0
457,PT11M42.00S,2022-01-22T01:45:04.2Z,4,REGULAR,block,,[],203083,,,1610612746,80,70,2022-01-22T01:45:06Z,4550000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
458,PT11M42.00S,2022-01-22T01:45:04.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,80,70,2022-01-22T01:45:12Z,4560000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,456.0,,,,,,,,,,,,,,,,,
459,PT11M42.00S,2022-01-22T01:45:10.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,80,70,2022-01-22T01:45:10Z,4570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT11M35.00S,2022-01-22T01:45:25.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628379,69.99014454664915,20.588235294117645,1610612746,80,70,2022-01-22T01:45:30Z,4580000,-147.0,230.0,1,right,MISS L. Kennard 27' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,27.27,Missed,,,,,,,,,,,,,,,,,,
461,PT11M32.00S,2022-01-22T01:45:28.3Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,80,70,2022-01-22T01:45:30Z,4590000,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,460.0,8.0,5.0,3.0,,,,,,,,,,,,,,
462,PT11M23.00S,2022-01-22T01:45:37.4Z,4,REGULAR,3pt,Jump Shot,[],1627788,15.719448094612352,2.941176470588235,1610612755,80,70,2022-01-22T01:45:41Z,4600000,235.0,95.0,1,left,MISS F. Korkmaz 25' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
463,PT11M20.00S,2022-01-22T01:45:40.4Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612746,80,70,2022-01-22T01:45:41Z,4610000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:2),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,462.0,2.0,2.0,0.0,,,,,,,,,,,,,,
464,PT11M15.00S,2022-01-22T01:45:45.5Z,4,REGULAR,3pt,Jump Shot,[],1629611,72.7496714848883,77.94117647058823,1610612746,80,70,2022-01-22T01:45:53Z,4620000,140.0,204.0,1,right,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,
465,PT11M11.00S,2022-01-22T01:45:49.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,80,70,2022-01-22T01:45:53Z,4630000,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,464.0,9.0,6.0,3.0,,,,,,,,,,,,,,
466,PT11M06.00S,2022-01-22T01:46:01.1Z,4,REGULAR,violation,kicked ball,[],1628392,,,1610612755,80,70,2022-01-22T01:46:08Z,4640000,,,0,,I. Hartenstein kicked ball VIOLATION,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,202037.0,,,,,,,,,,,,
467,PT11M00.00S,2022-01-22T01:46:16.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,17.0335085413929,46.07843137254902,1610612755,80,70,2022-01-22T01:46:23Z,4650000,20.0,108.0,1,left,MISS T. Harris 10' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,10.94,Missed,,,,,,,,,,,,,,,,,,
468,PT10M54.00S,2022-01-22T01:46:22.0Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,80,70,2022-01-22T01:46:23Z,4660000,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,467.0,10.0,6.0,4.0,,,,,,,,,,,,,,
469,PT10M54.00S,2022-01-22T01:46:21.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612755,80,70,2022-01-22T01:46:21Z,4670000,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
470,PT10M53.00S,2022-01-22T01:46:22.0Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612746,80,70,2022-01-22T01:46:22Z,4680000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,469.0,3.0,3.0,0.0,,,,,,,,,,,,,,
471,PT10M46.00S,2022-01-22T01:46:29.0Z,4,REGULAR,3pt,Jump Shot,[],1628379,66.04796320630749,54.41176470588235,1610612746,80,73,2022-01-22T01:46:33Z,4690000,22.0,267.0,1,right,L. Kennard 26' 3PT  (7 PTS) (B. Boston Jr. 1 AST),"[1628379, 1630527]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.75,Made,,,,,7.0,,,,,,,B. Boston Jr.,1630527.0,1.0,,,,
473,PT10M25.00S,2022-01-22T01:46:52.6Z,4,REGULAR,foul,personal,[],1628392,,,1610612755,80,73,2022-01-22T01:46:57Z,4710000,,,0,,I. Hartenstein personal FOUL (2 PF),"[1628392, 1630178]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,204058.0,2.0,0.0,Maxey,1630178.0,,,,,,,,
475,PT10M14.00S,2022-01-22T01:47:22.7Z,4,REGULAR,foul,personal,[],1630527,,,1610612755,80,73,2022-01-22T01:47:27Z,4730000,,,0,,B. Boston Jr. personal FOUL (2 PF),"[1630527, 1627788]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,202037.0,2.0,0.0,Korkmaz,1627788.0,,,,,,,,
477,PT10M04.00S,2022-01-22T01:47:46.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630178,6.783837056504599,46.32352941176471,1610612755,80,73,2022-01-22T01:47:51Z,4750000,18.0,11.0,1,left,MISS T. Maxey driving Hook,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,2.16,Missed,,,,,,,,,,,,,,,,,,
478,PT10M03.00S,2022-01-22T01:47:47.4Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,80,73,2022-01-22T01:47:51Z,4760000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,477.0,1.0,1.0,0.0,,,,,,,,,,,,,,
479,PT09M46.00S,2022-01-22T01:48:05.2Z,4,REGULAR,3pt,Jump Shot,[],1628379,93.11760840998686,94.85294117647058,1610612746,80,73,2022-01-22T01:48:08Z,4770000,224.0,12.0,1,right,MISS L. Kennard 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,22.46,Missed,,,,,,,,,,,,,,,,,,
480,PT09M43.00S,2022-01-22T01:48:08.2Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,80,73,2022-01-22T01:48:08Z,4780000,,,0,,A. Drummond REBOUND (Off:4 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,479.0,11.0,7.0,4.0,,,,,,,,,,,,,,
481,PT09M35.00S,2022-01-22T01:48:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.258212877792378,53.431372549019606,1610612755,80,73,2022-01-22T01:48:21Z,4790000,-17.0,6.0,1,left,MISS A. Drummond driving Layup,[203083],1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,1.83,Missed,,,,,,,,,,,,,,,,,,
482,PT09M32.00S,2022-01-22T01:48:19.1Z,4,REGULAR,rebound,defensive,[],202339,,,1610612746,80,73,2022-01-22T01:48:21Z,4800000,,,0,,E. Bledsoe REBOUND (Off:1 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,481.0,2.0,1.0,1.0,,,,,,,,,,,,,,
483,PT09M31.00S,2022-01-22T01:48:23.3Z,4,REGULAR,foul,personal,[],1627788,,,1610612746,80,73,2022-01-22T01:48:32Z,4810000,,,0,,F. Korkmaz personal FOUL (2 PF),"[1627788, 202339]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,2534.0,2.0,0.0,Bledsoe,202339.0,,,,,,,,
485,PT09M31.00S,2022-01-22T01:48:32.5Z,4,REGULAR,substitution,out,[],203083,,,1610612746,80,73,2022-01-22T01:48:35Z,4830000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
486,PT09M31.00S,2022-01-22T01:48:32.5Z,4,REGULAR,substitution,in,[],203954,,,1610612746,80,73,2022-01-22T01:48:35Z,4840000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
487,PT09M19.00S,2022-01-22T01:48:58.4Z,4,REGULAR,3pt,Jump Shot,[],1628379,70.64717477003943,75.73529411764706,1610612746,80,76,2022-01-22T01:49:02Z,4850000,129.0,223.0,1,right,L. Kennard 25' 3PT  (10 PTS) (E. Bledsoe 4 AST),"[1628379, 202339]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.78,Made,,,,,10.0,,,,,,,E. Bledsoe,202339.0,4.0,,,,
489,PT09M00.00S,2022-01-22T01:49:16.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,11.383048620236531,45.83333333333333,1610612755,82,76,2022-01-22T01:49:21Z,4870000,21.0,55.0,1,left,T. Harris driving floating Jump Shot (15 PTS) (T. Maxey 6 AST),"[202699, 1630178]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,5.83,Made,,,,,15.0,,,,,,,T. Maxey,1630178.0,6.0,,,,
490,PT08M41.00S,2022-01-22T01:49:35.9Z,4,REGULAR,2pt,Jump Shot,[],202339,77.7431011826544,25.735294117647058,1610612746,82,78,2022-01-22T01:49:41Z,4880000,-121.0,157.0,1,right,E. Bledsoe 19' step back Jump Shot (6 PTS),[202339],1610612746.0,LAC,step back,,,Bledsoe,E. Bledsoe,,,,,19.82,Made,,,,,6.0,,,,,,,,,,,,,
491,PT08M29.00S,2022-01-22T01:49:50.6Z,4,REGULAR,foul,personal,[],1628392,,,1610612755,82,78,2022-01-22T01:49:55Z,4890000,,,0,,I. Hartenstein personal FOUL (3 PF),"[1628392, 203954]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,204058.0,3.0,0.0,Embiid,203954.0,,,,,,,,
493,PT08M22.00S,2022-01-22T01:50:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.229303547963205,45.588235294117645,1610612755,82,78,2022-01-22T01:50:22Z,4910000,22.0,25.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,3.33,Missed,,,,,,,,,,,,,,,,,,
495,PT08M19.00S,2022-01-22T01:50:18.5Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,82,78,2022-01-22T01:50:22Z,4930000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,493.0,2.0,2.0,0.0,,,,,,,,,,,,,,
496,PT08M18.00S,2022-01-22T01:50:21.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630527,93.51182654402102,43.872549019607845,1610612746,82,78,2022-01-22T01:50:30Z,4940000,-31.0,8.0,1,right,MISS B. Boston Jr. turnaround bank Hook,[1630527],1610612746.0,LAC,turnaround bank,,,Boston Jr.,B. Boston Jr.,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,
497,PT08M18.00S,2022-01-22T01:50:21.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,82,78,2022-01-22T01:50:30Z,4950000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,496.0,,,,,,,,,,,,,,,,,
498,PT08M18.00S,2022-01-22T01:50:28.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,82,78,2022-01-22T01:50:28Z,4960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M18.00S,2022-01-22T01:50:55.6Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612755,82,78,2022-01-22T01:50:55Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT07M57.00S,2022-01-22T01:51:17.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,13.61695137976347,58.333333333333336,1610612755,82,78,2022-01-22T01:51:22Z,4980000,-42.0,75.0,1,left,MISS J. Embiid 8' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,
501,PT07M54.00S,2022-01-22T01:51:20.8Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,82,78,2022-01-22T01:51:22Z,4990000,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,500.0,3.0,1.0,2.0,,,,,,,,,,,,,,
502,PT07M48.00S,2022-01-22T01:51:28.6Z,4,REGULAR,foul,personal,[],203954,,,1610612746,82,78,2022-01-22T01:51:43Z,5000000,,,0,,J. Embiid personal FOUL (2 PF),"[203954, 1630527]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,2534.0,2.0,0.0,Boston Jr.,1630527.0,,,,,,,,
504,PT07M33.00S,2022-01-22T01:52:17.5Z,4,REGULAR,3pt,Jump Shot,[],202339,66.70499342969777,72.05882352941177,1610612746,82,78,2022-01-22T01:52:29Z,5020000,110.0,260.0,1,right,MISS E. Bledsoe 28' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,28.29,Missed,,,,,,,,,,,,,,,,,,
505,PT07M32.00S,2022-01-22T01:52:18.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,82,78,2022-01-22T01:52:35Z,5030000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,,
506,PT07M32.00S,2022-01-22T01:52:22.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,82,78,2022-01-22T01:52:35Z,5040000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,
507,PT07M32.00S,2022-01-22T01:52:41.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,82,78,2022-01-22T01:52:41Z,5050000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT07M32.00S,2022-01-22T01:55:16.1Z,4,REGULAR,substitution,out,[],1630527,,,1610612755,82,78,2022-01-22T01:55:18Z,5060000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
509,PT07M32.00S,2022-01-22T01:55:16.1Z,4,REGULAR,substitution,in,[],1629599,,,1610612755,82,78,2022-01-22T01:55:18Z,5070000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
510,PT07M21.00S,2022-01-22T01:55:39.3Z,4,REGULAR,foul,personal,[],1628392,,,1610612755,82,78,2022-01-22T01:55:47Z,5080000,,,0,,I. Hartenstein personal FOUL (4 PF),"[1628392, 1627788]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,202037.0,4.0,0.0,Korkmaz,1627788.0,,,,,,,,
512,PT07M13.00S,2022-01-22T01:56:02.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,26.757555847568987,17.401960784313726,1610612755,85,78,2022-01-22T01:56:08Z,5100000,163.0,199.0,1,left,T. Maxey 25' 3PT  (19 PTS) (J. Embiid 6 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,25.72,Made,,,,,19.0,,,,,,,J. Embiid,203954.0,6.0,,,,
514,PT06M58.00S,2022-01-22T01:56:17.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,84.44480946123521,55.14705882352941,1610612746,85,78,2022-01-22T01:56:21Z,5120000,26.0,94.0,1,right,MISS E. Bledsoe 9' pullup Shot,[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,9.72,Missed,,,,,,,,,,,,,,,,,,
515,PT06M56.00S,2022-01-22T01:56:19.4Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,85,78,2022-01-22T01:56:21Z,5130000,,,0,,T. Harris REBOUND (Off:0 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,514.0,7.0,7.0,0.0,,,,,,,,,,,,,,
516,PT06M40.00S,2022-01-22T01:56:35.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,8.886333771353483,42.64705882352941,1610612755,87,78,2022-01-22T01:56:52Z,5140000,37.0,31.0,1,left,T. Harris bank Jump Shot (17 PTS),[202699],1610612755.0,PHI,bank,,,Harris,T. Harris,,,,,4.81,Made,,,,,17.0,,,,,,,,,,,,,
517,PT06M20.00S,2022-01-22T01:56:55.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,82.86793692509855,47.30392156862745,1610612746,87,80,2022-01-22T01:57:01Z,5150000,-13.0,109.0,1,right,E. Bledsoe 10' driving floating Jump Shot (8 PTS),[202339],1610612746.0,LAC,driving floating,,,Bledsoe,E. Bledsoe,,,,,10.93,Made,,,,,8.0,,,,,,,,,,,,,
518,PT06M03.00S,2022-01-22T01:57:13.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,8.492115637319317,49.26470588235294,1610612755,89,80,2022-01-22T01:57:18Z,5160000,4.0,27.0,1,left,J. Embiid driving DUNK (31 PTS) (F. Korkmaz 2 AST),"[203954, 1627788]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.75,Made,,,,,31.0,,,,,,,F. Korkmaz,1627788.0,2.0,,,,
520,PT06M01.00S,2022-01-22T01:57:20.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,89,80,2022-01-22T01:57:20Z,5180000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M01.00S,2022-01-22T02:00:00.3Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,89,80,2022-01-22T02:00:12Z,5190000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M01.00S,2022-01-22T02:00:00.3Z,4,REGULAR,substitution,out,[],202339,,,1610612746,89,80,2022-01-22T02:00:12Z,5200000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M01.00S,2022-01-22T02:00:00.3Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,89,80,2022-01-22T02:00:12Z,5210000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M01.00S,2022-01-22T02:00:00.3Z,4,REGULAR,substitution,out,[],1628392,,,1610612746,89,80,2022-01-22T02:00:12Z,5220000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M01.00S,2022-01-22T02:00:00.3Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,89,80,2022-01-22T02:00:12Z,5230000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M01.00S,2022-01-22T02:00:00.3Z,4,REGULAR,substitution,in,[],201587,,,1610612746,89,80,2022-01-22T02:00:12Z,5240000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M01.00S,2022-01-22T02:00:00.3Z,4,REGULAR,substitution,in,[],202704,,,1610612746,89,80,2022-01-22T02:00:12Z,5250000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M01.00S,2022-01-22T02:00:00.3Z,4,REGULAR,substitution,in,[],202694,,,1610612746,89,80,2022-01-22T02:00:12Z,5260000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
529,PT05M46.00S,2022-01-22T02:00:30.5Z,4,REGULAR,3pt,Jump Shot,[],202694,76.5604467805519,10.294117647058822,1610612746,89,83,2022-01-22T02:00:34Z,5270000,-199.0,168.0,1,right,M. Morris Sr. 25' 3PT  (9 PTS) (R. Jackson 6 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.99,Made,,,,,9.0,,,,,,,R. Jackson,202704.0,6.0,,,,
