actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
364,PT09M58.00S,2021-10-31T00:56:56.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629631,,,1610612737,65,51,2021-10-31T00:57:27Z,3590000,,,0,,D. Hunter Free Throw 1 of 2 (5 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
365,PT09M58.00S,2021-10-31T00:56:56.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629631,,,1610612737,65,51,2021-10-31T00:57:27Z,3600000,,,0,,MISS D. Hunter Free Throw 2 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
366,PT09M54.00S,2021-10-31T00:57:00.7Z,3,REGULAR,rebound,offensive,[],203992,,,1610612737,65,51,2021-10-31T00:57:27Z,3610000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,365.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
367,PT09M53.00S,2021-10-31T00:57:26.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629027,10.85742444152431,82.1078431372549,1610612737,65,51,2021-10-31T00:57:31Z,3620000,-161.0,50.0,1,left,MISS T. Young 16' driving floating Shot - blocked,"[1629027, 1630178]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,16.8,Missed,,,,,,,,,,,,,,,,,Maxey,1630178.0,
368,PT09M53.00S,2021-10-31T00:57:26.2Z,3,REGULAR,block,,[],1630178,,,1610612737,65,51,2021-10-31T00:57:28Z,3630000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT09M53.00S,2021-10-31T00:57:26.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,65,51,2021-10-31T00:57:31Z,3640000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,367.0,,,,,,,,,,,,,,,,,,
370,PT09M53.00S,2021-10-31T00:57:30.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,65,51,2021-10-31T00:57:30Z,3650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M48.00S,2021-10-31T00:57:59.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,65,51,2021-10-31T00:57:59Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M44.00S,2021-10-31T00:58:21.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203992,6.652431011826544,59.55882352941176,1610612737,65,51,2021-10-31T00:58:26Z,3670000,-48.0,10.0,1,left,MISS B. Bogdanovic driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,,
373,PT09M42.00S,2021-10-31T00:58:23.8Z,3,REGULAR,rebound,defensive,[],201980,,,1610612755,65,51,2021-10-31T00:58:26Z,3680000,,,0,,D. Green REBOUND (Off:1 Def:3),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,372.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
374,PT09M39.00S,2021-10-31T00:58:28.3Z,3,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612755,65,51,2021-10-31T00:58:35Z,3690000,,,0,,T. Young shooting personal FOUL (2 PF) (Maxey 2 FT),"[1629027, 1630178]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,,,,,,,,,,,2530.0,2.0,1.0,Maxey,1630178.0,,,,,,
376,PT09M39.00S,2021-10-31T00:58:50.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,66,51,2021-10-31T00:58:50Z,3710000,,,0,,T. Maxey Free Throw 1 of 2 (8 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
377,PT09M39.00S,2021-10-31T00:59:03.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,67,51,2021-10-31T00:59:03Z,3720000,,,0,,T. Maxey Free Throw 2 of 2 (9 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
378,PT09M24.00S,2021-10-31T00:59:22.4Z,3,REGULAR,turnover,out-of-bounds,[],203992,,,1610612737,67,51,2021-10-31T00:59:29Z,3730000,,,0,,B. Bogdanovic bad pass out-of-bounds TURNOVER (2 TO),[203992],1610612737.0,ATL,bad pass,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,2.0,,,1627963.0,,,,,,,,,,
379,PT09M15.00S,2021-10-31T00:59:39.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203552,89.43823915900131,69.11764705882352,1610612755,69,51,2021-10-31T00:59:44Z,3740000,96.0,47.0,1,right,S. Curry 10' fadeaway Jump Shot (10 PTS) (J. Embiid 2 AST),"[203552, 203954]",1610612755.0,PHI,fadeaway,,,Curry,S. Curry,,,,,10.64,Made,,,,,10.0,,,,,,,,,J. Embiid,203954.0,2.0,,,
381,PT09M01.00S,2021-10-31T00:59:53.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,12.565703022339028,49.50980392156863,1610612737,69,51,2021-10-31T00:59:59Z,3760000,2.0,66.0,1,left,MISS J. Collins 6' driving floating Shot,[1628381],1610612737.0,ATL,driving floating,,,Collins,J. Collins,,,,,6.56,Missed,,,,,,,,,,,,,,,,,,,
382,PT08M59.00S,2021-10-31T00:59:55.5Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,69,51,2021-10-31T00:59:59Z,3770000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,381.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
383,PT08M53.00S,2021-10-31T01:00:02.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,93.9060446780552,47.794117647058826,1610612755,71,51,2021-10-31T01:00:13Z,3780000,-11.0,5.0,1,right,J. Embiid Layup (17 PTS) (T. Harris 4 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,1.2,Made,,,,,17.0,,,,,,,,,T. Harris,202699.0,4.0,,,
385,PT08M52.00S,2021-10-31T01:00:10.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,71,51,2021-10-31T01:00:10Z,3800000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M42.00S,2021-10-31T01:03:16.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,71,51,2021-10-31T01:03:16Z,3810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M38.00S,2021-10-31T01:03:34.8Z,3,REGULAR,2pt,Jump Shot,[],203992,5.863994743758213,89.95098039215686,1610612737,71,53,2021-10-31T01:03:41Z,3820000,-200.0,3.0,1,left,B. Bogdanovic 19' Jump Shot (9 PTS) (T. Young 7 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,19.98,Made,,,,,9.0,,,,,,,,,T. Young,1629027.0,7.0,,,
389,PT08M26.00S,2021-10-31T01:03:50.8Z,3,REGULAR,foul,offensive,[],201980,,,1610612755,71,53,2021-10-31T01:03:58Z,3840000,,,0,,D. Green offensive FOUL (2 PF),"[201980, 1629631]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,1193.0,2.0,0.0,Hunter,1629631.0,,,,,,
391,PT08M26.00S,2021-10-31T01:03:50.8Z,3,REGULAR,turnover,offensive foul,[],201980,,,1610612755,71,53,2021-10-31T01:03:50Z,3860000,,,0,,D. Green offensive foul TURNOVER (2 TO),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,2.0,,,1193.0,,,,,,,,,,
392,PT08M18.00S,2021-10-31T01:04:03.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203992,4.681340341655716,49.50980392156863,1610612737,71,55,2021-10-31T01:06:03Z,3870000,2.0,-8.0,1,left,B. Bogdanovic driving reverse Layup (11 PTS) (T. Young 8 AST),"[203992, 1629027]",1610612737.0,ATL,driving reverse,,,Bogdanovic,B. Bogdanovic,,,,,0.89,Made,,,,,11.0,,,,,,,,,T. Young,1629027.0,8.0,,,
394,PT08M03.00S,2021-10-31T01:04:18.5Z,3,REGULAR,2pt,Jump Shot,[],203954,91.80354796320631,21.323529411764707,1610612755,71,55,2021-10-31T01:04:31Z,3890000,-143.0,25.0,1,right,MISS J. Embiid 14' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,14.55,Missed,,,,,,,,,,,,,,,,,,,
395,PT08M03.00S,2021-10-31T01:04:18.5Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,71,55,2021-10-31T01:04:31Z,3900000,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,394.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
396,PT07M55.00S,2021-10-31T01:04:27.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,5.995400788436268,51.9607843137255,1610612737,71,57,2021-10-31T01:04:56Z,3910000,-10.0,4.0,1,left,D. Hunter running finger roll Layup (7 PTS),[1629631],1610612737.0,ATL,running finger roll,,,Hunter,D. Hunter,,,,,1.05,Made,,,,,7.0,,,,,,,,,,,,,,
397,PT07M37.00S,2021-10-31T01:04:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,91.80354796320631,63.725490196078425,1610612755,73,57,2021-10-31T01:04:59Z,3920000,69.0,25.0,1,right,T. Harris 7' turnaround Jump Shot (16 PTS),[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,7.28,Made,,,,,16.0,,,,,,,,,,,,,,
398,PT07M14.00S,2021-10-31T01:05:07.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,14.273981603153747,47.549019607843135,1610612737,73,57,2021-10-31T01:05:23Z,3930000,12.0,82.0,1,left,MISS C. Capela 8' Jump Shot,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,8.26,Missed,,,,,,,,,,,,,,,,,,,
399,PT07M12.00S,2021-10-31T01:05:09.8Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,73,57,2021-10-31T01:05:23Z,3940000,,,0,,C. Capela REBOUND (Off:7 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,398.0,10.0,3.0,7.0,,,,,,,,,,,,,,,
400,PT07M12.00S,2021-10-31T01:05:12.3Z,3,REGULAR,foul,personal,['2freethrow'],201980,,,1610612737,73,57,2021-10-31T01:05:26Z,3950000,,,0,,D. Green shooting personal FOUL (3 PF) (Capela 2 FT),"[201980, 203991]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,,,,,,,,1193.0,3.0,0.0,Capela,203991.0,,,,,,
402,PT07M12.00S,2021-10-31T01:05:36.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,73,57,2021-10-31T01:05:36Z,3970000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
403,PT07M12.00S,2021-10-31T01:05:36.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,73,57,2021-10-31T01:05:36Z,3980000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,,
404,PT07M12.00S,2021-10-31T01:05:53.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,73,58,2021-10-31T01:05:53Z,3990000,,,0,,C. Capela Free Throw 2 of 2 (9 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
405,PT06M53.00S,2021-10-31T01:06:13.4Z,3,REGULAR,2pt,Jump Shot,[],203552,87.33574244415243,75.24509803921569,1610612755,75,58,2021-10-31T01:06:18Z,4000000,126.0,67.0,1,right,S. Curry 14' pullup Jump Shot (12 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,14.26,Made,,,,,12.0,,,,,,,,,,,,,,
406,PT06M44.00S,2021-10-31T01:06:21.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,35.03613666228647,72.54901960784314,1610612737,75,58,2021-10-31T01:06:29Z,4010000,-113.0,277.0,1,left,MISS T. Young 29' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,29.89,Missed,,,,,,,,,,,,,,,,,,,
407,PT06M40.00S,2021-10-31T01:06:25.5Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,75,58,2021-10-31T01:06:29Z,4020000,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,406.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
408,PT06M35.00S,2021-10-31T01:06:30.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201980,86.94152431011827,93.87254901960785,1610612755,75,58,2021-10-31T01:06:37Z,4030000,219.0,70.0,1,right,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
409,PT06M32.00S,2021-10-31T01:06:33.4Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,75,58,2021-10-31T01:06:37Z,4040000,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,408.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
410,PT06M25.00S,2021-10-31T01:06:41.1Z,3,REGULAR,3pt,Jump Shot,[],1629631,32.013797634691194,51.470588235294116,1610612737,75,58,2021-10-31T01:06:48Z,4050000,-7.0,248.0,1,left,MISS D. Hunter 24' pullup 3PT,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
411,PT06M21.00S,2021-10-31T01:06:45.1Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,75,58,2021-10-31T01:06:48Z,4060000,,,0,,T. Harris REBOUND (Off:0 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,410.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
412,PT06M17.00S,2021-10-31T01:06:51.2Z,3,REGULAR,foul,offensive,[],202699,,,1610612755,75,58,2021-10-31T01:07:00Z,4070000,,,0,,T. Harris offensive FOUL (2 PF),"[202699, 1629027]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Young,1629027.0,,,,,,
414,PT06M17.00S,2021-10-31T01:06:51.2Z,3,REGULAR,turnover,offensive foul,[],202699,,,1610612755,75,58,2021-10-31T01:06:51Z,4090000,,,0,,T. Harris offensive foul TURNOVER (1 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,1.0,,,1627963.0,,,,,,,,,,
415,PT06M17.00S,2021-10-31T01:07:02.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,75,58,2021-10-31T01:07:02Z,4100000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M06.00S,2021-10-31T01:10:03.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203992,23.209592641261498,49.01960784313725,1610612737,75,60,2021-10-31T01:10:08Z,4110000,5.0,166.0,1,left,B. Bogdanovic 16' pullup Jump Shot (13 PTS) (T. Young 9 AST),"[203992, 1629027]",1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,16.58,Made,,,,,13.0,,,,,,,,,T. Young,1629027.0,9.0,,,
418,PT05M39.00S,2021-10-31T01:10:31.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,81.553876478318,48.529411764705884,1610612755,77,60,2021-10-31T01:10:37Z,4130000,-7.0,121.0,1,right,T. Harris 12' floating Jump Shot (18 PTS) (D. Green 2 AST),"[202699, 201980]",1610612755.0,PHI,floating,,,Harris,T. Harris,,,,,12.11,Made,,,,,18.0,,,,,,,,,D. Green,201980.0,2.0,,,
420,PT05M16.00S,2021-10-31T01:10:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,17.559132720105126,50.49019607843137,1610612737,77,60,2021-10-31T01:11:00Z,4150000,-2.0,113.0,1,left,MISS D. Hunter 11' turnaround Shot,[1629631],1610612737.0,ATL,turnaround,,,Hunter,D. Hunter,,,,,11.26,Missed,,,,,,,,,,,,,,,,,,,
421,PT05M14.00S,2021-10-31T01:10:56.3Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,77,60,2021-10-31T01:11:00Z,4160000,,,0,,T. Harris REBOUND (Off:0 Def:8),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,420.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
422,PT04M55.00S,2021-10-31T01:11:14.9Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,77,60,2021-10-31T01:11:55Z,4170000,,,0,,J. Embiid bad pass TURNOVER (2 TO),"[203954, 1628381]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,2.0,Collins,1628381.0,,,,,,,,,,,
423,PT04M55.00S,2021-10-31T01:11:14.9Z,3,REGULAR,steal,,[],1628381,,,1610612737,77,60,2021-10-31T01:11:55Z,4180000,,,0,,J. Collins STEAL (2 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M49.00S,2021-10-31T01:11:21.7Z,3,REGULAR,turnover,lost ball,[],203992,,,1610612737,77,60,2021-10-31T01:13:02Z,4190000,,,0,,B. Bogdanovic lost ball TURNOVER (3 TO),"[203992, 201980]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,3.0,Green,201980.0,,,,,,,,,,,
425,PT04M49.00S,2021-10-31T01:11:21.7Z,3,REGULAR,steal,,[],201980,,,1610612755,77,60,2021-10-31T01:11:25Z,4200000,,,0,,D. Green STEAL (2 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M49.00S,2021-10-31T01:11:27.9Z,3,REGULAR,foul,personal,[],203992,,,1610612755,77,60,2021-10-31T01:13:56Z,4215000,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 201980]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,2530.0,1.0,0.0,Green,201980.0,,,,,,
428,PT04M49.00S,2021-10-31T01:11:33.9Z,3,REGULAR,substitution,out,[],1629631,,,1610612755,77,60,2021-10-31T01:11:43Z,4230000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M49.00S,2021-10-31T01:11:33.9Z,3,REGULAR,substitution,in,[],1629629,,,1610612755,77,60,2021-10-31T01:11:43Z,4240000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M30.00S,2021-10-31T01:12:10.4Z,3,REGULAR,foul,personal,['2freethrow'],203991,,,1610612755,77,60,2021-10-31T01:12:18Z,4250000,,,0,,C. Capela shooting personal FOUL (4 PF) (Embiid 2 FT),"[203991, 203954]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,1193.0,4.0,0.0,Embiid,203954.0,,,,,,
432,PT04M30.00S,2021-10-31T01:12:48.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,78,60,2021-10-31T01:12:48Z,4270000,,,0,,J. Embiid Free Throw 1 of 2 (18 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
433,PT04M30.00S,2021-10-31T01:13:08.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,79,60,2021-10-31T01:13:08Z,4280000,,,0,,J. Embiid Free Throw 2 of 2 (19 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
434,PT04M18.00S,2021-10-31T01:13:20.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.469776609724048,51.71568627450981,1610612737,79,62,2021-10-31T01:15:18Z,4290000,-9.0,-1.0,1,left,C. Capela alley-oop DUNK (11 PTS) (J. Collins 3 AST),"[203991, 1628381]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.87,Made,,,,,11.0,,,,,,,,,J. Collins,1628381.0,3.0,,,
437,PT04M02.00S,2021-10-31T01:13:36.9Z,3,REGULAR,2pt,Jump Shot,[],203552,71.69842312746385,47.30392156862745,1610612755,79,62,2021-10-31T01:13:41Z,4310000,-13.0,214.0,1,right,MISS S. Curry 21' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,21.39,Missed,,,,,,,,,,,,,,,,,,,
438,PT03M59.00S,2021-10-31T01:13:39.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,79,62,2021-10-31T01:13:41Z,4320000,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,437.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
439,PT03M47.00S,2021-10-31T01:13:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,13.222733245729303,38.48039215686275,1610612737,79,62,2021-10-31T01:16:17Z,4330000,58.0,72.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,9.2,Missed,,,,,,,,,,,,,,,,,,,
440,PT03M45.00S,2021-10-31T01:13:53.8Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,79,62,2021-10-31T01:14:03Z,4340000,,,0,,C. Capela REBOUND (Off:8 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,439.0,11.0,3.0,8.0,,,,,,,,,,,,,,,
441,PT03M45.00S,2021-10-31T01:13:55.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203991,13.091327201051248,51.470588235294116,1610612737,79,62,2021-10-31T01:14:07Z,4350000,-7.0,71.0,1,left,MISS C. Capela 7' Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,7.1,Missed,,,,,,,,,,,,,,,,,,,
442,PT03M41.00S,2021-10-31T01:13:59.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,79,62,2021-10-31T01:14:07Z,4360000,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,441.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
443,PT03M33.00S,2021-10-31T01:14:06.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,90.3580814717477,50.0,1610612755,81,62,2021-10-31T01:14:15Z,4370000,0.0,38.0,1,right,T. Harris driving finger roll Layup (20 PTS) (D. Green 3 AST),"[202699, 201980]",1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,3.81,Made,,,,,20.0,,,,,,,,,D. Green,201980.0,3.0,,,
445,PT03M24.00S,2021-10-31T01:14:15.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629629,15.456636005256241,16.666666666666664,1610612737,81,62,2021-10-31T01:14:24Z,4390000,167.0,93.0,1,left,MISS C. Reddish 19' pullup Shot,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,,
446,PT03M21.00S,2021-10-31T01:14:18.4Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,81,62,2021-10-31T01:14:24Z,4400000,,,0,,T. Harris REBOUND (Off:0 Def:9),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,445.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
447,PT03M18.00S,2021-10-31T01:14:21.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203552,79.31997371879106,5.637254901960785,1610612755,84,62,2021-10-31T01:17:04Z,4410000,-222.0,142.0,1,right,S. Curry 26' 3PT running (15 PTS) (T. Maxey 3 AST),"[203552, 1630178]",1610612755.0,PHI,running,,,Curry,S. Curry,,,,,26.33,Made,,,,,15.0,,,,,,,,,T. Maxey,1630178.0,3.0,,,
449,PT02M54.00S,2021-10-31T01:14:45.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,10.5946123521682,51.470588235294116,1610612737,84,62,2021-10-31T01:14:50Z,4430000,-7.0,47.0,1,left,MISS T. Young floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,4.77,Missed,,,,,,,,,,,,,,,,,,,
450,PT02M52.00S,2021-10-31T01:14:47.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,84,62,2021-10-31T01:14:50Z,4440000,,,0,,J. Embiid REBOUND (Off:0 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,449.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
451,PT02M48.00S,2021-10-31T01:14:51.0Z,3,REGULAR,turnover,bad pass,[],1630178,,,1610612755,84,62,2021-10-31T01:14:54Z,4450000,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 203992]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,1.0,Bogdanovic,203992.0,,,,,,,,,,,
452,PT02M48.00S,2021-10-31T01:14:51.0Z,3,REGULAR,steal,,[],203992,,,1610612737,84,62,2021-10-31T01:15:24Z,4460000,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M37.00S,2021-10-31T01:15:01.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,29.911300919842315,66.17647058823529,1610612737,84,62,2021-10-31T01:15:07Z,4470000,-81.0,229.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,,
