actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
367,PT09M03.00S,2021-10-23T01:04:07.9Z,3,REGULAR,2pt,Jump Shot,[],203552,70.51576872536137,35.78431372549019,1610612755,66,60,2021-10-23T01:04:15Z,3660000,-71.0,225.0,1,right,MISS S. Curry 23' step back Shot,[203552],1610612755.0,PHI,step back,,,Curry,S. Curry,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,
368,PT09M00.00S,2021-10-23T01:04:10.9Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,66,60,2021-10-23T01:04:15Z,3670000,,,0,,B. Griffin REBOUND (Off:0 Def:3),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,367.0,3.0,3.0,0.0,,,
369,PT08M54.00S,2021-10-23T01:04:17.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,10.463206307490145,43.13725490196079,1610612751,66,60,2021-10-23T01:04:23Z,3680000,34.0,46.0,1,left,MISS J. Harden driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,5.73,Missed,,,,,,,,,,,,,,,,,,
370,PT08M53.00S,2021-10-23T01:04:18.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,66,60,2021-10-23T01:04:23Z,3690000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,369.0,,,,,,
371,PT08M53.00S,2021-10-23T01:04:21.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,66,60,2021-10-23T01:04:21Z,3700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M50.00S,2021-10-23T01:04:37.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201142,31.225361366622867,44.6078431372549,1610612751,66,60,2021-10-23T01:04:46Z,3710000,27.0,241.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,24.25,Missed,,,,,,,,,,,,,,,,,,
373,PT08M47.00S,2021-10-23T01:04:40.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,66,60,2021-10-23T01:04:46Z,3720000,,,0,,J. Embiid REBOUND (Off:2 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,372.0,7.0,5.0,2.0,,,
374,PT08M39.00S,2021-10-23T01:04:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.77463863337714,45.34313725490196,1610612755,68,60,2021-10-23T01:04:53Z,3730000,-23.0,6.0,1,right,T. Maxey driving Layup (8 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,2.41,Made,8.0,,,,,,,,,,,,,,,,,
375,PT08M17.00S,2021-10-23T01:05:10.3Z,3,REGULAR,3pt,Jump Shot,[],203925,29.25427069645204,27.450980392156865,1610612751,68,60,2021-10-23T01:05:16Z,3740000,113.0,222.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,
376,PT08M12.00S,2021-10-23T01:05:15.3Z,3,REGULAR,rebound,offensive,[],201935,,,1610612751,68,60,2021-10-23T01:05:16Z,3750000,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,375.0,3.0,2.0,1.0,,,
377,PT08M12.00S,2021-10-23T01:05:14.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,5.590000152587891,50.0,1610612751,68,62,2021-10-23T01:05:14Z,3760000,0.0,0.0,1,left,J. Harden tip Layup (14 PTS),[201935],1610612751.0,BKN,tip,,,Harden,J. Harden,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,,,
378,PT07M56.00S,2021-10-23T01:05:30.9Z,3,REGULAR,3pt,Jump Shot,[],203954,67.36202365308804,43.872549019607845,1610612755,71,62,2021-10-23T01:05:35Z,3770000,-31.0,254.0,1,right,J. Embiid 25' 3PT  (12 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.61,Made,12.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,,
380,PT07M52.00S,2021-10-23T01:05:39.5Z,3,REGULAR,foul,personal,[],201980,,,1610612751,71,62,2021-10-23T01:05:44Z,3790000,,,0,,D. Green personal FOUL (4 PF),"[201980, 201142]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,201245.0,4.0,0.0,Durant,201142.0,,,,,,,,,
382,PT07M52.00S,2021-10-23T01:05:44.7Z,3,REGULAR,substitution,out,[],201933,,,1610612751,71,62,2021-10-23T01:05:54Z,3810000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M52.00S,2021-10-23T01:05:44.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,71,62,2021-10-23T01:05:54Z,3820000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M52.00S,2021-10-23T01:05:44.7Z,3,REGULAR,substitution,in,[],200746,,,1610612751,71,62,2021-10-23T01:05:54Z,3830000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M52.00S,2021-10-23T01:05:44.7Z,3,REGULAR,substitution,in,[],201988,,,1610612751,71,62,2021-10-23T01:05:54Z,3840000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M36.00S,2021-10-23T01:06:19.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203925,5.469776609724048,50.0,1610612751,71,64,2021-10-23T01:06:28Z,3850000,0.0,-1.0,1,left,J. Harris driving finger roll Layup (6 PTS) (J. Harden 4 AST),"[203925, 201935]",1610612751.0,BKN,driving finger roll,,,Harris,J. Harris,,,,,0.11,Made,6.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,,
388,PT07M23.00S,2021-10-23T01:06:32.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,82.07950065703022,43.627450980392155,1610612755,73,64,2021-10-23T01:06:37Z,3870000,-32.0,116.0,1,right,T. Maxey 12' pullup Jump Shot (10 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,12.03,Made,10.0,,,,,,,,,,,,,,,,,
389,PT07M08.00S,2021-10-23T01:06:48.9Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,73,64,2021-10-23T01:06:56Z,3880000,,,0,,K. Durant lost ball out-of-bounds TURNOVER (2 TO),[201142],1610612751.0,BKN,lost ball,,,Durant,K. Durant,,,,,,,,,,,202027.0,,,,,,,,,,,2.0,,
390,PT06M59.00S,2021-10-23T01:07:20.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,93.9060446780552,53.431372549019606,1610612755,75,64,2021-10-23T01:07:25Z,3890000,17.0,5.0,1,right,J. Embiid driving reverse Layup (14 PTS),[203954],1610612755.0,PHI,driving reverse,,,Embiid,J. Embiid,,,,,1.79,Made,14.0,,,,,,,,,,,,,,,,,
391,PT06M50.00S,2021-10-23T01:07:28.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,10.33180026281209,48.03921568627451,1610612751,75,66,2021-10-23T01:09:04Z,3900000,10.0,45.0,1,left,J. Harden driving floating Jump Shot (16 PTS),[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,4.57,Made,16.0,,,,,,,,,,,,,,,,,
392,PT06M43.00S,2021-10-23T01:07:36.0Z,3,REGULAR,2pt,Jump Shot,[],202699,76.82325886990802,35.53921568627451,1610612755,75,66,2021-10-23T01:07:42Z,3910000,-72.0,165.0,1,right,MISS T. Harris 18' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,18.05,Missed,,,,,,,,,,,,,,,,,,
393,PT06M40.00S,2021-10-23T01:07:39.0Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,75,66,2021-10-23T01:07:42Z,3920000,,,0,,J. Harris REBOUND (Off:1 Def:4),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,392.0,5.0,4.0,1.0,,,
394,PT06M33.00S,2021-10-23T01:07:58.6Z,3,REGULAR,foul,personal,[],202699,,,1610612751,75,66,2021-10-23T01:08:46Z,3930000,,,0,,T. Harris personal FOUL (1 PF),"[202699, 201935]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,202027.0,1.0,0.0,Harden,201935.0,,,,,,,,,
396,PT06M33.00S,2021-10-23T01:08:16.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,75,66,2021-10-23T01:08:16Z,3950000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M25.00S,2021-10-23T01:11:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,5.469776609724048,55.392156862745104,1610612751,75,66,2021-10-23T01:11:37Z,3960000,-27.0,-1.0,1,left,MISS J. Harden driving finger roll Layup - blocked,"[201935, 203954]",1610612751.0,BKN,driving finger roll,,,Harden,J. Harden,,,,,2.7,Missed,,,,,,,,,,Embiid,203954.0,,,,,,,
398,PT06M25.00S,2021-10-23T01:11:30.9Z,3,REGULAR,block,,[],203954,,,1610612751,75,66,2021-10-23T01:11:33Z,3970000,,,0,,J. Embiid BLOCK (4 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M23.00S,2021-10-23T01:11:32.9Z,3,REGULAR,rebound,defensive,[],203552,,,1610612755,75,66,2021-10-23T01:11:37Z,3980000,,,0,,S. Curry REBOUND (Off:0 Def:4),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,397.0,4.0,4.0,0.0,,,
400,PT06M20.00S,2021-10-23T01:11:36.6Z,3,REGULAR,3pt,Jump Shot,[],201980,71.96123521681997,79.16666666666666,1610612755,75,66,2021-10-23T01:11:42Z,3990000,146.0,211.0,1,right,MISS D. Green 25' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
401,PT06M17.00S,2021-10-23T01:11:39.6Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,75,66,2021-10-23T01:11:42Z,4000000,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,400.0,4.0,3.0,1.0,,,
402,PT06M12.00S,2021-10-23T01:11:44.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203925,18.610381077529567,9.068627450980392,1610612751,75,69,2021-10-23T01:11:50Z,4010000,205.0,122.0,1,left,J. Harris 3PT  (9 PTS) (J. Harden 5 AST),"[203925, 201935]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,23.85,Made,9.0,J. Harden,201935.0,5.0,,,,,,,,,,,,,,
404,PT05M47.00S,2021-10-23T01:12:08.5Z,3,REGULAR,3pt,Jump Shot,[],203954,73.40670170827858,80.88235294117648,1610612755,78,69,2021-10-23T01:12:13Z,4030000,154.0,197.0,1,right,J. Embiid 25' 3PT pullup (17 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,25.07,Made,17.0,,,,,,,,,,,,,,,,,
405,PT05M34.00S,2021-10-23T01:12:21.6Z,3,REGULAR,3pt,Jump Shot,[],201142,31.09395532194481,65.44117647058823,1610612751,78,69,2021-10-23T01:12:24Z,4040000,-77.0,240.0,1,left,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,
406,PT05M33.00S,2021-10-23T01:12:22.6Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,78,69,2021-10-23T01:12:24Z,4050000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,405.0,6.0,6.0,0.0,,,
407,PT05M18.00S,2021-10-23T01:12:38.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,85.49605781865965,49.26470588235294,1610612755,78,69,2021-10-23T01:12:42Z,4060000,-4.0,84.0,1,right,MISS T. Harris 8' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,8.39,Missed,,,,,,,,,,,,,,,,,,
408,PT05M16.00S,2021-10-23T01:12:40.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,78,69,2021-10-23T01:12:42Z,4070000,,,0,,K. Durant REBOUND (Off:2 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,407.0,8.0,6.0,2.0,,,
409,PT05M02.00S,2021-10-23T01:12:54.4Z,3,REGULAR,2pt,Jump Shot,[],200746,16.245072273324574,27.205882352941174,1610612751,78,71,2021-10-23T01:12:59Z,4080000,114.0,100.0,1,left,L. Aldridge 15' Jump Shot (10 PTS) (J. Harris 1 AST),"[200746, 203925]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,15.18,Made,10.0,J. Harris,203925.0,1.0,,,,,,,,,,,,,,
411,PT04M40.00S,2021-10-23T01:13:18.6Z,3,REGULAR,foul,personal,[],201988,,,1610612755,78,71,2021-10-23T01:14:22Z,4100000,,,0,,P. Mills personal FOUL (2 PF),"[201988, 203954]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,2714.0,2.0,0.0,Embiid,203954.0,,,,,,,,,
413,PT04M40.00S,2021-10-23T01:13:37.3Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,78,71,2021-10-23T01:13:48Z,4120000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M40.00S,2021-10-23T01:13:37.3Z,3,REGULAR,substitution,out,[],201980,,,1610612755,78,71,2021-10-23T01:13:48Z,4130000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M40.00S,2021-10-23T01:13:37.3Z,3,REGULAR,substitution,out,[],203925,,,1610612755,78,71,2021-10-23T01:13:48Z,4140000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M40.00S,2021-10-23T01:13:37.3Z,3,REGULAR,substitution,out,[],201935,,,1610612755,78,71,2021-10-23T01:13:48Z,4150000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M40.00S,2021-10-23T01:13:37.3Z,3,REGULAR,substitution,in,[],1629680,,,1610612755,78,71,2021-10-23T01:13:48Z,4160000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M40.00S,2021-10-23T01:13:37.3Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,78,71,2021-10-23T01:13:48Z,4170000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M40.00S,2021-10-23T01:13:37.3Z,3,REGULAR,substitution,in,[],200794,,,1610612755,78,71,2021-10-23T01:13:48Z,4180000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M40.00S,2021-10-23T01:13:37.3Z,3,REGULAR,substitution,in,[],1628975,,,1610612755,78,71,2021-10-23T01:13:48Z,4190000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M32.00S,2021-10-23T01:13:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,91.67214191852825,46.81372549019608,1610612755,78,71,2021-10-23T01:14:04Z,4200000,-16.0,26.0,1,right,MISS T. Harris driving finger roll Layup - blocked,"[202699, 200746]",1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,3.03,Missed,,,,,,,,,,Aldridge,200746.0,,,,,,,
439,PT04M32.00S,2021-10-23T01:13:57.4Z,3,REGULAR,block,,[],200746,,,1610612755,78,71,2021-10-23T01:16:21Z,4205000,,,0,,L. Aldridge BLOCK (1 BLK),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M30.00S,2021-10-23T01:13:59.4Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,78,71,2021-10-23T01:14:04Z,4210000,,,0,,K. Durant REBOUND (Off:2 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,421.0,9.0,7.0,2.0,,,
423,PT04M28.00S,2021-10-23T01:14:04.3Z,3,REGULAR,foul,personal,[],1629680,,,1610612751,78,71,2021-10-23T01:14:18Z,4220000,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 201142]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,202027.0,1.0,0.0,Durant,201142.0,,,,,,,,,
425,PT04M22.00S,2021-10-23T01:14:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,9.674770039421814,37.745098039215684,1610612751,78,73,2021-10-23T01:14:37Z,4240000,61.0,38.0,1,left,K. Durant 7' turnaround fadeaway Jump Shot (21 PTS),[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,7.23,Made,21.0,,,,,,,,,,,,,,,,,
426,PT04M05.00S,2021-10-23T01:14:49.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,94.43166885676742,51.9607843137255,1610612755,80,73,2021-10-23T01:14:53Z,4250000,10.0,0.0,1,right,M. Thybulle Layup (2 PTS) (T. Harris 2 AST),"[1629680, 202699]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,0.98,Made,2.0,T. Harris,202699.0,2.0,,,,,,,,,,,,,,
428,PT03M45.00S,2021-10-23T01:15:08.2Z,3,REGULAR,2pt,Jump Shot,[],201142,14.273981603153747,75.0,1610612751,80,73,2021-10-23T01:15:13Z,4270000,-125.0,82.0,1,left,MISS K. Durant 14' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,14.93,Missed,,,,,,,,,,,,,,,,,,
429,PT03M43.00S,2021-10-23T01:15:10.2Z,3,REGULAR,rebound,offensive,[],201142,,,1610612751,80,73,2021-10-23T01:15:13Z,4280000,,,0,,K. Durant REBOUND (Off:3 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,428.0,10.0,7.0,3.0,,,
430,PT03M41.00S,2021-10-23T01:15:13.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201988,4.155716162943495,98.77450980392157,1610612751,80,76,2021-10-23T01:15:18Z,4290000,-244.0,-13.0,1,left,P. Mills 24' 3PT  (9 PTS) (K. Durant 9 AST),"[201988, 201142]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.43,Made,9.0,K. Durant,201142.0,9.0,,,,,,,,,,,,,,
432,PT03M19.00S,2021-10-23T01:15:34.3Z,3,REGULAR,3pt,Jump Shot,[],203552,79.58278580814718,94.85294117647058,1610612755,83,76,2021-10-23T01:15:43Z,4310000,224.0,139.0,1,right,S. Curry 26' 3PT  (19 PTS) (T. Harris 3 AST),"[203552, 202699]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,26.41,Made,19.0,T. Harris,202699.0,3.0,,,,,,,,,,,,,,
435,PT02M54.00S,2021-10-23T01:16:00.4Z,3,REGULAR,3pt,Jump Shot,[],200794,8.492115637319317,4.411764705882353,1610612751,83,76,2021-10-23T01:16:05Z,4340000,228.0,27.0,1,left,MISS P. Millsap 3PT,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,
436,PT02M52.00S,2021-10-23T01:16:02.3Z,3,REGULAR,rebound,offensive,[],1628975,,,1610612751,83,76,2021-10-23T01:16:02Z,4350000,,,0,,J. Carter REBOUND (Off:1 Def:0),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,435.0,1.0,0.0,1.0,,,
437,PT02M51.00S,2021-10-23T01:16:03.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",200794,4.681340341655716,51.9607843137255,1610612751,83,78,2021-10-23T01:16:08Z,4360000,-10.0,-8.0,1,left,P. Millsap DUNK (7 PTS) (K. Durant 10 AST),"[200794, 201142]",1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,1.3,Made,7.0,K. Durant,201142.0,10.0,,,,,,,,,,,,,,
440,PT02M30.00S,2021-10-23T01:16:23.3Z,3,REGULAR,2pt,Jump Shot,[],203954,90.09526938239159,20.34313725490196,1610612755,85,78,2021-10-23T01:16:28Z,4380000,-148.0,41.0,1,right,J. Embiid 15' pullup Jump Shot (19 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,15.38,Made,19.0,,,,,,,,,,,,,,,,,
441,PT02M21.00S,2021-10-23T01:16:32.3Z,3,REGULAR,3pt,Jump Shot,[],1628975,22.421156373193167,12.254901960784313,1610612751,85,81,2021-10-23T01:16:37Z,4390000,189.0,158.0,1,left,J. Carter 24' 3PT pullup (3 PTS),[1628975],1610612751.0,BKN,pullup,,,Carter,J. Carter,,,,,24.63,Made,3.0,,,,,,,,,,,,,,,,,
442,PT01M54.00S,2021-10-23T01:16:59.3Z,3,REGULAR,2pt,Jump Shot,[],203954,82.86793692509855,18.38235294117647,1610612755,85,81,2021-10-23T01:17:03Z,4400000,-158.0,109.0,1,right,MISS J. Embiid 19' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,19.17,Missed,,,,,,,,,,,,,,,,,,
443,PT01M53.00S,2021-10-23T01:17:00.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,85,81,2021-10-23T01:17:03Z,4410000,,,0,,K. Durant REBOUND (Off:3 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,442.0,11.0,8.0,3.0,,,
444,PT01M48.00S,2021-10-23T01:17:07.5Z,3,REGULAR,foul,personal,['2freethrow'],203954,,,1610612751,85,81,2021-10-23T01:17:16Z,4420000,,,0,,J. Embiid shooting personal FOUL (1 PF) (Durant 2 FT),"[203954, 201142]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,202027.0,1.0,1.0,Durant,201142.0,,,,,,,,,
446,PT01M48.00S,2021-10-23T01:17:20.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,85,81,2021-10-23T01:17:20Z,4440000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M48.00S,2021-10-23T01:20:03.4Z,3,REGULAR,substitution,out,[],202699,,,1610612751,85,81,2021-10-23T01:20:18Z,4450000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M48.00S,2021-10-23T01:20:03.4Z,3,REGULAR,substitution,out,[],203954,,,1610612751,85,81,2021-10-23T01:20:18Z,4460000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M48.00S,2021-10-23T01:20:03.4Z,3,REGULAR,substitution,in,[],203083,,,1610612751,85,81,2021-10-23T01:20:18Z,4470000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M48.00S,2021-10-23T01:20:03.4Z,3,REGULAR,substitution,in,[],1627777,,,1610612751,85,81,2021-10-23T01:20:18Z,4480000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M48.00S,2021-10-23T01:20:38.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201142,,,1610612751,85,82,2021-10-23T01:20:38Z,4490000,,,0,,K. Durant Free Throw 1 of 2 (22 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
452,PT01M48.00S,2021-10-23T01:20:50.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201142,,,1610612751,85,83,2021-10-23T01:20:50Z,4500000,,,0,,K. Durant Free Throw 2 of 2 (23 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
453,PT01M30.00S,2021-10-23T01:21:09.5Z,3,REGULAR,3pt,Jump Shot,[],203552,73.27529566360053,82.35294117647058,1610612755,88,83,2021-10-23T01:21:14Z,4510000,162.0,199.0,1,right,S. Curry 25' 3PT pullup (22 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,25.62,Made,22.0,,,,,,,,,,,,,,,,,
454,PT01M17.00S,2021-10-23T01:21:22.1Z,3,REGULAR,2pt,Jump Shot,[],201142,18.74178712220762,33.82352941176471,1610612751,88,83,2021-10-23T01:21:30Z,4520000,81.0,124.0,1,left,MISS K. Durant 14' turnaround fadeaway Shot,[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,14.78,Missed,,,,,,,,,,,,,,,,,,
455,PT01M14.00S,2021-10-23T01:21:25.1Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,88,83,2021-10-23T01:21:30Z,4530000,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,454.0,1.0,1.0,0.0,,,
456,PT01M01.00S,2021-10-23T01:21:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,92.9862023653088,51.225490196078425,1610612755,88,83,2021-10-23T01:21:41Z,4540000,6.0,13.0,1,right,MISS F. Korkmaz Layup - blocked,"[1627788, 200746]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,1.47,Missed,,,,,,,,,,Aldridge,200746.0,,,,,,,
