actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
176,PT09M30.00S,2021-12-10T00:41:55.4Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,36,36,2021-12-10T00:42:02Z,1750000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,
177,PT09M30.00S,2021-12-10T00:42:08.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,36,36,2021-12-10T00:42:08Z,1760000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M17.00S,2021-12-10T00:45:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,5.962549277266746,50.49019607843137,1610612755,36,36,2021-12-10T00:45:10Z,1770000,-2.0,4.0,1,left,MISS A. Drummond cutting Layup - blocked,"[203083, 203497]",1610612755.0,PHI,cutting,,,Drummond,A. Drummond,,,,,0.43,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
179,PT09M17.00S,2021-12-10T00:45:05.4Z,2,REGULAR,block,,[],203497,,,1610612755,36,36,2021-12-10T00:45:07Z,1780000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M17.00S,2021-12-10T00:45:05.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,36,36,2021-12-10T00:45:10Z,1790000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,178.0,,,,,,,,,,,,,,,,
181,PT09M17.00S,2021-12-10T00:45:09.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,36,36,2021-12-10T00:45:09Z,1800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M15.00S,2021-12-10T00:45:22.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,8.853482260183966,4.656862745098039,1610612755,36,36,2021-12-10T00:45:27Z,1810000,227.0,31.0,1,left,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,22.88,Missed,,,,,,,,,,,,,,,,,,
183,PT09M13.00S,2021-12-10T00:45:24.3Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,36,36,2021-12-10T00:45:27Z,1820000,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,
184,PT09M11.00S,2021-12-10T00:45:28.8Z,2,REGULAR,turnover,out-of-bounds,[],200752,,,1610612762,36,36,2021-12-10T00:45:34Z,1830000,,,0,,R. Gay bad pass out-of-bounds TURNOVER (1 TO),[200752],1610612762.0,UTA,bad pass,,,Gay,R. Gay,,,,,,,,,,,,,,,1179.0,,,,,1.0,,,,
185,PT08M59.00S,2021-12-10T00:45:43.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627788,7.145203679369246,50.98039215686275,1610612755,38,36,2021-12-10T00:45:47Z,1840000,-5.0,15.0,1,left,F. Korkmaz Layup (4 PTS) (A. Drummond 1 AST),"[1627788, 203083]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,1.55,Made,4.0,,,,,A. Drummond,203083.0,1.0,,,,,,,,,,
187,PT08M43.00S,2021-12-10T00:45:59.1Z,2,REGULAR,3pt,Jump Shot,[],203903,74.1622864651774,81.37254901960785,1610612762,38,36,2021-12-10T00:46:03Z,1860000,157.0,190.0,1,right,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,
188,PT08M40.00S,2021-12-10T00:46:02.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,38,36,2021-12-10T00:46:03Z,1870000,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,
189,PT08M31.00S,2021-12-10T00:46:10.3Z,2,REGULAR,3pt,Jump Shot,[],1627788,33.952036793692514,50.98039215686275,1610612755,38,36,2021-12-10T00:46:17Z,1880000,-5.0,267.0,1,left,MISS F. Korkmaz 26' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,
190,PT08M28.00S,2021-12-10T00:46:13.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,38,36,2021-12-10T00:46:17Z,1890000,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,189.0,5.0,3.0,2.0,,,,,,,,,,,,,
191,PT08M23.00S,2021-12-10T00:46:18.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200752,66.40932982917215,50.0,1610612762,38,39,2021-12-10T00:46:26Z,1900000,0.0,263.0,1,right,R. Gay 26' 3PT  (3 PTS) (J. Ingles 5 AST),"[200752, 204060]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,26.33,Made,3.0,,,,,J. Ingles,204060.0,5.0,,,,,,,,,,
193,PT07M59.00S,2021-12-10T00:46:53.4Z,2,REGULAR,3pt,Jump Shot,[],1627777,34.08344283837057,82.1078431372549,1610612755,38,39,2021-12-10T00:46:58Z,1920000,-161.0,268.0,1,left,MISS G. Niang 31' pullup 3PT,[1627777],1610612755.0,PHI,pullup,,,Niang,G. Niang,,,,,31.23,Missed,,,,,,,,,,,,,,,,,,
194,PT07M57.00S,2021-12-10T00:46:55.4Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,38,39,2021-12-10T00:47:06Z,1930000,,,0,,R. Gay REBOUND (Off:0 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,,,
195,PT07M46.00S,2021-12-10T00:47:09.4Z,2,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612762,38,39,2021-12-10T00:48:55Z,1940000,,,0,,G. Niang flagrant-type-1 personal FOUL (2 PF) (Gobert 2 FT),"[1627777, 203497]",1610612755.0,PHI,flagrant-type-1,,,Niang,G. Niang,,,,,,,,,,,,,,,201638.0,2.0,0.0,Gobert,203497.0,,,,,
197,PT07M46.00S,2021-12-10T00:47:34.3Z,2,REGULAR,instantreplay,altercationrequest,[],0,,,1610612762,38,39,2021-12-10T00:47:55Z,1960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,,,
198,PT07M46.00S,2021-12-10T00:49:20.9Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,38,39,2021-12-10T00:50:06Z,1970000,,,0,,MISS R. Gobert flagrant Free Throw 1 of 2,[203497],1610612762.0,UTA,flagrant,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT07M46.00S,2021-12-10T00:49:20.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,38,39,2021-12-10T00:50:06Z,1980000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,
200,PT07M46.00S,2021-12-10T00:49:20.9Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,38,39,2021-12-10T00:50:06Z,1990000,,,0,,MISS R. Gobert flagrant Free Throw 2 of 2,[203497],1610612762.0,UTA,flagrant,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
209,PT07M46.00S,2021-12-10T00:49:20.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,38,39,2021-12-10T00:50:06Z,1995000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,
201,PT07M46.00S,2021-12-10T00:49:43.4Z,2,REGULAR,substitution,out,[],1629003,,,1610612762,38,39,2021-12-10T00:49:58Z,2000000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M46.00S,2021-12-10T00:49:43.4Z,2,REGULAR,substitution,out,[],1627777,,,1610612762,38,39,2021-12-10T00:49:58Z,2010000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M46.00S,2021-12-10T00:49:43.4Z,2,REGULAR,substitution,out,[],1627788,,,1610612762,38,39,2021-12-10T00:49:58Z,2020000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M46.00S,2021-12-10T00:49:43.4Z,2,REGULAR,substitution,out,[],203497,,,1610612762,38,39,2021-12-10T00:49:58Z,2030000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M46.00S,2021-12-10T00:49:43.4Z,2,REGULAR,substitution,in,[],1630178,,,1610612762,38,39,2021-12-10T00:49:58Z,2040000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M46.00S,2021-12-10T00:49:43.4Z,2,REGULAR,substitution,in,[],202699,,,1610612762,38,39,2021-12-10T00:49:58Z,2050000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M46.00S,2021-12-10T00:49:43.4Z,2,REGULAR,substitution,in,[],203552,,,1610612762,38,39,2021-12-10T00:49:58Z,2060000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M46.00S,2021-12-10T00:49:43.4Z,2,REGULAR,substitution,in,[],202355,,,1610612762,38,39,2021-12-10T00:49:58Z,2070000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M25.00S,2021-12-10T00:50:29.3Z,2,REGULAR,2pt,Jump Shot,[],1630235,94.26741130091985,33.57843137254902,1610612762,38,39,2021-12-10T00:50:33Z,2080000,-82.0,1.0,1,right,MISS T. Forrest 8' driving floating Shot,[1630235],1610612762.0,UTA,driving floating,,,Forrest,T. Forrest,,,,,8.21,Missed,,,,,,,,,,,,,,,,,,
211,PT07M23.00S,2021-12-10T00:50:31.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,38,39,2021-12-10T00:50:33Z,2090000,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,,
212,PT07M14.00S,2021-12-10T00:50:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,19.365965834428394,43.13725490196079,1610612755,40,39,2021-12-10T00:50:43Z,2100000,34.0,130.0,1,left,T. Maxey 13' driving floating Jump Shot (4 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,13.4,Made,4.0,,,,,,,,,,,,,,,,,
213,PT07M06.00S,2021-12-10T00:50:48.5Z,2,REGULAR,3pt,Jump Shot,[],204060,76.7904073587385,86.27450980392157,1610612762,40,42,2021-12-10T00:50:52Z,2110000,181.0,166.0,1,right,J. Ingles 24' 3PT pullup (8 PTS),[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,24.57,Made,8.0,,,,,,,,,,,,,,,,,
214,PT06M40.00S,2021-12-10T00:51:13.9Z,2,REGULAR,2pt,Jump Shot,[],1630178,8.196452036793687,29.65686274509804,1610612755,40,42,2021-12-10T00:51:18Z,2120000,102.0,25.0,1,left,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,10.46,Missed,,,,,,,,,,,,,,,,,,
215,PT06M37.00S,2021-12-10T00:51:16.7Z,2,REGULAR,rebound,offensive,[],1630178,,,1610612755,40,42,2021-12-10T00:51:16Z,2130000,,,0,,T. Maxey REBOUND (Off:1 Def:0),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,214.0,1.0,0.0,1.0,,,,,,,,,,,,,
216,PT06M35.00S,2021-12-10T00:51:18.6Z,2,REGULAR,turnover,lost ball,[],203083,,,1610612755,40,42,2021-12-10T00:51:22Z,2140000,,,0,,A. Drummond lost ball TURNOVER (2 TO),"[203083, 203903]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,2.0,Clarkson,203903.0,,
217,PT06M35.00S,2021-12-10T00:51:18.6Z,2,REGULAR,steal,,[],203903,,,1610612762,40,42,2021-12-10T00:52:19Z,2150000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M31.00S,2021-12-10T00:51:22.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",200752,94.53022339027595,47.30392156862745,1610612762,40,44,2021-12-10T00:51:30Z,2160000,-13.0,-1.0,1,right,R. Gay running alley-oop DUNK (5 PTS) (J. Ingles 6 AST),"[200752, 204060]",1610612762.0,UTA,running alley-oop,,,Gay,R. Gay,,,,,1.35,Made,5.0,,,,,J. Ingles,204060.0,6.0,,,,,,,,,,
220,PT06M31.00S,2021-12-10T00:51:30.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,40,44,2021-12-10T00:51:30Z,2180000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M31.00S,2021-12-10T00:53:46.4Z,2,REGULAR,substitution,out,[],203083,,,1610612755,40,44,2021-12-10T00:54:30Z,2190000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M31.00S,2021-12-10T00:53:46.4Z,2,REGULAR,substitution,out,[],1629680,,,1610612755,40,44,2021-12-10T00:54:30Z,2200000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M31.00S,2021-12-10T00:53:46.4Z,2,REGULAR,substitution,out,[],204060,,,1610612755,40,44,2021-12-10T00:54:30Z,2210000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M31.00S,2021-12-10T00:53:46.4Z,2,REGULAR,substitution,out,[],1630235,,,1610612755,40,44,2021-12-10T00:54:30Z,2220000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M31.00S,2021-12-10T00:53:46.4Z,2,REGULAR,substitution,out,[],200752,,,1610612755,40,44,2021-12-10T00:54:30Z,2230000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M31.00S,2021-12-10T00:53:46.4Z,2,REGULAR,substitution,in,[],201980,,,1610612755,40,44,2021-12-10T00:54:30Z,2240000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M31.00S,2021-12-10T00:53:46.4Z,2,REGULAR,substitution,in,[],203954,,,1610612755,40,44,2021-12-10T00:54:30Z,2250000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M31.00S,2021-12-10T00:53:46.4Z,2,REGULAR,substitution,in,[],1626220,,,1610612755,40,44,2021-12-10T00:54:30Z,2260000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M31.00S,2021-12-10T00:53:46.4Z,2,REGULAR,substitution,in,[],202711,,,1610612755,40,44,2021-12-10T00:54:30Z,2270000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M31.00S,2021-12-10T00:53:46.4Z,2,REGULAR,substitution,in,[],1628378,,,1610612755,40,44,2021-12-10T00:54:30Z,2280000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M14.00S,2021-12-10T00:54:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.802233902759525,50.98039215686275,1610612755,42,44,2021-12-10T00:54:39Z,2290000,-5.0,21.0,1,left,T. Maxey driving Layup (6 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,2.14,Made,6.0,,,,,,,,,,,,,,,,,
232,PT06M08.00S,2021-12-10T00:54:40.9Z,2,REGULAR,3pt,Jump Shot,[],202711,85.98883048620237,94.36274509803921,1610612762,42,44,2021-12-10T00:54:45Z,2300000,222.0,79.0,1,right,MISS B. Bogdanovic 3PT - blocked,"[202711, 203954]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.55,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
233,PT06M08.00S,2021-12-10T00:54:40.9Z,2,REGULAR,block,,[],203954,,,1610612762,42,44,2021-12-10T00:54:43Z,2310000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M04.00S,2021-12-10T00:54:44.9Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,42,44,2021-12-10T00:54:45Z,2320000,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,232.0,4.0,3.0,1.0,,,,,,,,,,,,,
235,PT06M03.00S,2021-12-10T00:56:24.0Z,2,REGULAR,stoppage,injury,[],0,,,1610612755,42,44,2021-12-10T00:56:24Z,2330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M03.00S,2021-12-10T00:56:24.9Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,42,44,2021-12-10T00:56:28Z,2340000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M03.00S,2021-12-10T00:56:24.9Z,2,REGULAR,substitution,in,[],1629003,,,1610612755,42,44,2021-12-10T00:56:28Z,2350000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M54.00S,2021-12-10T00:56:53.9Z,2,REGULAR,2pt,Jump Shot,[],203552,21.468462549277262,40.68627450980392,1610612755,44,44,2021-12-10T00:56:57Z,2360000,47.0,149.0,1,left,S. Curry 15' driving floating Jump Shot (7 PTS),[203552],1610612755.0,PHI,driving floating,,,Curry,S. Curry,,,,,15.64,Made,7.0,,,,,,,,,,,,,,,,,
239,PT05M32.00S,2021-12-10T00:57:16.0Z,2,REGULAR,2pt,Jump Shot,[],1628378,85.85742444152432,65.93137254901961,1610612762,44,44,2021-12-10T00:57:23Z,2370000,80.0,80.0,1,right,MISS D. Mitchell 11' pullup Shot,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,11.32,Missed,,,,,,,,,,,,,,,,,,
240,PT05M30.00S,2021-12-10T00:57:18.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,44,44,2021-12-10T00:57:23Z,2380000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,
241,PT05M30.00S,2021-12-10T00:57:21.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,44,44,2021-12-10T00:57:21Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M26.00S,2021-12-10T00:57:42.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,90.5880420499343,0.9803921568627345,1610612762,44,44,2021-12-10T00:57:47Z,2400000,-245.0,36.0,1,right,MISS D. Mitchell 24' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,
243,PT05M24.00S,2021-12-10T00:57:44.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,44,44,2021-12-10T00:57:47Z,2410000,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,242.0,4.0,4.0,0.0,,,,,,,,,,,,,
244,PT05M07.00S,2021-12-10T00:58:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.962549277266746,50.98039215686275,1610612755,44,44,2021-12-10T00:58:06Z,2420000,-5.0,4.0,1,left,MISS J. Embiid driving Layup - blocked,"[203954, 202355]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,0.6,Missed,,,,,,,,,,,,,,,,,Whiteside,202355.0
245,PT05M07.00S,2021-12-10T00:58:01.2Z,2,REGULAR,block,,[],202355,,,1610612755,44,44,2021-12-10T00:58:03Z,2430000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M06.00S,2021-12-10T00:58:02.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,44,44,2021-12-10T00:58:06Z,2440000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,
247,PT05M06.00S,2021-12-10T00:58:05.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,44,44,2021-12-10T00:58:05Z,2450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M01.00S,2021-12-10T00:58:21.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629003,14.241130091984232,46.07843137254902,1610612755,44,44,2021-12-10T00:58:25Z,2460000,20.0,81.0,1,left,MISS S. Milton 8' pullup Shot,[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,8.37,Missed,,,,,,,,,,,,,,,,,,
249,PT04M58.00S,2021-12-10T00:58:23.6Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,44,44,2021-12-10T00:58:23Z,2470000,,,0,,H. Whiteside REBOUND (Off:2 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,248.0,5.0,3.0,2.0,,,,,,,,,,,,,
250,PT04M49.00S,2021-12-10T00:58:34.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,44,44,2021-12-10T00:58:34Z,2480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M49.00S,2021-12-10T00:58:37.3Z,2,REGULAR,substitution,out,[],202355,,,1610612762,44,44,2021-12-10T00:58:40Z,2490000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M49.00S,2021-12-10T00:58:37.3Z,2,REGULAR,substitution,in,[],203497,,,1610612762,44,44,2021-12-10T00:58:40Z,2500000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M44.00S,2021-12-10T00:58:57.1Z,2,REGULAR,3pt,Jump Shot,[],1628378,70.3515111695138,22.058823529411768,1610612762,44,47,2021-12-10T00:59:02Z,2510000,-140.0,226.0,1,right,D. Mitchell 26' 3PT pullup (12 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.59,Made,12.0,,,,,,,,,,,,,,,,,
254,PT04M30.00S,2021-12-10T00:59:11.1Z,2,REGULAR,2pt,Jump Shot,[],203552,20.68002628120894,50.245098039215684,1610612755,46,47,2021-12-10T00:59:16Z,2520000,-1.0,142.0,1,left,S. Curry 14' pullup Jump Shot (9 PTS) (J. Embiid 1 AST),"[203552, 203954]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,14.19,Made,9.0,,,,,J. Embiid,203954.0,1.0,,,,,,,,,,
256,PT04M16.00S,2021-12-10T00:59:24.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,68.38042049934297,57.1078431372549,1610612762,46,50,2021-12-10T00:59:29Z,2540000,36.0,245.0,1,right,D. Mitchell 24' 3PT pullup (15 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,24.73,Made,15.0,,,,,,,,,,,,,,,,,
257,PT03M56.00S,2021-12-10T00:59:47.6Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612755,46,50,2021-12-10T00:59:56Z,2550000,,,0,,R. Gobert shooting personal FOUL (1 PF) (Embiid 2 FT),"[203497, 203954]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,1201.0,1.0,0.0,Embiid,203954.0,,,,,
259,PT03M56.00S,2021-12-10T01:00:24.5Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,47,50,2021-12-10T01:00:24Z,2570000,,,0,,J. Embiid Free Throw 1 of 2 (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
260,PT03M56.00S,2021-12-10T01:00:44.5Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,48,50,2021-12-10T01:00:44Z,2580000,,,0,,J. Embiid Free Throw 2 of 2 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
261,PT03M45.00S,2021-12-10T01:00:57.5Z,2,REGULAR,3pt,Jump Shot,[],203903,70.08869908015768,24.75490196078431,1610612762,48,53,2021-12-10T01:01:04Z,2590000,-126.0,229.0,1,right,J. Clarkson 26' 3PT step back (3 PTS) (D. Mitchell 2 AST),"[203903, 1628378]",1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,26.12,Made,3.0,,,,,D. Mitchell,1628378.0,2.0,,,,,,,,,,
