actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
546,PT08M54.00S,2022-01-04T02:00:27.9Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,110,96,2022-01-04T02:00:30Z,5440000,,,0,,T. Harris REBOUND (Off:2 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,545.0,4.0,2.0,2.0,,,,,,,,,,,,,,
547,PT08M49.00S,2022-01-04T02:00:33.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,13.18988173455979,51.22549019607843,1610612755,112,96,2022-01-04T02:00:37Z,5450000,-6.0,71.0,1,left,T. Harris 7' turnaround fadeaway Jump Shot (10 PTS),[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,7.18,Made,,,,,10.0,,,,,,,,,,,,,
548,PT08M30.00S,2022-01-04T02:00:54.9Z,4,REGULAR,turnover,traveling,[],201569,,,1610612745,112,96,2022-01-04T02:01:01Z,5460000,,,0,,E. Gordon traveling TURNOVER (3 TO),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,201246.0,,,,,3.0,,,,,,,
549,PT08M16.00S,2022-01-04T02:01:26.7Z,4,REGULAR,turnover,lost ball,[],203552,,,1610612755,112,96,2022-01-04T02:01:30Z,5470000,,,0,,S. Curry lost ball TURNOVER (3 TO),"[203552, 1630256]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,3.0,Tate,1630256.0,,,,,
550,PT08M16.00S,2022-01-04T02:01:26.7Z,4,REGULAR,steal,,[],1630256,,,1610612745,112,96,2022-01-04T02:01:28Z,5480000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M10.00S,2022-01-04T02:01:32.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628021,94.3988173455979,48.0392156862745,1610612745,112,98,2022-01-04T02:01:38Z,5490000,-10.0,0.0,1,right,D. Nwaba running DUNK (5 PTS) (K. Martin Jr. 3 AST),"[1628021, 1630231]",1610612745.0,HOU,running,,,Nwaba,D. Nwaba,,,,,0.98,Made,,,,,5.0,,,,,,,,,K. Martin Jr.,1630231.0,3.0,,
553,PT07M57.00S,2022-01-04T02:01:44.6Z,4,REGULAR,3pt,Jump Shot,[],1630198,31.586727989487514,82.59803921568627,1610612755,112,98,2022-01-04T02:01:48Z,5510000,-163.0,244.0,1,left,MISS I. Joe 29' 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,29.38,Missed,,,,,,,,,,,,,,,,,,
554,PT07M55.00S,2022-01-04T02:01:46.6Z,4,REGULAR,rebound,defensive,[],1628021,,,1610612745,112,98,2022-01-04T02:01:48Z,5520000,,,0,,D. Nwaba REBOUND (Off:1 Def:2),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,553.0,3.0,2.0,1.0,,,,,,,,,,,,,,
560,PT07M49.00S,2022-01-04T02:02:43.1Z,4,REGULAR,substitution,out,[],1630198,,,1610612745,112,98,2022-01-04T02:02:49Z,5580000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M49.00S,2022-01-04T02:02:43.1Z,4,REGULAR,substitution,out,[],1630256,,,1610612745,112,98,2022-01-04T02:02:49Z,5590000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M49.00S,2022-01-04T02:02:43.1Z,4,REGULAR,substitution,in,[],201980,,,1610612745,112,98,2022-01-04T02:02:49Z,5600000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M49.00S,2022-01-04T02:02:43.1Z,4,REGULAR,substitution,in,[],1629726,,,1610612745,112,98,2022-01-04T02:02:49Z,5610000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M49.00S,2022-01-04T02:02:50.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628021,82.9664914586071,48.28431372549019,1610612745,112,98,2022-01-04T02:03:36Z,5620000,-9.0,108.0,1,right,MISS D. Nwaba 10' driving Layup - blocked,"[1628021, 1629003]",1610612745.0,HOU,driving,,,Nwaba,D. Nwaba,,,,,10.79,Missed,,,,,,,,,,,,,,,,,Milton,1629003.0
565,PT07M49.00S,2022-01-04T02:02:50.1Z,4,REGULAR,block,,[],1629003,,,1610612745,112,98,2022-01-04T02:02:52Z,5630000,,,0,,S. Milton BLOCK (1 BLK),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M46.00S,2022-01-04T02:02:53.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,112,98,2022-01-04T02:03:36Z,5640000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,564.0,,,,,,,,,,,,,,,,,
566,PT07M46.00S,2022-01-04T02:03:27.8Z,4,REGULAR,jumpball,recovered,[],202699,,,1610612755,112,98,2022-01-04T02:03:27Z,5650000,,,0,,Jump Ball S. Curry vs. D. Nwaba: Tip to T. Harris,"[202699, 203552, 1628021]",1610612755.0,PHI,heldball,T. Harris,202699.0,Harris,T. Harris,Curry,203552.0,Nwaba,1628021.0,,,,,,,,,,,,,,,,,,,,
570,PT07M40.00S,2022-01-04T02:03:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,6.619579500657039,45.58823529411765,1610612755,112,98,2022-01-04T02:03:40Z,5680000,22.0,10.0,1,left,MISS S. Milton driving Layup,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,
571,PT07M40.00S,2022-01-04T02:03:34.6Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,112,98,2022-01-04T02:03:40Z,5690000,,,0,,T. Harris REBOUND (Off:3 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,570.0,5.0,2.0,3.0,,,,,,,,,,,,,,
572,PT07M35.00S,2022-01-04T02:03:38.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202699,5.590000152587891,50.0,1610612755,114,98,2022-01-04T02:03:38Z,5700000,0.0,0.0,1,left,T. Harris putback DUNK (12 PTS),[202699],1610612755.0,PHI,putback,,,Harris,T. Harris,,,,,0.0,Made,,,,,12.0,,,,,,,,,,,,,
573,PT07M30.00S,2022-01-04T02:03:43.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201569,76.13337713534823,88.72549019607843,1610612745,114,101,2022-01-04T02:03:49Z,5710000,194.0,172.0,1,right,E. Gordon 25' 3PT  (14 PTS) (D. Nwaba 4 AST),"[201569, 1628021]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.88,Made,,,,,14.0,,,,,,,,,D. Nwaba,1628021.0,4.0,,
575,PT07M26.00S,2022-01-04T02:03:56.1Z,4,REGULAR,stoppage,injury,[],0,,,1610612755,114,101,2022-01-04T02:03:56Z,5730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M26.00S,2022-01-04T02:05:08.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,114,101,2022-01-04T02:05:08Z,5740000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M26.00S,2022-01-04T02:06:29.8Z,4,REGULAR,substitution,out,[],203083,,,1610612755,114,101,2022-01-04T02:06:42Z,5750000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M26.00S,2022-01-04T02:06:29.8Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,114,101,2022-01-04T02:06:42Z,5760000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M26.00S,2022-01-04T02:06:29.8Z,4,REGULAR,substitution,in,[],203954,,,1610612755,114,101,2022-01-04T02:06:42Z,5770000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M26.00S,2022-01-04T02:06:29.8Z,4,REGULAR,substitution,in,[],1627788,,,1610612755,114,101,2022-01-04T02:06:42Z,5780000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M13.00S,2022-01-04T02:07:01.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,7.802233902759525,49.50980392156863,1610612755,116,101,2022-01-04T02:07:06Z,5790000,2.0,21.0,1,left,F. Korkmaz driving finger roll Layup (24 PTS),[1627788],1610612755.0,PHI,driving finger roll,,,Korkmaz,F. Korkmaz,,,,,2.09,Made,,,,,24.0,,,,,,,,,,,,,
583,PT06M48.00S,2022-01-04T02:07:26.9Z,4,REGULAR,3pt,Jump Shot,[],201571,94.79303547963207,2.4509803921568647,1610612745,116,101,2022-01-04T02:09:48Z,5810000,-238.0,-4.0,1,right,MISS D. Augustin step back 3PT,[201571],1610612745.0,HOU,step back,,,Augustin,D. Augustin,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,
584,PT06M45.00S,2022-01-04T02:07:29.9Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,116,101,2022-01-04T02:07:32Z,5820000,,,0,,F. Korkmaz REBOUND (Off:1 Def:7),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,583.0,8.0,7.0,1.0,,,,,,,,,,,,,,
585,PT06M40.00S,2022-01-04T02:07:35.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203552,11.48160315374507,5.14705882352942,1610612755,116,101,2022-01-04T02:07:42Z,5830000,224.0,55.0,1,left,MISS S. Curry 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,23.1,Missed,,,,,,,,,,,,,,,,,,
586,PT06M37.00S,2022-01-04T02:07:38.0Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,116,101,2022-01-04T02:07:42Z,5840000,,,0,,G. Mathews REBOUND (Off:0 Def:7),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,585.0,7.0,7.0,0.0,,,,,,,,,,,,,,
587,PT06M27.00S,2022-01-04T02:07:48.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628021,93.74178712220763,47.79411764705882,1610612745,116,103,2022-01-04T02:07:51Z,5850000,-11.0,6.0,1,right,D. Nwaba Layup (7 PTS) (E. Gordon 3 AST),"[1628021, 201569]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,1.27,Made,,,,,7.0,,,,,,,,,E. Gordon,201569.0,3.0,,
589,PT06M02.00S,2022-01-04T02:08:14.6Z,4,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,116,103,2022-01-04T02:08:20Z,5870000,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (5 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,,,,,,,,1627961.0,,,,,5.0,,,,,,,
590,PT06M02.00S,2022-01-04T02:08:18.2Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,116,103,2022-01-04T02:08:24Z,5880000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M02.00S,2022-01-04T02:08:18.2Z,4,REGULAR,substitution,out,[],201569,,,1610612745,116,103,2022-01-04T02:08:24Z,5890000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M02.00S,2022-01-04T02:08:18.2Z,4,REGULAR,substitution,in,[],1630528,,,1610612745,116,103,2022-01-04T02:08:24Z,5900000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M02.00S,2022-01-04T02:08:18.2Z,4,REGULAR,substitution,in,[],1628464,,,1610612745,116,103,2022-01-04T02:08:24Z,5910000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M51.00S,2022-01-04T02:08:43.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630528,93.47897503285151,47.05882352941176,1610612745,116,103,2022-01-04T02:08:47Z,5920000,-15.0,9.0,1,right,MISS J. Christopher driving Layup - blocked,"[1630528, 203954]",1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,1.71,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
595,PT05M51.00S,2022-01-04T02:08:43.8Z,4,REGULAR,block,,[],203954,,,1610612745,116,103,2022-01-04T02:08:45Z,5930000,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M49.00S,2022-01-04T02:08:45.8Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,116,103,2022-01-04T02:08:47Z,5940000,,,0,,T. Harris REBOUND (Off:3 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,594.0,6.0,3.0,3.0,,,,,,,,,,,,,,
597,PT05M47.00S,2022-01-04T02:08:47.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627788,28.170170827858072,86.02941176470588,1610612755,116,103,2022-01-04T02:11:29Z,5950000,-180.0,212.0,1,left,MISS F. Korkmaz 27' running 3PT,[1627788],1610612755.0,PHI,running,,,Korkmaz,F. Korkmaz,,,,,27.84,Missed,,,,,,,,,,,,,,,,,,
598,PT05M43.00S,2022-01-04T02:08:51.9Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612745,116,103,2022-01-04T02:08:53Z,5960000,,,0,,D. Theis REBOUND (Off:3 Def:6),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,597.0,9.0,6.0,3.0,,,,,,,,,,,,,,
599,PT05M34.00S,2022-01-04T02:09:00.1Z,4,REGULAR,3pt,Jump Shot,[],1628464,68.51182654402103,49.26470588235294,1610612745,116,103,2022-01-04T02:09:04Z,5970000,-4.0,243.0,1,right,MISS D. Theis 24' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,
600,PT05M31.00S,2022-01-04T02:09:03.1Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,116,103,2022-01-04T02:09:04Z,5980000,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,599.0,1.0,1.0,0.0,,,,,,,,,,,,,,
602,PT05M25.00S,2022-01-04T02:09:14.2Z,4,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612755,116,103,2022-01-04T02:09:20Z,6000000,,,0,,G. Mathews shooting personal FOUL (5 PF) (Harris 2 FT),"[1629726, 202699]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,1627534.0,5.0,0.0,Harris,202699.0,,,,,,,,
604,PT05M25.00S,2022-01-04T02:09:46.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202699,,,1610612755,117,103,2022-01-04T02:09:46Z,6020000,,,0,,T. Harris Free Throw 1 of 2 (13 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
606,PT05M25.00S,2022-01-04T02:09:49.8Z,4,REGULAR,substitution,in,[],1630224,,,1610612755,117,103,2022-01-04T02:09:52Z,6040000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M25.00S,2022-01-04T02:09:49.8Z,4,REGULAR,substitution,out,[],201571,,,1610612755,117,103,2022-01-04T02:10:00Z,6050000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M25.00S,2022-01-04T02:10:06.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],202699,,,1610612755,118,103,2022-01-04T02:10:06Z,6060000,,,0,,T. Harris Free Throw 2 of 2 (14 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
609,PT05M16.00S,2022-01-04T02:10:17.9Z,4,REGULAR,3pt,Jump Shot,[],1629726,67.59198423127464,56.372549019607845,1610612745,118,103,2022-01-04T02:10:23Z,6070000,32.0,252.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,
610,PT05M13.00S,2022-01-04T02:10:20.9Z,4,REGULAR,rebound,defensive,[],203552,,,1610612755,118,103,2022-01-04T02:10:23Z,6080000,,,0,,S. Curry REBOUND (Off:0 Def:5),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,609.0,5.0,5.0,0.0,,,,,,,,,,,,,,
611,PT04M55.00S,2022-01-04T02:10:39.2Z,4,REGULAR,3pt,Jump Shot,[],202699,9.904730617608408,96.81372549019608,1610612755,118,103,2022-01-04T02:10:46Z,6090000,-234.0,41.0,1,left,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,23.76,Missed,,,,,,,,,,,,,,,,,,
612,PT04M52.00S,2022-01-04T02:10:42.2Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,118,103,2022-01-04T02:10:46Z,6100000,,,0,,J. Embiid REBOUND (Off:5 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,611.0,15.0,10.0,5.0,,,,,,,,,,,,,,
613,PT04M52.00S,2022-01-04T02:10:44.5Z,4,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,118,103,2022-01-04T02:10:52Z,6110000,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (6 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,,,,,,,,1627961.0,,,,,6.0,,,,,,,
614,PT04M42.00S,2022-01-04T02:11:06.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628464,68.51182654402103,53.92156862745098,1610612745,118,103,2022-01-04T02:11:10Z,6120000,20.0,243.0,1,right,MISS D. Theis 24' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,
615,PT04M38.00S,2022-01-04T02:11:10.1Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,118,103,2022-01-04T02:11:10Z,6130000,,,0,,F. Korkmaz REBOUND (Off:1 Def:8),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,614.0,9.0,8.0,1.0,,,,,,,,,,,,,,
616,PT04M20.00S,2022-01-04T02:11:26.7Z,4,REGULAR,2pt,Jump Shot,[],203552,27.644546649145866,36.274509803921575,1610612755,120,103,2022-01-04T02:11:30Z,6140000,69.0,207.0,1,left,S. Curry 21' pullup Jump Shot (12 PTS) (J. Embiid 10 AST),"[203552, 203954]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,21.85,Made,,,,,12.0,,,,,,,,,J. Embiid,203954.0,10.0,,
618,PT04M08.00S,2022-01-04T02:11:39.1Z,4,REGULAR,3pt,Jump Shot,[],1629726,68.24901445466492,33.82352941176471,1610612745,120,103,2022-01-04T02:11:47Z,6160000,-81.0,246.0,1,right,MISS G. Mathews 25' pullup 3PT,[1629726],1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
619,PT04M05.00S,2022-01-04T02:11:42.1Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,120,103,2022-01-04T02:11:47Z,6170000,,,0,,F. Korkmaz REBOUND (Off:1 Def:9),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,618.0,10.0,9.0,1.0,,,,,,,,,,,,,,
620,PT04M01.00S,2022-01-04T02:11:46.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,7.145203679369246,51.96078431372549,1610612755,122,103,2022-01-04T02:11:52Z,6180000,-10.0,15.0,1,left,J. Embiid running Layup (31 PTS) (F. Korkmaz 4 AST),"[203954, 1627788]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,1.77,Made,,,,,31.0,,,,,,,,,F. Korkmaz,1627788.0,4.0,,
622,PT04M00.00S,2022-01-04T02:11:53.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,122,103,2022-01-04T02:11:53Z,6200000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M00.00S,2022-01-04T02:14:16.8Z,4,REGULAR,substitution,out,[],201980,,,1610612745,122,103,2022-01-04T02:14:29Z,6210000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M00.00S,2022-01-04T02:14:16.8Z,4,REGULAR,substitution,out,[],203954,,,1610612745,122,103,2022-01-04T02:14:29Z,6220000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M00.00S,2022-01-04T02:14:16.8Z,4,REGULAR,substitution,in,[],1627777,,,1610612745,122,103,2022-01-04T02:14:29Z,6230000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M00.00S,2022-01-04T02:14:16.8Z,4,REGULAR,substitution,in,[],203083,,,1610612745,122,103,2022-01-04T02:14:29Z,6240000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M48.00S,2022-01-04T02:14:59.8Z,4,REGULAR,turnover,lost ball,[],1630224,,,1610612745,122,103,2022-01-04T02:15:06Z,6250000,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 203083]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,2.0,Drummond,203083.0,,,,,
628,PT03M48.00S,2022-01-04T02:14:59.8Z,4,REGULAR,steal,,[],203083,,,1610612755,122,103,2022-01-04T02:15:01Z,6260000,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M46.00S,2022-01-04T02:15:03.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203083,8.984888304862025,51.22549019607843,1610612755,122,103,2022-01-04T02:15:10Z,6270000,-6.0,32.0,1,left,MISS A. Drummond running Layup - blocked,"[203083, 1628021]",1610612755.0,PHI,running,,,Drummond,A. Drummond,,,,,3.26,Missed,,,,,,,,,,,,,,,,,Nwaba,1628021.0
630,PT03M46.00S,2022-01-04T02:15:03.7Z,4,REGULAR,block,,[],1628021,,,1610612755,122,103,2022-01-04T02:15:06Z,6280000,,,0,,D. Nwaba BLOCK (1 BLK),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M46.00S,2022-01-04T02:15:03.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,122,103,2022-01-04T02:15:10Z,6290000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,629.0,,,,,,,,,,,,,,,,,
632,PT03M46.00S,2022-01-04T02:15:09.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,122,103,2022-01-04T02:15:09Z,6300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M40.00S,2022-01-04T02:15:26.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,122,103,2022-01-04T02:15:26Z,6310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M36.00S,2022-01-04T02:15:41.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627788,5.831143232588701,50.49019607843137,1610612755,122,103,2022-01-04T02:15:44Z,6320000,-2.0,2.0,1,left,MISS F. Korkmaz driving reverse Layup,[1627788],1610612755.0,PHI,driving reverse,,,Korkmaz,F. Korkmaz,,,,,0.34,Missed,,,,,,,,,,,,,,,,,,
635,PT03M34.00S,2022-01-04T02:15:43.3Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,122,103,2022-01-04T02:15:44Z,6330000,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,634.0,3.0,3.0,0.0,,,,,,,,,,,,,,
636,PT03M28.00S,2022-01-04T02:15:48.8Z,4,REGULAR,3pt,Jump Shot,[],1630528,73.63666228646518,20.34313725490196,1610612745,122,103,2022-01-04T02:15:57Z,6340000,-148.0,195.0,1,right,MISS J. Christopher 24' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,
637,PT03M23.00S,2022-01-04T02:15:53.8Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,122,103,2022-01-04T02:15:54Z,6350000,,,0,,F. Korkmaz REBOUND (Off:1 Def:10),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,636.0,11.0,10.0,1.0,,,,,,,,,,,,,,
638,PT03M08.00S,2022-01-04T02:16:08.9Z,4,REGULAR,3pt,Jump Shot,[],203552,29.61563731931669,29.166666666666657,1610612755,125,103,2022-01-04T02:16:13Z,6360000,104.0,226.0,1,left,S. Curry 24' 3PT pullup (15 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,24.88,Made,,,,,15.0,,,,,,,,,,,,,
639,PT02M56.00S,2022-01-04T02:16:23.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,125,103,2022-01-04T02:16:23Z,6370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
