actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
268,PT04M58.00S,2022-03-03T01:34:04.0Z,2,REGULAR,3pt,Jump Shot,[],201935,26.231931668856767,84.80392156862744,1610612755,45,54,2022-03-03T01:34:11Z,2650000,-174.0,194.0,1,left,J. Harden 26' 3PT  (17 PTS) (T. Harris 1 AST),"[201935, 202699]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,26.07,Made,17.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,,
270,PT04M41.00S,2022-03-03T01:34:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.03745072273325,46.81372549019608,1610612752,45,56,2022-03-03T01:34:24Z,2670000,-16.0,4.0,1,right,J. Randle Layup (14 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,1.63,Made,14.0,,,,,,,,,,,,,,,,,
272,PT04M25.00S,2022-03-03T01:34:36.3Z,2,REGULAR,3pt,Jump Shot,[],202699,26.363337713534822,82.84313725490196,1610612755,45,56,2022-03-03T01:34:42Z,2690000,-164.0,195.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,
273,PT04M20.00S,2022-03-03T01:34:41.3Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,45,56,2022-03-03T01:34:42Z,2700000,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,272.0,5.0,5.0,0.0,,,
274,PT04M06.00S,2022-03-03T01:35:03.7Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612752,45,56,2022-03-03T01:35:16Z,2710000,,,0,,J. Randle lost ball TURNOVER (1 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,1.0,,
275,PT04M06.00S,2022-03-03T01:35:08.9Z,2,REGULAR,foul,personal,[],203944,,,1610612755,45,56,2022-03-03T01:35:19Z,2720000,,,0,,J. Randle loose ball personal FOUL (1 PF),"[203944, 201935]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,,,,,,,202037.0,1.0,0.0,Harden,201935.0,,,,,,,,,
277,PT04M06.00S,2022-03-03T01:35:21.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,45,56,2022-03-03T01:35:21Z,2740000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M06.00S,2022-03-03T01:38:34.2Z,2,REGULAR,substitution,out,[],201935,,,1610612755,45,56,2022-03-03T01:38:41Z,2770000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M06.00S,2022-03-03T01:38:34.2Z,2,REGULAR,substitution,out,[],202699,,,1610612755,45,56,2022-03-03T01:38:41Z,2780000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M06.00S,2022-03-03T01:38:34.2Z,2,REGULAR,substitution,in,[],1627777,,,1610612755,45,56,2022-03-03T01:38:41Z,2790000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M06.00S,2022-03-03T01:38:34.2Z,2,REGULAR,substitution,in,[],1629003,,,1610612755,45,56,2022-03-03T01:38:41Z,2800000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M52.00S,2022-03-03T01:38:43.2Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,45,56,2022-03-03T01:38:50Z,2810000,,,0,,J. Embiid lost ball TURNOVER (3 TO),"[203954, 203095]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,3.0,Fournier,203095.0
285,PT03M52.00S,2022-03-03T01:38:43.2Z,2,REGULAR,steal,,[],203095,,,1610612752,45,56,2022-03-03T01:38:45Z,2820000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M48.00S,2022-03-03T01:38:51.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612752,45,56,2022-03-03T01:38:56Z,2830000,,,0,,M. Thybulle personal FOUL (2 PF) (Fournier 2 FT),"[1629680, 203095]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,202037.0,2.0,0.0,Fournier,203095.0,,,,,,,,,
288,PT03M48.00S,2022-03-03T01:39:14.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203095,,,1610612752,45,57,2022-03-03T01:39:29Z,2850000,,,0,,E. Fournier Free Throw 1 of 2 (1 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
289,PT03M48.00S,2022-03-03T01:39:14.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203095,,,1610612752,45,57,2022-03-03T01:39:29Z,2860000,,,0,,MISS E. Fournier Free Throw 2 of 2,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,
290,PT03M46.00S,2022-03-03T01:39:16.7Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,45,57,2022-03-03T01:39:29Z,2870000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,289.0,2.0,2.0,0.0,,,
291,PT03M35.00S,2022-03-03T01:39:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,18.478975032851512,34.55882352941176,1610612755,47,57,2022-03-03T01:39:43Z,2880000,77.0,121.0,1,left,S. Milton 14' pullup Jump Shot (6 PTS) (T. Maxey 2 AST),"[1629003, 1630178]",1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,14.37,Made,6.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,
293,PT03M21.00S,2022-03-03T01:39:53.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,82.60512483574244,36.76470588235294,1610612752,47,59,2022-03-03T01:39:58Z,2900000,-66.0,111.0,1,right,J. Randle 12' pullup Jump Shot (16 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,12.92,Made,16.0,,,,,,,,,,,,,,,,,
294,PT03M01.00S,2022-03-03T01:40:13.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,19.66162943495401,43.872549019607845,1610612755,47,59,2022-03-03T01:40:20Z,2910000,31.0,132.0,1,left,MISS J. Embiid 13' fadeaway Shot - blocked,"[203954, 1629011]",1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,13.58,Missed,,,,,,,,,,Robinson,1629011.0,,,,,,,
295,PT03M01.00S,2022-03-03T01:40:13.5Z,2,REGULAR,block,,[],1629011,,,1610612755,47,59,2022-03-03T01:40:16Z,2920000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M57.00S,2022-03-03T01:40:17.5Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,47,59,2022-03-03T01:40:20Z,2930000,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,294.0,5.0,4.0,1.0,,,
297,PT02M47.00S,2022-03-03T01:40:27.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,90.62089356110381,52.69607843137255,1610612752,47,59,2022-03-03T01:40:32Z,2940000,13.0,36.0,1,right,MISS J. Randle driving floating Shot,[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,
298,PT02M44.00S,2022-03-03T01:40:29.3Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,47,59,2022-03-03T01:40:29Z,2950000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,297.0,6.0,4.0,2.0,,,
299,PT02M44.00S,2022-03-03T01:40:31.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,95.53219448094612,51.13357843137255,1610612752,47,59,2022-03-03T01:46:47Z,2960000,6.0,-11.0,1,right,MISS M. Robinson putback DUNK,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.19,Missed,,,,,,,,,,,,,,,,,,
300,PT02M44.00S,2022-03-03T01:40:31.3Z,2,REGULAR,rebound,offensive,[],202692,,,1610612752,47,59,2022-03-03T01:49:09Z,2970000,,,0,,A. Burks REBOUND (Off:1 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,299.0,6.0,5.0,1.0,,,
301,PT02M44.00S,2022-03-03T01:40:38.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612752,47,59,2022-03-03T01:40:47Z,2980000,,,0,,T. Maxey personal FOUL (2 PF) (Burks 2 FT),"[1630178, 202692]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,202037.0,2.0,0.0,Burks,202692.0,,,,,,,,,
303,PT02M44.00S,2022-03-03T01:40:58.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202692,,,1610612752,47,60,2022-03-03T01:40:58Z,3000000,,,0,,A. Burks Free Throw 1 of 2 (3 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
304,PT02M44.00S,2022-03-03T01:40:58.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202692,,,1610612752,47,60,2022-03-03T01:41:15Z,3010000,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Missed,,,,,,,,,,,,,,,,,,
305,PT02M41.00S,2022-03-03T01:41:01.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,47,60,2022-03-03T01:41:15Z,3020000,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,304.0,7.0,6.0,1.0,,,
306,PT02M24.00S,2022-03-03T01:41:31.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,12.040078843626807,35.049019607843135,1610612755,47,60,2022-03-03T01:41:39Z,3030000,75.0,61.0,1,left,MISS T. Maxey 9' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,9.63,Missed,,,,,,,,,,,,,,,,,,
307,PT02M18.00S,2022-03-03T01:41:37.2Z,2,REGULAR,rebound,offensive,[],1630178,,,1610612755,47,60,2022-03-03T01:41:37Z,3040000,,,0,,T. Maxey REBOUND (Off:1 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,306.0,2.0,1.0,1.0,,,
308,PT02M18.00S,2022-03-03T01:41:37.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,5.590000152587891,50.0,1610612755,47,60,2022-03-03T01:41:37Z,3050000,0.0,0.0,1,left,MISS T. Maxey tip Layup,[1630178],1610612755.0,PHI,tip,,,Maxey,T. Maxey,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
309,PT02M16.00S,2022-03-03T01:41:38.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,47,60,2022-03-03T01:41:38Z,3060000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,308.0,3.0,3.0,0.0,,,
310,PT02M14.00S,2022-03-03T01:41:41.1Z,2,REGULAR,3pt,Jump Shot,[],203095,67.23061760840999,38.72549019607843,1610612752,47,60,2022-03-03T01:41:48Z,3070000,-56.0,256.0,1,right,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,
311,PT02M11.00S,2022-03-03T01:41:44.1Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,47,60,2022-03-03T01:41:48Z,3080000,,,0,,J. Embiid REBOUND (Off:1 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,310.0,8.0,7.0,1.0,,,
312,PT02M05.00S,2022-03-03T01:41:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.360709592641262,53.18627450980392,1610612755,49,60,2022-03-03T01:41:55Z,3090000,-16.0,26.0,1,left,J. Embiid driving Layup (11 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,3.06,Made,11.0,,,,,,,,,,,,,,,,,
313,PT01M37.00S,2022-03-03T01:42:17.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203944,91.27792378449409,43.872549019607845,1610612752,49,60,2022-03-03T01:42:23Z,3100000,-31.0,29.0,1,right,MISS J. Randle turnaround bank Hook,[203944],1610612752.0,NYK,turnaround bank,,,Randle,J. Randle,,,,,4.25,Missed,,,,,,,,,,,,,,,,,,
314,PT01M35.00S,2022-03-03T01:42:20.0Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,49,60,2022-03-03T01:42:20Z,3110000,,,0,,J. Embiid REBOUND (Off:1 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,313.0,9.0,8.0,1.0,,,
315,PT01M32.00S,2022-03-03T01:42:27.4Z,2,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612755,49,60,2022-03-03T01:42:35Z,3120000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Embiid 2 FT),"[1629011, 203954]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,202037.0,3.0,0.0,Embiid,203954.0,,,,,,,,,
317,PT01M32.00S,2022-03-03T01:42:57.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203954,,,1610612755,50,60,2022-03-03T01:42:57Z,3140000,,,0,,J. Embiid Free Throw 1 of 2 (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
318,PT01M32.00S,2022-03-03T01:43:00.2Z,2,REGULAR,substitution,out,[],1629680,,,1610612755,50,60,2022-03-03T01:43:08Z,3150000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M32.00S,2022-03-03T01:43:00.2Z,2,REGULAR,substitution,out,[],1629003,,,1610612755,50,60,2022-03-03T01:43:08Z,3160000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M32.00S,2022-03-03T01:43:00.2Z,2,REGULAR,substitution,out,[],1629011,,,1610612755,50,60,2022-03-03T01:43:08Z,3170000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M32.00S,2022-03-03T01:43:00.2Z,2,REGULAR,substitution,in,[],202699,,,1610612755,50,60,2022-03-03T01:43:08Z,3180000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M32.00S,2022-03-03T01:43:00.2Z,2,REGULAR,substitution,in,[],201935,,,1610612755,50,60,2022-03-03T01:43:08Z,3190000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M32.00S,2022-03-03T01:43:00.2Z,2,REGULAR,substitution,in,[],1630579,,,1610612755,50,60,2022-03-03T01:43:08Z,3200000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M32.00S,2022-03-03T01:43:21.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203954,,,1610612755,51,60,2022-03-03T01:43:21Z,3210000,,,0,,J. Embiid Free Throw 2 of 2 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
325,PT01M19.00S,2022-03-03T01:43:37.5Z,2,REGULAR,2pt,Jump Shot,[],1629628,79.45137976346912,52.69607843137255,1610612752,51,62,2022-03-03T01:43:42Z,3220000,13.0,141.0,1,right,R. Barrett 14' pullup Jump Shot (19 PTS),[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,14.13,Made,19.0,,,,,,,,,,,,,,,,,
326,PT01M02.00S,2022-03-03T01:43:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,6.652431011826544,51.9607843137255,1610612755,53,62,2022-03-03T01:44:02Z,3230000,-10.0,10.0,1,left,J. Harden driving Layup (19 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,1.4,Made,19.0,,,,,,,,,,,,,,,,,
327,PT00M48.10S,2022-03-03T01:44:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,91.14651773981603,45.83333333333333,1610612752,53,62,2022-03-03T01:44:15Z,3240000,-21.0,31.0,1,right,MISS A. Burks driving reverse Layup - blocked,"[202692, 203954]",1610612752.0,NYK,driving reverse,,,Burks,A. Burks,,,,,3.71,Missed,,,,,,,,,,Embiid,203954.0,,,,,,,
328,PT00M48.10S,2022-03-03T01:44:09.5Z,2,REGULAR,block,,[],203954,,,1610612752,53,62,2022-03-03T01:44:12Z,3250000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M48.10S,2022-03-03T01:44:09.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,53,62,2022-03-03T01:44:15Z,3260000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,327.0,,,,,,
330,PT00M40.00S,2022-03-03T01:44:36.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,92.19776609724047,44.6078431372549,1610612752,53,62,2022-03-03T01:44:44Z,3270000,-27.0,21.0,1,right,MISS J. Randle Layup - blocked,"[203944, 202699]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,3.41,Missed,,,,,,,,,,Harris,202699.0,,,,,,,
331,PT00M40.00S,2022-03-03T01:44:36.0Z,2,REGULAR,block,,[],202699,,,1610612752,53,62,2022-03-03T01:44:38Z,3280000,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M39.60S,2022-03-03T01:44:36.4Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,53,62,2022-03-03T01:44:44Z,3290000,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,330.0,4.0,3.0,1.0,,,
333,PT00M39.60S,2022-03-03T01:44:44.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,53,62,2022-03-03T01:44:44Z,3300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M36.60S,2022-03-03T01:44:58.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,66.83639947437582,39.950980392156865,1610612752,53,62,2022-03-03T01:47:20Z,3310000,-50.0,259.0,1,right,MISS R. Barrett 26' step back 3PT,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,
335,PT00M36.00S,2022-03-03T01:44:59.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,53,62,2022-03-03T01:45:25Z,3320000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,334.0,,,,,,
336,PT00M35.00S,2022-03-03T01:45:04.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,53,62,2022-03-03T01:47:20Z,3330000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,101283.0,,,,,,,,,,,,,
337,PT00M30.80S,2022-03-03T01:45:19.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201935,30.699737187910642,71.07843137254902,1610612755,53,62,2022-03-03T01:47:20Z,3340000,-105.0,236.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
338,PT00M27.40S,2022-03-03T01:45:23.3Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,53,62,2022-03-03T01:45:29Z,3350000,,,0,,J. Sims REBOUND (Off:2 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,337.0,4.0,2.0,2.0,,,
339,PT00M05.90S,2022-03-03T01:45:44.8Z,2,REGULAR,3pt,Jump Shot,[],1629628,88.51839684625493,3.1862745098039214,1610612752,53,62,2022-03-03T01:45:54Z,3360000,-234.0,55.0,1,right,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,
340,PT00M02.70S,2022-03-03T01:45:48.0Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,53,62,2022-03-03T01:45:54Z,3370000,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,339.0,3.0,3.0,0.0,,,
341,PT00M00.50S,2022-03-03T01:45:51.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,6.783837056504599,49.50980392156863,1610612755,55,62,2022-03-03T01:46:01Z,3380000,2.0,11.0,1,left,T. Harris running finger roll Layup (7 PTS),[202699],1610612755.0,PHI,running finger roll,,,Harris,T. Harris,,,,,1.16,Made,7.0,,,,,,,,,,,,,,,,,
342,PT00M00.00S,2022-03-03T01:46:02.2Z,2,REGULAR,period,end,[],0,,,1610612752,55,62,2022-03-03T01:46:02Z,3390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-03-03T01:58:45.9Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612752,55,62,2022-03-03T02:01:33Z,3400000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-03-03T01:58:45.9Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612752,55,62,2022-03-03T02:01:33Z,3410000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-03-03T01:58:45.9Z,3,REGULAR,substitution,in,['startperiod'],1629680,,,1610612752,55,62,2022-03-03T02:01:33Z,3420000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-03-03T01:58:45.9Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,55,62,2022-03-03T02:01:33Z,3430000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-03-03T02:01:55.8Z,3,REGULAR,period,start,[],0,,,1610612755,55,62,2022-03-03T02:01:55Z,3440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M44.00S,2022-03-03T02:02:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.59198423127464,44.6078431372549,1610612755,57,62,2022-03-03T02:02:35Z,3450000,-27.0,17.0,1,right,J. Embiid reverse Layup (15 PTS) (J. Harden 4 AST),"[203954, 201935]",1610612755.0,PHI,reverse,,,Embiid,J. Embiid,,,,,3.2,Made,15.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,,
350,PT11M44.00S,2022-03-03T02:02:15.7Z,3,REGULAR,foul,personal,['1freethrow'],203944,,,1610612755,57,62,2022-03-03T02:02:31Z,3470000,,,0,,J. Randle shooting personal FOUL (2 PF) (Embiid 1 FT),"[203944, 203954]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,202037.0,2.0,0.0,Embiid,203954.0,,,,,,,,,
352,PT11M44.00S,2022-03-03T02:02:41.0Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,58,62,2022-03-03T02:02:40Z,3490000,,,0,,J. Embiid Free Throw 1 of 1 (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
353,PT11M29.00S,2022-03-03T02:02:57.1Z,3,REGULAR,2pt,Jump Shot,[],1629628,23.866622864651774,57.59803921568627,1610612752,58,62,2022-03-03T02:03:05Z,3500000,-38.0,172.0,1,left,MISS R. Barrett 17' driving floating Shot - blocked,"[1629628, 1629680]",1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,17.6,Missed,,,,,,,,,,Thybulle,1629680.0,,,,,,,
354,PT11M29.00S,2022-03-03T02:02:57.1Z,3,REGULAR,block,,[],1629680,,,1610612752,58,62,2022-03-03T02:02:59Z,3510000,,,0,,M. Thybulle BLOCK (2 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M28.00S,2022-03-03T02:02:58.1Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612752,58,62,2022-03-03T02:03:05Z,3520000,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,353.0,2.0,1.0,1.0,,,
356,PT11M28.00S,2022-03-03T02:03:03.4Z,3,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,58,62,2022-03-03T02:03:12Z,3530000,,,0,,R. Barrett lost ball out-of-bounds TURNOVER (2 TO),[1629628],1610612752.0,NYK,lost ball,,,Barrett,R. Barrett,,,,,,,,,,,1148.0,,,,,,,,,,,2.0,,
