actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
367,PT00M02.30S,2022-03-11T01:53:42.1Z,2,REGULAR,turnover,offensive foul,[],203954,,,1610612755,51,72,2022-03-11T01:53:42Z,3590000,,,0,,J. Embiid offensive foul TURNOVER (2 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,2.0,,,,101284.0,,,,,,,,,
368,PT00M02.30S,2022-03-11T01:53:50.6Z,2,REGULAR,substitution,out,[],203954,,,1610612751,51,72,2022-03-11T01:54:02Z,3600000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M02.30S,2022-03-11T01:53:50.6Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,51,72,2022-03-11T01:54:02Z,3610000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M02.30S,2022-03-11T01:53:50.6Z,2,REGULAR,substitution,in,[],1627777,,,1610612751,51,72,2022-03-11T01:54:02Z,3620000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
371,PT00M02.30S,2022-03-11T01:53:50.6Z,2,REGULAR,substitution,in,[],202681,,,1610612751,51,72,2022-03-11T01:54:02Z,3630000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
372,PT00M02.30S,2022-03-11T01:54:04.9Z,2,REGULAR,substitution,out,[],201949,,,1610612751,51,72,2022-03-11T01:54:08Z,3640000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M02.30S,2022-03-11T01:54:04.9Z,2,REGULAR,substitution,in,[],201988,,,1610612751,51,72,2022-03-11T01:54:08Z,3650000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M00.40S,2022-03-11T01:54:16.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202681,68.54467805519053,11.76470588235294,1610612751,51,72,2022-03-11T01:58:27Z,3660000,-191.0,243.0,1,right,MISS K. Irving 30' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,30.94,Missed,,,,,,,,,,,,,,,,,,
375,PT00M00.10S,2022-03-11T01:54:16.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,51,72,2022-03-11T01:54:37Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,374.0,,,,,,,,,,,,,,,,,
376,PT00M00.00S,2022-03-11T01:54:23.5Z,2,REGULAR,period,end,[],0,,,1610612751,51,72,2022-03-11T01:54:23Z,3680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-03-11T02:06:14.1Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612751,51,72,2022-03-11T02:10:55Z,3690000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-03-11T02:06:14.1Z,3,REGULAR,substitution,out,['startperiod'],201609,,,1610612751,51,72,2022-03-11T02:10:55Z,3700000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-03-11T02:06:14.1Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612751,51,72,2022-03-11T02:10:55Z,3710000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-03-11T02:06:14.1Z,3,REGULAR,substitution,in,['startperiod'],203954,,,1610612751,51,72,2022-03-11T02:10:55Z,3720000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-03-11T02:06:14.1Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612751,51,72,2022-03-11T02:10:55Z,3730000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2022-03-11T02:06:14.1Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612751,51,72,2022-03-11T02:10:55Z,3740000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2022-03-11T02:11:24.8Z,3,REGULAR,period,start,[],0,,,1610612755,51,72,2022-03-11T02:11:24Z,3750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT11M47.00S,2022-03-11T02:11:37.8Z,3,REGULAR,3pt,Jump Shot,[],201935,68.80749014454665,20.833333333333336,1610612755,51,72,2022-03-11T02:12:21Z,3760000,-146.0,241.0,1,right,MISS J. Harden 28' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,28.14,Missed,,,,,,,,,,,,,,,,,,
385,PT11M43.00S,2022-03-11T02:11:41.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,51,72,2022-03-11T02:11:43Z,3770000,,,0,,K. Durant REBOUND (Off:1 Def:9),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,384.0,10.0,9.0,1.0,,,,,,,,,,,,,,
386,PT11M31.00S,2022-03-11T02:11:54.6Z,3,REGULAR,foul,personal,['2freethrow'],201935,,,1610612751,51,72,2022-03-11T02:11:59Z,3780000,,,0,,J. Harden shooting personal FOUL (3 PF) (Drummond 2 FT),"[201935, 203083]",1610612755.0,PHI,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,1627961.0,,,3.0,0.0,Drummond,203083.0,,,
388,PT11M31.00S,2022-03-11T02:12:16.4Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612751,51,73,2022-03-11T02:12:16Z,3800000,,,0,,A. Drummond Free Throw 1 of 2 (2 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
389,PT11M31.00S,2022-03-11T02:12:30.1Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612751,51,74,2022-03-11T02:12:30Z,3810000,,,0,,A. Drummond Free Throw 2 of 2 (3 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
390,PT11M25.00S,2022-03-11T02:12:38.0Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612755,51,74,2022-03-11T02:12:42Z,3820000,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 202681]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,3.0,Irving,202681.0,,,,,,,,,,,
391,PT11M25.00S,2022-03-11T02:12:38.0Z,3,REGULAR,steal,,[],202681,,,1610612751,51,74,2022-03-11T02:12:39Z,3830000,,,0,,K. Irving STEAL (1 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
392,PT11M11.00S,2022-03-11T02:12:52.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628971,5.338370565045992,48.529411764705884,1610612751,51,76,2022-03-11T02:12:57Z,3840000,7.0,-2.0,1,left,B. Brown driving DUNK (6 PTS) (A. Drummond 2 AST),"[1628971, 203083]",1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,0.77,Made,,,,,,,,6.0,,,,,,,,A. Drummond,203083.0,2.0
394,PT10M55.00S,2022-03-11T02:13:06.8Z,3,REGULAR,3pt,Jump Shot,[],202699,66.5735873850197,64.2156862745098,1610612755,54,76,2022-03-11T02:13:12Z,3860000,71.0,262.0,1,right,T. Harris 27' 3PT pullup (8 PTS) (J. Embiid 1 AST),"[202699, 203954]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,27.12,Made,,,,,,,,8.0,,,,,,,,J. Embiid,203954.0,1.0
396,PT10M31.00S,2022-03-11T02:13:30.8Z,3,REGULAR,3pt,Jump Shot,[],201142,31.35676741130092,43.872549019607845,1610612751,54,79,2022-03-11T02:13:37Z,3880000,31.0,242.0,1,left,K. Durant 24' 3PT pullup (21 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,24.42,Made,,,,,,,,21.0,,,,,,,,,,
403,PT10M18.00S,2022-03-11T02:13:48.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,54,79,2022-03-11T02:14:43Z,3885000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT10M05.00S,2022-03-11T02:14:06.9Z,3,REGULAR,3pt,Jump Shot,[],203954,74.06373193166885,83.82352941176471,1610612755,57,79,2022-03-11T02:14:11Z,3890000,169.0,191.0,1,right,J. Embiid 25' 3PT  (24 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.53,Made,,,,,,,,24.0,,,,,,,,T. Harris,202699.0,2.0
399,PT09M46.00S,2022-03-11T02:14:24.7Z,3,REGULAR,2pt,Jump Shot,[],201142,15.062417871222076,66.17647058823529,1610612751,57,79,2022-03-11T02:14:29Z,3910000,-81.0,89.0,1,left,MISS K. Durant 12' driving floating Shot - blocked,"[201142, 202699]",1610612751.0,BKN,driving floating,,,Durant,K. Durant,,,,,12.03,Missed,,,,,,,,,,Harris,202699.0,,,,,,,
400,PT09M46.00S,2022-03-11T02:14:24.7Z,3,REGULAR,block,,[],202699,,,1610612751,57,79,2022-03-11T02:14:27Z,3920000,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
401,PT09M44.00S,2022-03-11T02:14:26.7Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,57,79,2022-03-11T02:14:29Z,3930000,,,0,,J. Harden REBOUND (Off:1 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,399.0,5.0,4.0,1.0,,,,,,,,,,,,,,
402,PT09M41.00S,2022-03-11T02:14:32.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,57,79,2022-03-11T02:14:32Z,3940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT09M30.00S,2022-03-11T02:15:01.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,96.66557161629436,37.745098039215684,1610612755,57,79,2022-03-11T02:15:15Z,3950000,-61.0,-21.0,1,right,MISS J. Embiid 6' turnaround fadeaway Shot - blocked,"[203954, 203552]",1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,6.49,Missed,,,,,,,,,,Curry,203552.0,,,,,,,
405,PT09M30.00S,2022-03-11T02:15:01.3Z,3,REGULAR,block,,[],203552,,,1610612755,57,79,2022-03-11T02:15:04Z,3960000,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
406,PT09M30.00S,2022-03-11T02:15:01.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,57,79,2022-03-11T02:15:15Z,3970000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,404.0,,,,,,,,,,,,,,,,,
407,PT09M30.00S,2022-03-11T02:15:06.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,57,79,2022-03-11T02:15:06Z,3980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT09M25.00S,2022-03-11T02:15:18.0Z,3,REGULAR,turnover,out-of-bounds,[],201935,,,1610612755,57,79,2022-03-11T02:15:26Z,3990000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (4 TO),[201935],1610612755.0,PHI,bad pass,,,Harden,J. Harden,,,,,,,,,,,4.0,,,,1627961.0,,,,,,,,,
409,PT09M15.00S,2022-03-11T02:15:30.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202681,8.360709592641262,50.73529411764706,1610612751,57,79,2022-03-11T02:15:37Z,4000000,-4.0,26.0,1,left,MISS K. Irving driving Layup - blocked,"[202681, 203954]",1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,2.64,Missed,,,,,,,,,,Embiid,203954.0,,,,,,,
410,PT09M15.00S,2022-03-11T02:15:30.6Z,3,REGULAR,block,,[],203954,,,1610612751,57,79,2022-03-11T02:15:33Z,4010000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
411,PT09M15.00S,2022-03-11T02:15:30.6Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,57,79,2022-03-11T02:15:37Z,4020000,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,409.0,4.0,2.0,2.0,,,,,,,,,,,,,,
412,PT09M15.00S,2022-03-11T02:15:34.9Z,3,REGULAR,foul,personal,['2freethrow'],203954,,,1610612751,57,79,2022-03-11T02:15:40Z,4030000,,,0,,J. Embiid shooting personal FOUL (4 PF) (Drummond 2 FT),"[203954, 203083]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,101284.0,,,4.0,0.0,Drummond,203083.0,,,
414,PT09M15.00S,2022-03-11T02:15:57.6Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203083,,,1610612751,57,79,2022-03-11T02:16:11Z,4050000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,
415,PT09M15.00S,2022-03-11T02:15:57.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,57,79,2022-03-11T02:16:11Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,,
416,PT09M15.00S,2022-03-11T02:15:57.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203083,,,1610612751,57,79,2022-03-11T02:16:11Z,4070000,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,
417,PT09M13.00S,2022-03-11T02:15:59.6Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,57,79,2022-03-11T02:16:11Z,4080000,,,0,,J. Harden REBOUND (Off:1 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,416.0,6.0,5.0,1.0,,,,,,,,,,,,,,
418,PT09M01.00S,2022-03-11T02:16:24.3Z,3,REGULAR,foul,personal,['2freethrow'],201142,,,1610612755,57,79,2022-03-11T02:16:29Z,4090000,,,0,,K. Durant shooting personal FOUL (3 PF) (Harris 2 FT),"[201142, 202699]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,,,1627961.0,,,3.0,0.0,Harris,202699.0,,,
420,PT09M01.00S,2022-03-11T02:16:54.4Z,3,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,58,79,2022-03-11T02:16:54Z,4110000,,,0,,T. Harris Free Throw 1 of 2 (9 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
421,PT09M01.00S,2022-03-11T02:17:10.3Z,3,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,59,79,2022-03-11T02:17:10Z,4120000,,,0,,T. Harris Free Throw 2 of 2 (10 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
422,PT08M46.00S,2022-03-11T02:17:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.440867279894875,46.32352941176471,1610612751,59,81,2022-03-11T02:17:36Z,4130000,18.0,17.0,1,left,K. Irving driving finger roll Layup (18 PTS),[202681],1610612751.0,BKN,driving finger roll,,,Irving,K. Irving,,,,,2.53,Made,,,,,,,,18.0,,,,,,,,,,
423,PT08M31.00S,2022-03-11T02:17:43.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,85.75886990801577,48.529411764705884,1610612755,59,81,2022-03-11T02:17:54Z,4140000,-7.0,81.0,1,right,MISS J. Embiid 8' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,8.17,Missed,,,,,,,,,,,,,,,,,,
424,PT08M28.00S,2022-03-11T02:17:46.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,59,81,2022-03-11T02:17:49Z,4150000,,,0,,K. Durant REBOUND (Off:1 Def:10),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,423.0,11.0,10.0,1.0,,,,,,,,,,,,,,
425,PT08M13.00S,2022-03-11T02:18:00.7Z,3,REGULAR,2pt,Jump Shot,[],203552,21.23850197109067,66.66666666666666,1610612751,59,83,2022-03-11T02:19:30Z,4160000,-83.0,147.0,1,left,S. Curry 16' step back Jump Shot (17 PTS),[203552],1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,16.9,Made,,,,,,,,17.0,,,,,,,,,,
426,PT07M45.00S,2022-03-11T02:18:30.0Z,3,REGULAR,3pt,Jump Shot,[],203954,72.7496714848883,14.705882352941178,1610612755,62,83,2022-03-11T02:18:36Z,4170000,-176.0,204.0,1,right,J. Embiid 26' 3PT  (27 PTS) (T. Harris 3 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.95,Made,,,,,,,,27.0,,,,,,,,T. Harris,202699.0,3.0
428,PT07M27.00S,2022-03-11T02:18:48.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,15.325229960578188,55.88235294117647,1610612751,62,85,2022-03-11T02:18:53Z,4190000,-29.0,92.0,1,left,K. Durant 9' driving floating Jump Shot (23 PTS),[201142],1610612751.0,BKN,driving floating,,,Durant,K. Durant,,,,,9.62,Made,,,,,,,,23.0,,,,,,,,,,
429,PT07M10.00S,2022-03-11T02:19:04.0Z,3,REGULAR,3pt,Jump Shot,[],202699,68.9388961892247,73.77450980392157,1610612755,65,85,2022-03-11T02:19:08Z,4200000,119.0,239.0,1,right,T. Harris 26' 3PT  (13 PTS) (J. Harden 4 AST),"[202699, 201935]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.74,Made,,,,,,,,13.0,,,,,,,,J. Harden,201935.0,4.0
431,PT06M55.00S,2022-03-11T02:19:19.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,8.623521681997373,51.225490196078425,1610612751,65,85,2022-03-11T02:19:24Z,4220000,-6.0,29.0,1,left,MISS A. Drummond Layup,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,2.92,Missed,,,,,,,,,,,,,,,,,,
432,PT06M51.00S,2022-03-11T02:19:23.5Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,65,85,2022-03-11T02:19:24Z,4230000,,,0,,A. Drummond REBOUND (Off:3 Def:2),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,431.0,5.0,2.0,3.0,,,,,,,,,,,,,,
433,PT06M51.00S,2022-03-11T02:19:23.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612751,65,85,2022-03-11T02:19:23Z,4240000,0.0,0.0,1,left,MISS A. Drummond putback Layup,[203083],1610612751.0,BKN,putback,,,Drummond,A. Drummond,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
434,PT06M50.00S,2022-03-11T02:19:24.4Z,3,REGULAR,rebound,offensive,[],202681,,,1610612751,65,85,2022-03-11T02:19:24Z,4250000,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,433.0,4.0,3.0,1.0,,,,,,,,,,,,,,
435,PT06M46.00S,2022-03-11T02:19:27.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,6.521024967148489,47.549019607843135,1610612751,65,87,2022-03-11T02:19:34Z,4260000,12.0,9.0,1,left,B. Brown driving finger roll Layup (8 PTS) (K. Irving 3 AST),"[1628971, 202681]",1610612751.0,BKN,driving finger roll,,,Brown,B. Brown,,,,,1.51,Made,,,,,,,,8.0,,,,,,,,K. Irving,202681.0,3.0
437,PT06M34.00S,2022-03-11T02:19:39.7Z,3,REGULAR,3pt,Jump Shot,[],203954,66.17936925098554,43.13725490196079,1610612755,65,87,2022-03-11T02:19:44Z,4280000,-34.0,265.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,
438,PT06M32.00S,2022-03-11T02:19:41.7Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,65,87,2022-03-11T02:19:44Z,4290000,,,0,,K. Durant REBOUND (Off:1 Def:11),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,437.0,12.0,11.0,1.0,,,,,,,,,,,,,,
439,PT06M26.00S,2022-03-11T02:19:47.6Z,3,REGULAR,3pt,Jump Shot,[],201142,31.750985545335087,31.862745098039213,1610612751,65,87,2022-03-11T02:19:53Z,4300000,91.0,246.0,1,left,MISS K. Durant 26' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
440,PT06M23.00S,2022-03-11T02:19:50.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,65,87,2022-03-11T02:19:53Z,4310000,,,0,,J. Embiid REBOUND (Off:4 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,439.0,9.0,5.0,4.0,,,,,,,,,,,,,,
441,PT06M09.00S,2022-03-11T02:20:05.0Z,3,REGULAR,3pt,Jump Shot,[],1630178,85.89027595269383,93.87254901960785,1610612755,65,87,2022-03-11T02:20:09Z,4320000,219.0,80.0,1,right,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,23.36,Missed,,,,,,,,,,,,,,,,,,
442,PT06M06.00S,2022-03-11T02:20:08.0Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,65,87,2022-03-11T02:20:09Z,4330000,,,0,,A. Drummond REBOUND (Off:3 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,441.0,6.0,3.0,3.0,,,,,,,,,,,,,,
443,PT06M02.00S,2022-03-11T02:20:12.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203552,22.421156373193167,7.107843137254902,1610612751,65,90,2022-03-11T02:22:12Z,4340000,214.0,158.0,1,left,S. Curry 26' 3PT running (20 PTS) (K. Irving 4 AST),"[203552, 202681]",1610612751.0,BKN,running,,,Curry,S. Curry,,,,,26.66,Made,,,,,,,,20.0,,,,,,,,K. Irving,202681.0,4.0
445,PT06M01.00S,2022-03-11T02:20:23.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,65,90,2022-03-11T02:20:23Z,4360000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M47.00S,2022-03-11T02:24:52.6Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,65,90,2022-03-11T02:24:59Z,4370000,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 1628971]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,3.0,Brown,1628971.0,,,,,,,,,,,
447,PT05M47.00S,2022-03-11T02:24:52.6Z,3,REGULAR,steal,,[],1628971,,,1610612751,65,90,2022-03-11T02:24:54Z,4380000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M44.00S,2022-03-11T02:24:56.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,5.206964520367937,49.50980392156863,1610612751,65,92,2022-03-11T02:25:05Z,4390000,2.0,-4.0,1,left,B. Brown running DUNK (10 PTS),[1628971],1610612751.0,BKN,running,,,Brown,B. Brown,,,,,0.44,Made,,,,,,,,10.0,,,,,,,,,,
449,PT05M39.00S,2022-03-11T02:25:10.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,65,92,2022-03-11T02:25:10Z,4400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M36.00S,2022-03-11T02:25:23.8Z,3,REGULAR,turnover,bad pass,[],1629680,,,1610612755,65,92,2022-03-11T02:25:27Z,4410000,,,0,,M. Thybulle bad pass TURNOVER (2 TO),"[1629680, 203552]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,2.0,Curry,203552.0,,,,,,,,,,,
451,PT05M36.00S,2022-03-11T02:25:23.8Z,3,REGULAR,steal,,[],203552,,,1610612751,65,92,2022-03-11T02:25:25Z,4420000,,,0,,S. Curry STEAL (3 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M31.00S,2022-03-11T02:25:27.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203552,6.783837056504599,46.32352941176471,1610612751,65,94,2022-03-11T02:25:35Z,4430000,18.0,11.0,1,left,S. Curry running Layup (22 PTS),[203552],1610612751.0,BKN,running,,,Curry,S. Curry,,,,,2.16,Made,,,,,,,,22.0,,,,,,,,,,
453,PT05M17.00S,2022-03-11T02:25:41.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,82.7365308804205,43.627450980392155,1610612755,65,94,2022-03-11T02:25:46Z,4440000,-32.0,110.0,1,right,MISS J. Harden 11' driving floating Shot,[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,11.43,Missed,,,,,,,,,,,,,,,,,,
454,PT05M15.00S,2022-03-11T02:25:43.6Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,65,94,2022-03-11T02:25:46Z,4450000,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,453.0,1.0,1.0,0.0,,,,,,,,,,,,,,
