actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
468,PT00M35.40S,2022-03-22T01:14:41.5Z,3,REGULAR,freethrow,2 of 2,[],1627788,,,1610612755,78,78,2022-03-22T01:15:12Z,4590000,,,0,,MISS F. Korkmaz Free Throw 2 of 2,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,Missed,,,,,,,,,,,,,,,,
469,PT00M33.80S,2022-03-22T01:14:43.1Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,78,78,2022-03-22T01:15:12Z,4600000,,,0,,K. Lowry REBOUND (Off:0 Def:6),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,468.0,6.0,6.0,0.0,,,,,,,,,,,
470,PT00M31.40S,2022-03-22T01:15:12.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,70.87713534822602,23.774509803921575,1610612748,78,78,2022-03-22T01:15:19Z,4610000,-131.0,221.0,1,right,MISS M. Strus 25' running pullup 3PT,[1629622],1610612748.0,MIA,running pullup,,,Strus,M. Strus,,,,,,,,25.72,Missed,,,,,,,,,,,,,,,,
471,PT00M28.50S,2022-03-22T01:15:15.3Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,78,78,2022-03-22T01:15:19Z,4620000,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,470.0,4.0,4.0,0.0,,,,,,,,,,,
472,PT00M07.60S,2022-03-22T01:15:36.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,10.95597897503285,50.98039215686275,1610612755,78,78,2022-03-22T01:15:40Z,4630000,-5.0,50.0,1,left,MISS S. Milton driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,,,,5.07,Missed,,,,,,,,,,,,,,,,
473,PT00M07.20S,2022-03-22T01:15:36.7Z,3,REGULAR,rebound,offensive,[],1629003,,,1610612755,78,78,2022-03-22T01:15:40Z,4640000,,,0,,S. Milton REBOUND (Off:2 Def:3),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,472.0,5.0,3.0,2.0,,,,,,,,,,,
474,PT00M07.20S,2022-03-22T01:15:39.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629003,5.590000152587891,50.0,1610612755,80,78,2022-03-22T01:15:39Z,4650000,0.0,0.0,1,left,S. Milton tip Layup (12 PTS),[1629003],1610612755.0,PHI,tip,,,Milton,S. Milton,,,,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,
475,PT00M00.20S,2022-03-22T01:15:51.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.20039421813404,38.23529411764706,1610612748,80,78,2022-03-22T01:16:10Z,4660000,-59.0,87.0,1,right,MISS B. Adebayo 10' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,,,,10.47,Missed,,,,,,,,,,,,,,,,
476,PT00M00.10S,2022-03-22T01:15:51.1Z,3,REGULAR,rebound,defensive,[],201980,,,1610612755,80,78,2022-03-22T01:16:10Z,4670000,,,0,,D. Green REBOUND (Off:0 Def:3),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,475.0,3.0,3.0,0.0,,,,,,,,,,,
477,PT00M00.00S,2022-03-22T01:15:55.8Z,3,REGULAR,period,end,[],0,,,1610612755,80,78,2022-03-22T01:15:55Z,4680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2022-03-22T01:18:38.2Z,4,REGULAR,period,start,[],0,,,1610612748,80,78,2022-03-22T01:18:38Z,4690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT11M42.00S,2022-03-22T01:18:55.6Z,4,REGULAR,2pt,Jump Shot,[],1628997,80.73258869908015,88.48039215686275,1610612748,80,80,2022-03-22T01:19:10Z,4710000,192.0,129.0,1,right,C. Martin 23' Jump Shot (9 PTS) (M. Strus 1 AST),"[1628997, 1629622]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,23.14,Made,9.0,,,,,,,,,,M. Strus,1629622.0,1.0,,,
482,PT11M20.00S,2022-03-22T01:19:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,8.196452036793687,52.69607843137255,1610612755,82,80,2022-03-22T01:19:23Z,4730000,-13.0,25.0,1,left,S. Milton driving finger roll Layup (14 PTS) (G. Niang 2 AST),"[1629003, 1627777]",1610612755.0,PHI,driving finger roll,,,Milton,S. Milton,,,,,,,,2.8,Made,14.0,,,,,,,,,,G. Niang,1627777.0,2.0,,,
484,PT11M12.00S,2022-03-22T01:19:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,91.90210249671485,50.245098039215684,1610612748,82,82,2022-03-22T01:19:33Z,4750000,1.0,24.0,1,right,T. Herro driving finger roll Layup (8 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,,,,2.36,Made,8.0,,,,,,,,,,,,,,,
485,PT10M49.00S,2022-03-22T01:19:47.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,9.773324572930349,41.42156862745098,1610612755,82,82,2022-03-22T01:19:51Z,4760000,43.0,39.0,1,left,MISS F. Korkmaz driving finger roll Layup,[1627788],1610612755.0,PHI,driving finger roll,,,Korkmaz,F. Korkmaz,,,,,,,,5.82,Missed,,,,,,,,,,,,,,,,
486,PT10M47.00S,2022-03-22T01:19:49.6Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,82,82,2022-03-22T01:19:51Z,4770000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,485.0,2.0,2.0,0.0,,,,,,,,,,,
487,PT10M44.00S,2022-03-22T01:19:53.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],200768,69.82588699080158,25.24509803921569,1610612748,82,85,2022-03-22T01:19:58Z,4780000,-124.0,231.0,1,right,K. Lowry 26' 3PT running pullup (14 PTS) (M. Strus 2 AST),"[200768, 1629622]",1610612748.0,MIA,running pullup,,,Lowry,K. Lowry,,,,,,,,26.22,Made,14.0,,,,,,,,,,M. Strus,1629622.0,2.0,,,
489,PT10M22.00S,2022-03-22T01:20:14.7Z,4,REGULAR,3pt,Jump Shot,[],1627788,33.295006570302235,32.84313725490196,1610612755,82,85,2022-03-22T01:20:18Z,4800000,86.0,260.0,1,left,MISS F. Korkmaz 27' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,,,,27.43,Missed,,,,,,,,,,,,,,,,
490,PT10M20.00S,2022-03-22T01:20:16.7Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,82,85,2022-03-22T01:20:18Z,4810000,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,489.0,7.0,6.0,1.0,,,,,,,,,,,
491,PT10M12.00S,2022-03-22T01:20:25.0Z,4,REGULAR,turnover,bad pass,[],1628389,,,1610612748,82,85,2022-03-22T01:20:29Z,4820000,,,0,,B. Adebayo bad pass TURNOVER (4 TO),"[1628389, 1627788]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,4.0,Korkmaz,1627788.0,,,,,,,,,,,,,,,,,,
492,PT10M12.00S,2022-03-22T01:20:25.0Z,4,REGULAR,steal,,[],1627788,,,1610612755,82,85,2022-03-22T01:20:27Z,4830000,,,0,,F. Korkmaz STEAL (1 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M55.00S,2022-03-22T01:20:41.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629003,9.116294349540084,52.450980392156865,1610612755,84,85,2022-03-22T01:20:46Z,4840000,-12.0,33.0,1,left,S. Milton driving finger roll Layup (16 PTS) (G. Niang 3 AST),"[1629003, 1627777]",1610612755.0,PHI,driving finger roll,,,Milton,S. Milton,,,,,,,,3.54,Made,16.0,,,,,,,,,,G. Niang,1627777.0,3.0,,,
495,PT09M36.00S,2022-03-22T01:21:01.0Z,4,REGULAR,2pt,Jump Shot,[],1629639,78.10446780551905,47.05882352941176,1610612748,84,85,2022-03-22T01:21:06Z,4860000,-15.0,153.0,1,right,MISS T. Herro 15' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,15.4,Missed,,,,,,,,,,,,,,,,
496,PT09M32.00S,2022-03-22T01:21:05.0Z,4,REGULAR,rebound,defensive,[],201599,,,1610612755,84,85,2022-03-22T01:21:06Z,4870000,,,0,,D. Jordan REBOUND (Off:4 Def:3),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,495.0,7.0,3.0,4.0,,,,,,,,,,,
497,PT09M25.00S,2022-03-22T01:21:12.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,6.8823915900131425,35.78431372549019,1610612755,86,85,2022-03-22T01:21:16Z,4880000,71.0,12.0,1,left,S. Milton 7' fadeaway Jump Shot (18 PTS),[1629003],1610612755.0,PHI,fadeaway,,,Milton,S. Milton,,,,,,,,7.21,Made,18.0,,,,,,,,,,,,,,,
498,PT09M07.00S,2022-03-22T01:21:30.3Z,4,REGULAR,3pt,Jump Shot,[],200768,67.19776609724047,70.83333333333333,1610612748,86,88,2022-03-22T01:21:34Z,4890000,104.0,256.0,1,right,K. Lowry 27' 3PT pullup (17 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,,27.62,Made,17.0,,,,,,,,,,,,,,,
499,PT08M48.00S,2022-03-22T01:21:49.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,7.013797634691201,42.892156862745104,1610612755,88,88,2022-03-22T01:21:54Z,4900000,36.0,13.0,1,left,G. Niang turnaround Hook (15 PTS),[1627777],1610612755.0,PHI,turnaround,,,Niang,G. Niang,,,,,,,,3.79,Made,15.0,,,,,,,,,,,,,,,
501,PT08M31.00S,2022-03-22T01:22:06.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,92.82194480946123,60.53921568627451,1610612748,88,88,2022-03-22T01:22:11Z,4920000,53.0,15.0,1,right,MISS K. Lowry fadeaway Shot,[200768],1610612748.0,MIA,fadeaway,,,Lowry,K. Lowry,,,,,,,,5.48,Missed,,,,,,,,,,,,,,,,
502,PT08M29.00S,2022-03-22T01:22:08.2Z,4,REGULAR,rebound,defensive,[],201599,,,1610612755,88,88,2022-03-22T01:22:11Z,4930000,,,0,,D. Jordan REBOUND (Off:4 Def:4),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,501.0,8.0,4.0,4.0,,,,,,,,,,,
503,PT08M16.00S,2022-03-22T01:22:21.5Z,4,REGULAR,2pt,Jump Shot,[],1629003,24.096583442838366,54.90196078431372,1610612755,90,88,2022-03-22T01:22:26Z,4940000,-25.0,174.0,1,left,S. Milton 17' pullup Jump Shot (20 PTS),[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,,,,17.57,Made,20.0,,,,,,,,,,,,,,,
504,PT08M06.00S,2022-03-22T01:22:43.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,92.55913272010513,51.470588235294116,1610612748,90,90,2022-03-22T01:22:48Z,4950000,7.0,17.0,1,right,T. Herro driving reverse Layup (10 PTS),[1629639],1610612748.0,MIA,driving reverse,,,Herro,T. Herro,,,,,,,,1.89,Made,10.0,,,,,,,,,,,,,,,
505,PT07M47.00S,2022-03-22T01:23:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,6.8823915900131425,53.92156862745098,1610612755,92,90,2022-03-22T01:23:09Z,4960000,-20.0,12.0,1,left,F. Korkmaz cutting Layup (15 PTS) (S. Milton 6 AST),"[1627788, 1629003]",1610612755.0,PHI,cutting,,,Korkmaz,F. Korkmaz,,,,,,,,2.31,Made,15.0,,,,,,,,,,S. Milton,1629003.0,6.0,,,
507,PT07M37.00S,2022-03-22T01:23:15.1Z,4,REGULAR,foul,personal,[],1629003,,,1610612748,92,90,2022-03-22T01:23:28Z,4980000,,,0,,S. Milton personal FOUL (2 PF),"[1629003, 1628389]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,2534.0,2.0,0.0,Adebayo,1628389.0,,,,,,
510,PT07M37.00S,2022-03-22T01:23:29.6Z,4,REGULAR,substitution,out,[],1627777,,,1610612748,92,90,2022-03-22T01:23:38Z,5010000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT07M37.00S,2022-03-22T01:23:29.6Z,4,REGULAR,substitution,in,[],202699,,,1610612748,92,90,2022-03-22T01:23:38Z,5030000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M29.00S,2022-03-22T01:24:02.5Z,4,REGULAR,3pt,Jump Shot,[],200768,66.80354796320631,39.4607843137255,1610612748,92,90,2022-03-22T01:24:06Z,5040000,-53.0,260.0,1,right,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,,26.48,Missed,,,,,,,,,,,,,,,,
514,PT07M27.00S,2022-03-22T01:24:04.5Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,92,90,2022-03-22T01:24:06Z,5050000,,,0,,F. Korkmaz REBOUND (Off:1 Def:5),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,513.0,6.0,5.0,1.0,,,,,,,,,,,
515,PT07M14.00S,2022-03-22T01:24:16.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,17.263469119579497,48.529411764705884,1610612755,92,90,2022-03-22T01:24:20Z,5060000,7.0,110.0,1,left,MISS S. Milton 11' pullup Shot,[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,,,,11.0,Missed,,,,,,,,,,,,,,,,
516,PT07M12.00S,2022-03-22T01:24:18.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,92,90,2022-03-22T01:24:20Z,5070000,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,515.0,8.0,7.0,1.0,,,,,,,,,,,
517,PT07M07.00S,2022-03-22T01:24:24.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628997,87.0400788436268,97.30392156862744,1610612748,92,93,2022-03-22T01:24:31Z,5080000,237.0,69.0,1,right,C. Martin 24' 3PT  (12 PTS) (K. Lowry 5 AST),"[1628997, 200768]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,24.64,Made,12.0,,,,,,,,,,K. Lowry,200768.0,5.0,,,
519,PT07M06.00S,2022-03-22T01:24:31.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,92,93,2022-03-22T01:24:31Z,5100000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M06.00S,2022-03-22T01:26:55.1Z,4,REGULAR,substitution,out,[],201980,,,1610612755,92,93,2022-03-22T01:26:57Z,5110000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M06.00S,2022-03-22T01:26:55.1Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,92,93,2022-03-22T01:26:57Z,5120000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M48.00S,2022-03-22T01:27:35.8Z,4,REGULAR,3pt,Jump Shot,[],1627788,17.132063074901453,94.8529411764706,1610612755,92,93,2022-03-22T01:27:40Z,5130000,-224.0,109.0,1,left,MISS F. Korkmaz 24' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,24.92,Missed,,,,,,,,,,,,,,,,
523,PT06M44.00S,2022-03-22T01:27:39.8Z,4,REGULAR,rebound,offensive,[],1630178,,,1610612755,92,93,2022-03-22T01:27:40Z,5140000,,,0,,T. Maxey REBOUND (Off:1 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,522.0,3.0,2.0,1.0,,,,,,,,,,,
524,PT06M43.00S,2022-03-22T01:27:42.6Z,4,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,92,93,2022-03-22T01:27:47Z,5150000,,,0,,T. Harris lost ball out-of-bounds TURNOVER (2 TO),[202699],1610612755.0,PHI,lost ball,,,Harris,T. Harris,,,,,2.0,,,,,,,,,,2534.0,,,,,,,,,,
525,PT06M18.00S,2022-03-22T01:28:11.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,94.13600525624179,46.07843137254902,1610612748,92,93,2022-03-22T01:59:25Z,5160000,-20.0,3.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,,,,1.98,Missed,,,,,,,,,,,,,,,,
526,PT06M16.00S,2022-03-22T01:28:13.0Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,92,93,2022-03-22T01:28:15Z,5170000,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,525.0,9.0,7.0,2.0,,,,,,,,,,,
527,PT06M15.00S,2022-03-22T01:28:15.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628389,89.79960578186596,47.549019607843135,1610612748,92,95,2022-03-22T01:28:21Z,5180000,-12.0,43.0,1,right,B. Adebayo Hook (18 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,4.51,Made,18.0,,,,,,,,,,,,,,,
528,PT05M55.00S,2022-03-22T01:28:33.8Z,4,REGULAR,2pt,Jump Shot,[],1630178,24.753613666228645,36.274509803921575,1610612755,94,95,2022-03-22T01:28:39Z,5190000,69.0,180.0,1,left,T. Maxey 19' pullup Jump Shot (17 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,,,19.28,Made,17.0,,,,,,,,,,,,,,,
529,PT05M40.00S,2022-03-22T01:28:49.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,94.00459921156373,50.245098039215684,1610612748,94,97,2022-03-22T01:28:53Z,5200000,1.0,4.0,1,right,B. Adebayo alley-oop DUNK (20 PTS) (T. Herro 3 AST),"[1628389, 1629639]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,,,,0.41,Made,20.0,,,,,,,,,,T. Herro,1629639.0,3.0,,,
531,PT05M25.00S,2022-03-22T01:29:05.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.356767411300922,48.28431372549019,1610612755,96,97,2022-03-22T01:29:15Z,5220000,9.0,7.0,1,left,T. Maxey driving finger roll Layup (19 PTS) (T. Harris 5 AST),"[1630178, 202699]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,,,,1.13,Made,19.0,,,,,,,,,,T. Harris,202699.0,5.0,,,
533,PT05M10.00S,2022-03-22T01:29:20.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,94.13600525624179,49.50980392156863,1610612748,96,99,2022-03-22T01:29:25Z,5240000,-2.0,3.0,1,right,B. Adebayo alley-oop DUNK (22 PTS) (T. Herro 4 AST),"[1628389, 1629639]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,,,,0.36,Made,22.0,,,,,,,,,,T. Herro,1629639.0,4.0,,,
535,PT04M47.00S,2022-03-22T01:29:43.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202699,7.670827858081481,45.58823529411765,1610612755,98,99,2022-03-22T01:29:48Z,5260000,22.0,20.0,1,left,T. Harris driving bank Hook (11 PTS),[202699],1610612755.0,PHI,driving bank,,,Harris,T. Harris,,,,,,,,2.95,Made,11.0,,,,,,,,,,,,,,,
536,PT04M47.00S,2022-03-22T01:29:52.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,98,99,2022-03-22T01:29:52Z,5270000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT04M47.00S,2022-03-22T01:32:15.1Z,4,REGULAR,substitution,out,[],201599,,,1610612748,98,99,2022-03-22T01:32:17Z,5280000,,,0,,SUB out: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT04M47.00S,2022-03-22T01:32:15.1Z,4,REGULAR,substitution,in,[],200794,,,1610612748,98,99,2022-03-22T01:32:17Z,5290000,,,0,,SUB in: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT04M47.00S,2022-03-22T01:32:30.8Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,98,99,2022-03-22T01:32:33Z,5300000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT04M47.00S,2022-03-22T01:32:30.8Z,4,REGULAR,substitution,in,[],202710,,,1610612748,98,99,2022-03-22T01:32:33Z,5310000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT04M31.00S,2022-03-22T01:32:57.7Z,4,REGULAR,2pt,Jump Shot,[],1629639,94.13600525624179,25.490196078431367,1610612748,98,99,2022-03-22T01:33:03Z,5320000,-123.0,3.0,1,right,MISS T. Herro 12' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,,,,12.25,Missed,,,,,,,,,,,,,,,,
542,PT04M27.00S,2022-03-22T01:33:01.7Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,98,99,2022-03-22T01:33:03Z,5330000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,541.0,6.0,6.0,0.0,,,,,,,,,,,
543,PT04M13.00S,2022-03-22T01:33:15.3Z,4,REGULAR,3pt,Jump Shot,[],1627788,29.61563731931669,79.41176470588235,1610612755,101,99,2022-03-22T01:33:19Z,5340000,-147.0,226.0,1,left,F. Korkmaz 26' 3PT  (18 PTS) (T. Harris 6 AST),"[1627788, 202699]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,26.96,Made,18.0,,,,,,,,,,T. Harris,202699.0,6.0,,,
545,PT03M54.00S,2022-03-22T01:33:35.6Z,4,REGULAR,foul,personal,[],200794,,,1610612748,101,99,2022-03-22T01:33:41Z,5360000,,,0,,P. Millsap personal FOUL (4 PF),"[200794, 1628389]",1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,2534.0,4.0,0.0,Adebayo,1628389.0,,,,,,
547,PT03M45.00S,2022-03-22T01:34:05.2Z,4,REGULAR,3pt,Jump Shot,[],1629639,67.59198423127464,46.81372549019608,1610612748,101,99,2022-03-22T01:34:10Z,5380000,-16.0,252.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,25.26,Missed,,,,,,,,,,,,,,,,
548,PT03M42.00S,2022-03-22T01:34:08.2Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,101,99,2022-03-22T01:34:10Z,5390000,,,0,,T. Maxey REBOUND (Off:1 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,547.0,4.0,3.0,1.0,,,,,,,,,,,
549,PT03M30.00S,2022-03-22T01:34:21.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,8.590670170827863,59.55882352941176,1610612755,103,99,2022-03-22T01:34:27Z,5400000,-48.0,28.0,1,left,T. Harris pullup Jump Shot (13 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,,,,5.55,Made,13.0,,,,,,,,,,,,,,,
550,PT03M30.00S,2022-03-22T01:34:27.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,103,99,2022-03-22T01:34:27Z,5410000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT03M18.00S,2022-03-22T01:36:17.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.16491458607096,51.470588235294116,1610612748,103,101,2022-03-22T01:36:22Z,5420000,7.0,21.0,1,right,J. Butler driving finger roll Layup (27 PTS) (B. Adebayo 2 AST),"[202710, 1628389]",1610612748.0,MIA,driving finger roll,,,Butler,J. Butler,,,,,,,,2.24,Made,27.0,,,,,,,,,,B. Adebayo,1628389.0,2.0,,,
553,PT02M55.00S,2022-03-22T01:36:40.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627788,12.927069645203687,54.65686274509804,1610612755,103,101,2022-03-22T01:36:45Z,5440000,-23.0,69.0,1,left,MISS F. Korkmaz 7' driving floating bank Shot,[1627788],1610612755.0,PHI,driving floating bank,,,Korkmaz,F. Korkmaz,,,,,,,,7.28,Missed,,,,,,,,,,,,,,,,
554,PT02M52.00S,2022-03-22T01:36:43.5Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,103,101,2022-03-22T01:36:45Z,5450000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,553.0,3.0,3.0,0.0,,,,,,,,,,,
555,PT02M38.00S,2022-03-22T01:36:58.4Z,4,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612748,103,101,2022-03-22T01:37:03Z,5460000,,,0,,C. Martin bad pass out-of-bounds TURNOVER (1 TO),[1628997],1610612748.0,MIA,bad pass,,,Martin,C. Martin,,,,,1.0,,,,,,,,,,201246.0,,,,,,,,,,
556,PT02M28.00S,2022-03-22T01:37:26.2Z,4,REGULAR,foul,personal,[],200768,,,1610612755,103,101,2022-03-22T01:37:33Z,5470000,,,0,,K. Lowry personal FOUL (4 PF),"[200768, 1629003]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,202053.0,4.0,0.0,Milton,1629003.0,,,,,,
558,PT02M28.00S,2022-03-22T01:38:11.9Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612755,103,101,2022-03-22T01:38:11Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
