actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
344,PT06M24.00S,2024-03-15T01:29:03.6Z,3,REGULAR,3pt,Jump Shot,[],201942,5.995400788436268,3.1862745098039214,1610612741,65,82,2024-03-15T01:29:10Z,3390000,False,234.0,4.0,1,left,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
345,PT06M21.00S,2024-03-15T01:29:06.6Z,3,REGULAR,rebound,offensive,[],201942,,,1610612741,65,82,2024-03-15T01:29:10Z,3400000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,,,,344.0,4.0,3.0,1.0,,,,,,,,
346,PT06M16.00S,2024-03-15T01:29:11.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641931,16.770696452036795,94.11764705882352,1610612741,65,82,2024-03-15T01:29:17Z,3410000,False,-221.0,105.0,1,left,MISS O. Bitim 24' 3PT,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Above the Break 3,24+ Left Center,24.44,Missed,,,,,,,,,,,,,,,,,,
347,PT06M16.00S,2024-03-15T01:29:11.2Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,65,82,2024-03-15T01:29:17Z,3420000,False,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,346.0,5.0,5.0,0.0,,,,,,,,
348,PT05M59.00S,2024-03-15T01:29:28.2Z,3,REGULAR,3pt,Jump Shot,[],1630538,75.50919842312747,12.254901960784313,1610612746,65,82,2024-03-15T01:29:34Z,3430000,False,-189.0,178.0,1,right,MISS B. Hyland 25' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
349,PT05M54.00S,2024-03-15T01:29:33.2Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,65,82,2024-03-15T01:29:34Z,3440000,False,,,0,,A. Caruso REBOUND (Off:0 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,348.0,3.0,3.0,0.0,,,,,,,,
350,PT05M41.00S,2024-03-15T01:29:46.4Z,3,REGULAR,2pt,Jump Shot,[],1630245,5.469776609724048,33.088235294117645,1610612741,67,82,2024-03-15T01:29:53Z,3450000,False,85.0,-1.0,1,left,A. Dosunmu 8' driving floating Jump Shot (7 PTS) (O. Bitim 2 AST),"[1630245, 1641931]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,8.46,Made,7.0,,,O. Bitim,1641931.0,2.0,,,,,,,,,,,,
352,PT05M25.00S,2024-03-15T01:30:02.4Z,3,REGULAR,3pt,Jump Shot,[],1630538,93.51182654402102,4.166666666666666,1610612746,67,85,2024-03-15T01:30:06Z,3470000,False,-229.0,8.0,1,right,B. Hyland 3PT  (14 PTS) (P. George 7 AST),"[1630538, 202331]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,22.94,Made,14.0,,,P. George,202331.0,7.0,,,,,,,,,,,,
354,PT05M11.00S,2024-03-15T01:30:15.9Z,3,REGULAR,3pt,Jump Shot,[],202696,31.882391590013142,40.68627450980392,1610612741,70,85,2024-03-15T01:30:50Z,3490000,False,47.0,247.0,1,left,N. Vucevic 25' 3PT  (12 PTS) (A. Caruso 2 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,25.16,Made,12.0,,,A. Caruso,1627936.0,2.0,,,,,,,,,,,,
356,PT04M55.00S,2024-03-15T01:30:32.3Z,3,REGULAR,3pt,Jump Shot,[],202695,93.51182654402102,5.147058823529411,1610612746,70,88,2024-03-15T01:30:37Z,3510000,False,-224.0,8.0,1,right,K. Leonard 3PT  (25 PTS) (B. Hyland 7 AST),"[202695, 1630538]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,22.45,Made,25.0,,,B. Hyland,1630538.0,7.0,,,,,,,,,,,,
358,PT04M46.00S,2024-03-15T01:30:55.0Z,3,REGULAR,foul,personal,[],1629611,,,1610612741,70,88,2024-03-15T01:31:15Z,3530000,False,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 1627936]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,1193.0,,,,,,,,,,,2.0,0.0,Caruso,1627936.0,,
360,PT04M46.00S,2024-03-15T01:31:00.9Z,3,REGULAR,substitution,out,[],201942,,,1610612741,70,88,2024-03-15T01:31:03Z,3550000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT04M46.00S,2024-03-15T01:31:00.9Z,3,REGULAR,substitution,in,[],1628975,,,1610612741,70,88,2024-03-15T01:31:03Z,3560000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT04M38.00S,2024-03-15T01:31:14.5Z,3,REGULAR,turnover,bad pass,[],1627936,,,1610612741,70,88,2024-03-15T01:31:18Z,3570000,False,,,0,,A. Caruso bad pass TURNOVER (3 TO),"[1627936, 1630538]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Left Center,,,,,3.0,,,,,,,,Hyland,1630538.0,,,,,,
363,PT04M38.00S,2024-03-15T01:31:14.5Z,3,REGULAR,steal,,[],1630538,,,1610612746,70,88,2024-03-15T01:31:16Z,3580000,False,,,0,,B. Hyland STEAL (3 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
364,PT04M33.00S,2024-03-15T01:31:18.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,93.24901445466492,49.754901960784316,1610612746,70,90,2024-03-15T01:31:24Z,3590000,False,-1.0,11.0,1,right,T. Mann running Layup (9 PTS) (B. Hyland 8 AST),"[1629611, 1630538]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.11,Made,9.0,,,B. Hyland,1630538.0,8.0,,,,,,,,,,,,
366,PT04M19.00S,2024-03-15T01:31:33.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,13.87976346911958,47.05882352941176,1610612741,72,90,2024-03-15T01:31:37Z,3610000,False,15.0,78.0,1,left,N. Vucevic 7' turnaround Hook (14 PTS) (A. Caruso 3 AST),"[202696, 1627936]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,7.94,Made,14.0,,,A. Caruso,1627936.0,3.0,,,,,,,,,,,,
368,PT04M03.00S,2024-03-15T01:31:49.7Z,3,REGULAR,turnover,bad pass,[],202695,,,1610612746,72,90,2024-03-15T01:31:55Z,3630000,False,,,0,,K. Leonard bad pass TURNOVER (2 TO),"[202695, 1627936]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,2.0,,,,,,,,Caruso,1627936.0,,,,,,
369,PT04M03.00S,2024-03-15T01:31:49.7Z,3,REGULAR,steal,,[],1627936,,,1610612741,72,90,2024-03-15T01:31:51Z,3640000,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
370,PT04M00.00S,2024-03-15T01:31:53.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641931,5.863994743758213,50.245098039215684,1610612741,74,90,2024-03-15T01:32:48Z,3650000,False,-1.0,3.0,1,left,O. Bitim running DUNK (2 PTS) (A. Caruso 4 AST),"[1641931, 1627936]",1610612741.0,CHI,running,,,Bitim,O. Bitim,,,,,Restricted Area,0-8 Center,0.29,Made,2.0,,,A. Caruso,1627936.0,4.0,,,,,,,,,,,,
372,PT04M00.00S,2024-03-15T01:32:00.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,74,90,2024-03-15T01:32:00Z,3670000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT04M00.00S,2024-03-15T01:34:29.9Z,3,REGULAR,substitution,out,[],1627936,,,1610612746,74,90,2024-03-15T01:34:47Z,3680000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT04M00.00S,2024-03-15T01:34:29.9Z,3,REGULAR,substitution,out,[],202696,,,1610612746,74,90,2024-03-15T01:34:47Z,3690000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT04M00.00S,2024-03-15T01:34:29.9Z,3,REGULAR,substitution,out,[],202331,,,1610612746,74,90,2024-03-15T01:34:47Z,3700000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT04M00.00S,2024-03-15T01:34:29.9Z,3,REGULAR,substitution,out,[],1629611,,,1610612746,74,90,2024-03-15T01:34:47Z,3710000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT04M00.00S,2024-03-15T01:34:29.9Z,3,REGULAR,substitution,in,[],203083,,,1610612746,74,90,2024-03-15T01:34:47Z,3720000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT04M00.00S,2024-03-15T01:34:29.9Z,3,REGULAR,substitution,in,[],1628470,,,1610612746,74,90,2024-03-15T01:34:47Z,3730000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT04M00.00S,2024-03-15T01:34:29.9Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,74,90,2024-03-15T01:34:47Z,3740000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT04M00.00S,2024-03-15T01:34:29.9Z,3,REGULAR,substitution,in,[],1626181,,,1610612746,74,90,2024-03-15T01:34:47Z,3750000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT03M45.00S,2024-03-15T01:35:13.4Z,3,REGULAR,turnover,out-of-bounds,[],202695,,,1610612746,74,90,2024-03-15T01:35:20Z,3760000,False,,,0,,K. Leonard bad pass out-of-bounds TURNOVER (3 TO),[202695],1610612746.0,LAC,bad pass,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,1193.0,3.0,,,,,,,,,,,,,,,
382,PT03M36.00S,2024-03-15T01:35:26.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630245,20.45006570302234,21.07843137254902,1610612741,74,90,2024-03-15T01:35:30Z,3770000,False,145.0,140.0,1,left,MISS A. Dosunmu 20' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,20.11,Missed,,,,,,,,,,,,,,,,,,
383,PT03M34.00S,2024-03-15T01:35:28.3Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612746,74,90,2024-03-15T01:35:30Z,3780000,False,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,382.0,3.0,3.0,0.0,,,,,,,,
384,PT03M25.00S,2024-03-15T01:35:39.1Z,3,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612746,74,90,2024-03-15T01:35:44Z,3790000,False,,,0,,N. Powell bad pass out-of-bounds TURNOVER (2 TO),[1626181],1610612746.0,LAC,bad pass,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Left,,,,1662.0,2.0,,,,,,,,,,,,,,,
385,PT03M15.00S,2024-03-15T01:35:58.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628470,8.754927726675426,4.6568627450980395,1610612741,74,90,2024-03-15T01:36:02Z,3800000,False,227.0,30.0,1,left,MISS T. Craig 3PT,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,22.87,Missed,,,,,,,,,,,,,,,,,,
386,PT03M13.00S,2024-03-15T01:35:59.8Z,3,REGULAR,rebound,offensive,[],1630245,,,1610612741,74,90,2024-03-15T01:35:59Z,3810000,False,,,0,,A. Dosunmu REBOUND (Off:2 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,,,,385.0,4.0,2.0,2.0,,,,,,,,
387,PT03M12.00S,2024-03-15T01:36:01.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630245,22.683968462549277,13.23529411764706,1610612741,74,90,2024-03-15T01:36:06Z,3820000,False,184.0,161.0,1,left,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,24.41,Missed,,,,,,,,,,,,,,,,,,
388,PT03M09.00S,2024-03-15T01:36:04.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,74,90,2024-03-15T01:36:06Z,3830000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,387.0,5.0,4.0,1.0,,,,,,,,
389,PT02M51.00S,2024-03-15T01:36:22.2Z,3,REGULAR,3pt,Jump Shot,[],1630538,94.69448094612353,3.1862745098039214,1610612746,74,90,2024-03-15T01:36:27Z,3840000,False,-234.0,-3.0,1,right,MISS B. Hyland 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
390,PT02M47.00S,2024-03-15T01:36:26.2Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,74,90,2024-03-15T01:36:27Z,3850000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,,,,,,389.0,2.0,2.0,0.0,,,,,,,,
391,PT02M35.00S,2024-03-15T01:36:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,11.645860709592641,41.66666666666667,1610612741,74,90,2024-03-15T01:37:21Z,3860000,False,42.0,57.0,1,left,MISS A. Drummond 7' floating Shot,[203083],1610612741.0,CHI,floating,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,,,,,,,,,,
392,PT02M33.00S,2024-03-15T01:36:40.8Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,74,90,2024-03-15T01:36:43Z,3870000,False,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,391.0,2.0,2.0,0.0,,,,,,,,
393,PT02M26.00S,2024-03-15T01:36:52.4Z,3,REGULAR,foul,personal,[],203083,,,1610612746,74,90,2024-03-15T01:36:57Z,3880000,False,,,0,,A. Drummond personal FOUL (2 PF),"[203083, 202695]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,201246.0,,,,,,,,,,,2.0,0.0,Leonard,202695.0,,
395,PT02M26.00S,2024-03-15T01:36:59.9Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,74,90,2024-03-15T01:37:25Z,3900000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT02M26.00S,2024-03-15T01:36:59.9Z,3,REGULAR,substitution,in,[],1628464,,,1610612746,74,90,2024-03-15T01:37:25Z,3910000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT02M16.00S,2024-03-15T01:37:32.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,94.03745072273325,52.450980392156865,1610612746,74,90,2024-03-15T01:37:40Z,3920000,False,12.0,4.0,1,right,MISS D. Theis Layup - blocked,"[1628464, 203083]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,1.28,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0
398,PT02M16.00S,2024-03-15T01:37:32.4Z,3,REGULAR,block,,[],203083,,,1610612746,74,90,2024-03-15T01:42:24Z,3930000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT02M11.00S,2024-03-15T01:37:37.4Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612741,74,90,2024-03-15T01:37:40Z,3940000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,397.0,1.0,1.0,0.0,,,,,,,,
400,PT02M09.00S,2024-03-15T01:37:39.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628470,4.02431011826544,5.147058823529411,1610612741,74,90,2024-03-15T01:38:50Z,3950000,False,224.0,-15.0,1,left,MISS T. Craig running pullup 3PT,[1628470],1610612741.0,CHI,running pullup,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
401,PT02M04.00S,2024-03-15T01:37:44.3Z,3,REGULAR,rebound,offensive,[],203083,,,1610612741,74,90,2024-03-15T01:38:50Z,3960000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,,,,400.0,3.0,2.0,1.0,,,,,,,,
402,PT02M04.00S,2024-03-15T01:37:44.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,5.590000152587891,50.0,1610612741,76,90,2024-03-15T01:39:57Z,3970000,False,0.0,0.0,1,left,A. Drummond reverse Layup (7 PTS),[203083],1610612741.0,CHI,reverse,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
403,PT01M53.00S,2024-03-15T01:37:56.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,91.93495400788436,54.65686274509803,1610612746,76,90,2024-03-15T01:39:30Z,3980000,False,23.0,23.0,1,right,MISS K. Leonard driving floating bank Shot,[202695],1610612746.0,LAC,driving floating bank,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
404,PT01M51.00S,2024-03-15T01:37:58.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,76,90,2024-03-15T01:38:05Z,3990000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,403.0,4.0,3.0,1.0,,,,,,,,
405,PT01M43.00S,2024-03-15T01:38:14.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,76,90,2024-03-15T01:38:14Z,4000000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT01M43.00S,2024-03-15T01:39:34.0Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,76,90,2024-03-15T01:39:51Z,4010000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT01M43.00S,2024-03-15T01:39:34.0Z,3,REGULAR,substitution,out,[],1641931,,,1610612741,76,90,2024-03-15T01:39:51Z,4020000,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT01M43.00S,2024-03-15T01:39:34.0Z,3,REGULAR,substitution,out,[],1630538,,,1610612741,76,90,2024-03-15T01:39:51Z,4030000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT01M43.00S,2024-03-15T01:39:34.0Z,3,REGULAR,substitution,in,[],201942,,,1610612741,76,90,2024-03-15T01:39:51Z,4040000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT01M43.00S,2024-03-15T01:39:34.0Z,3,REGULAR,substitution,in,[],1627936,,,1610612741,76,90,2024-03-15T01:39:51Z,4050000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT01M43.00S,2024-03-15T01:39:34.0Z,3,REGULAR,substitution,in,[],1629611,,,1610612741,76,90,2024-03-15T01:39:51Z,4060000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT01M29.00S,2024-03-15T01:39:59.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.732588699080158,58.333333333333336,1610612741,78,90,2024-03-15T01:40:07Z,4070000,False,-42.0,1.0,1,left,D. DeRozan driving Layup (13 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,4.17,Made,13.0,,,,,,,,,,,,,,,,,
413,PT01M17.00S,2024-03-15T01:40:14.5Z,3,REGULAR,violation,kicked ball,[],1628975,,,1610612746,78,90,2024-03-15T01:40:20Z,4080000,False,,,0,,J. Carter kicked ball VIOLATION,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,
414,PT01M03.00S,2024-03-15T01:40:39.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,93.77463863337714,49.50980392156863,1610612746,78,92,2024-03-15T01:40:46Z,4090000,False,-2.0,6.0,1,right,D. Theis cutting DUNK (4 PTS) (T. Mann 2 AST),"[1628464, 1629611]",1610612746.0,LAC,cutting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,0.65,Made,4.0,,,T. Mann,1629611.0,2.0,,,,,,,,,,,,
416,PT00M48.30S,2024-03-15T01:40:56.7Z,3,REGULAR,turnover,bad pass,[],201942,,,1610612741,78,92,2024-03-15T01:41:02Z,4110000,False,,,0,,D. DeRozan bad pass TURNOVER (5 TO),"[201942, 202695]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,5.0,,,,,,,,Leonard,202695.0,,,,,,
417,PT00M48.30S,2024-03-15T01:40:56.7Z,3,REGULAR,steal,,[],202695,,,1610612746,78,92,2024-03-15T01:40:59Z,4120000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
418,PT00M42.50S,2024-03-15T01:41:02.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629611,92.85479632063075,49.50980392156863,1610612746,78,92,2024-03-15T01:41:19Z,4130000,False,-2.0,15.0,1,right,MISS T. Mann running Layup - blocked,"[1629611, 1628975]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,Carter,1628975.0
419,PT00M42.50S,2024-03-15T01:41:02.3Z,3,REGULAR,block,,[],1628975,,,1610612746,78,92,2024-03-15T01:45:51Z,4140000,False,,,0,,J. Carter BLOCK (1 BLK),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT00M38.00S,2024-03-15T01:41:06.8Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,78,92,2024-03-15T01:41:10Z,4150000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,418.0,5.0,4.0,1.0,,,,,,,,
421,PT00M35.30S,2024-03-15T01:41:09.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,23.078186596583443,13.725490196078432,1610612741,78,92,2024-03-15T01:44:30Z,4160000,False,181.0,164.0,1,left,MISS J. Carter 24' running pullup 3PT,[1628975],1610612741.0,CHI,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,24.48,Missed,,,,,,,,,,,,,,,,,,
422,PT00M35.30S,2024-03-15T01:41:09.6Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,78,92,2024-03-15T01:41:27Z,4170000,False,,,0,,A. Coffey REBOUND (Off:0 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,421.0,3.0,3.0,0.0,,,,,,,,
423,PT00M19.30S,2024-03-15T01:41:25.5Z,3,REGULAR,3pt,Jump Shot,[],1628464,68.54467805519053,25.0,1610612746,78,92,2024-03-15T01:41:31Z,4180000,False,-125.0,243.0,1,right,MISS D. Theis 27' 3PT,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,27.34,Missed,,,,,,,,,,,,,,,,,,
424,PT00M15.50S,2024-03-15T01:41:29.4Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612741,78,92,2024-03-15T01:41:29Z,4190000,False,,,0,,T. Craig REBOUND (Off:0 Def:6),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,,,,,,,423.0,6.0,6.0,0.0,,,,,,,,
