actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
163,PT11M06.00S,2023-12-27T01:36:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,94.1688567674113,53.18627450980392,1610612737,28,22,2023-12-27T01:36:24Z,1620000,False,16.0,2.0,1,right,J. Johnson cutting Layup (6 PTS) (B. Bogdanovic 1 AST),"[1630552, 203992]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,6.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,
165,PT10M54.00S,2023-12-27T01:36:31.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,10.988830486202366,41.42156862745098,1610612741,30,22,2023-12-27T01:36:34Z,1640000,False,43.0,51.0,1,left,A. Caruso 6' driving floating Jump Shot (2 PTS),[1627936],1610612741.0,CHI,driving floating,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,,,,,2.0,,,,,,,,,,,,,
166,PT10M29.00S,2023-12-27T01:36:56.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,89.43823915900131,57.84313725490197,1610612737,30,22,2023-12-27T01:37:01Z,1650000,False,39.0,47.0,1,right,MISS J. Johnson 6' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
167,PT10M27.00S,2023-12-27T01:36:59.6Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,30,22,2023-12-27T01:36:59Z,1660000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT10M15.00S,2023-12-27T01:37:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,6.1268068331143235,46.81372549019608,1610612741,32,22,2023-12-27T01:37:15Z,1670000,False,16.0,5.0,1,left,T. Taylor cutting Layup (2 PTS) (A. Caruso 1 AST),"[1630678, 1627936]",1610612741.0,CHI,cutting,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,2.0,A. Caruso,1627936.0,1.0,,,,,,,,,,
170,PT10M03.00S,2023-12-27T01:37:24.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,88.51839684625493,45.09803921568628,1610612737,32,24,2023-12-27T01:37:28Z,1690000,False,-25.0,55.0,1,right,B. Bogdanovic 6' driving floating Jump Shot (5 PTS),[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,,,,,5.0,,,,,,,,,,,,,
171,PT10M03.00S,2023-12-27T01:37:27.2Z,2,REGULAR,foul,personal,['1freethrow'],1630678,,,1610612737,32,24,2023-12-27T01:37:35Z,1700000,False,,,0,,T. Taylor shooting personal FOUL (1 PF) (Bogdanovic 1 FT),"[1630678, 203992]",1610612741.0,CHI,shooting,,,Taylor,T. Taylor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,,,,,,1.0,0.0,Bogdanovic,203992.0
173,PT10M03.00S,2023-12-27T01:37:51.7Z,2,REGULAR,freethrow,1 of 1,[],203992,,,1610612737,32,25,2023-12-27T01:37:51Z,1720000,False,,,0,,B. Bogdanovic Free Throw 1 of 1 (6 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
180,PT09M39.00S,2023-12-27T01:38:34.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,32,25,2023-12-27T01:39:31Z,1735000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2530.0,,,,,,,,,
175,PT09M26.00S,2023-12-27T01:38:45.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630168,93.11760840998686,50.73529411764706,1610612737,32,27,2023-12-27T01:39:47Z,1740000,False,4.0,12.0,1,right,O. Okongwu alley-oop DUNK (5 PTS) (T. Young 4 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,5.0,T. Young,1629027.0,4.0,,,,,,,,,,
177,PT09M15.00S,2023-12-27T01:38:57.5Z,2,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612741,32,27,2023-12-27T01:39:18Z,1760000,False,,,0,,G. Mathews shooting personal FOUL (2 PF) (Caruso 2 FT),"[1629726, 1627936]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,,,,,,2.0,0.0,Caruso,1627936.0
179,PT09M15.00S,2023-12-27T01:39:27.1Z,2,REGULAR,freethrow,1 of 2,[],1627936,,,1610612741,33,27,2023-12-27T01:39:27Z,1780000,False,,,0,,A. Caruso Free Throw 1 of 2 (3 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
181,PT09M15.00S,2023-12-27T01:39:28.1Z,2,REGULAR,substitution,out,[],1630678,,,1610612741,33,27,2023-12-27T01:39:33Z,1790000,False,,,0,,SUB out: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M15.00S,2023-12-27T01:39:28.1Z,2,REGULAR,substitution,out,[],1629726,,,1610612741,33,27,2023-12-27T01:39:33Z,1800000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M15.00S,2023-12-27T01:39:28.1Z,2,REGULAR,substitution,in,[],203083,,,1610612741,33,27,2023-12-27T01:39:33Z,1810000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M15.00S,2023-12-27T01:39:28.1Z,2,REGULAR,substitution,in,[],1627749,,,1610612741,33,27,2023-12-27T01:39:33Z,1820000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M15.00S,2023-12-27T01:39:36.4Z,2,REGULAR,substitution,out,[],1630552,,,1610612741,33,27,2023-12-27T01:39:42Z,1830000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M15.00S,2023-12-27T01:39:36.4Z,2,REGULAR,substitution,in,[],1630180,,,1610612741,33,27,2023-12-27T01:39:42Z,1840000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M15.00S,2023-12-27T01:39:54.8Z,2,REGULAR,freethrow,2 of 2,[],1627936,,,1610612741,34,27,2023-12-27T01:39:54Z,1850000,False,,,0,,A. Caruso Free Throw 2 of 2 (4 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
188,PT09M00.00S,2023-12-27T01:40:12.5Z,2,REGULAR,3pt,Jump Shot,[],203992,76.03482260183968,11.519607843137255,1610612737,34,27,2023-12-27T01:40:17Z,1860000,False,-192.0,173.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
189,PT08M57.00S,2023-12-27T01:40:15.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,34,27,2023-12-27T01:40:17Z,1870000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,188.0,6.0,4.0,2.0,,,,,,,,,,,,,,
190,PT08M41.00S,2023-12-27T01:40:32.5Z,2,REGULAR,turnover,lost ball,[],1628975,,,1610612741,34,27,2023-12-27T01:40:37Z,1880000,False,,,0,,J. Carter lost ball TURNOVER (1 TO),"[1628975, 1629027]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,Young,1629027.0,,,,,,
191,PT08M41.00S,2023-12-27T01:40:32.5Z,2,REGULAR,steal,,[],1629027,,,1610612737,34,27,2023-12-27T01:41:23Z,1890000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
192,PT08M37.00S,2023-12-27T01:40:36.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,93.9060446780552,49.26470588235294,1610612737,34,29,2023-12-27T01:40:43Z,1900000,False,-4.0,5.0,1,right,B. Bogdanovic running Layup (8 PTS) (T. Young 5 AST),"[203992, 1629027]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,8.0,T. Young,1629027.0,5.0,,,,,,,,,,
194,PT08M23.00S,2023-12-27T01:40:49.0Z,2,REGULAR,3pt,Jump Shot,[],1627936,26.10052562417871,15.441176470588236,1610612741,34,29,2023-12-27T01:40:53Z,1920000,False,173.0,193.0,1,left,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
195,PT08M21.00S,2023-12-27T01:40:51.0Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612737,34,29,2023-12-27T01:40:53Z,1930000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,194.0,2.0,1.0,1.0,,,,,,,,,,,,,,
196,PT08M16.00S,2023-12-27T01:40:57.0Z,2,REGULAR,3pt,Jump Shot,[],203992,69.59592641261499,16.666666666666664,1610612737,34,29,2023-12-27T01:41:10Z,1940000,False,-167.0,233.0,1,right,MISS B. Bogdanovic 28' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,28.67,Missed,,,,,,,,,,,,,,,,,,
197,PT08M14.00S,2023-12-27T01:41:09.1Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612737,34,29,2023-12-27T01:41:09Z,1950000,False,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,196.0,3.0,1.0,2.0,,,,,,,,,,,,,,
198,PT08M14.00S,2023-12-27T01:41:10.0Z,2,REGULAR,foul,personal,[],1631207,,,1610612737,34,29,2023-12-27T01:41:19Z,1960000,False,,,0,,D. Terry personal FOUL (1 PF),"[1631207, 1630180]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,,,,,,1.0,0.0,Bey,1630180.0
200,PT08M14.00S,2023-12-27T01:41:15.5Z,2,REGULAR,substitution,out,[],1627936,,,1610612737,34,29,2023-12-27T01:41:21Z,1980000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M14.00S,2023-12-27T01:41:15.5Z,2,REGULAR,substitution,out,[],1629027,,,1610612737,34,29,2023-12-27T01:41:21Z,1990000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M14.00S,2023-12-27T01:41:15.5Z,2,REGULAR,substitution,in,[],1630245,,,1610612737,34,29,2023-12-27T01:41:21Z,2000000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M14.00S,2023-12-27T01:41:15.5Z,2,REGULAR,substitution,in,[],1630235,,,1610612737,34,29,2023-12-27T01:41:21Z,2010000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M00.00S,2023-12-27T01:41:41.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,72.7496714848883,19.852941176470587,1610612737,34,32,2023-12-27T01:41:46Z,2020000,False,-151.0,204.0,1,right,S. Bey 25' 3PT  (3 PTS) (D. Murray 1 AST),"[1630180, 1627749]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.34,Made,,,,,3.0,D. Murray,1627749.0,1.0,,,,,,,,,,
206,PT07M45.00S,2023-12-27T01:42:00.6Z,2,REGULAR,foul,personal,[],1630168,,,1610612741,34,32,2023-12-27T01:42:09Z,2040000,False,,,0,,O. Okongwu personal FOUL (2 PF),"[1630168, 203083]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,,,,,,2.0,0.0,Drummond,203083.0
208,PT07M45.00S,2023-12-27T01:42:10.5Z,2,REGULAR,substitution,out,[],201942,,,1610612741,34,32,2023-12-27T01:42:13Z,2060000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M45.00S,2023-12-27T01:42:10.5Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,34,32,2023-12-27T01:42:13Z,2070000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M32.00S,2023-12-27T01:42:32.9Z,2,REGULAR,3pt,Jump Shot,[],1631207,5.075558475689881,94.11764705882352,1610612741,34,32,2023-12-27T01:42:39Z,2080000,False,-221.0,-5.0,1,left,MISS D. Terry 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,22.07,Missed,,,,,,,,,,,,,,,,,,
211,PT07M29.00S,2023-12-27T01:42:35.9Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,34,32,2023-12-27T01:42:39Z,2090000,False,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,210.0,7.0,4.0,3.0,,,,,,,,,,,,,,
212,PT07M29.00S,2023-12-27T01:42:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,36,32,2023-12-27T01:42:36Z,2100000,False,0.0,0.0,1,left,A. Drummond putback Layup (10 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
213,PT07M18.00S,2023-12-27T01:42:51.0Z,2,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612737,36,32,2023-12-27T01:42:57Z,2110000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Murray 2 FT),"[1630172, 1627749]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2530.0,,,,,,1.0,0.0,Murray,1627749.0
215,PT07M18.00S,2023-12-27T01:43:17.3Z,2,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,36,33,2023-12-27T01:43:36Z,2130000,False,,,0,,D. Murray Free Throw 1 of 2 (6 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
216,PT07M18.00S,2023-12-27T01:43:18.0Z,2,REGULAR,substitution,out,[],1628975,,,1610612737,36,33,2023-12-27T01:43:20Z,2140000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M18.00S,2023-12-27T01:43:18.0Z,2,REGULAR,substitution,in,[],1629632,,,1610612737,36,33,2023-12-27T01:43:20Z,2150000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M18.00S,2023-12-27T01:43:17.3Z,2,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,36,33,2023-12-27T01:43:36Z,2160000,False,,,0,,MISS D. Murray Free Throw 2 of 2,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
219,PT07M16.00S,2023-12-27T01:43:19.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,36,33,2023-12-27T01:43:36Z,2170000,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,218.0,8.0,5.0,3.0,,,,,,,,,,,,,,
220,PT07M00.00S,2023-12-27T01:43:51.3Z,2,REGULAR,turnover,bad pass,[],1631207,,,1610612741,36,33,2023-12-27T01:43:55Z,2180000,False,,,0,,D. Terry bad pass TURNOVER (1 TO),"[1631207, 1627749]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,,
221,PT07M00.00S,2023-12-27T01:43:51.3Z,2,REGULAR,steal,,[],1627749,,,1610612737,36,33,2023-12-27T01:43:53Z,2190000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT06M58.00S,2023-12-27T01:43:54.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630180,93.38042049934296,50.73529411764706,1610612737,36,35,2023-12-27T01:47:53Z,2200000,False,4.0,10.0,1,right,S. Bey running Layup (5 PTS),[1630180],1610612737.0,ATL,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,5.0,,,,,,,,,,,,,
224,PT06M58.00S,2023-12-27T01:44:05.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,36,35,2023-12-27T01:44:05Z,2220000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M44.00S,2023-12-27T01:47:08.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.915243101182654,46.32352941176471,1610612741,36,35,2023-12-27T01:47:14Z,2230000,False,18.0,13.0,1,left,MISS C. White driving finger roll Layup,[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
227,PT06M41.00S,2023-12-27T01:47:10.8Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,36,35,2023-12-27T01:47:10Z,2240000,False,,,0,,A. Drummond REBOUND (Off:4 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,226.0,9.0,5.0,4.0,,,,,,,,,,,,,,
228,PT06M41.00S,2023-12-27T01:47:10.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,38,35,2023-12-27T01:47:10Z,2250000,False,0.0,0.0,1,left,A. Drummond tip Layup (12 PTS),[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,12.0,,,,,,,,,,,,,
229,PT06M27.00S,2023-12-27T01:47:29.6Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612737,38,35,2023-12-27T01:47:34Z,2260000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Murray 2 FT),"[203083, 1627749]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,,,,,,1.0,0.0,Murray,1627749.0
231,PT06M27.00S,2023-12-27T01:47:54.8Z,2,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,38,36,2023-12-27T01:47:54Z,2280000,False,,,0,,D. Murray Free Throw 1 of 2 (7 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
232,PT06M27.00S,2023-12-27T01:48:08.9Z,2,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,38,37,2023-12-27T01:48:08Z,2290000,False,,,0,,D. Murray Free Throw 2 of 2 (8 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
233,PT06M10.00S,2023-12-27T01:48:27.6Z,2,REGULAR,3pt,Jump Shot,[],1630245,4.5499342969776615,96.07843137254902,1610612741,38,37,2023-12-27T01:48:31Z,2300000,False,-230.0,-10.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
234,PT06M08.00S,2023-12-27T01:48:29.6Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612737,38,37,2023-12-27T01:48:31Z,2310000,False,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,233.0,4.0,2.0,2.0,,,,,,,,,,,,,,
235,PT05M54.00S,2023-12-27T01:48:43.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.85479632063075,46.32352941176471,1610612737,38,39,2023-12-27T01:48:47Z,2320000,False,-18.0,15.0,1,right,D. Murray driving Layup (10 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,10.0,,,,,,,,,,,,,
236,PT05M42.00S,2023-12-27T01:48:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,14.011169513797633,44.36274509803921,1610612741,40,39,2023-12-27T01:48:59Z,2330000,False,28.0,79.0,1,left,A. Dosunmu 8' driving floating Jump Shot (7 PTS) (C. White 2 AST),"[1630245, 1629632]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,8.41,Made,,,,,7.0,C. White,1629632.0,2.0,,,,,,,,,,
238,PT05M30.00S,2023-12-27T01:49:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,90.22667542706965,56.127450980392155,1610612737,40,39,2023-12-27T01:49:12Z,2350000,False,31.0,39.0,1,right,MISS B. Bogdanovic driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,4.99,Missed,,,,,,,,,,,,,,,,,,
239,PT05M28.00S,2023-12-27T01:49:09.8Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,40,39,2023-12-27T01:49:09Z,2360000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,238.0,2.0,1.0,1.0,,,,,,,,,,,,,,
240,PT05M27.00S,2023-12-27T01:49:11.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203992,90.48948751642575,50.245098039215684,1610612737,40,41,2023-12-27T01:49:18Z,2370000,False,1.0,37.0,1,right,B. Bogdanovic Hook (10 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,10.0,,,,,,,,,,,,,
242,PT05M13.00S,2023-12-27T01:49:30.4Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,40,41,2023-12-27T01:49:39Z,2390000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M13.00S,2023-12-27T01:49:30.4Z,2,REGULAR,substitution,out,[],1630235,,,1610612741,40,41,2023-12-27T01:49:39Z,2400000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M13.00S,2023-12-27T01:49:30.4Z,2,REGULAR,substitution,out,[],1630168,,,1610612741,40,41,2023-12-27T01:49:39Z,2410000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M13.00S,2023-12-27T01:49:30.4Z,2,REGULAR,substitution,in,[],201942,,,1610612741,40,41,2023-12-27T01:49:39Z,2420000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M13.00S,2023-12-27T01:49:30.4Z,2,REGULAR,substitution,in,[],203991,,,1610612741,40,41,2023-12-27T01:49:39Z,2430000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M13.00S,2023-12-27T01:49:30.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612741,40,41,2023-12-27T01:49:39Z,2440000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M01.00S,2023-12-27T01:50:02.7Z,2,REGULAR,3pt,Jump Shot,[],1629632,30.17411300919842,70.83333333333334,1610612741,40,41,2023-12-27T01:50:06Z,2450000,False,-104.0,231.0,1,left,MISS C. White 25' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
249,PT04M59.00S,2023-12-27T01:50:04.7Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,40,41,2023-12-27T01:50:06Z,2460000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,248.0,3.0,3.0,0.0,,,,,,,,,,,,,,
