actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
337,PT11M00.00S,2024-03-26T01:19:35.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,88.25558475689881,49.754901960784316,1610612741,54,56,2024-03-26T01:19:39Z,3320000,False,-1.0,58.0,1,right,N. Vucevic turnaround Hook (2 PTS) (A. Caruso 2 AST),"[202696, 1627936]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,2.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,
339,PT10M38.00S,2024-03-26T01:19:56.8Z,3,REGULAR,3pt,Jump Shot,[],1630557,28.597240473061763,18.872549019607842,1610612764,54,59,2024-03-26T01:20:04Z,3340000,False,156.0,216.0,1,left,C. Kispert 26' 3PT  (15 PTS) (J. Poole 4 AST),"[1630557, 1629673]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,26.65,Made,,15.0,J. Poole,1629673.0,4.0,,,,,,,,,,,,,
341,PT10M27.00S,2024-03-26T01:20:08.4Z,3,REGULAR,3pt,Jump Shot,[],1629632,80.89684625492772,92.8921568627451,1610612741,54,59,2024-03-26T01:21:20Z,3360000,False,214.0,127.0,1,right,MISS C. White 24' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
342,PT10M25.00S,2024-03-26T01:20:10.4Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,54,59,2024-03-26T01:20:16Z,3370000,False,,,0,,C. Kispert REBOUND (Off:1 Def:7),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,341.0,,,,,8.0,7.0,1.0,,,,,,,,,,
343,PT10M16.00S,2024-03-26T01:20:19.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,8.229303547963205,51.71568627450981,1610612764,54,59,2024-03-26T01:20:23Z,3380000,False,-9.0,25.0,1,left,MISS R. Holmes driving Layup - blocked,"[1626158, 202696]",1610612764.0,WAS,driving,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0
344,PT10M16.00S,2024-03-26T01:20:19.3Z,3,REGULAR,block,,[],202696,,,1610612764,54,59,2024-03-26T01:20:21Z,3390000,False,,,0,,N. Vucevic BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
345,PT10M13.00S,2024-03-26T01:20:22.3Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,54,59,2024-03-26T01:20:23Z,3400000,False,,,0,,A. Caruso REBOUND (Off:1 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,343.0,,,,,3.0,2.0,1.0,,,,,,,,,,
346,PT10M08.00S,2024-03-26T01:20:29.5Z,3,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612741,54,59,2024-03-26T01:20:36Z,3410000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (White 2 FT),"[1630557, 1629632]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,White,1629632.0,,
348,PT10M08.00S,2024-03-26T01:20:58.5Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,55,59,2024-03-26T01:20:58Z,3430000,False,,,0,,C. White Free Throw 1 of 2 (17 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
349,PT10M08.00S,2024-03-26T01:21:11.9Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,56,59,2024-03-26T01:21:11Z,3440000,False,,,0,,C. White Free Throw 2 of 2 (18 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
350,PT09M56.00S,2024-03-26T01:21:25.0Z,3,REGULAR,turnover,bad pass,[],1630557,,,1610612764,56,59,2024-03-26T01:21:30Z,3450000,False,,,0,,C. Kispert bad pass TURNOVER (2 TO),"[1630557, 1627936]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Caruso,1627936.0,,,,,,,
351,PT09M56.00S,2024-03-26T01:21:25.0Z,3,REGULAR,steal,,[],1627936,,,1610612741,56,59,2024-03-26T01:21:26Z,3460000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
352,PT09M53.00S,2024-03-26T01:21:28.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627936,93.38042049934296,52.450980392156865,1610612741,58,59,2024-03-26T01:21:36Z,3470000,False,12.0,10.0,1,right,A. Caruso running Layup (12 PTS),[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,1.57,Made,,12.0,,,,,,,,,,,,,,,,
353,PT09M37.00S,2024-03-26T01:21:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,5.863994743758213,46.81372549019608,1610612764,58,61,2024-03-26T01:22:57Z,3480000,False,16.0,3.0,1,left,J. Poole driving finger roll Layup (13 PTS),[1629673],1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.61,Made,,13.0,,,,,,,,,,,,,,,,
354,PT09M14.00S,2024-03-26T01:22:08.0Z,3,REGULAR,3pt,Jump Shot,[],1627936,73.40670170827858,18.38235294117647,1610612741,58,61,2024-03-26T01:23:14Z,3490000,False,-158.0,197.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
355,PT09M11.00S,2024-03-26T01:22:11.0Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,58,61,2024-03-26T01:22:12Z,3500000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,354.0,,,,,1.0,1.0,0.0,,,,,,,,,,
356,PT09M06.00S,2024-03-26T01:22:18.2Z,3,REGULAR,foul,offensive,[],1626158,,,1610612764,58,61,2024-03-26T01:24:42Z,3510000,False,,,0,,R. Holmes off-the-ball offensive FOUL (2 PF),"[1626158, 1627936]",1610612764.0,WAS,off-the-ball,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2530.0,2.0,0.0,Caruso,1627936.0,,
358,PT09M06.00S,2024-03-26T01:22:18.2Z,3,REGULAR,turnover,offensive foul,[],1626158,,,1610612764,58,61,2024-03-26T01:22:18Z,3530000,False,,,0,,R. Holmes offensive foul TURNOVER (2 TO),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,2530.0,,,,,,
359,PT08M55.00S,2024-03-26T01:22:53.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,88.12417871222075,49.754901960784316,1610612741,60,61,2024-03-26T01:23:03Z,3540000,False,-1.0,59.0,1,right,N. Vucevic Jump Shot (4 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,5.91,Made,,4.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,,,,,
362,PT08M37.00S,2024-03-26T01:23:11.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,28.465834428383708,78.43137254901961,1610612764,60,61,2024-03-26T01:24:31Z,3560000,False,-142.0,215.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
363,PT08M36.00S,2024-03-26T01:23:12.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,60,61,2024-03-26T01:23:19Z,3570000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,362.0,,,,,,,,,,,,,,,,,
365,PT08M14.00S,2024-03-26T01:23:45.2Z,3,REGULAR,turnover,lost ball,[],1627936,,,1610612741,60,61,2024-03-26T01:23:49Z,3590000,False,,,0,,A. Caruso lost ball TURNOVER (1 TO),"[1627936, 1630557]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Kispert,1630557.0,,,,,,,
366,PT08M14.00S,2024-03-26T01:23:45.2Z,3,REGULAR,steal,,[],1630557,,,1610612764,60,61,2024-03-26T01:23:47Z,3600000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
367,PT08M09.00S,2024-03-26T01:23:50.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631116,5.601182654402102,50.49019607843137,1610612764,60,63,2024-03-26T01:25:29Z,3610000,False,-2.0,0.0,1,left,P. Baldwin Jr. running DUNK (2 PTS) (J. Davis 3 AST),"[1631116, 1631098]",1610612764.0,WAS,running,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,0.25,Made,,2.0,J. Davis,1631098.0,3.0,,,,,,,,,,,,,
369,PT07M58.00S,2024-03-26T01:24:00.9Z,3,REGULAR,3pt,Jump Shot,[],201942,91.40932982917214,5.147058823529411,1610612741,63,63,2024-03-26T01:24:08Z,3630000,False,-224.0,28.0,1,right,D. DeRozan 3PT  (11 PTS) (C. White 2 AST),"[201942, 1629632]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,22.61,Made,,11.0,C. White,1629632.0,2.0,,,,,,,,,,,,,
372,PT07M48.00S,2024-03-26T01:27:14.8Z,3,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612764,63,63,2024-03-26T01:28:22Z,3660000,False,,,0,,A. Caruso flagrant-type-1 personal FOUL (2 PF) (Poole 2 FT),"[1627936, 1629673]",1610612741.0,CHI,flagrant-type-1,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2530.0,2.0,0.0,Poole,1629673.0,,
375,PT07M48.00S,2024-03-26T01:28:12.6Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,63,64,2024-03-26T01:28:12Z,3690000,False,,,0,,J. Poole flagrant Free Throw 1 of 2 (14 PTS),[1629673],1610612764.0,WAS,flagrant,,,Poole,J. Poole,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
376,PT07M48.00S,2024-03-26T01:28:23.8Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,63,65,2024-03-26T01:28:23Z,3700000,False,,,0,,J. Poole flagrant Free Throw 2 of 2 (15 PTS),[1629673],1610612764.0,WAS,flagrant,,,Poole,J. Poole,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
377,PT07M28.00S,2024-03-26T01:28:57.3Z,3,REGULAR,3pt,Jump Shot,[],1631116,28.203022339027594,21.07843137254902,1610612764,63,65,2024-03-26T01:29:05Z,3710000,False,145.0,213.0,1,left,MISS P. Baldwin Jr. 25' 3PT,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
378,PT07M22.00S,2024-03-26T01:29:03.3Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,63,65,2024-03-26T01:29:05Z,3720000,False,,,0,,A. Caruso REBOUND (Off:1 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,377.0,,,,,4.0,3.0,1.0,,,,,,,,,,
379,PT07M18.00S,2024-03-26T01:29:07.5Z,3,REGULAR,3pt,Jump Shot,[],1630245,92.85479632063075,96.81372549019608,1610612741,66,65,2024-03-26T01:29:17Z,3730000,False,234.0,15.0,1,right,A. Dosunmu 3PT  (8 PTS) (A. Caruso 3 AST),"[1630245, 1627936]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.46,Made,,8.0,A. Caruso,1627936.0,3.0,,,,,,,,,,,,,
381,PT07M11.00S,2024-03-26T01:29:14.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,33.722076215505915,40.19607843137255,1610612764,66,68,2024-03-26T01:29:20Z,3750000,False,49.0,264.0,1,left,J. Poole 26' 3PT  (18 PTS) (C. Kispert 2 AST),"[1629673, 1630557]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.9,Made,,18.0,C. Kispert,1630557.0,2.0,,,,,,,,,,,,,
383,PT07M06.00S,2024-03-26T01:29:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.38042049934296,50.0,1610612741,68,68,2024-03-26T01:30:32Z,3770000,False,0.0,10.0,1,right,A. Dosunmu driving Layup (10 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.97,Made,,10.0,,,,,,,,,,,,,,,,
384,PT06M56.00S,2024-03-26T01:29:29.5Z,3,REGULAR,3pt,Jump Shot,[],1630557,5.206964520367937,94.36274509803921,1610612764,68,68,2024-03-26T01:29:34Z,3780000,False,-222.0,-4.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,22.18,Missed,,,,,,,,,,,,,,,,,,
385,PT06M53.00S,2024-03-26T01:29:32.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,68,68,2024-03-26T01:29:34Z,3790000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,384.0,,,,,9.0,8.0,1.0,,,,,,,,,,
386,PT06M39.00S,2024-03-26T01:29:46.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,86.67871222076215,48.77450980392157,1610612741,68,68,2024-03-26T01:32:32Z,3800000,False,-6.0,73.0,1,right,MISS N. Vucevic 7' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
387,PT06M37.00S,2024-03-26T01:29:48.8Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,68,68,2024-03-26T01:29:50Z,3810000,False,,,0,,R. Holmes REBOUND (Off:4 Def:6),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,386.0,,,,,10.0,6.0,4.0,,,,,,,,,,
388,PT06M26.00S,2024-03-26T01:29:59.6Z,3,REGULAR,3pt,Jump Shot,[],1630557,20.18725361366623,91.42156862745098,1610612764,68,68,2024-03-26T01:30:04Z,3820000,False,-207.0,137.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
389,PT06M24.00S,2024-03-26T01:30:02.0Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,68,68,2024-03-26T01:30:02Z,3830000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,388.0,,,,,2.0,2.0,0.0,,,,,,,,,,
390,PT06M13.00S,2024-03-26T01:30:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.24901445466492,49.50980392156863,1610612741,70,68,2024-03-26T01:30:18Z,3840000,False,-2.0,11.0,1,right,N. Vucevic cutting finger roll Layup (6 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,cutting finger roll,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.13,Made,,6.0,C. White,1629632.0,3.0,,,,,,,,,,,,,
392,PT05M58.00S,2024-03-26T01:30:38.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,24.129434954007884,15.196078431372548,1610612764,70,68,2024-03-26T01:32:19Z,3860000,False,174.0,174.0,1,left,MISS J. Poole 24' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,24.63,Missed,,,,,,,,,,,,,,,,,,
393,PT05M58.00S,2024-03-26T01:30:41.2Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612764,70,68,2024-03-26T01:30:41Z,3870000,False,,,0,,C. Kispert REBOUND (Off:2 Def:7),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,392.0,,,,,9.0,7.0,2.0,,,,,,,,,,
395,PT05M58.00S,2024-03-26T01:30:49.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,70,68,2024-03-26T01:30:49Z,3890000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M58.00S,2024-03-26T01:33:02.2Z,3,REGULAR,substitution,out,[],1627936,,,1610612764,70,68,2024-03-26T01:33:45Z,3900000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M58.00S,2024-03-26T01:33:02.2Z,3,REGULAR,substitution,out,[],201942,,,1610612764,70,68,2024-03-26T01:33:45Z,3910000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M58.00S,2024-03-26T01:33:02.2Z,3,REGULAR,substitution,out,[],1626158,,,1610612764,70,68,2024-03-26T01:33:45Z,3920000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M58.00S,2024-03-26T01:33:02.2Z,3,REGULAR,substitution,out,[],1631098,,,1610612764,70,68,2024-03-26T01:33:45Z,3930000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M58.00S,2024-03-26T01:33:02.2Z,3,REGULAR,substitution,in,[],1628975,,,1610612764,70,68,2024-03-26T01:33:45Z,3940000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M58.00S,2024-03-26T01:33:02.2Z,3,REGULAR,substitution,in,[],1628470,,,1610612764,70,68,2024-03-26T01:33:45Z,3950000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M58.00S,2024-03-26T01:33:02.2Z,3,REGULAR,substitution,in,[],1630551,,,1610612764,70,68,2024-03-26T01:33:45Z,3960000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M58.00S,2024-03-26T01:33:02.2Z,3,REGULAR,substitution,in,[],1628963,,,1610612764,70,68,2024-03-26T01:33:45Z,3970000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M54.00S,2024-03-26T01:33:47.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,8.754927726675426,94.6078431372549,1610612764,70,71,2024-03-26T01:34:49Z,3980000,False,-223.0,30.0,1,left,J. Poole 3PT  (21 PTS) (C. Kispert 3 AST),"[1629673, 1630557]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,22.5,Made,,21.0,C. Kispert,1630557.0,3.0,,,,,,,,,,,,,
406,PT05M39.00S,2024-03-26T01:33:55.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.1688567674113,46.07843137254902,1610612741,70,71,2024-03-26T01:35:29Z,4000000,False,-20.0,2.0,1,right,MISS C. White driving finger roll Layup,[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
407,PT05M39.00S,2024-03-26T01:33:55.4Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,70,71,2024-03-26T01:34:19Z,4010000,False,,,0,,C. Kispert REBOUND (Off:2 Def:8),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,406.0,,,,,10.0,8.0,2.0,,,,,,,,,,
408,PT05M30.00S,2024-03-26T01:34:06.4Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612764,70,71,2024-03-26T01:34:14Z,4020000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Bagley III 2 FT),"[202696, 1628963]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Bagley III,1628963.0,,
410,PT05M30.00S,2024-03-26T01:34:33.2Z,3,REGULAR,freethrow,1 of 2,[],1628963,,,1610612764,70,72,2024-03-26T01:34:33Z,4040000,False,,,0,,M. Bagley III Free Throw 1 of 2 (7 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
411,PT05M30.00S,2024-03-26T01:34:33.9Z,3,REGULAR,substitution,out,[],1629632,,,1610612764,70,72,2024-03-26T01:34:38Z,4050000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M30.00S,2024-03-26T01:34:33.9Z,3,REGULAR,substitution,in,[],1627936,,,1610612764,70,72,2024-03-26T01:34:38Z,4060000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M30.00S,2024-03-26T01:35:01.2Z,3,REGULAR,freethrow,2 of 2,[],1628963,,,1610612764,70,73,2024-03-26T01:35:01Z,4070000,False,,,0,,M. Bagley III Free Throw 2 of 2 (8 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
414,PT05M18.00S,2024-03-26T01:35:14.6Z,3,REGULAR,3pt,Jump Shot,[],1628975,66.5735873850197,49.754901960784316,1610612741,70,73,2024-03-26T01:35:22Z,4080000,False,-1.0,262.0,1,right,MISS J. Carter 26' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
415,PT05M13.00S,2024-03-26T01:35:19.6Z,3,REGULAR,rebound,defensive,[],1631116,,,1610612764,70,73,2024-03-26T01:35:22Z,4090000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:4),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Center,,,414.0,,,,,4.0,4.0,0.0,,,,,,,,,,
416,PT05M11.00S,2024-03-26T01:35:21.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,25.837713534822605,14.705882352941178,1610612764,70,73,2024-03-26T01:38:07Z,4100000,False,176.0,190.0,1,left,MISS C. Kispert 25' running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
417,PT05M07.00S,2024-03-26T01:35:25.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,70,73,2024-03-26T01:35:28Z,4110000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,416.0,,,,,10.0,9.0,1.0,,,,,,,,,,
418,PT05M01.00S,2024-03-26T01:35:31.3Z,3,REGULAR,turnover,bad pass,[],202696,,,1610612741,70,73,2024-03-26T01:35:35Z,4120000,False,,,0,,N. Vucevic bad pass TURNOVER (2 TO),"[202696, 1630557]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Kispert,1630557.0,,,,,,,
419,PT05M01.00S,2024-03-26T01:35:31.3Z,3,REGULAR,steal,,[],1630557,,,1610612764,70,73,2024-03-26T01:35:33Z,4130000,False,,,0,,C. Kispert STEAL (2 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
420,PT04M57.00S,2024-03-26T01:35:35.6Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612764,70,73,2024-03-26T01:35:40Z,4140000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1627936]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Caruso,1627936.0,,,,,,,
421,PT04M57.00S,2024-03-26T01:35:35.6Z,3,REGULAR,steal,,[],1627936,,,1610612741,70,73,2024-03-26T01:35:37Z,4150000,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
422,PT04M50.00S,2024-03-26T01:35:42.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628470,67.49342969776609,65.19607843137256,1610612741,70,73,2024-03-26T01:35:51Z,4160000,False,76.0,253.0,1,right,MISS T. Craig 26' 3PT,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
423,PT04M44.00S,2024-03-26T01:35:48.9Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,70,73,2024-03-26T01:36:14Z,4170000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,422.0,,,,,11.0,9.0,2.0,,,,,,,,,,
