actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
414,PT02M48.00S,2024-03-02T04:50:11.3Z,3,REGULAR,substitution,in,[],201976,,,1610612749,66,80,2024-03-02T04:50:20Z,4080000,False,,,0,,SUB in: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT02M48.00S,2024-03-02T04:50:11.3Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,66,80,2024-03-02T04:50:20Z,4090000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT02M34.00S,2024-03-02T04:50:32.9Z,3,REGULAR,3pt,Jump Shot,[],201976,26.62614980289093,79.41176470588235,1610612749,66,80,2024-03-02T04:50:40Z,4100000,False,-147.0,198.0,1,left,MISS P. Beverley 24' 3PT,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
417,PT02M28.00S,2024-03-02T04:50:38.9Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,66,80,2024-03-02T04:50:40Z,4110000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,416.0,4.0,4.0,0.0,,,,,,,,,
418,PT02M18.00S,2024-03-02T04:50:48.6Z,3,REGULAR,2pt,Jump Shot,[],201942,92.32917214191852,70.09803921568627,1610612741,66,80,2024-03-02T04:50:54Z,4120000,False,100.0,20.0,1,right,MISS D. DeRozan 10' turnaround Shot - blocked,"[201942, 201976]",1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,10.24,Missed,,,,,,,,,,,,,,,,,Beverley,201976.0
419,PT02M18.00S,2024-03-02T04:50:48.6Z,3,REGULAR,block,,[],201976,,,1610612741,66,80,2024-03-02T04:50:53Z,4130000,False,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
420,PT02M15.00S,2024-03-02T04:50:51.6Z,3,REGULAR,rebound,offensive,[],201942,,,1610612741,66,80,2024-03-02T04:50:54Z,4140000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,,418.0,4.0,3.0,1.0,,,,,,,,,
421,PT02M14.00S,2024-03-02T04:50:53.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641931,73.53810775295663,20.098039215686274,1610612741,69,80,2024-03-02T04:51:00Z,4150000,False,-150.0,196.0,1,right,O. Bitim 24' 3PT  (3 PTS) (D. DeRozan 9 AST),"[1641931, 201942]",1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Above the Break 3,24+ Left Center,24.67,Made,3.0,D. DeRozan,201942.0,9.0,,,,,,,,,,,,,,
423,PT01M59.00S,2024-03-02T04:51:11.1Z,3,REGULAR,foul,offensive,[],201572,,,1610612749,69,80,2024-03-02T04:51:54Z,4170000,False,,,0,,B. Lopez off-the-ball offensive FOUL (2 PF),"[201572, 1627936]",1610612749.0,MIL,off-the-ball,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,201639.0,,,,,,,,2.0,0.0,Caruso,1627936.0,,
425,PT01M59.00S,2024-03-02T04:51:11.1Z,3,REGULAR,turnover,offensive foul,[],201572,,,1610612749,69,80,2024-03-02T04:51:11Z,4190000,False,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,201639.0,,,,,1.0,,,,,,,,
428,PT01M46.00S,2024-03-02T04:51:41.5Z,3,REGULAR,foul,offensive,[],1630245,,,1610612741,69,80,2024-03-02T04:51:56Z,4200000,False,,,0,,A. Dosunmu off-the-ball offensive FOUL (2 PF),"[1630245, 201976]",1610612741.0,CHI,off-the-ball,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,1155.0,,,,,,,,2.0,0.0,Beverley,201976.0,,
430,PT01M46.00S,2024-03-02T04:51:41.5Z,3,REGULAR,turnover,offensive foul,[],1630245,,,1610612741,69,80,2024-03-02T04:51:41Z,4220000,False,,,0,,A. Dosunmu offensive foul TURNOVER (2 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,1155.0,,,,,2.0,,,,,,,,
431,PT01M46.00S,2024-03-02T04:51:56.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,69,80,2024-03-02T04:52:02Z,4230000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,
432,PT01M34.00S,2024-03-02T04:52:26.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,27.677398160315374,17.15686274509804,1610612749,69,80,2024-03-02T04:52:35Z,4240000,False,164.0,208.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
433,PT01M32.00S,2024-03-02T04:52:28.1Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,69,80,2024-03-02T04:52:35Z,4250000,False,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,432.0,6.0,4.0,2.0,,,,,,,,,
434,PT01M28.00S,2024-03-02T04:52:30.4Z,3,REGULAR,turnover,lost ball,[],203081,,,1610612749,69,80,2024-03-02T04:52:38Z,4260000,False,,,0,,D. Lillard lost ball TURNOVER (2 TO),"[203081, 1627936]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Caruso,1627936.0,,,,,,
435,PT01M28.00S,2024-03-02T04:52:30.4Z,3,REGULAR,steal,,[],1627936,,,1610612741,69,80,2024-03-02T04:52:33Z,4270000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
436,PT01M23.00S,2024-03-02T04:52:36.8Z,3,REGULAR,turnover,bad pass,[],1627936,,,1610612741,69,80,2024-03-02T04:52:43Z,4280000,False,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1626192]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Connaughton,1626192.0,,,,,,
437,PT01M23.00S,2024-03-02T04:52:36.8Z,3,REGULAR,steal,,[],1626192,,,1610612749,69,80,2024-03-02T04:54:51Z,4290000,False,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT01M21.00S,2024-03-02T04:52:48.5Z,3,REGULAR,foul,personal,[],1641931,,,1610612749,69,80,2024-03-02T04:55:17Z,4300000,False,,,0,,O. Bitim personal FOUL (2 PF),"[1641931, 201572]",1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201639.0,,,,,,,,2.0,0.0,Lopez,201572.0,,
440,PT01M02.00S,2024-03-02T04:53:16.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201976,6.258212877792378,3.1862745098039214,1610612749,69,80,2024-03-02T04:53:22Z,4320000,False,234.0,6.0,1,left,MISS P. Beverley 3PT,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
441,PT00M58.90S,2024-03-02T04:53:19.7Z,3,REGULAR,rebound,defensive,[],1641931,,,1610612741,69,80,2024-03-02T04:53:22Z,4330000,False,,,0,,O. Bitim REBOUND (Off:0 Def:4),[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Right Corner 3,24+ Right,,,,,,,,440.0,4.0,4.0,0.0,,,,,,,,,
442,PT00M36.40S,2024-03-02T04:53:43.3Z,3,REGULAR,3pt,Jump Shot,[],1641931,91.93495400788436,2.941176470588235,1610612741,69,80,2024-03-02T04:54:01Z,4340000,False,-235.0,23.0,1,right,MISS O. Bitim 3PT,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
443,PT00M34.50S,2024-03-02T04:53:45.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,69,80,2024-03-02T04:54:01Z,4350000,False,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,,,,442.0,7.0,5.0,2.0,,,,,,,,,
444,PT00M31.50S,2024-03-02T04:54:00.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612749,69,80,2024-03-02T04:57:36Z,4360000,False,,,0,,D. DeRozan flagrant-type-1 personal FOUL (3 PF) (Portis 2 FT),"[201942, 1626171]",1610612741.0,CHI,flagrant-type-1,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,,,201639.0,,,,,,,,3.0,0.0,Portis,1626171.0,,
446,PT00M31.50S,2024-03-02T04:54:35.0Z,3,REGULAR,foul,technical,['1freethrow'],201942,,,1610612749,69,80,2024-03-02T04:57:36Z,4380000,False,,,0,,D. DeRozan technical FOUL (1 Tech),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,201639.0,,,,,,,,3.0,1.0,,,,
448,PT00M31.50S,2024-03-02T04:58:05.8Z,3,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,69,81,2024-03-02T04:58:05Z,4400000,False,,,0,,D. Lillard technical Free Throw 1 of 1 (16 PTS),[203081],1610612749.0,MIL,technical,,,Lillard,D. Lillard,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
449,PT00M31.50S,2024-03-02T04:58:21.4Z,3,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,69,82,2024-03-02T04:58:42Z,4410000,False,,,0,,B. Portis flagrant Free Throw 1 of 2 (9 PTS),[1626171],1610612749.0,MIL,flagrant,,,Portis,B. Portis,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
450,PT00M31.50S,2024-03-02T04:58:21.4Z,3,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,69,82,2024-03-02T04:58:42Z,4420000,False,,,0,,MISS B. Portis flagrant Free Throw 2 of 2,[1626171],1610612749.0,MIL,flagrant,,,Portis,B. Portis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
451,PT00M31.50S,2024-03-02T04:58:21.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,69,82,2024-03-02T04:58:42Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,
452,PT00M14.30S,2024-03-02T04:59:11.4Z,3,REGULAR,2pt,Jump Shot,[],203081,28.465834428383708,48.529411764705884,1610612749,69,82,2024-03-02T05:00:13Z,4440000,False,7.0,215.0,1,left,MISS D. Lillard 21' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,21.52,Missed,,,,,,,,,,,,,,,,,,
453,PT00M12.20S,2024-03-02T04:59:13.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,69,82,2024-03-02T04:59:13Z,4450000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,452.0,8.0,6.0,2.0,,,,,,,,,
454,PT00M05.10S,2024-03-02T04:59:20.6Z,3,REGULAR,3pt,Jump Shot,[],1641931,94.03745072273325,96.07843137254902,1610612741,72,82,2024-03-02T04:59:26Z,4460000,False,230.0,4.0,1,right,O. Bitim 3PT  (6 PTS) (A. Caruso 2 AST),"[1641931, 1627936]",1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Right Corner 3,24+ Right,23.04,Made,6.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,,
456,PT00M00.20S,2024-03-02T04:59:30.9Z,3,REGULAR,3pt,Jump Shot,[],203081,51.98751642575559,30.392156862745097,1610612749,72,82,2024-03-02T04:59:45Z,4480000,False,98.0,436.0,1,left,MISS D. Lillard 44' pullup bank 3PT,[203081],1610612749.0,MIL,pullup bank,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,44.71,Missed,,,,,,,,,,,,,,,,,,
457,PT00M00.10S,2024-03-02T04:59:31.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,72,82,2024-03-02T04:59:45Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,456.0,,,,,,,,,,,,
458,PT00M00.00S,2024-03-02T04:59:35.0Z,3,REGULAR,period,end,[],0,,,1610612749,72,82,2024-03-02T04:59:35Z,4500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2024-03-02T05:01:06.2Z,4,REGULAR,substitution,out,['startperiod'],1630245,,,1610612749,72,82,2024-03-02T05:02:41Z,4510000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2024-03-02T05:01:06.2Z,4,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,72,82,2024-03-02T05:02:41Z,4520000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2024-03-02T05:01:06.2Z,4,REGULAR,substitution,out,['startperiod'],201572,,,1610612749,72,82,2024-03-02T05:02:41Z,4530000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-03-02T05:01:06.2Z,4,REGULAR,substitution,in,['startperiod'],1629632,,,1610612749,72,82,2024-03-02T05:02:41Z,4540000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2024-03-02T05:01:06.2Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,72,82,2024-03-02T05:02:41Z,4550000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2024-03-02T05:01:06.2Z,4,REGULAR,substitution,in,['startperiod'],1631260,,,1610612749,72,82,2024-03-02T05:02:41Z,4560000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2024-03-02T05:03:07.9Z,4,REGULAR,period,start,[],0,,,1610612749,72,82,2024-03-02T05:03:07Z,4570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT11M42.00S,2024-03-02T05:03:25.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,6.915243101182654,49.50980392156863,1610612749,72,84,2024-03-02T05:03:30Z,4580000,False,2.0,13.0,1,left,B. Portis Layup (11 PTS) (A. Green 1 AST),"[1626171, 1631260]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.27,Made,11.0,A. Green,1631260.0,1.0,,,,,,,,,,,,,,
468,PT11M35.00S,2024-03-02T05:03:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.03745072273325,50.49019607843137,1610612741,74,84,2024-03-02T05:03:58Z,4600000,False,2.0,4.0,1,right,C. White driving finger roll Layup (13 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,0.43,Made,13.0,,,,,,,,,,,,,,,,,
469,PT11M21.00S,2024-03-02T05:03:45.7Z,4,REGULAR,3pt,Jump Shot,[],1626171,32.14520367936925,30.88235294117647,1610612749,74,84,2024-03-02T05:03:50Z,4610000,False,96.0,250.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
470,PT11M18.00S,2024-03-02T05:03:48.7Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,74,84,2024-03-02T05:03:50Z,4620000,False,,,0,,A. Caruso REBOUND (Off:0 Def:4),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,,469.0,4.0,4.0,0.0,,,,,,,,,
472,PT11M15.00S,2024-03-02T05:03:55.9Z,4,REGULAR,foul,personal,[],1631260,,,1610612741,74,84,2024-03-02T05:04:03Z,4640000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 1627936]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,201639.0,,,,,,,,1.0,0.0,Caruso,1627936.0,,
474,PT11M07.00S,2024-03-02T05:04:21.4Z,4,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612741,74,84,2024-03-02T05:04:45Z,4660000,False,,,0,,P. Connaughton shooting personal FOUL (2 PF) (White 2 FT),"[1626192, 1629632]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202901.0,,,,,,,,2.0,0.0,White,1629632.0,,
476,PT11M07.00S,2024-03-02T05:04:46.5Z,4,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,75,84,2024-03-02T05:04:46Z,4680000,False,,,0,,C. White Free Throw 1 of 2 (14 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
477,PT11M07.00S,2024-03-02T05:04:58.6Z,4,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,76,84,2024-03-02T05:04:58Z,4690000,False,,,0,,C. White Free Throw 2 of 2 (15 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
479,PT10M57.00S,2024-03-02T05:05:21.7Z,4,REGULAR,foul,personal,[],1627936,,,1610612749,76,84,2024-03-02T05:05:30Z,4710000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 203507]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
481,PT10M57.00S,2024-03-02T05:05:31.5Z,4,REGULAR,foul,technical,['1freethrow'],1627936,,,1610612749,76,84,2024-03-02T05:05:38Z,4730000,False,,,0,,A. Caruso technical FOUL (1 Tech),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,202901.0,,,,,,,,1.0,1.0,,,,
482,PT10M57.00S,2024-03-02T05:05:39.8Z,4,REGULAR,freethrow,1 of 1,[],1631260,,,1610612749,76,84,2024-03-02T05:05:39Z,4740000,False,,,0,,MISS A. Green technical Free Throw 1 of 1,[1631260],1610612749.0,MIL,technical,,,Green,A. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT10M57.00S,2024-03-02T05:05:39.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,76,84,2024-03-02T05:05:39Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,482.0,,,,,,,,,,,,
484,PT10M57.00S,2024-03-02T05:05:45.4Z,4,REGULAR,substitution,out,[],201942,,,1610612749,76,84,2024-03-02T05:05:55Z,4760000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT10M57.00S,2024-03-02T05:05:45.4Z,4,REGULAR,substitution,in,[],1641763,,,1610612749,76,84,2024-03-02T05:05:55Z,4770000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT10M52.00S,2024-03-02T05:06:03.7Z,4,REGULAR,3pt,Jump Shot,[],1631260,31.225361366622867,67.40196078431373,1610612749,76,87,2024-03-02T05:06:33Z,4780000,False,-87.0,241.0,1,left,A. Green 25' 3PT pullup (3 PTS) (B. Portis 1 AST),"[1631260, 1626171]",1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,25.62,Made,3.0,B. Portis,1626171.0,1.0,,,,,,,,,,,,,,
488,PT10M40.00S,2024-03-02T05:06:15.5Z,4,REGULAR,turnover,lost ball,[],1627936,,,1610612741,76,87,2024-03-02T05:06:19Z,4800000,False,,,0,,A. Caruso lost ball TURNOVER (2 TO),"[1627936, 1626171]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,Portis,1626171.0,,,,,,
489,PT10M40.00S,2024-03-02T05:06:15.5Z,4,REGULAR,steal,,[],1626171,,,1610612749,76,87,2024-03-02T05:06:17Z,4810000,False,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
490,PT10M25.00S,2024-03-02T05:06:33.6Z,4,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612749,76,87,2024-03-02T05:07:04Z,4820000,False,,,0,,A. Caruso shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1627936, 203507]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,,,,,,,,2.0,1.0,Antetokounmpo,203507.0,,
492,PT10M25.00S,2024-03-02T05:07:18.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,76,87,2024-03-02T05:07:18Z,4840000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
493,PT10M25.00S,2024-03-02T05:07:18.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,76,87,2024-03-02T05:07:18Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,492.0,,,,,,,,,,,,
494,PT10M25.00S,2024-03-02T05:07:44.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,76,88,2024-03-02T05:07:44Z,4860000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (39 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,39.0,,,,,,,,,,,,,,,,,
495,PT10M13.00S,2024-03-02T05:07:58.2Z,4,REGULAR,3pt,Jump Shot,[],1641763,76.5604467805519,87.25490196078431,1610612741,76,88,2024-03-02T05:08:02Z,4870000,False,186.0,168.0,1,right,MISS J. Phillips 25' 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
496,PT10M11.00S,2024-03-02T05:08:00.2Z,4,REGULAR,rebound,defensive,[],201976,,,1610612749,76,88,2024-03-02T05:08:02Z,4880000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,495.0,2.0,2.0,0.0,,,,,,,,,
497,PT09M56.00S,2024-03-02T05:08:15.7Z,4,REGULAR,3pt,Jump Shot,[],1626171,27.808804204993432,16.911764705882355,1610612749,76,88,2024-03-02T05:08:23Z,4890000,False,165.0,209.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
498,PT09M52.00S,2024-03-02T05:08:19.7Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,76,88,2024-03-02T05:08:23Z,4900000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,,,,,497.0,9.0,7.0,2.0,,,,,,,,,
499,PT09M36.00S,2024-03-02T05:08:36.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,88.25558475689881,37.5,1610612741,76,88,2024-03-02T05:08:40Z,4910000,False,-62.0,58.0,1,right,MISS N. Vucevic 8' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Left,8.52,Missed,,,,,,,,,,,,,,,,,,
500,PT09M34.00S,2024-03-02T05:08:38.0Z,4,REGULAR,rebound,defensive,[],201976,,,1610612749,76,88,2024-03-02T05:08:40Z,4920000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,499.0,3.0,3.0,0.0,,,,,,,,,
501,PT09M27.00S,2024-03-02T05:09:13.2Z,4,REGULAR,foul,personal,['2freethrow'],202696,,,1610612749,76,88,2024-03-02T05:11:15Z,4930000,False,,,0,,N. Vucevic flagrant-type-2 personal FOUL (3 PF) (Green 2 FT),"[202696, 1631260]",1610612741.0,CHI,flagrant-type-2,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,,,,,,,,3.0,0.0,Green,1631260.0,,
504,PT09M27.00S,2024-03-02T05:11:15.2Z,4,REGULAR,ejection,other,[],202696,,,1610612749,76,88,2024-03-02T05:11:23Z,4960000,False,,,0,,Ejection N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,
