actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
256,PT04M42.00S,2024-01-06T01:50:59.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,34,30,2024-01-06T01:51:17Z,2550000,False,,,0,,Z. LaVine Free Throw 1 of 2 (4 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,Made,,,,,,,,4.0,,,,,
257,PT04M42.00S,2024-01-06T01:50:59.7Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,34,30,2024-01-06T01:51:06Z,2560000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M42.00S,2024-01-06T01:50:59.7Z,2,REGULAR,substitution,out,[],1641706,,,1610612741,34,30,2024-01-06T01:51:06Z,2570000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M42.00S,2024-01-06T01:50:59.7Z,2,REGULAR,substitution,in,[],201942,,,1610612741,34,30,2024-01-06T01:51:06Z,2580000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M42.00S,2024-01-06T01:50:59.7Z,2,REGULAR,substitution,in,[],1631121,,,1610612741,34,30,2024-01-06T01:51:06Z,2590000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M42.00S,2024-01-06T01:50:59.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,34,30,2024-01-06T01:51:17Z,2600000,False,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
262,PT04M39.00S,2024-01-06T01:51:02.0Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,34,30,2024-01-06T01:51:17Z,2610000,False,,,0,,N. Richards REBOUND (Off:3 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,261.0,7.0,4.0,3.0,,,,,,,,,
263,PT04M28.00S,2024-01-06T01:51:26.2Z,2,REGULAR,3pt,Jump Shot,[],1628970,32.40801576872536,43.4780943627451,1610612766,34,33,2024-01-06T01:51:33Z,2620000,False,33.0,252.0,1,left,M. Bridges 25' 3PT step back (12 PTS) (I. Smith 2 AST),"[1628970, 202397]",1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,25.42,Made,,,,,,,,12.0,I. Smith,202397.0,2.0,,
265,PT04M13.00S,2024-01-06T01:51:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.64323258869908,50.98039215686274,1610612741,36,33,2024-01-06T01:51:47Z,2640000,False,5.0,7.0,1,right,C. White driving Layup (7 PTS) (N. Vucevic 2 AST),"[1629632, 202696]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,0.88,Made,,,,,,,,7.0,N. Vucevic,202696.0,2.0,,
266,PT04M03.00S,2024-01-06T01:51:50.3Z,2,REGULAR,3pt,Jump Shot,[],1628970,28.203022339027594,19.11764705882353,1610612766,36,36,2024-01-06T01:51:58Z,2650000,False,154.0,213.0,1,left,M. Bridges 26' 3PT  (15 PTS) (I. Smith 3 AST),"[1628970, 202397]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,26.28,Made,,,,,,,,15.0,I. Smith,202397.0,3.0,,
268,PT03M54.00S,2024-01-06T01:52:08.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612741,36,36,2024-01-06T01:52:28Z,2670000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (White 2 FT),"[1630208, 1629632]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
270,PT03M54.00S,2024-01-06T01:52:29.6Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,37,36,2024-01-06T01:52:29Z,2690000,False,,,0,,C. White Free Throw 1 of 2 (8 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,Made,,,,,,,,8.0,,,,,
272,PT03M54.00S,2024-01-06T01:52:32.9Z,2,REGULAR,substitution,out,[],1630678,,,1610612741,37,36,2024-01-06T01:52:47Z,2700000,False,,,0,,SUB out: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M54.00S,2024-01-06T01:52:32.9Z,2,REGULAR,substitution,out,[],1630208,,,1610612741,37,36,2024-01-06T01:52:47Z,2710000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M54.00S,2024-01-06T01:52:32.9Z,2,REGULAR,substitution,out,[],202397,,,1610612741,37,36,2024-01-06T01:52:47Z,2720000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M54.00S,2024-01-06T01:52:32.9Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,37,36,2024-01-06T01:52:47Z,2730000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M54.00S,2024-01-06T01:52:32.9Z,2,REGULAR,substitution,in,[],1626179,,,1610612741,37,36,2024-01-06T01:52:47Z,2740000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M54.00S,2024-01-06T01:52:32.9Z,2,REGULAR,substitution,in,[],1628998,,,1610612741,37,36,2024-01-06T01:52:47Z,2750000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M54.00S,2024-01-06T01:52:53.4Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,38,36,2024-01-06T01:52:53Z,2760000,False,,,0,,C. White Free Throw 2 of 2 (9 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,Made,,,,,,,,9.0,,,,,
279,PT03M42.00S,2024-01-06T01:53:07.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,17.0335085413929,46.32352941176471,1610612766,38,36,2024-01-06T02:04:38Z,2770000,False,18.0,108.0,1,left,MISS T. Rozier 10' driving floating Shot - blocked,"[1626179, 1630245]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.92,Missed,,,,,,,,,,,,Dosunmu,1630245.0
280,PT03M42.00S,2024-01-06T01:53:07.8Z,2,REGULAR,block,,[],1630245,,,1610612766,38,36,2024-01-06T01:53:10Z,2780000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
281,PT03M39.00S,2024-01-06T01:53:10.8Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,38,36,2024-01-06T01:53:11Z,2790000,False,,,0,,C. White REBOUND (Off:1 Def:5),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,279.0,6.0,5.0,1.0,,,,,,,,,
282,PT03M32.00S,2024-01-06T01:53:18.0Z,2,REGULAR,3pt,Jump Shot,[],202696,65.91655716162943,50.73529411764706,1610612741,38,36,2024-01-06T01:53:29Z,2800000,False,4.0,268.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,26.79,Missed,,,,,,,,,,,,,
283,PT03M28.00S,2024-01-06T01:53:22.0Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,38,36,2024-01-06T01:53:29Z,2810000,False,,,0,,J. Thor REBOUND (Off:0 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,,,,,,,,282.0,2.0,2.0,0.0,,,,,,,,,
284,PT03M16.00S,2024-01-06T01:53:32.2Z,2,REGULAR,3pt,Jump Shot,[],1628970,31.09395532194481,64.4607843137255,1610612766,38,36,2024-01-06T02:05:13Z,2820000,False,-72.0,240.0,1,left,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,25.05,Missed,,,,,,,,,,,,,
285,PT03M12.00S,2024-01-06T01:53:37.0Z,2,REGULAR,rebound,offensive,[],1628998,,,1610612766,38,36,2024-01-06T01:53:37Z,2830000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,284.0,3.0,2.0,1.0,,,,,,,,,
286,PT03M09.00S,2024-01-06T01:53:39.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631121,3.7614980289093296,97.30392156862744,1610612766,38,36,2024-01-06T01:53:46Z,2840000,False,-237.0,-17.0,1,left,MISS B. McGowens 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,,,,,,23.71,Missed,,,,,,,,,,,,,
287,PT03M04.00S,2024-01-06T01:53:44.7Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,38,36,2024-01-06T01:53:46Z,2850000,False,,,0,,C. White REBOUND (Off:1 Def:6),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,,,,286.0,7.0,6.0,1.0,,,,,,,,,
288,PT03M01.00S,2024-01-06T01:53:48.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629632,93.64323258869908,47.794117647058826,1610612741,40,36,2024-01-06T01:54:01Z,2860000,False,-11.0,7.0,1,right,C. White running Layup (11 PTS),[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,1.32,Made,,,,,,,,11.0,,,,,
289,PT02M39.00S,2024-01-06T01:54:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,13.354139290407357,50.245098039215684,1610612766,40,38,2024-01-06T01:54:15Z,2870000,False,-1.0,73.0,1,left,M. Bridges 7' driving floating Jump Shot (17 PTS) (T. Rozier 3 AST),"[1628970, 1626179]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.3,Made,,,,,,,,17.0,T. Rozier,1626179.0,3.0,,
292,PT02M19.00S,2024-01-06T01:54:54.7Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,40,38,2024-01-06T01:55:03Z,2900000,False,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 1628998]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,Martin,1628998.0,,,,,,
293,PT02M19.00S,2024-01-06T01:54:54.7Z,2,REGULAR,steal,,[],1628998,,,1610612766,40,38,2024-01-06T01:54:56Z,2910000,False,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
294,PT02M10.00S,2024-01-06T01:55:03.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,29.38567674113009,70.34313725490196,1610612766,40,41,2024-01-06T01:55:10Z,2920000,False,-102.0,224.0,1,left,C. Martin 24' 3PT  (8 PTS) (T. Rozier 4 AST),"[1628998, 1626179]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,24.57,Made,,,,,,,,8.0,T. Rozier,1626179.0,4.0,,
296,PT01M53.00S,2024-01-06T01:55:25.7Z,2,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,40,41,2024-01-06T01:55:32Z,2940000,False,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (1 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,2004.0,,,,,,,,,,,1.0,,,,,,,,
297,PT01M53.00S,2024-01-06T01:55:33.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,40,41,2024-01-06T01:55:33Z,2950000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M36.00S,2024-01-06T01:58:42.7Z,2,REGULAR,turnover,out-of-bounds,[],1631121,,,1610612766,40,41,2024-01-06T01:58:52Z,2960000,False,,,0,,B. McGowens lost ball out-of-bounds TURNOVER (1 TO),[1631121],1610612766.0,CHA,lost ball,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Center,1628171.0,,,,,,,,,,,1.0,,,,,,,,
299,PT01M36.00S,2024-01-06T01:58:47.7Z,2,REGULAR,substitution,out,[],1626179,,,1610612741,40,41,2024-01-06T01:58:51Z,2970000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M36.00S,2024-01-06T01:58:47.7Z,2,REGULAR,substitution,in,[],202397,,,1610612741,40,41,2024-01-06T01:58:51Z,2980000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M22.00S,2024-01-06T01:59:11.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630245,89.96386333771353,40.19607843137255,1610612741,42,41,2024-01-06T01:59:16Z,2990000,False,-49.0,42.0,1,right,A. Dosunmu 6' driving floating Jump Shot (4 PTS) (C. White 1 AST),"[1630245, 1629632]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.44,Made,,,,,,,,4.0,C. White,1629632.0,1.0,,
303,PT01M07.00S,2024-01-06T01:59:29.4Z,2,REGULAR,foul,personal,[],201942,,,1610612766,42,41,2024-01-06T01:59:43Z,3010000,False,,,0,,D. DeRozan personal FOUL (2 PF),"[201942, 1628998]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,2.0,0.0,Martin,1628998.0,,,,,,,,,,,,,,,
306,PT00M52.80S,2024-01-06T02:00:20.0Z,2,REGULAR,2pt,Jump Shot,[],202397,17.821944809461236,31.127450980392158,1610612766,42,41,2024-01-06T02:00:25Z,3040000,False,94.0,115.0,1,left,MISS I. Smith 14' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,8-16 Right,,,,,,14.88,Missed,,,,,,,,,,,,,
307,PT00M50.80S,2024-01-06T02:00:22.0Z,2,REGULAR,rebound,offensive,[],1631121,,,1610612766,42,41,2024-01-06T02:03:17Z,3050000,False,,,0,,B. McGowens REBOUND (Off:1 Def:0),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Right,,,,,,,,306.0,1.0,0.0,1.0,,,,,,,,,
320,PT00M50.80S,2024-01-06T02:00:21.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631121,6.521024967148489,50.245098039215684,1610612766,42,41,2024-01-06T02:03:04Z,3055000,False,-1.0,9.0,1,left,MISS B. McGowens tip Layup,[1631121],1610612766.0,CHA,tip,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,0.89,Missed,,,,,,,,,,,,,
321,PT00M49.80S,2024-01-06T02:00:22.9Z,2,REGULAR,rebound,offensive,[],1631121,,,1610612766,42,41,2024-01-06T02:03:04Z,3057500,False,,,0,,B. McGowens REBOUND (Off:2 Def:0),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,320.0,2.0,0.0,2.0,,,,,,,,,
308,PT00M49.10S,2024-01-06T02:00:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631121,5.590000152587891,50.0,1610612766,42,41,2024-01-06T02:03:04Z,3060000,False,0.0,0.0,1,left,MISS B. McGowens tip Layup,[1631121],1610612766.0,CHA,tip,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Left,,,,,,0.0,Missed,,,,,,,,,,,,,
309,PT00M48.10S,2024-01-06T02:00:24.8Z,2,REGULAR,rebound,offensive,[],1628998,,,1610612766,42,41,2024-01-06T02:00:24Z,3070000,False,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,308.0,4.0,2.0,2.0,,,,,,,,,
310,PT00M42.20S,2024-01-06T02:00:30.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631121,7.046649145860711,52.20588235294118,1610612766,42,41,2024-01-06T02:13:17Z,3080000,False,-11.0,14.0,1,left,MISS B. McGowens cutting Layup,[1631121],1610612766.0,CHA,cutting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,1.76,Missed,,,,,,,,,,,,,
312,PT00M39.50S,2024-01-06T02:00:33.3Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,42,41,2024-01-06T02:00:35Z,3100000,False,,,0,,C. White REBOUND (Off:1 Def:7),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,310.0,8.0,7.0,1.0,,,,,,,,,
313,PT00M39.10S,2024-01-06T02:00:35.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203897,93.77463863337714,50.0,1610612741,44,41,2024-01-06T02:13:49Z,3110000,False,0.0,6.0,1,right,Z. LaVine running DUNK (6 PTS) (C. White 2 AST),"[203897, 1629632]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,0.6,Made,,,,,,,,6.0,C. White,1629632.0,2.0,,
315,PT00M21.50S,2024-01-06T02:00:57.6Z,2,REGULAR,3pt,Jump Shot,[],1628998,7.046649145860711,95.09803921568627,1610612766,44,41,2024-01-06T02:01:05Z,3130000,False,-225.0,14.0,1,left,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,,,,22.59,Missed,,,,,,,,,,,,,
316,PT00M18.60S,2024-01-06T02:01:00.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,44,41,2024-01-06T02:01:00Z,3140000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,,,,,,315.0,4.0,4.0,0.0,,,,,,,,,
317,PT00M01.50S,2024-01-06T02:01:18.7Z,2,REGULAR,3pt,Jump Shot,[],203897,89.96386333771353,96.81372549019608,1610612741,47,41,2024-01-06T02:14:23Z,3150000,False,234.0,42.0,1,right,Z. LaVine 3PT pullup (9 PTS) (D. DeRozan 3 AST),"[203897, 201942]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,,,23.78,Made,,,,,,,,9.0,D. DeRozan,201942.0,3.0,,
319,PT00M00.00S,2024-01-06T02:01:24.9Z,2,REGULAR,period,end,[],0,,,1610612766,47,41,2024-01-06T02:01:24Z,3170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2024-01-06T02:15:35.3Z,3,REGULAR,substitution,out,['startperiod'],203897,,,1610612766,47,41,2024-01-06T02:16:22Z,3180000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-01-06T02:15:35.3Z,3,REGULAR,substitution,out,['startperiod'],202696,,,1610612766,47,41,2024-01-06T02:16:22Z,3190000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-01-06T02:15:35.3Z,3,REGULAR,substitution,out,['startperiod'],1631121,,,1610612766,47,41,2024-01-06T02:16:22Z,3200000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-01-06T02:15:35.3Z,3,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,47,41,2024-01-06T02:16:22Z,3210000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-01-06T02:15:35.3Z,3,REGULAR,substitution,out,['startperiod'],202397,,,1610612766,47,41,2024-01-06T02:16:22Z,3220000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-01-06T02:15:35.3Z,3,REGULAR,substitution,in,['startperiod'],1631207,,,1610612766,47,41,2024-01-06T02:16:22Z,3230000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-01-06T02:15:35.3Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612766,47,41,2024-01-06T02:16:22Z,3240000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-01-06T02:15:35.3Z,3,REGULAR,substitution,in,['startperiod'],1626179,,,1610612766,47,41,2024-01-06T02:16:22Z,3250000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-01-06T02:15:35.3Z,3,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,47,41,2024-01-06T02:16:22Z,3260000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-01-06T02:15:35.3Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,47,41,2024-01-06T02:16:22Z,3270000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-01-06T02:16:40.3Z,3,REGULAR,period,start,[],0,,,1610612766,47,41,2024-01-06T02:16:40Z,3280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M44.00S,2024-01-06T02:16:57.6Z,3,REGULAR,foul,personal,[],201942,,,1610612766,47,41,2024-01-06T02:17:07Z,3290000,False,,,0,,D. DeRozan personal FOUL (3 PF),"[201942, 1628998]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,1628171.0,3.0,0.0,Martin,1628998.0,,,,,,,,,,,,,,,
339,PT11M35.00S,2024-01-06T02:17:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,93.77463863337714,50.245098039215684,1610612766,47,41,2024-01-06T02:21:44Z,3315000,False,1.0,6.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 203083]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,0.61,Missed,,,,,,,,,,,,Drummond,203083.0
340,PT11M35.00S,2024-01-06T02:17:21.6Z,3,REGULAR,block,,[],203083,,,1610612766,47,41,2024-01-06T02:19:53Z,3322500,False,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT11M34.00S,2024-01-06T02:17:22.6Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,47,41,2024-01-06T02:20:07Z,3326250,False,,,0,,C. White REBOUND (Off:1 Def:8),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,339.0,9.0,8.0,1.0,,,,,,,,,
337,PT11M34.00S,2024-01-06T02:17:45.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,47,41,2024-01-06T02:19:53Z,3330000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M18.00S,2024-01-06T02:21:06.4Z,3,REGULAR,3pt,Jump Shot,[],1629632,27.54599211563732,80.14705882352942,1610612741,47,41,2024-01-06T02:21:13Z,3350000,False,-151.0,206.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,25.56,Missed,,,,,,,,,,,,,
343,PT11M15.00S,2024-01-06T02:21:09.4Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,47,41,2024-01-06T02:21:13Z,3360000,False,,,0,,C. Martin REBOUND (Off:2 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,342.0,5.0,3.0,2.0,,,,,,,,,
345,PT10M58.00S,2024-01-06T02:21:49.5Z,3,REGULAR,foul,personal,[],1631207,,,1610612766,47,41,2024-01-06T02:21:59Z,3380000,False,,,0,,D. Terry personal FOUL (1 PF),"[1631207, 1630208]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),8-16 Center,1628171.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
347,PT10M46.00S,2024-01-06T02:22:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,93.9060446780552,47.549019607843135,1610612766,47,43,2024-01-06T02:22:22Z,3400000,False,-12.0,5.0,1,right,C. Martin driving finger roll Layup (10 PTS) (M. Bridges 1 AST),"[1628998, 1628970]",1610612766.0,CHA,driving finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,1.32,Made,,,,,,,,10.0,M. Bridges,1628970.0,1.0,,
