actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
266,PT03M09.00S,2023-10-28T00:54:39.1Z,2,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,42,23,2023-10-28T00:54:44Z,2650000,False,,,0,,Z. LaVine bad pass out-of-bounds TURNOVER (1 TO),[203897],1610612741.0,CHI,bad pass,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,201638.0,,,,,,,,,
267,PT02M56.00S,2023-10-28T00:55:00.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,24.52365308804205,84.55882352941177,1610612761,42,23,2023-10-28T00:55:07Z,2660000,False,-173.0,178.0,1,left,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
268,PT02M51.00S,2023-10-28T00:55:05.3Z,2,REGULAR,rebound,offensive,[],1629018,,,1610612761,42,23,2023-10-28T00:55:05Z,2670000,False,,,0,,G. Trent Jr. REBOUND (Off:2 Def:0),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,267.0,2.0,0.0,2.0,,,,,,,,,,,,,,
312,PT02M50.00S,2023-10-28T00:55:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630567,7.490144546649145,48.06219362745098,1610612761,42,23,2023-10-28T01:08:02Z,2675000,False,10.0,18.0,1,left,MISS S. Barnes driving Layup - blocked,"[1630567, 201942]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,DeRozan,201942.0,,,,
313,PT02M50.00S,2023-10-28T00:55:07.8Z,2,REGULAR,block,,[],201942,,,1610612761,42,23,2023-10-28T01:08:02Z,2677500,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
314,PT02M49.00S,2023-10-28T00:55:08.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,42,23,2023-10-28T01:08:02Z,2678750,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,312.0,,,,,,,,,,,,,,,,,
270,PT02M49.00S,2023-10-28T00:55:25.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,42,23,2023-10-28T00:55:25Z,2690000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M40.00S,2023-10-28T00:58:28.5Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627783,25.706307490144546,37.5,1610612761,42,25,2023-10-28T01:08:02Z,2700000,False,62.0,189.0,1,left,P. Siakam 19' Jump Shot (6 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,19.92,Made,,,,,6.0,,,,,,,,,,,,,
274,PT02M11.00S,2023-10-28T00:58:56.8Z,2,REGULAR,2pt,Jump Shot,[],201942,70.64717477003943,47.30392156862745,1610612741,42,25,2023-10-28T00:59:01Z,2710000,False,-13.0,223.0,1,right,MISS D. DeRozan 22' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,22.38,Missed,,,,,,,,,,,,,,,,,,
275,PT02M09.00S,2023-10-28T00:58:58.8Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,42,25,2023-10-28T00:59:01Z,2720000,False,,,0,,S. Barnes REBOUND (Off:0 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,274.0,4.0,4.0,0.0,,,,,,,,,,,,,,
276,PT02M08.00S,2023-10-28T00:59:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,6.389618922470433,50.49019607843137,1610612761,42,27,2023-10-28T00:59:10Z,2730000,False,-2.0,8.0,1,left,C. Boucher driving Layup (2 PTS) (S. Barnes 3 AST),"[1628449, 1630567]",1610612761.0,TOR,driving,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,2.0,,,,,S. Barnes,1630567.0,3.0,,,,,,
278,PT02M08.00S,2023-10-28T00:59:04.1Z,2,REGULAR,foul,personal,['1freethrow'],203897,,,1610612761,42,27,2023-10-28T00:59:20Z,2750000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Boucher 1 FT),"[203897, 1628449]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,,,,,,1.0,0.0,Boucher,1628449.0
280,PT02M08.00S,2023-10-28T00:59:28.5Z,2,REGULAR,freethrow,1 of 1,[],1628449,,,1610612761,42,28,2023-10-28T00:59:28Z,2770000,False,,,0,,C. Boucher Free Throw 1 of 1 (3 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
281,PT01M50.00S,2023-10-28T00:59:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,89.17542706964521,50.245098039215684,1610612741,42,28,2023-10-28T00:59:56Z,2780000,False,1.0,49.0,1,right,MISS D. DeRozan driving Layup - blocked,"[201942, 1630567]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,Barnes,1630567.0,,,,
282,PT01M50.00S,2023-10-28T00:59:48.9Z,2,REGULAR,block,,[],1630567,,,1610612741,42,28,2023-10-28T00:59:53Z,2790000,False,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT01M48.00S,2023-10-28T00:59:50.9Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,42,28,2023-10-28T00:59:56Z,2800000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,281.0,3.0,3.0,0.0,,,,,,,,,,,,,,
284,PT01M48.00S,2023-10-28T00:59:57.2Z,2,REGULAR,foul,personal,[],1629632,,,1610612761,42,28,2023-10-28T01:03:04Z,2810000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1627783]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,,,,,,1.0,0.0,Siakam,1627783.0
287,PT01M48.00S,2023-10-28T01:00:19.1Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612761,42,28,2023-10-28T01:03:26Z,2840000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M35.00S,2023-10-28T01:03:06.7Z,2,REGULAR,3pt,Jump Shot,[],1628384,26.49474375821288,84.06862745098039,1610612761,42,28,2023-10-28T01:08:23Z,2860000,False,-170.0,197.0,1,left,MISS O. Anunoby 26' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
290,PT01M34.00S,2023-10-28T01:03:07.7Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,42,28,2023-10-28T01:03:13Z,2870000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,289.0,4.0,3.0,1.0,,,,,,,,,,,,,,
291,PT01M34.00S,2023-10-28T01:03:14.1Z,2,REGULAR,foul,offensive,[],202696,,,1610612741,42,28,2023-10-28T01:03:21Z,2880000,False,,,0,,N. Vucevic off-the-ball offensive FOUL (1 PF),"[202696, 1630567]",1610612741.0,CHI,off-the-ball,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627962.0,,,,,,1.0,0.0,Barnes,1630567.0
293,PT01M34.00S,2023-10-28T01:03:14.1Z,2,REGULAR,turnover,offensive foul,[],202696,,,1610612741,42,28,2023-10-28T01:03:14Z,2900000,False,,,0,,N. Vucevic offensive foul TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,1627962.0,,,,,,,,,
294,PT01M21.00S,2023-10-28T01:03:35.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628449,20.844283837056505,50.73529411764706,1610612761,42,28,2023-10-28T01:03:39Z,2910000,False,-4.0,143.0,1,left,MISS C. Boucher 14' pullup Shot,[1628449],1610612761.0,TOR,pullup,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Center,14.34,Missed,,,,,,,,,,,,,,,,,,
295,PT01M19.00S,2023-10-28T01:03:37.6Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,42,28,2023-10-28T01:03:39Z,2920000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,,,294.0,1.0,1.0,0.0,,,,,,,,,,,,,,
296,PT01M15.00S,2023-10-28T01:03:41.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,92.9862023653088,50.0,1610612741,42,28,2023-10-28T01:03:52Z,2930000,False,0.0,13.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
297,PT01M13.00S,2023-10-28T01:03:43.0Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,42,28,2023-10-28T01:03:52Z,2940000,False,,,0,,S. Barnes REBOUND (Off:0 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,296.0,5.0,5.0,0.0,,,,,,,,,,,,,,
298,PT01M10.00S,2023-10-28T01:03:46.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,5.601182654402102,48.28431372549019,1610612761,42,30,2023-10-28T01:03:57Z,2950000,False,9.0,0.0,1,left,O. Anunoby driving reverse Layup (9 PTS) (S. Barnes 4 AST),"[1628384, 1630567]",1610612761.0,TOR,driving reverse,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,9.0,,,,,S. Barnes,1630567.0,4.0,,,,,,
300,PT00M50.50S,2023-10-28T01:04:06.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,86.28449408672799,49.754901960784316,1610612741,42,30,2023-10-28T01:04:11Z,2970000,False,-1.0,76.0,1,right,MISS N. Vucevic 7' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,,
301,PT00M48.70S,2023-10-28T01:04:08.6Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,42,30,2023-10-28T01:11:44Z,2980000,False,,,0,,G. Trent Jr. REBOUND (Off:2 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,300.0,3.0,1.0,2.0,,,,,,,,,,,,,,
302,PT00M38.20S,2023-10-28T01:04:20.2Z,2,REGULAR,3pt,Jump Shot,[],1629018,33.459264126149804,50.0,1610612761,42,33,2023-10-28T01:04:24Z,2990000,False,0.0,262.0,1,left,G. Trent Jr. 26' 3PT  (3 PTS) (S. Barnes 5 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,26.2,Made,,,,,3.0,,,,,S. Barnes,1630567.0,5.0,,,,,,
304,PT00M27.60S,2023-10-28T01:04:36.7Z,2,REGULAR,2pt,Jump Shot,[],1629632,73.9323258869908,63.725490196078425,1610612741,42,33,2023-10-28T01:04:41Z,3010000,False,69.0,193.0,1,right,MISS C. White 20' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Right Center,20.44,Missed,,,,,,,,,,,,,,,,,,
305,PT00M25.60S,2023-10-28T01:04:38.7Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,42,33,2023-10-28T01:12:26Z,3020000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,304.0,4.0,3.0,1.0,,,,,,,,,,,,,,
306,PT00M04.30S,2023-10-28T01:05:00.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,17.559132720105126,44.36274509803921,1610612761,42,33,2023-10-28T01:05:10Z,3030000,False,28.0,113.0,1,left,MISS P. Siakam 11' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,11.61,Missed,,,,,,,,,,,,,,,,,,
307,PT00M02.20S,2023-10-28T01:05:02.1Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,42,33,2023-10-28T01:05:10Z,3040000,False,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,306.0,6.0,5.0,1.0,,,,,,,,,,,,,,
308,PT00M02.20S,2023-10-28T01:05:05.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,5.590000152587891,50.0,1610612761,42,35,2023-10-28T01:05:05Z,3050000,False,0.0,0.0,1,left,S. Barnes putback Layup (4 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
309,PT00M00.00S,2023-10-28T01:05:14.5Z,2,REGULAR,3pt,Jump Shot,[],1629632,43.97174770039422,32.1078431372549,1610612741,42,35,2023-10-28T01:05:22Z,3060000,False,-89.0,474.0,1,right,MISS C. White 48' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,48.26,Missed,,,,,,,,,,,,,,,,,,
310,PT00M00.00S,2023-10-28T01:05:17.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,42,35,2023-10-28T01:05:17Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,309.0,,,,,,,,,,,,,,,,,
311,PT00M00.00S,2023-10-28T01:05:18.8Z,2,REGULAR,period,end,[],0,,,1610612741,42,35,2023-10-28T01:05:18Z,3080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-10-28T01:19:41.9Z,3,REGULAR,substitution,out,['startperiod'],1628470,,,1610612741,42,35,2023-10-28T01:20:08Z,3090000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2023-10-28T01:19:41.9Z,3,REGULAR,substitution,out,['startperiod'],1628449,,,1610612741,42,35,2023-10-28T01:20:08Z,3100000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2023-10-28T01:19:41.9Z,3,REGULAR,substitution,out,['startperiod'],1629018,,,1610612741,42,35,2023-10-28T01:20:08Z,3110000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-10-28T01:19:41.9Z,3,REGULAR,substitution,in,['startperiod'],1630172,,,1610612741,42,35,2023-10-28T01:20:08Z,3120000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-10-28T01:19:41.9Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612741,42,35,2023-10-28T01:20:08Z,3130000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-10-28T01:19:41.9Z,3,REGULAR,substitution,in,['startperiod'],203471,,,1610612741,42,35,2023-10-28T01:20:08Z,3140000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-10-28T01:20:27.8Z,3,REGULAR,period,start,[],0,,,1610612761,42,35,2023-10-28T01:20:27Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M44.00S,2023-10-28T01:20:42.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.30026281208936,45.83333333333333,1610612761,42,35,2023-10-28T01:20:50Z,3160000,False,-21.0,1.0,1,right,MISS P. Siakam Layup,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
323,PT11M41.00S,2023-10-28T01:20:45.7Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,42,35,2023-10-28T01:25:59Z,3170000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,322.0,3.0,3.0,0.0,,,,,,,,,,,,,,
326,PT11M29.00S,2023-10-28T01:21:01.0Z,3,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,42,35,2023-10-28T01:21:06Z,3200000,False,,,0,,P. Williams lost ball out-of-bounds TURNOVER (2 TO),[1630172],1610612741.0,CHI,lost ball,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,1627962.0,,,,,,,,,
327,PT11M20.00S,2023-10-28T01:21:11.7Z,3,REGULAR,turnover,bad pass,[],1627751,,,1610612761,42,35,2023-10-28T01:21:16Z,3210000,False,,,0,,J. Poeltl bad pass TURNOVER (2 TO),"[1627751, 1629632]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,White,1629632.0,,,,,,,,,,
328,PT11M20.00S,2023-10-28T01:21:11.7Z,3,REGULAR,steal,,[],1629632,,,1610612741,42,35,2023-10-28T01:21:13Z,3220000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT11M02.00S,2023-10-28T01:21:29.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202696,12.040078843626807,76.22549019607843,1610612741,42,35,2023-10-28T01:21:33Z,3230000,False,-131.0,61.0,1,left,MISS N. Vucevic 14' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,14.45,Missed,,,,,,,,,,,,,,,,,,
330,PT10M59.00S,2023-10-28T01:21:32.0Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,42,35,2023-10-28T01:21:33Z,3240000,False,,,0,,S. Barnes REBOUND (Off:1 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,329.0,7.0,6.0,1.0,,,,,,,,,,,,,,
331,PT10M49.00S,2023-10-28T01:21:41.6Z,3,REGULAR,3pt,Jump Shot,[],203471,69.59592641261499,68.38235294117648,1610612761,42,35,2023-10-28T01:21:46Z,3250000,False,92.0,233.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
332,PT10M46.00S,2023-10-28T01:21:44.6Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,42,35,2023-10-28T01:21:46Z,3260000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,331.0,4.0,4.0,0.0,,,,,,,,,,,,,,
333,PT10M33.00S,2023-10-28T01:21:57.3Z,3,REGULAR,3pt,Jump Shot,[],201942,6.783837056504599,3.6764705882352944,1610612741,42,35,2023-10-28T01:22:02Z,3270000,False,232.0,11.0,1,left,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
334,PT10M30.00S,2023-10-28T01:22:00.3Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,42,35,2023-10-28T01:22:02Z,3280000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,333.0,5.0,4.0,1.0,,,,,,,,,,,,,,
335,PT10M26.00S,2023-10-28T01:22:09.7Z,3,REGULAR,foul,offensive,[],1630567,,,1610612761,42,35,2023-10-28T01:22:16Z,3290000,False,,,0,,S. Barnes charge offensive FOUL (3 PF),"[1630567, 201942]",1610612761.0,TOR,charge,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,,,,,,3.0,0.0,DeRozan,201942.0
337,PT10M26.00S,2023-10-28T01:22:09.7Z,3,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,42,35,2023-10-28T01:22:09Z,3310000,False,,,0,,S. Barnes offensive foul TURNOVER (4 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,,,201638.0,,,,,,,,,
338,PT10M09.00S,2023-10-28T01:22:40.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,9.937582128777924,55.392156862745104,1610612741,42,35,2023-10-28T01:22:44Z,3320000,False,-27.0,41.0,1,left,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
339,PT10M07.00S,2023-10-28T01:22:42.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,42,35,2023-10-28T01:22:44Z,3330000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,338.0,3.0,3.0,0.0,,,,,,,,,,,,,,
340,PT09M53.00S,2023-10-28T01:22:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.72339027595268,56.61764705882353,1610612761,42,37,2023-10-28T01:23:00Z,3340000,False,33.0,16.0,1,right,S. Barnes Layup (6 PTS) (D. Schroder 4 AST),"[1630567, 203471]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.67,Made,,,,,6.0,,,,,D. Schroder,203471.0,4.0,,,,,,
342,PT09M38.00S,2023-10-28T01:23:11.4Z,3,REGULAR,3pt,Jump Shot,[],202696,31.09395532194481,50.49019607843137,1610612741,42,37,2023-10-28T01:23:15Z,3360000,False,-2.0,240.0,1,left,MISS N. Vucevic 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,23.98,Missed,,,,,,,,,,,,,,,,,,
343,PT09M36.00S,2023-10-28T01:23:13.4Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,42,37,2023-10-28T01:23:15Z,3370000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,342.0,6.0,5.0,1.0,,,,,,,,,,,,,,
344,PT09M33.00S,2023-10-28T01:23:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.44480946123521,60.29411764705882,1610612761,42,39,2023-10-28T01:23:36Z,3380000,False,51.0,94.0,1,right,P. Siakam 10' driving floating Jump Shot (8 PTS),[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,10.69,Made,,,,,8.0,,,,,,,,,,,,,
345,PT09M33.00S,2023-10-28T01:23:32.8Z,3,REGULAR,foul,personal,['1freethrow'],1630172,,,1610612761,42,39,2023-10-28T01:23:41Z,3390000,False,,,0,,P. Williams shooting personal FOUL (2 PF) (Siakam 1 FT),"[1630172, 1627783]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201638.0,,,,,,2.0,0.0,Siakam,1627783.0
347,PT09M33.00S,2023-10-28T01:23:45.2Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,42,40,2023-10-28T01:23:45Z,3410000,False,,,0,,P. Siakam Free Throw 1 of 1 (9 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
348,PT09M13.00S,2023-10-28T01:24:06.2Z,3,REGULAR,3pt,Jump Shot,[],1629632,30.239816031537455,80.66023284313727,1610612741,42,40,2023-10-28T01:27:26Z,3420000,False,-153.0,232.0,1,left,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.79,Missed,,,,,,,,,,,,,,,,,,
349,PT09M10.00S,2023-10-28T01:24:09.2Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,42,40,2023-10-28T01:27:26Z,3430000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,348.0,4.0,4.0,0.0,,,,,,,,,,,,,,
350,PT09M00.00S,2023-10-28T01:24:21.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,93.77463863337714,48.77450980392157,1610612761,42,42,2023-10-28T01:24:45Z,3440000,False,-6.0,6.0,1,right,O. Anunoby reverse DUNK (11 PTS) (S. Barnes 6 AST),"[1628384, 1630567]",1610612761.0,TOR,reverse,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,11.0,,,,,S. Barnes,1630567.0,6.0,,,,,,
