actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
172,PT08M54.00S,2024-04-10T00:45:25.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631207,5.601182654402102,49.50980392156863,1610612741,36,42,2024-04-10T00:45:29Z,1710000,False,2.0,0.0,1,left,D. Terry cutting DUNK (2 PTS) (D. DeRozan 3 AST),"[1631207, 201942]",1610612741.0,CHI,cutting,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,0.25,Made,2.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,
174,PT08M47.00S,2024-04-10T00:45:38.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,36,42,2024-04-10T00:45:38Z,1730000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT08M34.00S,2024-04-10T00:48:42.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,92.59198423127464,37.99019607843137,1610612752,36,42,2024-04-10T00:48:48Z,1740000,False,-60.0,17.0,1,right,MISS M. McBride 6' driving floating bank Shot,[1630540],1610612752.0,NYK,driving floating bank,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,6.24,Missed,,,,,,,,,,,,,,,,,,
176,PT08M31.00S,2024-04-10T00:48:44.8Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,36,42,2024-04-10T00:48:44Z,1750000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,175.0,2.0,1.0,1.0,,,,,,,,
177,PT08M31.00S,2024-04-10T00:48:44.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628392,94.40999984741211,50.0,1610612752,36,44,2024-04-10T00:48:44Z,1760000,False,0.0,0.0,1,right,I. Hartenstein putback DUNK (4 PTS),[1628392],1610612752.0,NYK,putback,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
178,PT08M17.00S,2024-04-10T00:48:59.3Z,2,REGULAR,2pt,Jump Shot,[],201942,7.703679369250986,78.18627450980392,1610612741,36,44,2024-04-10T00:49:03Z,1770000,False,-141.0,20.0,1,left,MISS D. DeRozan 14' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,14.23,Missed,,,,,,,,,,,,,,,,,,
179,PT08M16.00S,2024-04-10T00:49:01.4Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612741,36,44,2024-04-10T00:49:01Z,1780000,False,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,,,,,,,,,178.0,1.0,0.0,1.0,,,,,,,,
180,PT08M09.00S,2024-04-10T00:49:07.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,5.206964520367937,4.411764705882353,1610612741,36,44,2024-04-10T00:49:12Z,1790000,False,228.0,-4.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
181,PT08M09.00S,2024-04-10T00:49:07.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,36,44,2024-04-10T00:49:12Z,1800000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,180.0,,,,,,,,,,,
183,PT07M59.00S,2024-04-10T00:49:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.32917214191852,54.166666666666664,1610612752,36,44,2024-04-10T00:49:46Z,1820000,False,21.0,20.0,1,right,MISS B. Bogdanovic driving Layup - blocked,"[202711, 202696]",1610612752.0,NYK,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0
184,PT07M59.00S,2024-04-10T00:49:38.9Z,2,REGULAR,block,,[],202696,,,1610612752,36,44,2024-04-10T00:49:42Z,1830000,False,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT07M59.00S,2024-04-10T00:49:38.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,36,44,2024-04-10T00:49:46Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,183.0,,,,,,,,,,,
187,PT07M54.00S,2024-04-10T00:49:57.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,91.01511169513797,94.6078431372549,1610612752,36,47,2024-04-10T00:50:03Z,1860000,False,223.0,32.0,1,right,M. McBride 3PT  (3 PTS) (I. Hartenstein 3 AST),"[1630540, 1628392]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,22.53,Made,3.0,I. Hartenstein,1628392.0,3.0,,,,,,,,,,,,,,
189,PT07M43.00S,2024-04-10T00:50:08.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.2161629434954,42.15686274509804,1610612741,36,47,2024-04-10T00:50:11Z,1880000,False,39.0,119.0,1,left,MISS D. DeRozan 12' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.5,Missed,,,,,,,,,,,,,,,,,,
190,PT07M42.00S,2024-04-10T00:50:09.6Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,36,47,2024-04-10T00:50:11Z,1890000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,
191,PT07M34.00S,2024-04-10T00:50:17.8Z,2,REGULAR,3pt,Jump Shot,[],202711,81.42247043363994,93.38235294117648,1610612752,36,50,2024-04-10T00:50:24Z,1900000,False,217.0,122.0,1,right,B. Bogdanovic 24' 3PT  (3 PTS),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,24.89,Made,3.0,,,,,,,,,,,,,,,,,
192,PT07M14.00S,2024-04-10T00:50:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,5.863994743758213,49.754901960784316,1610612741,38,50,2024-04-10T00:50:41Z,1910000,False,1.0,3.0,1,left,N. Vucevic driving Layup (6 PTS) (D. Terry 1 AST),"[202696, 1631207]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.29,Made,6.0,D. Terry,1631207.0,1.0,,,,,,,,,,,,,,
193,PT06M56.00S,2024-04-10T00:50:54.7Z,2,REGULAR,3pt,Jump Shot,[],202711,86.67871222076215,97.05882352941177,1610612752,38,50,2024-04-10T00:50:58Z,1920000,False,235.0,73.0,1,right,MISS B. Bogdanovic 24' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,24.63,Missed,,,,,,,,,,,,,,,,,,
194,PT06M54.00S,2024-04-10T00:50:56.7Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,38,50,2024-04-10T00:50:58Z,1930000,False,,,0,,D. Terry REBOUND (Off:0 Def:2),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,,,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,
195,PT06M40.00S,2024-04-10T00:51:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.1268068331143235,50.98039215686274,1610612741,40,50,2024-04-10T00:51:16Z,1940000,False,-5.0,5.0,1,left,D. DeRozan driving Layup (4 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.71,Made,4.0,,,,,,,,,,,,,,,,,
196,PT06M26.00S,2024-04-10T00:51:29.7Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612752,40,50,2024-04-10T00:51:43Z,1950000,False,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Hartenstein 2 FT),"[202696, 1628392]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,,,,,,2.0,0.0,Hartenstein,1628392.0,,,,
199,PT06M26.00S,2024-04-10T00:52:04.1Z,2,REGULAR,freethrow,1 of 2,[],1628392,,,1610612752,40,50,2024-04-10T00:52:04Z,1970000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT06M26.00S,2024-04-10T00:52:04.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,40,50,2024-04-10T00:52:04Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,199.0,,,,,,,,,,,
201,PT06M26.00S,2024-04-10T00:52:04.9Z,2,REGULAR,substitution,out,[],1629632,,,1610612752,40,50,2024-04-10T00:52:26Z,1990000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M26.00S,2024-04-10T00:52:04.9Z,2,REGULAR,substitution,out,[],1628470,,,1610612752,40,50,2024-04-10T00:52:26Z,2000000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M26.00S,2024-04-10T00:52:04.9Z,2,REGULAR,substitution,out,[],1628404,,,1610612752,40,50,2024-04-10T00:52:26Z,2010000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M26.00S,2024-04-10T00:52:04.9Z,2,REGULAR,substitution,out,[],202711,,,1610612752,40,50,2024-04-10T00:52:26Z,2020000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M26.00S,2024-04-10T00:52:04.9Z,2,REGULAR,substitution,in,[],1627936,,,1610612752,40,50,2024-04-10T00:52:26Z,2030000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M26.00S,2024-04-10T00:52:04.9Z,2,REGULAR,substitution,in,[],1629750,,,1610612752,40,50,2024-04-10T00:52:26Z,2040000,False,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M26.00S,2024-04-10T00:52:04.9Z,2,REGULAR,substitution,in,[],1628384,,,1610612752,40,50,2024-04-10T00:52:26Z,2050000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M26.00S,2024-04-10T00:52:04.9Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,40,50,2024-04-10T00:52:26Z,2060000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M26.00S,2024-04-10T00:52:36.0Z,2,REGULAR,freethrow,2 of 2,[],1628392,,,1610612752,40,51,2024-04-10T00:52:36Z,2070000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (5 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
210,PT06M08.00S,2024-04-10T00:52:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,8.229303547963205,49.754901960784316,1610612741,40,51,2024-04-10T00:53:01Z,2080000,False,1.0,25.0,1,left,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
212,PT06M06.00S,2024-04-10T00:52:56.1Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,40,51,2024-04-10T00:53:01Z,2100000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,
213,PT06M02.00S,2024-04-10T00:53:00.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,66.04796320630749,49.26470588235294,1610612752,40,51,2024-04-10T00:54:42Z,2110000,False,-4.0,267.0,1,right,MISS D. DiVincenzo 26' running 3PT - blocked,"[1628978, 1631207]",1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,Terry,1631207.0
222,PT06M02.00S,2024-04-10T00:53:00.8Z,2,REGULAR,block,,[],1631207,,,1610612752,40,51,2024-04-10T00:54:23Z,2120000,False,,,0,,D. Terry BLOCK (1 BLK),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
215,PT05M58.00S,2024-04-10T00:53:04.8Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,40,51,2024-04-10T00:54:55Z,2130000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,213.0,4.0,4.0,0.0,,,,,,,,
216,PT05M47.00S,2024-04-10T00:53:19.8Z,2,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612741,40,51,2024-04-10T00:53:27Z,2140000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630540, 201942]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,,,,,,1.0,0.0,DeRozan,201942.0,,,,
218,PT05M47.00S,2024-04-10T00:53:49.1Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,41,51,2024-04-10T00:53:49Z,2160000,False,,,0,,D. DeRozan Free Throw 1 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
219,PT05M47.00S,2024-04-10T00:53:49.8Z,2,REGULAR,substitution,out,[],1628392,,,1610612741,41,51,2024-04-10T00:53:54Z,2170000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M47.00S,2024-04-10T00:53:49.8Z,2,REGULAR,substitution,in,[],1629011,,,1610612741,41,51,2024-04-10T00:53:54Z,2180000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M47.00S,2024-04-10T00:54:14.9Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,42,51,2024-04-10T00:54:14Z,2190000,False,,,0,,D. DeRozan Free Throw 2 of 2 (6 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
223,PT05M33.00S,2024-04-10T00:54:30.3Z,2,REGULAR,3pt,Jump Shot,[],1628973,76.42904073587385,88.48039215686273,1610612752,42,51,2024-04-10T00:54:38Z,2200000,False,192.0,169.0,1,right,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
224,PT05M29.00S,2024-04-10T00:54:34.3Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,42,51,2024-04-10T00:54:38Z,2210000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,
225,PT05M25.00S,2024-04-10T00:54:37.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627936,5.338370565045992,54.41176470588235,1610612741,42,51,2024-04-10T00:56:11Z,2220000,False,-22.0,-2.0,1,left,MISS A. Caruso running reverse Layup,[1627936],1610612741.0,CHI,running reverse,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
226,PT05M25.00S,2024-04-10T00:54:37.2Z,2,REGULAR,rebound,offensive,[],1631207,,,1610612741,42,51,2024-04-10T00:54:44Z,2230000,False,,,0,,D. Terry REBOUND (Off:1 Def:2),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,225.0,3.0,2.0,1.0,,,,,,,,
227,PT05M25.00S,2024-04-10T00:54:41.8Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1631207,5.590000152587891,50.0,1610612741,44,51,2024-04-10T00:56:44Z,2240000,False,0.0,0.0,1,left,D. Terry tip DUNK (4 PTS),[1631207],1610612741.0,CHI,tip,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
228,PT05M05.00S,2024-04-10T00:54:57.7Z,2,REGULAR,3pt,Jump Shot,[],1630540,85.23324572930355,96.81372549019608,1610612752,44,51,2024-04-10T00:55:04Z,2250000,False,234.0,86.0,1,right,MISS M. McBride 24' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,24.95,Missed,,,,,,,,,,,,,,,,,,
229,PT04M58.00S,2024-04-10T00:55:04.7Z,2,REGULAR,rebound,offensive,[],1630540,,,1610612752,44,51,2024-04-10T00:55:04Z,2260000,False,,,0,,M. McBride REBOUND (Off:1 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,,,,,,,228.0,2.0,1.0,1.0,,,,,,,,
230,PT04M57.00S,2024-04-10T00:55:05.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,92.72339027595268,96.07843137254902,1610612752,44,51,2024-04-10T00:55:09Z,2270000,False,230.0,16.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
231,PT04M55.00S,2024-04-10T00:55:07.7Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,44,51,2024-04-10T00:55:07Z,2280000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,,,,,,230.0,2.0,2.0,0.0,,,,,,,,
232,PT04M48.00S,2024-04-10T00:55:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,5.601182654402102,49.26470588235294,1610612741,46,51,2024-04-10T00:55:24Z,2290000,False,4.0,0.0,1,left,N. Vucevic cutting finger roll Layup (8 PTS) (A. Caruso 3 AST),"[202696, 1627936]",1610612741.0,CHI,cutting finger roll,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.37,Made,8.0,A. Caruso,1627936.0,3.0,,,,,,,,,,,,,,
235,PT04M32.00S,2024-04-10T00:55:40.1Z,2,REGULAR,substitution,out,[],201942,,,1610612752,46,51,2024-04-10T00:55:46Z,2320000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M32.00S,2024-04-10T00:55:40.1Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,46,51,2024-04-10T00:55:46Z,2330000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M32.00S,2024-04-10T00:55:40.1Z,2,REGULAR,substitution,in,[],1629632,,,1610612752,46,51,2024-04-10T00:55:46Z,2340000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M32.00S,2024-04-10T00:55:40.1Z,2,REGULAR,substitution,in,[],1628404,,,1610612752,46,51,2024-04-10T00:55:46Z,2350000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M21.00S,2024-04-10T00:56:19.2Z,2,REGULAR,3pt,Jump Shot,[],1628384,65.65374507227332,28.186274509803923,1610612752,46,51,2024-04-10T00:56:24Z,2360000,False,-109.0,270.0,1,right,MISS O. Anunoby 29' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,29.16,Missed,,,,,,,,,,,,,,,,,,
240,PT04M18.00S,2024-04-10T00:56:23.3Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,46,51,2024-04-10T00:56:23Z,2370000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,239.0,5.0,5.0,0.0,,,,,,,,
241,PT04M11.00S,2024-04-10T00:56:31.8Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612741,46,51,2024-04-10T00:56:40Z,2380000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (White 2 FT),"[1628384, 1629632]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1204.0,,,,,,2.0,0.0,White,1629632.0,,,,
243,PT04M11.00S,2024-04-10T00:57:02.1Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,46,51,2024-04-10T00:57:18Z,2400000,False,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
244,PT04M11.00S,2024-04-10T00:57:02.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,46,51,2024-04-10T00:57:18Z,2410000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,243.0,,,,,,,,,,,
245,PT04M11.00S,2024-04-10T00:57:02.1Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,46,51,2024-04-10T00:57:18Z,2420000,False,,,0,,MISS C. White Free Throw 2 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
246,PT04M08.00S,2024-04-10T00:57:05.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,46,51,2024-04-10T00:57:18Z,2430000,False,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,245.0,6.0,6.0,0.0,,,,,,,,
247,PT03M49.00S,2024-04-10T00:57:36.9Z,2,REGULAR,3pt,Jump Shot,[],1628384,94.30026281208936,96.56862745098039,1610612752,46,54,2024-04-10T00:57:41Z,2440000,False,233.0,1.0,1,right,O. Anunoby 3PT  (12 PTS) (J. Brunson 5 AST),"[1628384, 1628973]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.28,Made,12.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,,,,
249,PT03M37.00S,2024-04-10T00:57:49.2Z,2,REGULAR,3pt,Jump Shot,[],1629750,22.026938239159,86.76470588235294,1610612741,46,54,2024-04-10T00:57:55Z,2460000,False,-184.0,155.0,1,left,MISS J. Green 24' 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.02,Missed,,,,,,,,,,,,,,,,,,
250,PT03M35.00S,2024-04-10T00:57:51.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,46,54,2024-04-10T00:57:55Z,2470000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,249.0,,,,,,,,,,,
251,PT03M35.00S,2024-04-10T00:57:58.9Z,2,REGULAR,foul,personal,[],1631207,,,1610612752,46,54,2024-04-10T00:58:06Z,2480000,False,,,0,,D. Terry loose ball personal FOUL (1 PF),"[1631207, 1629011]",1610612741.0,CHI,loose ball,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,,,,,,1.0,0.0,Robinson,1629011.0,,,,
253,PT03M35.00S,2024-04-10T00:58:05.1Z,2,REGULAR,substitution,out,[],1631207,,,1610612752,46,54,2024-04-10T00:58:09Z,2500000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M35.00S,2024-04-10T00:58:05.1Z,2,REGULAR,substitution,in,[],201942,,,1610612752,46,54,2024-04-10T00:58:09Z,2510000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M16.00S,2024-04-10T00:58:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,88.78120893561103,55.14705882352941,1610612752,46,56,2024-04-10T00:58:32Z,2520000,False,26.0,53.0,1,right,J. Brunson driving floating Jump Shot (17 PTS) (J. Hart 2 AST),"[1628973, 1628404]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.89,Made,17.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,,
256,PT03M15.00S,2024-04-10T00:58:34.7Z,2,REGULAR,foul,personal,[],1628384,,,1610612741,46,56,2024-04-10T00:58:40Z,2530000,False,,,0,,O. Anunoby personal FOUL (3 PF),"[1628384, 201942]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,1627534.0,,,,,,3.0,0.0,DeRozan,201942.0,,,,
