actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
336,PT00M04.10S,2024-03-17T01:10:08.4Z,2,REGULAR,substitution,out,[],1630551,,,1610612741,66,45,2024-03-17T01:10:16Z,3320000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M04.10S,2024-03-17T01:10:08.4Z,2,REGULAR,substitution,in,[],1628470,,,1610612741,66,45,2024-03-17T01:10:16Z,3330000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M04.10S,2024-03-17T01:10:08.4Z,2,REGULAR,substitution,in,[],1629673,,,1610612741,66,45,2024-03-17T01:10:16Z,3340000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M04.10S,2024-03-17T01:10:08.4Z,2,REGULAR,substitution,in,[],1630557,,,1610612741,66,45,2024-03-17T01:10:16Z,3350000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M04.10S,2024-03-17T01:10:25.6Z,2,REGULAR,substitution,out,[],1641931,,,1610612741,66,45,2024-03-17T01:10:31Z,3360000,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M04.10S,2024-03-17T01:10:25.6Z,2,REGULAR,substitution,in,[],1628975,,,1610612741,66,45,2024-03-17T01:10:31Z,3370000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M04.10S,2024-03-17T01:10:07.5Z,2,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,67,45,2024-03-17T04:20:56Z,3380000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (18 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
343,PT00M00.00S,2024-03-17T01:10:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630264,86.5473061760841,51.225490196078425,1610612764,67,45,2024-03-17T01:12:00Z,3390000,False,6.0,74.0,1,right,MISS A. Gill 7' driving floating Shot,[1630264],1610612764.0,WAS,driving floating,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
344,PT00M00.00S,2024-03-17T01:10:56.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,67,45,2024-03-17T01:12:00Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,343.0,,,,,,,,,,,,,,,,,
345,PT00M00.00S,2024-03-17T01:11:00.7Z,2,REGULAR,period,end,[],0,,,1610612764,67,45,2024-03-17T01:11:00Z,3410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-03-17T01:25:25.2Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612764,67,45,2024-03-17T01:25:54Z,3420000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-03-17T01:25:25.2Z,3,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,67,45,2024-03-17T01:25:54Z,3430000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-03-17T01:25:25.2Z,3,REGULAR,substitution,in,['startperiod'],201942,,,1610612764,67,45,2024-03-17T01:25:54Z,3440000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-03-17T01:25:25.2Z,3,REGULAR,substitution,in,['startperiod'],1626158,,,1610612764,67,45,2024-03-17T01:25:54Z,3450000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-03-17T01:26:13.7Z,3,REGULAR,period,start,[],0,,,1610612741,67,45,2024-03-17T01:26:13Z,3460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M50.00S,2024-03-17T01:26:23.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.11760840998686,50.98039215686274,1610612741,69,45,2024-03-17T01:26:27Z,3470000,False,5.0,12.0,1,right,A. Dosunmu cutting finger roll Layup (20 PTS) (N. Vucevic 2 AST),"[1630245, 202696]",1610612741.0,CHI,cutting finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,20.0,,N. Vucevic,202696.0,2.0,,,,,,,,,
353,PT11M29.00S,2024-03-17T01:26:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,11.251642575558476,53.67647058823529,1610612764,69,45,2024-03-17T01:26:48Z,3490000,False,-18.0,53.0,1,left,MISS R. Holmes driving floating Shot,[1626158],1610612764.0,WAS,driving floating,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
354,PT11M27.00S,2024-03-17T01:26:46.1Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,69,45,2024-03-17T01:26:48Z,3500000,False,,,0,,A. Caruso REBOUND (Off:1 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,353.0,4.0,3.0,1.0,,,,,,,,,,,,,,
356,PT11M10.00S,2024-03-17T01:27:20.4Z,3,REGULAR,3pt,Jump Shot,[],1628470,95.0886990801577,95.09803921568627,1610612741,69,45,2024-03-17T01:27:30Z,3520000,False,225.0,-6.0,1,right,MISS T. Craig 3PT,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
357,PT11M08.00S,2024-03-17T01:27:22.4Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,69,45,2024-03-17T01:27:24Z,3530000,False,,,0,,R. Holmes REBOUND (Off:1 Def:1),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Right Corner 3,24+ Right,,,356.0,2.0,1.0,1.0,,,,,,,,,,,,,,
358,PT11M00.00S,2024-03-17T01:27:33.1Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612764,69,45,2024-03-17T01:27:45Z,3540000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Holmes 2 FT),"[202696, 1626158]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,,,,1.0,0.0,Holmes,1626158.0,,,,,
360,PT11M00.00S,2024-03-17T01:27:57.5Z,3,REGULAR,freethrow,1 of 2,[],1626158,,,1610612764,69,45,2024-03-17T01:27:57Z,3560000,False,,,0,,MISS R. Holmes Free Throw 1 of 2,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
361,PT11M00.00S,2024-03-17T01:27:57.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,69,45,2024-03-17T01:27:57Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,
362,PT11M00.00S,2024-03-17T01:28:15.9Z,3,REGULAR,freethrow,2 of 2,[],1626158,,,1610612764,69,46,2024-03-17T01:28:15Z,3580000,False,,,0,,R. Holmes Free Throw 2 of 2 (7 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
363,PT10M45.00S,2024-03-17T01:28:32.1Z,3,REGULAR,2pt,Jump Shot,[],201942,77.87450722733246,60.5392156862745,1610612741,69,46,2024-03-17T01:28:37Z,3590000,False,53.0,155.0,1,right,MISS D. DeRozan 16' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,16.42,Missed,,,,,,,,,,,,,,,,,,
364,PT10M42.00S,2024-03-17T01:28:35.1Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,69,46,2024-03-17T01:28:37Z,3600000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,,,363.0,3.0,3.0,0.0,,,,,,,,,,,,,,
365,PT10M36.00S,2024-03-17T01:28:41.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,5.732588699080158,49.50980392156863,1610612764,69,48,2024-03-17T01:28:46Z,3610000,False,2.0,1.0,1,left,B. Coulibaly cutting DUNK (10 PTS) (K. Kuzma 2 AST),"[1641731, 1628398]",1610612764.0,WAS,cutting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,10.0,,K. Kuzma,1628398.0,2.0,,,,,,,,,
367,PT10M36.00S,2024-03-17T01:28:48.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,69,48,2024-03-17T01:28:51Z,3630000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT10M11.00S,2024-03-17T01:32:45.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,86.02168199737189,49.26470588235294,1610612741,71,48,2024-03-17T01:32:49Z,3640000,False,-4.0,79.0,1,right,T. Craig 7' driving floating Jump Shot (4 PTS) (D. DeRozan 5 AST),"[1628470, 201942]",1610612741.0,CHI,driving floating,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,7.9,Made,,,,,4.0,,D. DeRozan,201942.0,5.0,,,,,,,,,
370,PT10M00.00S,2024-03-17T01:32:56.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,13.485545335085414,52.20588235294118,1610612764,71,48,2024-03-17T01:33:02Z,3660000,False,-11.0,74.0,1,left,MISS J. Poole 7' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,7.51,Missed,,,,,,,,,,,,,,,,,,
371,PT10M00.00S,2024-03-17T01:32:56.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,71,48,2024-03-17T01:33:02Z,3670000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,370.0,,,,,,,,,,,,,,,,,
373,PT09M47.00S,2024-03-17T01:33:16.3Z,3,REGULAR,3pt,Jump Shot,[],1630245,94.82588699080158,96.32352941176471,1610612741,74,48,2024-03-17T01:33:20Z,3690000,False,232.0,-4.0,1,right,A. Dosunmu 3PT  (23 PTS) (T. Craig 1 AST),"[1630245, 1628470]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.16,Made,,,,,23.0,,T. Craig,1628470.0,1.0,,,,,,,,,
375,PT09M27.00S,2024-03-17T01:33:35.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,8.623521681997373,48.529411764705884,1610612764,74,48,2024-03-17T01:33:40Z,3710000,False,7.0,29.0,1,left,MISS R. Holmes driving Layup - blocked,"[1626158, 1627936]",1610612764.0,WAS,driving,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,Caruso,1627936.0
376,PT09M27.00S,2024-03-17T01:33:35.4Z,3,REGULAR,block,,[],1627936,,,1610612764,74,48,2024-03-17T01:34:27Z,3720000,False,,,0,,A. Caruso BLOCK (1 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT09M24.00S,2024-03-17T01:33:38.4Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,74,48,2024-03-17T01:33:40Z,3730000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,375.0,8.0,6.0,2.0,,,,,,,,,,,,,,
378,PT09M17.00S,2024-03-17T01:33:45.9Z,3,REGULAR,turnover,bad pass,[],1627936,,,1610612741,74,48,2024-03-17T01:35:23Z,3740000,False,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1626158]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Holmes,1626158.0,,
379,PT09M17.00S,2024-03-17T01:33:45.9Z,3,REGULAR,steal,,[],1626158,,,1610612764,74,48,2024-03-17T01:44:53Z,3750000,False,,,0,,R. Holmes STEAL (1 STL),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
380,PT09M08.00S,2024-03-17T01:33:54.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,30.042706964520367,65.19607843137256,1610612764,74,51,2024-03-17T01:33:59Z,3760000,False,-76.0,230.0,1,left,C. Kispert 24' 3PT  (11 PTS) (K. Kuzma 3 AST),"[1630557, 1628398]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,24.21,Made,,,,,11.0,,K. Kuzma,1628398.0,3.0,,,,,,,,,
382,PT08M58.00S,2024-03-17T01:34:05.3Z,3,REGULAR,2pt,Jump Shot,[],202696,73.66951379763469,31.862745098039213,1610612741,76,51,2024-03-17T01:34:09Z,3780000,False,-91.0,195.0,1,right,N. Vucevic 21' Jump Shot (20 PTS) (A. Dosunmu 5 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,21.51,Made,,,,,20.0,,A. Dosunmu,1630245.0,5.0,,,,,,,,,
384,PT08M37.00S,2024-03-17T01:34:25.7Z,3,REGULAR,3pt,Jump Shot,[],1630557,29.6484888304862,27.941176470588236,1610612764,76,54,2024-03-17T01:34:31Z,3800000,False,110.0,226.0,1,left,C. Kispert 25' 3PT  (14 PTS) (J. Poole 7 AST),"[1630557, 1629673]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,25.17,Made,,,,,14.0,,J. Poole,1629673.0,7.0,,,,,,,,,
386,PT08M23.00S,2024-03-17T01:34:39.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,91.93495400788436,49.754901960784316,1610612741,76,54,2024-03-17T01:34:43Z,3820000,False,-1.0,23.0,1,right,MISS N. Vucevic driving Layup,[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
387,PT08M21.00S,2024-03-17T01:34:41.5Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,76,54,2024-03-17T01:34:43Z,3830000,False,,,0,,R. Holmes REBOUND (Off:1 Def:2),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,386.0,3.0,2.0,1.0,,,,,,,,,,,,,,
388,PT08M16.00S,2024-03-17T01:34:47.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629673,6.783837056504599,43.872549019607845,1610612764,76,54,2024-03-17T01:35:52Z,3840000,False,31.0,11.0,1,left,MISS J. Poole running Layup,[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
389,PT08M14.00S,2024-03-17T01:34:49.4Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,76,54,2024-03-17T01:34:54Z,3850000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,388.0,3.0,3.0,0.0,,,,,,,,,,,,,,
390,PT08M11.00S,2024-03-17T01:34:56.5Z,3,REGULAR,foul,technical,['1freethrow'],1629673,,,1610612741,76,54,2024-03-17T01:35:12Z,3860000,False,,,0,,J. Poole technical FOUL (1 Tech),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,1627962.0,,,,0.0,1.0,,,,,,,
391,PT08M11.00S,2024-03-17T01:35:18.6Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,77,54,2024-03-17T01:35:18Z,3870000,False,,,0,,D. DeRozan technical Free Throw 1 of 1 (6 PTS),[201942],1610612741.0,CHI,technical,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
392,PT08M11.00S,2024-03-17T01:35:21.0Z,3,REGULAR,substitution,out,[],1629673,,,1610612741,77,54,2024-03-17T01:35:23Z,3880000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M11.00S,2024-03-17T01:35:21.0Z,3,REGULAR,substitution,in,[],1630215,,,1610612741,77,54,2024-03-17T01:35:23Z,3890000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M53.00S,2024-03-17T01:35:53.6Z,3,REGULAR,3pt,Jump Shot,[],1627936,69.85873850197109,22.794117647058822,1610612741,80,54,2024-03-17T01:35:58Z,3900000,False,-136.0,231.0,1,right,A. Caruso 26' 3PT  (14 PTS) (A. Dosunmu 6 AST),"[1627936, 1630245]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,26.79,Made,,,,,14.0,,A. Dosunmu,1630245.0,6.0,,,,,,,,,
396,PT07M38.00S,2024-03-17T01:36:08.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,11.12023653088042,50.245098039215684,1610612764,80,56,2024-03-17T01:36:13Z,3920000,False,-1.0,52.0,1,left,K. Kuzma turnaround Hook (9 PTS),[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.2,Made,,,,,9.0,,,,,,,,,,,,,
397,PT07M24.00S,2024-03-17T01:36:26.0Z,3,REGULAR,foul,personal,[],1626158,,,1610612741,80,56,2024-03-17T01:36:41Z,3930000,False,,,0,,R. Holmes personal FOUL (4 PF),"[1626158, 202696]",1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,,,,4.0,0.0,Vucevic,202696.0,,,,,
399,PT07M13.00S,2024-03-17T01:36:57.8Z,3,REGULAR,turnover,bad pass,[],1628470,,,1610612741,80,56,2024-03-17T01:37:01Z,3950000,False,,,0,,T. Craig bad pass TURNOVER (1 TO),"[1628470, 1630215]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Butler,1630215.0,,
400,PT07M13.00S,2024-03-17T01:36:57.8Z,3,REGULAR,steal,,[],1630215,,,1610612764,80,56,2024-03-17T01:36:59Z,3960000,False,,,0,,J. Butler STEAL (1 STL),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT07M07.00S,2024-03-17T01:37:02.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641731,5.863994743758213,48.03921568627451,1610612764,80,58,2024-03-17T01:37:07Z,3970000,False,10.0,3.0,1,left,B. Coulibaly running Layup (12 PTS) (J. Butler 1 AST),"[1641731, 1630215]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,12.0,,J. Butler,1630215.0,1.0,,,,,,,,,
403,PT06M55.00S,2024-03-17T01:37:14.7Z,3,REGULAR,3pt,Jump Shot,[],202696,66.5735873850197,46.07843137254902,1610612741,80,58,2024-03-17T01:37:21Z,3990000,False,-20.0,262.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.24,Missed,,,,,,,,,,,,,,,,,,
404,PT06M53.00S,2024-03-17T01:37:16.7Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,80,58,2024-03-17T01:37:21Z,4000000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,403.0,4.0,4.0,0.0,,,,,,,,,,,,,,
405,PT06M41.00S,2024-03-17T01:37:29.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,14.011169513797633,53.67647058823529,1610612764,80,58,2024-03-17T01:37:32Z,4010000,False,-18.0,79.0,1,left,MISS K. Kuzma 8' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,8.13,Missed,,,,,,,,,,,,,,,,,,
406,PT06M40.00S,2024-03-17T01:37:30.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,80,58,2024-03-17T01:37:32Z,4020000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,405.0,9.0,7.0,2.0,,,,,,,,,,,,,,
407,PT06M32.00S,2024-03-17T01:37:39.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,87.46714848883047,49.50980392156863,1610612741,82,58,2024-03-17T01:37:44Z,4030000,False,-2.0,65.0,1,right,N. Vucevic 6' driving Hook (22 PTS) (A. Dosunmu 7 AST),"[202696, 1630245]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,,,,,22.0,,A. Dosunmu,1630245.0,7.0,,,,,,,,,
409,PT06M18.00S,2024-03-17T01:37:52.9Z,3,REGULAR,3pt,Jump Shot,[],1641731,5.732588699080158,4.901960784313726,1610612764,82,61,2024-03-17T01:37:58Z,4050000,False,225.0,1.0,1,left,B. Coulibaly 3PT  (15 PTS) (K. Kuzma 4 AST),"[1641731, 1628398]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,22.55,Made,,,,,15.0,,K. Kuzma,1628398.0,4.0,,,,,,,,,
411,PT06M02.00S,2024-03-17T01:38:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.77463863337714,47.794117647058826,1610612741,84,61,2024-03-17T01:38:11Z,4070000,False,-11.0,6.0,1,right,N. Vucevic Layup (24 PTS) (T. Craig 2 AST),"[202696, 1628470]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,24.0,,T. Craig,1628470.0,2.0,,,,,,,,,
413,PT05M39.00S,2024-03-17T01:38:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,5.995400788436268,51.9607843137255,1610612764,84,63,2024-03-17T01:38:35Z,4090000,False,-10.0,4.0,1,left,J. Butler cutting Layup (4 PTS) (B. Coulibaly 2 AST),"[1630215, 1641731]",1610612764.0,WAS,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,4.0,,B. Coulibaly,1641731.0,2.0,,,,,,,,,
415,PT05M33.00S,2024-03-17T01:38:39.5Z,3,REGULAR,foul,personal,[],1630215,,,1610612741,84,63,2024-03-17T01:39:19Z,4110000,False,,,0,,J. Butler take personal FOUL (2 PF),"[1630215, 1627936]",1610612764.0,WAS,take,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627962.0,,,,2.0,0.0,Caruso,1627936.0,,,,,
417,PT05M33.00S,2024-03-17T01:38:51.2Z,3,REGULAR,substitution,out,[],201942,,,1610612741,84,63,2024-03-17T01:39:12Z,4130000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M33.00S,2024-03-17T01:38:51.2Z,3,REGULAR,substitution,out,[],1628470,,,1610612741,84,63,2024-03-17T01:39:12Z,4140000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M33.00S,2024-03-17T01:38:51.2Z,3,REGULAR,substitution,out,[],1626158,,,1610612741,84,63,2024-03-17T01:39:12Z,4150000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M33.00S,2024-03-17T01:38:51.2Z,3,REGULAR,substitution,in,[],1631207,,,1610612741,84,63,2024-03-17T01:39:12Z,4160000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M33.00S,2024-03-17T01:38:51.2Z,3,REGULAR,substitution,in,[],1641931,,,1610612741,84,63,2024-03-17T01:39:12Z,4170000,False,,,0,,SUB in: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M33.00S,2024-03-17T01:38:51.2Z,3,REGULAR,substitution,in,[],1630647,,,1610612741,84,63,2024-03-17T01:39:12Z,4180000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M14.00S,2024-03-17T01:39:34.3Z,3,REGULAR,3pt,Jump Shot,[],1627936,97.05978975032852,94.6078431372549,1610612741,84,63,2024-03-17T01:39:38Z,4190000,False,223.0,-25.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,22.44,Missed,,,,,,,,,,,,,,,,,,
