actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
343,PT00M01.40S,2023-11-13T01:05:25.2Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,55,50,2023-11-13T01:05:42Z,3290000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:7),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Vucevic,N. Vucevic,342.0,9.0,7.0,2.0,,,,,,,,,,,,,,
344,PT00M01.40S,2023-11-13T01:05:28.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,94.40999984741211,50.0,1610612741,55,50,2023-11-13T01:05:39Z,3300000,False,0.0,0.0,1,right,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
345,PT00M00.40S,2023-11-13T01:05:29.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,55,50,2023-11-13T01:05:39Z,3310000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,344.0,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2023-11-13T01:05:41.8Z,2,REGULAR,period,end,[],0,,,1610612765,55,50,2023-11-13T01:05:41Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-11-13T01:19:44.2Z,3,REGULAR,substitution,out,['startperiod'],202692,,,1610612765,55,50,2023-11-13T01:21:01Z,3340000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-11-13T01:19:44.2Z,3,REGULAR,substitution,out,['startperiod'],1628995,,,1610612765,55,50,2023-11-13T01:21:01Z,3350000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,,,,,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-11-13T01:19:44.2Z,3,REGULAR,substitution,out,['startperiod'],1631204,,,1610612765,55,50,2023-11-13T01:21:01Z,3360000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-11-13T01:19:44.2Z,3,REGULAR,substitution,in,['startperiod'],1641709,,,1610612765,55,50,2023-11-13T01:21:01Z,3370000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-11-13T01:19:44.2Z,3,REGULAR,substitution,in,['startperiod'],1628963,,,1610612765,55,50,2023-11-13T01:21:01Z,3380000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-11-13T01:19:44.2Z,3,REGULAR,substitution,in,['startperiod'],1630165,,,1610612765,55,50,2023-11-13T01:21:01Z,3390000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-11-13T01:21:14.6Z,3,REGULAR,period,start,[],0,,,1610612741,55,50,2023-11-13T01:21:14Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2023-11-13T01:21:22.6Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612741,55,50,2023-11-13T01:21:45Z,3405000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,1628485.0,,,,
355,PT11M43.00S,2023-11-13T01:21:30.7Z,3,REGULAR,3pt,Jump Shot,[],1628470,7.046649145860711,1.9607843137254901,1610612741,55,50,2023-11-13T01:21:42Z,3410000,False,240.0,14.0,1,left,MISS T. Craig 24' 3PT,[1628470],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,24.06,Missed,Craig,T. Craig,,,,,,,,,,,,,,,,,,
356,PT11M40.00S,2023-11-13T01:21:34.0Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,55,50,2023-11-13T01:21:34Z,3420000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,Hayes,K. Hayes,355.0,2.0,2.0,0.0,,,,,,,,,,,,,,
358,PT11M27.00S,2023-11-13T01:21:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.77463863337714,46.32352941176471,1610612765,55,50,2023-11-13T01:21:50Z,3430000,False,-18.0,6.0,1,right,MISS I. Stewart driving Layup,[1630191],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,1.94,Missed,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,
359,PT11M25.00S,2023-11-13T01:21:48.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,55,50,2023-11-13T01:21:50Z,3440000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:8),[202696],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Vucevic,N. Vucevic,358.0,10.0,8.0,2.0,,,,,,,,,,,,,,
360,PT11M20.00S,2023-11-13T01:21:57.2Z,3,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612741,55,50,2023-11-13T01:22:04Z,3450000,False,,,0,,I. Stewart shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1630191, 201942]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Stewart,I. Stewart,,,,,,,,,,,,,,2534.0,2.0,0.0,DeRozan,201942.0
362,PT11M20.00S,2023-11-13T01:22:17.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201942,,,1610612741,56,50,2023-11-13T01:22:17Z,3470000,False,,,0,,D. DeRozan Free Throw 1 of 2 (16 PTS),[201942],1610612741.0,CHI,,,,,,,,,,Made,DeRozan,D. DeRozan,,,,,16.0,,,,,,,,,,,,,
363,PT11M20.00S,2023-11-13T01:22:30.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201942,,,1610612741,57,50,2023-11-13T01:22:30Z,3480000,False,,,0,,D. DeRozan Free Throw 2 of 2 (17 PTS),[201942],1610612741.0,CHI,,,,,,,,,,Made,DeRozan,D. DeRozan,,,,,17.0,,,,,,,,,,,,,
364,PT10M55.00S,2023-11-13T01:22:58.5Z,3,REGULAR,2pt,Jump Shot,[],1641709,95.22010512483574,68.87254901960785,1610612765,57,50,2023-11-13T01:23:03Z,3490000,False,94.0,-8.0,1,right,MISS A. Thompson 9' turnaround fadeaway Shot,[1641709],1610612765.0,DET,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,9.47,Missed,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
365,PT10M53.00S,2023-11-13T01:23:00.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,57,50,2023-11-13T01:23:03Z,3500000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:9),[202696],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Right,,,Vucevic,N. Vucevic,364.0,11.0,9.0,2.0,,,,,,,,,,,,,,
366,PT10M39.00S,2023-11-13T01:23:14.4Z,3,REGULAR,3pt,Jump Shot,[],201942,27.54599211563732,77.45098039215686,1610612741,60,50,2023-11-13T01:23:19Z,3510000,False,-137.0,206.0,1,left,D. DeRozan 24' 3PT  (20 PTS) (C. White 5 AST),"[201942, 1629632]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,24.79,Made,DeRozan,D. DeRozan,,,,,20.0,C. White,1629632.0,5.0,,,,,,,,,,
368,PT10M26.00S,2023-11-13T01:23:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.9060446780552,52.450980392156865,1610612765,60,52,2023-11-13T01:23:31Z,3530000,False,12.0,5.0,1,right,C. Cunningham driving Layup (4 PTS),[1630595],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,1.32,Made,Cunningham,C. Cunningham,,,,,4.0,,,,,,,,,,,,,
369,PT10M17.00S,2023-11-13T01:23:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.046649145860711,46.32352941176471,1610612741,62,52,2023-11-13T01:23:45Z,3540000,False,18.0,14.0,1,left,Z. LaVine driving reverse Layup (10 PTS) (C. White 6 AST),"[203897, 1629632]",1610612741.0,CHI,driving reverse,,,,,,Restricted Area,0-8 Center,2.29,Made,LaVine,Z. LaVine,,,,,10.0,C. White,1629632.0,6.0,,,,,,,,,,
371,PT09M53.00S,2023-11-13T01:24:00.3Z,3,REGULAR,2pt,Jump Shot,[],1630595,83.70565045992116,68.65042892156863,1610612765,62,52,2023-11-13T01:24:08Z,3560000,False,93.0,101.0,1,right,MISS C. Cunningham 13' floating Shot,[1630595],1610612765.0,DET,floating,,,,,,Mid-Range,8-16 Right,13.73,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
372,PT09M50.00S,2023-11-13T01:24:03.3Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612741,62,52,2023-11-13T01:24:08Z,3570000,False,,,0,,T. Craig REBOUND (Off:2 Def:5),[1628470],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Right,,,Craig,T. Craig,371.0,7.0,5.0,2.0,,,,,,,,,,,,,,
373,PT09M38.00S,2023-11-13T01:24:19.7Z,3,REGULAR,foul,offensive,[],202696,,,1610612741,62,52,2023-11-13T01:24:27Z,3580000,False,,,0,,N. Vucevic charge offensive FOUL (2 PF),"[202696, 1628963]",1610612741.0,CHI,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,203177.0,2.0,0.0,Bagley III,1628963.0
375,PT09M38.00S,2023-11-13T01:24:19.7Z,3,REGULAR,turnover,offensive foul,[],202696,,,1610612741,62,52,2023-11-13T01:24:19Z,3600000,False,,,0,,N. Vucevic offensive foul TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Vucevic,N. Vucevic,,,,,,,,,,,1.0,,,203177.0,,,,
376,PT09M18.00S,2023-11-13T01:24:56.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,77.92378449408672,60.31709558823529,1610612765,62,52,2023-11-13T01:25:02Z,3610000,False,52.0,155.0,1,right,MISS C. Cunningham 16' pullup Shot,[1630595],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Center,16.34,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
377,PT09M16.00S,2023-11-13T01:24:58.7Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,62,52,2023-11-13T01:24:58Z,3620000,False,,,0,,A. Thompson REBOUND (Off:5 Def:7),[1641709],1610612765.0,DET,,,,,,,Mid-Range,16-24 Center,,,Thompson,A. Thompson,376.0,12.0,7.0,5.0,,,,,,,,,,,,,,
378,PT09M16.00S,2023-11-13T01:25:00.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641709,91.27792378449409,49.26470588235294,1610612765,62,52,2023-11-13T01:25:08Z,3630000,False,-4.0,29.0,1,right,MISS A. Thompson driving Layup - blocked,"[1641709, 201942]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,2.97,Missed,Thompson,A. Thompson,,,,,,,,,DeRozan,201942.0,,,,,,,,
379,PT09M16.00S,2023-11-13T01:25:00.5Z,3,REGULAR,block,,[],201942,,,1610612765,62,52,2023-11-13T01:25:03Z,3640000,False,,,0,,D. DeRozan BLOCK (2 BLK),[201942],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
380,PT09M16.00S,2023-11-13T01:25:00.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,62,52,2023-11-13T01:25:08Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,378.0,,,,,,,,,,,,,,,,,
382,PT09M10.00S,2023-11-13T01:25:24.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628963,91.27792378449409,49.754901960784316,1610612765,62,54,2023-11-13T01:25:30Z,3670000,False,-1.0,29.0,1,right,M. Bagley III driving Layup (8 PTS) (I. Stewart 1 AST),"[1628963, 1630191]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,2.95,Made,Bagley III,M. Bagley III,,,,,8.0,I. Stewart,1630191.0,1.0,,,,,,,,,,
384,PT08M55.00S,2023-11-13T01:25:39.8Z,3,REGULAR,3pt,Jump Shot,[],202696,32.276609724047304,49.50980392156863,1610612741,62,54,2023-11-13T01:25:45Z,3690000,False,2.0,251.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,25.09,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
385,PT08M51.00S,2023-11-13T01:25:43.8Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,62,54,2023-11-13T01:25:45Z,3700000,False,,,0,,I. Stewart REBOUND (Off:5 Def:3),[1630191],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,Stewart,I. Stewart,384.0,8.0,3.0,5.0,,,,,,,,,,,,,,
386,PT08M43.00S,2023-11-13T01:25:53.9Z,3,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612765,62,54,2023-11-13T01:26:24Z,3710000,False,,,0,,T. Craig shooting personal FOUL (2 PF) (Bagley III 2 FT),"[1628470, 1628963]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,Craig,T. Craig,,,,,,,,,,,,,,2534.0,2.0,0.0,Bagley III,1628963.0
388,PT08M43.00S,2023-11-13T01:26:25.0Z,3,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,62,55,2023-11-13T01:26:25Z,3730000,False,,,0,,M. Bagley III Free Throw 1 of 2 (9 PTS),[1628963],1610612765.0,DET,,,,,,,,,,Made,Bagley III,M. Bagley III,,,,,9.0,,,,,,,,,,,,,
389,PT08M43.00S,2023-11-13T01:26:46.1Z,3,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,62,56,2023-11-13T01:26:46Z,3740000,False,,,0,,M. Bagley III Free Throw 2 of 2 (10 PTS),[1628963],1610612765.0,DET,,,,,,,,,,Made,Bagley III,M. Bagley III,,,,,10.0,,,,,,,,,,,,,
390,PT08M29.00S,2023-11-13T01:27:02.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.258212877792378,46.81372549019608,1610612741,64,56,2023-11-13T01:27:11Z,3750000,False,16.0,6.0,1,left,D. DeRozan driving finger roll Layup (22 PTS) (N. Vucevic 3 AST),"[201942, 202696]",1610612741.0,CHI,driving finger roll,,,,,,Restricted Area,0-8 Center,1.71,Made,DeRozan,D. DeRozan,,,,,22.0,N. Vucevic,202696.0,3.0,,,,,,,,,,
392,PT08M05.00S,2023-11-13T01:27:25.7Z,3,REGULAR,3pt,Jump Shot,[],1630191,95.0886990801577,3.6764705882352944,1610612765,64,59,2023-11-13T01:27:31Z,3770000,False,-232.0,-6.0,1,right,I. Stewart 3PT  (12 PTS) (K. Hayes 2 AST),"[1630191, 1630165]",1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,23.17,Made,Stewart,I. Stewart,,,,,12.0,K. Hayes,1630165.0,2.0,,,,,,,,,,
394,PT07M47.00S,2023-11-13T01:27:44.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,11.514454664914586,43.872549019607845,1610612741,66,59,2023-11-13T01:27:48Z,3790000,False,31.0,56.0,1,left,N. Vucevic 6' turnaround Hook (9 PTS) (C. White 7 AST),"[202696, 1629632]",1610612741.0,CHI,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.36,Made,Vucevic,N. Vucevic,,,,,9.0,C. White,1629632.0,7.0,,,,,,,,,,
396,PT07M33.00S,2023-11-13T01:28:00.3Z,3,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612765,66,59,2023-11-13T01:28:15Z,3810000,False,,,0,,C. White shooting personal FOUL (2 PF) (Thompson 2 FT),"[1629632, 1641709]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,White,C. White,,,,,,,,,,,,,,2534.0,2.0,0.0,Thompson,1641709.0
398,PT07M33.00S,2023-11-13T01:28:23.7Z,3,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,66,60,2023-11-13T01:28:23Z,3830000,False,,,0,,A. Thompson Free Throw 1 of 2 (5 PTS),[1641709],1610612765.0,DET,,,,,,,,,,Made,Thompson,A. Thompson,,,,,5.0,,,,,,,,,,,,,
399,PT07M33.00S,2023-11-13T01:28:28.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,66,60,2023-11-13T01:28:28Z,3840000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M33.00S,2023-11-13T01:31:28.9Z,3,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,66,61,2023-11-13T01:31:28Z,3850000,False,,,0,,A. Thompson Free Throw 2 of 2 (6 PTS),[1641709],1610612765.0,DET,,,,,,,,,,Made,Thompson,A. Thompson,,,,,6.0,,,,,,,,,,,,,
401,PT07M10.00S,2023-11-13T01:31:57.4Z,3,REGULAR,3pt,Jump Shot,[],201942,30.699737187910642,23.284313725490197,1610612741,66,61,2023-11-13T01:32:00Z,3860000,False,134.0,236.0,1,left,MISS D. DeRozan 27' 3PT,[201942],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,27.13,Missed,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
402,PT07M08.00S,2023-11-13T01:31:59.4Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,66,61,2023-11-13T01:32:00Z,3870000,False,,,0,,A. Thompson REBOUND (Off:5 Def:8),[1641709],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,Thompson,A. Thompson,401.0,13.0,8.0,5.0,,,,,,,,,,,,,,
403,PT07M05.00S,2023-11-13T01:32:08.5Z,3,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612765,66,61,2023-11-13T01:32:31Z,3880000,False,,,0,,T. Craig shooting personal FOUL (3 PF) (Thompson 2 FT),"[1628470, 1641709]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,Craig,T. Craig,,,,,,,,,,,,,,1628485.0,3.0,0.0,Thompson,1641709.0
405,PT07M05.00S,2023-11-13T01:32:32.1Z,3,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,66,61,2023-11-13T01:32:32Z,3900000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,,,,,,,Missed,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
406,PT07M05.00S,2023-11-13T01:32:32.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,66,61,2023-11-13T01:32:32Z,3910000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,,,
407,PT07M05.00S,2023-11-13T01:32:42.3Z,3,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,66,62,2023-11-13T01:32:42Z,3920000,False,,,0,,A. Thompson Free Throw 2 of 2 (7 PTS),[1641709],1610612765.0,DET,,,,,,,,,,Made,Thompson,A. Thompson,,,,,7.0,,,,,,,,,,,,,
408,PT06M39.00S,2023-11-13T01:33:10.4Z,3,REGULAR,3pt,Jump Shot,[],203897,30.962549277266753,69.11764705882352,1610612741,66,62,2023-11-13T01:33:15Z,3930000,False,-96.0,239.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,25.69,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
409,PT06M36.00S,2023-11-13T01:33:12.7Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,66,62,2023-11-13T01:33:12Z,3940000,False,,,0,,I. Stewart REBOUND (Off:5 Def:4),[1630191],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,Stewart,I. Stewart,408.0,9.0,4.0,5.0,,,,,,,,,,,,,,
410,PT06M25.00S,2023-11-13T01:33:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.51182654402102,49.754901960784316,1610612765,66,64,2023-11-13T01:33:27Z,3950000,False,-1.0,8.0,1,right,C. Cunningham driving Layup (6 PTS),[1630595],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,0.86,Made,Cunningham,C. Cunningham,,,,,6.0,,,,,,,,,,,,,
411,PT06M09.00S,2023-11-13T01:33:39.7Z,3,REGULAR,3pt,Jump Shot,[],203897,32.14520367936925,47.549019607843135,1610612741,66,64,2023-11-13T01:33:46Z,3960000,False,12.0,250.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,25.0,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
412,PT06M06.00S,2023-11-13T01:33:42.7Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612741,66,64,2023-11-13T01:33:46Z,3970000,False,,,0,,T. Craig REBOUND (Off:3 Def:5),[1628470],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,Craig,T. Craig,411.0,8.0,5.0,3.0,,,,,,,,,,,,,,
413,PT06M03.00S,2023-11-13T01:33:45.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203897,5.206964520367937,51.470588235294116,1610612741,68,64,2023-11-13T01:33:53Z,3980000,False,-7.0,-4.0,1,left,Z. LaVine driving DUNK (12 PTS) (T. Craig 1 AST),"[203897, 1628470]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,0.82,Made,LaVine,Z. LaVine,,,,,12.0,T. Craig,1628470.0,1.0,,,,,,,,,,
415,PT05M43.00S,2023-11-13T01:34:06.1Z,3,REGULAR,2pt,Jump Shot,[],1630595,78.0059132720105,33.82352941176471,1610612765,68,64,2023-11-13T01:34:16Z,4000000,False,-81.0,154.0,1,right,MISS C. Cunningham 17' step back Shot,[1630595],1610612765.0,DET,step back,,,,,,Mid-Range,16-24 Left Center,17.41,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
416,PT05M41.00S,2023-11-13T01:34:08.1Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,68,64,2023-11-13T02:31:26Z,4010000,False,,,0,,I. Stewart REBOUND (Off:6 Def:4),[1630191],1610612765.0,DET,,,,,,,Mid-Range,16-24 Left Center,,,Stewart,I. Stewart,415.0,10.0,4.0,6.0,,,,,,,,,,,,,,
417,PT05M33.00S,2023-11-13T01:34:16.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,93.77463863337714,45.83333333333333,1610612765,68,66,2023-11-13T01:34:40Z,4020000,False,-21.0,6.0,1,right,M. Bagley III cutting Layup (12 PTS) (K. Hayes 3 AST),"[1628963, 1630165]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,2.16,Made,Bagley III,M. Bagley III,,,,,12.0,K. Hayes,1630165.0,3.0,,,,,,,,,,
419,PT05M17.00S,2023-11-13T01:34:32.0Z,3,REGULAR,3pt,Jump Shot,[],1629632,33.459264126149804,58.333333333333336,1610612741,71,66,2023-11-13T01:34:37Z,4040000,False,-42.0,262.0,1,left,C. White 26' 3PT  (11 PTS) (N. Vucevic 4 AST),"[1629632, 202696]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,26.53,Made,White,C. White,,,,,11.0,N. Vucevic,202696.0,4.0,,,,,,,,,,
421,PT04M53.00S,2023-11-13T01:34:55.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,85.23324572930355,46.81372549019608,1610612765,71,68,2023-11-13T01:35:01Z,4060000,False,-16.0,86.0,1,right,K. Hayes 8' pullup Jump Shot (5 PTS) (I. Stewart 2 AST),"[1630165, 1630191]",1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Center,8.78,Made,Hayes,K. Hayes,,,,,5.0,I. Stewart,1630191.0,2.0,,,,,,,,,,
423,PT04M30.00S,2023-11-13T01:35:18.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,12.434296977660972,49.01960784313725,1610612741,73,68,2023-11-13T01:35:24Z,4080000,False,5.0,64.0,1,left,N. Vucevic 6' turnaround Hook (11 PTS),[202696],1610612741.0,CHI,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.46,Made,Vucevic,N. Vucevic,,,,,11.0,,,,,,,,,,,,,
425,PT04M20.00S,2023-11-13T01:35:30.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641709,92.72339027595268,51.225490196078425,1610612765,73,70,2023-11-13T01:35:38Z,4100000,False,6.0,16.0,1,right,A. Thompson driving DUNK (9 PTS) (C. Cunningham 3 AST),"[1641709, 1630595]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,1.7,Made,Thompson,A. Thompson,,,,,9.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,
427,PT04M01.00S,2023-11-13T01:35:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,5.732588699080158,47.794117647058826,1610612741,75,70,2023-11-13T01:35:55Z,4120000,False,11.0,1.0,1,left,C. White driving Layup (13 PTS) (T. Craig 2 AST),"[1629632, 1628470]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,1.11,Made,White,C. White,,,,,13.0,T. Craig,1628470.0,2.0,,,,,,,,,,
428,PT03M43.00S,2023-11-13T01:36:06.7Z,3,REGULAR,2pt,Jump Shot,[],1630165,79.31997371879106,24.264705882352942,1610612765,75,72,2023-11-13T01:36:10Z,4130000,False,-129.0,142.0,1,right,K. Hayes 19' pullup Jump Shot (7 PTS) (M. Bagley III 1 AST),"[1630165, 1628963]",1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Left Center,19.16,Made,Hayes,K. Hayes,,,,,7.0,M. Bagley III,1628963.0,1.0,,,,,,,,,,
430,PT03M31.00S,2023-11-13T01:36:18.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.783837056504599,49.754901960784316,1610612741,77,72,2023-11-13T01:36:28Z,4150000,False,1.0,11.0,1,left,Z. LaVine driving finger roll Layup (14 PTS),[203897],1610612741.0,CHI,driving finger roll,,,,,,Restricted Area,0-8 Center,1.14,Made,LaVine,Z. LaVine,,,,,14.0,,,,,,,,,,,,,
