actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
412,PT02M41.00S,2025-04-11T01:35:39.0Z,3,REGULAR,substitution,out,[],1630526,,,1610612740,92,80,2025-04-11T01:35:53Z,4090000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M41.00S,2025-04-11T01:35:39.0Z,3,REGULAR,substitution,in,[],1628398,,,1610612740,92,80,2025-04-11T01:35:53Z,4100000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M41.00S,2025-04-11T01:35:39.0Z,3,REGULAR,substitution,in,[],1631255,,,1610612740,92,80,2025-04-11T01:35:53Z,4110000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT02M41.00S,2025-04-11T01:35:39.0Z,3,REGULAR,substitution,in,[],1631232,,,1610612740,92,80,2025-04-11T01:35:53Z,4120000,False,,,0,,SUB in: K. Brooks Jr.,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT02M41.00S,2025-04-11T01:36:08.7Z,3,REGULAR,freethrow,2 of 2,[],1641810,,,1610612740,92,81,2025-04-11T01:36:08Z,4130000,False,,,0,,A. Reeves Free Throw 2 of 2 (13 PTS),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
417,PT02M29.00S,2025-04-11T01:36:24.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.389618922470433,51.225490196078425,1610612749,94,81,2025-04-11T01:36:48Z,4140000,False,-6.0,8.0,1,left,K. Porter Jr. driving Layup (11 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,0.97,Made,11.0,,,,,,,,,,,,,,,,,
418,PT02M17.00S,2025-04-11T01:36:36.0Z,3,REGULAR,turnover,bad pass,[],1631232,,,1610612740,94,81,2025-04-11T01:37:14Z,4150000,False,,,0,,K. Brooks Jr. bad pass TURNOVER (1 TO),"[1631232, 1629645]",1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,Porter Jr.,1629645.0,,
419,PT02M17.00S,2025-04-11T01:36:36.0Z,3,REGULAR,steal,,[],1629645,,,1610612749,94,81,2025-04-11T01:36:38Z,4160000,False,,,0,,K. Porter Jr. STEAL (4 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
420,PT02M05.00S,2025-04-11T01:36:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629018,5.995400788436268,48.77450980392157,1610612749,96,81,2025-04-11T01:36:53Z,4170000,False,6.0,4.0,1,left,G. Trent Jr. cutting Layup (14 PTS) (A. Green 2 AST),"[1629018, 1631260]",1610612749.0,MIL,cutting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,0.72,Made,14.0,,,,,A. Green,1631260.0,2.0,,,,,,,,,,
422,PT01M52.00S,2025-04-11T01:36:59.1Z,3,REGULAR,3pt,Jump Shot,[],1641810,69.20170827858082,74.50980392156863,1610612740,96,81,2025-04-11T01:37:03Z,4190000,False,123.0,237.0,1,right,MISS A. Reeves 26' 3PT,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
423,PT01M50.00S,2025-04-11T01:37:01.1Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,96,81,2025-04-11T01:38:09Z,4200000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,422.0,3.0,3.0,0.0,,,,,,,,,,,,,
424,PT01M39.00S,2025-04-11T01:37:13.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,6.1268068331143235,40.44117647058824,1610612749,98,81,2025-04-11T01:38:13Z,4210000,False,48.0,5.0,1,left,B. Portis turnaround Hook (4 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,4.0,,,,,,,,,,,,,,,,,
425,PT01M24.00S,2025-04-11T01:37:26.8Z,3,REGULAR,3pt,Jump Shot,[],1641810,67.36202365308804,27.205882352941174,1610612740,98,81,2025-04-11T01:37:32Z,4220000,False,-114.0,254.0,1,right,MISS A. Reeves 27' 3PT,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,27.87,Missed,,,,,,,,,,,,,,,,,,
426,PT01M23.00S,2025-04-11T01:37:27.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,98,81,2025-04-11T01:38:39Z,4230000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,425.0,4.0,4.0,0.0,,,,,,,,,,,,,
427,PT01M15.00S,2025-04-11T01:37:36.6Z,3,REGULAR,2pt,Jump Shot,[],1626171,14.323258869908015,70.36611519607843,1610612749,98,81,2025-04-11T01:37:45Z,4240000,False,-102.0,82.0,1,left,MISS B. Portis 13' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,13.08,Missed,,,,,,,,,,,,,,,,,,
428,PT01M14.00S,2025-04-11T01:37:37.6Z,3,REGULAR,rebound,defensive,[],1631288,,,1610612740,98,81,2025-04-11T01:39:07Z,4250000,False,,,0,,J. Cain REBOUND (Off:2 Def:5),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Mid-Range,8-16 Left,,,,427.0,7.0,5.0,2.0,,,,,,,,,,,,,
429,PT01M08.00S,2025-04-11T01:37:47.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612740,98,81,2025-04-11T01:38:15Z,4260000,False,,,0,,K. Porter Jr. personal FOUL (1 PF) (Quinones 2 FT),"[1629645, 1631311]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627529.0,,1.0,0.0,Quinones,1631311.0,,,,
431,PT01M08.00S,2025-04-11T01:38:16.3Z,3,REGULAR,freethrow,1 of 2,[],1631311,,,1610612740,98,81,2025-04-11T01:38:16Z,4280000,False,,,0,,MISS L. Quinones Free Throw 1 of 2,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
432,PT01M08.00S,2025-04-11T01:38:16.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,98,81,2025-04-11T01:38:16Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,
433,PT01M08.00S,2025-04-11T01:38:27.2Z,3,REGULAR,freethrow,2 of 2,[],1631311,,,1610612740,98,82,2025-04-11T01:38:27Z,4300000,False,,,0,,L. Quinones Free Throw 2 of 2 (19 PTS),[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
434,PT00M55.50S,2025-04-11T01:38:43.6Z,3,REGULAR,turnover,lost ball,[],1628398,,,1610612749,98,82,2025-04-11T01:39:15Z,4310000,False,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 1641810]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,Reeves,1641810.0,,
435,PT00M55.50S,2025-04-11T01:38:43.6Z,3,REGULAR,steal,,[],1641810,,,1610612740,98,82,2025-04-11T01:38:48Z,4320000,False,,,0,,A. Reeves STEAL (3 STL),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
436,PT00M52.10S,2025-04-11T01:38:57.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612740,98,82,2025-04-11T01:39:12Z,4330000,False,,,0,,K. Porter Jr. personal FOUL (2 PF) (Reeves 2 FT),"[1629645, 1641810]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628951.0,,2.0,0.0,Reeves,1641810.0,,,,
438,PT00M52.10S,2025-04-11T01:39:13.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641810,,,1610612740,98,82,2025-04-11T01:39:13Z,4350000,False,,,0,,MISS A. Reeves Free Throw 1 of 2,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
439,PT00M52.10S,2025-04-11T01:39:13.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,98,82,2025-04-11T01:39:13Z,4360000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,
440,PT00M52.10S,2025-04-11T01:39:34.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641810,,,1610612740,98,83,2025-04-11T01:39:34Z,4370000,False,,,0,,A. Reeves Free Throw 2 of 2 (14 PTS),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
441,PT00M34.40S,2025-04-11T01:39:55.3Z,3,REGULAR,3pt,Jump Shot,[],1629018,28.33442838370565,16.666666666666664,1610612749,98,83,2025-04-11T01:40:00Z,4380000,False,167.0,214.0,1,left,MISS G. Trent Jr. 27' step back 3PT,[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,27.11,Missed,,,,,,,,,,,,,,,,,,
442,PT00M33.90S,2025-04-11T01:39:55.8Z,3,REGULAR,rebound,defensive,[],1631311,,,1610612740,98,83,2025-04-11T01:40:32Z,4390000,False,,,0,,L. Quinones REBOUND (Off:1 Def:3),[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Right Center,,,,441.0,4.0,3.0,1.0,,,,,,,,,,,,,
443,PT00M26.60S,2025-04-11T01:40:03.2Z,3,REGULAR,2pt,Jump Shot,[],1631311,78.40013140604468,30.88235294117647,1610612740,98,83,2025-04-11T01:41:02Z,4400000,False,-96.0,151.0,1,right,MISS L. Quinones 17' pullup Shot,[1631311],1610612740.0,NOP,pullup,,,Quinones,L. Quinones,,,,,Mid-Range,16-24 Left Center,17.83,Missed,,,,,,,,,,,,,,,,,,
444,PT00M23.80S,2025-04-11T01:40:06.0Z,3,REGULAR,rebound,offensive,[],1631255,,,1610612740,98,83,2025-04-11T01:40:06Z,4410000,False,,,0,,K. Matković REBOUND (Off:1 Def:7),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Left Center,,,,443.0,8.0,7.0,1.0,,,,,,,,,,,,,
445,PT00M21.30S,2025-04-11T01:40:08.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641810,67.7562417871222,65.19607843137256,1610612740,98,83,2025-04-11T01:40:14Z,4420000,False,76.0,251.0,1,right,MISS A. Reeves 26' 3PT,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
446,PT00M21.30S,2025-04-11T01:40:08.5Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,98,83,2025-04-11T01:40:14Z,4430000,False,,,0,,A. Green REBOUND (Off:0 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,445.0,2.0,2.0,0.0,,,,,,,,,,,,,
447,PT00M05.20S,2025-04-11T01:40:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,5.469776609724048,51.71568627450981,1610612749,100,83,2025-04-11T01:40:30Z,4440000,False,-9.0,-1.0,1,left,B. Portis cutting Layup (6 PTS) (K. Porter Jr. 7 AST),"[1626171, 1629645]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.87,Made,6.0,,,,,K. Porter Jr.,1629645.0,7.0,,,,,,,,,,
449,PT00M01.00S,2025-04-11T01:40:34.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612740,100,83,2025-04-11T01:46:42Z,4460000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Cain 2 FT),"[1628398, 1631288]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627529.0,,1.0,0.0,Cain,1631288.0,,,,
452,PT00M01.00S,2025-04-11T01:42:08.9Z,3,REGULAR,freethrow,1 of 2,[],1631288,,,1610612740,100,84,2025-04-11T01:43:52Z,4490000,False,,,0,,J. Cain Free Throw 1 of 2 (6 PTS),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
455,PT00M01.00S,2025-04-11T01:42:08.9Z,3,REGULAR,freethrow,2 of 2,[],1631288,,,1610612740,100,85,2025-04-11T01:43:52Z,4495000,False,,,0,,J. Cain Free Throw 2 of 2 (7 PTS),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
456,PT00M00.00S,2025-04-11T01:44:19.6Z,3,REGULAR,period,end,[],0,,,1610612749,100,85,2025-04-11T01:44:19Z,4520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2025-04-11T01:45:37.3Z,4,REGULAR,substitution,out,['startperiod'],1641810,,,1610612749,100,85,2025-04-11T01:46:14Z,4530000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2025-04-11T01:45:37.3Z,4,REGULAR,substitution,in,['startperiod'],203901,,,1610612749,100,85,2025-04-11T01:46:14Z,4540000,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2025-04-11T01:46:15.3Z,4,REGULAR,period,start,[],0,,,1610612749,100,85,2025-04-11T01:46:15Z,4550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT11M47.00S,2025-04-11T01:46:29.9Z,4,REGULAR,3pt,Jump Shot,[],1629018,13.66622864651774,94.38572303921569,1610612749,100,85,2025-04-11T01:47:49Z,4560000,False,-222.0,76.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
461,PT11M46.00S,2025-04-11T01:46:30.9Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,100,85,2025-04-11T01:47:49Z,4570000,False,,,0,,K. Matković REBOUND (Off:1 Def:8),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Left Corner 3,24+ Left,,,,460.0,9.0,8.0,1.0,,,,,,,,,,,,,
462,PT11M31.00S,2025-04-11T01:46:45.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631255,92.72339027595268,49.50980392156863,1610612740,100,85,2025-04-11T01:47:30Z,4580000,False,-2.0,16.0,1,right,MISS K. Matković alley-oop Layup,[1631255],1610612740.0,NOP,alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
463,PT11M30.00S,2025-04-11T01:46:46.6Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,100,85,2025-04-11T01:47:30Z,4590000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,462.0,5.0,5.0,0.0,,,,,,,,,,,,,
464,PT11M25.00S,2025-04-11T01:46:51.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629645,6.389618922470433,48.77450980392157,1610612749,102,85,2025-04-11T01:47:09Z,4600000,False,6.0,8.0,1,left,K. Porter Jr. running Layup (13 PTS) (K. Kuzma 1 AST),"[1629645, 1628398]",1610612749.0,MIL,running,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,0.97,Made,13.0,,,,,K. Kuzma,1628398.0,1.0,,,,,,,,,,
466,PT11M25.00S,2025-04-11T01:46:55.6Z,4,REGULAR,foul,personal,['1freethrow'],1631288,,,1610612749,102,85,2025-04-11T01:47:09Z,4620000,False,,,0,,J. Cain shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1631288, 1629645]",1610612740.0,NOP,shooting,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,,1.0,0.0,Porter Jr.,1629645.0,,,,
468,PT11M25.00S,2025-04-11T01:47:22.5Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1629645,,,1610612749,103,85,2025-04-11T01:47:22Z,4640000,False,,,0,,K. Porter Jr. Free Throw 1 of 1 (14 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
469,PT11M12.00S,2025-04-11T01:47:37.4Z,4,REGULAR,turnover,lost ball,[],1631288,,,1610612740,103,85,2025-04-11T01:47:46Z,4650000,False,,,0,,J. Cain lost ball TURNOVER (1 TO),"[1631288, 1629018]",1610612740.0,NOP,,,,Cain,J. Cain,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,Trent Jr.,1629018.0,,
470,PT11M12.00S,2025-04-11T01:47:37.4Z,4,REGULAR,steal,,[],1629018,,,1610612749,103,85,2025-04-11T01:47:40Z,4660000,False,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
471,PT11M08.00S,2025-04-11T01:47:44.1Z,4,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612749,103,85,2025-04-11T01:47:58Z,4670000,False,,,0,,K. Matković shooting personal FOUL (3 PF) (Portis 2 FT),"[1631255, 1626171]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,3.0,0.0,Portis,1626171.0,,,,
473,PT11M08.00S,2025-04-11T01:48:10.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626171,,,1610612749,104,85,2025-04-11T01:48:10Z,4690000,False,,,0,,B. Portis Free Throw 1 of 2 (7 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
474,PT11M08.00S,2025-04-11T01:48:27.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626171,,,1610612749,105,85,2025-04-11T01:48:27Z,4700000,False,,,0,,B. Portis Free Throw 2 of 2 (8 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
475,PT10M59.00S,2025-04-11T01:48:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631311,92.85479632063075,45.588235294117645,1610612740,105,85,2025-04-11T01:51:00Z,4710000,False,-22.0,15.0,1,right,MISS L. Quinones driving Layup,[1631311],1610612740.0,NOP,driving,,,Quinones,L. Quinones,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
476,PT10M58.00S,2025-04-11T01:48:40.5Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,105,85,2025-04-11T01:51:00Z,4720000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:4),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,475.0,5.0,4.0,1.0,,,,,,,,,,,,,
477,PT10M46.00S,2025-04-11T01:48:50.4Z,4,REGULAR,3pt,Jump Shot,[],1626171,7.440867279894875,96.56862745098039,1610612749,108,85,2025-04-11T01:48:55Z,4730000,False,-233.0,17.0,1,left,B. Portis 3PT  (11 PTS) (A. Green 3 AST),"[1626171, 1631260]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.34,Made,11.0,,,,,A. Green,1631260.0,3.0,,,,,,,,,,
479,PT10M33.00S,2025-04-11T01:49:08.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,108,85,2025-04-11T01:49:08Z,4750000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT10M27.00S,2025-04-11T01:52:04.4Z,4,REGULAR,3pt,Jump Shot,[],1631311,66.44218134034165,42.8921568627451,1610612740,108,85,2025-04-11T01:52:11Z,4760000,False,-36.0,263.0,1,right,MISS L. Quinones 26' 3PT,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Center,26.53,Missed,,,,,,,,,,,,,,,,,,
481,PT10M25.00S,2025-04-11T01:52:06.4Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,108,85,2025-04-11T01:52:26Z,4770000,False,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,480.0,6.0,6.0,0.0,,,,,,,,,,,,,
482,PT10M06.00S,2025-04-11T01:52:27.4Z,4,REGULAR,turnover,bad pass,[],1626171,,,1610612749,108,85,2025-04-11T01:53:08Z,4780000,False,,,0,,B. Portis bad pass TURNOVER (1 TO),"[1626171, 1631288]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,Cain,1631288.0,,
483,PT10M06.00S,2025-04-11T01:52:27.4Z,4,REGULAR,steal,,[],1631288,,,1610612740,108,85,2025-04-11T01:52:30Z,4790000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
484,PT09M59.00S,2025-04-11T01:52:35.5Z,4,REGULAR,foul,personal,[],1626171,,,1610612740,108,85,2025-04-11T01:52:56Z,4800000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1631311]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1628951.0,,1.0,0.0,Quinones,1631311.0,,,,
486,PT09M53.00S,2025-04-11T01:53:02.2Z,4,REGULAR,foul,personal,[],1626171,,,1610612740,108,85,2025-04-11T01:53:12Z,4820000,False,,,0,,B. Portis personal FOUL (2 PF),"[1626171, 1631311]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628951.0,,2.0,0.0,Quinones,1631311.0,,,,
488,PT09M40.00S,2025-04-11T01:53:28.0Z,4,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612740,108,85,2025-04-11T01:53:38Z,4840000,False,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Brooks Jr. 2 FT),"[1628398, 1631232]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,2.0,0.0,Brooks Jr.,1631232.0,,,,
495,PT09M40.00S,2025-04-11T01:53:28.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631232,,,1610612740,108,85,2025-04-11T01:55:10Z,4855000,False,,,0,,MISS K. Brooks Jr. Free Throw 1 of 2,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
496,PT09M40.00S,2025-04-11T01:53:28.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,108,85,2025-04-11T01:55:10Z,4857500,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,,
497,PT09M40.00S,2025-04-11T01:53:28.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631232,,,1610612740,108,85,2025-04-11T01:55:10Z,4858750,False,,,0,,MISS K. Brooks Jr. Free Throw 2 of 2,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT09M40.00S,2025-04-11T01:53:28.0Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,108,85,2025-04-11T01:55:10Z,4859375,False,,,0,,A. Green REBOUND (Off:0 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,497.0,3.0,3.0,0.0,,,,,,,,,,,,,
490,PT09M28.00S,2025-04-11T01:54:22.7Z,4,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612749,108,85,2025-04-11T01:57:40Z,4860000,False,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (3 TO),[1628398],1610612749.0,MIL,lost ball,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,3.0,,,,,,,,
491,PT09M09.00S,2025-04-11T01:54:46.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631232,69.07030223390277,72.54901960784314,1610612740,108,88,2025-04-11T01:56:07Z,4870000,False,113.0,238.0,1,right,K. Brooks Jr. 26' 3PT  (16 PTS) (E. Payton 15 AST),"[1631232, 203901]",1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Above the Break 3,24+ Right Center,26.35,Made,16.0,,,,,E. Payton,203901.0,15.0,,,,,,,,,,
493,PT08M54.00S,2025-04-11T01:55:01.8Z,4,REGULAR,3pt,Jump Shot,[],1631260,15.588042049934298,3.431372549019608,1610612749,108,88,2025-04-11T01:56:43Z,4890000,False,233.0,94.0,1,left,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right,25.11,Missed,,,,,,,,,,,,,,,,,,
