actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
168,PT11M42.00S,2025-01-16T01:40:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,86.15308804204993,63.725490196078425,1610612753,34,16,2025-01-16T01:40:32Z,1660000,False,69.0,78.0,1,right,MISS P. Banchero 10' driving finger roll Layup - blocked,"[1631094, 201572]",1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,10.36,Missed,,,,,Lopez,201572.0,,,,,,
169,PT11M42.00S,2025-01-16T01:40:26.8Z,2,REGULAR,block,,[],201572,,,1610612753,34,16,2025-01-16T01:40:30Z,1670000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
170,PT11M40.00S,2025-01-16T01:40:28.8Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,34,16,2025-01-16T01:41:10Z,1680000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,
171,PT11M33.00S,2025-01-16T01:40:35.6Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203114,22.158344283837057,61.76470588235294,1610612749,36,16,2025-01-16T01:40:47Z,1690000,False,-59.0,156.0,1,left,K. Middleton 16' running pullup Jump Shot (5 PTS),[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,,,,,,,16.65,Made,,,,,,,5.0,,,,,
173,PT11M17.00S,2025-01-16T01:41:09.8Z,2,REGULAR,3pt,Jump Shot,[],1631216,65.65374507227332,30.392156862745097,1610612753,36,16,2025-01-16T01:41:18Z,1710000,False,-98.0,270.0,1,right,MISS C. Houstan 28' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,,,,,28.76,Missed,,,,,,,,,,,,
174,PT11M13.00S,2025-01-16T01:41:13.8Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,36,16,2025-01-16T01:41:18Z,1720000,False,,,0,,R. Rollins REBOUND (Off:0 Def:2),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,173.0,2.0,2.0,0.0,,,,,,,,
175,PT11M08.00S,2025-01-16T01:41:17.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631157,7.046649145860711,54.65686274509803,1610612749,38,16,2025-01-16T01:41:23Z,1730000,False,-23.0,14.0,1,left,R. Rollins running Layup (2 PTS),[1631157],1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,,,,2.7,Made,,,,,,,2.0,,,,,
176,PT10M53.00S,2025-01-16T01:41:36.6Z,2,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612753,38,16,2025-01-16T01:41:46Z,1740000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Black 2 FT),"[1626171, 1641710]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,200833.0,1.0,0.0,Black,1641710.0,,,,,,,,,,,,,,,
178,PT10M53.00S,2025-01-16T01:41:59.5Z,2,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,38,17,2025-01-16T01:41:59Z,1760000,False,,,0,,A. Black Free Throw 1 of 2 (1 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,Made,,,,,,,1.0,,,,,
179,PT10M53.00S,2025-01-16T01:42:16.1Z,2,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,38,18,2025-01-16T01:42:16Z,1770000,False,,,0,,A. Black Free Throw 2 of 2 (2 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,Made,,,,,,,2.0,,,,,
180,PT10M30.00S,2025-01-16T01:42:39.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,8.09789750328515,36.76470588235294,1610612749,38,18,2025-01-16T01:42:43Z,1780000,False,66.0,24.0,1,left,MISS K. Middleton 7' driving floating bank Shot,[203114],1610612749.0,MIL,driving floating bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.03,Missed,,,,,,,,,,,,
181,PT10M27.00S,2025-01-16T01:42:42.3Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,38,18,2025-01-16T01:42:43Z,1790000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,180.0,3.0,3.0,0.0,,,,,,,,
182,PT10M25.00S,2025-01-16T01:42:45.3Z,2,REGULAR,turnover,bad pass,[],1631094,,,1610612753,38,18,2025-01-16T01:42:53Z,1800000,False,,,0,,P. Banchero bad pass TURNOVER (3 TO),"[1631094, 203114]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,3.0,,,,,,,,,,,,,Middleton,203114.0
183,PT10M25.00S,2025-01-16T01:42:45.3Z,2,REGULAR,steal,,[],203114,,,1610612749,38,18,2025-01-16T01:42:49Z,1810000,False,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
184,PT10M16.00S,2025-01-16T01:42:53.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631157,16.90210249671485,47.30392156862745,1610612749,38,18,2025-01-16T01:42:59Z,1820000,False,13.0,106.0,1,left,MISS R. Rollins 10' running Layup,[1631157],1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.73,Missed,,,,,,,,,,,,
185,PT10M13.00S,2025-01-16T01:42:56.7Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,38,18,2025-01-16T01:42:59Z,1830000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,184.0,4.0,4.0,0.0,,,,,,,,
186,PT10M11.00S,2025-01-16T01:42:58.7Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1631094,79.05716162943496,48.529411764705884,1610612753,38,18,2025-01-16T01:43:08Z,1840000,False,-7.0,144.0,1,right,MISS P. Banchero 14' running pullup Shot,[1631094],1610612753.0,ORL,running pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,,14.46,Missed,,,,,,,,,,,,
187,PT10M08.00S,2025-01-16T01:43:01.7Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,38,18,2025-01-16T01:43:08Z,1850000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Center,,,,,,,,,186.0,2.0,2.0,0.0,,,,,,,,
188,PT09M54.00S,2025-01-16T01:43:15.4Z,2,REGULAR,2pt,Jump Shot,[],1626171,9.280551905387648,67.15686274509804,1610612749,40,18,2025-01-16T01:43:19Z,1860000,False,-86.0,35.0,1,left,B. Portis 9' turnaround fadeaway Jump Shot (7 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,9.26,Made,,,,,,,7.0,,,,,
189,PT09M38.00S,2025-01-16T01:43:31.2Z,2,REGULAR,3pt,Jump Shot,[],1628371,66.17936925098554,41.911764705882355,1610612753,40,18,2025-01-16T01:43:38Z,1870000,False,-40.0,265.0,1,right,MISS J. Isaac 26' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,26.85,Missed,,,,,,,,,,,,
190,PT09M35.00S,2025-01-16T01:43:34.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,40,18,2025-01-16T01:43:38Z,1880000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,189.0,3.0,2.0,1.0,,,,,,,,
191,PT09M25.00S,2025-01-16T01:43:44.5Z,2,REGULAR,3pt,Jump Shot,[],1626171,29.77989487516426,22.794117647058822,1610612749,40,18,2025-01-16T01:43:48Z,1890000,False,136.0,227.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,26.5,Missed,,,,,,,,,,,,
192,PT09M22.00S,2025-01-16T01:43:47.5Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,40,18,2025-01-16T01:43:48Z,1900000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,191.0,3.0,2.0,1.0,,,,,,,,
193,PT09M13.00S,2025-01-16T01:44:05.0Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612753,40,18,2025-01-16T01:44:17Z,1910000,False,,,0,,A. Green shooting personal FOUL (2 PF) (Black 2 FT),"[1631260, 1641710]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Mid-Range,8-16 Right,1629178.0,2.0,0.0,Black,1641710.0,,,,,,,,,,,,,,,
195,PT09M13.00S,2025-01-16T01:44:27.5Z,2,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,40,19,2025-01-16T01:44:57Z,1930000,False,,,0,,A. Black Free Throw 1 of 2 (3 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,Made,,,,,,,3.0,,,,,
196,PT09M13.00S,2025-01-16T01:44:29.1Z,2,REGULAR,substitution,out,[],1631157,,,1610612753,40,19,2025-01-16T01:44:52Z,1940000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M13.00S,2025-01-16T01:44:29.1Z,2,REGULAR,substitution,out,[],203114,,,1610612753,40,19,2025-01-16T01:44:52Z,1950000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M13.00S,2025-01-16T01:44:29.1Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,40,19,2025-01-16T01:44:52Z,1960000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M13.00S,2025-01-16T01:44:29.1Z,2,REGULAR,substitution,out,[],1631094,,,1610612753,40,19,2025-01-16T01:44:52Z,1970000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M13.00S,2025-01-16T01:44:29.1Z,2,REGULAR,substitution,out,[],1630243,,,1610612753,40,19,2025-01-16T01:44:52Z,1980000,False,,,0,,SUB out: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M13.00S,2025-01-16T01:44:29.1Z,2,REGULAR,substitution,in,[],203081,,,1610612753,40,19,2025-01-16T01:44:52Z,1990000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M13.00S,2025-01-16T01:44:29.1Z,2,REGULAR,substitution,in,[],1627752,,,1610612753,40,19,2025-01-16T01:44:52Z,2000000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M13.00S,2025-01-16T01:44:29.1Z,2,REGULAR,substitution,in,[],203484,,,1610612753,40,19,2025-01-16T01:44:52Z,2010000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M13.00S,2025-01-16T01:44:29.1Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,40,19,2025-01-16T01:44:52Z,2020000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M13.00S,2025-01-16T01:44:29.1Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,40,19,2025-01-16T01:44:52Z,2030000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M13.00S,2025-01-16T01:44:27.5Z,2,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,40,19,2025-01-16T01:44:57Z,2040000,False,,,0,,MISS A. Black Free Throw 2 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
207,PT09M08.00S,2025-01-16T01:44:32.5Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,40,19,2025-01-16T01:44:57Z,2050000,False,,,0,,A. Green REBOUND (Off:1 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,206.0,3.0,2.0,1.0,,,,,,,,
208,PT09M05.00S,2025-01-16T01:45:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,7.966491458607096,48.529411764705884,1610612749,42,19,2025-01-16T01:45:08Z,2060000,False,7.0,22.0,1,left,D. Lillard driving Layup (13 PTS),[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,2.36,Made,,,,,,,13.0,,,,,
209,PT09M05.00S,2025-01-16T01:45:05.4Z,2,REGULAR,foul,personal,['1freethrow'],1641710,,,1610612749,42,19,2025-01-16T01:45:17Z,2070000,False,,,0,,A. Black shooting personal FOUL (3 PF) (Lillard 1 FT),"[1641710, 203081]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1629178.0,3.0,0.0,Lillard,203081.0,,,,,,,,,,,,,,,
211,PT09M05.00S,2025-01-16T01:45:36.1Z,2,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,43,19,2025-01-16T01:45:36Z,2090000,False,,,0,,D. Lillard Free Throw 1 of 1 (14 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,Made,,,,,,,14.0,,,,,
212,PT08M48.00S,2025-01-16T01:45:53.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,90.01314060446781,57.866115196078425,1610612753,43,19,2025-01-16T01:46:34Z,2100000,False,39.0,41.0,1,right,MISS C. Anthony driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.71,Missed,,,,,,,,,,,,
213,PT08M45.00S,2025-01-16T01:45:56.1Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,43,19,2025-01-16T01:46:12Z,2110000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,212.0,2.0,2.0,0.0,,,,,,,,
214,PT08M38.00S,2025-01-16T01:46:05.9Z,2,REGULAR,foul,personal,['2freethrow'],1641783,,,1610612749,43,19,2025-01-16T01:46:14Z,2120000,False,,,0,,T. da Silva shooting personal FOUL (1 PF) (Portis 2 FT),"[1641783, 1626171]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Right,200833.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
216,PT08M38.00S,2025-01-16T01:46:40.8Z,2,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,44,19,2025-01-16T01:46:40Z,2140000,False,,,0,,B. Portis Free Throw 1 of 2 (8 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,Made,,,,,,,8.0,,,,,
217,PT08M38.00S,2025-01-16T01:46:44.1Z,2,REGULAR,substitution,out,[],1631260,,,1610612749,44,19,2025-01-16T01:47:09Z,2150000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M38.00S,2025-01-16T01:46:44.1Z,2,REGULAR,substitution,out,[],1628371,,,1610612749,44,19,2025-01-16T01:47:09Z,2160000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M38.00S,2025-01-16T01:46:44.1Z,2,REGULAR,substitution,in,[],1641748,,,1610612749,44,19,2025-01-16T01:47:09Z,2170000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M38.00S,2025-01-16T01:46:44.1Z,2,REGULAR,substitution,in,[],1628976,,,1610612749,44,19,2025-01-16T01:47:09Z,2180000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M38.00S,2025-01-16T01:47:11.5Z,2,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,45,19,2025-01-16T01:47:11Z,2190000,False,,,0,,B. Portis Free Throw 2 of 2 (9 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,Made,,,,,,,9.0,,,,,
226,PT08M13.00S,2025-01-16T01:47:51.5Z,2,REGULAR,3pt,Jump Shot,[],1628976,67.7562417871222,24.754901960784316,1610612753,45,22,2025-01-16T01:57:21Z,2240000,False,-126.0,251.0,1,right,W. Carter Jr. 28' 3PT  (5 PTS) (C. Anthony 1 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,28.06,Made,,,,,,,5.0,C. Anthony,1630175.0,1.0,,
227,PT07M58.00S,2025-01-16T01:48:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,9.017739816031538,57.35294117647059,1610612749,45,22,2025-01-16T01:48:16Z,2250000,False,-37.0,32.0,1,left,MISS D. Lillard driving Layup,[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.9,Missed,,,,,,,,,,,,
228,PT07M58.00S,2025-01-16T01:48:06.3Z,2,REGULAR,rebound,defensive,[],203484,,,1610612753,45,22,2025-01-16T01:48:16Z,2260000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,227.0,1.0,1.0,0.0,,,,,,,,
230,PT07M47.00S,2025-01-16T01:48:17.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,91.80354796320631,45.09803921568628,1610612753,45,22,2025-01-16T01:48:23Z,2270000,False,-25.0,25.0,1,right,MISS W. Carter Jr. driving floating Shot,[1628976],1610612753.0,ORL,driving floating,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,3.46,Missed,,,,,,,,,,,,
231,PT07M44.00S,2025-01-16T01:48:20.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,45,22,2025-01-16T01:48:23Z,2280000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,230.0,4.0,3.0,1.0,,,,,,,,
232,PT07M36.00S,2025-01-16T01:48:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,17.95335085413929,37.254901960784316,1610612749,47,22,2025-01-16T01:48:33Z,2290000,False,64.0,116.0,1,left,B. Portis 13' turnaround Jump Shot (11 PTS) (D. Lillard 1 AST),"[1626171, 203081]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.26,Made,,,,,,,11.0,D. Lillard,203081.0,1.0,,
234,PT07M18.00S,2025-01-16T01:48:45.8Z,2,REGULAR,3pt,Jump Shot,[],1641710,69.46452036793693,74.50980392156863,1610612753,47,22,2025-01-16T01:48:56Z,2310000,False,123.0,235.0,1,right,MISS A. Black 26' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,26.46,Missed,,,,,,,,,,,,
235,PT07M15.00S,2025-01-16T01:48:48.8Z,2,REGULAR,rebound,offensive,[],1641783,,,1610612753,47,22,2025-01-16T01:48:56Z,2320000,False,,,0,,T. da Silva REBOUND (Off:2 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,,,,,,234.0,3.0,1.0,2.0,,,,,,,,
236,PT07M11.00S,2025-01-16T01:48:53.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,66.48119250985546,41.78155637254902,1610612753,47,22,2025-01-16T01:49:02Z,2330000,False,-41.0,263.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,26.58,Missed,,,,,,,,,,,,
237,PT07M09.00S,2025-01-16T01:48:55.0Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,47,22,2025-01-16T01:49:02Z,2340000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,236.0,3.0,1.0,2.0,,,,,,,,
238,PT07M03.00S,2025-01-16T01:49:02.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628976,79.31997371879106,64.2156862745098,1610612753,47,24,2025-01-16T01:49:50Z,2350000,False,71.0,142.0,1,right,W. Carter Jr. 15' Jump Shot (7 PTS) (C. Anthony 2 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,,,,,,,15.87,Made,,,,,,,7.0,C. Anthony,1630175.0,2.0,,
240,PT07M03.00S,2025-01-16T01:49:07.9Z,2,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612753,47,24,2025-01-16T01:49:17Z,2370000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Carter Jr. 1 FT),"[1626171, 1628976]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,200833.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
242,PT07M03.00S,2025-01-16T01:49:38.2Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628976,,,1610612753,47,25,2025-01-16T01:49:38Z,2390000,False,,,0,,W. Carter Jr. Free Throw 1 of 1 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,Made,,,,,,,8.0,,,,,
243,PT06M46.00S,2025-01-16T01:49:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,18.347568988173457,60.29411764705882,1610612749,47,25,2025-01-16T01:50:00Z,2400000,False,-51.0,120.0,1,left,MISS B. Lopez 13' driving floating Shot,[201572],1610612749.0,MIL,driving floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.06,Missed,,,,,,,,,,,,
244,PT06M43.00S,2025-01-16T01:49:59.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,47,25,2025-01-16T01:50:00Z,2410000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,243.0,4.0,2.0,2.0,,,,,,,,
245,PT06M32.00S,2025-01-16T01:50:12.9Z,2,REGULAR,2pt,Jump Shot,[],1630175,90.3580814717477,66.66666666666666,1610612753,47,25,2025-01-16T01:51:22Z,2420000,False,83.0,38.0,1,right,MISS C. Anthony 9' driving floating Shot - blocked,"[1630175, 1626171]",1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,,,,,,,9.16,Missed,,,,,Portis,1626171.0,,,,,,
246,PT06M32.00S,2025-01-16T01:50:12.9Z,2,REGULAR,block,,[],1626171,,,1610612753,47,25,2025-01-16T01:50:17Z,2430000,False,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
247,PT06M31.00S,2025-01-16T01:50:13.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,47,25,2025-01-16T01:51:22Z,2440000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,,,,245.0,5.0,4.0,1.0,,,,,,,,
248,PT06M30.00S,2025-01-16T01:50:20.4Z,2,REGULAR,turnover,bad pass,[],1626171,,,1610612749,47,25,2025-01-16T01:51:30Z,2450000,False,,,0,,B. Portis bad pass TURNOVER (1 TO),"[1626171, 203484]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,1.0,,,,,,,,,,,,,Caldwell-Pope,203484.0
249,PT06M30.00S,2025-01-16T01:50:20.4Z,2,REGULAR,steal,,[],203484,,,1610612753,47,25,2025-01-16T01:50:26Z,2460000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
250,PT06M29.00S,2025-01-16T01:50:33.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,94.61235216819975,50.536151960784316,1610612753,47,27,2025-01-16T01:51:38Z,2470000,False,3.0,-2.0,1,right,K. Caldwell-Pope Layup (2 PTS),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,0.33,Made,,,,,,,2.0,,,,,
