actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
170,PT09M20.00S,2024-12-11T00:39:57.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201572,33.065045992115635,45.34313725490196,1610612749,39,44,2024-12-11T00:40:02Z,1690000,False,23.0,258.0,1,left,B. Lopez 25' 3PT  (3 PTS) (B. Portis 3 AST),"[201572, 1626171]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,25.93,Made,,,,,,,3.0,B. Portis,1626171.0,3.0,,,,,
172,PT09M04.00S,2024-12-11T00:40:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,91.67214191852825,51.9607843137255,1610612753,39,44,2024-12-11T00:45:24Z,1710000,False,10.0,26.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,2.76,Missed,,,,,,,,,,,,,,,
173,PT09M03.00S,2024-12-11T00:40:17.5Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,39,44,2024-12-11T00:47:09Z,1720000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,172.0,4.0,4.0,0.0,,,,,,,,,
174,PT08M52.00S,2024-12-11T00:40:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,9.149145860709593,45.09803921568628,1610612749,39,44,2024-12-11T00:40:32Z,1730000,False,25.0,34.0,1,left,MISS D. Lillard driving Layup - blocked,"[203081, 1641710]",1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,4.15,Missed,Black,1641710.0,,,,,,,,,,,,,
175,PT08M52.00S,2024-12-11T00:40:25.7Z,2,REGULAR,block,,[],1641710,,,1610612749,39,44,2024-12-11T00:40:28Z,1740000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
176,PT08M52.00S,2024-12-11T00:40:25.7Z,2,REGULAR,rebound,offensive,[],203081,,,1610612749,39,44,2024-12-11T00:40:32Z,1750000,False,,,0,,D. Lillard REBOUND (Off:1 Def:0),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,,174.0,1.0,0.0,1.0,,,,,,,,,
177,PT08M52.00S,2024-12-11T00:40:30.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203081,6.1268068331143235,50.98039215686274,1610612749,41,44,2024-12-11T00:40:37Z,1760000,False,-5.0,5.0,1,left,D. Lillard putback Layup (4 PTS),[203081],1610612749.0,MIL,putback,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,0.71,Made,,,,,,,4.0,,,,,,,,
178,PT08M52.00S,2024-12-11T00:40:38.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,41,44,2024-12-11T00:40:38Z,1770000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT08M52.00S,2024-12-11T00:43:33.8Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,41,44,2024-12-11T00:43:57Z,1780000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT08M52.00S,2024-12-11T00:43:33.8Z,2,REGULAR,substitution,out,[],1641724,,,1610612753,41,44,2024-12-11T00:43:57Z,1790000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M52.00S,2024-12-11T00:43:33.8Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,41,44,2024-12-11T00:43:57Z,1800000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M52.00S,2024-12-11T00:43:33.8Z,2,REGULAR,substitution,in,[],1629048,,,1610612753,41,44,2024-12-11T00:43:57Z,1810000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M40.00S,2024-12-11T00:44:11.3Z,2,REGULAR,foul,offensive,[],1641710,,,1610612753,41,44,2024-12-11T00:44:24Z,1820000,False,,,0,,A. Black offensive FOUL (2 PF),"[1641710, 203081]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Lillard,203081.0
185,PT08M40.00S,2024-12-11T00:44:11.3Z,2,REGULAR,turnover,offensive foul,[],1641710,,,1610612753,41,44,2024-12-11T00:44:11Z,1840000,False,,,0,,A. Black offensive foul TURNOVER (1 TO),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,1151.0,,,,
186,PT08M29.00S,2024-12-11T00:44:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201572,5.601182654402102,49.01960784313725,1610612749,43,44,2024-12-11T00:44:36Z,1850000,False,5.0,0.0,1,left,B. Lopez cutting Layup (5 PTS) (D. Lillard 5 AST),"[201572, 203081]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,0.49,Made,,,,,,,5.0,D. Lillard,203081.0,5.0,,,,,
188,PT08M16.00S,2024-12-11T00:44:44.7Z,2,REGULAR,2pt,Jump Shot,[],1630175,89.96386333771353,77.20588235294117,1610612753,43,44,2024-12-11T00:44:52Z,1870000,False,136.0,42.0,1,right,MISS C. Anthony 14' pullup bank Shot,[1630175],1610612753.0,ORL,pullup bank,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,,,,14.23,Missed,,,,,,,,,,,,,,,
189,PT08M12.00S,2024-12-11T00:44:48.7Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,43,44,2024-12-11T00:44:52Z,1880000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Right,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,
190,PT08M04.00S,2024-12-11T00:44:56.9Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612749,43,44,2024-12-11T00:45:05Z,1890000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1641710]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,2.0,Black,1641710.0,,,,,,,,,,,,,,,,,
191,PT08M04.00S,2024-12-11T00:44:56.9Z,2,REGULAR,steal,,[],1641710,,,1610612753,43,44,2024-12-11T00:44:59Z,1900000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
192,PT07M46.00S,2024-12-11T00:45:17.3Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612753,43,44,2024-12-11T00:45:27Z,1910000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Black 2 FT),"[1631260, 1641710]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Black,1641710.0
194,PT07M46.00S,2024-12-11T00:45:40.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641710,,,1610612753,43,44,2024-12-11T00:45:40Z,1930000,False,,,0,,MISS A. Black Free Throw 1 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
195,PT07M46.00S,2024-12-11T00:45:40.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,43,44,2024-12-11T00:45:40Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,194.0,,,,,,,,,,,,
196,PT07M46.00S,2024-12-11T00:46:01.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641710,,,1610612753,43,45,2024-12-11T00:46:01Z,1950000,False,,,0,,A. Black Free Throw 2 of 2 (5 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
197,PT07M24.00S,2024-12-11T00:46:22.5Z,2,REGULAR,3pt,Jump Shot,[],1631260,20.318659658344284,92.15686274509804,1610612749,43,45,2024-12-11T00:46:28Z,1960000,False,-211.0,138.0,1,left,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,25.22,Missed,,,,,,,,,,,,,,,
198,PT07M20.00S,2024-12-11T00:46:26.5Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,43,45,2024-12-11T00:46:28Z,1970000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,
199,PT07M15.00S,2024-12-11T00:46:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,88.38699080157687,59.068627450980394,1610612753,43,47,2024-12-11T00:48:27Z,1980000,False,45.0,57.0,1,right,A. Black 7' driving Layup (7 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,7.26,Made,,,,,,,7.0,,,,,,,,
200,PT06M53.00S,2024-12-11T00:46:53.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,6.521024967148489,39.21568627450981,1610612749,43,47,2024-12-11T00:47:00Z,1990000,False,54.0,9.0,1,left,MISS B. Lopez Jump Shot,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,5.46,Missed,,,,,,,,,,,,,,,
201,PT06M50.00S,2024-12-11T00:46:56.5Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,43,47,2024-12-11T00:47:00Z,2000000,False,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200.0,3.0,3.0,0.0,,,,,,,,,
202,PT06M45.00S,2024-12-11T00:47:01.4Z,2,REGULAR,3pt,Jump Shot,[],1630175,66.04796320630749,38.48039215686275,1610612753,43,47,2024-12-11T00:47:10Z,2010000,False,-58.0,267.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,27.28,Missed,,,,,,,,,,,,,,,
203,PT06M42.00S,2024-12-11T00:47:04.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,43,47,2024-12-11T00:47:10Z,2020000,False,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,202.0,2.0,1.0,1.0,,,,,,,,,
204,PT06M38.00S,2024-12-11T00:47:09.5Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1626171,24.917871222076215,35.78431372549019,1610612749,45,47,2024-12-11T00:47:18Z,2030000,False,71.0,182.0,1,left,B. Portis 19' running pullup Jump Shot (14 PTS),[1626171],1610612749.0,MIL,running pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,19.51,Made,,,,,,,14.0,,,,,,,,
205,PT06M24.00S,2024-12-11T00:47:22.7Z,2,REGULAR,turnover,lost ball,[],1630591,,,1610612753,45,47,2024-12-11T00:47:34Z,2040000,False,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 1629018]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,1.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,
206,PT06M24.00S,2024-12-11T00:47:22.7Z,2,REGULAR,steal,,[],1629018,,,1610612749,45,47,2024-12-11T00:47:25Z,2050000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
207,PT06M18.00S,2024-12-11T00:47:29.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201572,31.35676741130092,72.05882352941177,1610612749,45,47,2024-12-11T00:47:38Z,2060000,False,-110.0,242.0,1,left,MISS B. Lopez 26' running 3PT,[201572],1610612749.0,MIL,running,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,26.62,Missed,,,,,,,,,,,,,,,
208,PT06M14.00S,2024-12-11T00:47:33.1Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,45,47,2024-12-11T00:47:33Z,2070000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,,207.0,4.0,4.0,0.0,,,,,,,,,
209,PT06M00.00S,2024-12-11T00:47:47.0Z,2,REGULAR,2pt,Jump Shot,[],1630175,96.66557161629436,76.22549019607843,1610612753,45,47,2024-12-11T00:50:55Z,2080000,False,131.0,-21.0,1,right,MISS C. Anthony 13' step back Shot,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,,,,13.28,Missed,,,,,,,,,,,,,,,
210,PT05M57.00S,2024-12-11T00:47:50.0Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,45,47,2024-12-11T00:47:54Z,2090000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,,,209.0,3.0,2.0,1.0,,,,,,,,,
211,PT05M49.00S,2024-12-11T00:47:57.2Z,2,REGULAR,2pt,Jump Shot,[],1626171,21.632720105124836,33.57843137254902,1610612749,47,47,2024-12-11T00:48:02Z,2100000,False,82.0,151.0,1,left,B. Portis 17' Jump Shot (16 PTS) (D. Lillard 6 AST),"[1626171, 203081]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,17.17,Made,,,,,,,16.0,D. Lillard,203081.0,6.0,,,,,
213,PT05M33.00S,2024-12-11T00:48:16.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,85.10183968462549,34.068627450980394,1610612753,47,47,2024-12-11T00:49:29Z,2120000,False,-80.0,88.0,1,right,MISS J. Suggs 11' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Left,,,,11.84,Missed,,,,,,,,,,,,,,,
214,PT05M31.00S,2024-12-11T00:48:18.3Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,47,47,2024-12-11T00:49:29Z,2130000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,213.0,4.0,3.0,1.0,,,,,,,,,
215,PT05M20.00S,2024-12-11T00:48:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,7.30946123521682,48.03921568627451,1610612749,49,47,2024-12-11T00:48:32Z,2140000,False,10.0,16.0,1,left,D. Lillard driving Layup (6 PTS),[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,1.89,Made,,,,,,,6.0,,,,,,,,
216,PT05M20.00S,2024-12-11T00:48:37.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,49,47,2024-12-11T00:48:37Z,2150000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M20.00S,2024-12-11T00:51:52.6Z,2,REGULAR,substitution,out,[],1629018,,,1610612753,49,47,2024-12-11T00:52:21Z,2160000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M20.00S,2024-12-11T00:51:52.6Z,2,REGULAR,substitution,out,[],1626171,,,1610612753,49,47,2024-12-11T00:52:21Z,2170000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M20.00S,2024-12-11T00:51:52.6Z,2,REGULAR,substitution,out,[],1641710,,,1610612753,49,47,2024-12-11T00:52:21Z,2180000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M20.00S,2024-12-11T00:51:52.6Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,49,47,2024-12-11T00:52:21Z,2190000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M20.00S,2024-12-11T00:51:52.6Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,49,47,2024-12-11T00:52:21Z,2200000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M20.00S,2024-12-11T00:51:52.6Z,2,REGULAR,substitution,in,[],1627752,,,1610612753,49,47,2024-12-11T00:52:21Z,2210000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M20.00S,2024-12-11T00:51:52.6Z,2,REGULAR,substitution,in,[],203507,,,1610612753,49,47,2024-12-11T00:52:21Z,2220000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M20.00S,2024-12-11T00:51:52.6Z,2,REGULAR,substitution,in,[],203484,,,1610612753,49,47,2024-12-11T00:52:21Z,2230000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M20.00S,2024-12-11T00:51:52.6Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,49,47,2024-12-11T00:52:21Z,2240000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M20.00S,2024-12-11T00:51:52.6Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,49,47,2024-12-11T00:52:21Z,2250000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT04M55.00S,2024-12-11T00:52:31.1Z,2,REGULAR,2pt,Jump Shot,[],1630591,80.89684625492772,32.84313725490196,1610612753,49,49,2024-12-11T00:52:36Z,2260000,False,-86.0,127.0,1,right,J. Suggs 15' turnaround fadeaway Jump Shot (6 PTS),[1630591],1610612753.0,ORL,turnaround fadeaway,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,15.33,Made,,,,,,,6.0,,,,,,,,
228,PT04M40.00S,2024-12-11T00:52:49.7Z,2,REGULAR,foul,personal,[],1641783,,,1610612749,49,49,2024-12-11T00:53:15Z,2270000,False,,,0,,T. da Silva personal FOUL (1 PF),"[1641783, 201572]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Lopez,201572.0
230,PT04M40.00S,2024-12-11T00:52:58.7Z,2,REGULAR,substitution,out,[],203081,,,1610612749,49,49,2024-12-11T00:53:06Z,2290000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT04M40.00S,2024-12-11T00:52:58.7Z,2,REGULAR,substitution,in,[],203114,,,1610612749,49,49,2024-12-11T00:53:06Z,2300000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT04M34.00S,2024-12-11T00:53:26.1Z,2,REGULAR,foul,personal,[],203484,,,1610612749,49,49,2024-12-11T00:53:49Z,2310000,False,,,0,,K. Caldwell-Pope loose ball personal FOUL (1 PF),"[203484, 203114]",1610612753.0,ORL,loose ball,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Middleton,203114.0
234,PT04M20.00S,2024-12-11T00:53:54.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,14.931011826544022,45.588235294117645,1610612749,49,49,2024-12-11T00:54:00Z,2330000,False,22.0,88.0,1,left,MISS G. Antetokounmpo 9' Hook,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,9.06,Missed,,,,,,,,,,,,,,,
235,PT04M16.00S,2024-12-11T00:53:58.2Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,49,49,2024-12-11T00:53:58Z,2340000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,234.0,2.0,2.0,0.0,,,,,,,,,
236,PT04M07.00S,2024-12-11T00:54:07.2Z,2,REGULAR,2pt,Jump Shot,[],1641783,82.7365308804205,20.098039215686274,1610612753,49,49,2024-12-11T00:54:43Z,2350000,False,-150.0,110.0,1,right,MISS T. da Silva 18' Jump Shot,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Left Center,,,,18.55,Missed,,,,,,,,,,,,,,,
237,PT04M02.00S,2024-12-11T00:54:12.2Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,49,49,2024-12-11T00:54:18Z,2360000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Left Center,,,,,,,,236.0,5.0,4.0,1.0,,,,,,,,,
238,PT04M02.00S,2024-12-11T00:54:12.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,94.40999984741211,50.0,1610612753,49,51,2024-12-11T00:54:42Z,2370000,False,0.0,0.0,1,right,G. Bitadze tip Layup (4 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,4.0,,,,,,,,
239,PT03M49.00S,2024-12-11T00:54:26.1Z,2,REGULAR,2pt,Jump Shot,[],203114,15.193823915900131,67.8921568627451,1610612749,49,51,2024-12-11T00:54:32Z,2380000,False,-89.0,90.0,1,left,MISS K. Middleton 12' fadeaway bank Shot,[203114],1610612749.0,MIL,fadeaway bank,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,12.71,Missed,,,,,,,,,,,,,,,
240,PT03M46.00S,2024-12-11T00:54:29.1Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,49,51,2024-12-11T00:54:32Z,2390000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:5),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,,,,,,,,239.0,6.0,5.0,1.0,,,,,,,,,
241,PT03M42.00S,2024-12-11T00:54:32.7Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630591,87.99277266754271,25.49019607843137,1610612753,49,51,2024-12-11T00:56:34Z,2400000,False,-123.0,60.0,1,right,MISS J. Suggs 13' running pullup Shot,[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,13.66,Missed,,,,,,,,,,,,,,,
242,PT03M39.00S,2024-12-11T00:54:35.7Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,49,51,2024-12-11T00:54:39Z,2410000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,241.0,1.0,1.0,0.0,,,,,,,,,
243,PT03M31.00S,2024-12-11T00:54:43.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.995400788436268,50.49019607843137,1610612749,51,51,2024-12-11T00:54:48Z,2420000,False,-2.0,4.0,1,left,G. Antetokounmpo cutting DUNK (13 PTS) (K. Middleton 3 AST),"[203507, 203114]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.46,Made,,,,,,,13.0,K. Middleton,203114.0,3.0,,,,,
245,PT03M19.00S,2024-12-11T00:54:55.2Z,2,REGULAR,3pt,Jump Shot,[],1630591,67.62483574244416,67.8921568627451,1610612753,51,54,2024-12-11T00:56:55Z,2440000,False,89.0,252.0,1,right,J. Suggs 26' 3PT pullup (9 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,26.72,Made,,,,,,,9.0,,,,,,,,
246,PT03M03.00S,2024-12-11T00:55:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.915243101182654,47.549019607843135,1610612749,53,54,2024-12-11T00:55:16Z,2450000,False,12.0,13.0,1,left,G. Antetokounmpo driving finger roll Layup (15 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.75,Made,,,,,,,15.0,,,,,,,,
247,PT02M50.00S,2024-12-11T00:55:27.2Z,2,REGULAR,3pt,Jump Shot,[],1628976,96.40275952693824,3.6764705882352944,1610612753,53,54,2024-12-11T01:08:45Z,2460000,False,-232.0,-19.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,23.24,Missed,,,,,,,,,,,,,,,
