actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
260,PT06M07.00S,2025-01-18T01:56:40.1Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612749,53,37,2025-01-18T01:57:01Z,2590000,False,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Portis 2 FT),"[1627751, 1626171]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,3.0,0.0,Portis,1626171.0,,,,,,,,,
262,PT06M07.00S,2025-01-18T01:57:09.8Z,2,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,54,37,2025-01-18T01:57:09Z,2610000,False,,,0,,B. Portis Free Throw 1 of 2 (9 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
263,PT06M07.00S,2025-01-18T01:57:10.7Z,2,REGULAR,substitution,out,[],1628971,,,1610612749,54,37,2025-01-18T01:57:24Z,2620000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M07.00S,2025-01-18T01:57:10.7Z,2,REGULAR,substitution,in,[],1642367,,,1610612749,54,37,2025-01-18T01:57:24Z,2630000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M07.00S,2025-01-18T01:57:32.7Z,2,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,55,37,2025-01-18T01:57:32Z,2640000,False,,,0,,B. Portis Free Throw 2 of 2 (10 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
266,PT05M56.00S,2025-01-18T01:57:48.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,15.588042049934298,50.0,1610612761,55,37,2025-01-18T02:06:03Z,2650000,False,0.0,94.0,1,left,MISS J. Poeltl 9' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,,,,,,,,,,,,,,,,,,
267,PT05M55.00S,2025-01-18T01:57:49.4Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,55,37,2025-01-18T01:58:52Z,2660000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,266.0,6.0,4.0,2.0,,,,,,,,,,,,,,
269,PT05M54.00S,2025-01-18T01:58:09.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,6.652431011826544,50.0,1610612761,55,39,2025-01-18T01:58:35Z,2665000,False,0.0,10.0,1,left,J. Poeltl tip Layup (6 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,,,6.0,,,,,,,,
268,PT05M44.00S,2025-01-18T01:58:29.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,55,39,2025-01-18T01:58:35Z,2670000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M44.00S,2025-01-18T02:00:16.3Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,55,39,2025-01-18T02:00:40Z,2680000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M44.00S,2025-01-18T02:00:16.3Z,2,REGULAR,substitution,out,[],1627751,,,1610612749,55,39,2025-01-18T02:00:40Z,2690000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M44.00S,2025-01-18T02:00:16.3Z,2,REGULAR,substitution,in,[],203507,,,1610612749,55,39,2025-01-18T02:00:40Z,2700000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M44.00S,2025-01-18T02:00:16.3Z,2,REGULAR,substitution,in,[],1630567,,,1610612749,55,39,2025-01-18T02:00:40Z,2710000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M32.00S,2025-01-18T02:01:08.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612749,55,39,2025-01-18T02:01:34Z,2720000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Lopez 2 FT),"[1629628, 201572]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,2.0,0.0,Lopez,201572.0,,,,,,,,,
276,PT05M32.00S,2025-01-18T02:01:35.9Z,2,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,56,39,2025-01-18T02:01:35Z,2740000,False,,,0,,B. Lopez Free Throw 1 of 2 (3 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
277,PT05M32.00S,2025-01-18T02:01:53.1Z,2,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,57,39,2025-01-18T02:01:53Z,2750000,False,,,0,,B. Lopez Free Throw 2 of 2 (4 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
284,PT05M22.00S,2025-01-18T02:02:11.1Z,2,REGULAR,2pt,Jump Shot,[],1641711,25.969119579500656,41.911764705882355,1610612761,57,41,2025-01-18T02:02:22Z,2760000,False,40.0,192.0,1,left,G. Dick 19' pullup bank Jump Shot (8 PTS) (R. Barrett 4 AST),"[1641711, 1629628]",1610612761.0,TOR,pullup bank,,,Dick,G. Dick,,,,,Mid-Range,16-24 Center,19.58,Made,,,,,,,,,,8.0,,,,R. Barrett,1629628.0,4.0,,
286,PT05M22.00S,2025-01-18T02:02:14.5Z,2,REGULAR,foul,personal,['1freethrow'],203081,,,1610612761,57,41,2025-01-18T02:02:32Z,2780000,False,,,0,,D. Lillard shooting personal FOUL (2 PF) (Dick 1 FT),"[203081, 1641711]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Center,,,,,,,202056.0,2.0,0.0,Dick,1641711.0,,,,,,,,,
288,PT05M22.00S,2025-01-18T02:02:23.3Z,2,REGULAR,substitution,out,[],1631157,,,1610612761,57,41,2025-01-18T02:02:58Z,2800000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M22.00S,2025-01-18T02:02:23.3Z,2,REGULAR,substitution,in,[],1631260,,,1610612761,57,41,2025-01-18T02:02:58Z,2810000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M22.00S,2025-01-18T02:02:36.4Z,2,REGULAR,freethrow,1 of 1,[],1641711,,,1610612761,57,42,2025-01-18T02:02:36Z,2820000,False,,,0,,G. Dick Free Throw 1 of 1 (9 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
291,PT05M04.00S,2025-01-18T02:02:58.7Z,2,REGULAR,foul,offensive,[],203507,,,1610612749,57,42,2025-01-18T02:24:42Z,2830000,False,,,0,,G. Antetokounmpo offensive FOUL (2 PF),"[203507, 1630567]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202056.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,
293,PT05M04.00S,2025-01-18T02:02:58.7Z,2,REGULAR,turnover,offensive foul,[],203507,,,1610612749,57,42,2025-01-18T02:03:09Z,2850000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (2 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202056.0,,,,,,,,2.0,,,,,
294,PT04M46.00S,2025-01-18T02:03:24.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630567,9.806176084099869,76.7156862745098,1610612761,57,42,2025-01-18T02:03:29Z,2860000,False,-134.0,40.0,1,left,MISS S. Barnes 13' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,13.94,Missed,,,,,,,,,,,,,,,,,,
295,PT04M43.00S,2025-01-18T02:03:27.1Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,57,42,2025-01-18T02:03:29Z,2870000,False,,,0,,B. Lopez REBOUND (Off:0 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,294.0,5.0,5.0,0.0,,,,,,,,,,,,,,
296,PT04M34.00S,2025-01-18T02:03:36.5Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,57,42,2025-01-18T02:03:41Z,2880000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 1641711]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,3.0,,,,Dick,1641711.0
297,PT04M34.00S,2025-01-18T02:03:36.5Z,2,REGULAR,steal,,[],1641711,,,1610612761,57,42,2025-01-18T02:03:39Z,2890000,False,,,0,,G. Dick STEAL (1 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
298,PT04M32.00S,2025-01-18T02:03:41.7Z,2,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,57,42,2025-01-18T02:03:49Z,2900000,False,,,0,,R. Barrett lost ball out-of-bounds TURNOVER (1 TO),[1629628],1610612761.0,TOR,lost ball,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right,,,,,,,201246.0,,,,,,,,1.0,,,,,
299,PT04M32.00S,2025-01-18T02:03:47.9Z,2,REGULAR,substitution,out,[],1627752,,,1610612749,57,42,2025-01-18T02:03:53Z,2910000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M32.00S,2025-01-18T02:03:47.9Z,2,REGULAR,substitution,in,[],203114,,,1610612749,57,42,2025-01-18T02:03:53Z,2920000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M20.00S,2025-01-18T02:04:14.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642367,,,1610612749,57,42,2025-01-18T02:04:46Z,2930000,False,,,0,,J. Mogbo personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1642367, 203507]",1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
303,PT04M20.00S,2025-01-18T02:04:48.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,57,42,2025-01-18T02:05:08Z,2950000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT04M20.00S,2025-01-18T02:04:48.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,57,42,2025-01-18T02:05:08Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,
305,PT04M20.00S,2025-01-18T02:04:48.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,57,42,2025-01-18T02:05:08Z,2970000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT04M16.00S,2025-01-18T02:04:52.0Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,57,42,2025-01-18T02:05:08Z,2980000,False,,,0,,B. Lopez REBOUND (Off:1 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,305.0,6.0,5.0,1.0,,,,,,,,,,,,,,
307,PT04M14.00S,2025-01-18T02:05:08.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631260,70.64717477003943,16.911764705882355,1610612749,60,42,2025-01-18T02:05:13Z,2990000,False,-165.0,223.0,1,right,A. Green 27' 3PT  (6 PTS) (D. Lillard 3 AST),"[1631260, 203081]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,27.8,Made,,,,,,,,,,6.0,,,,D. Lillard,203081.0,3.0,,
309,PT04M02.00S,2025-01-18T02:05:20.8Z,2,REGULAR,3pt,Jump Shot,[],1629628,28.465834428383708,16.911764705882355,1610612761,60,45,2025-01-18T02:05:25Z,3010000,False,165.0,215.0,1,left,R. Barrett 27' 3PT  (6 PTS) (S. Barnes 6 AST),"[1629628, 1630567]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,27.13,Made,,,,,,,,,,6.0,,,,S. Barnes,1630567.0,6.0,,
311,PT03M49.00S,2025-01-18T02:05:37.2Z,2,REGULAR,turnover,palming,[],203507,,,1610612749,60,45,2025-01-18T02:05:55Z,3030000,False,,,0,,G. Antetokounmpo palming TURNOVER (4 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,202056.0,,,,,,,,4.0,,,,,
312,PT03M28.00S,2025-01-18T02:06:04.1Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,60,45,2025-01-18T02:06:47Z,3040000,False,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 203507]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,3.0,,,,Antetokounmpo,203507.0
313,PT03M28.00S,2025-01-18T02:06:04.1Z,2,REGULAR,steal,,[],203507,,,1610612749,60,45,2025-01-18T02:06:07Z,3050000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
314,PT03M25.00S,2025-01-18T02:06:09.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203507,92.59198423127464,52.20588235294118,1610612749,62,45,2025-01-18T02:11:29Z,3060000,False,11.0,17.0,1,right,G. Antetokounmpo running finger roll Layup (13 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,,13.0,,,,,,,,
315,PT03M25.00S,2025-01-18T02:06:13.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630567,,,1610612749,62,45,2025-01-18T02:06:39Z,3070000,False,,,0,,S. Barnes shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1630567, 203507]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
317,PT03M25.00S,2025-01-18T02:06:31.4Z,2,REGULAR,substitution,out,[],203081,,,1610612749,62,45,2025-01-18T02:06:37Z,3090000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M25.00S,2025-01-18T02:06:31.4Z,2,REGULAR,substitution,in,[],1629018,,,1610612749,62,45,2025-01-18T02:06:37Z,3100000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M25.00S,2025-01-18T02:06:44.4Z,2,REGULAR,substitution,out,[],1642347,,,1610612749,62,45,2025-01-18T02:06:50Z,3110000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M25.00S,2025-01-18T02:06:44.4Z,2,REGULAR,substitution,in,[],1630558,,,1610612749,62,45,2025-01-18T02:06:50Z,3120000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M25.00S,2025-01-18T02:07:00.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203507,,,1610612749,63,45,2025-01-18T02:07:00Z,3130000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (14 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
322,PT03M17.00S,2025-01-18T02:07:11.6Z,2,REGULAR,3pt,Jump Shot,[],1629628,31.750985545335087,67.15686274509804,1610612761,63,48,2025-01-18T02:12:03Z,3140000,False,-86.0,246.0,1,left,R. Barrett 26' 3PT  (9 PTS) (D. Mitchell 1 AST),"[1629628, 1630558]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,,,,,,,9.0,,,,D. Mitchell,1630558.0,1.0,,
324,PT02M52.00S,2025-01-18T02:07:36.0Z,2,REGULAR,3pt,Jump Shot,[],1629018,93.77463863337714,2.696078431372549,1610612749,63,48,2025-01-18T02:07:43Z,3160000,False,-237.0,6.0,1,right,MISS G. Trent Jr. 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
325,PT02M48.00S,2025-01-18T02:07:40.0Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,63,48,2025-01-18T02:07:43Z,3170000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,324.0,6.0,4.0,2.0,,,,,,,,,,,,,,
326,PT02M47.00S,2025-01-18T02:07:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,95.0886990801577,50.49019607843137,1610612749,65,48,2025-01-18T02:12:36Z,3180000,False,2.0,-6.0,1,right,G. Antetokounmpo driving finger roll Layup (16 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,,,,16.0,,,,,,,,
327,PT02M29.00S,2025-01-18T02:07:59.6Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612761,65,48,2025-01-18T02:08:06Z,3190000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1631260]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,,,,Green,1631260.0
328,PT02M29.00S,2025-01-18T02:07:59.6Z,2,REGULAR,steal,,[],1631260,,,1610612749,65,48,2025-01-18T02:08:03Z,3200000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
329,PT02M25.00S,2025-01-18T02:08:05.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203507,92.32917214191852,52.450980392156865,1610612749,65,48,2025-01-18T02:10:08Z,3210000,False,12.0,20.0,1,right,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
330,PT02M22.00S,2025-01-18T02:08:08.5Z,2,REGULAR,rebound,defensive,[],1642367,,,1610612761,65,48,2025-01-18T02:10:08Z,3220000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,329.0,1.0,1.0,0.0,,,,,,,,,,,,,,
331,PT02M19.00S,2025-01-18T02:08:14.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,23.99802890932983,83.57843137254902,1610612761,65,48,2025-01-18T02:10:23Z,3230000,False,-168.0,173.0,1,left,MISS S. Barnes 24' running 3PT,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,24.12,Missed,,,,,,,,,,,,,,,,,,
332,PT02M17.00S,2025-01-18T02:08:16.7Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,65,48,2025-01-18T02:18:13Z,3240000,False,,,0,,A. Green REBOUND (Off:0 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,331.0,3.0,3.0,0.0,,,,,,,,,,,,,,
333,PT01M51.00S,2025-01-18T02:08:38.0Z,2,REGULAR,2pt,Jump Shot,[],203507,88.64980289093299,24.264705882352942,1610612749,65,48,2025-01-18T02:14:26Z,3250000,False,-129.0,54.0,1,right,MISS G. Antetokounmpo 13' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,13.96,Missed,,,,,,,,,,,,,,,,,,
334,PT01M48.00S,2025-01-18T02:08:41.0Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,65,48,2025-01-18T02:14:26Z,3260000,False,,,0,,S. Barnes REBOUND (Off:0 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,333.0,5.0,5.0,0.0,,,,,,,,,,,,,,
335,PT01M35.00S,2025-01-18T02:08:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,7.30946123521682,50.0,1610612761,65,48,2025-01-18T02:09:00Z,3270000,False,0.0,16.0,1,left,MISS S. Barnes cutting Layup,[1630567],1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
336,PT01M31.00S,2025-01-18T02:08:58.5Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,65,48,2025-01-18T02:09:00Z,3280000,False,,,0,,A. Green REBOUND (Off:0 Def:4),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,335.0,4.0,4.0,0.0,,,,,,,,,,,,,,
337,PT01M25.00S,2025-01-18T02:09:02.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.46057818659659,49.754901960784316,1610612749,67,48,2025-01-18T04:59:56Z,3290000,False,-1.0,18.0,1,right,G. Antetokounmpo driving DUNK (18 PTS) (A. Green 1 AST),"[203507, 1631260]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,18.0,,,,A. Green,1631260.0,1.0,,
339,PT01M08.00S,2025-01-18T02:09:23.6Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612761,67,48,2025-01-18T02:09:36Z,3310000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Barrett 2 FT),"[1631260, 1629628]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628480.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
341,PT01M08.00S,2025-01-18T02:09:52.2Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,67,49,2025-01-18T02:09:52Z,3330000,False,,,0,,R. Barrett Free Throw 1 of 2 (10 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
342,PT01M08.00S,2025-01-18T02:09:53.8Z,2,REGULAR,substitution,out,[],201572,,,1610612761,67,49,2025-01-18T02:10:04Z,3340000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M08.00S,2025-01-18T02:09:53.8Z,2,REGULAR,substitution,out,[],1642367,,,1610612761,67,49,2025-01-18T02:10:04Z,3350000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M08.00S,2025-01-18T02:09:53.8Z,2,REGULAR,substitution,in,[],1626171,,,1610612761,67,49,2025-01-18T02:10:04Z,3360000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M08.00S,2025-01-18T02:09:53.8Z,2,REGULAR,substitution,in,[],1628971,,,1610612761,67,49,2025-01-18T02:10:04Z,3370000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M08.00S,2025-01-18T02:10:15.8Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,67,50,2025-01-18T02:10:15Z,3380000,False,,,0,,R. Barrett Free Throw 2 of 2 (11 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
347,PT00M54.10S,2025-01-18T02:10:32.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,79.97700394218134,37.00980392156863,1610612749,69,50,2025-01-18T02:10:38Z,3390000,False,-65.0,136.0,1,right,G. Trent Jr. 15' pullup Jump Shot (5 PTS) (K. Middleton 3 AST),"[1629018, 203114]",1610612749.0,MIL,pullup,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,15.05,Made,,,,,,,,,,5.0,,,,K. Middleton,203114.0,3.0,,
