actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT12M00.00S,2024-11-23T01:41:17.6Z,2,REGULAR,substitution,out,['startperiod'],1641716,,,1610612754,34,22,2024-11-23T01:41:40Z,1650000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-11-23T01:41:17.6Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612754,34,22,2024-11-23T01:41:40Z,1660000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-11-23T01:41:17.6Z,2,REGULAR,substitution,in,['startperiod'],1642402,,,1610612754,34,22,2024-11-23T01:41:40Z,1670000,False,,,0,,SUB in: E. Freeman,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2024-11-23T01:41:17.6Z,2,REGULAR,substitution,in,['startperiod'],1642277,,,1610612754,34,22,2024-11-23T01:41:40Z,1680000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2024-11-23T01:41:34.4Z,2,REGULAR,period,start,[],0,,,1610612749,34,22,2024-11-23T01:41:40Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M42.00S,2024-11-23T01:41:51.4Z,2,REGULAR,3pt,Jump Shot,[],1631260,69.46452036793693,71.32352941176471,1610612749,34,22,2024-11-23T01:41:56Z,1700000,False,107.0,235.0,1,right,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
177,PT11M39.00S,2024-11-23T01:41:54.4Z,2,REGULAR,rebound,defensive,[],1642277,,,1610612754,34,22,2024-11-23T01:41:56Z,1710000,False,,,0,,J. Furphy REBOUND (Off:0 Def:1),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Right Center,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,
178,PT11M35.00S,2024-11-23T01:42:01.1Z,2,REGULAR,turnover,backcourt,[],204456,,,1610612754,34,22,2024-11-23T01:42:24Z,1720000,False,,,0,,T. McConnell backcourt TURNOVER (1 TO),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,,,201639.0,,,,
179,PT11M25.00S,2024-11-23T01:42:20.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,78.40013140604468,36.51960784313725,1610612749,36,22,2024-11-23T01:42:27Z,1730000,False,-67.0,151.0,1,right,B. Portis 16' turnaround fadeaway Jump Shot (11 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,16.49,Made,,,,,,,,11.0,,,,,,,,,,
180,PT11M02.00S,2024-11-23T01:42:43.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,19.398817345597898,37.00980392156863,1610612754,36,24,2024-11-23T01:42:51Z,1740000,False,65.0,130.0,1,left,P. Siakam 14' Jump Shot (7 PTS) (T. McConnell 1 AST),"[1627783, 204456]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,14.52,Made,,,,,,,,7.0,T. McConnell,204456.0,1.0,,,,,,,
182,PT10M52.00S,2024-11-23T01:42:53.5Z,2,REGULAR,3pt,Jump Shot,[],203081,78.13731931668858,6.61764705882353,1610612749,36,24,2024-11-23T01:49:42Z,1760000,False,-217.0,153.0,1,right,MISS D. Lillard 26' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
183,PT10M48.00S,2024-11-23T01:42:57.5Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,36,24,2024-11-23T01:42:59Z,1770000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,182.0,4.0,2.0,2.0,,,,,,,,,,,,,,
184,PT10M38.00S,2024-11-23T01:43:08.1Z,2,REGULAR,3pt,Jump Shot,[],1627783,29.122864651773984,18.38235294117647,1610612754,36,27,2024-11-23T01:50:05Z,1780000,False,158.0,221.0,1,left,P. Siakam 27' 3PT pullup (10 PTS) (J. Furphy 1 AST),"[1627783, 1642277]",1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,27.2,Made,,,,,,,,10.0,J. Furphy,1642277.0,1.0,,,,,,,
186,PT10M20.00S,2024-11-23T01:43:26.0Z,2,REGULAR,3pt,Jump Shot,[],1626171,69.33311432325887,74.75490196078431,1610612749,36,27,2024-11-23T01:43:31Z,1800000,False,124.0,236.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
187,PT10M16.00S,2024-11-23T01:43:30.0Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,36,27,2024-11-23T01:43:31Z,1810000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,,,
188,PT10M11.00S,2024-11-23T01:43:36.3Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612754,36,27,2024-11-23T01:43:57Z,1820000,False,,,0,,B. Lopez shooting personal FOUL (3 PF) (Freeman 2 FT),"[201572, 1642402]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201639.0,3.0,0.0,Freeman,1642402.0
190,PT10M11.00S,2024-11-23T01:44:08.8Z,2,REGULAR,freethrow,1 of 2,[],1642402,,,1610612754,36,27,2024-11-23T01:44:32Z,1840000,False,,,0,,MISS E. Freeman Free Throw 1 of 2,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
191,PT10M11.00S,2024-11-23T01:44:08.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,36,27,2024-11-23T01:44:32Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,
192,PT10M11.00S,2024-11-23T01:44:08.8Z,2,REGULAR,freethrow,2 of 2,[],1642402,,,1610612754,36,27,2024-11-23T01:44:32Z,1860000,False,,,0,,MISS E. Freeman Free Throw 2 of 2,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT10M07.00S,2024-11-23T01:44:12.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,36,27,2024-11-23T01:44:32Z,1870000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,192.0,4.0,3.0,1.0,,,,,,,,,,,,,,
194,PT09M58.00S,2024-11-23T01:44:40.1Z,2,REGULAR,3pt,Jump Shot,[],1629018,95.48291721419186,3.9215686274509802,1610612749,39,27,2024-11-23T01:44:46Z,1880000,False,-230.0,-10.0,1,right,G. Trent Jr. 3PT  (6 PTS) (D. Lillard 2 AST),"[1629018, 203081]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.06,Made,,,,,,,,6.0,D. Lillard,203081.0,2.0,,,,,,,
196,PT09M40.00S,2024-11-23T01:44:58.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,19.92444152431012,47.549019607843135,1610612754,39,29,2024-11-23T01:45:08Z,1900000,False,12.0,135.0,1,left,P. Siakam 13' turnaround Jump Shot (12 PTS) (T. McConnell 2 AST),"[1627783, 204456]",1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,13.54,Made,,,,,,,,12.0,T. McConnell,204456.0,2.0,,,,,,,
198,PT09M20.00S,2024-11-23T01:45:18.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,88.64980289093299,57.35294117647059,1610612749,39,29,2024-11-23T01:45:23Z,1920000,False,37.0,54.0,1,right,MISS D. Lillard 6' driving floating Shot - blocked,"[203081, 204456]",1610612749.0,MIL,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,McConnell,204456.0,,,,,,,,,,,
199,PT09M20.00S,2024-11-23T01:45:18.0Z,2,REGULAR,block,,[],204456,,,1610612749,39,29,2024-11-23T01:45:21Z,1930000,False,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT09M16.00S,2024-11-23T01:45:22.0Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,39,29,2024-11-23T01:45:23Z,1940000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,198.0,5.0,3.0,2.0,,,,,,,,,,,,,,
201,PT09M15.00S,2024-11-23T01:45:25.2Z,2,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612754,39,29,2024-11-23T01:45:40Z,1950000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1629018, 1631097]",1610612749.0,MIL,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Mathurin,1631097.0
203,PT09M15.00S,2024-11-23T01:45:51.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631097,,,1610612754,39,30,2024-11-23T01:45:51Z,1970000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
204,PT09M15.00S,2024-11-23T01:46:09.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631097,,,1610612754,39,31,2024-11-23T01:46:09Z,1980000,False,,,0,,B. Mathurin Free Throw 2 of 2 (2 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
205,PT08M53.00S,2024-11-23T01:46:32.3Z,2,REGULAR,3pt,Jump Shot,[],1631260,95.0886990801577,5.147058823529411,1610612749,39,31,2024-11-23T01:46:41Z,1990000,False,-224.0,-6.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,22.44,Missed,,,,,,,,,,,,,,,,,,
206,PT08M49.00S,2024-11-23T01:46:36.3Z,2,REGULAR,rebound,defensive,[],1642277,,,1610612754,39,31,2024-11-23T01:46:41Z,2000000,False,,,0,,J. Furphy REBOUND (Off:0 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Left Corner 3,24+ Left,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT08M45.00S,2024-11-23T01:46:40.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,10.068988173455978,54.65686274509803,1610612754,39,33,2024-11-23T01:46:49Z,2010000,False,-23.0,42.0,1,left,T. McConnell fadeaway Jump Shot (2 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,,,,,,,,2.0,,,,,,,,,,
208,PT08M45.00S,2024-11-23T01:46:52.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,39,33,2024-11-23T01:46:52Z,2020000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M27.00S,2024-11-23T01:49:55.0Z,2,REGULAR,3pt,Jump Shot,[],201572,70.64717477003943,18.38235294117647,1610612749,39,33,2024-11-23T01:52:46Z,2030000,False,-158.0,223.0,1,right,MISS B. Lopez 27' pullup 3PT,[201572],1610612749.0,MIL,pullup,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
210,PT08M24.00S,2024-11-23T01:49:58.0Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,39,33,2024-11-23T01:50:02Z,2040000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,209.0,6.0,4.0,2.0,,,,,,,,,,,,,,
211,PT08M11.00S,2024-11-23T01:50:10.7Z,2,REGULAR,3pt,Jump Shot,[],1627783,32.276609724047304,58.08823529411765,1610612754,39,33,2024-11-23T01:50:16Z,2050000,False,-40.0,251.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
212,PT08M07.00S,2024-11-23T01:50:14.7Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,39,33,2024-11-23T01:50:16Z,2060000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,211.0,5.0,4.0,1.0,,,,,,,,,,,,,,
213,PT07M58.00S,2024-11-23T01:50:24.6Z,2,REGULAR,3pt,Jump Shot,[],1629018,67.49342969776609,50.73529411764706,1610612749,42,33,2024-11-23T01:50:31Z,2070000,False,4.0,253.0,1,right,G. Trent Jr. 25' 3PT step back (9 PTS) (B. Lopez 2 AST),"[1629018, 201572]",1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,25.31,Made,,,,,,,,9.0,B. Lopez,201572.0,2.0,,,,,,,
214,PT07M40.00S,2024-11-23T01:50:42.5Z,2,REGULAR,3pt,Jump Shot,[],1631097,31.939881734559787,29.67984068627451,1610612754,42,33,2024-11-23T01:50:53Z,2080000,False,102.0,248.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,,
215,PT07M38.00S,2024-11-23T01:50:44.5Z,2,REGULAR,rebound,offensive,[],1642277,,,1610612754,42,33,2024-11-23T01:56:10Z,2090000,False,,,0,,J. Furphy REBOUND (Off:1 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Right Center,,,214.0,3.0,2.0,1.0,,,,,,,,,,,,,,
216,PT07M37.00S,2024-11-23T01:50:47.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642277,7.835085413929041,48.28431372549019,1610612754,42,33,2024-11-23T01:55:47Z,2100000,False,9.0,21.0,1,left,MISS J. Furphy putback Layup,[1642277],1610612754.0,IND,putback,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
217,PT07M37.00S,2024-11-23T01:50:47.0Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,42,33,2024-11-23T01:55:47Z,2110000,False,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,216.0,3.0,2.0,1.0,,,,,,,,,,,,,,
218,PT07M36.00S,2024-11-23T01:50:52.1Z,2,REGULAR,foul,personal,[],1642402,,,1610612749,42,33,2024-11-23T01:51:34Z,2120000,False,,,0,,E. Freeman personal FOUL (1 PF),"[1642402, 201572]",1610612754.0,IND,,,,Freeman,E. Freeman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Lopez,201572.0
220,PT07M36.00S,2024-11-23T01:51:04.8Z,2,REGULAR,substitution,out,[],1642402,,,1610612749,42,33,2024-11-23T01:51:13Z,2140000,False,,,0,,SUB out: E. Freeman,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M36.00S,2024-11-23T01:51:04.8Z,2,REGULAR,substitution,in,[],1626167,,,1610612749,42,33,2024-11-23T01:51:13Z,2150000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M17.00S,2024-11-23T01:51:33.1Z,2,REGULAR,2pt,Jump Shot,[],1626171,93.64323258869908,17.892156862745097,1610612749,42,33,2024-11-23T01:51:38Z,2160000,False,-161.0,7.0,1,right,MISS B. Portis 16' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,16.07,Missed,,,,,,,,,,,,,,,,,,
223,PT07M14.00S,2024-11-23T01:51:36.1Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,42,33,2024-11-23T01:51:38Z,2170000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:5),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left,,,222.0,7.0,5.0,2.0,,,,,,,,,,,,,,
224,PT06M56.00S,2024-11-23T01:51:53.9Z,2,REGULAR,2pt,Jump Shot,[],1627783,13.485545335085414,18.137254901960784,1610612754,42,33,2024-11-23T01:57:02Z,2180000,False,159.0,74.0,1,left,MISS P. Siakam 17' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right,17.58,Missed,,,,,,,,,,,,,,,,,,
225,PT06M53.00S,2024-11-23T01:51:56.9Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,42,33,2024-11-23T01:51:59Z,2190000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,,,224.0,1.0,1.0,0.0,,,,,,,,,,,,,,
226,PT06M42.00S,2024-11-23T01:52:07.3Z,2,REGULAR,2pt,Jump Shot,[],203081,95.22010512483574,17.892156862745097,1610612749,44,33,2024-11-23T01:52:14Z,2200000,False,-161.0,-8.0,1,right,D. Lillard 16' fadeaway Jump Shot (9 PTS) (B. Lopez 3 AST),"[203081, 201572]",1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left,16.07,Made,,,,,,,,9.0,B. Lopez,201572.0,3.0,,,,,,,
228,PT06M28.00S,2024-11-23T01:52:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,20.18725361366623,41.911764705882355,1610612754,44,35,2024-11-23T01:52:26Z,2220000,False,40.0,137.0,1,left,T. McConnell 14' pullup Jump Shot (4 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,14.31,Made,,,,,,,,4.0,,,,,,,,,,
229,PT06M07.00S,2024-11-23T01:52:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,94.56307490144546,36.27450980392157,1610612749,44,35,2024-11-23T01:52:50Z,2230000,False,-69.0,-1.0,1,right,MISS B. Portis 6' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
230,PT06M04.00S,2024-11-23T01:52:45.4Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,44,35,2024-11-23T01:59:26Z,2240000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,229.0,2.0,2.0,0.0,,,,,,,,,,,,,,
231,PT05M59.00S,2024-11-23T01:52:49.9Z,2,REGULAR,turnover,lost ball,[],1631097,,,1610612754,44,35,2024-11-23T01:52:55Z,2250000,False,,,0,,B. Mathurin lost ball TURNOVER (2 TO),"[1631097, 1629018]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,,,,,Trent Jr.,1629018.0,,,,,
232,PT05M59.00S,2024-11-23T01:52:49.9Z,2,REGULAR,steal,,[],1629018,,,1610612749,44,35,2024-11-23T01:53:54Z,2260000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT05M50.00S,2024-11-23T01:52:59.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,67.62483574244416,65.68627450980392,1610612749,44,35,2024-11-23T01:53:04Z,2270000,False,78.0,252.0,1,right,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
234,PT05M47.00S,2024-11-23T01:53:02.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,44,35,2024-11-23T01:53:04Z,2280000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,
235,PT05M41.00S,2024-11-23T01:53:08.0Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],204456,9.937582128777924,33.33333333333333,1610612754,44,37,2024-11-23T02:00:17Z,2290000,False,83.0,41.0,1,left,T. McConnell 9' running pullup Jump Shot (6 PTS),[204456],1610612754.0,IND,running pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,9.28,Made,,,,,,,,6.0,,,,,,,,,,
236,PT05M12.00S,2024-11-23T01:53:37.6Z,2,REGULAR,3pt,Jump Shot,[],1629018,67.36202365308804,65.44117647058823,1610612749,44,37,2024-11-23T01:53:43Z,2300000,False,77.0,254.0,1,right,MISS G. Trent Jr. 26' step back 3PT,[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
237,PT05M12.00S,2024-11-23T01:53:37.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,44,37,2024-11-23T01:53:43Z,2310000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,236.0,,,,,,,,,,,,,,,,,
239,PT05M12.00S,2024-11-23T01:53:44.9Z,2,REGULAR,substitution,out,[],1626171,,,1610612754,44,37,2024-11-23T01:54:07Z,2330000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M12.00S,2024-11-23T01:53:44.9Z,2,REGULAR,substitution,out,[],201572,,,1610612754,44,37,2024-11-23T01:54:07Z,2340000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M12.00S,2024-11-23T01:53:44.9Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,44,37,2024-11-23T01:54:07Z,2350000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M12.00S,2024-11-23T01:53:44.9Z,2,REGULAR,substitution,out,[],204456,,,1610612754,44,37,2024-11-23T01:54:07Z,2360000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M12.00S,2024-11-23T01:53:44.9Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,44,37,2024-11-23T01:54:07Z,2370000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M12.00S,2024-11-23T01:53:44.9Z,2,REGULAR,substitution,in,[],1627752,,,1610612754,44,37,2024-11-23T01:54:07Z,2380000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M12.00S,2024-11-23T01:53:44.9Z,2,REGULAR,substitution,in,[],203507,,,1610612754,44,37,2024-11-23T01:54:07Z,2390000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M12.00S,2024-11-23T01:53:44.9Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,44,37,2024-11-23T01:54:07Z,2400000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M12.00S,2024-11-23T01:53:44.9Z,2,REGULAR,substitution,in,[],1631245,,,1610612754,44,37,2024-11-23T01:54:07Z,2410000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M12.00S,2024-11-23T01:53:44.9Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,44,37,2024-11-23T01:54:07Z,2420000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M03.00S,2024-11-23T01:54:23.4Z,2,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,44,37,2024-11-23T01:54:32Z,2430000,False,,,0,,M. Turner lost ball out-of-bounds TURNOVER (2 TO),[1626167],1610612754.0,IND,lost ball,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,,,,,,,1627962.0,,,,
251,PT05M03.00S,2024-11-23T01:54:30.8Z,2,REGULAR,substitution,out,[],203081,,,1610612749,44,37,2024-11-23T01:54:39Z,2440000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
