actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
173,PT10M36.00S,2025-04-09T00:40:15.6Z,2,REGULAR,3pt,Jump Shot,[],1629638,24.64889947437582,84.33670343137256,1610612750,23,30,2025-04-09T00:40:25Z,1700000,False,-172.0,179.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
174,PT10M33.00S,2025-04-09T00:40:18.6Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,23,30,2025-04-09T00:40:25Z,1710000,False,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,173.0,5.0,3.0,2.0,,,,,,
175,PT10M30.00S,2025-04-09T00:40:24.9Z,2,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612749,23,30,2025-04-09T00:40:37Z,1720000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628978, 203507]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
177,PT10M30.00S,2025-04-09T00:41:07.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,23,30,2025-04-09T00:41:07Z,1740000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
178,PT10M30.00S,2025-04-09T00:41:07.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,23,30,2025-04-09T00:41:07Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,177.0,,,,,,,,,
179,PT10M30.00S,2025-04-09T00:41:22.7Z,2,REGULAR,substitution,out,[],1628978,,,1610612749,23,30,2025-04-09T00:41:34Z,1760000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M30.00S,2025-04-09T00:41:22.7Z,2,REGULAR,substitution,out,[],203944,,,1610612749,23,30,2025-04-09T00:41:34Z,1770000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M30.00S,2025-04-09T00:41:22.7Z,2,REGULAR,substitution,in,[],203497,,,1610612749,23,30,2025-04-09T00:41:34Z,1780000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M30.00S,2025-04-09T00:41:22.7Z,2,REGULAR,substitution,in,[],1641740,,,1610612749,23,30,2025-04-09T00:41:34Z,1790000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M30.00S,2025-04-09T00:41:07.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,23,30,2025-04-09T00:42:01Z,1800000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
184,PT10M26.00S,2025-04-09T00:41:11.2Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,23,30,2025-04-09T00:42:01Z,1810000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,183.0,4.0,2.0,2.0,,,,,,
185,PT10M12.00S,2025-04-09T00:42:08.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,68.41327201051249,66.42156862745098,1610612749,26,30,2025-04-09T00:42:13Z,1820000,False,82.0,244.0,1,right,G. Trent Jr. 25' 3PT step back (3 PTS) (G. Antetokounmpo 4 AST),"[1629018, 203507]",1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.78,Made,3.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,,,
187,PT09M57.00S,2025-04-09T00:42:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,5.338370565045992,47.794117647058826,1610612750,26,32,2025-04-09T00:42:36Z,1840000,False,11.0,-2.0,1,left,N. Alexander-Walker cutting Layup (4 PTS) (N. Reid 2 AST),"[1629638, 1629675]",1610612750.0,MIN,cutting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.12,Made,4.0,N. Reid,1629675.0,2.0,,,,,,,,,,,,,,
189,PT09M44.00S,2025-04-09T00:42:37.4Z,2,REGULAR,3pt,Jump Shot,[],1631260,77.4802890932983,6.127450980392156,1610612749,29,32,2025-04-09T00:42:42Z,1860000,False,-219.0,159.0,1,right,A. Green 27' 3PT  (3 PTS) (K. Porter Jr. 2 AST),"[1631260, 1629645]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,27.11,Made,3.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,
191,PT09M27.00S,2025-04-09T00:42:53.6Z,2,REGULAR,3pt,Jump Shot,[],1629638,34.247700394218136,48.529411764705884,1610612750,29,32,2025-04-09T00:44:10Z,1880000,False,7.0,269.0,1,left,MISS N. Alexander-Walker 26' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
192,PT09M25.00S,2025-04-09T00:42:55.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,29,32,2025-04-09T00:43:19Z,1890000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,191.0,,,,,,,,,
194,PT09M25.00S,2025-04-09T00:43:08.4Z,2,REGULAR,substitution,out,[],203507,,,1610612749,29,32,2025-04-09T00:43:13Z,1910000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M25.00S,2025-04-09T00:43:08.4Z,2,REGULAR,substitution,in,[],201572,,,1610612749,29,32,2025-04-09T00:43:13Z,1920000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M15.00S,2025-04-09T00:43:26.9Z,2,REGULAR,3pt,Jump Shot,[],1629645,67.72133705650461,47.759650735294116,1610612749,29,32,2025-04-09T00:44:37Z,1930000,False,-11.0,251.0,1,right,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
197,PT09M12.00S,2025-04-09T00:43:29.9Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,29,32,2025-04-09T00:43:34Z,1940000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,196.0,2.0,2.0,0.0,,,,,,
198,PT08M59.00S,2025-04-09T00:43:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.046649145860711,48.529411764705884,1610612750,29,34,2025-04-09T00:43:47Z,1950000,False,7.0,14.0,1,left,N. Reid cutting Layup (5 PTS) (J. Clark 1 AST),"[1629675, 1641740]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.56,Made,5.0,J. Clark,1641740.0,1.0,,,,,,,,,,,,,,
200,PT08M47.00S,2025-04-09T00:43:54.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,82.86793692509855,41.66666666666667,1610612749,31,34,2025-04-09T00:44:00Z,1970000,False,-42.0,109.0,1,right,B. Portis 11' driving Hook (6 PTS) (G. Trent Jr. 1 AST),"[1626171, 1629018]",1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,11.62,Made,6.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,
202,PT08M23.00S,2025-04-09T00:44:18.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,12.565703022339028,39.21568627450981,1610612750,31,36,2025-04-09T00:44:23Z,1990000,False,54.0,66.0,1,left,N. Reid 8' driving Hook (7 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,8.49,Made,7.0,,,,,,,,,,,,,,,,,
203,PT08M12.00S,2025-04-09T00:44:30.5Z,2,REGULAR,foul,personal,['3freethrow'],1641740,,,1610612749,31,36,2025-04-09T00:44:43Z,2000000,False,,,0,,J. Clark shooting personal FOUL (1 PF) (Porter Jr. 3 FT),"[1641740, 1629645]",1610612750.0,MIN,shooting,,,Clark,J. Clark,,,,,Above the Break 3,24+ Center,,,,,,,1629178.0,,,,,,,,1.0,0.0,Porter Jr.,1629645.0,,
205,PT08M12.00S,2025-04-09T00:45:06.5Z,2,REGULAR,freethrow,1 of 3,[],1629645,,,1610612749,32,36,2025-04-09T00:45:06Z,2020000,False,,,0,,K. Porter Jr. Free Throw 1 of 3 (7 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
206,PT08M12.00S,2025-04-09T00:45:25.3Z,2,REGULAR,freethrow,2 of 3,[],1629645,,,1610612749,33,36,2025-04-09T00:45:25Z,2030000,False,,,0,,K. Porter Jr. Free Throw 2 of 3 (8 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
207,PT08M12.00S,2025-04-09T00:45:28.0Z,2,REGULAR,substitution,out,[],1629638,,,1610612749,33,36,2025-04-09T00:45:32Z,2040000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M12.00S,2025-04-09T00:45:28.0Z,2,REGULAR,substitution,in,[],1630183,,,1610612749,33,36,2025-04-09T00:45:32Z,2050000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M12.00S,2025-04-09T00:45:47.8Z,2,REGULAR,freethrow,3 of 3,[],1629645,,,1610612749,34,36,2025-04-09T00:45:47Z,2060000,False,,,0,,K. Porter Jr. Free Throw 3 of 3 (9 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
210,PT08M03.00S,2025-04-09T00:45:58.5Z,2,REGULAR,3pt,Jump Shot,[],201144,29.122864651773984,78.18627450980392,1610612750,34,36,2025-04-09T00:46:46Z,2070000,False,-141.0,221.0,1,left,MISS M. Conley 26' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
211,PT07M59.00S,2025-04-09T00:46:02.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,34,36,2025-04-09T00:46:06Z,2080000,False,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,210.0,6.0,4.0,2.0,,,,,,
212,PT07M46.00S,2025-04-09T00:46:14.5Z,2,REGULAR,2pt,Jump Shot,[],1626171,80.6340341655716,21.07843137254902,1610612749,36,36,2025-04-09T00:46:20Z,2090000,False,-145.0,130.0,1,right,B. Portis 19' Jump Shot (8 PTS) (G. Trent Jr. 2 AST),"[1626171, 1629018]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,19.41,Made,8.0,G. Trent Jr.,1629018.0,2.0,,,,,,,,,,,,,,
214,PT07M28.00S,2025-04-09T00:46:32.2Z,2,REGULAR,3pt,Jump Shot,[],1629675,29.911300919842315,26.738664215686274,1610612750,36,39,2025-04-09T00:46:42Z,2110000,False,116.0,229.0,1,left,N. Reid 25' 3PT step back (10 PTS),[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.66,Made,10.0,,,,,,,,,,,,,,,,,
215,PT07M13.00S,2025-04-09T00:46:48.8Z,2,REGULAR,3pt,Jump Shot,[],1626171,74.19513797634691,13.970588235294118,1610612749,36,39,2025-04-09T00:46:57Z,2120000,False,-180.0,190.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
216,PT07M10.00S,2025-04-09T00:46:51.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,36,39,2025-04-09T00:46:57Z,2130000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,215.0,4.0,3.0,1.0,,,,,,
217,PT07M01.00S,2025-04-09T00:47:00.4Z,2,REGULAR,2pt,Jump Shot,[],1630183,14.191852825229962,68.65042892156863,1610612750,36,39,2025-04-09T03:48:44Z,2140000,False,-93.0,81.0,1,left,MISS J. McDaniels 12' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,12.35,Missed,,,,,,,,,,,,,,,,,,
218,PT06M59.00S,2025-04-09T00:47:02.4Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,36,39,2025-04-09T00:47:09Z,2150000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,217.0,3.0,2.0,1.0,,,,,,
219,PT06M57.00S,2025-04-09T00:47:04.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,8.360709592641262,4.166666666666666,1610612750,36,42,2025-04-09T00:47:33Z,2160000,False,229.0,26.0,1,left,M. Conley 3PT  (5 PTS) (J. McDaniels 2 AST),"[201144, 1630183]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,23.07,Made,5.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,
221,PT06M56.00S,2025-04-09T00:47:10.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,36,42,2025-04-09T00:47:10Z,2180000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M56.00S,2025-04-09T00:49:34.3Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,36,42,2025-04-09T00:49:55Z,2190000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M56.00S,2025-04-09T00:49:34.3Z,2,REGULAR,substitution,out,[],201144,,,1610612749,36,42,2025-04-09T00:49:55Z,2200000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M56.00S,2025-04-09T00:49:34.3Z,2,REGULAR,substitution,out,[],1641740,,,1610612749,36,42,2025-04-09T00:49:55Z,2210000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M56.00S,2025-04-09T00:49:34.3Z,2,REGULAR,substitution,in,[],1628398,,,1610612749,36,42,2025-04-09T00:49:55Z,2220000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M56.00S,2025-04-09T00:49:34.3Z,2,REGULAR,substitution,in,[],1628978,,,1610612749,36,42,2025-04-09T00:49:55Z,2230000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M56.00S,2025-04-09T00:49:34.3Z,2,REGULAR,substitution,in,[],1630162,,,1610612749,36,42,2025-04-09T00:49:55Z,2240000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M38.00S,2025-04-09T00:50:20.0Z,2,REGULAR,3pt,Jump Shot,[],1629018,69.46452036793693,23.774509803921568,1610612749,36,42,2025-04-09T00:50:24Z,2250000,False,-131.0,235.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
229,PT06M35.00S,2025-04-09T00:50:23.0Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,36,42,2025-04-09T00:50:24Z,2260000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,228.0,4.0,3.0,1.0,,,,,,
230,PT06M21.00S,2025-04-09T00:50:36.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.440867279894875,48.03921568627451,1610612750,36,44,2025-04-09T00:50:44Z,2270000,False,10.0,17.0,1,left,R. Gobert cutting DUNK (4 PTS) (J. McDaniels 3 AST),"[203497, 1630183]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.0,Made,4.0,J. McDaniels,1630183.0,3.0,,,,,,,,,,,,,,
232,PT06M10.00S,2025-04-09T00:50:48.8Z,2,REGULAR,3pt,Jump Shot,[],201572,68.37836727989487,40.04672181372549,1610612749,36,44,2025-04-09T00:50:57Z,2290000,False,-50.0,245.0,1,right,MISS B. Lopez 24' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
233,PT06M07.00S,2025-04-09T00:50:51.8Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,36,44,2025-04-09T00:50:57Z,2300000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,232.0,2.0,2.0,0.0,,,,,,
234,PT06M01.00S,2025-04-09T00:50:57.9Z,2,REGULAR,3pt,Jump Shot,[],1630162,27.54599211563732,80.3921568627451,1610612750,36,44,2025-04-09T00:51:04Z,2310000,False,-152.0,206.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
235,PT05M56.00S,2025-04-09T00:51:02.9Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,36,44,2025-04-09T00:51:04Z,2320000,False,,,0,,A. Green REBOUND (Off:0 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,234.0,2.0,2.0,0.0,,,,,,
236,PT05M37.00S,2025-04-09T00:51:20.9Z,2,REGULAR,3pt,Jump Shot,[],1631260,76.21550591327201,88.01317401960785,1610612749,36,44,2025-04-09T00:51:28Z,2330000,False,190.0,171.0,1,right,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
237,PT05M33.00S,2025-04-09T00:51:24.9Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,36,44,2025-04-09T00:51:28Z,2340000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,236.0,2.0,2.0,0.0,,,,,,
238,PT05M20.00S,2025-04-09T00:51:39.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,11.251642575558476,42.15686274509804,1610612750,36,46,2025-04-09T00:51:44Z,2350000,False,39.0,53.0,1,left,N. Reid 6' driving Hook (12 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.62,Made,12.0,,,,,,,,,,,,,,,,,
240,PT05M06.00S,2025-04-09T00:52:05.7Z,2,REGULAR,foul,offensive,[],201572,,,1610612749,36,46,2025-04-09T00:54:50Z,2370000,False,,,0,,B. Lopez offensive FOUL (1 PF),"[201572, 203497]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,1.0,0.0,Gobert,203497.0,,
242,PT05M06.00S,2025-04-09T00:52:05.7Z,2,REGULAR,turnover,offensive foul,[],201572,,,1610612749,36,46,2025-04-09T00:52:05Z,2390000,False,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,1.0,,,,,,,,,,,,
243,PT05M06.00S,2025-04-09T00:52:19.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,36,46,2025-04-09T00:52:19Z,2400000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M06.00S,2025-04-09T00:55:06.2Z,2,REGULAR,substitution,out,[],1629018,,,1610612750,36,46,2025-04-09T00:55:23Z,2420000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M06.00S,2025-04-09T00:55:06.2Z,2,REGULAR,substitution,out,[],1631260,,,1610612750,36,46,2025-04-09T00:55:23Z,2430000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M06.00S,2025-04-09T00:55:06.2Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,36,46,2025-04-09T00:55:23Z,2440000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M06.00S,2025-04-09T00:55:06.2Z,2,REGULAR,substitution,in,[],1627752,,,1610612750,36,46,2025-04-09T00:55:23Z,2450000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M06.00S,2025-04-09T00:55:06.2Z,2,REGULAR,substitution,in,[],203507,,,1610612750,36,46,2025-04-09T00:55:23Z,2460000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M06.00S,2025-04-09T00:55:06.2Z,2,REGULAR,substitution,in,[],203944,,,1610612750,36,46,2025-04-09T00:55:23Z,2470000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M42.00S,2025-04-09T00:55:43.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,7.30946123521682,50.98039215686274,1610612750,36,46,2025-04-09T00:57:06Z,2480000,False,-5.0,16.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.69,Missed,,,,,,,,,,,,,,,,,,
252,PT04M40.00S,2025-04-09T00:55:45.6Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612750,36,46,2025-04-09T00:59:45Z,2490000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,251.0,3.0,2.0,1.0,,,,,,
267,PT04M40.00S,2025-04-09T00:55:48.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628978,6.915243101182654,48.529411764705884,1610612750,36,46,2025-04-09T01:00:14Z,2495000,False,7.0,13.0,1,left,MISS D. DiVincenzo tip Layup,[1628978],1610612750.0,MIN,tip,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
268,PT04M39.00S,2025-04-09T00:55:49.0Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,36,46,2025-04-09T01:00:14Z,2497500,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,267.0,2.0,2.0,0.0,,,,,,
253,PT04M31.00S,2025-04-09T00:55:52.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,95.0886990801577,96.81372549019608,1610612749,36,46,2025-04-09T01:01:40Z,2500000,False,234.0,-6.0,1,right,MISS T. Prince running pullup 3PT,[1627752],1610612749.0,MIL,running pullup,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
254,PT04M27.00S,2025-04-09T00:55:56.4Z,2,REGULAR,rebound,offensive,[],1629645,,,1610612749,36,46,2025-04-09T00:56:00Z,2510000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:0),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,253.0,1.0,0.0,1.0,,,,,,
