actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
346,PT09M08.00S,2025-03-09T02:30:42.3Z,3,REGULAR,2pt,Jump Shot,[],203507,72.88107752956637,53.431372549019606,1610612749,55,69,2025-03-09T02:30:52Z,3410000,False,17.0,202.0,1,right,MISS G. Antetokounmpo 20' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,20.31,Missed,,,,,,,,,,,,,,,,,,
347,PT09M05.00S,2025-03-09T02:30:45.3Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,55,69,2025-03-09T02:30:52Z,3420000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,346.0,4.0,4.0,0.0,,,,,,,,,,,,,,
348,PT08M55.00S,2025-03-09T02:30:55.8Z,3,REGULAR,3pt,Jump Shot,[],1628976,9.149145860709593,95.83333333333334,1610612753,55,69,2025-03-09T02:31:01Z,3430000,False,-229.0,34.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
349,PT08M51.00S,2025-03-09T02:30:59.8Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,55,69,2025-03-09T02:31:01Z,3440000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,348.0,3.0,3.0,0.0,,,,,,,,,,,,,,
350,PT08M37.00S,2025-03-09T02:31:13.2Z,3,REGULAR,3pt,Jump Shot,[],203081,65.65374507227332,36.27450980392157,1610612749,58,69,2025-03-09T02:31:19Z,3450000,False,-69.0,270.0,1,right,D. Lillard 27' 3PT step back (16 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,27.9,Made,,,,,16.0,,,,,,,,,,,,,
351,PT08M21.00S,2025-03-09T02:31:29.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,17.821944809461236,64.2156862745098,1610612753,58,69,2025-03-09T02:32:23Z,3460000,False,-71.0,115.0,1,left,MISS C. Anthony 13' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Left,13.52,Missed,,,,,,,,,,,,,,,,,,
352,PT08M18.00S,2025-03-09T02:31:32.8Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612749,58,69,2025-03-09T02:31:35Z,3470000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Left,,,351.0,2.0,2.0,0.0,,,,,,,,,,,,,,
353,PT08M13.00S,2025-03-09T02:31:39.2Z,3,REGULAR,3pt,Jump Shot,[],203081,76.03482260183968,89.4607843137255,1610612749,61,69,2025-03-09T02:31:45Z,3480000,False,197.0,173.0,1,right,D. Lillard 26' 3PT turnaround fadeaway (19 PTS),[203081],1610612749.0,MIL,turnaround fadeaway,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.23,Made,,,,,19.0,,,,,,,,,,,,,
354,PT08M13.00S,2025-03-09T02:31:57.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,61,69,2025-03-09T02:31:57Z,3490000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT08M01.00S,2025-03-09T02:34:58.9Z,3,REGULAR,foul,personal,[],203081,,,1610612753,61,69,2025-03-09T02:35:08Z,3500000,False,,,0,,D. Lillard personal FOUL (2 PF),"[203081, 1631094]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202007.0,2.0,0.0,,,,Banchero,1631094.0,,
357,PT07M50.00S,2025-03-09T02:35:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.783837056504599,48.03921568627451,1610612753,61,69,2025-03-09T02:35:44Z,3520000,False,10.0,11.0,1,left,MISS F. Wagner driving finger roll Layup,[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
358,PT07M47.00S,2025-03-09T02:35:28.5Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612749,61,69,2025-03-09T02:35:44Z,3530000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,357.0,7.0,7.0,0.0,,,,,,,,,,,,,,
359,PT07M38.00S,2025-03-09T02:35:41.0Z,3,REGULAR,turnover,traveling,[],201572,,,1610612749,61,69,2025-03-09T02:36:07Z,3540000,False,,,0,,B. Lopez traveling TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101284.0,,,1.0,,,,,,
360,PT07M24.00S,2025-03-09T02:36:02.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628976,3.1044678055190538,24.509803921568626,1610612753,61,71,2025-03-09T02:36:40Z,3550000,False,127.0,-23.0,1,left,W. Carter Jr. 12' floating Jump Shot (5 PTS) (C. Anthony 8 AST),"[1628976, 1630175]",1610612753.0,ORL,floating,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,12.96,Made,,,,,5.0,C. Anthony,1630175.0,8.0,,,,,,,,,,
362,PT07M05.00S,2025-03-09T02:36:22.5Z,3,REGULAR,3pt,Jump Shot,[],203081,68.54467805519053,25.49019607843137,1610612749,61,71,2025-03-09T02:36:33Z,3570000,False,-123.0,243.0,1,right,MISS D. Lillard 27' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
363,PT07M02.00S,2025-03-09T02:36:25.5Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,61,71,2025-03-09T02:36:33Z,3580000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,362.0,5.0,4.0,1.0,,,,,,,,,,,,,,
364,PT06M56.00S,2025-03-09T02:36:31.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.178055190538765,49.754901960784316,1610612753,61,73,2025-03-09T02:36:37Z,3590000,False,1.0,15.0,1,left,P. Banchero driving Layup (16 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,16.0,,,,,,,,,,,,,
366,PT06M44.00S,2025-03-09T02:36:42.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.64323258869908,48.529411764705884,1610612749,63,73,2025-03-09T02:36:47Z,3610000,False,-7.0,7.0,1,right,D. Lillard driving finger roll Layup (21 PTS),[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,21.0,,,,,,,,,,,,,
367,PT06M31.00S,2025-03-09T02:36:55.8Z,3,REGULAR,2pt,Jump Shot,[],1630532,9.806176084099869,68.38235294117648,1610612753,63,73,2025-03-09T02:38:21Z,3620000,False,-92.0,40.0,1,left,MISS F. Wagner 10' floating Shot,[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,10.01,Missed,,,,,,,,,,,,,,,,,,
368,PT06M28.00S,2025-03-09T02:36:58.8Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,63,73,2025-03-09T02:37:05Z,3630000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,367.0,2.0,2.0,0.0,,,,,,,,,,,,,,
369,PT06M18.00S,2025-03-09T02:37:12.2Z,3,REGULAR,foul,personal,[],1630175,,,1610612749,63,73,2025-03-09T02:37:22Z,3640000,False,,,0,,C. Anthony personal FOUL (3 PF),"[1630175, 1627752]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101284.0,3.0,0.0,,,,Prince,1627752.0,,
371,PT06M18.00S,2025-03-09T02:37:23.2Z,3,REGULAR,substitution,out,[],1628398,,,1610612749,63,73,2025-03-09T02:37:30Z,3660000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M18.00S,2025-03-09T02:37:23.2Z,3,REGULAR,substitution,in,[],1631260,,,1610612749,63,73,2025-03-09T02:37:30Z,3670000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M03.00S,2025-03-09T02:38:55.0Z,3,REGULAR,2pt,Jump Shot,[],203081,78.53153745072274,21.568627450980394,1610612749,63,73,2025-03-09T02:39:01Z,3690000,False,-142.0,149.0,1,right,MISS D. Lillard 20' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,20.62,Missed,,,,,,,,,,,,,,,,,,
375,PT06M00.00S,2025-03-09T02:38:58.0Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,63,73,2025-03-09T02:39:01Z,3700000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,374.0,4.0,3.0,1.0,,,,,,,,,,,,,,
376,PT05M47.00S,2025-03-09T02:39:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.521024967148489,50.0,1610612753,63,75,2025-03-09T02:39:31Z,3710000,False,0.0,9.0,1,left,C. Anthony driving finger roll Layup (14 PTS),[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,14.0,,,,,,,,,,,,,
377,PT05M29.00S,2025-03-09T02:39:28.5Z,3,REGULAR,3pt,Jump Shot,[],201572,66.44218134034165,56.127450980392155,1610612749,66,75,2025-03-09T02:39:34Z,3720000,False,31.0,263.0,1,right,B. Lopez 26' 3PT  (8 PTS) (A. Green 1 AST),"[201572, 1631260]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,26.47,Made,,,,,8.0,A. Green,1631260.0,1.0,,,,,,,,,,
379,PT05M20.00S,2025-03-09T02:39:38.2Z,3,REGULAR,3pt,Jump Shot,[],1630175,34.641918528252305,51.9607843137255,1610612753,66,78,2025-03-09T02:39:46Z,3740000,False,-10.0,273.0,1,left,C. Anthony 27' 3PT  (17 PTS) (F. Wagner 4 AST),"[1630175, 1630532]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,27.33,Made,,,,,17.0,F. Wagner,1630532.0,4.0,,,,,,,,,,
381,PT05M19.00S,2025-03-09T02:39:46.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,66,78,2025-03-09T02:39:46Z,3760000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M05.00S,2025-03-09T02:42:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.40932982917214,47.794117647058826,1610612749,66,78,2025-03-09T02:42:57Z,3770000,False,-11.0,28.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
383,PT05M03.00S,2025-03-09T02:42:53.9Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,66,78,2025-03-09T02:42:57Z,3780000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,382.0,8.0,5.0,3.0,,,,,,,,,,,,,,
384,PT05M02.00S,2025-03-09T02:42:54.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,93.64323258869908,46.81372549019608,1610612749,68,78,2025-03-09T02:42:59Z,3790000,False,-16.0,7.0,1,right,G. Antetokounmpo putback Layup (20 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,20.0,,,,,,,,,,,,,
385,PT04M46.00S,2025-03-09T02:43:10.8Z,3,REGULAR,2pt,Jump Shot,[],203484,5.206964520367937,85.29411764705883,1610612753,68,78,2025-03-09T02:43:16Z,3800000,False,-176.0,-4.0,1,left,MISS K. Caldwell-Pope 17' step back Shot,[203484],1610612753.0,ORL,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,17.65,Missed,,,,,,,,,,,,,,,,,,
386,PT04M43.00S,2025-03-09T02:43:13.8Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612749,68,78,2025-03-09T02:43:16Z,3810000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left,,,385.0,3.0,3.0,0.0,,,,,,,,,,,,,,
389,PT04M33.00S,2025-03-09T02:43:49.6Z,3,REGULAR,turnover,out-of-bounds,[],203081,,,1610612749,68,78,2025-03-09T02:43:57Z,3840000,False,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (4 TO),[203081],1610612749.0,MIL,bad pass,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2005.0,,,4.0,,,,,,
390,PT04M20.00S,2025-03-09T02:44:14.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612753,68,78,2025-03-09T02:44:31Z,3850000,False,,,0,,T. Prince shooting personal FOUL (2 PF) (Banchero 2 FT),"[1627752, 1631094]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,2.0,1.0,,,,Banchero,1631094.0,,
392,PT04M20.00S,2025-03-09T02:44:41.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,68,79,2025-03-09T02:44:41Z,3870000,False,,,0,,P. Banchero Free Throw 1 of 2 (17 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
393,PT04M20.00S,2025-03-09T02:44:43.0Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,68,79,2025-03-09T02:44:49Z,3880000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M20.00S,2025-03-09T02:44:43.0Z,3,REGULAR,substitution,in,[],1641710,,,1610612753,68,79,2025-03-09T02:44:49Z,3890000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M20.00S,2025-03-09T02:45:07.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,68,80,2025-03-09T02:45:07Z,3900000,False,,,0,,P. Banchero Free Throw 2 of 2 (18 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
396,PT04M11.00S,2025-03-09T02:45:20.3Z,3,REGULAR,foul,personal,[],1630175,,,1610612749,68,80,2025-03-09T02:45:30Z,3910000,False,,,0,,C. Anthony personal FOUL (4 PF),"[1630175, 1631260]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2005.0,4.0,0.0,,,,Green,1631260.0,,
398,PT04M11.00S,2025-03-09T02:45:31.9Z,3,REGULAR,substitution,out,[],1627752,,,1610612749,68,80,2025-03-09T02:45:37Z,3930000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M11.00S,2025-03-09T02:45:31.9Z,3,REGULAR,substitution,in,[],1628398,,,1610612749,68,80,2025-03-09T02:45:37Z,3940000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M04.00S,2025-03-09T02:45:46.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.38042049934296,49.01960784313725,1610612749,70,80,2025-03-09T02:45:52Z,3950000,False,-5.0,10.0,1,right,G. Antetokounmpo driving DUNK (22 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,22.0,,,,,,,,,,,,,
401,PT03M44.00S,2025-03-09T02:46:06.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.1268068331143235,49.01960784313725,1610612753,70,82,2025-03-09T02:46:12Z,3960000,False,5.0,5.0,1,left,C. Anthony driving Layup (19 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,19.0,,,,,,,,,,,,,
402,PT03M27.00S,2025-03-09T02:46:23.8Z,3,REGULAR,3pt,Jump Shot,[],1628398,72.09264126149803,14.215686274509803,1610612749,70,82,2025-03-09T02:46:29Z,3970000,False,-179.0,210.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,27.57,Missed,,,,,,,,,,,,,,,,,,
403,PT03M24.00S,2025-03-09T02:46:27.1Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,70,82,2025-03-09T02:46:27Z,3980000,False,,,0,,C. Anthony REBOUND (Off:1 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,402.0,3.0,2.0,1.0,,,,,,,,,,,,,,
404,PT03M13.00S,2025-03-09T02:46:39.5Z,3,REGULAR,3pt,Jump Shot,[],1630175,30.831143232588698,75.24509803921569,1610612753,70,82,2025-03-09T02:47:15Z,3990000,False,-126.0,237.0,1,left,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
405,PT03M12.00S,2025-03-09T02:46:40.5Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,70,82,2025-03-09T02:50:08Z,4000000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,404.0,4.0,4.0,0.0,,,,,,,,,,,,,,
408,PT03M12.00S,2025-03-09T02:47:13.6Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612749,70,82,2025-03-09T03:13:18Z,4030000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M12.00S,2025-03-09T02:47:19.9Z,3,REGULAR,substitution,out,[],1628976,,,1610612749,70,82,2025-03-09T02:50:49Z,4035000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M12.00S,2025-03-09T02:47:19.9Z,3,REGULAR,substitution,in,[],1628371,,,1610612749,70,82,2025-03-09T02:50:49Z,4037500,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M12.00S,2025-03-09T02:47:19.9Z,3,REGULAR,substitution,out,[],1630175,,,1610612749,70,82,2025-03-09T02:51:13Z,4038750,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M12.00S,2025-03-09T02:47:19.9Z,3,REGULAR,substitution,in,[],203914,,,1610612749,70,82,2025-03-09T02:51:13Z,4039375,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M50.00S,2025-03-09T02:49:40.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.85479632063075,49.754901960784316,1610612749,72,82,2025-03-09T02:49:45Z,4050000,False,-1.0,15.0,1,right,G. Antetokounmpo driving Layup (24 PTS) (D. Lillard 3 AST),"[203507, 203081]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,24.0,D. Lillard,203081.0,3.0,,,,,,,,,,
412,PT02M39.00S,2025-03-09T02:49:52.6Z,3,REGULAR,2pt,Jump Shot,[],1628371,4.28712220762155,74.50980392156863,1610612753,72,84,2025-03-09T02:50:03Z,4070000,False,-123.0,-12.0,1,left,J. Isaac 12' Jump Shot (4 PTS) (P. Banchero 2 AST),"[1628371, 1631094]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,12.31,Made,,,,,4.0,P. Banchero,1631094.0,2.0,,,,,,,,,,
414,PT02M19.00S,2025-03-09T02:50:15.6Z,3,REGULAR,turnover,traveling,[],203507,,,1610612749,72,84,2025-03-09T02:50:32Z,4090000,False,,,0,,G. Antetokounmpo traveling TURNOVER (1 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,202007.0,,,1.0,,,,,,
415,PT02M19.00S,2025-03-09T02:50:25.9Z,3,REGULAR,substitution,out,[],201572,,,1610612753,72,84,2025-03-09T02:50:36Z,4100000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT02M19.00S,2025-03-09T02:50:25.9Z,3,REGULAR,substitution,out,[],203507,,,1610612753,72,84,2025-03-09T02:50:36Z,4110000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M19.00S,2025-03-09T02:50:25.9Z,3,REGULAR,substitution,in,[],1630579,,,1610612753,72,84,2025-03-09T02:50:36Z,4120000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M19.00S,2025-03-09T02:50:25.9Z,3,REGULAR,substitution,in,[],1629645,,,1610612753,72,84,2025-03-09T02:50:36Z,4130000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M19.00S,2025-03-09T02:50:25.9Z,3,REGULAR,substitution,out,[],203484,,,1610612753,72,84,2025-03-09T02:53:02Z,4135000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M19.00S,2025-03-09T02:50:25.9Z,3,REGULAR,substitution,in,[],1631216,,,1610612753,72,84,2025-03-09T02:53:02Z,4137500,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M08.00S,2025-03-09T02:50:56.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203081,,,1610612753,72,84,2025-03-09T02:51:08Z,4140000,False,,,0,,D. Lillard shooting personal FOUL (3 PF) (Banchero 2 FT),"[203081, 1631094]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101284.0,3.0,0.0,,,,Banchero,1631094.0,,
437,PT02M08.00S,2025-03-09T02:51:08.2Z,3,REGULAR,substitution,in,[],1628976,,,1610612753,72,84,2025-03-09T02:53:14Z,4158750,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M08.00S,2025-03-09T02:51:08.2Z,3,REGULAR,substitution,out,[],1631216,,,1610612753,72,84,2025-03-09T02:58:27Z,4159687,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M08.00S,2025-03-09T02:51:20.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,72,85,2025-03-09T02:51:20Z,4160000,False,,,0,,P. Banchero Free Throw 1 of 2 (19 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
426,PT02M08.00S,2025-03-09T02:51:20.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,72,85,2025-03-09T02:51:41Z,4170000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT02M05.00S,2025-03-09T02:51:23.2Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612749,72,85,2025-03-09T02:51:41Z,4180000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,426.0,2.0,2.0,0.0,,,,,,,,,,,,,,
428,PT01M54.00S,2025-03-09T02:51:53.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612749,72,85,2025-03-09T02:52:31Z,4190000,False,,,0,,P. Banchero shooting personal FOUL (3 PF) (Kuzma 2 FT),"[1631094, 1628398]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101284.0,3.0,0.0,,,,Kuzma,1628398.0,,
