actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
265,PT03M14.00S,2024-11-21T01:30:47.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,65,48,2024-11-21T01:30:47Z,2560000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M14.00S,2024-11-21T01:32:59.8Z,2,REGULAR,substitution,out,[],1626153,,,1610612741,65,48,2024-11-21T01:33:43Z,2570000,False,,,0,,SUB out: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M14.00S,2024-11-21T01:32:59.8Z,2,REGULAR,substitution,in,[],203081,,,1610612741,65,48,2024-11-21T01:33:43Z,2580000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M14.00S,2024-11-21T01:34:13.3Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,65,49,2024-11-21T01:34:13Z,2590000,False,,,0,,Z. LaVine Free Throw 1 of 2 (14 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,Made,,,,,14.0,,,,,,,
273,PT03M14.00S,2024-11-21T01:34:28.2Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,65,50,2024-11-21T01:34:28Z,2600000,False,,,0,,Z. LaVine Free Throw 2 of 2 (15 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,Made,,,,,15.0,,,,,,,
274,PT02M59.00S,2024-11-21T01:34:47.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,83.65637319316689,46.568627450980394,1610612749,67,50,2024-11-21T01:34:52Z,2610000,False,-17.0,101.0,1,right,D. Lillard 10' driving floating Jump Shot (13 PTS) (B. Lopez 2 AST),"[203081, 201572]",1610612749.0,MIL,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.26,Made,,,,,13.0,B. Lopez,201572.0,2.0,,,,
276,PT02M47.00S,2024-11-21T01:34:59.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,15.062417871222076,34.55882352941176,1610612741,67,50,2024-11-21T01:35:04Z,2630000,False,77.0,89.0,1,left,MISS N. Vučević 11' pullup Shot,[202696],1610612741.0,CHI,pullup,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,11.79,Missed,,,,,,,,,,,,
277,PT02M44.00S,2024-11-21T01:35:02.7Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,67,50,2024-11-21T01:35:04Z,2640000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,276.0,3.0,3.0,0.0,,,,,,,,
278,PT02M33.00S,2024-11-21T01:35:13.6Z,2,REGULAR,2pt,Jump Shot,[],203507,78.3180026281209,57.475490196078425,1610612749,67,50,2024-11-21T01:36:51Z,2650000,False,37.0,151.0,1,right,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,,,,15.59,Missed,,,,,,,,,,,,
279,PT02M30.00S,2024-11-21T01:35:16.6Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,67,50,2024-11-21T01:35:19Z,2660000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Center,,,,,,,,,278.0,3.0,3.0,0.0,,,,,,,,
280,PT02M27.00S,2024-11-21T01:35:20.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203897,31.35676741130092,72.79411764705883,1610612741,67,50,2024-11-21T01:35:26Z,2670000,False,-114.0,242.0,1,left,MISS Z. LaVine 26' running pullup 3PT,[203897],1610612741.0,CHI,running pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,26.78,Missed,,,,,,,,,,,,
281,PT02M23.00S,2024-11-21T01:35:24.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,67,50,2024-11-21T01:35:26Z,2680000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,280.0,3.0,3.0,0.0,,,,,,,,
282,PT02M09.00S,2024-11-21T01:35:37.5Z,2,REGULAR,2pt,Jump Shot,[],1629018,78.79434954007884,68.13725490196079,1610612749,67,50,2024-11-21T01:35:45Z,2690000,False,91.0,147.0,1,right,MISS G. Trent Jr. 17' pullup Shot,[1629018],1610612749.0,MIL,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,17.26,Missed,,,,,,,,,,,,
283,PT02M06.00S,2024-11-21T01:35:40.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,67,50,2024-11-21T01:35:45Z,2700000,False,,,0,,N. Vučević REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Right Center,,,,,,,,,282.0,3.0,2.0,1.0,,,,,,,,
284,PT01M58.00S,2024-11-21T01:35:48.9Z,2,REGULAR,3pt,Jump Shot,[],1630245,6.044678055190539,3.4543504901960786,1610612741,67,50,2024-11-21T01:35:55Z,2710000,False,233.0,4.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,,23.27,Missed,,,,,,,,,,,,
285,PT01M53.00S,2024-11-21T01:35:53.9Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612741,67,50,2024-11-21T01:35:55Z,2720000,False,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,,,,,,,,,284.0,2.0,1.0,1.0,,,,,,,,
286,PT01M48.00S,2024-11-21T01:35:58.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203897,18.528252299605782,92.91513480392157,1610612741,67,53,2024-11-21T01:36:08Z,2730000,False,-215.0,122.0,1,left,Z. LaVine 24' 3PT  (18 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,24.67,Made,,,,,18.0,,,,,,,
287,PT01M27.00S,2024-11-21T01:36:29.2Z,2,REGULAR,foul,personal,[],1630245,,,1610612749,67,53,2024-11-21T01:36:39Z,2740000,False,,,0,,A. Dosunmu personal FOUL (3 PF),"[1630245, 203081]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,1627534.0,3.0,0.0,Lillard,203081.0,,,,,,,,,,,,,,,
289,PT01M27.00S,2024-11-21T01:36:37.4Z,2,REGULAR,substitution,out,[],201572,,,1610612749,67,53,2024-11-21T01:36:41Z,2760000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M27.00S,2024-11-21T01:36:37.4Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,67,53,2024-11-21T01:36:41Z,2770000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M27.00S,2024-11-21T01:36:48.8Z,2,REGULAR,substitution,out,[],1630245,,,1610612749,67,53,2024-11-21T01:36:53Z,2780000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M27.00S,2024-11-21T01:36:48.8Z,2,REGULAR,substitution,in,[],1630581,,,1610612749,67,53,2024-11-21T01:36:53Z,2790000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M19.00S,2024-11-21T01:37:20.0Z,2,REGULAR,turnover,traveling,[],1626171,,,1610612749,67,53,2024-11-21T01:37:35Z,2800000,False,,,0,,B. Portis traveling TURNOVER (2 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,,,,,2.0,,,,,,,,,,,,,,
294,PT00M58.70S,2024-11-21T01:38:01.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203897,3.416557161629435,91.68964460784314,1610612741,67,55,2024-11-21T01:43:53Z,2810000,False,-208.0,-20.0,1,left,Z. LaVine 20' step back Jump Shot (20 PTS) (N. Vučević 3 AST),"[203897, 202696]",1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,,,,,,,20.94,Made,,,,,20.0,N. Vučević,202696.0,3.0,,,,
296,PT00M50.60S,2024-11-21T01:38:09.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612749,67,55,2024-11-21T01:38:24Z,2830000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[202696, 203507]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,2530.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
298,PT00M50.60S,2024-11-21T01:38:49.5Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,68,55,2024-11-21T01:38:49Z,2850000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,Made,,,,,12.0,,,,,,,
299,PT00M50.60S,2024-11-21T01:39:10.6Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,69,55,2024-11-21T01:39:10Z,2860000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,
300,PT00M25.20S,2024-11-21T01:39:37.1Z,2,REGULAR,3pt,Jump Shot,[],1629632,11.12023653088042,4.901960784313726,1610612741,69,55,2024-11-21T01:39:42Z,2870000,False,225.0,52.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,,,,,23.14,Missed,,,,,,,,,,,,
301,PT00M22.10S,2024-11-21T01:39:40.2Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612741,69,55,2024-11-21T01:39:40Z,2880000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,,,,300.0,2.0,1.0,1.0,,,,,,,,
302,PT00M18.20S,2024-11-21T01:39:46.9Z,2,REGULAR,foul,offensive,['inpenalty'],1629632,,,1610612741,69,55,2024-11-21T01:39:57Z,2890000,False,,,0,,C. White charge offensive FOUL (2 PF),"[1629632, 1627752]",1610612741.0,CHI,charge,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,2530.0,2.0,0.0,Prince,1627752.0,,,,,,,,,,,,,,,
304,PT00M18.20S,2024-11-21T01:39:46.9Z,2,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,69,55,2024-11-21T01:39:46Z,2910000,False,,,0,,C. White offensive foul TURNOVER (3 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,,,,3.0,,,,,,,,,,,,,,
306,PT00M06.10S,2024-11-21T01:40:43.4Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612749,69,55,2024-11-21T01:42:20Z,2930000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1628470]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,1.0,,,,,,,,,,,,,Craig,1628470.0
307,PT00M06.10S,2024-11-21T01:40:43.4Z,2,REGULAR,steal,,[],1628470,,,1610612741,69,55,2024-11-21T01:40:46Z,2940000,False,,,0,,T. Craig STEAL (1 STL),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
308,PT00M00.80S,2024-11-21T01:40:46.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629632,7.835085413929041,50.245098039215684,1610612741,69,57,2024-11-21T01:43:08Z,2950000,False,-1.0,21.0,1,left,C. White running Layup (7 PTS) (T. Craig 1 AST),"[1629632, 1628470]",1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,2.11,Made,,,,,7.0,T. Craig,1628470.0,1.0,,,,
310,PT00M00.30S,2024-11-21T01:40:53.0Z,2,REGULAR,3pt,Jump Shot,[],203507,73.53810775295663,12.254901960784313,1610612749,69,57,2024-11-21T01:42:59Z,2970000,False,-189.0,196.0,1,right,MISS G. Antetokounmpo 27' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,27.22,Missed,,,,,,,,,,,,
311,PT00M00.10S,2024-11-21T01:40:53.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,69,57,2024-11-21T01:42:59Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,310.0,,,,,,,,,,,
312,PT00M00.00S,2024-11-21T01:41:08.4Z,2,REGULAR,period,end,[],0,,,1610612749,69,57,2024-11-21T01:41:08Z,2990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-11-21T01:56:31.0Z,3,REGULAR,substitution,out,['startperiod'],1629018,,,1610612749,69,57,2024-11-21T01:56:47Z,3000000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-11-21T01:56:31.0Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,69,57,2024-11-21T01:56:47Z,3010000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-11-21T01:56:31.0Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,69,57,2024-11-21T01:56:47Z,3020000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-11-21T01:56:31.0Z,3,REGULAR,substitution,in,['startperiod'],1641748,,,1610612749,69,57,2024-11-21T01:56:47Z,3030000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-11-21T01:56:55.9Z,3,REGULAR,period,start,[],0,,,1610612741,69,57,2024-11-21T01:56:55Z,3040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M43.00S,2024-11-21T01:57:11.8Z,3,REGULAR,turnover,bad pass,[],203897,,,1610612741,69,57,2024-11-21T01:57:18Z,3050000,False,,,0,,Z. LaVine bad pass TURNOVER (2 TO),"[203897, 201572]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,,,,,,2.0,,,,,,,,,,,,,Lopez,201572.0
320,PT11M43.00S,2024-11-21T01:57:11.8Z,3,REGULAR,steal,,[],201572,,,1610612749,69,57,2024-11-21T01:57:14Z,3060000,False,,,0,,B. Lopez STEAL (2 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
321,PT11M40.00S,2024-11-21T01:57:15.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,6.652431011826544,49.01960784313725,1610612749,71,57,2024-11-21T01:57:24Z,3070000,False,5.0,10.0,1,left,G. Antetokounmpo running DUNK (15 PTS) (D. Lillard 7 AST),"[203507, 203081]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,1.11,Made,,,,,15.0,D. Lillard,203081.0,7.0,,,,
323,PT11M16.00S,2024-11-21T01:57:38.5Z,3,REGULAR,3pt,Jump Shot,[],1628470,94.56307490144546,95.34313725490196,1610612741,71,60,2024-11-21T01:57:43Z,3090000,False,227.0,-1.0,1,right,T. Craig 3PT  (10 PTS) (J. Giddey 2 AST),"[1628470, 1630581]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,,,,,,,22.67,Made,,,,,10.0,J. Giddey,1630581.0,2.0,,,,
325,PT10M57.00S,2024-11-21T01:57:58.4Z,3,REGULAR,3pt,Jump Shot,[],203081,30.831143232588698,25.245098039215684,1610612749,71,60,2024-11-21T01:58:03Z,3110000,False,124.0,237.0,1,left,MISS D. Lillard 26' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,26.77,Missed,,,,,,,,,,,,
326,PT10M53.00S,2024-11-21T01:58:01.4Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,71,60,2024-11-21T01:58:01Z,3120000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,325.0,1.0,1.0,0.0,,,,,,,,
327,PT10M48.00S,2024-11-21T01:58:06.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629632,93.64323258869908,50.98039215686274,1610612741,71,62,2024-11-21T01:58:45Z,3130000,False,5.0,7.0,1,right,C. White running Layup (9 PTS),[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,0.88,Made,,,,,9.0,,,,,,,
328,PT10M22.00S,2024-11-21T01:58:32.3Z,3,REGULAR,2pt,Jump Shot,[],203507,24.0473061760841,48.47579656862745,1610612749,73,62,2024-11-21T01:59:11Z,3140000,False,8.0,174.0,1,left,G. Antetokounmpo 17' pullup Jump Shot (17 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,17.37,Made,,,,,17.0,,,,,,,
329,PT10M02.00S,2024-11-21T01:58:53.0Z,3,REGULAR,3pt,Jump Shot,[],1628470,72.48685939553219,12.990196078431374,1610612741,73,62,2024-11-21T01:58:58Z,3150000,False,-185.0,206.0,1,right,MISS T. Craig 27' 3PT,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,,,,,27.7,Missed,,,,,,,,,,,,
330,PT09M58.00S,2024-11-21T01:58:57.0Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,73,62,2024-11-21T01:58:58Z,3160000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,329.0,3.0,3.0,0.0,,,,,,,,
331,PT09M49.00S,2024-11-21T01:59:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.915243101182654,48.03921568627451,1610612749,73,62,2024-11-21T01:59:13Z,3170000,False,10.0,13.0,1,left,MISS G. Antetokounmpo Layup,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,1.59,Missed,,,,,,,,,,,,
332,PT09M47.00S,2024-11-21T01:59:07.7Z,3,REGULAR,rebound,offensive,[],1641748,,,1610612749,73,62,2024-11-21T01:59:37Z,3180000,False,,,0,,A. Jackson Jr. REBOUND (Off:2 Def:0),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,331.0,2.0,0.0,2.0,,,,,,,,
333,PT09M44.00S,2024-11-21T01:59:11.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203081,26.363337713534822,14.705882352941178,1610612749,73,62,2024-11-21T01:59:18Z,3190000,False,176.0,195.0,1,left,MISS D. Lillard 26' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,26.32,Missed,,,,,,,,,,,,
334,PT09M44.00S,2024-11-21T01:59:11.2Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,73,62,2024-11-21T01:59:18Z,3200000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,333.0,2.0,2.0,0.0,,,,,,,,
335,PT09M33.00S,2024-11-21T01:59:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.51182654402102,51.225490196078425,1610612741,73,64,2024-11-21T02:02:01Z,3210000,False,6.0,8.0,1,right,C. White driving finger roll Layup (11 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,1.05,Made,,,,,11.0,,,,,,,
336,PT09M18.00S,2024-11-21T01:59:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.652431011826544,49.26470588235294,1610612749,75,64,2024-11-21T01:59:57Z,3220000,False,4.0,10.0,1,left,G. Antetokounmpo driving Layup (19 PTS) (D. Lillard 8 AST),"[203507, 203081]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,1.07,Made,,,,,19.0,D. Lillard,203081.0,8.0,,,,
338,PT09M18.00S,2024-11-21T01:59:44.1Z,3,REGULAR,foul,personal,['1freethrow'],203897,,,1610612749,75,64,2024-11-21T01:59:57Z,3240000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[203897, 203507]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1628954.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
340,PT09M18.00S,2024-11-21T02:00:25.5Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,75,64,2024-11-21T02:00:27Z,3260000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
341,PT09M15.00S,2024-11-21T02:00:28.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,75,64,2024-11-21T02:00:27Z,3270000,False,,,0,,N. Vučević REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,340.0,4.0,3.0,1.0,,,,,,,,
342,PT09M08.00S,2024-11-21T02:00:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,90.75229960578186,50.49019607843137,1610612741,75,64,2024-11-21T02:00:46Z,3280000,False,2.0,34.0,1,right,MISS J. Giddey driving finger roll Layup,[1630581],1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,3.45,Missed,,,,,,,,,,,,
343,PT09M05.00S,2024-11-21T02:00:36.6Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,75,64,2024-11-21T02:00:46Z,3290000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,342.0,4.0,4.0,0.0,,,,,,,,
344,PT09M00.00S,2024-11-21T02:00:45.2Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612749,75,64,2024-11-21T02:02:40Z,3300000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 202696]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,2.0,,,,,,,,,,,,,Vučević,202696.0
345,PT09M00.00S,2024-11-21T02:00:45.2Z,3,REGULAR,steal,,[],202696,,,1610612741,75,64,2024-11-21T02:01:56Z,3310000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
346,PT08M50.00S,2024-11-21T02:00:51.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203897,68.15045992115637,64.95098039215686,1610612741,75,67,2024-11-21T02:00:57Z,3320000,False,75.0,247.0,1,right,Z. LaVine 25' 3PT step back (23 PTS) (N. Vučević 4 AST),"[203897, 202696]",1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,25.8,Made,,,,,23.0,N. Vučević,202696.0,4.0,,,,
348,PT08M50.00S,2024-11-21T02:01:03.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,75,67,2024-11-21T02:01:08Z,3340000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT08M36.00S,2024-11-21T02:04:31.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.178055190538765,50.49019607843137,1610612749,77,67,2024-11-21T02:04:38Z,3350000,False,-2.0,15.0,1,left,G. Antetokounmpo driving finger roll Layup (21 PTS) (D. Lillard 9 AST),"[203507, 203081]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,1.52,Made,,,,,21.0,D. Lillard,203081.0,9.0,,,,
351,PT08M24.00S,2024-11-21T02:04:47.4Z,3,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,77,67,2024-11-21T02:04:56Z,3370000,False,,,0,,Z. LaVine step out-of-bounds TURNOVER (3 TO),[203897],1610612741.0,CHI,step,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,1628954.0,,,,,3.0,,,,,,,,,,,,,,
