actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
337,PT00M00.00S,2026-02-07T21:10:02.7Z,2,REGULAR,period,end,[],0,,,1610612764,80,47,2026-02-07T21:10:02Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2026-02-07T21:24:48.2Z,3,REGULAR,substitution,out,['startperiod'],1642879,,,1610612764,80,47,2026-02-07T21:25:27Z,3320000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2026-02-07T21:24:48.2Z,3,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,80,47,2026-02-07T21:25:27Z,3330000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2026-02-07T21:24:48.2Z,3,REGULAR,substitution,in,['startperiod'],1642849,,,1610612764,80,47,2026-02-07T21:25:27Z,3340000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2026-02-07T21:24:48.2Z,3,REGULAR,substitution,in,['startperiod'],1641774,,,1610612764,80,47,2026-02-07T21:25:27Z,3350000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2026-02-07T21:25:20.4Z,3,REGULAR,period,start,[],0,,,1610612764,80,47,2026-02-07T21:25:27Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M46.00S,2026-02-07T21:25:33.7Z,3,REGULAR,3pt,Jump Shot,[],1641774,67.49342969776609,36.51960784313725,1610612764,80,50,2026-02-07T21:32:47Z,3370000,False,-67.0,253.0,1,right,T. Vukcevic 26' 3PT pullup (9 PTS),[1641774],1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,Made,,9.0,26.19,,,,,,,,,,,
347,PT11M30.00S,2026-02-07T21:25:52.5Z,3,REGULAR,foul,personal,[],1642267,,,1610612751,80,50,2026-02-07T21:25:58Z,3380000,False,,,0,,B. Carrington personal FOUL (2 PF),"[1642267, 1642849]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,101284.0,2.0,0.0,Traore,1642849.0,,,,,,,,,,,,,,,
349,PT11M26.00S,2026-02-07T21:26:19.5Z,3,REGULAR,foul,personal,[],1642860,,,1610612751,80,50,2026-02-07T21:26:43Z,3400000,False,,,0,,W. Riley personal FOUL (3 PF),"[1642860, 1642856]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Mid-Range,16-24 Right,1627529.0,3.0,0.0,Dëmin,1642856.0,,,,,,,,,,,,,,,
351,PT11M13.00S,2026-02-07T21:26:44.0Z,3,REGULAR,3pt,Jump Shot,[],1642856,2.8416557161629434,97.79411764705883,1610612751,80,50,2026-02-07T21:26:48Z,3420000,False,-239.0,-26.0,1,left,MISS E. Dëmin 24' 3PT - blocked,"[1642856, 1630551]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,24.04,,,,,,,,,,Champagnie,1630551.0
352,PT11M13.00S,2026-02-07T21:26:44.0Z,3,REGULAR,block,,[],1630551,,,1610612751,80,50,2026-02-07T21:26:48Z,3430000,False,,,0,,J. Champagnie BLOCK (2 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
353,PT11M09.00S,2026-02-07T21:26:48.0Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,80,50,2026-02-07T21:26:48Z,3440000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Left Corner 3,24+ Left,,,,,,,351.0,,,2.0,2.0,0.0,,,,,,,,
354,PT11M00.00S,2026-02-07T21:26:57.5Z,3,REGULAR,2pt,Jump Shot,[],1641774,80.23981603153744,73.52941176470588,1610612764,80,50,2026-02-07T21:27:02Z,3450000,False,118.0,133.0,1,right,MISS T. Vukcevic 17' pullup Shot,[1641774],1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,17.77,,,,,,,,,,,
355,PT10M57.00S,2026-02-07T21:27:00.5Z,3,REGULAR,rebound,offensive,[],1630551,,,1610612764,80,50,2026-02-07T21:27:02Z,3460000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right Center,,,,,,,354.0,,,6.0,4.0,2.0,,,,,,,,
356,PT10M54.00S,2026-02-07T21:27:03.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642364,93.9060446780552,4.411764705882353,1610612764,80,50,2026-02-07T21:27:07Z,3470000,False,-228.0,5.0,1,right,MISS J. Watkins 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.8,,,,,,,,,,,
357,PT10M51.00S,2026-02-07T21:27:06.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,80,50,2026-02-07T21:27:07Z,3480000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,356.0,,,3.0,2.0,1.0,,,,,,,,
358,PT10M44.00S,2026-02-07T21:27:13.1Z,3,REGULAR,3pt,Jump Shot,[],1641730,24.392247043363994,17.892156862745097,1610612751,80,50,2026-02-07T21:27:20Z,3490000,False,161.0,177.0,1,left,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,23.88,,,,,,,,,,,
359,PT10M40.00S,2026-02-07T21:27:17.1Z,3,REGULAR,rebound,defensive,[],1642860,,,1610612764,80,50,2026-02-07T21:27:20Z,3500000,False,,,0,,W. Riley REBOUND (Off:0 Def:2),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,,,,,358.0,,,2.0,2.0,0.0,,,,,,,,
360,PT10M31.00S,2026-02-07T21:27:28.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,92.72339027595268,44.11764705882353,1610612764,80,52,2026-02-07T21:27:32Z,3510000,False,-29.0,16.0,1,right,T. Vukcevic cutting Layup (11 PTS) (W. Riley 1 AST),"[1641774, 1642860]",1610612764.0,WAS,cutting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,3.34,,,,W. Riley,1642860.0,1.0,,,,,
362,PT10M31.00S,2026-02-07T21:27:31.1Z,3,REGULAR,foul,personal,['1freethrow'],1641730,,,1610612764,80,52,2026-02-07T21:27:40Z,3530000,False,,,0,,N. Clowney shooting personal FOUL (2 PF) (Vukcevic 1 FT),"[1641730, 1641774]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,1627529.0,2.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,,,,
364,PT10M31.00S,2026-02-07T21:27:52.7Z,3,REGULAR,freethrow,1 of 1,[],1641774,,,1610612764,80,53,2026-02-07T21:27:52Z,3550000,False,,,0,,T. Vukcevic Free Throw 1 of 1 (12 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
365,PT10M14.00S,2026-02-07T21:28:12.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,6.389618922470433,47.794117647058826,1610612751,82,53,2026-02-07T21:28:17Z,3560000,False,11.0,8.0,1,left,N. Traore cutting finger roll Layup (7 PTS) (N. Claxton 3 AST),"[1642849, 1629651]",1610612751.0,BKN,cutting finger roll,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,1.34,,,,N. Claxton,1629651.0,3.0,,,,,
367,PT10M04.00S,2026-02-07T21:28:21.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,93.24901445466492,50.73529411764706,1610612764,82,53,2026-02-07T21:28:25Z,3580000,False,4.0,11.0,1,right,MISS W. Riley driving Layup - blocked,"[1642860, 1641730]",1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.16,,,,,,,,,,Clowney,1641730.0
368,PT10M04.00S,2026-02-07T21:28:21.8Z,3,REGULAR,block,,[],1641730,,,1610612764,82,53,2026-02-07T21:28:24Z,3590000,False,,,0,,N. Clowney BLOCK (1 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT10M02.00S,2026-02-07T21:28:23.8Z,3,REGULAR,rebound,offensive,[],1630551,,,1610612764,82,53,2026-02-07T21:28:25Z,3600000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,367.0,,,7.0,4.0,3.0,,,,,,,,
370,PT10M02.00S,2026-02-07T21:28:26.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,95.3515111695138,53.431372549019606,1610612764,82,55,2026-02-07T21:28:30Z,3610000,False,17.0,-9.0,1,right,J. Champagnie Layup (19 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,Made,,19.0,1.93,,,,,,,,,,,
371,PT10M02.00S,2026-02-07T21:28:30.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,82,55,2026-02-07T21:28:30Z,3620000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M47.00S,2026-02-07T21:31:41.0Z,3,REGULAR,2pt,Hook,[],1629651,7.835085413929041,65.93137254901961,1610612751,82,55,2026-02-07T21:32:05Z,3630000,False,-80.0,21.0,1,left,MISS N. Claxton 8' Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,8.24,,,,,,,,,,,
373,PT09M44.00S,2026-02-07T21:31:44.0Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,82,55,2026-02-07T21:31:46Z,3640000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:5),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,,372.0,,,8.0,5.0,3.0,,,,,,,,
374,PT09M25.00S,2026-02-07T21:32:03.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,82.07950065703022,57.35294117647059,1610612764,82,55,2026-02-07T21:32:08Z,3650000,False,37.0,116.0,1,right,MISS T. Vukcevic 12' turnaround Shot,[1641774],1610612764.0,WAS,turnaround,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,12.17,,,,,,,,,,,
375,PT09M25.00S,2026-02-07T21:32:03.0Z,3,REGULAR,rebound,offensive,[],1642860,,,1610612764,82,55,2026-02-07T21:32:08Z,3660000,False,,,0,,W. Riley REBOUND (Off:1 Def:2),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,374.0,,,3.0,2.0,1.0,,,,,,,,
376,PT09M20.00S,2026-02-07T21:32:07.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642860,90.3580814717477,49.01960784313725,1610612764,82,57,2026-02-07T21:32:12Z,3670000,False,-5.0,38.0,1,right,W. Riley putback Layup (8 PTS),[1642860],1610612764.0,WAS,putback,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,3.84,,,,,,,,,,,
377,PT09M05.00S,2026-02-07T21:32:22.9Z,3,REGULAR,3pt,Jump Shot,[],1629008,31.225361366622867,67.40196078431373,1610612751,82,57,2026-02-07T21:32:28Z,3680000,False,-87.0,241.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.62,,,,,,,,,,,
378,PT09M01.00S,2026-02-07T21:32:26.9Z,3,REGULAR,rebound,defensive,[],1641774,,,1610612764,82,57,2026-02-07T21:32:28Z,3690000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,,,,,377.0,,,1.0,1.0,0.0,,,,,,,,
379,PT08M55.00S,2026-02-07T21:32:32.9Z,3,REGULAR,2pt,Jump Shot,[],1630551,87.86136662286465,29.901960784313726,1610612764,82,57,2026-02-07T21:32:37Z,3700000,False,-100.0,62.0,1,right,MISS J. Champagnie 11' floating Shot,[1630551],1610612764.0,WAS,floating,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,11.79,,,,,,,,,,,
380,PT08M54.00S,2026-02-07T21:32:33.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,82,57,2026-02-07T21:32:37Z,3710000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,379.0,,,,,,,,,,,,,
382,PT08M54.00S,2026-02-07T21:32:42.5Z,3,REGULAR,substitution,out,[],1641774,,,1610612751,82,57,2026-02-07T21:32:46Z,3730000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M54.00S,2026-02-07T21:32:42.5Z,3,REGULAR,substitution,in,[],1630264,,,1610612751,82,57,2026-02-07T21:32:46Z,3740000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M41.00S,2026-02-07T21:33:01.6Z,3,REGULAR,3pt,Jump Shot,[],1641730,10.5946123521682,3.9215686274509802,1610612751,85,57,2026-02-07T21:33:05Z,3750000,False,230.0,47.0,1,left,N. Clowney 3PT  (11 PTS) (N. Traore 4 AST),"[1641730, 1642849]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,,,,Made,,11.0,23.52,,,,N. Traore,1642849.0,4.0,,,,,
386,PT08M18.00S,2026-02-07T21:33:23.0Z,3,REGULAR,2pt,Jump Shot,[],1642267,73.66951379763469,48.03921568627451,1610612764,85,57,2026-02-07T21:33:28Z,3770000,False,-10.0,195.0,1,right,MISS B. Carrington 19' step back Shot,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,19.52,,,,,,,,,,,
387,PT08M14.00S,2026-02-07T21:33:27.0Z,3,REGULAR,rebound,defensive,[],1642849,,,1610612751,85,57,2026-02-07T21:33:28Z,3780000,False,,,0,,N. Traore REBOUND (Off:0 Def:2),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,16-24 Center,,,,,,,386.0,,,2.0,2.0,0.0,,,,,,,,
388,PT08M10.00S,2026-02-07T21:33:34.4Z,3,REGULAR,turnover,out-of-bounds,[],1642849,,,1610612751,85,57,2026-02-07T21:33:43Z,3790000,False,,,0,,N. Traore bad pass out-of-bounds TURNOVER (1 TO),[1642849],1610612751.0,BKN,bad pass,,,Traore,N. Traore,,,,,Above the Break 3,24+ Right Center,1626302.0,,,,,,,,,,,,,,,1.0,,,,
389,PT07M56.00S,2026-02-07T21:33:55.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642860,88.78120893561103,24.754901960784316,1610612764,85,57,2026-02-07T21:34:00Z,3800000,False,-126.0,53.0,1,right,MISS W. Riley 13' step back Shot,[1642860],1610612764.0,WAS,step back,,,Riley,W. Riley,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,13.69,,,,,,,,,,,
390,PT07M54.00S,2026-02-07T21:33:57.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,85,57,2026-02-07T21:34:00Z,3810000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,389.0,,,,,,,,,,,,,
391,PT07M54.00S,2026-02-07T21:34:02.5Z,3,REGULAR,foul,personal,[],1629651,,,1610612764,85,57,2026-02-07T21:34:12Z,3820000,False,,,0,,N. Claxton loose ball personal FOUL (1 PF),"[1629651, 1630264]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,1.0,0.0,Gill,1630264.0,,,,,,,,,,,,,,,
393,PT07M49.00S,2026-02-07T21:34:34.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642267,67.23061760840999,51.470588235294116,1610612764,85,60,2026-02-07T21:34:41Z,3840000,False,7.0,256.0,1,right,B. Carrington 25' 3PT pullup (10 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,Made,,10.0,25.56,,,,,,,,,,,
394,PT07M49.00S,2026-02-07T21:34:39.5Z,3,REGULAR,foul,personal,['1freethrow'],1641730,,,1610612764,85,60,2026-02-07T21:35:59Z,3850000,False,,,0,,N. Clowney flagrant-type-1 personal FOUL (3 PF) (Carrington 1 FT),"[1641730, 1642267]",1610612751.0,BKN,flagrant-type-1,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,1627529.0,3.0,0.0,Carrington,1642267.0,,,,,,,,,,,,,,,
397,PT07M49.00S,2026-02-07T21:36:51.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1642267,,,1610612764,85,61,2026-02-07T21:36:56Z,3880000,False,,,0,,B. Carrington flagrant Free Throw 1 of 1 (11 PTS),[1642267],1610612764.0,WAS,flagrant,,,Carrington,B. Carrington,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
398,PT07M40.00S,2026-02-07T21:37:16.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630551,92.32917214191852,50.98039215686274,1610612764,85,63,2026-02-07T21:37:19Z,3890000,False,5.0,20.0,1,right,J. Champagnie cutting DUNK (21 PTS) (A. Gill 1 AST),"[1630551, 1630264]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,Made,,21.0,2.02,,,,A. Gill,1630264.0,1.0,,,,,
400,PT07M22.00S,2026-02-07T21:37:32.6Z,3,REGULAR,3pt,Jump Shot,[],1641730,7.835085413929041,95.58823529411765,1610612751,85,63,2026-02-07T21:37:39Z,3910000,False,-228.0,21.0,1,left,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.89,,,,,,,,,,,
401,PT07M19.00S,2026-02-07T21:37:35.6Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,85,63,2026-02-07T21:37:39Z,3920000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,400.0,,,4.0,2.0,2.0,,,,,,,,
402,PT07M17.00S,2026-02-07T21:37:38.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,30.699737187910642,66.91176470588235,1610612751,85,63,2026-02-07T21:37:42Z,3930000,False,-85.0,236.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.08,,,,,,,,,,,
403,PT07M13.00S,2026-02-07T21:37:42.3Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,85,63,2026-02-07T21:37:42Z,3940000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:6),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,402.0,,,9.0,6.0,3.0,,,,,,,,
404,PT07M07.00S,2026-02-07T21:37:48.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630264,92.32917214191852,50.49019607843137,1610612764,85,65,2026-02-07T21:47:00Z,3950000,False,2.0,20.0,1,right,A. Gill running Layup (9 PTS) (B. Carrington 4 AST),"[1630264, 1642267]",1610612764.0,WAS,running,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,1.98,,,,B. Carrington,1642267.0,4.0,,,,,
407,PT07M03.00S,2026-02-07T21:38:07.4Z,3,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612751,85,65,2026-02-07T21:38:37Z,3980000,False,,,0,,M. Porter Jr. bad pass out-of-bounds TURNOVER (3 TO),[1629008],1610612751.0,BKN,bad pass,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,1626302.0,,,,,,,,,,,,,,,3.0,,,,
408,PT07M03.00S,2026-02-07T21:38:12.7Z,3,REGULAR,substitution,out,[],1642856,,,1610612764,85,65,2026-02-07T21:38:33Z,3990000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M03.00S,2026-02-07T21:38:12.7Z,3,REGULAR,substitution,out,[],1641730,,,1610612764,85,65,2026-02-07T21:38:33Z,4000000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M03.00S,2026-02-07T21:38:12.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612764,85,65,2026-02-07T21:38:33Z,4010000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M03.00S,2026-02-07T21:38:12.7Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,85,65,2026-02-07T21:38:33Z,4020000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M03.00S,2026-02-07T21:38:12.7Z,3,REGULAR,substitution,out,[],1630551,,,1610612764,85,65,2026-02-07T21:38:33Z,4030000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M03.00S,2026-02-07T21:38:12.7Z,3,REGULAR,substitution,in,[],1642874,,,1610612764,85,65,2026-02-07T21:38:33Z,4040000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M03.00S,2026-02-07T21:38:12.7Z,3,REGULAR,substitution,in,[],1630549,,,1610612764,85,65,2026-02-07T21:38:33Z,4050000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M03.00S,2026-02-07T21:38:12.7Z,3,REGULAR,substitution,in,[],1642962,,,1610612764,85,65,2026-02-07T21:38:33Z,4060000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT07M03.00S,2026-02-07T21:38:12.7Z,3,REGULAR,substitution,in,[],1630536,,,1610612764,85,65,2026-02-07T21:38:33Z,4070000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M03.00S,2026-02-07T21:38:12.7Z,3,REGULAR,substitution,in,[],1642933,,,1610612764,85,65,2026-02-07T21:38:33Z,4080000,False,,,0,,SUB in: K. Gilbert,[1642933],1610612764.0,WAS,,,,Gilbert,K. Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M44.00S,2026-02-07T21:38:43.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642860,69.07030223390277,67.40196078431373,1610612764,85,68,2026-02-07T21:50:10Z,4090000,False,87.0,238.0,1,right,W. Riley 25' 3PT pullup (11 PTS),[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,11.0,25.36,,,,,,,,,,,
419,PT06M23.00S,2026-02-07T21:39:03.2Z,3,REGULAR,3pt,Jump Shot,[],1642849,9.017739816031538,3.9215686274509802,1610612751,88,68,2026-02-07T21:39:07Z,4100000,False,230.0,32.0,1,left,N. Traore 3PT  (10 PTS) (D. Wolf 2 AST),"[1642849, 1642874]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Right Corner 3,24+ Right,,,,,,Made,,10.0,23.27,,,,D. Wolf,1642874.0,2.0,,,,,
425,PT06M06.00S,2026-02-07T21:39:29.0Z,3,REGULAR,substitution,out,[],1629008,,,1610612764,88,68,2026-02-07T21:55:14Z,4160000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M06.00S,2026-02-07T21:39:29.0Z,3,REGULAR,substitution,out,[],1642849,,,1610612764,88,68,2026-02-07T21:55:14Z,4170000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M06.00S,2026-02-07T21:39:29.0Z,3,REGULAR,substitution,in,[],1642879,,,1610612764,88,68,2026-02-07T21:55:14Z,4180000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M06.00S,2026-02-07T21:39:29.0Z,3,REGULAR,substitution,in,[],1629611,,,1610612764,88,68,2026-02-07T21:55:14Z,4190000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
