actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
443,PT05M05.00S,2025-11-04T01:50:49.9Z,3,REGULAR,rebound,defensive,[],1642856,,,1610612751,76,81,2025-11-04T01:50:50Z,4280000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:1),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,441.0,1.0,1.0,0.0,,,,,,,,,,,
444,PT04M59.00S,2025-11-04T01:50:55.2Z,3,REGULAR,3pt,Jump Shot,[],1630560,64.99671484888306,47.794117647058826,1610612751,76,81,2025-11-04T01:50:59Z,4290000,False,-11.0,277.0,1,right,MISS C. Thomas 27' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,27.67,Missed,,,,,,,,,,,,,,,
445,PT04M56.00S,2025-11-04T01:50:59.5Z,3,REGULAR,rebound,offensive,[],1642856,,,1610612751,76,81,2025-11-04T01:50:59Z,4300000,False,,,0,,E. Dëmin REBOUND (Off:1 Def:1),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,,,444.0,2.0,1.0,1.0,,,,,,,,,,,
446,PT04M55.00S,2025-11-04T01:51:01.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612751,76,81,2025-11-04T01:51:09Z,4310000,False,,,0,,D. DiVincenzo shooting personal FOUL (4 PF) (Claxton 2 FT),"[1628978, 1629651]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629177.0,,,,4.0,0.0,Claxton,1629651.0,,
448,PT04M55.00S,2025-11-04T01:51:34.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,77,81,2025-11-04T01:52:04Z,4330000,False,,,0,,N. Claxton Free Throw 1 of 2 (14 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,
449,PT04M55.00S,2025-11-04T01:51:37.1Z,3,REGULAR,substitution,out,[],1628978,,,1610612751,77,81,2025-11-04T01:51:48Z,4340000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M55.00S,2025-11-04T01:51:37.1Z,3,REGULAR,substitution,in,[],1630538,,,1610612751,77,81,2025-11-04T01:51:48Z,4350000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M55.00S,2025-11-04T01:51:52.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,77,81,2025-11-04T01:51:59Z,4360000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,1629177.0,,,,,,,,,
452,PT04M55.00S,2025-11-04T01:51:34.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,77,81,2025-11-04T01:52:04Z,4370000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
453,PT04M52.00S,2025-11-04T01:51:37.8Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,77,81,2025-11-04T01:52:04Z,4380000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,452.0,1.0,1.0,0.0,,,,,,,,,,,
454,PT04M42.00S,2025-11-04T01:52:13.3Z,3,REGULAR,2pt,Jump Shot,[],1642265,24.655059132720105,38.72549019607843,1610612750,77,81,2025-11-04T01:53:02Z,4390000,False,56.0,179.0,1,left,MISS R. Dillingham 18' pullup Shot,[1642265],1610612750.0,MIN,pullup,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Center,,,,18.8,Missed,,,,,,,,,,,,,,,
455,PT04M37.00S,2025-11-04T01:52:18.3Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,77,81,2025-11-04T01:55:16Z,4400000,False,,,0,,N. Clowney REBOUND (Off:1 Def:4),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Center,,,,,,454.0,5.0,4.0,1.0,,,,,,,,,,,
456,PT04M29.00S,2025-11-04T01:52:26.0Z,3,REGULAR,3pt,Jump Shot,[],1630533,70.38436268068331,76.22549019607843,1610612751,77,81,2025-11-04T01:52:30Z,4410000,False,131.0,226.0,1,right,MISS Z. Williams 26' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,26.12,Missed,,,,,,,,,,,,,,,
457,PT04M26.00S,2025-11-04T01:52:29.0Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612750,77,81,2025-11-04T01:52:30Z,4420000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:2),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,,,,,,456.0,2.0,2.0,0.0,,,,,,,,,,,
458,PT04M17.00S,2025-11-04T01:52:38.7Z,3,REGULAR,turnover,bad pass,[],1642265,,,1610612750,77,81,2025-11-04T01:52:46Z,4430000,False,,,0,,R. Dillingham bad pass TURNOVER (1 TO),"[1642265, 1642856]",1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Right,1.0,Dëmin,1642856.0,,,,,,,,,,,,,,,,,
459,PT04M17.00S,2025-11-04T01:52:38.7Z,3,REGULAR,steal,,[],1642856,,,1610612751,77,81,2025-11-04T01:53:02Z,4440000,False,,,0,,E. Dëmin STEAL (1 STL),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
460,PT04M04.00S,2025-11-04T01:52:51.4Z,3,REGULAR,turnover,lost ball,[],1629651,,,1610612751,77,81,2025-11-04T01:52:55Z,4450000,False,,,0,,N. Claxton lost ball TURNOVER (2 TO),"[1629651, 203944]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,2.0,Randle,203944.0,,,,,,,,,,,,,,,,,
461,PT04M04.00S,2025-11-04T01:52:51.4Z,3,REGULAR,steal,,[],203944,,,1610612750,77,81,2025-11-04T01:52:53Z,4460000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
462,PT04M00.00S,2025-11-04T01:52:55.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,5.732588699080158,48.03921568627451,1610612750,77,83,2025-11-04T01:52:59Z,4470000,False,10.0,1.0,1,left,J. Randle running DUNK (13 PTS),[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,0.99,Made,,,,,13.0,,,,,,,,,,
463,PT03M52.00S,2025-11-04T01:53:03.5Z,3,REGULAR,3pt,Jump Shot,[],1641730,71.43561103810775,23.03921568627451,1610612751,80,83,2025-11-04T01:53:09Z,4480000,False,-135.0,216.0,1,right,N. Clowney 25' 3PT  (12 PTS) (E. Dëmin 1 AST),"[1641730, 1642856]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,25.46,Made,,,,,12.0,,E. Dëmin,1642856.0,1.0,,,,,,
465,PT03M51.00S,2025-11-04T01:53:14.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,80,83,2025-11-04T01:53:24Z,4500000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M51.00S,2025-11-04T01:53:25.8Z,3,REGULAR,substitution,out,[],1641730,,,1610612750,80,83,2025-11-04T01:54:39Z,4510000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M51.00S,2025-11-04T01:53:25.8Z,3,REGULAR,substitution,out,[],1629651,,,1610612750,80,83,2025-11-04T01:54:39Z,4520000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M51.00S,2025-11-04T01:53:25.8Z,3,REGULAR,substitution,in,[],1630592,,,1610612750,80,83,2025-11-04T01:54:39Z,4530000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M51.00S,2025-11-04T01:53:25.8Z,3,REGULAR,substitution,in,[],1630549,,,1610612750,80,83,2025-11-04T01:54:39Z,4540000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M33.00S,2025-11-04T01:55:13.0Z,3,REGULAR,3pt,Jump Shot,[],1630538,20.581471747700395,8.823529411764707,1610612750,80,83,2025-11-04T01:56:35Z,4550000,False,206.0,141.0,1,left,MISS B. Hyland 24' step back 3PT,[1630538],1610612750.0,MIN,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,24.96,Missed,,,,,,,,,,,,,,,
471,PT03M30.00S,2025-11-04T01:55:16.0Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,80,83,2025-11-04T01:55:17Z,4560000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,470.0,2.0,1.0,1.0,,,,,,,,,,,
472,PT03M12.00S,2025-11-04T01:55:34.4Z,3,REGULAR,turnover,lost ball,[],1630549,,,1610612751,80,83,2025-11-04T01:55:38Z,4570000,False,,,0,,D. Sharpe lost ball TURNOVER (1 TO),"[1630549, 1629675]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,1.0,Reid,1629675.0,,,,,,,,,,,,,,,,,
473,PT03M12.00S,2025-11-04T01:55:34.4Z,3,REGULAR,steal,,[],1629675,,,1610612750,80,83,2025-11-04T01:55:36Z,4580000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
474,PT03M07.00S,2025-11-04T01:55:39.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629675,5.075558475689881,52.94117647058824,1610612750,80,85,2025-11-04T01:58:00Z,4590000,False,-15.0,-5.0,1,left,N. Reid driving Layup (10 PTS) (J. Clark 2 AST),"[1629675, 1641740]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,1.55,Made,,,,,10.0,,J. Clark,1641740.0,2.0,,,,,,
475,PT02M59.00S,2025-11-04T01:55:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,93.24901445466492,53.431372549019606,1610612751,82,85,2025-11-04T01:55:51Z,4600000,False,17.0,11.0,1,right,Z. Williams driving Layup (8 PTS) (E. Dëmin 2 AST),"[1630533, 1642856]",1610612751.0,BKN,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,2.04,Made,,,,,8.0,,E. Dëmin,1642856.0,2.0,,,,,,
477,PT02M47.00S,2025-11-04T01:55:58.5Z,3,REGULAR,3pt,Jump Shot,[],1630538,24.392247043363994,83.82352941176471,1610612750,82,85,2025-11-04T01:56:04Z,4620000,False,-169.0,177.0,1,left,MISS B. Hyland 24' 3PT,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,24.46,Missed,,,,,,,,,,,,,,,
478,PT02M44.00S,2025-11-04T01:56:01.6Z,3,REGULAR,rebound,offensive,[],1641740,,,1610612750,82,85,2025-11-04T01:56:01Z,4630000,False,,,0,,J. Clark REBOUND (Off:3 Def:0),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,,,,,,477.0,3.0,0.0,3.0,,,,,,,,,,,
479,PT02M43.00S,2025-11-04T01:56:03.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641740,6.783837056504599,46.568627450980394,1610612750,82,85,2025-11-04T01:56:08Z,4640000,False,17.0,11.0,1,left,MISS J. Clark putback Layup,[1641740],1610612750.0,MIN,putback,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,,,,2.06,Missed,,,,,,,,,,,,,,,
480,PT02M43.00S,2025-11-04T01:56:03.3Z,3,REGULAR,rebound,offensive,[],1641740,,,1610612750,82,85,2025-11-04T01:56:08Z,4650000,False,,,0,,J. Clark REBOUND (Off:4 Def:0),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,,,,,,479.0,4.0,0.0,4.0,,,,,,,,,,,
481,PT02M43.00S,2025-11-04T01:56:08.4Z,3,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612750,82,85,2025-11-04T01:56:15Z,4660000,False,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Clark 2 FT),"[1630549, 1641740]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629177.0,,,,1.0,0.0,Clark,1641740.0,,
484,PT02M43.00S,2025-11-04T01:56:35.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641740,,,1610612750,82,85,2025-11-04T01:56:35Z,4680000,False,,,0,,MISS J. Clark Free Throw 1 of 2,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
485,PT02M43.00S,2025-11-04T01:56:35.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,82,85,2025-11-04T01:56:35Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,,,,,
486,PT02M43.00S,2025-11-04T01:56:36.0Z,3,REGULAR,substitution,out,[],1630560,,,1610612750,82,85,2025-11-04T01:56:47Z,4700000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M43.00S,2025-11-04T01:56:36.0Z,3,REGULAR,substitution,out,[],1630538,,,1610612750,82,85,2025-11-04T01:56:47Z,4710000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M43.00S,2025-11-04T01:56:36.0Z,3,REGULAR,substitution,in,[],1631213,,,1610612750,82,85,2025-11-04T01:56:47Z,4720000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M43.00S,2025-11-04T01:56:36.0Z,3,REGULAR,substitution,in,[],1630545,,,1610612750,82,85,2025-11-04T01:56:47Z,4730000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M43.00S,2025-11-04T01:56:35.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641740,,,1610612750,82,85,2025-11-04T01:57:01Z,4740000,False,,,0,,MISS J. Clark Free Throw 2 of 2,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
491,PT02M38.00S,2025-11-04T01:56:40.2Z,3,REGULAR,rebound,offensive,[],203944,,,1610612750,82,85,2025-11-04T01:57:01Z,4750000,False,,,0,,J. Randle REBOUND (Off:2 Def:8),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,490.0,10.0,8.0,2.0,,,,,,,,,,,
492,PT02M38.00S,2025-11-04T01:57:00.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203944,5.590000152587891,50.0,1610612750,82,85,2025-11-04T01:57:03Z,4760000,False,0.0,0.0,1,left,MISS J. Randle tip Layup,[203944],1610612750.0,MIN,tip,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
493,PT02M37.00S,2025-11-04T01:57:01.5Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,82,85,2025-11-04T01:57:03Z,4770000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,492.0,3.0,2.0,1.0,,,,,,,,,,,
494,PT02M27.00S,2025-11-04T01:57:11.8Z,3,REGULAR,2pt,Jump Shot,[],1642856,80.3712220762155,20.098039215686274,1610612751,84,85,2025-11-04T01:57:15Z,4780000,False,-150.0,132.0,1,right,E. Dëmin 19' pullup Jump Shot (2 PTS) (T. Martin 2 AST),"[1642856, 1631213]",1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Left Center,,,,19.94,Made,,,,,2.0,,T. Martin,1631213.0,2.0,,,,,,
495,PT02M12.00S,2025-11-04T01:57:29.3Z,3,REGULAR,foul,personal,['2freethrow'],1642856,,,1610612750,84,85,2025-11-04T01:57:44Z,4790000,False,,,0,,E. Dëmin shooting personal FOUL (1 PF) (Dillingham 2 FT),"[1642856, 1642265]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2882.0,,,,1.0,1.0,Dillingham,1642265.0,,
497,PT02M12.00S,2025-11-04T01:57:52.5Z,3,REGULAR,freethrow,1 of 2,[],1642265,,,1610612750,84,86,2025-11-04T01:57:52Z,4810000,False,,,0,,R. Dillingham Free Throw 1 of 2 (4 PTS),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
499,PT02M12.00S,2025-11-04T01:58:02.9Z,3,REGULAR,freethrow,2 of 2,[],1642265,,,1610612750,84,87,2025-11-04T01:58:02Z,4820000,False,,,0,,R. Dillingham Free Throw 2 of 2 (5 PTS),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
500,PT01M57.00S,2025-11-04T01:58:19.9Z,3,REGULAR,3pt,Jump Shot,[],1630533,74.06373193166885,16.666666666666664,1610612751,87,87,2025-11-04T01:58:28Z,4830000,False,-167.0,191.0,1,right,Z. Williams 25' 3PT  (11 PTS) (E. Dëmin 3 AST),"[1630533, 1642856]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,25.37,Made,,,,,11.0,,E. Dëmin,1642856.0,3.0,,,,,,
502,PT01M57.00S,2025-11-04T01:58:24.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203944,,,1610612751,87,87,2025-11-04T01:58:32Z,4850000,False,,,0,,J. Randle shooting personal FOUL (3 PF) (Williams 1 FT),"[203944, 1630533]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1155.0,,,,3.0,0.0,Williams,1630533.0,,
504,PT01M57.00S,2025-11-04T01:58:56.5Z,3,REGULAR,freethrow,1 of 1,[],1630533,,,1610612751,88,87,2025-11-04T01:58:56Z,4870000,False,,,0,,Z. Williams Free Throw 1 of 1 (12 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,
505,PT01M42.00S,2025-11-04T01:59:15.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630592,,,1610612750,88,87,2025-11-04T01:59:21Z,4880000,False,,,0,,J. Wilson shooting personal FOUL (3 PF) (Randle 2 FT),"[1630592, 203944]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1155.0,,,,3.0,0.0,Randle,203944.0,,
507,PT01M42.00S,2025-11-04T01:59:54.1Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,88,88,2025-11-04T01:59:54Z,4900000,False,,,0,,J. Randle Free Throw 1 of 2 (14 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,
508,PT01M42.00S,2025-11-04T02:00:15.2Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,88,89,2025-11-04T02:00:15Z,4910000,False,,,0,,J. Randle Free Throw 2 of 2 (15 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
509,PT01M29.00S,2025-11-04T02:00:29.7Z,3,REGULAR,3pt,Jump Shot,[],1642856,66.83639947437582,46.81372549019608,1610612751,88,89,2025-11-04T02:00:35Z,4920000,False,-16.0,259.0,1,right,MISS E. Dëmin 25' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,25.97,Missed,,,,,,,,,,,,,,,
510,PT01M25.00S,2025-11-04T02:00:33.7Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,88,89,2025-11-04T02:00:35Z,4930000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,509.0,4.0,2.0,2.0,,,,,,,,,,,
511,PT01M14.00S,2025-11-04T02:00:45.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631213,87.33574244415243,4.166666666666666,1610612751,88,89,2025-11-04T02:03:06Z,4940000,False,-229.0,67.0,1,right,MISS T. Martin fadeaway 3PT,[1631213],1610612751.0,BKN,fadeaway,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,,,,23.87,Missed,,,,,,,,,,,,,,,
512,PT01M11.00S,2025-11-04T02:00:48.4Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,88,89,2025-11-04T02:00:54Z,4950000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Left Corner 3,24+ Left,,,,,,511.0,5.0,2.0,3.0,,,,,,,,,,,
513,PT01M11.00S,2025-11-04T02:00:54.5Z,3,REGULAR,turnover,out-of-bounds,[],1630549,,,1610612751,88,89,2025-11-04T02:00:59Z,4960000,False,,,0,,D. Sharpe lost ball out-of-bounds TURNOVER (2 TO),[1630549],1610612751.0,BKN,lost ball,,,Sharpe,D. Sharpe,,,,,Mid-Range,0-8 Center,2.0,,,,,,,,,,1155.0,,,,,,,,,
514,PT01M01.00S,2025-11-04T02:01:05.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,5.863994743758213,54.90196078431373,1610612750,88,91,2025-11-04T02:04:22Z,4970000,False,-25.0,3.0,1,left,J. Randle driving Layup (17 PTS),[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,2.46,Made,,,,,17.0,,,,,,,,,,
515,PT00M50.60S,2025-11-04T02:01:19.3Z,3,REGULAR,turnover,bad pass,[],1642856,,,1610612751,88,91,2025-11-04T02:01:23Z,4980000,False,,,0,,E. Dëmin bad pass TURNOVER (2 TO),"[1642856, 203944]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,2.0,Randle,203944.0,,,,,,,,,,,,,,,,,
516,PT00M50.60S,2025-11-04T02:01:19.3Z,3,REGULAR,steal,,[],203944,,,1610612750,88,91,2025-11-04T02:01:21Z,4990000,False,,,0,,J. Randle STEAL (2 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
517,PT00M45.80S,2025-11-04T02:01:25.4Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,88,91,2025-11-04T02:01:30Z,5000000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (4 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,4.0,,,,,,,,,,1155.0,,,,,,,,,
518,PT00M34.50S,2025-11-04T02:01:51.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642856,93.64323258869908,48.03921568627451,1610612751,88,91,2025-11-04T02:01:55Z,5010000,False,-10.0,7.0,1,right,MISS E. Dëmin driving finger roll Layup,[1642856],1610612751.0,BKN,driving finger roll,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,1.22,Missed,,,,,,,,,,,,,,,
519,PT00M32.20S,2025-11-04T02:01:53.6Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612750,88,91,2025-11-04T02:01:53Z,5020000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:3),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,518.0,3.0,3.0,0.0,,,,,,,,,,,
520,PT00M26.30S,2025-11-04T02:02:01.6Z,3,REGULAR,turnover,out-of-bounds,[],1642265,,,1610612750,88,91,2025-11-04T02:02:05Z,5030000,False,,,0,,R. Dillingham bad pass out-of-bounds TURNOVER (2 TO),[1642265],1610612750.0,MIN,bad pass,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Left,2.0,,,,,,,,,,1155.0,,,,,,,,,
521,PT00M26.30S,2025-11-04T02:02:08.2Z,3,REGULAR,substitution,out,[],1630592,,,1610612751,88,91,2025-11-04T02:02:15Z,5040000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M26.30S,2025-11-04T02:02:08.2Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,88,91,2025-11-04T02:02:15Z,5050000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
