actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
257,PT06M10.00S,2026-03-21T00:26:27.5Z,2,REGULAR,substitution,out,[],1629013,,,1610612751,33,25,2026-03-21T00:26:40Z,2510000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M10.00S,2026-03-21T00:26:27.5Z,2,REGULAR,substitution,in,[],1642874,,,1610612751,33,25,2026-03-21T00:26:40Z,2520000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M10.00S,2026-03-21T00:26:27.5Z,2,REGULAR,substitution,in,[],1642962,,,1610612751,33,25,2026-03-21T00:26:40Z,2530000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M10.00S,2026-03-21T00:26:27.5Z,2,REGULAR,substitution,in,[],1628384,,,1610612751,33,25,2026-03-21T00:26:40Z,2540000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M10.00S,2026-03-21T00:26:27.5Z,2,REGULAR,substitution,in,[],1642885,,,1610612751,33,25,2026-03-21T00:26:40Z,2550000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M10.00S,2026-03-21T00:26:51.4Z,2,REGULAR,foul,technical,['1freethrow'],1626157,,,1610612751,33,25,2026-03-21T00:27:03Z,2560000,False,,,0,,K. Towns technical FOUL (1 Tech),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,1628171.0,,,,,2.0,1.0,,
263,PT06M10.00S,2026-03-21T00:27:14.1Z,2,REGULAR,freethrow,1 of 1,[],1630533,,,1610612751,34,25,2026-03-21T00:27:14Z,2570000,False,,,0,,Z. Williams technical Free Throw 1 of 1 (2 PTS),[1630533],1610612751.0,BKN,technical,,,Williams,Z. Williams,,,,,,,,,,,Made,,,,,,,,2.0,,,,,,,
264,PT06M10.00S,2026-03-21T00:27:41.5Z,2,REGULAR,freethrow,2 of 2,[],1630533,,,1610612751,35,25,2026-03-21T00:27:41Z,2580000,False,,,0,,Z. Williams Free Throw 2 of 2 (3 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,Made,,,,,,,,3.0,,,,,,,
265,PT05M46.00S,2026-03-21T00:28:06.5Z,2,REGULAR,2pt,Jump Shot,[],1628973,13.485545335085414,71.56862745098039,1610612752,35,25,2026-03-21T00:28:12Z,2590000,False,-108.0,74.0,1,left,MISS J. Brunson 13' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,13.09,Missed,,,,,,,,,,,,,,,
266,PT05M42.00S,2026-03-21T00:28:10.5Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,35,25,2026-03-21T00:36:22Z,2600000,False,,,0,,D. Wolf REBOUND (Off:0 Def:4),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,8-16 Left,,,,,,265.0,4.0,4.0,0.0,,,,,,,,,,,
267,PT05M37.00S,2026-03-21T00:28:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,91.40932982917214,44.36274509803921,1610612751,35,25,2026-03-21T00:28:21Z,2610000,False,-28.0,28.0,1,right,MISS D. Wolf driving Layup - blocked,"[1642874, 1628384]",1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,4.0,Missed,,,,,Anunoby,1628384.0,,,,,,,,,
268,PT05M37.00S,2026-03-21T00:28:15.6Z,2,REGULAR,block,,[],1628384,,,1610612751,35,25,2026-03-21T00:28:18Z,2620000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT05M34.00S,2026-03-21T00:28:18.6Z,2,REGULAR,rebound,defensive,[],1642885,,,1610612752,35,25,2026-03-21T00:28:21Z,2630000,False,,,0,,M. Diawara REBOUND (Off:0 Def:4),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,,,267.0,4.0,4.0,0.0,,,,,,,,,,,
270,PT05M29.00S,2026-03-21T00:28:24.4Z,2,REGULAR,turnover,bad pass,[],1642885,,,1610612752,35,25,2026-03-21T00:28:28Z,2640000,False,,,0,,M. Diawara bad pass TURNOVER (1 TO),"[1642885, 1630533]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Center,1.0,Williams,1630533.0,,,,,,,,,,,,,,,,,
271,PT05M29.00S,2026-03-21T00:28:24.4Z,2,REGULAR,steal,,[],1630533,,,1610612751,35,25,2026-03-21T00:28:26Z,2650000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
272,PT05M26.00S,2026-03-21T00:28:27.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,93.24901445466492,50.98039215686274,1610612751,37,25,2026-03-21T00:28:31Z,2660000,False,5.0,11.0,1,right,Z. Williams running DUNK (5 PTS),[1630533],1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,1.2,Made,,,,,,,,5.0,,,,,,,
273,PT05M09.00S,2026-03-21T00:28:43.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,5.732588699080158,46.81372549019608,1610612752,37,27,2026-03-21T00:28:48Z,2670000,False,16.0,1.0,1,left,O. Anunoby driving DUNK (2 PTS) (M. Diawara 2 AST),"[1628384, 1642885]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,1.6,Made,,,,,,,,2.0,M. Diawara,1642885.0,2.0,,,,
275,PT05M03.00S,2026-03-21T00:28:51.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630533,93.64323258869908,53.18627450980392,1610612751,39,27,2026-03-21T00:29:07Z,2690000,False,16.0,7.0,1,right,Z. Williams driving Layup (7 PTS) (N. Traore 3 AST),"[1630533, 1642849]",1610612751.0,BKN,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,1.75,Made,,,,,,,,7.0,N. Traore,1642849.0,3.0,,,,
277,PT05M03.00S,2026-03-21T00:28:54.8Z,2,REGULAR,violation,defensive goaltending,[],1642885,,,1610612751,39,27,2026-03-21T00:29:17Z,2710000,False,,,0,,M. Diawara defensive goaltending VIOLATION,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,
278,PT04M51.00S,2026-03-21T00:29:13.1Z,2,REGULAR,3pt,Jump Shot,[],1642885,6.1268068331143235,4.411764705882353,1610612752,39,30,2026-03-21T00:29:19Z,2720000,False,228.0,5.0,1,left,M. Diawara 3PT  (3 PTS) (J. Brunson 1 AST),"[1642885, 1628973]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Right Corner 3,24+ Right,,,,22.8,Made,,,,,,,,3.0,J. Brunson,1628973.0,1.0,,,,
280,PT04M36.00S,2026-03-21T00:29:28.6Z,2,REGULAR,3pt,Jump Shot,[],1642874,69.85873850197109,25.0,1610612751,39,30,2026-03-21T00:29:33Z,2740000,False,-125.0,231.0,1,right,MISS D. Wolf 26' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,,,,26.25,Missed,,,,,,,,,,,,,,,
281,PT04M32.00S,2026-03-21T00:29:32.6Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,39,30,2026-03-21T00:29:33Z,2750000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,280.0,5.0,3.0,2.0,,,,,,,,,,,
282,PT04M28.00S,2026-03-21T00:29:36.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642874,67.23061760840999,28.921568627450984,1610612751,42,30,2026-03-21T00:29:40Z,2760000,False,-105.0,256.0,1,right,D. Wolf 27' 3PT  (6 PTS) (N. Traore 4 AST),"[1642874, 1642849]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,,,,27.64,Made,,,,,,,,6.0,N. Traore,1642849.0,4.0,,,,
284,PT04M14.00S,2026-03-21T00:29:53.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,8.360709592641262,54.90196078431373,1610612752,42,32,2026-03-21T00:31:40Z,2780000,False,-25.0,26.0,1,left,M. Robinson cutting Layup (2 PTS) (M. Diawara 3 AST),"[1629011, 1642885]",1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,3.58,Made,,,,,,,,2.0,M. Diawara,1642885.0,3.0,,,,
286,PT04M14.00S,2026-03-21T00:29:57.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642874,,,1610612752,42,32,2026-03-21T00:30:13Z,2800000,False,,,0,,D. Wolf shooting personal FOUL (2 PF) (Robinson 1 FT),"[1642874, 1629011]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202007.0,,,,,2.0,0.0,Robinson,1629011.0
288,PT04M14.00S,2026-03-21T00:30:05.6Z,2,REGULAR,substitution,out,[],1642885,,,1610612752,42,32,2026-03-21T00:30:27Z,2820000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M14.00S,2026-03-21T00:30:05.6Z,2,REGULAR,substitution,in,[],1629013,,,1610612752,42,32,2026-03-21T00:30:27Z,2830000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M14.00S,2026-03-21T00:30:25.5Z,2,REGULAR,freethrow,1 of 1,[],1629011,,,1610612752,42,32,2026-03-21T00:30:25Z,2840000,False,,,0,,MISS M. Robinson Free Throw 1 of 1,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
291,PT04M11.00S,2026-03-21T00:30:28.5Z,2,REGULAR,rebound,defensive,[],1642849,,,1610612751,42,32,2026-03-21T00:30:28Z,2850000,False,,,0,,N. Traore REBOUND (Off:0 Def:2),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,290.0,2.0,2.0,0.0,,,,,,,,,,,
292,PT03M55.00S,2026-03-21T00:30:44.1Z,2,REGULAR,3pt,Jump Shot,[],1630533,95.87713534822602,98.52941176470588,1610612751,45,32,2026-03-21T00:30:52Z,2860000,False,243.0,-14.0,1,right,Z. Williams 24' 3PT step back (10 PTS) (N. Traore 5 AST),"[1630533, 1642849]",1610612751.0,BKN,step back,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,24.3,Made,,,,,,,,10.0,N. Traore,1642849.0,5.0,,,,
294,PT03M36.00S,2026-03-21T00:31:01.8Z,2,REGULAR,3pt,Jump Shot,[],1628384,18.2161629434954,5.88235294117647,1610612752,45,32,2026-03-21T00:31:09Z,2880000,False,221.0,119.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,25.05,Missed,,,,,,,,,,,,,,,
295,PT03M36.00S,2026-03-21T00:31:01.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,45,32,2026-03-21T00:31:09Z,2890000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,294.0,,,,,,,,,,,,,,
296,PT03M36.00S,2026-03-21T00:31:13.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612752,45,32,2026-03-21T00:31:21Z,2900000,False,,,0,,N. Claxton loose ball personal FOUL (2 PF) (Robinson 2 FT),"[1629651, 1629011]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202049.0,,,,,2.0,0.0,Robinson,1629011.0
298,PT03M36.00S,2026-03-21T00:31:53.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,45,33,2026-03-21T00:32:25Z,2920000,False,,,0,,M. Robinson Free Throw 1 of 2 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,Made,,,,,,,,3.0,,,,,,,
299,PT03M36.00S,2026-03-21T00:31:54.3Z,2,REGULAR,substitution,out,[],1629651,,,1610612752,45,33,2026-03-21T00:32:00Z,2930000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M36.00S,2026-03-21T00:31:54.3Z,2,REGULAR,substitution,in,[],1643052,,,1610612752,45,33,2026-03-21T00:32:00Z,2940000,False,,,0,,SUB in: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M36.00S,2026-03-21T00:31:53.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,45,33,2026-03-21T00:32:25Z,2950000,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
302,PT03M33.00S,2026-03-21T00:31:56.6Z,2,REGULAR,rebound,defensive,[],1643052,,,1610612751,45,33,2026-03-21T00:32:25Z,2960000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,301.0,1.0,1.0,0.0,,,,,,,,,,,
303,PT03M22.00S,2026-03-21T00:32:30.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,93.51182654402102,55.14705882352941,1610612751,45,33,2026-03-21T00:34:09Z,2970000,False,26.0,8.0,1,right,MISS N. Traore driving finger roll Layup,[1642849],1610612751.0,BKN,driving finger roll,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,2.71,Missed,,,,,,,,,,,,,,,
304,PT03M19.00S,2026-03-21T00:32:33.8Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,45,33,2026-03-21T00:32:33Z,2980000,False,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,303.0,8.0,5.0,3.0,,,,,,,,,,,
305,PT03M18.00S,2026-03-21T00:32:39.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642849,,,1610612752,45,33,2026-03-21T00:33:27Z,2990000,False,,,0,,N. Traore shooting personal FOUL (2 PF) (Robinson 2 FT),"[1642849, 1629011]",1610612751.0,BKN,shooting,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202049.0,,,,,2.0,0.0,Robinson,1629011.0
308,PT03M18.00S,2026-03-21T00:35:56.9Z,2,REGULAR,foul,technical,[],1629011,,,1610612752,45,33,2026-03-21T00:36:26Z,3020000,False,,,0,,M. Robinson double technical FOUL (1 Tech),[1629011],1610612752.0,NYK,double,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,202049.0,,,,,1.0,1.0,,
309,PT03M18.00S,2026-03-21T00:35:56.9Z,2,REGULAR,foul,technical,['inpenalty'],1630533,,,1610612752,45,33,2026-03-21T00:36:02Z,3030000,False,,,0,,Z. Williams double technical FOUL (1 Tech),[1630533],1610612751.0,BKN,double,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,202049.0,,,,,1.0,1.0,,
326,PT03M18.00S,2026-03-21T00:36:20.5Z,2,REGULAR,substitution,out,[],1642849,,,1610612752,45,33,2026-03-21T00:38:36Z,3055000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M18.00S,2026-03-21T00:36:20.5Z,2,REGULAR,substitution,in,[],1642879,,,1610612752,45,33,2026-03-21T00:38:36Z,3067500,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M18.00S,2026-03-21T00:36:44.1Z,2,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,45,33,2026-03-21T00:37:13Z,3080000,False,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
315,PT03M18.00S,2026-03-21T00:36:44.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,45,33,2026-03-21T00:37:13Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,
316,PT03M18.00S,2026-03-21T00:36:44.1Z,2,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,45,33,2026-03-21T00:37:13Z,3100000,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
317,PT03M13.00S,2026-03-21T00:36:49.1Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612752,45,33,2026-03-21T00:37:13Z,3110000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,316.0,1.0,0.0,1.0,,,,,,,,,,,
319,PT03M09.00S,2026-03-21T00:37:20.8Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,45,33,2026-03-21T00:37:29Z,3130000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M09.00S,2026-03-21T00:37:20.8Z,2,REGULAR,substitution,in,[],1626157,,,1610612752,45,33,2026-03-21T00:37:29Z,3140000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M07.00S,2026-03-21T00:37:45.0Z,2,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612752,45,33,2026-03-21T00:37:52Z,3150000,False,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (1 TO),[1628969],1610612752.0,NYK,lost ball,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,1628171.0,,,,,,,,
322,PT02M56.00S,2026-03-21T00:38:00.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642879,93.64323258869908,54.65686274509803,1610612751,45,33,2026-03-21T00:38:05Z,3160000,False,23.0,7.0,1,right,MISS B. Saraf driving Layup - blocked,"[1642879, 1629013]",1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,2.44,Missed,,,,,Shamet,1629013.0,,,,,,,,,
378,PT02M56.00S,2026-03-21T00:38:00.3Z,2,REGULAR,block,,[],1629013,,,1610612751,45,33,2026-03-21T00:56:04Z,3165000,False,,,0,,L. Shamet BLOCK (1 BLK),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
323,PT02M52.00S,2026-03-21T00:38:04.3Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,45,33,2026-03-21T00:38:05Z,3170000,False,,,0,,K. Towns REBOUND (Off:4 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,322.0,7.0,3.0,4.0,,,,,,,,,,,
324,PT02M46.00S,2026-03-21T00:38:09.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,7.178055190538765,48.28431372549019,1610612752,45,35,2026-03-21T00:38:16Z,3180000,False,9.0,15.0,1,left,K. Towns driving DUNK (9 PTS) (J. Brunson 2 AST),"[1626157, 1628973]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,1.73,Made,,,,,,,,9.0,J. Brunson,1628973.0,2.0,,,,
328,PT02M20.00S,2026-03-21T00:38:36.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,93.11760840998686,51.225490196078425,1610612751,47,35,2026-03-21T00:38:49Z,3200000,False,6.0,12.0,1,right,D. Wolf driving Layup (8 PTS) (D. Powell 2 AST),"[1642874, 1642962]",1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,1.36,Made,,,,,,,,8.0,D. Powell,1642962.0,2.0,,,,
331,PT02M07.00S,2026-03-21T00:38:53.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642874,,,1610612752,47,35,2026-03-21T00:39:03Z,3230000,False,,,0,,D. Wolf shooting personal FOUL (3 PF) (Brunson 2 FT),"[1642874, 1628973]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628171.0,,,,,3.0,0.0,Brunson,1628973.0
333,PT02M07.00S,2026-03-21T00:39:24.3Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,47,36,2026-03-21T00:39:24Z,3250000,False,,,0,,J. Brunson Free Throw 1 of 2 (3 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,,,,,,,,3.0,,,,,,,
334,PT02M07.00S,2026-03-21T00:39:25.1Z,2,REGULAR,substitution,out,[],1642874,,,1610612752,47,36,2026-03-21T00:39:30Z,3260000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M07.00S,2026-03-21T00:39:25.1Z,2,REGULAR,substitution,in,[],1629651,,,1610612752,47,36,2026-03-21T00:39:30Z,3270000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M07.00S,2026-03-21T00:39:24.3Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,47,36,2026-03-21T00:39:56Z,3280000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
337,PT02M04.00S,2026-03-21T00:39:27.3Z,2,REGULAR,rebound,defensive,[],1642879,,,1610612751,47,36,2026-03-21T00:39:56Z,3290000,False,,,0,,B. Saraf REBOUND (Off:0 Def:1),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,336.0,1.0,1.0,0.0,,,,,,,,,,,
338,PT01M54.00S,2026-03-21T00:40:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642879,87.72996057818659,49.754901960784316,1610612751,47,36,2026-03-21T00:40:08Z,3300000,False,-1.0,63.0,1,right,MISS B. Saraf 6' driving floating Shot,[1642879],1610612751.0,BKN,driving floating,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,6.28,Missed,,,,,,,,,,,,,,,
339,PT01M51.00S,2026-03-21T00:40:07.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,47,36,2026-03-21T00:40:08Z,3310000,False,,,0,,K. Towns REBOUND (Off:4 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,338.0,8.0,4.0,4.0,,,,,,,,,,,
340,PT01M47.00S,2026-03-21T00:40:11.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,9.017739816031538,3.9215686274509802,1610612752,47,39,2026-03-21T00:40:19Z,3320000,False,230.0,32.0,1,left,J. Brunson 3PT running pullup (6 PTS) (M. Bridges 2 AST),"[1628973, 1628969]",1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,23.27,Made,,,,,,,,6.0,M. Bridges,1628969.0,2.0,,,,
342,PT01M35.00S,2026-03-21T00:40:23.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,88.64980289093299,58.08823529411765,1610612751,47,39,2026-03-21T00:40:30Z,3340000,False,40.0,54.0,1,right,MISS Z. Williams 6' pullup Shot,[1630533],1610612751.0,BKN,pullup,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,6.76,Missed,,,,,,,,,,,,,,,
343,PT01M31.00S,2026-03-21T00:40:27.0Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,47,39,2026-03-21T00:40:30Z,3350000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,342.0,2.0,2.0,0.0,,,,,,,,,,,
344,PT01M26.00S,2026-03-21T00:40:31.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,31.750985545335087,34.55882352941176,1610612752,47,39,2026-03-21T00:42:01Z,3360000,False,77.0,246.0,1,left,MISS J. Brunson 25' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,25.78,Missed,,,,,,,,,,,,,,,
345,PT01M23.00S,2026-03-21T00:40:34.5Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612751,47,39,2026-03-21T00:40:36Z,3370000,False,,,0,,Z. Williams REBOUND (Off:1 Def:3),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,344.0,4.0,3.0,1.0,,,,,,,,,,,
