actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
337,PT11M13.00S,2025-11-25T01:57:03.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,94.30026281208936,52.450980392156865,1610612752,51,53,2025-11-25T01:57:12Z,3310000,False,12.0,1.0,1,right,M. Bridges running DUNK (4 PTS) (K. Towns 1 AST),"[1628969, 1626157]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,4.0,,,,K. Towns,1626157.0,1.0,,,,,,,
339,PT10M52.00S,2025-11-25T01:57:23.8Z,3,REGULAR,3pt,Jump Shot,[],1642856,23.47240473061761,9.068627450980392,1610612751,51,53,2025-11-25T01:57:30Z,3330000,False,205.0,168.0,1,left,MISS E. Dëmin 26' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,,,,,,,,,,,,,,,,,
340,PT10M49.00S,2025-11-25T01:57:26.8Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612752,51,53,2025-11-25T01:57:30Z,3340000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,339.0,2.0,2.0,0.0,,,,,,,,,,,,,,
341,PT10M37.00S,2025-11-25T01:57:38.8Z,3,REGULAR,3pt,Jump Shot,[],1630540,71.43561103810775,22.30392156862745,1610612752,51,53,2025-11-25T01:57:42Z,3350000,False,-138.0,216.0,1,right,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
342,PT10M35.00S,2025-11-25T01:57:40.8Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612751,51,53,2025-11-25T01:57:42Z,3360000,False,,,0,,T. Mann REBOUND (Off:2 Def:2),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,341.0,4.0,2.0,2.0,,,,,,,,,,,,,,
343,PT10M22.00S,2025-11-25T01:57:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.206964520367937,62.254901960784316,1610612751,51,53,2025-11-25T01:59:25Z,3370000,False,-61.0,-4.0,1,left,MISS N. Claxton 6' driving Layup,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,,,,,,,,,,
344,PT10M21.00S,2025-11-25T01:57:54.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,51,53,2025-11-25T01:57:57Z,3380000,False,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,343.0,7.0,5.0,2.0,,,,,,,,,,,,,,
345,PT10M16.00S,2025-11-25T01:57:59.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,92.9862023653088,2.941176470588235,1610612752,51,53,2025-11-25T02:00:06Z,3390000,False,-235.0,13.0,1,right,MISS M. McBride running 3PT,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
346,PT10M13.00S,2025-11-25T01:58:02.9Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612751,51,53,2025-11-25T01:58:07Z,3400000,False,,,0,,T. Mann REBOUND (Off:2 Def:3),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,345.0,5.0,3.0,2.0,,,,,,,,,,,,,,
347,PT10M05.00S,2025-11-25T01:58:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,9.280551905387648,57.107843137254896,1610612751,51,53,2025-11-25T01:58:17Z,3410000,False,-36.0,35.0,1,left,MISS T. Mann driving Layup - blocked,"[1629611, 1626157]",1610612751.0,BKN,driving,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,Towns,1626157.0,,,
348,PT10M05.00S,2025-11-25T01:58:11.7Z,3,REGULAR,block,,[],1626157,,,1610612751,51,53,2025-11-25T01:58:13Z,3420000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
349,PT10M02.00S,2025-11-25T01:58:14.7Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,51,53,2025-11-25T01:58:17Z,3430000,False,,,0,,J. Hart REBOUND (Off:1 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,347.0,7.0,6.0,1.0,,,,,,,,,,,,,,
350,PT10M01.00S,2025-11-25T01:58:18.0Z,3,REGULAR,violation,kicked ball,[],1642856,,,1610612752,51,53,2025-11-25T01:58:32Z,3440000,False,,,0,,E. Dëmin kicked ball VIOLATION,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,
351,PT09M53.00S,2025-11-25T01:58:44.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,91.01511169513797,53.67647058823529,1610612752,51,55,2025-11-25T02:00:59Z,3450000,False,18.0,32.0,1,right,K. Towns driving floating Jump Shot (19 PTS),[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,19.0,,,,,,,,,,,,,
352,PT09M32.00S,2025-11-25T01:59:05.1Z,3,REGULAR,3pt,Jump Shot,[],1642856,33.459264126149804,28.921568627450984,1610612751,51,55,2025-11-25T01:59:09Z,3460000,False,105.0,262.0,1,left,MISS E. Dëmin 28' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,28.24,Missed,,,,,,,,,,,,,,,,,,
353,PT09M29.00S,2025-11-25T01:59:08.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,51,55,2025-11-25T01:59:09Z,3470000,False,,,0,,J. Hart REBOUND (Off:1 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,352.0,8.0,7.0,1.0,,,,,,,,,,,,,,
355,PT09M18.00S,2025-11-25T01:59:42.1Z,3,REGULAR,3pt,Jump Shot,[],1628969,87.72996057818659,95.09803921568627,1610612752,51,58,2025-11-25T01:59:46Z,3490000,False,225.0,63.0,1,right,M. Bridges 3PT  (7 PTS) (K. Towns 2 AST),"[1628969, 1626157]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,7.0,,,,K. Towns,1626157.0,2.0,,,,,,,
357,PT09M03.00S,2025-11-25T01:59:57.0Z,3,REGULAR,3pt,Jump Shot,[],1629008,25.57490144546649,86.02941176470588,1610612751,51,58,2025-11-25T02:00:01Z,3510000,False,-180.0,188.0,1,left,MISS M. Porter Jr. 26' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
358,PT09M00.00S,2025-11-25T02:00:00.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,51,58,2025-11-25T02:00:01Z,3520000,False,,,0,,K. Towns REBOUND (Off:2 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,357.0,8.0,6.0,2.0,,,,,,,,,,,,,,
359,PT08M54.00S,2025-11-25T02:00:06.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,92.46057818659659,46.568627450980394,1610612752,51,58,2025-11-25T02:00:12Z,3530000,False,-17.0,18.0,1,right,MISS J. Brunson running Layup,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
360,PT08M53.00S,2025-11-25T02:00:07.3Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612751,51,58,2025-11-25T02:00:12Z,3540000,False,,,0,,T. Mann REBOUND (Off:2 Def:4),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,359.0,6.0,4.0,2.0,,,,,,,,,,,,,,
361,PT08M48.00S,2025-11-25T02:00:12.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641730,9.280551905387648,42.8921568627451,1610612751,51,58,2025-11-25T02:00:21Z,3550000,False,36.0,35.0,1,left,MISS N. Clowney running Layup,[1641730],1610612751.0,BKN,running,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
362,PT08M43.00S,2025-11-25T02:00:17.7Z,3,REGULAR,rebound,offensive,[],1629008,,,1610612751,51,58,2025-11-25T02:00:21Z,3560000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:2),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,361.0,4.0,2.0,2.0,,,,,,,,,,,,,,
363,PT08M43.00S,2025-11-25T02:00:17.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629008,5.590000152587891,50.0,1610612751,53,58,2025-11-25T04:29:13Z,3570000,False,0.0,0.0,1,left,M. Porter Jr. tip Layup (13 PTS),[1629008],1610612751.0,BKN,tip,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,13.0,,,,,,,,,,,,,
364,PT08M36.00S,2025-11-25T02:00:28.1Z,3,REGULAR,foul,personal,[],1629611,,,1610612752,53,58,2025-11-25T02:00:51Z,3580000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1628969]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202007.0,1.0,0.0,,,,Bridges,1628969.0,,,,,
366,PT08M29.00S,2025-11-25T02:00:58.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,74.58935611038108,88.23529411764706,1610612752,53,58,2025-11-25T02:01:05Z,3600000,False,191.0,186.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
367,PT08M29.00S,2025-11-25T02:00:58.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,53,58,2025-11-25T02:01:05Z,3610000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,366.0,,,,,,,,,,,,,,,,,
369,PT08M12.00S,2025-11-25T02:01:24.8Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612751,53,58,2025-11-25T02:01:35Z,3630000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1628973, 1629008]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1629178.0,1.0,0.0,,,,Porter Jr.,1629008.0,,,,,
371,PT08M12.00S,2025-11-25T02:01:52.0Z,3,REGULAR,freethrow,1 of 2,[],1629008,,,1610612751,54,58,2025-11-25T02:02:09Z,3650000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (14 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
372,PT08M12.00S,2025-11-25T02:01:52.0Z,3,REGULAR,freethrow,2 of 2,[],1629008,,,1610612751,54,58,2025-11-25T02:02:09Z,3660000,False,,,0,,MISS M. Porter Jr. Free Throw 2 of 2,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
373,PT08M10.00S,2025-11-25T02:01:54.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,54,58,2025-11-25T02:02:09Z,3670000,False,,,0,,K. Towns REBOUND (Off:2 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,372.0,9.0,7.0,2.0,,,,,,,,,,,,,,
374,PT07M47.00S,2025-11-25T02:02:31.4Z,3,REGULAR,3pt,Jump Shot,[],1628404,71.69842312746385,84.80392156862744,1610612752,54,58,2025-11-25T02:02:36Z,3680000,False,174.0,214.0,1,right,MISS J. Hart 27' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,27.54,Missed,,,,,,,,,,,,,,,,,,
375,PT07M44.00S,2025-11-25T02:02:34.7Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612752,54,58,2025-11-25T02:02:34Z,3690000,False,,,0,,J. Brunson REBOUND (Off:1 Def:0),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,374.0,1.0,0.0,1.0,,,,,,,,,,,,,,
376,PT07M39.00S,2025-11-25T02:02:40.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,65.78515111695138,41.66666666666667,1610612752,54,61,2025-11-25T02:02:44Z,3700000,False,-42.0,269.0,1,right,J. Brunson 27' 3PT  (18 PTS) (J. Hart 3 AST),"[1628973, 1628404]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,27.23,Made,,,,,18.0,,,,J. Hart,1628404.0,3.0,,,,,,,
378,PT07M23.00S,2025-11-25T02:02:56.1Z,3,REGULAR,2pt,Jump Shot,[],1642856,7.966491458607096,65.93137254901961,1610612751,56,61,2025-11-25T02:03:15Z,3720000,False,-80.0,22.0,1,left,E. Dëmin 8' driving floating bank Jump Shot (7 PTS) (T. Mann 2 AST),"[1642856, 1629611]",1610612751.0,BKN,driving floating bank,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Left,8.28,Made,,,,,7.0,,,,T. Mann,1629611.0,2.0,,,,,,,
379,PT07M00.00S,2025-11-25T02:03:19.9Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612752,56,61,2025-11-25T02:03:28Z,3730000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Towns 2 FT),"[1629651, 1626157]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,1629178.0,2.0,0.0,,,,Towns,1626157.0,,,,,
381,PT07M00.00S,2025-11-25T02:03:56.9Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,56,62,2025-11-25T02:03:56Z,3750000,False,,,0,,K. Towns Free Throw 1 of 2 (20 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
382,PT07M00.00S,2025-11-25T02:04:04.4Z,3,REGULAR,substitution,out,[],1628969,,,1610612752,56,62,2025-11-25T02:04:17Z,3760000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M00.00S,2025-11-25T02:04:04.4Z,3,REGULAR,substitution,in,[],1627824,,,1610612752,56,62,2025-11-25T02:04:17Z,3770000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M00.00S,2025-11-25T02:04:32.1Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,56,63,2025-11-25T02:04:32Z,3780000,False,,,0,,K. Towns Free Throw 2 of 2 (21 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
386,PT06M48.00S,2025-11-25T02:04:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,6.521024967148489,45.83333333333333,1610612751,56,63,2025-11-25T02:04:53Z,3790000,False,21.0,9.0,1,left,MISS N. Claxton driving Layup - blocked,"[1629651, 1626157]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,Towns,1626157.0,,,
394,PT06M48.00S,2025-11-25T02:04:49.3Z,3,REGULAR,block,,[],1626157,,,1610612751,56,63,2025-11-25T02:08:23Z,3795000,False,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT06M45.00S,2025-11-25T02:04:52.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,56,63,2025-11-25T02:04:53Z,3800000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,386.0,2.0,1.0,1.0,,,,,,,,,,,,,,
388,PT06M34.00S,2025-11-25T02:05:03.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,89.04402102496715,51.470588235294116,1610612752,56,65,2025-11-25T02:06:34Z,3810000,False,7.0,50.0,1,right,K. Towns driving floating Jump Shot (23 PTS),[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.1,Made,,,,,23.0,,,,,,,,,,,,,
389,PT06M34.00S,2025-11-25T02:05:08.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,56,65,2025-11-25T02:05:08Z,3820000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M34.00S,2025-11-25T02:07:09.6Z,3,REGULAR,substitution,out,[],1642856,,,1610612751,56,65,2025-11-25T02:08:07Z,3830000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M34.00S,2025-11-25T02:07:09.6Z,3,REGULAR,substitution,out,[],1629611,,,1610612751,56,65,2025-11-25T02:08:07Z,3840000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M34.00S,2025-11-25T02:07:09.6Z,3,REGULAR,substitution,in,[],1631213,,,1610612751,56,65,2025-11-25T02:08:07Z,3850000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M34.00S,2025-11-25T02:07:09.6Z,3,REGULAR,substitution,in,[],1642962,,,1610612751,56,65,2025-11-25T02:08:07Z,3860000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M11.00S,2025-11-25T02:08:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,17.69053876478318,62.745098039215684,1610612751,58,65,2025-11-25T02:08:42Z,3870000,False,-64.0,114.0,1,left,M. Porter Jr. 13' turnaround Jump Shot (16 PTS),[1629008],1610612751.0,BKN,turnaround,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.04,Made,,,,,16.0,,,,,,,,,,,,,
396,PT05M52.00S,2025-11-25T02:08:57.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,91.14651773981603,53.431372549019606,1610612752,58,65,2025-11-25T02:09:31Z,3880000,False,17.0,31.0,1,right,MISS K. Towns driving floating Shot,[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
397,PT05M49.00S,2025-11-25T02:09:00.4Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,58,65,2025-11-25T02:09:01Z,3890000,False,,,0,,J. Hart REBOUND (Off:2 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,396.0,9.0,7.0,2.0,,,,,,,,,,,,,,
398,PT05M46.00S,2025-11-25T02:09:02.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630540,93.64323258869908,18.872549019607842,1610612752,58,67,2025-11-25T02:09:07Z,3900000,False,-156.0,7.0,1,right,M. McBride 15' pullup Jump Shot (6 PTS) (J. Hart 4 AST),"[1630540, 1628404]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,8-16 Left,15.58,Made,,,,,6.0,,,,J. Hart,1628404.0,4.0,,,,,,,
400,PT05M27.00S,2025-11-25T02:09:23.8Z,3,REGULAR,foul,personal,[],1628404,,,1610612751,58,67,2025-11-25T02:09:29Z,3920000,False,,,0,,J. Hart personal FOUL (3 PF),"[1628404, 1629008]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1629178.0,3.0,0.0,,,,Porter Jr.,1629008.0,,,,,
402,PT05M27.00S,2025-11-25T02:09:29.0Z,3,REGULAR,substitution,out,[],1641730,,,1610612751,58,67,2025-11-25T02:09:35Z,3940000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M27.00S,2025-11-25T02:09:29.0Z,3,REGULAR,substitution,in,[],1630592,,,1610612751,58,67,2025-11-25T02:09:35Z,3950000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M27.00S,2025-11-25T02:09:29.0Z,3,REGULAR,substitution,out,[],1630540,,,1610612751,58,67,2025-11-25T02:09:46Z,3960000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M27.00S,2025-11-25T02:09:29.0Z,3,REGULAR,substitution,in,[],1628969,,,1610612751,58,67,2025-11-25T02:09:46Z,3970000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M27.00S,2025-11-25T02:09:29.0Z,3,REGULAR,substitution,out,[],1627824,,,1610612751,58,67,2025-11-25T02:10:01Z,3980000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M27.00S,2025-11-25T02:09:29.0Z,3,REGULAR,substitution,in,[],1642885,,,1610612751,58,67,2025-11-25T02:12:06Z,3995000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M20.00S,2025-11-25T02:10:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,10.988830486202366,61.029411764705884,1610612751,58,67,2025-11-25T02:10:20Z,4000000,False,-55.0,51.0,1,left,MISS T. Martin 7' driving Layup,[1631213],1610612751.0,BKN,driving,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
409,PT05M19.00S,2025-11-25T02:10:15.2Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,58,67,2025-11-25T02:10:20Z,4010000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,408.0,3.0,2.0,1.0,,,,,,,,,,,,,,
410,PT05M07.00S,2025-11-25T02:10:27.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.32917214191852,46.81372549019608,1610612752,58,69,2025-11-25T02:10:30Z,4020000,False,-16.0,20.0,1,right,J. Brunson driving Layup (20 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,20.0,,,,,,,,,,,,,
411,PT04M52.00S,2025-11-25T02:10:46.4Z,3,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612751,58,69,2025-11-25T02:10:52Z,4030000,False,,,0,,M. Porter Jr. lost ball out-of-bounds TURNOVER (2 TO),[1629008],1610612751.0,BKN,lost ball,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,202007.0,,,,,,,,,,2.0,,
412,PT04M38.00S,2025-11-25T02:11:04.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,63.9454664914586,45.34313725490196,1610612752,58,72,2025-11-25T02:11:08Z,4040000,False,-23.0,286.0,1,right,K. Towns 28' 3PT  (26 PTS) (J. Brunson 2 AST),"[1626157, 1628973]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,28.73,Made,,,,,26.0,,,,J. Brunson,1628973.0,2.0,,,,,,,
414,PT04M20.00S,2025-11-25T02:11:20.9Z,3,REGULAR,3pt,Jump Shot,[],1631213,30.305519053876477,81.37254901960785,1610612751,58,72,2025-11-25T02:11:25Z,4060000,False,-157.0,232.0,1,left,MISS T. Martin 28' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,28.04,Missed,,,,,,,,,,,,,,,,,,
415,PT04M17.00S,2025-11-25T02:11:23.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,58,72,2025-11-25T02:11:27Z,4070000,False,,,0,,K. Towns REBOUND (Off:2 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,414.0,10.0,8.0,2.0,,,,,,,,,,,,,,
416,PT04M06.00S,2025-11-25T02:11:35.8Z,3,REGULAR,turnover,bad pass,[],1628404,,,1610612752,58,72,2025-11-25T02:11:43Z,4080000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1642962]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Powell,1642962.0
417,PT04M06.00S,2025-11-25T02:11:35.8Z,3,REGULAR,steal,,[],1642962,,,1610612751,58,72,2025-11-25T02:11:37Z,4090000,False,,,0,,D. Powell STEAL (1 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
