actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
259,PT04M09.00S,2026-04-05T20:28:23.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1643052,94.40999984741211,50.0,1610612751,51,43,2026-04-05T20:33:27Z,2580000,False,0.0,0.0,1,right,C. Johnson DUNK (4 PTS),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,4.0,,,,,,,,,,
260,PT03M50.00S,2026-04-05T20:28:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,6.915243101182654,57.35294117647059,1610612764,51,43,2026-04-05T20:28:46Z,2590000,False,-37.0,13.0,1,left,MISS B. Carrington driving Layup,[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
261,PT03M47.00S,2026-04-05T20:28:45.8Z,2,REGULAR,rebound,offensive,[],1642882,,,1610612764,51,43,2026-04-05T20:28:45Z,2600000,False,,,0,,J. Reese REBOUND (Off:5 Def:3),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,,,260.0,8.0,3.0,5.0,,,,,,,,,,,,,,
262,PT03M47.00S,2026-04-05T20:28:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642882,5.590000152587891,50.0,1610612764,51,45,2026-04-05T20:28:45Z,2610000,False,0.0,0.0,1,left,J. Reese tip Layup (10 PTS),[1642882],1610612764.0,WAS,tip,,,Reese,J. Reese,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,10.0,,,,,,,,,,
263,PT03M38.00S,2026-04-05T20:28:54.4Z,2,REGULAR,3pt,Jump Shot,[],1630592,91.80354796320631,3.431372549019608,1610612751,51,45,2026-04-05T20:28:59Z,2620000,False,-233.0,25.0,1,right,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
264,PT03M34.00S,2026-04-05T20:28:58.4Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,51,45,2026-04-05T20:28:59Z,2630000,False,,,0,,J. Watkins REBOUND (Off:0 Def:5),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,,,263.0,5.0,5.0,0.0,,,,,,,,,,,,,,
265,PT03M30.00S,2026-04-05T20:29:05.0Z,2,REGULAR,foul,personal,['2freethrow'],1643052,,,1610612764,51,45,2026-04-05T20:29:17Z,2640000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Watkins 2 FT),"[1643052, 1642364]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,,,,,1.0,0.0,Watkins,1642364.0,,,
267,PT03M30.00S,2026-04-05T20:29:35.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642364,,,1610612764,51,46,2026-04-05T20:35:23Z,2660000,False,,,0,,J. Watkins Free Throw 1 of 2 (7 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
268,PT03M30.00S,2026-04-05T20:29:35.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642364,,,1610612764,51,47,2026-04-05T20:35:23Z,2670000,False,,,0,,J. Watkins Free Throw 2 of 2 (8 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
269,PT03M16.00S,2026-04-05T20:30:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630592,94.69448094612353,49.754901960784316,1610612751,53,47,2026-04-05T20:30:21Z,2680000,False,-1.0,-3.0,1,right,J. Wilson driving Layup (13 PTS) (N. Traore 2 AST),"[1630592, 1642849]",1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,,13.0,N. Traore,1642849.0,2.0,,,,,,,
271,PT03M16.00S,2026-04-05T20:30:16.6Z,2,REGULAR,violation,defensive goaltending,[],1642882,,,1610612751,53,47,2026-04-05T20:30:21Z,2700000,False,,,0,,J. Reese defensive goaltending VIOLATION,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,1162.0,,,,,,,,,,,
274,PT02M57.00S,2026-04-05T20:32:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642882,9.543363994743759,41.66666666666667,1610612764,53,49,2026-04-05T20:32:50Z,2730000,False,42.0,37.0,1,left,J. Reese cutting Layup (12 PTS) (W. Riley 3 AST),"[1642882, 1642860]",1610612764.0,WAS,cutting,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,,,,12.0,W. Riley,1642860.0,3.0,,,,,,,
276,PT02M57.00S,2026-04-05T20:32:47.7Z,2,REGULAR,foul,personal,['1freethrow'],1630592,,,1610612764,53,49,2026-04-05T20:32:54Z,2750000,False,,,0,,J. Wilson shooting personal FOUL (4 PF) (Reese 1 FT),"[1630592, 1642882]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1162.0,,,,,4.0,0.0,Reese,1642882.0,,,
278,PT02M57.00S,2026-04-05T20:32:55.4Z,2,REGULAR,substitution,out,[],1630592,,,1610612764,53,49,2026-04-05T20:33:24Z,2770000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M57.00S,2026-04-05T20:32:55.4Z,2,REGULAR,substitution,out,[],1642267,,,1610612764,53,49,2026-04-05T20:33:24Z,2780000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M57.00S,2026-04-05T20:32:55.4Z,2,REGULAR,substitution,in,[],1630286,,,1610612764,53,49,2026-04-05T20:33:24Z,2790000,False,,,0,,SUB in: T. Scott,[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M57.00S,2026-04-05T20:32:55.4Z,2,REGULAR,substitution,in,[],1641778,,,1610612764,53,49,2026-04-05T20:33:24Z,2800000,False,,,0,,SUB in: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M57.00S,2026-04-05T20:33:09.2Z,2,REGULAR,freethrow,1 of 1,[],1642882,,,1610612764,53,50,2026-04-05T20:33:09Z,2810000,False,,,0,,J. Reese Free Throw 1 of 1 (13 PTS),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
283,PT02M47.00S,2026-04-05T20:33:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,93.24901445466492,55.63725490196079,1610612751,53,50,2026-04-05T20:33:24Z,2820000,False,28.0,11.0,1,right,MISS N. Traore driving Layup,[1642849],1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
284,PT02M44.00S,2026-04-05T20:33:24.8Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612764,53,50,2026-04-05T20:33:24Z,2830000,False,,,0,,L. Black REBOUND (Off:0 Def:3),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,283.0,3.0,3.0,0.0,,,,,,,,,,,,,,
285,PT02M34.00S,2026-04-05T20:33:34.1Z,2,REGULAR,turnover,lost ball,[],1642860,,,1610612764,53,50,2026-04-05T20:33:40Z,2840000,False,,,0,,W. Riley lost ball TURNOVER (2 TO),"[1642860, 1643052]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Johnson,1643052.0
286,PT02M34.00S,2026-04-05T20:33:34.1Z,2,REGULAR,steal,,[],1643052,,,1610612751,53,50,2026-04-05T20:33:36Z,2850000,False,,,0,,C. Johnson STEAL (1 STL),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
287,PT02M24.00S,2026-04-05T20:33:43.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642849,91.40932982917214,57.59803921568627,1610612751,55,50,2026-04-05T20:34:00Z,2860000,False,38.0,28.0,1,right,N. Traore driving floating bank Jump Shot (10 PTS) (T. Scott 1 AST),"[1642849, 1630286]",1610612751.0,BKN,driving floating bank,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,,,,,,,,10.0,T. Scott,1630286.0,1.0,,,,,,,
290,PT02M00.00S,2026-04-05T20:34:30.4Z,2,REGULAR,foul,technical,['1freethrow'],1630286,,,1610612764,55,50,2026-04-05T20:34:38Z,2880000,False,,,0,,T. Scott defensive-3-second technical FOUL (1 Tech),[1630286],1610612751.0,BKN,defensive-3-second,,,Scott,T. Scott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1162.0,,,,,0.0,1.0,,,,,
291,PT02M00.00S,2026-04-05T20:34:47.1Z,2,REGULAR,freethrow,1 of 1,[],1642860,,,1610612764,55,51,2026-04-05T20:34:47Z,2890000,False,,,0,,W. Riley technical Free Throw 1 of 1 (12 PTS),[1642860],1610612764.0,WAS,technical,,,Riley,W. Riley,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
293,PT01M53.00S,2026-04-05T20:35:25.9Z,2,REGULAR,3pt,Jump Shot,[],1642860,32.933639947437584,66.91176470588235,1610612764,55,51,2026-04-05T20:35:30Z,2910000,False,-85.0,257.0,1,left,MISS W. Riley 27' pullup 3PT,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
294,PT01M49.00S,2026-04-05T20:35:29.9Z,2,REGULAR,rebound,defensive,[],1642849,,,1610612751,55,51,2026-04-05T20:35:30Z,2920000,False,,,0,,N. Traore REBOUND (Off:0 Def:1),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,,,293.0,1.0,1.0,0.0,,,,,,,,,,,,,,
295,PT01M45.00S,2026-04-05T20:35:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630604,93.24901445466492,56.86274509803921,1610612751,57,51,2026-04-05T20:35:41Z,2930000,False,34.0,11.0,1,right,E. Liddell running Layup (6 PTS),[1630604],1610612751.0,BKN,running,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,3.6,Made,,,,,,,,6.0,,,,,,,,,,
296,PT01M39.00S,2026-04-05T20:35:48.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,57,51,2026-04-05T20:35:51Z,2940000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M29.00S,2026-04-05T20:37:42.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642882,7.30946123521682,51.9607843137255,1610612764,57,51,2026-04-05T20:37:48Z,2950000,False,-10.0,16.0,1,left,MISS J. Reese driving Layup - blocked,"[1642882, 1643052]",1610612764.0,WAS,driving,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,Johnson,1643052.0,,,,,,,,,,,,
298,PT01M29.00S,2026-04-05T20:37:42.6Z,2,REGULAR,block,,[],1643052,,,1610612764,57,51,2026-04-05T20:37:44Z,2960000,False,,,0,,C. Johnson BLOCK (2 BLK),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT01M27.00S,2026-04-05T20:37:44.6Z,2,REGULAR,rebound,defensive,[],1643052,,,1610612751,57,51,2026-04-05T20:37:48Z,2970000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,297.0,2.0,1.0,1.0,,,,,,,,,,,,,,
300,PT01M15.00S,2026-04-05T20:37:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630604,92.46057818659659,54.41176470588235,1610612751,57,51,2026-04-05T20:38:03Z,2980000,False,22.0,18.0,1,right,MISS E. Liddell driving Layup - blocked,"[1630604, 1642364]",1610612751.0,BKN,driving,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,Watkins,1642364.0,,,,,,,,,,,,
301,PT01M15.00S,2026-04-05T20:37:57.2Z,2,REGULAR,block,,[],1642364,,,1610612751,57,51,2026-04-05T20:38:00Z,2990000,False,,,0,,J. Watkins BLOCK (1 BLK),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
302,PT01M15.00S,2026-04-05T20:37:57.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,57,51,2026-04-05T20:38:03Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,300.0,,,,,,,,,,,,,,,,,
304,PT01M13.00S,2026-04-05T20:38:17.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642962,93.9060446780552,50.98039215686274,1610612751,59,51,2026-04-05T20:38:21Z,3020000,False,5.0,5.0,1,right,D. Powell cutting Layup (5 PTS) (N. Traore 3 AST),"[1642962, 1642849]",1610612751.0,BKN,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,,,,5.0,N. Traore,1642849.0,3.0,,,,,,,
306,PT00M57.90S,2026-04-05T20:38:33.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642860,10.988830486202366,51.225490196078425,1610612764,59,51,2026-04-05T20:38:40Z,3040000,False,-6.0,51.0,1,left,MISS W. Riley turnaround Hook,[1642860],1610612764.0,WAS,turnaround,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
307,PT00M54.50S,2026-04-05T20:38:37.2Z,2,REGULAR,rebound,defensive,[],1642849,,,1610612751,59,51,2026-04-05T20:38:37Z,3050000,False,,,0,,N. Traore REBOUND (Off:0 Def:2),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,306.0,2.0,2.0,0.0,,,,,,,,,,,,,,
308,PT00M48.80S,2026-04-05T20:38:43.0Z,2,REGULAR,turnover,lost ball,[],1642849,,,1610612751,59,51,2026-04-05T20:41:42Z,3060000,False,,,0,,N. Traore lost ball TURNOVER (2 TO),"[1642849, 1641778]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Black,1641778.0
309,PT00M48.80S,2026-04-05T20:38:43.0Z,2,REGULAR,steal,,[],1641778,,,1610612764,59,51,2026-04-05T20:38:45Z,3070000,False,,,0,,L. Black STEAL (4 STL),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
310,PT00M44.30S,2026-04-05T20:38:47.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642364,28.728646517739815,19.852941176470587,1610612764,59,51,2026-04-05T20:41:05Z,3080000,False,151.0,218.0,1,left,MISS J. Watkins 26' running 3PT,[1642364],1610612764.0,WAS,running,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
311,PT00M39.20S,2026-04-05T20:38:52.5Z,2,REGULAR,rebound,defensive,[],1630286,,,1610612751,59,51,2026-04-05T20:38:59Z,3090000,False,,,0,,T. Scott REBOUND (Off:0 Def:3),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,Above the Break 3,24+ Right Center,,,310.0,3.0,3.0,0.0,,,,,,,,,,,,,,
312,PT00M31.80S,2026-04-05T20:39:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,93.24901445466492,54.90196078431373,1610612751,59,51,2026-04-05T20:39:16Z,3100000,False,25.0,11.0,1,right,MISS D. Powell driving Layup,[1642962],1610612751.0,BKN,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
313,PT00M29.60S,2026-04-05T20:39:02.2Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612764,59,51,2026-04-05T20:39:09Z,3110000,False,,,0,,L. Black REBOUND (Off:0 Def:4),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,312.0,4.0,4.0,0.0,,,,,,,,,,,,,,
314,PT00M18.70S,2026-04-05T20:39:14.9Z,2,REGULAR,foul,personal,[],1630286,,,1610612764,59,51,2026-04-05T20:39:23Z,3120000,False,,,0,,T. Scott personal FOUL (1 PF),"[1630286, 1642364]",1610612751.0,BKN,,,,Scott,T. Scott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1162.0,,,,,1.0,1.0,Watkins,1642364.0,,,
316,PT00M11.10S,2026-04-05T20:39:49.2Z,2,REGULAR,3pt,Jump Shot,[],1642860,28.86005256241787,71.81372549019608,1610612764,59,54,2026-04-05T20:42:26Z,3140000,False,-109.0,219.0,1,left,W. Riley 24' 3PT step back bank (15 PTS) (A. Gill 3 AST),"[1642860, 1630264]",1610612764.0,WAS,step back bank,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,24.45,Made,,,,,,,,15.0,A. Gill,1630264.0,3.0,,,,,,,
318,PT00M01.70S,2026-04-05T20:40:02.0Z,2,REGULAR,3pt,Jump Shot,[],1642849,71.56701708278581,77.20588235294117,1610612751,59,54,2026-04-05T20:42:59Z,3160000,False,136.0,215.0,1,right,MISS N. Traore 25' step back 3PT,[1642849],1610612751.0,BKN,step back,,,Traore,N. Traore,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
319,PT00M01.70S,2026-04-05T20:40:02.0Z,2,REGULAR,rebound,defensive,[],1642882,,,1610612764,59,54,2026-04-05T20:40:07Z,3170000,False,,,0,,J. Reese REBOUND (Off:5 Def:4),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Above the Break 3,24+ Right Center,,,318.0,9.0,4.0,5.0,,,,,,,,,,,,,,
320,PT00M00.00S,2026-04-05T20:40:07.8Z,2,REGULAR,period,end,[],0,,,1610612764,59,54,2026-04-05T20:40:07Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2026-04-05T20:54:47.0Z,3,REGULAR,substitution,out,['startperiod'],1630286,,,1610612764,59,54,2026-04-05T20:55:04Z,3190000,False,,,0,,SUB out: T. Scott,[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2026-04-05T20:54:47.0Z,3,REGULAR,substitution,out,['startperiod'],1642860,,,1610612764,59,54,2026-04-05T20:55:04Z,3200000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2026-04-05T20:54:47.0Z,3,REGULAR,substitution,in,['startperiod'],1630592,,,1610612764,59,54,2026-04-05T20:55:04Z,3210000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2026-04-05T20:54:47.0Z,3,REGULAR,substitution,in,['startperiod'],1642267,,,1610612764,59,54,2026-04-05T20:55:04Z,3220000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2026-04-05T20:55:19.1Z,3,REGULAR,period,start,[],0,,,1610612764,59,54,2026-04-05T20:55:19Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M35.00S,2026-04-05T20:55:44.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,59,54,2026-04-05T20:55:55Z,3240000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1155.0,,,,,,,,,,,
327,PT11M22.00S,2026-04-05T20:56:11.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630604,2.0532194480946124,95.34313725490196,1610612751,62,54,2026-04-05T20:56:16Z,3250000,False,-227.0,-33.0,1,left,E. Liddell 3PT  (9 PTS) (N. Traore 4 AST),"[1630604, 1642849]",1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Left Corner 3,24+ Left,22.91,Made,,,,,,,,9.0,N. Traore,1642849.0,4.0,,,,,,,
329,PT11M10.00S,2026-04-05T20:56:23.3Z,3,REGULAR,turnover,bad pass,[],1642267,,,1610612764,62,54,2026-04-05T20:56:26Z,3270000,False,,,0,,B. Carrington bad pass TURNOVER (3 TO),"[1642267, 1642962]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Powell,1642962.0
330,PT11M10.00S,2026-04-05T20:56:23.3Z,3,REGULAR,steal,,[],1642962,,,1610612751,62,54,2026-04-05T20:56:25Z,3280000,False,,,0,,D. Powell STEAL (2 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
331,PT11M05.00S,2026-04-05T20:56:28.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642962,5.995400788436268,46.568627450980394,1610612751,64,54,2026-04-05T20:56:32Z,3290000,False,17.0,4.0,1,left,D. Powell running Layup (7 PTS),[1642962],1610612751.0,BKN,running,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,7.0,,,,,,,,,,
332,PT10M49.00S,2026-04-05T20:56:49.5Z,3,REGULAR,foul,personal,[],1630604,,,1610612764,64,54,2026-04-05T20:59:28Z,3300000,False,,,0,,E. Liddell personal FOUL (2 PF),"[1630604, 1641778]",1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1162.0,,,,,2.0,0.0,Black,1641778.0,,,
336,PT10M37.00S,2026-04-05T21:03:27.7Z,3,REGULAR,2pt,Hook,[],1630264,92.32917214191852,67.15686274509804,1610612764,64,56,2026-04-05T21:03:32Z,3340000,False,86.0,20.0,1,right,A. Gill 8' turnaround Hook (13 PTS) (B. Carrington 3 AST),"[1630264, 1642267]",1610612764.0,WAS,turnaround,,,Gill,A. Gill,,,,,Mid-Range,8-16 Right,8.8,Made,,,,,,,,13.0,B. Carrington,1642267.0,3.0,,,,,,,
338,PT10M13.00S,2026-04-05T21:03:51.1Z,3,REGULAR,turnover,bad pass,[],1642849,,,1610612751,64,56,2026-04-05T21:03:54Z,3360000,False,,,0,,N. Traore bad pass TURNOVER (3 TO),"[1642849, 1642882]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,Reese,1642882.0
339,PT10M13.00S,2026-04-05T21:03:51.1Z,3,REGULAR,steal,,[],1642882,,,1610612764,64,56,2026-04-05T21:03:53Z,3370000,False,,,0,,J. Reese STEAL (2 STL),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
340,PT09M59.00S,2026-04-05T21:04:05.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642882,82.60512483574244,31.862745098039213,1610612764,64,58,2026-04-05T21:04:09Z,3380000,False,-91.0,111.0,1,right,J. Reese 14' pullup Jump Shot (15 PTS),[1642882],1610612764.0,WAS,pullup,,,Reese,J. Reese,,,,,Mid-Range,8-16 Left,14.33,Made,,,,,,,,15.0,,,,,,,,,,
341,PT09M43.00S,2026-04-05T21:04:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,5.732588699080158,48.529411764705884,1610612751,64,58,2026-04-05T21:04:24Z,3390000,False,7.0,1.0,1,left,MISS N. Traore driving Layup,[1642849],1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
342,PT09M41.00S,2026-04-05T21:04:22.9Z,3,REGULAR,rebound,defensive,[],1641778,,,1610612764,64,58,2026-04-05T21:04:22Z,3400000,False,,,0,,L. Black REBOUND (Off:0 Def:5),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,341.0,5.0,5.0,0.0,,,,,,,,,,,,,,
343,PT09M32.00S,2026-04-05T21:04:31.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642364,87.20433639947439,58.333333333333336,1610612764,64,60,2026-04-05T21:04:42Z,3410000,False,42.0,68.0,1,right,J. Watkins 7' turnaround Hook (10 PTS),[1642364],1610612764.0,WAS,turnaround,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,7.96,Made,,,,,,,,10.0,,,,,,,,,,
344,PT09M18.00S,2026-04-05T21:04:46.3Z,3,REGULAR,3pt,Jump Shot,[],1642849,32.670827858081466,49.754901960784316,1610612751,64,60,2026-04-05T21:04:50Z,3420000,False,1.0,255.0,1,left,MISS N. Traore 25' pullup 3PT,[1642849],1610612751.0,BKN,pullup,,,Traore,N. Traore,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
345,PT09M14.00S,2026-04-05T21:04:49.9Z,3,REGULAR,rebound,defensive,[],1642882,,,1610612764,64,60,2026-04-05T21:04:49Z,3430000,False,,,0,,J. Reese REBOUND (Off:5 Def:5),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Above the Break 3,24+ Center,,,344.0,10.0,5.0,5.0,,,,,,,,,,,,,,
346,PT09M03.00S,2026-04-05T21:05:01.3Z,3,REGULAR,turnover,bad pass,[],1642267,,,1610612764,64,60,2026-04-05T21:05:05Z,3440000,False,,,0,,B. Carrington bad pass TURNOVER (4 TO),"[1642267, 1630592]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,4.0,Wilson,1630592.0
