actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
346,PT06M58.00S,2026-04-08T00:59:23.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631250,87.46714848883047,57.84313725490197,1610612749,59,49,2026-04-08T00:59:31Z,3420000,False,39.0,65.0,1,right,MISS P. Nance 7' driving Hook,[1631250],1610612749.0,MIL,driving,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.62,Missed,,,,,,,,,,,,,
347,PT06M57.00S,2026-04-08T00:59:24.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,59,49,2026-04-08T00:59:49Z,3430000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,346.0,,,
348,PT06M57.00S,2026-04-08T00:59:32.5Z,3,REGULAR,foul,personal,[],1630579,,,1610612751,59,49,2026-04-08T00:59:45Z,3440000,False,,,0,,J. Sims loose ball personal FOUL (3 PF),"[1630579, 1630604]",1610612749.0,MIL,loose ball,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1830.0,3.0,0.0,Liddell,1630604.0,,,,,,,,,,,,,,,
350,PT06M57.00S,2026-04-08T00:59:43.4Z,3,REGULAR,substitution,out,[],1631250,,,1610612751,59,49,2026-04-08T00:59:46Z,3460000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT06M57.00S,2026-04-08T00:59:43.4Z,3,REGULAR,substitution,in,[],1642504,,,1610612751,59,49,2026-04-08T00:59:46Z,3470000,False,,,0,,SUB in: C. Ryan,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT06M34.00S,2026-04-08T01:00:15.6Z,3,REGULAR,foul,personal,['2freethrow'],1642504,,,1610612751,59,49,2026-04-08T01:00:28Z,3480000,False,,,0,,C. Ryan shooting personal FOUL (3 PF) (Smith 2 FT),"[1642504, 1641869]",1610612749.0,MIL,shooting,,,Ryan,C. Ryan,,,,,In The Paint (Non-RA),8-16 Center,203054.0,3.0,0.0,Smith,1641869.0,,,,,,,,,,,,,,,
354,PT06M34.00S,2026-04-08T01:00:46.1Z,3,REGULAR,freethrow,1 of 2,[],1641869,,,1610612751,60,49,2026-04-08T01:00:46Z,3500000,False,,,0,,M. Smith Free Throw 1 of 2 (5 PTS),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
355,PT06M34.00S,2026-04-08T01:01:05.9Z,3,REGULAR,freethrow,2 of 2,[],1641869,,,1610612751,61,49,2026-04-08T01:01:05Z,3510000,False,,,0,,M. Smith Free Throw 2 of 2 (6 PTS),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
356,PT06M21.00S,2026-04-08T01:01:21.3Z,3,REGULAR,turnover,lost ball,[],1631172,,,1610612749,61,49,2026-04-08T01:01:30Z,3520000,False,,,0,,O. Dieng lost ball TURNOVER (6 TO),"[1631172, 1630604]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,6.0,Liddell,1630604.0,,,,,,
357,PT06M21.00S,2026-04-08T01:01:21.3Z,3,REGULAR,steal,,[],1630604,,,1610612751,61,49,2026-04-08T01:01:26Z,3530000,False,,,0,,E. Liddell STEAL (1 STL),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
358,PT06M19.00S,2026-04-08T01:01:27.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642879,7.30946123521682,51.71568627450981,1610612751,63,49,2026-04-08T01:03:03Z,3540000,False,-9.0,16.0,1,left,B. Saraf running DUNK (11 PTS) (E. Liddell 1 AST),"[1642879, 1630604]",1610612751.0,BKN,running,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,1.83,Made,11.0,E. Liddell,1630604.0,1.0,,,,,,,,,
359,PT06M12.00S,2026-04-08T01:01:37.1Z,3,REGULAR,foul,personal,[],1642962,,,1610612749,63,49,2026-04-08T01:01:44Z,3550000,False,,,0,,D. Powell personal FOUL (1 PF),"[1642962, 1631172]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,1830.0,1.0,0.0,Dieng,1631172.0,,,,,,,,,,,,,,,
361,PT06M12.00S,2026-04-08T01:01:41.4Z,3,REGULAR,substitution,out,[],1631172,,,1610612749,63,49,2026-04-08T01:01:43Z,3570000,False,,,0,,SUB out: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M12.00S,2026-04-08T01:01:41.4Z,3,REGULAR,substitution,in,[],203914,,,1610612749,63,49,2026-04-08T01:01:43Z,3580000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M00.00S,2026-04-08T01:02:06.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,88.64980289093299,52.20588235294118,1610612749,63,49,2026-04-08T01:02:15Z,3590000,False,11.0,54.0,1,right,MISS J. Sims driving Layup - blocked,"[1630579, 1630286]",1610612749.0,MIL,driving,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.53,Missed,,,,,,,,Scott,1630286.0,,,,
365,PT06M00.00S,2026-04-08T01:02:06.5Z,3,REGULAR,block,,[],1630286,,,1610612749,63,49,2026-04-08T01:02:11Z,3600000,False,,,0,,T. Scott BLOCK (1 BLK),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT06M00.00S,2026-04-08T01:02:06.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,63,49,2026-04-08T01:02:15Z,3610000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,364.0,,,
368,PT06M00.00S,2026-04-08T01:02:16.2Z,3,REGULAR,substitution,out,[],1630604,,,1610612749,63,49,2026-04-08T01:02:20Z,3630000,False,,,0,,SUB out: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M00.00S,2026-04-08T01:02:16.2Z,3,REGULAR,substitution,in,[],1630623,,,1610612749,63,49,2026-04-08T01:02:20Z,3640000,False,,,0,,SUB in: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M57.00S,2026-04-08T01:02:33.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642504,94.03745072273325,50.49019607843137,1610612749,63,49,2026-04-08T01:02:38Z,3650000,False,2.0,4.0,1,right,MISS C. Ryan driving finger roll Layup,[1642504],1610612749.0,MIL,driving finger roll,,,Ryan,C. Ryan,,,,,Restricted Area,0-8 Center,,,,,,0.43,Missed,,,,,,,,,,,,,
371,PT05M54.00S,2026-04-08T01:02:36.0Z,3,REGULAR,rebound,defensive,[],1630623,,,1610612751,63,49,2026-04-08T01:02:38Z,3660000,False,,,0,,T. Etienne REBOUND (Off:0 Def:3),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,370.0,3.0,3.0,0.0
372,PT05M51.00S,2026-04-08T01:02:39.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630623,5.863994743758213,52.450980392156865,1610612751,65,49,2026-04-08T01:02:49Z,3670000,False,-12.0,3.0,1,left,T. Etienne running Layup (5 PTS),[1630623],1610612751.0,BKN,running,,,Etienne,T. Etienne,,,,,Restricted Area,0-8 Center,,,,,,1.26,Made,5.0,,,,,,,,,,,,
373,PT05M36.00S,2026-04-08T01:02:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,92.9862023653088,50.0,1610612749,65,49,2026-04-08T01:02:57Z,3680000,False,0.0,13.0,1,right,MISS J. Sims driving Layup - blocked,"[1630579, 1642879]",1610612749.0,MIL,driving,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,1.34,Missed,,,,,,,,Saraf,1642879.0,,,,
374,PT05M36.00S,2026-04-08T01:02:53.1Z,3,REGULAR,block,,[],1642879,,,1610612749,65,49,2026-04-08T01:02:55Z,3690000,False,,,0,,B. Saraf BLOCK (1 BLK),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT05M35.00S,2026-04-08T01:02:54.1Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612749,65,49,2026-04-08T01:03:10Z,3700000,False,,,0,,J. Sims REBOUND (Off:3 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,373.0,6.0,3.0,3.0
376,PT05M34.00S,2026-04-08T01:02:56.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630579,93.77463863337714,51.470588235294116,1610612749,65,51,2026-04-08T01:03:16Z,3710000,False,7.0,6.0,1,right,J. Sims putback DUNK (8 PTS),[1630579],1610612749.0,MIL,putback,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,0.95,Made,8.0,,,,,,,,,,,,
377,PT05M16.00S,2026-04-08T01:03:13.3Z,3,REGULAR,3pt,Jump Shot,[],1642962,27.94021024967148,76.22549019607843,1610612751,65,51,2026-04-08T01:03:18Z,3720000,False,-131.0,210.0,1,left,MISS D. Powell 24' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,24.76,Missed,,,,,,,,,,,,,
378,PT05M16.00S,2026-04-08T01:03:13.3Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612749,65,51,2026-04-08T01:03:18Z,3730000,False,,,0,,T. Prince REBOUND (Off:0 Def:8),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,377.0,8.0,8.0,0.0
379,PT05M10.00S,2026-04-08T01:03:20.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631260,73.27529566360053,84.80392156862744,1610612749,65,51,2026-04-08T01:06:47Z,3740000,False,174.0,199.0,1,right,MISS A. Green 26' running 3PT,[1631260],1610612749.0,MIL,running,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,26.41,Missed,,,,,,,,,,,,,
380,PT05M06.00S,2026-04-08T01:03:24.1Z,3,REGULAR,rebound,defensive,[],1630286,,,1610612751,65,51,2026-04-08T01:03:25Z,3750000,False,,,0,,T. Scott REBOUND (Off:1 Def:3),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,379.0,4.0,3.0,1.0
381,PT05M00.00S,2026-04-08T01:03:29.9Z,3,REGULAR,2pt,Jump Shot,[],1642879,25.443495400788436,25.735294117647058,1610612751,65,51,2026-04-08T01:03:38Z,3760000,False,121.0,187.0,1,left,MISS B. Saraf 22' pullup Shot,[1642879],1610612751.0,BKN,pullup,,,Saraf,B. Saraf,,,,,Mid-Range,16-24 Right Center,,,,,,22.26,Missed,,,,,,,,,,,,,
382,PT04M57.00S,2026-04-08T01:03:32.9Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612749,65,51,2026-04-08T01:03:38Z,3770000,False,,,0,,J. Sims REBOUND (Off:3 Def:4),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,381.0,7.0,4.0,3.0
383,PT04M40.00S,2026-04-08T01:03:53.0Z,3,REGULAR,foul,personal,[],1630286,,,1610612749,65,51,2026-04-08T01:04:05Z,3780000,False,,,0,,T. Scott personal FOUL (3 PF),"[1630286, 1631260]",1610612751.0,BKN,,,,Scott,T. Scott,,,,,Above the Break 3,24+ Right Center,203054.0,3.0,0.0,Green,1631260.0,,,,,,,,,,,,,,,
385,PT04M40.00S,2026-04-08T01:04:01.3Z,3,REGULAR,substitution,out,[],1631260,,,1610612749,65,51,2026-04-08T01:04:04Z,3800000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT04M40.00S,2026-04-08T01:04:01.3Z,3,REGULAR,substitution,in,[],1641748,,,1610612749,65,51,2026-04-08T01:04:04Z,3810000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M36.00S,2026-04-08T01:04:17.7Z,3,REGULAR,3pt,Jump Shot,[],1627752,72.35545335085413,17.15686274509804,1610612749,65,51,2026-04-08T01:04:23Z,3820000,False,-164.0,207.0,1,right,MISS T. Prince 26' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,26.45,Missed,,,,,,,,,,,,,
388,PT04M31.00S,2026-04-08T01:04:22.7Z,3,REGULAR,rebound,defensive,[],1642879,,,1610612751,65,51,2026-04-08T01:04:23Z,3830000,False,,,0,,B. Saraf REBOUND (Off:0 Def:2),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,387.0,2.0,2.0,0.0
389,PT04M24.00S,2026-04-08T01:04:29.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641869,6.389618922470433,56.127450980392155,1610612751,65,51,2026-04-08T01:04:35Z,3840000,False,-31.0,8.0,1,left,MISS M. Smith Layup - blocked,"[1641869, 203914]",1610612751.0,BKN,,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,,,,,,3.15,Missed,,,,,,,,Harris,203914.0,,,,
390,PT04M24.00S,2026-04-08T01:04:29.0Z,3,REGULAR,block,,[],203914,,,1610612751,65,51,2026-04-08T01:04:56Z,3850000,False,,,0,,G. Harris BLOCK (2 BLK),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
391,PT04M20.00S,2026-04-08T01:04:33.0Z,3,REGULAR,rebound,offensive,[],1641869,,,1610612751,65,51,2026-04-08T01:04:43Z,3860000,False,,,0,,M. Smith REBOUND (Off:1 Def:2),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,389.0,3.0,2.0,1.0
392,PT04M17.00S,2026-04-08T01:04:35.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630623,5.206964520367937,94.6078431372549,1610612751,65,51,2026-04-08T01:04:41Z,3870000,False,-223.0,-4.0,1,left,MISS T. Etienne 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Left Corner 3,24+ Left,,,,,,22.3,Missed,,,,,,,,,,,,,
393,PT04M16.00S,2026-04-08T01:04:36.4Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612749,65,51,2026-04-08T01:04:41Z,3880000,False,,,0,,T. Prince REBOUND (Off:0 Def:9),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,392.0,9.0,9.0,0.0
394,PT04M12.00S,2026-04-08T01:04:41.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630579,93.77463863337714,51.9607843137255,1610612749,65,53,2026-04-08T01:08:40Z,3890000,False,10.0,6.0,1,right,J. Sims cutting DUNK (10 PTS) (T. Prince 2 AST),"[1630579, 1627752]",1610612749.0,MIL,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,1.15,Made,10.0,T. Prince,1627752.0,2.0,,,,,,,,,
396,PT03M48.00S,2026-04-08T01:05:04.8Z,3,REGULAR,3pt,Jump Shot,[],1630623,4.944152431011826,94.85294117647058,1610612751,65,53,2026-04-08T01:05:09Z,3910000,False,-224.0,-6.0,1,left,MISS T. Etienne 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Left Corner 3,24+ Left,,,,,,22.44,Missed,,,,,,,,,,,,,
397,PT03M44.00S,2026-04-08T01:05:08.8Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612749,65,53,2026-04-08T01:05:09Z,3920000,False,,,0,,J. Sims REBOUND (Off:3 Def:5),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,396.0,8.0,5.0,3.0
398,PT03M36.00S,2026-04-08T01:05:17.3Z,3,REGULAR,3pt,Jump Shot,[],1642504,84.83902759526939,3.6764705882352944,1610612749,65,56,2026-04-08T01:05:22Z,3930000,False,-232.0,90.0,1,right,C. Ryan 24' 3PT  (5 PTS) (A. Jackson Jr. 2 AST),"[1642504, 1641748]",1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Left,,,,,,24.85,Made,5.0,A. Jackson Jr.,1641748.0,2.0,,,,,,,,,
400,PT03M10.00S,2026-04-08T01:05:45.2Z,3,REGULAR,3pt,Jump Shot,[],1630623,25.443495400788436,19.607843137254903,1610612751,65,56,2026-04-08T01:06:29Z,3950000,False,152.0,187.0,1,left,MISS T. Etienne 24' pullup 3PT,[1630623],1610612751.0,BKN,pullup,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Right Center,,,,,,24.08,Missed,,,,,,,,,,,,,
401,PT03M09.00S,2026-04-08T01:05:46.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,65,56,2026-04-08T01:06:44Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,400.0,,,
402,PT03M09.00S,2026-04-08T01:05:49.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,65,56,2026-04-08T01:05:54Z,3970000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1830.0,,,,,,,,,,,,,,,,,,,
403,PT02M56.00S,2026-04-08T01:06:09.7Z,3,REGULAR,turnover,bad pass,[],1627752,,,1610612749,65,56,2026-04-08T01:06:20Z,3980000,False,,,0,,T. Prince bad pass TURNOVER (3 TO),"[1627752, 1630286]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,Scott,1630286.0,,,,,,
404,PT02M56.00S,2026-04-08T01:06:09.7Z,3,REGULAR,steal,,[],1630286,,,1610612751,65,56,2026-04-08T01:06:13Z,3990000,False,,,0,,T. Scott STEAL (4 STL),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
405,PT02M53.00S,2026-04-08T01:06:16.8Z,3,REGULAR,turnover,out-of-bounds,[],1630286,,,1610612751,65,56,2026-04-08T01:06:41Z,4000000,False,,,0,,T. Scott bad pass out-of-bounds TURNOVER (1 TO),[1630286],1610612751.0,BKN,bad pass,,,Scott,T. Scott,,,,,Mid-Range,8-16 Right,1830.0,,,,,,,,,,,1.0,,,,,,,,
406,PT02M53.00S,2026-04-08T01:06:25.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,65,56,2026-04-08T01:06:25Z,4010000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT02M53.00S,2026-04-08T01:06:33.1Z,3,REGULAR,substitution,out,[],1642879,,,1610612749,65,56,2026-04-08T01:09:14Z,4020000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT02M53.00S,2026-04-08T01:06:33.1Z,3,REGULAR,substitution,in,[],1630592,,,1610612749,65,56,2026-04-08T01:09:14Z,4030000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT02M32.00S,2026-04-08T01:09:51.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,71.56701708278581,21.813725490196077,1610612749,65,59,2026-04-08T01:09:55Z,4040000,False,-141.0,215.0,1,right,T. Prince 25' 3PT pullup (13 PTS),[1627752],1610612749.0,MIL,pullup,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,25.69,Made,13.0,,,,,,,,,,,,
410,PT02M09.00S,2026-04-08T01:10:14.1Z,3,REGULAR,3pt,Jump Shot,[],1630286,31.61957950065703,40.19607843137255,1610612751,68,59,2026-04-08T01:10:18Z,4050000,False,49.0,245.0,1,left,T. Scott 24' 3PT  (6 PTS),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,Above the Break 3,24+ Center,,,,,,24.96,Made,6.0,,,,,,,,,,,,
411,PT01M50.00S,2026-04-08T01:10:33.1Z,3,REGULAR,3pt,Jump Shot,[],1627752,93.64323258869908,96.56862745098039,1610612749,68,59,2026-04-08T01:10:40Z,4060000,False,233.0,7.0,1,right,MISS T. Prince 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,,,23.29,Missed,,,,,,,,,,,,,
412,PT01M50.00S,2026-04-08T01:10:33.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,68,59,2026-04-08T01:10:40Z,4070000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,411.0,,,
414,PT01M50.00S,2026-04-08T01:10:42.4Z,3,REGULAR,substitution,out,[],1641869,,,1610612751,68,59,2026-04-08T01:10:47Z,4090000,False,,,0,,SUB out: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT01M50.00S,2026-04-08T01:10:42.4Z,3,REGULAR,substitution,in,[],1642849,,,1610612751,68,59,2026-04-08T01:10:47Z,4100000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT01M27.00S,2026-04-08T01:11:17.9Z,3,REGULAR,turnover,bad pass,[],1630286,,,1610612751,68,59,2026-04-08T01:59:42Z,4110000,False,,,0,,T. Scott bad pass TURNOVER (2 TO),"[1630286, 1630579]",1610612751.0,BKN,,,,Scott,T. Scott,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,Sims,1630579.0,,,,,,
417,PT01M27.00S,2026-04-08T01:11:17.9Z,3,REGULAR,steal,,[],1630579,,,1610612749,68,59,2026-04-08T01:59:42Z,4120000,False,,,0,,J. Sims STEAL (1 STL),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
418,PT01M17.00S,2026-04-08T01:11:27.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642504,93.51182654402102,52.450980392156865,1610612749,68,61,2026-04-08T01:11:30Z,4130000,False,12.0,8.0,1,right,C. Ryan driving Layup (7 PTS) (G. Harris 1 AST),"[1642504, 203914]",1610612749.0,MIL,driving,,,Ryan,C. Ryan,,,,,Restricted Area,0-8 Center,,,,,,1.5,Made,7.0,G. Harris,203914.0,1.0,,,,,,,,,
420,PT00M51.60S,2026-04-08T01:11:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,8.886333771353483,49.26470588235294,1610612751,68,61,2026-04-08T01:12:37Z,4150000,False,4.0,31.0,1,left,MISS J. Wilson driving Layup - blocked,"[1630592, 1641748]",1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,3.12,Missed,,,,,,,,Jackson Jr.,1641748.0,,,,
421,PT00M51.60S,2026-04-08T01:11:56.4Z,3,REGULAR,block,,[],1641748,,,1610612751,68,61,2026-04-08T01:12:00Z,4160000,False,,,0,,A. Jackson Jr. BLOCK (1 BLK),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
422,PT00M50.70S,2026-04-08T01:11:57.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,68,61,2026-04-08T01:12:37Z,4170000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,420.0,,,
423,PT00M50.40S,2026-04-08T01:12:01.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,68,61,2026-04-08T01:12:22Z,4180000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1830.0,,,,,,,,,,,,,,,,,,,
424,PT00M50.40S,2026-04-08T01:12:06.5Z,3,REGULAR,substitution,out,[],1630579,,,1610612749,68,61,2026-04-08T01:12:16Z,4190000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT00M50.40S,2026-04-08T01:12:06.5Z,3,REGULAR,substitution,out,[],1627752,,,1610612749,68,61,2026-04-08T01:12:16Z,4200000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT00M50.40S,2026-04-08T01:12:06.5Z,3,REGULAR,substitution,in,[],1631250,,,1610612749,68,61,2026-04-08T01:12:16Z,4210000,False,,,0,,SUB in: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT00M50.40S,2026-04-08T01:12:06.5Z,3,REGULAR,substitution,in,[],1631260,,,1610612749,68,61,2026-04-08T01:12:16Z,4220000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
